decision_id,cluster_id,application,regime,environment_seed,predicted_action,predicted_action_effect,oracle_action,oracle_effect,regret
commercial|telemetry_integrity|private_fragmented|66130|10|commercial_incident_02|commercial_carrier_02_1,commercial|telemetry_integrity|private_fragmented|66130,commercial,telemetry_integrity,66130,no_action,0.0,no_action,0.0,0.0
commercial|telemetry_integrity|private_fragmented|66130|10|commercial_incident_03|commercial_warehouse_03_1,commercial|telemetry_integrity|private_fragmented|66130,commercial,telemetry_integrity,66130,reroute_or_reconfigure,-0.06923196218143483,no_action,0.0,0.06923196218143483
commercial|telemetry_integrity|private_fragmented|66130|10|commercial_incident_04|commercial_retailer_04_1,commercial|telemetry_integrity|private_fragmented|66130,commercial,telemetry_integrity,66130,no_action,0.0,no_action,0.0,0.0
commercial|telemetry_integrity|private_fragmented|66130|2|commercial_incident_01|commercial_carrier_01_2,commercial|telemetry_integrity|private_fragmented|66130,commercial,telemetry_integrity,66130,no_action,0.0,no_action,0.0,0.0
commercial|telemetry_integrity|private_fragmented|66130|2|commercial_incident_02|commercial_carrier_02_1,commercial|telemetry_integrity|private_fragmented|66130,commercial,telemetry_integrity,66130,deploy_repair_capacity,-0.09118990712092698,no_action,0.0,0.09118990712092698
commercial|telemetry_integrity|private_fragmented|66130|2|commercial_incident_03|commercial_warehouse_03_1,commercial|telemetry_integrity|private_fragmented|66130,commercial,telemetry_integrity,66130,no_action,0.0,no_action,0.0,0.0
commercial|telemetry_integrity|private_fragmented|66130|2|commercial_incident_04|commercial_retailer_04_1,commercial|telemetry_integrity|private_fragmented|66130,commercial,telemetry_integrity,66130,no_action,0.0,no_action,0.0,0.0
commercial|telemetry_integrity|private_fragmented|66130|4|commercial_incident_01|commercial_carrier_01_2,commercial|telemetry_integrity|private_fragmented|66130,commercial,telemetry_integrity,66130,deploy_repair_capacity,-0.10663187378586106,no_action,0.0,0.10663187378586106
commercial|telemetry_integrity|private_fragmented|66130|4|commercial_incident_02|commercial_retailer_02_3,commercial|telemetry_integrity|private_fragmented|66130,commercial,telemetry_integrity,66130,authorize_emergency_resource,-0.12464014773253336,no_action,0.0,0.12464014773253336
commercial|telemetry_integrity|private_fragmented|66130|4|commercial_incident_03|commercial_warehouse_03_1,commercial|telemetry_integrity|private_fragmented|66130,commercial,telemetry_integrity,66130,no_action,0.0,no_action,0.0,0.0
commercial|telemetry_integrity|private_fragmented|66130|4|commercial_incident_04|commercial_retailer_04_1,commercial|telemetry_integrity|private_fragmented|66130,commercial,telemetry_integrity,66130,no_action,0.0,no_action,0.0,0.0
commercial|telemetry_integrity|private_fragmented|66130|6|commercial_incident_01|commercial_carrier_01_2,commercial|telemetry_integrity|private_fragmented|66130,commercial,telemetry_integrity,66130,deploy_repair_capacity,-0.05939017263319685,no_action,0.0,0.05939017263319685
commercial|telemetry_integrity|private_fragmented|66130|6|commercial_incident_02|commercial_carrier_02_1,commercial|telemetry_integrity|private_fragmented|66130,commercial,telemetry_integrity,66130,no_action,0.0,no_action,0.0,0.0
commercial|telemetry_integrity|private_fragmented|66130|6|commercial_incident_03|commercial_warehouse_03_1,commercial|telemetry_integrity|private_fragmented|66130,commercial,telemetry_integrity,66130,no_action,0.0,no_action,0.0,0.0
commercial|telemetry_integrity|private_fragmented|66130|6|commercial_incident_04|commercial_retailer_04_1,commercial|telemetry_integrity|private_fragmented|66130,commercial,telemetry_integrity,66130,no_action,0.0,no_action,0.0,0.0
commercial|telemetry_integrity|private_fragmented|66130|8|commercial_incident_01|commercial_carrier_01_2,commercial|telemetry_integrity|private_fragmented|66130,commercial,telemetry_integrity,66130,no_action,0.0,no_action,0.0,0.0
commercial|telemetry_integrity|private_fragmented|66130|8|commercial_incident_02|commercial_carrier_02_1,commercial|telemetry_integrity|private_fragmented|66130,commercial,telemetry_integrity,66130,no_action,0.0,no_action,0.0,0.0
commercial|telemetry_integrity|private_fragmented|66130|8|commercial_incident_03|commercial_warehouse_03_1,commercial|telemetry_integrity|private_fragmented|66130,commercial,telemetry_integrity,66130,no_action,0.0,no_action,0.0,0.0
commercial|telemetry_integrity|private_fragmented|66130|8|commercial_incident_04|commercial_retailer_04_1,commercial|telemetry_integrity|private_fragmented|66130,commercial,telemetry_integrity,66130,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66101|0|humanitarian_incident_01|humanitarian_regional_hub_01_2,humanitarian|compound|private_fragmented|66101,humanitarian,compound,66101,deploy_repair_capacity,0.1751758290497905,reroute_or_reconfigure,0.47032024420818286,0.29514441515839235
humanitarian|compound|private_fragmented|66101|0|humanitarian_incident_02|humanitarian_clinic_02_2,humanitarian|compound|private_fragmented|66101,humanitarian,compound,66101,authorize_emergency_resource,-0.071871912098948,no_action,0.0,0.071871912098948
humanitarian|compound|private_fragmented|66101|0|humanitarian_incident_03|humanitarian_ngo_03_2,humanitarian|compound|private_fragmented|66101,humanitarian,compound,66101,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66101|0|humanitarian_incident_04|humanitarian_regional_hub_04_2,humanitarian|compound|private_fragmented|66101,humanitarian,compound,66101,deploy_repair_capacity,-0.06932101486147299,no_action,0.0,0.06932101486147299
humanitarian|compound|private_fragmented|66101|10|humanitarian_incident_01|humanitarian_ngo_01_1,humanitarian|compound|private_fragmented|66101,humanitarian,compound,66101,reroute_or_reconfigure,0.4651281195710324,reroute_or_reconfigure,0.4651281195710324,0.0
humanitarian|compound|private_fragmented|66101|10|humanitarian_incident_02|humanitarian_regional_hub_02_1,humanitarian|compound|private_fragmented|66101,humanitarian,compound,66101,deploy_repair_capacity,-0.14358883780434553,no_action,0.0,0.14358883780434553
humanitarian|compound|private_fragmented|66101|10|humanitarian_incident_03|humanitarian_clinic_03_1,humanitarian|compound|private_fragmented|66101,humanitarian,compound,66101,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66101|10|humanitarian_incident_04|humanitarian_clinic_04_3,humanitarian|compound|private_fragmented|66101,humanitarian,compound,66101,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66101|2|humanitarian_incident_01|humanitarian_ngo_01_1,humanitarian|compound|private_fragmented|66101,humanitarian,compound,66101,reroute_or_reconfigure,0.4064702819593366,reroute_or_reconfigure,0.4064702819593366,0.0
humanitarian|compound|private_fragmented|66101|2|humanitarian_incident_02|humanitarian_regional_hub_02_1,humanitarian|compound|private_fragmented|66101,humanitarian,compound,66101,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66101|2|humanitarian_incident_03|humanitarian_clinic_03_1,humanitarian|compound|private_fragmented|66101,humanitarian,compound,66101,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66101|2|humanitarian_incident_04|humanitarian_clinic_04_3,humanitarian|compound|private_fragmented|66101,humanitarian,compound,66101,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66101|4|humanitarian_incident_01|humanitarian_ngo_01_1,humanitarian|compound|private_fragmented|66101,humanitarian,compound,66101,reroute_or_reconfigure,0.47366352930301314,reroute_or_reconfigure,0.47366352930301314,0.0
humanitarian|compound|private_fragmented|66101|4|humanitarian_incident_02|humanitarian_regional_hub_02_1,humanitarian|compound|private_fragmented|66101,humanitarian,compound,66101,reroute_or_reconfigure,-0.05913778883374786,no_action,0.0,0.05913778883374786
humanitarian|compound|private_fragmented|66101|4|humanitarian_incident_03|humanitarian_regional_hub_03_3,humanitarian|compound|private_fragmented|66101,humanitarian,compound,66101,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66101|4|humanitarian_incident_04|humanitarian_clinic_04_3,humanitarian|compound|private_fragmented|66101,humanitarian,compound,66101,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66101|6|humanitarian_incident_01|humanitarian_ngo_01_1,humanitarian|compound|private_fragmented|66101,humanitarian,compound,66101,reroute_or_reconfigure,0.4334988239722501,reroute_or_reconfigure,0.4334988239722501,0.0
humanitarian|compound|private_fragmented|66101|6|humanitarian_incident_02|humanitarian_regional_hub_02_1,humanitarian|compound|private_fragmented|66101,humanitarian,compound,66101,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66101|6|humanitarian_incident_03|humanitarian_clinic_03_1,humanitarian|compound|private_fragmented|66101,humanitarian,compound,66101,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66101|6|humanitarian_incident_04|humanitarian_clinic_04_3,humanitarian|compound|private_fragmented|66101,humanitarian,compound,66101,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66101|8|humanitarian_incident_01|humanitarian_regional_hub_01_2,humanitarian|compound|private_fragmented|66101,humanitarian,compound,66101,reroute_or_reconfigure,0.3846754186889191,reroute_or_reconfigure,0.3846754186889191,0.0
humanitarian|compound|private_fragmented|66101|8|humanitarian_incident_02|humanitarian_ngo_02_3,humanitarian|compound|private_fragmented|66101,humanitarian,compound,66101,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66101|8|humanitarian_incident_03|humanitarian_clinic_03_1,humanitarian|compound|private_fragmented|66101,humanitarian,compound,66101,authorize_emergency_resource,-0.17328014190351226,no_action,0.0,0.17328014190351226
humanitarian|compound|private_fragmented|66101|8|humanitarian_incident_04|humanitarian_clinic_04_3,humanitarian|compound|private_fragmented|66101,humanitarian,compound,66101,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66102|0|humanitarian_incident_01|humanitarian_ngo_01_1,humanitarian|compound|private_fragmented|66102,humanitarian,compound,66102,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66102|0|humanitarian_incident_02|humanitarian_ngo_02_3,humanitarian|compound|private_fragmented|66102,humanitarian,compound,66102,reroute_or_reconfigure,-0.062279299656811525,no_action,0.0,0.062279299656811525
humanitarian|compound|private_fragmented|66102|0|humanitarian_incident_03|humanitarian_ngo_03_2,humanitarian|compound|private_fragmented|66102,humanitarian,compound,66102,no_action,0.0,authorize_emergency_resource,0.17530974141347713,0.17530974141347713
humanitarian|compound|private_fragmented|66102|0|humanitarian_incident_04|humanitarian_regional_hub_04_2,humanitarian|compound|private_fragmented|66102,humanitarian,compound,66102,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66102|10|humanitarian_incident_01|humanitarian_clinic_01_3,humanitarian|compound|private_fragmented|66102,humanitarian,compound,66102,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66102|10|humanitarian_incident_02|humanitarian_regional_hub_02_1,humanitarian|compound|private_fragmented|66102,humanitarian,compound,66102,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66102|10|humanitarian_incident_03|humanitarian_regional_hub_03_3,humanitarian|compound|private_fragmented|66102,humanitarian,compound,66102,deploy_repair_capacity,0.38265151611878084,deploy_repair_capacity,0.38265151611878084,0.0
humanitarian|compound|private_fragmented|66102|10|humanitarian_incident_04|humanitarian_clinic_04_3,humanitarian|compound|private_fragmented|66102,humanitarian,compound,66102,revise_commitment,0.26018092117158736,revise_commitment,0.26018092117158736,0.0
humanitarian|compound|private_fragmented|66102|2|humanitarian_incident_01|humanitarian_ngo_01_1,humanitarian|compound|private_fragmented|66102,humanitarian,compound,66102,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66102|2|humanitarian_incident_02|humanitarian_regional_hub_02_1,humanitarian|compound|private_fragmented|66102,humanitarian,compound,66102,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66102|2|humanitarian_incident_03|humanitarian_clinic_03_1,humanitarian|compound|private_fragmented|66102,humanitarian,compound,66102,no_action,0.0,authorize_emergency_resource,0.16260489981578044,0.16260489981578044
humanitarian|compound|private_fragmented|66102|2|humanitarian_incident_04|humanitarian_clinic_04_3,humanitarian|compound|private_fragmented|66102,humanitarian,compound,66102,revise_commitment,0.29206733313182903,revise_commitment,0.29206733313182903,0.0
humanitarian|compound|private_fragmented|66102|4|humanitarian_incident_01|humanitarian_ngo_01_1,humanitarian|compound|private_fragmented|66102,humanitarian,compound,66102,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66102|4|humanitarian_incident_02|humanitarian_regional_hub_02_1,humanitarian|compound|private_fragmented|66102,humanitarian,compound,66102,authorize_emergency_resource,-0.10257746181838807,no_action,0.0,0.10257746181838807
humanitarian|compound|private_fragmented|66102|4|humanitarian_incident_03|humanitarian_regional_hub_03_3,humanitarian|compound|private_fragmented|66102,humanitarian,compound,66102,no_action,0.0,deploy_repair_capacity,0.4624744063364644,0.4624744063364644
humanitarian|compound|private_fragmented|66102|4|humanitarian_incident_04|humanitarian_clinic_04_3,humanitarian|compound|private_fragmented|66102,humanitarian,compound,66102,revise_commitment,0.34616924808435073,revise_commitment,0.34616924808435073,0.0
humanitarian|compound|private_fragmented|66102|6|humanitarian_incident_01|humanitarian_clinic_01_3,humanitarian|compound|private_fragmented|66102,humanitarian,compound,66102,revise_commitment,-0.12939709950102915,no_action,0.0,0.12939709950102915
humanitarian|compound|private_fragmented|66102|6|humanitarian_incident_02|humanitarian_regional_hub_02_1,humanitarian|compound|private_fragmented|66102,humanitarian,compound,66102,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66102|6|humanitarian_incident_03|humanitarian_clinic_03_1,humanitarian|compound|private_fragmented|66102,humanitarian,compound,66102,no_action,0.0,authorize_emergency_resource,0.18754804065446634,0.18754804065446634
humanitarian|compound|private_fragmented|66102|6|humanitarian_incident_04|humanitarian_clinic_04_3,humanitarian|compound|private_fragmented|66102,humanitarian,compound,66102,revise_commitment,0.3037574359448452,revise_commitment,0.3037574359448452,0.0
humanitarian|compound|private_fragmented|66102|8|humanitarian_incident_01|humanitarian_clinic_01_3,humanitarian|compound|private_fragmented|66102,humanitarian,compound,66102,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66102|8|humanitarian_incident_02|humanitarian_clinic_02_2,humanitarian|compound|private_fragmented|66102,humanitarian,compound,66102,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66102|8|humanitarian_incident_03|humanitarian_regional_hub_03_3,humanitarian|compound|private_fragmented|66102,humanitarian,compound,66102,deploy_repair_capacity,0.4097769404210825,deploy_repair_capacity,0.4097769404210825,0.0
humanitarian|compound|private_fragmented|66102|8|humanitarian_incident_04|humanitarian_regional_hub_04_2,humanitarian|compound|private_fragmented|66102,humanitarian,compound,66102,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66103|0|humanitarian_incident_01|humanitarian_clinic_01_3,humanitarian|compound|private_fragmented|66103,humanitarian,compound,66103,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66103|0|humanitarian_incident_02|humanitarian_clinic_02_2,humanitarian|compound|private_fragmented|66103,humanitarian,compound,66103,no_action,0.0,authorize_emergency_resource,0.3987753640094365,0.3987753640094365
humanitarian|compound|private_fragmented|66103|0|humanitarian_incident_03|humanitarian_clinic_03_1,humanitarian|compound|private_fragmented|66103,humanitarian,compound,66103,no_action,0.0,authorize_emergency_resource,0.32057347206942205,0.32057347206942205
humanitarian|compound|private_fragmented|66103|0|humanitarian_incident_04|humanitarian_regional_hub_04_2,humanitarian|compound|private_fragmented|66103,humanitarian,compound,66103,deploy_repair_capacity,-0.13846179599520478,no_action,0.0,0.13846179599520478
humanitarian|compound|private_fragmented|66103|10|humanitarian_incident_01|humanitarian_clinic_01_3,humanitarian|compound|private_fragmented|66103,humanitarian,compound,66103,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66103|10|humanitarian_incident_02|humanitarian_clinic_02_2,humanitarian|compound|private_fragmented|66103,humanitarian,compound,66103,authorize_emergency_resource,0.4751553127726124,authorize_emergency_resource,0.4751553127726124,0.0
humanitarian|compound|private_fragmented|66103|10|humanitarian_incident_03|humanitarian_ngo_03_2,humanitarian|compound|private_fragmented|66103,humanitarian,compound,66103,authorize_emergency_resource,0.3188388716303796,authorize_emergency_resource,0.3188388716303796,0.0
humanitarian|compound|private_fragmented|66103|10|humanitarian_incident_04|humanitarian_clinic_04_3,humanitarian|compound|private_fragmented|66103,humanitarian,compound,66103,no_action,0.0,revise_commitment,0.4046498971409353,0.4046498971409353
humanitarian|compound|private_fragmented|66103|2|humanitarian_incident_01|humanitarian_regional_hub_01_2,humanitarian|compound|private_fragmented|66103,humanitarian,compound,66103,deploy_repair_capacity,0.13374008518269057,reroute_or_reconfigure,0.2952997300158501,0.16155964483315952
humanitarian|compound|private_fragmented|66103|2|humanitarian_incident_02|humanitarian_ngo_02_3,humanitarian|compound|private_fragmented|66103,humanitarian,compound,66103,no_action,0.0,authorize_emergency_resource,0.44258482576626035,0.44258482576626035
humanitarian|compound|private_fragmented|66103|2|humanitarian_incident_03|humanitarian_ngo_03_2,humanitarian|compound|private_fragmented|66103,humanitarian,compound,66103,authorize_emergency_resource,0.3531178224759342,authorize_emergency_resource,0.3531178224759342,0.0
humanitarian|compound|private_fragmented|66103|2|humanitarian_incident_04|humanitarian_clinic_04_3,humanitarian|compound|private_fragmented|66103,humanitarian,compound,66103,revise_commitment,0.42807413158968677,revise_commitment,0.42807413158968677,0.0
humanitarian|compound|private_fragmented|66103|4|humanitarian_incident_01|humanitarian_clinic_01_3,humanitarian|compound|private_fragmented|66103,humanitarian,compound,66103,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66103|4|humanitarian_incident_02|humanitarian_regional_hub_02_1,humanitarian|compound|private_fragmented|66103,humanitarian,compound,66103,no_action,0.0,authorize_emergency_resource,0.430361910073706,0.430361910073706
humanitarian|compound|private_fragmented|66103|4|humanitarian_incident_03|humanitarian_ngo_03_2,humanitarian|compound|private_fragmented|66103,humanitarian,compound,66103,authorize_emergency_resource,0.3839747485304094,authorize_emergency_resource,0.3839747485304094,0.0
humanitarian|compound|private_fragmented|66103|4|humanitarian_incident_04|humanitarian_clinic_04_3,humanitarian|compound|private_fragmented|66103,humanitarian,compound,66103,revise_commitment,0.34315537021391246,revise_commitment,0.34315537021391246,0.0
humanitarian|compound|private_fragmented|66103|6|humanitarian_incident_01|humanitarian_clinic_01_3,humanitarian|compound|private_fragmented|66103,humanitarian,compound,66103,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66103|6|humanitarian_incident_02|humanitarian_regional_hub_02_1,humanitarian|compound|private_fragmented|66103,humanitarian,compound,66103,no_action,0.0,authorize_emergency_resource,0.4992366615672072,0.4992366615672072
humanitarian|compound|private_fragmented|66103|6|humanitarian_incident_03|humanitarian_ngo_03_2,humanitarian|compound|private_fragmented|66103,humanitarian,compound,66103,authorize_emergency_resource,0.37381884690762385,authorize_emergency_resource,0.37381884690762385,0.0
humanitarian|compound|private_fragmented|66103|6|humanitarian_incident_04|humanitarian_regional_hub_04_2,humanitarian|compound|private_fragmented|66103,humanitarian,compound,66103,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66103|8|humanitarian_incident_01|humanitarian_clinic_01_3,humanitarian|compound|private_fragmented|66103,humanitarian,compound,66103,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66103|8|humanitarian_incident_02|humanitarian_regional_hub_02_1,humanitarian|compound|private_fragmented|66103,humanitarian,compound,66103,authorize_emergency_resource,0.45488913164431904,authorize_emergency_resource,0.45488913164431904,0.0
humanitarian|compound|private_fragmented|66103|8|humanitarian_incident_03|humanitarian_ngo_03_2,humanitarian|compound|private_fragmented|66103,humanitarian,compound,66103,authorize_emergency_resource,0.3723544034537141,authorize_emergency_resource,0.3723544034537141,0.0
humanitarian|compound|private_fragmented|66103|8|humanitarian_incident_04|humanitarian_regional_hub_04_2,humanitarian|compound|private_fragmented|66103,humanitarian,compound,66103,reroute_or_reconfigure,-0.19910038450370135,no_action,0.0,0.19910038450370135
humanitarian|compound|private_fragmented|66104|0|humanitarian_incident_01|humanitarian_regional_hub_01_2,humanitarian|compound|private_fragmented|66104,humanitarian,compound,66104,deploy_repair_capacity,0.41044165709867586,deploy_repair_capacity,0.41044165709867586,0.0
humanitarian|compound|private_fragmented|66104|0|humanitarian_incident_02|humanitarian_clinic_02_2,humanitarian|compound|private_fragmented|66104,humanitarian,compound,66104,authorize_emergency_resource,-0.1505088648435918,revise_commitment,0.40523406822108526,0.555742933064677
humanitarian|compound|private_fragmented|66104|0|humanitarian_incident_03|humanitarian_clinic_03_1,humanitarian|compound|private_fragmented|66104,humanitarian,compound,66104,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66104|0|humanitarian_incident_04|humanitarian_clinic_04_3,humanitarian|compound|private_fragmented|66104,humanitarian,compound,66104,authorize_emergency_resource,-0.18637342275389931,no_action,0.0,0.18637342275389931
humanitarian|compound|private_fragmented|66104|10|humanitarian_incident_01|humanitarian_ngo_01_1,humanitarian|compound|private_fragmented|66104,humanitarian,compound,66104,authorize_emergency_resource,0.18046816197660154,authorize_emergency_resource,0.18046816197660154,0.0
humanitarian|compound|private_fragmented|66104|10|humanitarian_incident_02|humanitarian_ngo_02_3,humanitarian|compound|private_fragmented|66104,humanitarian,compound,66104,revise_commitment,0.40039251357310224,revise_commitment,0.40039251357310224,0.0
humanitarian|compound|private_fragmented|66104|10|humanitarian_incident_03|humanitarian_regional_hub_03_3,humanitarian|compound|private_fragmented|66104,humanitarian,compound,66104,reroute_or_reconfigure,0.32959616383592494,reroute_or_reconfigure,0.32959616383592494,0.0
humanitarian|compound|private_fragmented|66104|10|humanitarian_incident_04|humanitarian_clinic_04_3,humanitarian|compound|private_fragmented|66104,humanitarian,compound,66104,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66104|2|humanitarian_incident_01|humanitarian_regional_hub_01_2,humanitarian|compound|private_fragmented|66104,humanitarian,compound,66104,deploy_repair_capacity,0.4610331714832059,deploy_repair_capacity,0.4610331714832059,0.0
humanitarian|compound|private_fragmented|66104|2|humanitarian_incident_02|humanitarian_ngo_02_3,humanitarian|compound|private_fragmented|66104,humanitarian,compound,66104,revise_commitment,0.48246631503012943,revise_commitment,0.48246631503012943,0.0
humanitarian|compound|private_fragmented|66104|2|humanitarian_incident_03|humanitarian_regional_hub_03_3,humanitarian|compound|private_fragmented|66104,humanitarian,compound,66104,reroute_or_reconfigure,0.30344530439030165,reroute_or_reconfigure,0.30344530439030165,0.0
humanitarian|compound|private_fragmented|66104|2|humanitarian_incident_04|humanitarian_regional_hub_04_2,humanitarian|compound|private_fragmented|66104,humanitarian,compound,66104,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66104|4|humanitarian_incident_01|humanitarian_regional_hub_01_2,humanitarian|compound|private_fragmented|66104,humanitarian,compound,66104,deploy_repair_capacity,0.35802004354977746,deploy_repair_capacity,0.35802004354977746,0.0
humanitarian|compound|private_fragmented|66104|4|humanitarian_incident_02|humanitarian_ngo_02_3,humanitarian|compound|private_fragmented|66104,humanitarian,compound,66104,revise_commitment,0.3900296614711566,revise_commitment,0.3900296614711566,0.0
humanitarian|compound|private_fragmented|66104|4|humanitarian_incident_03|humanitarian_regional_hub_03_3,humanitarian|compound|private_fragmented|66104,humanitarian,compound,66104,reroute_or_reconfigure,0.3515823101464442,reroute_or_reconfigure,0.3515823101464442,0.0
humanitarian|compound|private_fragmented|66104|4|humanitarian_incident_04|humanitarian_ngo_04_1,humanitarian|compound|private_fragmented|66104,humanitarian,compound,66104,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66104|6|humanitarian_incident_01|humanitarian_ngo_01_1,humanitarian|compound|private_fragmented|66104,humanitarian,compound,66104,authorize_emergency_resource,0.19364171320747164,authorize_emergency_resource,0.19364171320747164,0.0
humanitarian|compound|private_fragmented|66104|6|humanitarian_incident_02|humanitarian_clinic_02_2,humanitarian|compound|private_fragmented|66104,humanitarian,compound,66104,revise_commitment,0.45241569901539314,revise_commitment,0.45241569901539314,0.0
humanitarian|compound|private_fragmented|66104|6|humanitarian_incident_03|humanitarian_clinic_03_1,humanitarian|compound|private_fragmented|66104,humanitarian,compound,66104,authorize_emergency_resource,-0.13574820812353947,no_action,0.0,0.13574820812353947
humanitarian|compound|private_fragmented|66104|6|humanitarian_incident_04|humanitarian_clinic_04_3,humanitarian|compound|private_fragmented|66104,humanitarian,compound,66104,authorize_emergency_resource,-0.16854569973640712,no_action,0.0,0.16854569973640712
humanitarian|compound|private_fragmented|66104|8|humanitarian_incident_01|humanitarian_regional_hub_01_2,humanitarian|compound|private_fragmented|66104,humanitarian,compound,66104,deploy_repair_capacity,0.45922704960800226,deploy_repair_capacity,0.45922704960800226,0.0
humanitarian|compound|private_fragmented|66104|8|humanitarian_incident_02|humanitarian_clinic_02_2,humanitarian|compound|private_fragmented|66104,humanitarian,compound,66104,revise_commitment,0.41794420132338517,revise_commitment,0.41794420132338517,0.0
humanitarian|compound|private_fragmented|66104|8|humanitarian_incident_03|humanitarian_regional_hub_03_3,humanitarian|compound|private_fragmented|66104,humanitarian,compound,66104,deploy_repair_capacity,0.15627200877463468,reroute_or_reconfigure,0.3549713003064444,0.19869929153180974
humanitarian|compound|private_fragmented|66104|8|humanitarian_incident_04|humanitarian_clinic_04_3,humanitarian|compound|private_fragmented|66104,humanitarian,compound,66104,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66105|0|humanitarian_incident_01|humanitarian_clinic_01_3,humanitarian|compound|private_fragmented|66105,humanitarian,compound,66105,authorize_emergency_resource,-0.17402467986882422,no_action,0.0,0.17402467986882422
humanitarian|compound|private_fragmented|66105|0|humanitarian_incident_02|humanitarian_clinic_02_2,humanitarian|compound|private_fragmented|66105,humanitarian,compound,66105,no_action,0.0,authorize_emergency_resource,0.40705749315185313,0.40705749315185313
humanitarian|compound|private_fragmented|66105|0|humanitarian_incident_03|humanitarian_ngo_03_2,humanitarian|compound|private_fragmented|66105,humanitarian,compound,66105,authorize_emergency_resource,-0.20749703848208426,reroute_or_reconfigure,0.35738977153740803,0.5648868100194923
humanitarian|compound|private_fragmented|66105|0|humanitarian_incident_04|humanitarian_ngo_04_1,humanitarian|compound|private_fragmented|66105,humanitarian,compound,66105,reroute_or_reconfigure,0.40237826715829866,reroute_or_reconfigure,0.40237826715829866,0.0
humanitarian|compound|private_fragmented|66105|10|humanitarian_incident_01|humanitarian_ngo_01_1,humanitarian|compound|private_fragmented|66105,humanitarian,compound,66105,reroute_or_reconfigure,0.4005269052637854,reroute_or_reconfigure,0.4005269052637854,0.0
humanitarian|compound|private_fragmented|66105|10|humanitarian_incident_02|humanitarian_ngo_02_3,humanitarian|compound|private_fragmented|66105,humanitarian,compound,66105,authorize_emergency_resource,0.4837018253187438,authorize_emergency_resource,0.4837018253187438,0.0
humanitarian|compound|private_fragmented|66105|10|humanitarian_incident_03|humanitarian_ngo_03_2,humanitarian|compound|private_fragmented|66105,humanitarian,compound,66105,reroute_or_reconfigure,0.4632581963489662,reroute_or_reconfigure,0.4632581963489662,0.0
humanitarian|compound|private_fragmented|66105|10|humanitarian_incident_04|humanitarian_clinic_04_3,humanitarian|compound|private_fragmented|66105,humanitarian,compound,66105,no_action,0.0,no_action,0.0,0.0
humanitarian|compound|private_fragmented|66105|2|humanitarian_incident_01|humanitarian_ngo_01_1,humanitarian|compound|private_fragmented|66105,humanitarian,compound,66105,reroute_or_reconfigure,0.3789188631913126,reroute_or_reconfigure,0.3789188631913126,0.0
humanitarian|compound|private_fragmented|66105|2|humanitarian_incident_02|humanitarian_ngo_02_3,humanitarian|compound|private_fragmented|66105,humanitarian,compound,66105,authorize_emergency_resource,0.4001221268194246,authorize_emergency_resource,0.4001221268194246,0.0
