application,regime,incident_id,operational_energy,mean_belief_entropy,js_disagreement,consensus_confidence,selected_by_prospective_triage
commercial,partition,supply_02,0.4504958756053222,0.8869639691040064,0.1629059410103427,0.2509753976906145,False
commercial,partition,supply_03,0.3462268078781004,0.9529351157963464,0.0971773621069871,0.5535383135382056,False
commercial,partition,supply_04,0.5178359921115832,0.955896219894924,0.0441655333178683,0.2690143437060639,False
commercial,partition,supply_01,0.4819467975633577,0.8608376266322808,0.074600400721595,0.2837340280355886,False
commercial,partition,supply_02,0.3645135888394518,0.9157378364309042,0.101324534858883,0.5300625710458216,True
commercial,partition,supply_03,0.4238100641806726,0.9016582409406632,0.1589022084428312,0.2456453183488575,False
commercial,partition,supply_04,0.6260965865873179,0.9012911726821172,0.1040600331193113,0.2470811344608169,False
commercial,partition,supply_01,0.6055332801207285,0.8985603159464269,0.2194463795189296,0.2192813783958569,False
commercial,partition,supply_02,0.3906117176584331,0.9063347814226664,0.0916807693584456,0.2718552756060997,False
commercial,partition,supply_03,0.4647611289987607,0.9204533539100144,0.093111606912679,0.2565885381406068,False
commercial,partition,supply_04,0.533927664383639,0.8969998362920074,0.1474356601710049,0.2386276411772332,False
commercial,partition,supply_01,0.2796817479895246,0.87421132652831,0.2305314633790275,0.2342925253441487,False
commercial,partition,supply_02,0.3781597075910445,0.914713249316219,0.1490788275006969,0.5024149712137909,True
commercial,partition,supply_03,0.4148975004637489,0.8460142956114173,0.1500470414772626,0.2502299961370399,False
commercial,partition,supply_04,0.4911882075005023,0.8373752595176143,0.0827965954814969,0.2696854277431564,False
commercial,partition,supply_01,0.4330983296311456,0.8706858189505183,0.1403912731460775,0.4786178185722294,False
commercial,partition,supply_02,0.4670099632244565,0.9484735287134732,0.0526477120473409,0.5762144224318978,True
commercial,partition,supply_03,0.455288963008521,0.829154269082931,0.2033971881233107,0.2240760194546804,False
commercial,partition,supply_04,0.4542416564142381,0.91098448722109,0.1520753859799394,0.2425666850857275,False
commercial,partition,supply_01,0.3844661768997687,0.8574779940115812,0.1056442546058442,0.2515138957779841,False
commercial,partition,supply_02,0.5426011588749506,0.9309545005054956,0.0753506197860834,0.2551515904930463,False
commercial,partition,supply_03,0.3154994496674544,0.8681662177090699,0.1850831112404382,0.2398988625649804,False
commercial,partition,supply_04,0.4932901788395374,0.9140664247796548,0.1424926540238018,0.2479978472457641,False
commercial,partition,supply_01,0.3529413782561293,0.8825548765362169,0.0662980395200557,0.5402640057425655,False
commercial,partition,supply_02,0.4647623885691594,0.8863263094227398,0.1304194785984396,0.4966296557146931,True
commercial,partition,supply_03,0.5505955054553963,0.96640538691539,0.0425865218924472,0.8360045496325325,False
commercial,partition,supply_04,0.4671012891485763,0.9598149980364526,0.0504196592004774,0.8497450347511044,True
commercial,partition,supply_01,0.4209944882933455,0.8909496335906009,0.0513515765253943,0.2826193129857108,False
commercial,partition,supply_02,0.4330034426037871,0.9118965903757732,0.0690257351817832,0.5054458252027836,True
commercial,partition,supply_03,0.3937019203512278,0.8885352378661456,0.0848539438615312,0.2454017209463988,False
commercial,partition,supply_04,0.5997217848157236,0.9291927044758228,0.0900207871551603,0.5389207837279649,False
commercial,partition,supply_01,0.3656886812413519,0.9406766637776642,0.0924042857012182,0.8180821883996484,True
commercial,partition,supply_02,0.5210218499970297,0.8828322366640756,0.2596394113495442,0.2260291065055807,False
commercial,partition,supply_03,0.5624834309232098,0.9026147595230448,0.0505344771738067,0.25558422614331,False
commercial,partition,supply_04,0.4605559471234892,0.894584119379998,0.0728878708447321,0.2495695284711714,False
commercial,partition,supply_01,0.2761557120839235,0.8025124741908933,0.2252796773612689,0.4540615682239571,False
commercial,partition,supply_02,0.4203112109037931,0.9047925314368274,0.125839712180375,0.4977044318056286,False
commercial,partition,supply_03,0.3660421728901539,0.8174862979556291,0.2095453842756631,0.2353206814416645,False
commercial,partition,supply_04,0.6022167465021199,0.8840880237841079,0.1511733152633384,0.2437972515931655,False
commercial,partition,supply_01,0.3960715240771226,0.9534118550539538,0.029920391574446,0.8380110587392368,False
commercial,partition,supply_02,0.5123773651355908,0.9328874788886656,0.1216366959934049,0.2427095263889611,False
commercial,partition,supply_03,0.4705820734875893,0.9011081455068636,0.0734793352447613,0.5358998440715833,False
commercial,partition,supply_04,0.6078559577462797,0.8843773559867767,0.0885765411024212,0.2793062839412383,False
commercial,partition,supply_01,0.5623035060047834,0.9070826383958835,0.1464104811514289,0.7678201699569213,False
commercial,partition,supply_02,0.5553050107470804,0.7014228023341635,0.0259399438701525,0.3035927171587747,False
commercial,partition,supply_03,0.6993951595222285,0.8811664803185154,0.0690333612258534,0.2807042291224905,False
commercial,partition,supply_04,0.4358866993779072,0.8872517901379736,0.2244793913895339,0.2413393425751545,False
commercial,partition,supply_01,0.3941548395171552,0.8817695324154791,0.1271101475833135,0.4933471693530545,False
commercial,partition,supply_02,0.6094089491228443,0.8941003096746828,0.1708064488152263,0.4991441830557428,False
commercial,partition,supply_03,0.5388716550722685,0.9308442759002648,0.0160938001650623,0.8460263548854644,False
commercial,partition,supply_04,0.5948239053560014,0.8836626426408701,0.1239247356670327,0.2400659931756812,False
commercial,partition,supply_01,0.4457347819716287,0.9308319244644676,0.1372401093893568,0.5035523554861673,True
commercial,partition,supply_02,0.3972524097666431,0.926610430135721,0.1357266663897276,0.2354200644634088,False
commercial,partition,supply_03,0.500894283033777,0.9488315346881268,0.1050802999378267,0.7913754313935606,False
commercial,partition,supply_04,0.6215704150260785,0.8368755753051332,0.2939137489743346,0.4321545811685536,True
commercial,partition,supply_01,0.5689406480648834,0.8240256870420941,0.146522039061749,0.2391013452265347,False
commercial,partition,supply_02,0.4448716165626337,0.9265019583688416,0.1124342500158173,0.2652360919712537,False
commercial,partition,supply_03,0.5655464858029299,0.9320358770648076,0.0944878180731569,0.520089251629384,False
commercial,partition,supply_04,0.6476989153262865,0.8431242966126026,0.2095240718420119,0.2298002430078829,False
commercial,partition,supply_01,0.5899689204936152,0.9164908132424184,0.1285300850374302,0.2496002195995046,False
commercial,partition,supply_02,0.4854720521214397,0.9199870720354132,0.0620601865242933,0.2781472794515005,False
commercial,partition,supply_03,0.4950282577380976,0.9253875305715316,0.0960107409563056,0.2560614219575911,False
commercial,partition,supply_04,0.510551272859108,0.8974067136562979,0.1006317418574232,0.2476363738047736,False
commercial,partition,supply_01,0.3917145220285816,0.8496585524104631,0.1629023191435787,0.2285483655717213,False
commercial,partition,supply_02,0.470178457003554,0.8806553860536804,0.1286360530831043,0.2501934900218604,False
commercial,partition,supply_03,0.668493515162879,0.8390608377280874,0.2419459748170703,0.2338886832136548,False
commercial,partition,supply_04,0.4821752310107107,0.940911037789157,0.0701490545251899,0.53659637039758,True
commercial,partition,supply_01,0.4027967625813222,0.9194265700276372,0.0956560409100028,0.5213253586974045,True
commercial,partition,supply_02,0.4752700288637306,0.966102893331348,0.0733174894473712,0.5438931204959623,False
commercial,partition,supply_03,0.7280440254043917,0.8764819034101601,0.1419841798889411,0.2596147860159241,False
commercial,partition,supply_04,0.4908398245717006,0.920693236461248,0.1054865128748006,0.2549058815695741,False
commercial,partition,supply_01,0.393866979538687,0.9049805238959016,0.0972849652383325,0.251403286141204,False
commercial,partition,supply_02,0.550576839723314,0.8830543429360708,0.0556328422862769,0.2484706844287527,False
commercial,partition,supply_03,0.4469604722551364,0.9202587385378536,0.0546966122544689,0.5472712461124911,False
commercial,partition,supply_04,0.6016141308330412,0.9412564588665958,0.0286945965416197,0.5769736597697295,False
commercial,partition,supply_01,0.4249810202650882,0.8981374739745642,0.0721661688500193,0.2574520566831297,False
commercial,partition,supply_02,0.2612800295241694,0.9157094772730444,0.1458967778713092,0.2488946080009381,False
commercial,partition,supply_03,0.6232615841863071,0.9253135579891918,0.1414032730888062,0.5233744101765224,False
commercial,partition,supply_04,0.5323889963819878,0.9753547632604462,0.0329853492501334,0.8713302226441854,False
commercial,telemetry_integrity,supply_01,0.4490201369534621,0.8608885326277694,0.2307685426568581,0.6968737192244118,True
commercial,telemetry_integrity,supply_02,0.3840974324791474,0.9503590685285666,0.1010028303493861,0.7884982494652171,True
commercial,telemetry_integrity,supply_03,0.326402588897357,0.8679084231546975,0.2201204017572434,0.7106731898736122,False
commercial,telemetry_integrity,supply_04,0.5253046102720778,0.9211765347667468,0.0469367080082783,0.8599223725887123,False
commercial,telemetry_integrity,supply_01,0.337708647398277,0.9362499899281768,0.1148875012857832,0.7768211023387634,True
commercial,telemetry_integrity,supply_02,0.2917868076517315,0.8951029188981815,0.1558556311087959,0.7501126134544974,False
commercial,telemetry_integrity,supply_03,0.4874702964177722,0.9476576309068014,0.0309605383450901,0.8885027539925311,True
commercial,telemetry_integrity,supply_04,0.5547125275761494,0.919561569594668,0.0903273849507861,0.81254366919533,False
commercial,telemetry_integrity,supply_01,0.4814436863650476,0.9049050377117808,0.197800181056588,0.7313366132153346,False
commercial,telemetry_integrity,supply_02,0.284633448271203,0.9157999605768168,0.1688336908837614,0.7530659713830274,True
commercial,telemetry_integrity,supply_03,0.5361397013519831,0.9341245941012332,0.0860516615058224,0.7996577185289316,False
commercial,telemetry_integrity,supply_04,0.4536643735876048,0.8775495599371941,0.2667196312534586,0.6904402165520032,True
commercial,telemetry_integrity,supply_01,0.2815600791512098,0.8710476060478946,0.1619418511923598,0.749406101224079,True
commercial,telemetry_integrity,supply_02,0.4050710095088934,0.9161065667329296,0.1404234502030416,0.7657484129105807,False
commercial,telemetry_integrity,supply_03,0.5099698899273256,0.9281977417718752,0.1202694543395724,0.7712729896989463,True
commercial,telemetry_integrity,supply_04,0.4414444143209945,0.8737684028497714,0.1170956111527703,0.7813638073109893,False
commercial,telemetry_integrity,supply_01,0.4565003638221853,0.9163694781847112,0.0980195695777069,0.8066719599994039,False
commercial,telemetry_integrity,supply_02,0.4424668337282918,0.951340160516839,0.075869854918996,0.8319803271339313,True
commercial,telemetry_integrity,supply_03,0.5079250951608045,0.8247305709380562,0.2184037854320259,0.722534113829977,False
commercial,telemetry_integrity,supply_04,0.5659725048384023,0.8671367058465251,0.2084416336365157,0.7234030270827903,False
commercial,telemetry_integrity,supply_01,0.1455191390172403,0.8975225747248832,0.1294800153765298,0.7593094523560626,False
commercial,telemetry_integrity,supply_02,0.487969043951856,0.9132951686174604,0.0668985471120115,0.8294260820759036,False
commercial,telemetry_integrity,supply_03,0.4713746134713163,0.955204244302843,0.0707871957707526,0.8504136407934717,True
commercial,telemetry_integrity,supply_04,0.5574051127228248,0.9240230051613026,0.1442486942308279,0.7578546135252318,False
commercial,telemetry_integrity,supply_01,0.255682154188171,0.9335108365291878,0.0839972457127068,0.8026063538012265,True
commercial,telemetry_integrity,supply_02,0.492709925754503,0.9319481190362834,0.0686704473776819,0.8374169232766413,True
commercial,telemetry_integrity,supply_03,0.5837258184294082,0.9131929785300016,0.0828401331920206,0.8012027408727967,False
commercial,telemetry_integrity,supply_04,0.5064480154931985,0.9425168923750986,0.0732010401979966,0.8424806135307733,False
commercial,telemetry_integrity,supply_01,0.558333269703035,0.9271230526582394,0.0561504943660895,0.8270500683530809,False
commercial,telemetry_integrity,supply_02,0.2882732661945985,0.9591644141515052,0.0888930203200357,0.7863179324461376,False
commercial,telemetry_integrity,supply_03,0.5800883218785506,0.9664697790402664,0.0708147287074931,0.8250469464622183,False
commercial,telemetry_integrity,supply_04,0.5377296308730555,0.9109256001905868,0.1960706597167143,0.7474683455164355,True
commercial,telemetry_integrity,supply_01,0.3104318349471177,0.860125715975656,0.1770143576683753,0.7538469217907698,False
commercial,telemetry_integrity,supply_02,0.4382650400923247,0.9065440470367404,0.0865740634666325,0.8030787169799951,True
commercial,telemetry_integrity,supply_03,0.5161683753346473,0.9008713390907752,0.0489753820613145,0.8587732524622572,True
commercial,telemetry_integrity,supply_04,0.4101468411060179,0.9137758702823816,0.0888694767508092,0.8122817425620703,False
commercial,telemetry_integrity,supply_01,0.1932885575471275,0.8667228488119857,0.141967049127777,0.7725867864101469,False
commercial,telemetry_integrity,supply_02,0.3541187311423496,0.9049958693469672,0.1232895657875467,0.7701005404434625,False
commercial,telemetry_integrity,supply_03,0.5493188393781907,0.8464134882014581,0.178771291186172,0.7288083928231369,True
commercial,telemetry_integrity,supply_04,0.4314409354773378,0.8300699288081216,0.2888763118473458,0.6813432784282694,False
commercial,telemetry_integrity,supply_01,0.3300011545421807,0.916658067767739,0.1077310939065704,0.7781822302526709,True
commercial,telemetry_integrity,supply_02,0.3402924197390736,0.9078457383818072,0.0629132781909467,0.8221323111542521,False
commercial,telemetry_integrity,supply_03,0.4701046830513857,0.9141745013196426,0.152982698490644,0.7510900060438114,True
commercial,telemetry_integrity,supply_04,0.5471115002245149,0.8892188852942061,0.1130914929605009,0.8000036670390216,False
commercial,telemetry_integrity,supply_01,0.5273613616315179,0.8757353415955537,0.1967038183808846,0.7227784207661337,True
commercial,telemetry_integrity,supply_02,0.6048898480798791,0.8498208828572714,0.1288917033637512,0.7696477328878111,False
commercial,telemetry_integrity,supply_03,0.4781497285296156,0.873149010263608,0.0719644800868709,0.8554942084713053,False
commercial,telemetry_integrity,supply_04,0.3554417804028612,0.8037063180989096,0.3250837989084538,0.6812904650679915,False
commercial,telemetry_integrity,supply_01,0.6536318352830605,0.8456552258067286,0.0931357870221585,0.8160418223782344,True
commercial,telemetry_integrity,supply_02,0.373378309217188,0.9074611405161712,0.0958102982412527,0.7799136740664258,False
commercial,telemetry_integrity,supply_03,0.4636439822651542,0.9208058573627844,0.067849817559344,0.8171028012315709,False
commercial,telemetry_integrity,supply_04,0.5273611123097217,0.8342974521874208,0.1885669174895487,0.7539683252587301,False
commercial,telemetry_integrity,supply_01,0.2964013817092557,0.9445739311421856,0.1054352591905185,0.7917752377545095,False
commercial,telemetry_integrity,supply_02,0.3558076088242662,0.909809064244139,0.061578191298919,0.838553089182625,False
commercial,telemetry_integrity,supply_03,0.4287630918226661,0.9350650999971778,0.0674637893454593,0.823102686785527,False
commercial,telemetry_integrity,supply_04,0.5436454649060992,0.9203396497275256,0.1526414287018707,0.7533355325884054,True
commercial,telemetry_integrity,supply_01,0.4679004648559919,0.8404500301585777,0.1974864972001552,0.7290987413938093,False
commercial,telemetry_integrity,supply_02,0.3234754576564997,0.926322180029707,0.1132818895538257,0.8028716369813321,False
commercial,telemetry_integrity,supply_03,0.4331745209020152,0.9554275696046152,0.0781387677058388,0.8095836757263148,False
commercial,telemetry_integrity,supply_04,0.530212572219274,0.833216825400238,0.2359735151308337,0.6998567485192144,True
commercial,telemetry_integrity,supply_01,0.539083813725334,0.9152370491207372,0.1301471502900853,0.78019650381859,False
commercial,telemetry_integrity,supply_02,0.4673225641183572,0.97320742472108,0.0355336721746218,0.8520597841814782,False
commercial,telemetry_integrity,supply_03,0.6107578693826136,0.937603807460364,0.1073806772792229,0.7884954388634241,False
commercial,telemetry_integrity,supply_04,0.6969514668881109,0.8955171518567576,0.0943941513325224,0.812134790649693,True
commercial,telemetry_integrity,supply_01,0.4028003487930365,0.9023855390195102,0.1462151450083473,0.7792004907330979,False
commercial,telemetry_integrity,supply_02,0.3850113756432987,0.8577975927357264,0.1309959307860063,0.7723041269503793,False
commercial,telemetry_integrity,supply_03,0.7277326515416231,0.8497333416218972,0.2867767420296709,0.6799629109541089,False
commercial,telemetry_integrity,supply_04,0.5775302200500485,0.9464104475199314,0.0985266915432564,0.7971107952876609,True
commercial,telemetry_integrity,supply_01,0.5112851903002308,0.8733455092472943,0.0295290440064876,0.8743052240827858,False
commercial,telemetry_integrity,supply_02,0.4048659870701851,0.9655590024158008,0.0749836063732245,0.8007551820980081,True
commercial,telemetry_integrity,supply_03,0.5533396071119179,0.936162255621762,0.1102806988977039,0.7792074821845844,False
commercial,telemetry_integrity,supply_04,0.5016968674628716,0.8816520173650436,0.126607415352216,0.7949390573725279,True
commercial,telemetry_integrity,supply_01,0.4942741137429335,0.905064237828304,0.0957636864071271,0.7974505878811168,True
commercial,telemetry_integrity,supply_02,0.4607531145671288,0.9140195829317048,0.1106927948422117,0.7816890177498655,False
commercial,telemetry_integrity,supply_03,0.4113596869781947,0.925919529463244,0.0608788211699227,0.8453916449899732,False
commercial,telemetry_integrity,supply_04,0.6630263659345195,0.9293975888585414,0.0539518799172835,0.8456828971119503,True
commercial,telemetry_integrity,supply_01,0.5098606131085641,0.9137537796779996,0.0790181178043094,0.8046192697810312,True
commercial,telemetry_integrity,supply_02,0.3207676306367363,0.8821061235752613,0.1299571058906832,0.7670073386829646,True
commercial,telemetry_integrity,supply_03,0.6580660469433126,0.8322815631648802,0.2630142292204491,0.6706242536830985,False
commercial,telemetry_integrity,supply_04,0.4766690916948561,0.91651859458061,0.0819519111385357,0.8067173194113244,False
humanitarian,compound,relief_01,0.5706961870976841,0.9142373299418608,0.0486439649822019,0.8715749379248886,False
humanitarian,compound,relief_02,0.7718879801552871,0.8081427923050706,0.0774932618918293,0.8067654985884778,False
humanitarian,compound,relief_03,0.8139069620231568,0.9130801874988186,0.1293510885758453,0.7677469430092901,False
humanitarian,compound,relief_04,0.6948812197793681,0.9432776626277304,0.0938219049988443,0.8096138911515666,True
humanitarian,compound,relief_01,0.6016009946801437,0.8032623565310951,0.1620728543923314,0.7534843516100725,False
humanitarian,compound,relief_02,0.7703395902382387,0.9090420931769162,0.041186338104734,0.8396758046218052,False
humanitarian,compound,relief_03,0.8071935145968963,0.9191891195011036,0.0590645901478283,0.8328371687934468,True
humanitarian,compound,relief_04,0.6831550907990458,0.9455579784863208,0.1183619974812405,0.7675966780123951,False
humanitarian,compound,relief_01,0.6390460388365847,0.9064089784582702,0.1565960393858671,0.761356887633446,False
humanitarian,compound,relief_02,0.5282220504523563,0.8981459322829343,0.1786803793503615,0.7415224796737002,True
humanitarian,compound,relief_03,0.5613294990895612,0.919371403494914,0.1111252226041185,0.7906515778269828,False
humanitarian,compound,relief_04,0.492540425878577,0.8455794569859704,0.1603261798294303,0.7557563762009023,False
humanitarian,compound,relief_01,0.7846269301171283,0.9560270536134,0.0576047850025756,0.8373607218493275,False
humanitarian,compound,relief_02,0.5840248938863334,0.8828541753491432,0.0775598537717912,0.8209300382788546,False
humanitarian,compound,relief_03,0.654870949736954,0.8904454725593328,0.1535356320323104,0.7719417285152899,False
humanitarian,compound,relief_04,0.569913846354445,0.9622078798265354,0.0872999983955679,0.8062735839791602,True
humanitarian,compound,relief_01,0.4445401013028666,0.9386038603691392,0.07560976044054,0.8312089925266698,True
humanitarian,compound,relief_02,0.6264932041497356,0.8284966519922213,0.1131747719908709,0.8159041272534611,False
humanitarian,compound,relief_03,0.6857329435685315,0.8419169037009078,0.13421020205267,0.7974093344261153,False
humanitarian,compound,relief_04,0.5837783661257984,0.9393362026021504,0.0536385509970392,0.8360724366989839,True
humanitarian,compound,relief_01,0.4098053528389571,0.9299556934555464,0.1366503689893753,0.7743257463112703,True
humanitarian,compound,relief_02,0.4831154715210115,0.926505550612693,0.1373676608060743,0.7622521813252785,True
humanitarian,compound,relief_03,0.5602554913250903,0.8722889411366639,0.1148020937606955,0.7771752884195252,False
humanitarian,compound,relief_04,0.6486799866928948,0.920257906605164,0.1204700173288011,0.7618796889839484,False
humanitarian,compound,relief_01,0.7821403266667968,0.911562611214908,0.0632211813644954,0.8322731357962205,False
humanitarian,compound,relief_02,0.7321502166910107,0.9124065469423648,0.1089008083511766,0.7865867920477186,False
humanitarian,compound,relief_03,0.6946060925301916,0.912300682228333,0.1027655637697112,0.7952030364790265,False
humanitarian,compound,relief_04,0.7667178562878024,0.8386452789174901,0.2637766770960199,0.6892348034874811,False
humanitarian,compound,relief_01,0.6703897490556164,0.9013411793425952,0.1967513156777327,0.7356475093509715,True
humanitarian,compound,relief_02,0.5955670750511637,0.7042559268822569,0.4780013832418133,0.6073898194329609,True
humanitarian,compound,relief_03,0.5179186519237168,0.859959296709755,0.1208810605490513,0.7922835502984811,False
humanitarian,compound,relief_04,0.6593038987632566,0.9521241555668296,0.0425859884174374,0.8535409477953018,False
humanitarian,compound,relief_01,0.7120328274764403,0.908914847463758,0.1762286513944249,0.7460389754086675,True
humanitarian,compound,relief_02,0.6625857290806364,0.8603150183018613,0.1022633486207195,0.7884202290165528,False
humanitarian,compound,relief_03,0.5704899353807631,0.896820134280086,0.0887758861771091,0.8146538482356974,False
humanitarian,compound,relief_04,0.5387495541835776,0.8870653888486565,0.2411562718746459,0.7100397196720214,True
humanitarian,compound,relief_01,0.6165054254214207,0.9090207565803085,0.0861814461872111,0.8029478497365871,False
humanitarian,compound,relief_02,0.5994621197328416,0.9236657692058282,0.1532950996003639,0.7696749812223848,True
humanitarian,compound,relief_03,0.6270444447752237,0.8980363871998489,0.1500587741562174,0.7710639330164244,False
humanitarian,compound,relief_04,0.6952114282958706,0.9267945721549784,0.1418046125589543,0.758653351482038,True
humanitarian,compound,relief_01,0.6367423963508049,0.8790916609175939,0.1846832483671434,0.7280630291413337,False
humanitarian,compound,relief_02,0.6406516949217718,0.922065879598503,0.0623411130257413,0.8193799785738431,False
humanitarian,compound,relief_03,0.6283765236068574,0.9026874418337392,0.1328583376421593,0.7888574997985819,True
humanitarian,compound,relief_04,0.6801639384845067,0.9228121002117192,0.1117690967209759,0.7906053146587493,True
humanitarian,compound,relief_01,0.4932224313262128,0.8338318653853407,0.1122932108786644,0.8224087788065922,False
humanitarian,compound,relief_02,0.6303171772720925,0.9678191659713322,0.0549652797000215,0.8253799031455242,True
humanitarian,compound,relief_03,0.6503898802218054,0.9024942004486292,0.1203379604148743,0.7881961440139149,False
humanitarian,compound,relief_04,0.797359408868206,0.7965095991765025,0.0507363009168731,0.8684197278193697,False
humanitarian,compound,relief_01,0.6242801678192833,0.7866076564359871,0.1897066130950465,0.7367963168648474,True
humanitarian,compound,relief_02,0.7563385530514876,0.9161225980317448,0.1160976670210111,0.7818863318167026,False
humanitarian,compound,relief_03,0.5403947109721632,0.9541156149559114,0.0367156556178648,0.8328559718296319,False
humanitarian,compound,relief_04,0.8139488865446355,0.8928750915725522,0.1260847943209158,0.7857605392247955,False
humanitarian,compound,relief_01,0.7262944173212876,0.8397736923236184,0.1350800901672386,0.8004038660815121,False
humanitarian,compound,relief_02,0.6491621386081359,0.9218637456439076,0.1347931936761058,0.7594767263286141,False
humanitarian,compound,relief_03,0.6683334247646865,0.8641271234041149,0.1588300994143043,0.7655518001557268,False
humanitarian,compound,relief_04,0.7295178755881077,0.8974647244755701,0.1844557495939621,0.7719741613491662,False
humanitarian,compound,relief_01,0.3488476648760165,0.8919335726316032,0.1177359374260174,0.7998306252762448,False
humanitarian,compound,relief_02,0.52151737083922,0.9096022477101022,0.1156953414055727,0.8021429872994409,False
humanitarian,compound,relief_03,0.5132719479068566,0.9606356775439964,0.0426854662429753,0.8618595307708201,False
humanitarian,compound,relief_04,0.6827397035305227,0.8455011892174191,0.1340383212168858,0.7904458354757604,False
humanitarian,compound,relief_01,0.4766351889895504,0.940044537483026,0.0570205654902646,0.8256833476515489,False
humanitarian,compound,relief_02,0.499665022579041,0.9709658648198936,0.0448166764079987,0.8560407375523995,False
humanitarian,compound,relief_03,0.7145785695349329,0.8736320983008636,0.2019228611924038,0.7316954279605445,False
humanitarian,compound,relief_04,0.56116230306363,0.9060860610143746,0.1812473831082727,0.7527996962981574,True
humanitarian,compound,relief_01,0.4986974875965073,0.8689377418028172,0.1362193400848219,0.7734531626432238,False
humanitarian,compound,relief_02,0.747364546200976,0.7721420360594148,0.3874077746647293,0.6304176480938417,True
humanitarian,compound,relief_03,0.8036622142965881,0.9665126644535244,0.0203578619967989,0.8839026928327531,False
humanitarian,compound,relief_04,0.6781930118559513,0.8309969648015142,0.2867284972199961,0.6930704782575494,True
humanitarian,compound,relief_01,0.6288941940942036,0.934203848896858,0.1174199890931294,0.7998002461502907,True
humanitarian,compound,relief_02,0.5946319526684212,0.9069194336522206,0.086241226172523,0.8132616366652101,True
humanitarian,compound,relief_03,0.8170984477530194,0.8958072531149025,0.0751783441692398,0.8232324470110848,False
humanitarian,compound,relief_04,0.6893907294925171,0.9400821502344456,0.1178727756215078,0.7996871844573961,False
humanitarian,compound,relief_01,0.642805167091461,0.8791342766909018,0.1058481858252542,0.7872340826213812,False
humanitarian,compound,relief_02,0.6775107387754609,0.9501402604054489,0.0362235380257296,0.815491845415617,False
humanitarian,compound,relief_03,0.6610330580318876,0.9335506786631468,0.0816888516327146,0.8324536339209204,False
humanitarian,compound,relief_04,0.6988811806062044,0.9395878556253396,0.0572463255996274,0.8264870537501507,False
humanitarian,compound,relief_01,0.5024707479430465,0.9027275493013436,0.1967324521949809,0.7559449413539555,True
humanitarian,compound,relief_02,0.5942712732177039,0.908403534927644,0.1871674094495775,0.766133370409801,False
humanitarian,compound,relief_03,0.6169825675457498,0.9534612680375948,0.0406606421251495,0.8397082756508412,True
humanitarian,compound,relief_04,0.7706585302203559,0.912812256540136,0.0786030575984391,0.824744303482423,False
humanitarian,correlated,relief_01,0.6214144423013198,0.9105386267929084,0.0447601644825698,0.8767017255874223,False
humanitarian,correlated,relief_02,0.5765776493556805,0.9114584198012248,0.0270504241496953,0.8967005272336862,False
humanitarian,correlated,relief_03,0.6362038239310038,0.9126415722248712,0.0703618233038957,0.8154082097594341,False
humanitarian,correlated,relief_04,0.6243115297613646,0.8052561029260059,0.1699520687304559,0.7495355009460265,True
humanitarian,correlated,relief_01,0.5214977406108773,0.8021602579086277,0.1564214318203347,0.7565850018584285,False
humanitarian,correlated,relief_02,0.723364420300205,0.8818725426427813,0.1956922388123957,0.7439514295142562,True
humanitarian,correlated,relief_03,0.5879834767749981,0.860695337184126,0.0718150534502661,0.8184484437043926,False
humanitarian,correlated,relief_04,0.5339678159988239,0.8734927828319933,0.0522280307364655,0.8577375710740931,False
humanitarian,correlated,relief_01,0.5041824604900633,0.8543699480330295,0.071212913747099,0.8237649421236783,False
humanitarian,correlated,relief_02,0.6446623897453243,0.9229972463515512,0.1087583869681641,0.7891352683055474,True
humanitarian,correlated,relief_03,0.6542043431422696,0.8376792826011087,0.0633767404043438,0.8569798136582847,False
humanitarian,correlated,relief_04,0.4900273562064944,0.8383395817327705,0.1025239301416846,0.8089786159328245,True
humanitarian,correlated,relief_01,0.6038317348475502,0.8874967303835885,0.0138107050820538,0.9162361278758988,False
humanitarian,correlated,relief_02,0.6022326897971176,0.9135486981207256,0.0487092599098228,0.840155586118222,False
humanitarian,correlated,relief_03,0.4967692066937509,0.9323510397396944,0.113731664962218,0.7879453805760719,True
humanitarian,correlated,relief_04,0.5254440200324951,0.8878455547946277,0.0380757969288651,0.872093416839512,True
humanitarian,correlated,relief_01,0.5648204835295549,0.9242307465316292,0.0493872959814785,0.8483948920916766,False
humanitarian,correlated,relief_02,0.4882434212896095,0.8797267068439326,0.1134371316735885,0.7892166629376427,False
humanitarian,correlated,relief_03,0.4676122663180092,0.9029490894506604,0.1350197980499054,0.772619402675974,False
humanitarian,correlated,relief_04,0.6203542725020205,0.9173536441829094,0.058140173132701,0.859807569209502,False
humanitarian,correlated,relief_01,0.4533164936178829,0.89027070083924,0.0535248082015628,0.8208960683537556,True
humanitarian,correlated,relief_02,0.6991091012408969,0.8538555803929034,0.1142377508543354,0.7946386437939299,False
humanitarian,correlated,relief_03,0.677756126119968,0.9003224300006224,0.0797926267457143,0.814844533439963,False
humanitarian,correlated,relief_04,0.6668537176613261,0.8900774644987767,0.0940111622773183,0.8317943356907491,False
humanitarian,correlated,relief_01,0.6576643897342527,0.929296330437662,0.0544781929573955,0.8191309821869713,False
humanitarian,correlated,relief_02,0.6149054106443733,0.915600778183756,0.0452646847814326,0.8722735176972306,False
humanitarian,correlated,relief_03,0.6853346615039353,0.9043914821358012,0.0517807507549318,0.8366405110998328,False
