acceptances,agreement_rate,application,coalition_formation_rate,coalition_proposals,coalition_recall_when_required,coalitions,coalitions_formed,commitment_breaches,commitment_memory_accuracy,commitment_memory_items,conservation_error,contradiction_rate,counteroffers,cumulative_unmet_weighted_need,delivered_messages,failed_actions,fairness,final_backlog,fulfillment_rate,generated_tokens,individually_rational_agreement_rate,information_disclosures,inventory_efficiency,llm_calls,llm_latency_seconds,manifest,max_free_energy,mean_agent_utility,mean_consensus_rmse,mean_time_to_agreement,message_bytes,message_delivery_rate,messages,method,minimum_agent_utility,monitor_sketch_bytes,monitor_sketch_messages,multi_step_completion_rate,n_agents,on_time_delivery_rate,option_counts,partner_reliability_brier,partner_reliability_observations,plan_revisions,planner_revision,primary_outcome,prompt_tokens,recovery_time,rejections,run_id,scenario,scenario_name,seed,service_loss_auc,social_welfare,status,tool_calls,tool_proposals,total_communication_bytes,total_communication_messages,total_cost,transport_efficiency,useful_coalition_precision,valid_structured_output_rate,valid_tool_call_rate,wall_clock_seconds
0,0.0,commercial,0.0,0,,0,0,0,0.0,0,-4.547473508864641e-13,0.0,0,24.501898516319283,0,0,0.9999121071852867,3.5999541883279935,0.9930335417378217,0,0.0,0,0.5265610057547724,0,0.0,manifests/main-commercial-centralized_lookahead-n11-s2106-factor_private_mixed.json,0.2579007595304883,0.8081540956877954,0.0073515704903630505,,0,0.0,0,centralized_lookahead,0.13117525230984456,0,0,0.0,11,1.0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0}",,0,0,mock-v2,0.3256652852146634,0,1.0,0,main-commercial-centralized_lookahead-n11-s2106-factor_private_mixed,reliable-moderate-p1.0-o1.0,factor_private_mixed,2106,0.3256652852146634,1.1302730114842277,complete,112,0,0,0,582.5824620830886,1.0,0.0,0.0,1.0,0.04843968152999878
0,0.0,commercial,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,15.511219927825568,0,0,0.9999983006918997,0.34465136671761254,0.9991236344196024,0,0.0,0,0.3584084218776622,0,0.0,manifests/main-commercial-centralized_lookahead-n11-s2107-factor_private_mixed.json,0.281575505243222,0.8237142346279999,0.00805186681737266,,0,0.0,0,centralized_lookahead,0.13434603385632715,0,0,0.0,11,1.0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0}",,0,0,mock-v2,0.29104253209137343,0,1.0,0,main-commercial-centralized_lookahead-n11-s2107-factor_private_mixed,reliable-moderate-p1.0-o1.0,factor_private_mixed,2107,0.29104253209137343,1.1700681479725312,complete,78,0,0,0,310.90261464772476,1.0,0.0,0.0,1.0,0.048455700278282166
0,0.0,commercial,0.0,0,,0,0,0,0.0,0,4.547473508864641e-13,0.0,0,11.844926978170147,0,0,0.9999957717885949,0.4707172125888821,0.9986308220214939,0,0.0,0,0.32792389504964387,0,0.0,manifests/main-commercial-centralized_lookahead-n11-s2108-factor_private_mixed.json,0.24749950600395745,1.0991314959380438,0.007292635819749431,,0,0.0,0,centralized_lookahead,0.15479376711817708,0,0,0.0,11,1.0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0}",,0,0,mock-v2,0.089550286925837,0,1.0,0,main-commercial-centralized_lookahead-n11-s2108-factor_private_mixed,reliable-moderate-p1.0-o1.0,factor_private_mixed,2108,0.089550286925837,1.1646248744529002,complete,83,0,0,0,288.8050240958887,1.0,0.0,0.0,1.0,0.050504036247730255
0,0.0,commercial,0.0,0,,0,0,0,0.0,0,2.2737367544323206e-13,0.0,0,3651.527194563192,0,6,0.992803056725445,363.28048326195164,0.04899630312096737,392,0.0,0,0.018161194131010184,6,8.025900389999151,manifests/main-commercial-centralized_llm-n11-s2101-factor_private_mixed.json,0.281575505243222,0.36878896062354705,0.01803899026928644,,0,0.0,0,centralized_llm,-0.07435088103343035,0,0,0.0,11,0.0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0}",,0,0,a09a35458c702b33eeacc393d103063234e8bc28,16.557777707133557,9082,14.0,0,main-commercial-centralized_llm-n11-s2101-factor_private_mixed,reliable-moderate-p1.0-o1.0,factor_private_mixed,2101,16.557777707133557,0.29719706730232864,complete,0,6,0,0,0.0,0.0,0.0,1.0,0.0,8.092485044151545
0,0.0,commercial,0.0,0,,0,0,0,0.0,0,-1.1368683772161603e-13,0.0,0,3821.3104992107,0,6,0.972421535160628,386.8917506601701,0.05304182666562847,392,0.0,0,0.021755908666545833,6,8.439842663705349,manifests/main-commercial-centralized_llm-n11-s2102-factor_private_mixed.json,0.281575505243222,0.3262841260718148,0.0172234471289648,,0,0.0,0,centralized_llm,-0.6236664699362683,0,0,0.0,11,0.0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0}",,0,0,a09a35458c702b33eeacc393d103063234e8bc28,16.190845006956245,9082,14.0,0,main-commercial-centralized_llm-n11-s2102-factor_private_mixed,reliable-moderate-p1.0-o1.0,factor_private_mixed,2102,16.190845006956245,0.29614721045578546,complete,0,6,0,0,0.0,0.0,0.0,1.0,0.0,8.507428970187902
0,0.0,commercial,0.0,0,,0,0,0,0.0,0,2.2737367544323206e-13,0.0,0,3797.2398737900403,0,6,0.9633335597631039,369.1795922258383,0.03333006034445282,392,0.0,0,0.011716471720936037,6,8.041493311524391,manifests/main-commercial-centralized_llm-n11-s2103-factor_private_mixed.json,0.281575505243222,0.5312431484325468,0.01827562855910614,,0,0.0,0,centralized_llm,-0.030603432006698086,0,0,0.0,11,0.0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0}",,0,0,a09a35458c702b33eeacc393d103063234e8bc28,17.59985984253046,9082,14.0,0,main-commercial-centralized_llm-n11-s2103-factor_private_mixed,reliable-moderate-p1.0-o1.0,factor_private_mixed,2103,17.59985984253046,0.2741634502852288,complete,0,6,0,0,0.0,0.0,0.0,1.0,0.0,8.109176736325026
0,0.0,commercial,0.0,0,,0,0,0,0.0,0,-1.1368683772161603e-13,0.0,0,3729.195856733403,0,6,0.9285552064105914,365.5129964889569,0.029989506794737508,392,0.0,0,0.011165889150527769,6,8.043049868196249,manifests/main-commercial-centralized_llm-n11-s2104-factor_private_mixed.json,0.281575505243222,0.4585256862884304,0.01817904021658039,,0,0.0,0,centralized_llm,-0.4887003377657924,0,0,0.0,11,0.0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0}",,0,0,a09a35458c702b33eeacc393d103063234e8bc28,17.825240051908825,9082,14.0,0,main-commercial-centralized_llm-n11-s2104-factor_private_mixed,reliable-moderate-p1.0-o1.0,factor_private_mixed,2104,17.825240051908825,0.2621283083973854,complete,0,6,0,0,0.0,0.0,0.0,1.0,0.0,8.114714477211237
0,0.0,commercial,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,3892.7821337061578,0,6,0.9840986714564068,379.1091569680149,0.027238243530615703,392,0.0,0,0.009910787154581721,6,8.019903931766748,manifests/main-commercial-centralized_llm-n11-s2105-factor_private_mixed.json,0.281575505243222,0.5583033515369612,0.0182951031633473,,0,0.0,0,centralized_llm,-0.08348492448955246,0,0,0.0,11,0.0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0}",,0,0,a09a35458c702b33eeacc393d103063234e8bc28,18.05160157145091,9082,14.0,0,main-commercial-centralized_llm-n11-s2105-factor_private_mixed,reliable-moderate-p1.0-o1.0,factor_private_mixed,2105,18.05160157145091,0.2732629113947174,complete,0,6,0,0,0.0,0.0,0.0,1.0,0.0,8.08945332467556
0,0.0,commercial,0.0,0,,0,0,0,0.0,0,-1.1368683772161603e-13,0.0,0,5045.686043465563,0,6,0.9618187686731927,496.9510366498977,0.03832424690500061,392,0.0,0,0.02032162373868661,6,8.018481511622667,manifests/main-commercial-centralized_llm-n11-s2106-factor_private_mixed.json,0.281575505243222,0.2529439357663475,0.018130735106960488,,0,0.0,0,centralized_llm,-0.6315133570181632,0,0,0.0,11,0.0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0}",,0,0,a09a35458c702b33eeacc393d103063234e8bc28,17.264465026910184,9082,14.0,0,main-commercial-centralized_llm-n11-s2106-factor_private_mixed,reliable-moderate-p1.0-o1.0,factor_private_mixed,2106,17.264465026910184,0.27877893907329876,complete,0,6,0,0,0.0,0.0,0.0,1.0,0.0,8.087537452578545
0,0.0,commercial,0.0,0,,0,0,0,0.0,0,-2.2737367544323206e-13,0.0,0,3811.8448608112167,0,6,0.9689990599258366,378.33166578452364,0.0379935149371672,392,0.0,0,0.013629139839261032,6,8.003794856369495,manifests/main-commercial-centralized_llm-n11-s2107-factor_private_mixed.json,0.281575505243222,0.2852826982693549,0.01812417080689673,,0,0.0,0,centralized_llm,-0.1442685326124698,0,0,0.0,11,0.0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0}",,0,0,a09a35458c702b33eeacc393d103063234e8bc28,17.196746724628035,9082,14.0,0,main-commercial-centralized_llm-n11-s2107-factor_private_mixed,reliable-moderate-p1.0-o1.0,factor_private_mixed,2107,17.196746724628035,0.28024327991862635,complete,0,6,0,0,0.0,0.0,0.0,1.0,0.0,8.073041077703238
0,0.0,commercial,0.0,0,,0,0,0,0.0,0,2.2737367544323206e-13,0.0,0,3210.4827426879356,0,6,0.9903752134767465,322.478711265628,0.0620042390767941,392,0.0,0,0.020360548802702612,6,8.00239198282361,manifests/main-commercial-centralized_llm-n11-s2108-factor_private_mixed.json,0.281575505243222,0.5410829746445619,0.016962369694176166,,0,0.0,0,centralized_llm,-0.36061376835923603,0,0,0.0,11,0.0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0}",,0,0,a09a35458c702b33eeacc393d103063234e8bc28,15.804322829430905,9082,14.0,0,main-commercial-centralized_llm-n11-s2108-factor_private_mixed,reliable-moderate-p1.0-o1.0,factor_private_mixed,2108,15.804322829430905,0.3095980424459807,complete,0,6,0,0,0.0,0.0,0.0,1.0,0.0,8.071036081761122
6,0.2727272727272727,commercial,1.0,3,,3,3,3,1.0,44,2.2737367544323206e-13,0.0,0,3386.694194563192,39,12,0.5727203273982303,329.1084832619517,0.13845252173736108,0,1.0,12,0.05131944585680563,0,0.0,manifests/main-commercial-scripted_independent-n11-s2101-factor_private_mixed.json,0.281575505243222,0.4021649989868564,0.01803899026928644,1.6666666666666667,19783,0.609375,64,scripted_independent,-0.07513732335742077,0,0,0.25,11,1.0,"{0: 31, 1: 3, 2: 0, 3: 22, 4: 14, 5: 6, 6: 3, 7: 12, 8: 0}",0.125,10,3,mock-v2,15.554507895759217,0,14.0,0,main-commercial-scripted_independent-n11-s2101-factor_private_mixed,reliable-moderate-p1.0-o1.0,factor_private_mixed,2101,15.554507895759217,0.27425552204173853,complete,83,91,19783,64,28.180224299766813,1.0,0.0,1.0,0.8681318681318682,0.06268354132771492
0,0.0,commercial,0.0,0,,0,0,0,0.9444444444444444,72,-1.1368683772161603e-13,0.0,0,3692.0659992107003,49,0,0.9324822511799165,378.2754506601701,0.07413112540352718,0,0.0,10,0.030406003997454592,0,0.0,manifests/main-commercial-scripted_independent-n11-s2102-factor_private_mixed.json,0.281575505243222,0.3311973045291318,0.0172234471289648,,22513,0.7205882352941176,68,scripted_independent,-0.6384119989401447,0,0,0.0,11,1.0,"{0: 23, 1: 2, 2: 0, 3: 36, 4: 21, 5: 0, 6: 0, 7: 10, 8: 0}",,0,0,mock-v2,15.628660236327192,0,14.0,21,main-commercial-scripted_independent-n11-s2102-factor_private_mixed,reliable-moderate-p1.0-o1.0,factor_private_mixed,2102,15.628660236327192,0.3043863805281307,complete,91,92,22513,68,11.706577249005663,1.0,0.0,1.0,1.0,0.0673246867954731
9,0.42857142857142855,commercial,0.0,0,,0,0,4,1.0,42,0.0,0.0,0,3265.5258737900404,35,0,0.5593987857896686,317.25599222583827,0.16928823445716001,0,1.0,14,0.059509667585543866,0,0.0,manifests/main-commercial-scripted_independent-n11-s2103-factor_private_mixed.json,0.281575505243222,0.5726768576981398,0.01827562855910614,1.4444444444444444,16191,0.625,56,scripted_independent,-0.10316620478671426,0,0,0.0,11,1.0,"{0: 33, 1: 3, 2: 0, 3: 21, 4: 9, 5: 0, 6: 0, 7: 14, 8: 0}",0.125,18,0,mock-v2,15.297251974338636,0,14.0,0,main-commercial-scripted_independent-n11-s2103-factor_private_mixed,reliable-moderate-p1.0-o1.0,factor_private_mixed,2103,15.297251974338636,0.29895967400903595,complete,80,80,16191,56,38.87164145814544,1.0,0.0,1.0,1.0,0.06612693890929222
12,0.46153846153846156,commercial,1.0,1,,1,1,3,1.0,52,0.0,0.0,0,3017.2928567334034,48,6,0.5083982454407395,283.5479964889569,0.2475109378773432,0,1.0,12,0.09215488986856374,0,0.0,manifests/main-commercial-scripted_independent-n11-s2104-factor_private_mixed.json,0.281575505243222,0.5707741521242056,0.01817904021658039,1.5833333333333333,20460,0.6956521739130435,69,scripted_independent,-0.5405152093418305,0,0,0.6666666666666666,11,1.0,"{0: 32, 1: 3, 2: 0, 3: 26, 4: 12, 5: 2, 6: 1, 7: 13, 8: 3}",0.125,18,4,mock-v2,14.909297331333569,0,14.0,0,main-commercial-scripted_independent-n11-s2104-factor_private_mixed,reliable-moderate-p1.0-o1.0,factor_private_mixed,2104,14.909297331333569,0.3546988548779042,complete,91,92,20460,69,75.02975324379808,0.9501866406992651,0.0,1.0,0.9347826086956522,0.06860356032848358
10,0.43478260869565216,commercial,0.0,0,,0,0,4,1.0,46,0.0,0.0,0,3449.8571337061576,37,0,0.6385920819998732,323.74175696801484,0.16930626875556976,0,1.0,13,0.06160303221045959,0,0.0,manifests/main-commercial-scripted_independent-n11-s2105-factor_private_mixed.json,0.281575505243222,0.6109973279137502,0.0182951031633473,1.7,16825,0.6491228070175439,57,scripted_independent,-0.10209759405352298,0,0,0.0,11,1.0,"{0: 33, 1: 2, 2: 0, 3: 23, 4: 10, 5: 0, 6: 0, 7: 14, 8: 0}",0.125,14,0,mock-v2,16.35698830097292,0,14.0,0,main-commercial-scripted_independent-n11-s2105-factor_private_mixed,reliable-moderate-p1.0-o1.0,factor_private_mixed,2105,16.35698830097292,0.31179450580102863,complete,81,82,16825,57,66.87589223083842,0.9217545623749321,0.0,1.0,1.0,0.060120563954114914
6,0.2222222222222222,commercial,0.0,0,,0,0,1,0.9464285714285714,56,-2.2737367544323206e-13,0.0,1,4537.540043465563,41,10,0.5325666136112868,450.06803664989764,0.12904997440582913,0,1.0,11,0.06842939483881175,0,0.0,manifests/main-commercial-scripted_independent-n11-s2106-factor_private_mixed.json,0.281575505243222,0.30547074407918107,0.018157042398068333,1.5,18802,0.6949152542372882,59,scripted_independent,-0.7199526729721004,0,0,0.6,11,1.0,"{0: 28, 1: 2, 2: 0, 3: 27, 4: 20, 5: 0, 6: 0, 7: 11, 8: 4}",0.125,12,6,mock-v2,15.696358622609322,0,14.0,7,main-commercial-scripted_independent-n11-s2106-factor_private_mixed,reliable-moderate-p1.0-o1.0,factor_private_mixed,2106,15.696358622609322,0.25399443039505737,complete,90,92,18802,59,42.35945160516806,1.0,0.0,1.0,0.8913043478260869,0.06502461433410645
9,0.42857142857142855,commercial,1.0,1,,1,1,3,1.0,42,0.0,0.0,0,3612.108860811217,37,11,0.7040160153556817,342.0486657845237,0.13025246245390606,0,1.0,13,0.04672452728125357,0,0.0,manifests/main-commercial-scripted_independent-n11-s2107-factor_private_mixed.json,0.281575505243222,0.3095888690290564,0.01814930716569119,1.4444444444444444,17354,0.6271186440677966,59,scripted_independent,-0.14973052110819335,0,0,0.9090909090909091,11,1.0,"{0: 35, 1: 3, 2: 0, 3: 21, 4: 9, 5: 2, 6: 1, 7: 13, 8: 9}",0.125,16,10,mock-v2,16.568989018464165,0,14.0,0,main-commercial-scripted_independent-n11-s2107-factor_private_mixed,reliable-moderate-p1.0-o1.0,factor_private_mixed,2107,16.568989018464165,0.2941989147089087,complete,93,93,17354,59,47.41915617885352,0.8859668400361389,0.0,1.0,0.8817204301075269,0.06106250733137131
7,0.3333333333333333,commercial,1.0,3,,3,3,4,1.0,42,0.0,0.0,0,2944.037742687936,39,8,0.5536202066572251,288.0987112656281,0.16200555120674945,0,1.0,13,0.053198329352424446,0,0.0,manifests/main-commercial-scripted_independent-n11-s2108-factor_private_mixed.json,0.281575505243222,0.5930423038189686,0.016962369694176166,1.5714285714285714,19155,0.6290322580645161,62,scripted_independent,-0.3155322787912337,0,0,0.5,11,1.0,"{0: 37, 1: 0, 2: 0, 3: 21, 4: 8, 5: 8, 6: 0, 7: 13, 8: 0}",0.14583333333333334,12,4,mock-v2,14.68818563135281,0,14.0,0,main-commercial-scripted_independent-n11-s2108-factor_private_mixed,reliable-moderate-p1.0-o1.0,factor_private_mixed,2108,14.68818563135281,0.29230139608562294,complete,85,87,19155,62,27.879087118464387,1.0,0.0,1.0,0.9080459770114943,0.06338487192988396
0,0.0,commercial,0.0,0,,0,0,0,0.0,0,2.2737367544323206e-13,0.0,0,2928.470694563192,0,14,0.4974816426556857,309.76738326195164,0.18908408178305733,3167,0.0,0,0.07008677180945055,78,34.33799980953333,manifests/main-commercial-autonomous_no_comm-n11-s2101-factor_private_mixed.json,0.281575505243222,0.43243771238307666,0.01803899026928644,,0,0.0,0,autonomous_no_comm,-0.0519669721944116,0,0,0.6428571428571429,11,1.0,"{0: 60, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 18}",,0,9,a09a35458c702b33eeacc393d103063234e8bc28,13.473928397533081,87609,14.0,0,main-commercial-autonomous_no_comm-n11-s2101-factor_private_mixed,reliable-moderate-p1.0-o1.0,factor_private_mixed,2101,13.473928397533081,0.3003530312716525,complete,78,78,0,0,50.04717818479336,1.0,0.0,1.0,0.8205128205128205,34.46579445898533
0,0.0,commercial,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,3072.5549749949905,0,15,0.48238576410027517,325.9513506601701,0.20219985282616632,3188,0.0,0,0.08293533249158815,76,31.65597420558336,manifests/main-commercial-autonomous_no_comm-n11-s2102-factor_private_mixed.json,0.281575505243222,0.39635122181153315,0.016220882859416773,,0,0.0,0,autonomous_no_comm,-0.5751597293230005,0,0,0.4666666666666667,11,1.0,"{0: 58, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 18}",,0,7,a09a35458c702b33eeacc393d103063234e8bc28,13.098426907222516,85261,14.0,0,main-commercial-autonomous_no_comm-n11-s2102-factor_private_mixed,reliable-moderate-p1.0-o1.0,factor_private_mixed,2102,13.098426907222516,0.3073459231957567,complete,76,76,0,0,63.124445403945494,1.0,0.0,1.0,0.8026315789473685,31.767688296735287
0,0.0,commercial,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,2941.8165671450206,0,10,0.40208775883226233,294.97979222583825,0.22761684568922963,3029,0.0,0,0.08001384660470234,74,33.03069728612902,manifests/main-commercial-autonomous_no_comm-n11-s2103-factor_private_mixed.json,0.281575505243222,0.6015172543666202,0.017186102556626417,,0,0.0,0,autonomous_no_comm,-0.14475739237425125,0,0,0.7,11,1.0,"{0: 56, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 18}",,0,7,a09a35458c702b33eeacc393d103063234e8bc28,14.187903120282394,82919,14.0,0,main-commercial-autonomous_no_comm-n11-s2103-factor_private_mixed,reliable-moderate-p1.0-o1.0,factor_private_mixed,2103,14.187903120282394,0.30705736108919013,complete,74,74,0,0,80.51177873990125,1.0,0.0,1.0,0.8648648648648649,33.1541674695909
0,0.0,commercial,0.0,0,,0,0,0,0.0,0,-1.1368683772161603e-13,0.0,0,2677.7898472843017,0,13,0.40131399626015,267.6745964889569,0.28963629240850447,3247,0.0,0,0.1078392771557921,77,35.74510313570495,manifests/main-commercial-autonomous_no_comm-n11-s2104-factor_private_mixed.json,0.281575505243222,0.6019552632854469,0.017636195159092972,,0,0.0,0,autonomous_no_comm,-0.49337860463701383,0,0,0.5384615384615384,11,1.0,"{0: 59, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 18}",,0,7,a09a35458c702b33eeacc393d103063234e8bc28,13.576512671127555,86489,14.0,0,main-commercial-autonomous_no_comm-n11-s2104-factor_private_mixed,reliable-moderate-p1.0-o1.0,factor_private_mixed,2104,13.576512671127555,0.3642625929548736,complete,77,77,0,0,96.84933990631107,1.0,0.0,1.0,0.8311688311688312,35.866010800004005
0,0.0,commercial,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,2922.154907802869,0,13,0.37718858687357454,294.35965696801486,0.2446982308842253,3176,0.0,0,0.08903481902826768,76,34.607982400804744,manifests/main-commercial-autonomous_no_comm-n11-s2105-factor_private_mixed.json,0.281575505243222,0.6538932442710815,0.016489697939474125,,0,0.0,0,autonomous_no_comm,-0.08194710127574363,0,0,0.6153846153846154,11,1.0,"{0: 58, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 18}",,0,8,a09a35458c702b33eeacc393d103063234e8bc28,14.20179925066917,85114,14.0,0,main-commercial-autonomous_no_comm-n11-s2105-factor_private_mixed,reliable-moderate-p1.0-o1.0,factor_private_mixed,2105,14.20179925066917,0.31701387919279667,complete,76,76,0,0,85.66730009295722,1.0,0.0,1.0,0.8289473684210527,34.72807404771447
0,0.0,commercial,0.0,0,,0,0,0,0.0,0,-2.2737367544323206e-13,0.0,0,4372.3905434655635,0,20,0.5237503907669795,447.65133664989764,0.1337266560527214,3450,0.0,0,0.0709092286894116,82,37.258351843804114,manifests/main-commercial-autonomous_no_comm-n11-s2106-factor_private_mixed.json,0.281575505243222,0.311608723690826,0.018130735106960488,,0,0.0,0,autonomous_no_comm,-0.6867938598025607,0,0,0.6,11,1.0,"{0: 64, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 18}",,0,12,a09a35458c702b33eeacc393d103063234e8bc28,15.097095605806397,91838,14.0,0,main-commercial-autonomous_no_comm-n11-s2106-factor_private_mixed,reliable-moderate-p1.0-o1.0,factor_private_mixed,2106,15.097095605806397,0.2535203148611727,complete,82,82,0,0,57.58689415421671,1.0,0.0,1.0,0.7560975609756098,37.38448265567422
0,0.0,commercial,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,3310.371260811217,0,16,0.4800272630225643,340.36926578452363,0.1345227729701151,3154,0.0,0,0.04825638500167587,78,36.867501817643635,manifests/main-commercial-autonomous_no_comm-n11-s2107-factor_private_mixed.json,0.281575505243222,0.31240809041488143,0.01812417080689673,,0,0.0,0,autonomous_no_comm,-0.19615087167938222,0,0,0.625,11,1.0,"{0: 60, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 18}",,0,10,a09a35458c702b33eeacc393d103063234e8bc28,15.098923156255596,87446,14.0,0,main-commercial-autonomous_no_comm-n11-s2107-factor_private_mixed,reliable-moderate-p1.0-o1.0,factor_private_mixed,2107,15.098923156255596,0.2448895279218299,complete,78,78,0,0,37.91180536558773,1.0,0.0,1.0,0.7948717948717948,36.992996994405985
0,0.0,commercial,0.0,0,,0,0,0,0.0,0,0.0,0.0,0,2494.475973095896,0,17,0.47545870631226855,264.9825112656281,0.22924378074306342,3398,0.0,0,0.07527758190459083,81,36.81751537695529,manifests/main-commercial-autonomous_no_comm-n11-s2108-factor_private_mixed.json,0.281575505243222,0.6473162620590778,0.015831416168544027,,0,0.0,0,autonomous_no_comm,-0.29201937547835793,0,0,0.7647058823529411,11,1.0,"{0: 63, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 18}",,0,13,a09a35458c702b33eeacc393d103063234e8bc28,12.6304107640541,91330,14.0,0,main-commercial-autonomous_no_comm-n11-s2108-factor_private_mixed,reliable-moderate-p1.0-o1.0,factor_private_mixed,2108,12.6304107640541,0.33141384396335744,complete,81,81,0,0,57.39532762273724,1.0,0.0,1.0,0.7901234567901234,36.95168389007449
0,0.0,commercial,0.0,0,,0,0,0,0.0,0,2.2737367544323206e-13,0.0,0,3346.410594563192,24,39,0.7860303233189082,333.89778326195164,0.12591498609942667,4895,0.0,29,0.04667222547197734,101,57.184863150119824,manifests/main-commercial-autonomous_fixed_comm-n11-s2101-factor_private_mixed.json,0.281575505243222,0.38770441384351545,0.01803899026928644,,5622,0.3870967741935484,62,autonomous_fixed_comm,-0.04015974599592173,0,0,0.4358974358974359,11,1.0,"{0: 36, 1: 0, 2: 65, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0}",,0,17,a09a35458c702b33eeacc393d103063234e8bc28,15.409350104376335,118900,14.0,0,main-commercial-autonomous_fixed_comm-n11-s2101-factor_private_mixed,reliable-moderate-p1.0-o1.0,factor_private_mixed,2101,15.409350104376335,0.3148824081764355,complete,98,101,5622,62,28.80317421003413,1.0,0.0,1.0,0.6138613861386139,57.34248498082161
0,0.0,commercial,0.0,0,,0,0,0,0.0,0,-1.1368683772161603e-13,0.0,0,3762.7258992107004,20,51,0.9942611475571179,381.1276506601701,0.06715006649654452,5113,0.0,24,0.02754261694003807,107,59.696054946631286,manifests/main-commercial-autonomous_fixed_comm-n11-s2102-factor_private_mixed.json,0.281575505243222,0.32697019422541357,0.0172234471289648,,4644,0.29411764705882354,68,autonomous_fixed_comm,-0.6006399670887009,0,0,0.29411764705882354,11,1.0,"{0: 36, 1: 0, 2: 71, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0}",,0,15,a09a35458c702b33eeacc393d103063234e8bc28,15.98133118179255,125996,14.0,0,main-commercial-autonomous_fixed_comm-n11-s2102-factor_private_mixed,reliable-moderate-p1.0-o1.0,factor_private_mixed,2102,15.98133118179255,0.3140229828840619,complete,104,107,4644,68,6.914393947167284,1.0,0.0,1.0,0.5233644859813084,59.8548828959465
0,0.0,commercial,0.0,0,,0,0,0,0.0,0,2.2737367544323206e-13,0.0,0,3562.0114737900403,23,44,0.6812418505623377,347.8081922258383,0.0892895185143854,5012,0.0,29,0.03138782551961101,105,56.74509739875787,manifests/main-commercial-autonomous_fixed_comm-n11-s2103-factor_private_mixed.json,0.281575505243222,0.528878990927238,0.01827562855910614,,5624,0.34328358208955223,67,autonomous_fixed_comm,-0.0682345944441468,0,0,0.38636363636363635,11,1.0,"{0: 35, 1: 0, 2: 70, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0}",,0,17,a09a35458c702b33eeacc393d103063234e8bc28,16.697225822321318,121946,14.0,0,main-commercial-autonomous_fixed_comm-n11-s2103-factor_private_mixed,reliable-moderate-p1.0-o1.0,factor_private_mixed,2103,16.697225822321318,0.25442756473649447,complete,102,105,5624,67,19.753904676868128,1.0,0.0,1.0,0.580952380952381,56.90491735935211
