artifact_path,artifact_type,experiment_stage,application,method,scenario,seed,short_description,generated_timestamp,generating_command,checksum
manifests/validation-commercial-doet_rule-n11-s6102-nominal-vcusum_low_balanced_local.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-doet_rule-n11-s6102-nominal-vcusum_low_balanced_local.json,2026-08-13T18:38:37+00:00,see results/README.md reproduction commands,9df5f9e7f56be3e3de767fb9d4dc4b36b0475632ecb440edb90ac553d670cd61
manifests/validation-commercial-doet_rule-n11-s6102-nominal-vcusum_low_balanced_neighbor.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-doet_rule-n11-s6102-nominal-vcusum_low_balanced_neighbor.json,2026-08-13T18:44:04+00:00,see results/README.md reproduction commands,bb216a856128c556faef4fae7669d0c233287605dbf33c40b40f6ddcf9311995
manifests/validation-commercial-doet_rule-n11-s6102-nominal-vcusum_low_sensitive.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-doet_rule-n11-s6102-nominal-vcusum_low_sensitive.json,2026-08-13T18:49:48+00:00,see results/README.md reproduction commands,47dac772acb34afdcee3dab34ab075ae6af56de170bbeae0b7cf51ddbaae61aa
manifests/validation-commercial-doet_rule-n11-s6102-nominal-vhysteresis_low.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-doet_rule-n11-s6102-nominal-vhysteresis_low.json,2026-08-13T18:55:13+00:00,see results/README.md reproduction commands,6704872ef7331c686826ba9683ee334b2ee4532009f2036e10e46695fb5497b9
manifests/validation-commercial-doet_rule-n11-s6103-compound_partition-vcusum_low_balanced_local.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-doet_rule-n11-s6103-compound_partition-vcusum_low_balanced_local.json,2026-08-13T20:20:17+00:00,see results/README.md reproduction commands,34816e8c7be535c7ee7343b16d22b293827eeccb69b88203e240a18d17a084aa
manifests/validation-commercial-doet_rule-n11-s6103-compound_partition-vcusum_low_balanced_neighbor.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-doet_rule-n11-s6103-compound_partition-vcusum_low_balanced_neighbor.json,2026-08-13T20:25:34+00:00,see results/README.md reproduction commands,67ba5f1849a4f8a48c7238c7c3fb0ce2556e38b56c9e565c5c93ec5df5791f59
manifests/validation-commercial-doet_rule-n11-s6103-compound_partition-vcusum_low_sensitive.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-doet_rule-n11-s6103-compound_partition-vcusum_low_sensitive.json,2026-08-13T20:30:38+00:00,see results/README.md reproduction commands,c99e84138ae4294bcd7da9d598940c485b0f19637b2e6367bacadc973a81a5df
manifests/validation-commercial-doet_rule-n11-s6103-compound_partition-vhysteresis_low.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-doet_rule-n11-s6103-compound_partition-vhysteresis_low.json,2026-08-13T20:35:42+00:00,see results/README.md reproduction commands,15e1428a0c4ff1595152c18bdb64b6b22e7d49a6ec66e7c244b37fdaeec624e6
manifests/validation-commercial-doet_rule-n11-s6103-correlated-vcusum_low_balanced_local.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-doet_rule-n11-s6103-correlated-vcusum_low_balanced_local.json,2026-08-13T19:48:23+00:00,see results/README.md reproduction commands,56c2ed4410c6a3abb845266a78080006e83acc50d007b1bd6661ad060e1413f4
manifests/validation-commercial-doet_rule-n11-s6103-correlated-vcusum_low_balanced_neighbor.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-doet_rule-n11-s6103-correlated-vcusum_low_balanced_neighbor.json,2026-08-13T19:52:41+00:00,see results/README.md reproduction commands,6ecfec6fdb607f0e84c4d1bf909b8348b934f731a4758d2772233c0f88207811
manifests/validation-commercial-doet_rule-n11-s6103-correlated-vcusum_low_sensitive.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-doet_rule-n11-s6103-correlated-vcusum_low_sensitive.json,2026-08-13T19:56:58+00:00,see results/README.md reproduction commands,9768409172fb2517a2f67f25d82405169b39428eb24075484f0d17a9112fb2cb
manifests/validation-commercial-doet_rule-n11-s6103-correlated-vhysteresis_low.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-doet_rule-n11-s6103-correlated-vhysteresis_low.json,2026-08-13T20:01:17+00:00,see results/README.md reproduction commands,de2cac548bef994adcc6419b1918f6c9a7d4c812d26b1e83205360e8a8398ace
manifests/validation-commercial-doet_rule-n11-s6103-isolated-vcusum_low_balanced_local.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-doet_rule-n11-s6103-isolated-vcusum_low_balanced_local.json,2026-08-13T19:16:32+00:00,see results/README.md reproduction commands,05d112a9fc69dcef8885e882d53263a3716cf53dd01ba6546193f8f58843b5cc
manifests/validation-commercial-doet_rule-n11-s6103-isolated-vcusum_low_balanced_neighbor.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-doet_rule-n11-s6103-isolated-vcusum_low_balanced_neighbor.json,2026-08-13T19:21:33+00:00,see results/README.md reproduction commands,a7eefc6f343b0f8624c7914f3f4efb13d2ef33011ffff2353b467d205c51a2af
manifests/validation-commercial-doet_rule-n11-s6103-isolated-vcusum_low_sensitive.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-doet_rule-n11-s6103-isolated-vcusum_low_sensitive.json,2026-08-13T19:26:22+00:00,see results/README.md reproduction commands,96f7cc7c267d5bcf9853aa6811c19c2305d035cb1ec5c96116fa9ff09854e1ce
manifests/validation-commercial-doet_rule-n11-s6103-isolated-vhysteresis_low.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-doet_rule-n11-s6103-isolated-vhysteresis_low.json,2026-08-13T19:31:06+00:00,see results/README.md reproduction commands,f1ca55e6a49b864709f14b73e7b99cb30d90e673191c4e642467c047dad8b37c
manifests/validation-commercial-doet_rule-n11-s6103-nominal-vcusum_low_balanced_local.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-doet_rule-n11-s6103-nominal-vcusum_low_balanced_local.json,2026-08-13T18:40:40+00:00,see results/README.md reproduction commands,68a8f34ed43932a443286285765cf7ee2813dceab43aae3f4c6da3f7cdc11138
manifests/validation-commercial-doet_rule-n11-s6103-nominal-vcusum_low_balanced_neighbor.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-doet_rule-n11-s6103-nominal-vcusum_low_balanced_neighbor.json,2026-08-13T18:46:07+00:00,see results/README.md reproduction commands,1255ab4dce84b0055e919a7e302328cbc01e1bb4d456497e6804b68679417c3b
manifests/validation-commercial-doet_rule-n11-s6103-nominal-vcusum_low_sensitive.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-doet_rule-n11-s6103-nominal-vcusum_low_sensitive.json,2026-08-13T18:51:52+00:00,see results/README.md reproduction commands,eb93190619cedaf50a616753c8ba650020cceca1a786d0dd857fb162f0052d1c
manifests/validation-commercial-doet_rule-n11-s6103-nominal-vhysteresis_low.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-doet_rule-n11-s6103-nominal-vhysteresis_low.json,2026-08-13T18:57:16+00:00,see results/README.md reproduction commands,9b177efa4d38e4f65423d2f97f9d2d6eee4322065da99d1654ba396e2c06f5fe
manifests/validation-commercial-fixed_always_on-n11-s6101-compound_partition.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-fixed_always_on-n11-s6101-compound_partition.json,2026-08-13T20:11:00+00:00,see results/README.md reproduction commands,a3da57c255c01ac8c5914226631e74389725932216fc879cd7649eef75474126
manifests/validation-commercial-fixed_always_on-n11-s6101-correlated.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-fixed_always_on-n11-s6101-correlated.json,2026-08-13T19:39:51+00:00,see results/README.md reproduction commands,c43fb6bbbb1f1360c9c906023219c26ed65e213d34adfd366a56215acd044bf5
manifests/validation-commercial-fixed_always_on-n11-s6101-isolated.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-fixed_always_on-n11-s6101-isolated.json,2026-08-13T19:06:11+00:00,see results/README.md reproduction commands,b886cb7a8df13086a157a58fe93b64a68df8c5df149274d9b23720561f8ffdb0
manifests/validation-commercial-fixed_always_on-n11-s6101-nominal.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-fixed_always_on-n11-s6101-nominal.json,2026-08-13T18:29:53+00:00,see results/README.md reproduction commands,5bcc1e261234aaa126574f784772269dc46cacf2a8272c64fb175c774630f6a2
manifests/validation-commercial-fixed_always_on-n11-s6102-compound_partition.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-fixed_always_on-n11-s6102-compound_partition.json,2026-08-13T20:13:00+00:00,see results/README.md reproduction commands,40df134c7ef56c91b1ca30b32db79105cd80fc9a9e61dda100a9d93f28e8cd44
manifests/validation-commercial-fixed_always_on-n11-s6102-correlated.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-fixed_always_on-n11-s6102-correlated.json,2026-08-13T19:42:16+00:00,see results/README.md reproduction commands,2c41c141e8572c17d5ac23835144ca5511bada15dbb2193c41b44b8c8fd11eb8
manifests/validation-commercial-fixed_always_on-n11-s6102-isolated.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-fixed_always_on-n11-s6102-isolated.json,2026-08-13T19:08:34+00:00,see results/README.md reproduction commands,b87a812f91c335e4efaff3faaefa841f114b8125d5e2c8118f9773b3ae1d878d
manifests/validation-commercial-fixed_always_on-n11-s6102-nominal.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-fixed_always_on-n11-s6102-nominal.json,2026-08-13T18:32:11+00:00,see results/README.md reproduction commands,a6288866781083491db34c63f54e53facc045fcfb268a940f412d3e26f20ca79
manifests/validation-commercial-fixed_always_on-n11-s6103-compound_partition.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-fixed_always_on-n11-s6103-compound_partition.json,2026-08-13T20:14:59+00:00,see results/README.md reproduction commands,5fa05ae8c7b916fe15303fdbfce9a02a3b7a5a6cc3ac327807a592f1c21a891c
manifests/validation-commercial-fixed_always_on-n11-s6103-correlated.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-fixed_always_on-n11-s6103-correlated.json,2026-08-13T19:44:05+00:00,see results/README.md reproduction commands,e67c51b7dd0b62f4a076e3bd208d81631770c33ec16ea292ce619c80947cbe70
manifests/validation-commercial-fixed_always_on-n11-s6103-isolated.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-fixed_always_on-n11-s6103-isolated.json,2026-08-13T19:11:31+00:00,see results/README.md reproduction commands,866dcedd5be2042fbcd7bd825f06d2a0379aeb8e419d646b7d0cdf4be6271fc0
manifests/validation-commercial-fixed_always_on-n11-s6103-nominal.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-fixed_always_on-n11-s6103-nominal.json,2026-08-13T18:35:13+00:00,see results/README.md reproduction commands,e0719c3f0577ca98bc5dabb457666b29e5859ef9266cda5ff88a0d2fd615dda9
manifests/validation-commercial-kpi_cusum_trigger-n11-s6101-compound_partition-vkpi_high_balanced.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-kpi_cusum_trigger-n11-s6101-compound_partition-vkpi_high_balanced.json,2026-08-13T20:37:38+00:00,see results/README.md reproduction commands,b103f061bbc707d6bcdadfba541d041baaf4867459a62e310a7ddca85f3bc962
manifests/validation-commercial-kpi_cusum_trigger-n11-s6101-correlated-vkpi_high_balanced.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-kpi_cusum_trigger-n11-s6101-correlated-vkpi_high_balanced.json,2026-08-13T20:03:53+00:00,see results/README.md reproduction commands,a456ff5a1ce37820277fd6dc1986a297d1f8e1f339e94445b359579c4018b92c
manifests/validation-commercial-kpi_cusum_trigger-n11-s6101-isolated-vkpi_high_balanced.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-kpi_cusum_trigger-n11-s6101-isolated-vkpi_high_balanced.json,2026-08-13T19:33:21+00:00,see results/README.md reproduction commands,d07b2f244d8e8e432eda7ae5afc1c6c1d057a7a7276fc828916fc1d5fc09fcf4
manifests/validation-commercial-kpi_cusum_trigger-n11-s6101-nominal-vkpi_high_balanced.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-kpi_cusum_trigger-n11-s6101-nominal-vkpi_high_balanced.json,2026-08-13T18:59:13+00:00,see results/README.md reproduction commands,2433922d840420c5037519ce79e6b15f94c84073cee19b5e6bab509344030b7f
manifests/validation-commercial-kpi_cusum_trigger-n11-s6102-compound_partition-vkpi_high_balanced.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-kpi_cusum_trigger-n11-s6102-compound_partition-vkpi_high_balanced.json,2026-08-13T20:40:00+00:00,see results/README.md reproduction commands,6fe4547263ddb7cdfa29805578d0e0459e8f8027f1d73b697b16ba1d8c192c0c
manifests/validation-commercial-kpi_cusum_trigger-n11-s6102-correlated-vkpi_high_balanced.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-kpi_cusum_trigger-n11-s6102-correlated-vkpi_high_balanced.json,2026-08-13T20:06:28+00:00,see results/README.md reproduction commands,bee553e50682bd18e193f674143421b01b1ea6474b30d0a85d26d73ad76367c2
manifests/validation-commercial-kpi_cusum_trigger-n11-s6102-isolated-vkpi_high_balanced.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-kpi_cusum_trigger-n11-s6102-isolated-vkpi_high_balanced.json,2026-08-13T19:35:35+00:00,see results/README.md reproduction commands,388b8cf2516d6db1ce55ff9ced43fca611f80927954298b2e866e5c5ce42d954
manifests/validation-commercial-kpi_cusum_trigger-n11-s6102-nominal-vkpi_high_balanced.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-kpi_cusum_trigger-n11-s6102-nominal-vkpi_high_balanced.json,2026-08-13T19:01:09+00:00,see results/README.md reproduction commands,c99e63d2a25bc3197237140312916f1431c1d1ca89f79d62a5e0a9d471fde403
manifests/validation-commercial-kpi_cusum_trigger-n11-s6103-compound_partition-vkpi_high_balanced.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-kpi_cusum_trigger-n11-s6103-compound_partition-vkpi_high_balanced.json,2026-08-13T20:42:15+00:00,see results/README.md reproduction commands,e86028cdfff14ee44edeed5306e4591db2fe77085b68192a6f216081a6fd5e96
manifests/validation-commercial-kpi_cusum_trigger-n11-s6103-correlated-vkpi_high_balanced.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-kpi_cusum_trigger-n11-s6103-correlated-vkpi_high_balanced.json,2026-08-13T20:08:49+00:00,see results/README.md reproduction commands,ea9a7ae9af0db04bc077d4feb6ef1ea8ed8c5eac9c764ba3ad055ae537625aff
manifests/validation-commercial-kpi_cusum_trigger-n11-s6103-isolated-vkpi_high_balanced.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-kpi_cusum_trigger-n11-s6103-isolated-vkpi_high_balanced.json,2026-08-13T19:37:56+00:00,see results/README.md reproduction commands,456706085a2d200b222afd41c08c01340af9beda8d359d2e166600ea25b12d41
manifests/validation-commercial-kpi_cusum_trigger-n11-s6103-nominal-vkpi_high_balanced.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-commercial-kpi_cusum_trigger-n11-s6103-nominal-vkpi_high_balanced.json,2026-08-13T19:03:19+00:00,see results/README.md reproduction commands,38c3bd0bc45f055714ef3466565950c5a6d493e79e180ebe586171df4f6913ba
manifests/validation-humanitarian-doet_rule-n10-s6101-compound_partition-vcusum_low_balanced_local.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-humanitarian-doet_rule-n10-s6101-compound_partition-vcusum_low_balanced_local.json,2026-08-13T22:20:53+00:00,see results/README.md reproduction commands,f790dd9903f2148c77a0328a9ff2855a93adb5777a454bd621cbb7652a27052b
manifests/validation-humanitarian-doet_rule-n10-s6101-compound_partition-vcusum_low_balanced_neighbor.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-humanitarian-doet_rule-n10-s6101-compound_partition-vcusum_low_balanced_neighbor.json,2026-08-13T22:25:02+00:00,see results/README.md reproduction commands,fb710c135ec5a44d05dccb7c95943fc166518ed7da16a188bf861f03a9368e45
manifests/validation-humanitarian-doet_rule-n10-s6101-compound_partition-vcusum_low_sensitive.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-humanitarian-doet_rule-n10-s6101-compound_partition-vcusum_low_sensitive.json,2026-08-13T22:29:12+00:00,see results/README.md reproduction commands,bbb20a74def0f662f2d05ae1e1bb85470dd78da6ef0b2e52edc6701051ebc3c1
manifests/validation-humanitarian-doet_rule-n10-s6101-compound_partition-vhysteresis_low.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-humanitarian-doet_rule-n10-s6101-compound_partition-vhysteresis_low.json,2026-08-13T22:33:22+00:00,see results/README.md reproduction commands,abe1dd7c4883d62ed425269f110bd89266f108a059a23b06631c8ecb60efd7f6
manifests/validation-humanitarian-doet_rule-n10-s6101-correlated-vcusum_low_balanced_local.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-humanitarian-doet_rule-n10-s6101-correlated-vcusum_low_balanced_local.json,2026-08-13T21:49:07+00:00,see results/README.md reproduction commands,f538c2cce718231648f6907e0652f60c7dc3780ca7bc6c7d71357fe2a541d03e
manifests/validation-humanitarian-doet_rule-n10-s6101-correlated-vcusum_low_balanced_neighbor.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-humanitarian-doet_rule-n10-s6101-correlated-vcusum_low_balanced_neighbor.json,2026-08-13T21:54:03+00:00,see results/README.md reproduction commands,534aacfa9d542c0ba4a9a6d1ab4794b9ccd6f64a14bba914f8304c185d552eee
manifests/validation-humanitarian-doet_rule-n10-s6101-correlated-vcusum_low_sensitive.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-humanitarian-doet_rule-n10-s6101-correlated-vcusum_low_sensitive.json,2026-08-13T21:59:00+00:00,see results/README.md reproduction commands,919c99c4e2d453fcdc446ff3e73731cddb0334da75b5477b5641981d4a50961a
manifests/validation-humanitarian-doet_rule-n10-s6101-correlated-vhysteresis_low.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-humanitarian-doet_rule-n10-s6101-correlated-vhysteresis_low.json,2026-08-13T22:03:45+00:00,see results/README.md reproduction commands,0a064df5616124e657f2bfea814fe21ed8123fe7f26f03fcabd514968c221897
manifests/validation-humanitarian-doet_rule-n10-s6101-isolated-vcusum_low_balanced_local.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-humanitarian-doet_rule-n10-s6101-isolated-vcusum_low_balanced_local.json,2026-08-13T21:20:19+00:00,see results/README.md reproduction commands,0b5d7c09b3a07e0c661289409033890342970432ae195394be1ce5294024845a
manifests/validation-humanitarian-doet_rule-n10-s6101-isolated-vcusum_low_balanced_neighbor.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-humanitarian-doet_rule-n10-s6101-isolated-vcusum_low_balanced_neighbor.json,2026-08-13T21:25:01+00:00,see results/README.md reproduction commands,e03a0024cfc14c9f6a2e235c57f2e71b37e97be40c2e7396fb0282aa2698da8a
manifests/validation-humanitarian-doet_rule-n10-s6101-isolated-vcusum_low_sensitive.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-humanitarian-doet_rule-n10-s6101-isolated-vcusum_low_sensitive.json,2026-08-13T21:29:44+00:00,see results/README.md reproduction commands,33d7093d1e937a34244c6937efb69adfc07c717fe7aae98b8837e546a2b43ec2
manifests/validation-humanitarian-doet_rule-n10-s6101-isolated-vhysteresis_low.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-humanitarian-doet_rule-n10-s6101-isolated-vhysteresis_low.json,2026-08-13T21:34:03+00:00,see results/README.md reproduction commands,2b7cc81cb73ed2c8be3905f60c8d48fd21699ecfa7ada9ff8fe1cfb910a5c81d
manifests/validation-humanitarian-doet_rule-n10-s6101-nominal-vcusum_low_balanced_local.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-humanitarian-doet_rule-n10-s6101-nominal-vcusum_low_balanced_local.json,2026-08-13T20:50:37+00:00,see results/README.md reproduction commands,08627d28b072852d271612bc75f695985c81157e74f2d64b53acef1c16d759b2
manifests/validation-humanitarian-doet_rule-n10-s6101-nominal-vcusum_low_balanced_neighbor.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-humanitarian-doet_rule-n10-s6101-nominal-vcusum_low_balanced_neighbor.json,2026-08-13T20:54:58+00:00,see results/README.md reproduction commands,98149f637bbdfa7bd97bec7ca888de8a2b85fb641ca66589d0cf3fa3ff3ab792
manifests/validation-humanitarian-doet_rule-n10-s6101-nominal-vcusum_low_sensitive.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-humanitarian-doet_rule-n10-s6101-nominal-vcusum_low_sensitive.json,2026-08-13T20:59:19+00:00,see results/README.md reproduction commands,0f1b32290a68e41594afaae373dc05b2b6685f8237a58da9073f1df1954cb54e
manifests/validation-humanitarian-doet_rule-n10-s6101-nominal-vhysteresis_low.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-humanitarian-doet_rule-n10-s6101-nominal-vhysteresis_low.json,2026-08-13T21:03:32+00:00,see results/README.md reproduction commands,d08f7cea9bd15d7fdb5526ec75d78845939437c4d70aa324d1cec0d42e29ffdb
manifests/validation-humanitarian-doet_rule-n10-s6102-compound_partition-vcusum_low_balanced_local.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-humanitarian-doet_rule-n10-s6102-compound_partition-vcusum_low_balanced_local.json,2026-08-13T22:22:36+00:00,see results/README.md reproduction commands,b0bdf1a98f660d3aa8c1758c0098e24a0e687418a02549c53f2a3df51723c6ac
manifests/validation-humanitarian-doet_rule-n10-s6102-compound_partition-vcusum_low_balanced_neighbor.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-humanitarian-doet_rule-n10-s6102-compound_partition-vcusum_low_balanced_neighbor.json,2026-08-13T22:26:46+00:00,see results/README.md reproduction commands,af9336a2cf3e1da6716ffffd07176a6e29ec2f9f6b88ec28c3a0747641f1556a
manifests/validation-humanitarian-doet_rule-n10-s6102-compound_partition-vcusum_low_sensitive.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-humanitarian-doet_rule-n10-s6102-compound_partition-vcusum_low_sensitive.json,2026-08-13T22:30:55+00:00,see results/README.md reproduction commands,488ccce369cd67aa0df830c30c2a75cab08d45f47a487c8eb70a972c5e26fb43
manifests/validation-humanitarian-doet_rule-n10-s6102-compound_partition-vhysteresis_low.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-humanitarian-doet_rule-n10-s6102-compound_partition-vhysteresis_low.json,2026-08-13T22:35:05+00:00,see results/README.md reproduction commands,613681307c90f9872090140a16e145947e639c19ef55ee61eac5704455d6d7f2
manifests/validation-humanitarian-doet_rule-n10-s6102-correlated-vcusum_low_balanced_local.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-humanitarian-doet_rule-n10-s6102-correlated-vcusum_low_balanced_local.json,2026-08-13T21:51:10+00:00,see results/README.md reproduction commands,39a579fe86bea67bfb9073d48453cd731510f39fb906ede3c42d338845e40a44
manifests/validation-humanitarian-doet_rule-n10-s6102-correlated-vcusum_low_balanced_neighbor.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-humanitarian-doet_rule-n10-s6102-correlated-vcusum_low_balanced_neighbor.json,2026-08-13T21:56:07+00:00,see results/README.md reproduction commands,5e4669091b545bdb4e7df7589f1f2b848fbded31002edb5fee9f50d44f34be81
manifests/validation-humanitarian-doet_rule-n10-s6102-correlated-vcusum_low_sensitive.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-humanitarian-doet_rule-n10-s6102-correlated-vcusum_low_sensitive.json,2026-08-13T22:00:51+00:00,see results/README.md reproduction commands,ee17ec32a9184ebbfab1002704112690517934469a35686bb3751b23fbe03d30
manifests/validation-humanitarian-doet_rule-n10-s6102-correlated-vhysteresis_low.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-humanitarian-doet_rule-n10-s6102-correlated-vhysteresis_low.json,2026-08-13T22:05:36+00:00,see results/README.md reproduction commands,152a9e00fa2274985e37a1ec248d02ba50610d385aa28696f0ba7388b9480aef
manifests/validation-humanitarian-doet_rule-n10-s6102-isolated-vcusum_low_balanced_local.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-humanitarian-doet_rule-n10-s6102-isolated-vcusum_low_balanced_local.json,2026-08-13T21:21:54+00:00,see results/README.md reproduction commands,6659a0d2c236a3fae920750a5bc1b35ee9d3d22cdace81649d684fe379d6fdf2
manifests/validation-humanitarian-doet_rule-n10-s6102-isolated-vcusum_low_balanced_neighbor.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-humanitarian-doet_rule-n10-s6102-isolated-vcusum_low_balanced_neighbor.json,2026-08-13T21:26:36+00:00,see results/README.md reproduction commands,36afbcd79f48a229e2f81186b3d021822f4f0c8ae6f9d7b7bdbf85ae8b7e9a08
manifests/validation-humanitarian-doet_rule-n10-s6102-isolated-vcusum_low_sensitive.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-humanitarian-doet_rule-n10-s6102-isolated-vcusum_low_sensitive.json,2026-08-13T21:31:16+00:00,see results/README.md reproduction commands,96decd6764c1cdeeaeedde24bd60b1214f9d3ab9c1a99db8fbdacdbc9c9808bf
manifests/validation-humanitarian-doet_rule-n10-s6102-isolated-vhysteresis_low.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-humanitarian-doet_rule-n10-s6102-isolated-vhysteresis_low.json,2026-08-13T21:35:29+00:00,see results/README.md reproduction commands,49b63078cf6c8df0c18ca3fd0348b428dd7e6496e28850b6061dc724b43b3921
manifests/validation-humanitarian-doet_rule-n10-s6102-nominal-vcusum_low_balanced_local.json,json,cross-stage,both,multiple,multiple,multiple,ThermoAgent generated artifact: validation-humanitarian-doet_rule-n10-s6102-nominal-vcusum_low_balanced_local.json,2026-08-13T20:52:01+00:00,see results/README.md reproduction commands,58073979e1dc9bc2dbadd8741926c870f7eecd4bc49450c27a2a6b6f7a9b9d2a
