application,operational_energy,shannon_local,js_disagreement,consensus_residual,harmful
humanitarian,0.2796769362841949,0.7798456204425782,0.0665573664908394,0.2222222222222222,True
utility_restoration,0.253374310378534,0.6704124319441848,0.0280529346549767,0.0,True
utility_restoration,0.1763653850777777,0.3249558544967902,0.0135701011301376,0.0,False
utility_restoration,0.208027668451388,0.3793250191571322,0.0026006949275826,0.4444444444444444,False
utility_restoration,0.4613378343232924,0.6293460747177022,0.091421512297982,0.25,False
utility_restoration,0.3676915355280244,0.7475784542488401,0.1503653982549845,0.0555555555555555,True
utility_restoration,0.1874692311707778,0.4212531566262869,0.0049967688129649,0.1111111111111111,False
humanitarian,0.2207198202153674,0.3818677985760855,0.0012918566769841,0.4444444444444444,False
humanitarian,0.4233652182883666,0.8049545314200109,0.0184900148027576,0.1111111111111111,False
utility_restoration,0.3759502301651288,0.721899284221507,0.075170014701927,0.0833333333333333,True
humanitarian,0.3453141077829738,0.8441761336276865,0.1157228802244079,0.1388888888888889,False
humanitarian,0.3228191026042947,0.6918090025935346,0.141653021246481,0.0,True
humanitarian,0.3803443459658273,0.429749963305095,0.0121656318787121,0.0,False
utility_restoration,0.1856984038294751,0.3662244624400738,0.0142597815729069,0.0,False
utility_restoration,0.3168568401193775,0.5625528307694989,0.1012840570518424,0.1666666666666666,True
humanitarian,0.2287207052430067,0.6563593768268291,0.1039334441661269,0.1388888888888889,False
utility_restoration,0.3787147794605285,0.9324461399020738,0.1370017514325401,0.0,True
utility_restoration,0.3211017777271323,0.5859604842377114,0.0776992287403652,0.1111111111111111,False
utility_restoration,0.3953319014907375,0.7457964763042083,0.0162315460547137,0.1111111111111111,False
utility_restoration,0.2000743925534475,0.798805032937519,0.0035373095802069,0.0,False
utility_restoration,0.3231711468359701,0.6068270142883684,0.1026271675577206,0.2777777777777778,False
utility_restoration,0.1724430152624751,0.2858685801791811,0.0209232841720738,0.0,False
utility_restoration,0.2551782316574728,0.7585283308930871,0.0852974281513271,0.1111111111111111,True
utility_restoration,0.2816283194596276,0.5704050347121868,0.0317340220707296,0.1111111111111111,True
utility_restoration,0.3103997476893773,0.68285810757729,0.1227181898622196,0.0555555555555555,False
humanitarian,0.4952862878961843,0.7113928884803841,0.0159860734674168,0.3055555555555555,False
utility_restoration,0.2406114153054419,0.3464918303099599,0.0054075537672243,0.2222222222222222,False
humanitarian,0.2596166018508483,0.6236399877413908,0.1363122009828211,0.0,True
humanitarian,0.2622125360448853,0.8666953831516178,0.0631434858619626,0.1111111111111111,False
utility_restoration,0.2508533877344364,0.904786885961534,0.0471048083798081,0.0555555555555555,False
humanitarian,0.348463935607238,0.8339630882320982,0.1067593613247708,0.4444444444444444,False
humanitarian,0.3670365330911237,0.7980108155356653,0.106927520008157,0.0,True
humanitarian,0.2384180034640868,0.7278556052472076,0.1425595678272104,0.0,True
utility_restoration,0.3875196547175616,0.8980276898020232,0.0678712857810558,0.1666666666666666,False
utility_restoration,0.2733570814322816,0.7479908378355562,0.1069896625122527,0.0,True
utility_restoration,0.2974086937394865,0.6600520867437663,0.0336916096492525,0.1111111111111111,False
humanitarian,0.2082737776093147,0.4460902704880635,0.0037289497008017,0.2222222222222222,False
humanitarian,0.3003195387277086,0.8440055363763875,0.0474627647914308,0.0555555555555555,True
utility_restoration,0.4481953682088706,0.7301963231070594,0.0965320677312084,0.1111111111111111,True
utility_restoration,0.1457569430296651,0.3513735631727853,0.0048165176558296,0.1111111111111111,False
utility_restoration,0.1891056824288906,0.6094682448742658,0.0447589120483027,0.2222222222222222,True
utility_restoration,0.3338644412484398,0.7827224083593877,0.0842628303532497,0.0,False
humanitarian,0.3712847233053635,0.5744077062955512,0.1001215302414449,0.0,False
utility_restoration,0.1834811507427991,0.3334065587457156,0.0009687233180984,0.4444444444444444,False
utility_restoration,0.1961200865823447,0.370613549435748,0.0018778928817465,0.4444444444444444,False
utility_restoration,0.3528779625057139,0.6181787857114626,0.1488041744874241,0.0277777777777777,False
utility_restoration,0.328493716281685,0.6792908047488463,0.1367921769756285,0.0555555555555555,True
humanitarian,0.3492056993450684,0.6761526486907431,0.0897385670421537,0.0833333333333333,True
humanitarian,0.3702075491989794,0.4549185573819325,0.0144198228925641,0.0,False
utility_restoration,0.4355345689967957,0.6264114665915772,0.1374994355482149,0.0555555555555555,False
humanitarian,0.3292117450883343,0.7923175612788583,0.0784232655145068,0.1944444444444444,True
humanitarian,0.2157981701466579,0.8167738091723133,0.1422893924584003,0.0,True
utility_restoration,0.3469584631172381,0.3911505915319462,0.012256892406027,0.0,False
utility_restoration,0.2342687651511803,0.9155797902504178,0.1054221875182057,0.0555555555555555,True
utility_restoration,0.185499707048388,0.3813971282782541,0.0004455334158657,0.3333333333333333,False
humanitarian,0.2642493348320427,0.6202344441500985,0.1922291064409834,0.0555555555555555,True
humanitarian,0.3458155152849492,0.5021455781102895,0.0284948008437948,0.2222222222222222,True
utility_restoration,0.4345568451815992,0.6314738504081562,0.0433355866388153,0.1944444444444444,False
humanitarian,0.2311695139069111,0.5606025056993006,0.0917254737411714,0.0,True
humanitarian,0.2978071903624585,0.5743945125869822,0.0912641385447783,0.0277777777777777,False
humanitarian,0.3844637785445344,0.9023317076242192,0.0471274487662588,0.2777777777777778,False
humanitarian,0.3517659795513623,0.922652855633078,0.0833749344546224,0.0555555555555555,True
utility_restoration,0.2318800355301729,0.6961722998846581,0.0774153141701415,0.0833333333333333,True
utility_restoration,0.3040713145802251,0.2890723838269872,0.0187046895357776,0.0,False
utility_restoration,0.3276887033534816,0.6121878529623349,0.1227257355648073,0.0,True
humanitarian,0.2895213616707801,0.6978219694509281,0.0298579861272249,0.0555555555555555,False
utility_restoration,0.2965151881932855,0.6331320239214824,0.0722774147976048,0.0555555555555555,True
humanitarian,0.2664296295394299,0.7372116704642625,0.1019166755377437,0.0833333333333333,True
utility_restoration,0.1831901745798365,0.3294391458751022,0.0078005121697484,0.0,False
utility_restoration,0.2230957312891169,0.424603433905243,0.0048819509960462,0.2222222222222222,False
utility_restoration,0.3082746503960993,0.7186145268894539,0.0274809512515279,0.0,False
humanitarian,0.3705377652398633,0.7845325751830012,0.1124672610806291,0.0,True
utility_restoration,0.3511173429401938,0.8619512232351868,0.0775823467279086,0.0555555555555555,True
utility_restoration,0.3070447981800916,0.6965976769578153,0.1256121644500222,0.0555555555555555,True
humanitarian,0.3812890524096446,0.6253025340327268,0.017224084021763,0.2222222222222222,False
utility_restoration,0.4949113780943623,0.6964733375857322,0.1300598589700389,0.1111111111111111,True
utility_restoration,0.2554640114945615,0.7344227976390707,0.0479808910016987,0.1111111111111111,True
humanitarian,0.2584362530076979,0.5259226947157125,0.0410954102914344,0.1666666666666666,True
humanitarian,0.3707315386399685,0.7613038355092715,0.1824612716846086,0.0277777777777777,False
humanitarian,0.2533229729834417,0.7995130489763765,0.0732464988587915,0.1666666666666666,False
humanitarian,0.4197907388823891,0.734262527792366,0.0892599030580477,0.0555555555555555,False
humanitarian,0.1456035026960395,0.335237826821784,0.013037326439508,0.0,False
humanitarian,0.2636868164678113,0.7625165479416514,0.0376097435364156,0.0,False
utility_restoration,0.2898665445439333,0.8069514332483272,0.0905010953312112,0.0,True
humanitarian,0.2664857350036921,0.3641201725789794,0.0207342229307018,0.0,False
humanitarian,0.4918888926336083,0.6588062787872666,0.0994191843856145,0.1666666666666666,False
utility_restoration,0.4323125885802983,0.5119949796260816,0.1279347951531058,0.2222222222222222,False
humanitarian,0.3944799788764567,0.7145764593582874,0.134700786701899,0.0,True
utility_restoration,0.310268648179509,0.283888847919496,0.0096035230360104,0.0,False
utility_restoration,0.3029390213068411,0.2755585949516414,0.0177814261158596,0.0,False
humanitarian,0.3805773540847919,0.6494877656800736,0.0047100914227623,0.0833333333333333,False
utility_restoration,0.2733215808254156,0.6362534840556177,0.2165951267904818,0.0277777777777777,True
humanitarian,0.2634041508997908,0.5561496824304553,0.0225886533167339,0.1111111111111111,True
utility_restoration,0.3277056322270337,0.6621785776247942,0.1043399603063077,0.3055555555555555,False
humanitarian,0.3051412515184565,0.341873457779017,0.0131875490930588,0.0,False
humanitarian,0.3437528128382973,0.708226269119227,0.0958547393749114,0.1666666666666666,True
humanitarian,0.2740685406123405,0.8498991322811488,0.0871679029386499,0.2222222222222222,True
utility_restoration,0.393342835270804,0.7167382122426877,0.1323597646435486,0.0555555555555555,True
humanitarian,0.3364876599178161,0.6541564583418475,0.1016846078941755,0.1111111111111111,False
humanitarian,0.3921907315679824,0.5155839110892535,0.0087435575884481,0.0,False
humanitarian,0.1454585990259639,0.3786768352085569,0.0037513094402101,0.2222222222222222,False
humanitarian,0.3032702418952427,0.7435498815092999,0.0872322124056552,0.2777777777777778,True
utility_restoration,0.3568751952210678,0.4135303105053295,0.0075262452389053,0.0,False
humanitarian,0.3236243838395925,0.6416417668862864,0.024369222766339,0.0,True
utility_restoration,0.3309414094708727,0.5929583015467401,0.0644195816208373,0.1111111111111111,True
utility_restoration,0.3505257651999876,0.8958646978709883,0.1720458765832243,0.0,True
utility_restoration,0.2786090962351662,0.6477393528099382,0.0951361884090323,0.2222222222222222,False
humanitarian,0.26127060757613,0.7539632855793352,0.0808703576541244,0.2777777777777778,False
humanitarian,0.3095655643153716,0.952697038819171,0.129443642753338,0.0277777777777777,False
utility_restoration,0.2910410983384391,0.7264618166439926,0.127448675080705,0.0,True
utility_restoration,0.3777431281620107,0.6766029649754107,0.0185362743310111,0.4444444444444444,True
humanitarian,0.1456132249245745,0.2971886926060421,0.0232161844793157,0.0,False
utility_restoration,0.2795865433885862,0.4494210269222481,0.0176732052727717,0.0,False
utility_restoration,0.3237474828240074,0.7705106584153362,0.115172937148565,0.0,True
utility_restoration,0.1791386045342698,0.3762870647458907,0.0048190500718144,0.4444444444444444,False
humanitarian,0.2452165228102833,0.7476574659175844,0.1426313872826697,0.0555555555555555,True
humanitarian,0.2821397094279191,0.8948614034445759,0.0691190444116618,0.4444444444444444,True
utility_restoration,0.2333760983791563,0.7337365777397499,0.0989860575412878,0.1111111111111111,False
humanitarian,0.349349501515601,0.9289104533841962,0.0687361715351742,0.0,False
utility_restoration,0.359889168829667,0.7516735917241126,0.1703368853147669,0.1111111111111111,True
humanitarian,0.1449948994619491,0.4092213462019261,0.0046043438902371,0.2222222222222222,False
utility_restoration,0.3669584653405101,0.7101572640803251,0.0581063852996683,0.0,True
utility_restoration,0.3128938974313879,0.7522285698110847,0.0083769961783825,0.0,True
humanitarian,0.2623157245229741,0.8638809774154346,0.0177472020631164,0.0,False
utility_restoration,0.414344393582273,0.8880467491088837,0.0896370354010935,0.4444444444444444,False
utility_restoration,0.3099559383037244,0.937168936151719,0.0641137383291248,0.0833333333333333,True
utility_restoration,0.3347703765297199,0.7883435991307192,0.0413480830918756,0.0,False
utility_restoration,0.3399111358349591,0.4164518440028505,0.0205172070347608,0.0,False
utility_restoration,0.343493441619577,0.905185189969852,0.0800112365028253,0.0555555555555555,False
humanitarian,0.402818411572771,0.6527976724120736,0.0755654249340788,0.0555555555555555,False
humanitarian,0.2107905309903439,0.702121628958615,0.1187090391572637,0.0,True
utility_restoration,0.3146410226403637,0.6234815327271381,0.1382758388156415,0.0555555555555555,False
utility_restoration,0.2130343274442891,0.866758099734143,0.0235079588228342,0.1111111111111111,False
utility_restoration,0.3955852816536326,0.659856097606562,0.0205254376644827,0.0555555555555555,False
utility_restoration,0.3192436322915232,0.7130468426295761,0.1331371635369433,0.0833333333333333,True
humanitarian,0.2605625208950943,0.7505018918747662,0.0963400301532753,0.1944444444444444,True
utility_restoration,0.347832768603579,0.8051711804396819,0.0771060373793165,0.3055555555555555,False
humanitarian,0.4587254255733272,0.4556482194393031,0.0361711559688755,0.2222222222222222,False
humanitarian,0.1904327275935032,0.3701679691775758,0.0037997569045331,0.2222222222222222,False
utility_restoration,0.3243646418161687,0.8151546033761113,0.116472634427081,0.0555555555555555,False
humanitarian,0.3022299505089229,0.3704425770210902,0.0121504055330549,0.0,False
humanitarian,0.1626026673950048,0.371938476671009,0.0083185295788948,0.2222222222222222,False
utility_restoration,0.2746548065361224,0.6306256141623948,0.0188597413122942,0.0833333333333333,True
humanitarian,0.2759849806283538,0.6223599217909446,0.0905218393854117,0.0,False
humanitarian,0.2905862544003432,0.3489086055029035,0.0137392882182955,0.0,False
humanitarian,0.3655216296049562,0.935348928744096,0.1510430035862238,0.0555555555555555,True
utility_restoration,0.3179806255143073,0.877313298592857,0.0220459971902451,0.1666666666666666,False
utility_restoration,0.3159732216780359,0.7908455681464117,0.1298733264474617,0.0833333333333333,True
utility_restoration,0.2529988016698104,0.7459965858858733,0.08683113360861,0.1111111111111111,True
humanitarian,0.2356835943793634,0.6463339320373299,0.0991195839194771,0.1111111111111111,True
humanitarian,0.145811797035174,0.3705957285290562,0.0042819380387008,0.1111111111111111,False
utility_restoration,0.3768208208241995,0.7545043083299467,0.1122075501827213,0.0555555555555555,True
humanitarian,0.151296842652854,0.4179874185659697,0.0104654449376783,0.1111111111111111,False
utility_restoration,0.2742433421671652,0.7757335849688277,0.0918032245985878,0.1666666666666666,False
humanitarian,0.2479310978413131,0.2931273708072004,0.0155322352275512,0.0,False
utility_restoration,0.3477115273440145,0.8479341051909642,0.1826124747060996,0.0555555555555555,False
humanitarian,0.3817984305686931,0.3951274500559071,0.0176709285825485,0.0,False
utility_restoration,0.3530750567915923,0.8236409592266384,0.1730869412142694,0.0,True
humanitarian,0.1610904716036444,0.739631823468108,0.0510314719967425,0.4444444444444444,True
utility_restoration,0.297486973808659,0.89026005657998,0.0593903586685575,0.0,True
utility_restoration,0.2960071613012702,0.5877974459180193,0.0256980541191761,0.0833333333333333,False
humanitarian,0.362400097130208,0.9278340242309212,0.0451051081209864,0.0,False
utility_restoration,0.3830681401449431,0.8909386486776724,0.0804062405322018,0.0555555555555555,False
humanitarian,0.4217776221145435,0.6547820769915856,0.0687054460570207,0.0,True
utility_restoration,0.2409039236896812,0.2737831234135803,0.0108654100319563,0.0,False
utility_restoration,0.2196809735845432,0.4384985659677132,0.1011188437866499,0.0555555555555555,False
utility_restoration,0.3486679310506406,0.283905257763414,0.0044248547361291,0.0,False
utility_restoration,0.3403689307919807,0.4806771210425997,0.1103870661417194,0.0,True
humanitarian,0.3889029077401536,0.790391874857182,0.0340117401596254,0.1111111111111111,False
humanitarian,0.1452378306587063,0.593337814773834,0.0330439848525744,0.0555555555555555,False
utility_restoration,0.3293924059505546,0.7626948694026681,0.0270156230815666,0.2222222222222222,True
humanitarian,0.2473153060110753,0.6979506469814536,0.0976356256051442,0.1111111111111111,False
humanitarian,0.145491806883852,0.4036523195864249,0.0066712898249694,0.2222222222222222,False
humanitarian,0.318930696808329,0.7569379577882721,0.0472147002437932,0.0,False
utility_restoration,0.2779510446982805,0.6496078170931677,0.0263707504764891,0.0,False
utility_restoration,0.3930505399720426,0.4197506619619217,0.0081431640509001,0.0,False
utility_restoration,0.338248878679211,0.7819632545430938,0.128097842817239,0.0277777777777777,True
utility_restoration,0.213505354530276,0.7732148189572173,0.1460620250576302,0.1666666666666666,False
utility_restoration,0.3568958244894012,0.6188026883839503,0.1523451846936464,0.0555555555555555,True
humanitarian,0.4395222746387622,0.9172468557757808,0.0512367757251004,0.0,True
utility_restoration,0.2072354968049746,0.3441898468149167,0.0144933822317889,0.0,False
utility_restoration,0.2604893473765929,0.7203840666196655,0.0809093933587465,0.0277777777777777,False
humanitarian,0.2495769890649848,0.6359363348282951,0.0754582838890318,0.25,True
utility_restoration,0.3118364205288862,0.7478684512223587,0.0933177397967719,0.1111111111111111,True
humanitarian,0.4655820578236451,0.4998593137445342,0.0210153987973293,0.2777777777777778,False
humanitarian,0.3954912988597144,0.761576118329885,0.1289356442735709,0.1111111111111111,True
utility_restoration,0.2603445813239683,0.7983304223543648,0.1256646368125565,0.0,True
humanitarian,0.1571487553806353,0.8514832666959781,0.0515347424333328,0.0,False
utility_restoration,0.2071650611314712,0.4196042734331546,0.0124527899577567,0.0,False
utility_restoration,0.2894502535506087,0.8154327538239589,0.0273911877438689,0.1388888888888889,True
humanitarian,0.4939069292924046,0.7639034846818633,0.1263752300557629,0.0277777777777777,False
humanitarian,0.3711003561977434,0.6381703410805627,0.0110549387706384,0.3333333333333333,False
utility_restoration,0.3842250532882697,0.7519082180249226,0.0827527586954413,0.0555555555555555,True
utility_restoration,0.3232376672777026,0.3007129865534701,0.0133567180606005,0.0,False
humanitarian,0.3045363732912071,0.6992595970394255,0.1284453251359109,0.1111111111111111,False
humanitarian,0.3357378546783888,0.7306267638403596,0.1243071066136234,0.0,True
utility_restoration,0.3317771278098592,0.2927501111802146,0.0121010583567136,0.0,False
utility_restoration,0.2200870785446474,0.866220642097993,0.0686992587821638,0.3055555555555555,False
humanitarian,0.278098423724939,0.8247102445978391,0.0186811874727103,0.1944444444444444,False
utility_restoration,0.2429558018750482,0.7083828768355603,0.0189170195069025,0.0,True
humanitarian,0.4334518737396375,0.647582143709615,0.1238466221612217,0.1666666666666666,True
utility_restoration,0.2051121191373192,0.601936722731076,0.0805219768628231,0.0,False
humanitarian,0.3178700084266388,0.5925076721107472,0.068700077533953,0.0555555555555555,False
utility_restoration,0.149213404769098,0.3064933994684761,0.0084595859223716,0.0,False
utility_restoration,0.3291483131619166,0.6077728244260117,0.0847863489037473,0.2777777777777778,True
humanitarian,0.2771543311806905,0.7120751658611736,0.1428008929274704,0.0,False
humanitarian,0.3689505577120137,0.8333660103658528,0.1036369937660023,0.0277777777777777,True
humanitarian,0.2995169901996209,0.6520436366670816,0.1286652571491195,0.1111111111111111,False
utility_restoration,0.1462356727018909,0.3636060566815605,0.0084549276010901,0.2222222222222222,False
utility_restoration,0.2311221354817045,0.5779465303469927,0.020471750255627,0.0555555555555555,False
humanitarian,0.3209831888516128,0.7539285001944088,0.0614734253592774,0.0,True
utility_restoration,0.3089510193580077,0.5602543702803022,0.0546635016266124,0.1111111111111111,False
utility_restoration,0.3343365227472068,0.6474920255853983,0.1598232981403612,0.0,True
humanitarian,0.1532486792932975,0.4429396008252491,0.0044591337769477,0.3333333333333333,False
utility_restoration,0.2763889702005077,0.8706103418028273,0.1632294973143415,0.1111111111111111,False
utility_restoration,0.2588003856996164,0.7406256637156241,0.1279964047864316,0.1111111111111111,False
humanitarian,0.216522003686228,0.7203148126517954,0.1054359030480326,0.0,False
utility_restoration,0.2625198889074107,0.6791100899693588,0.0405556328596267,0.0277777777777777,False
utility_restoration,0.3181493240857904,0.7720787263975029,0.1026124525094283,0.0555555555555555,False
humanitarian,0.2927663918793349,0.7436907876169001,0.052651214601782,0.1666666666666666,True
humanitarian,0.3166026473793882,0.6911877473608188,0.1383979039920191,0.0555555555555555,False
utility_restoration,0.2449941540324213,0.7516020996040298,0.0979706812701476,0.1111111111111111,True
utility_restoration,0.3654338667042845,0.8234614436694759,0.0584287345893302,0.2222222222222222,True
utility_restoration,0.3485467076355238,0.6423552502077682,0.0381181618256418,0.1111111111111111,False
utility_restoration,0.178006072836813,0.3896800562465266,0.0060700669079819,0.3333333333333333,False
humanitarian,0.1950965389573938,0.7392814871434628,0.125740327158078,0.1944444444444444,False
utility_restoration,0.1636844016176814,0.4114873923818093,0.0040432216517902,0.3333333333333333,False
utility_restoration,0.3670439895386531,0.6313907977081882,0.1170928345800361,0.0,True
humanitarian,0.2881016532827355,0.7374084817083428,0.0920081609837096,0.0,True
utility_restoration,0.4265604615325911,0.6885481636839713,0.0978306030094888,0.0833333333333333,True
utility_restoration,0.3222872201148817,0.9173404480104284,0.0848045059676704,0.1111111111111111,True
utility_restoration,0.1764955560023402,0.6566920308428628,0.126053960931475,0.1666666666666666,True
humanitarian,0.3752898825226444,0.634543671699751,0.0248689968365166,0.2222222222222222,True
humanitarian,0.3826689693027764,0.6537085355547525,0.0989035765535603,0.0,False
humanitarian,0.3518713759509235,0.5661594253351875,0.0128544319676534,0.1111111111111111,False
humanitarian,0.1443941858014766,0.4187715050804683,0.0138240888354807,0.0,False
utility_restoration,0.2398365773446651,0.3655075559154298,0.0076440785872623,0.0,False
humanitarian,0.1815280096644671,0.4801812303484128,0.0037306593861381,0.2222222222222222,False
humanitarian,0.3148891524853539,0.68407422266784,0.0369238679769184,0.0555555555555555,False
utility_restoration,0.3715468352797307,0.5073169133524466,0.0933876157945967,0.2777777777777778,False
utility_restoration,0.2864660451199016,0.8642853145954694,0.129015729516626,0.4444444444444444,False
utility_restoration,0.2844688128297714,0.6791647325063639,0.1125840237802066,0.1111111111111111,False
humanitarian,0.1874283980766584,0.2972777846156013,0.0164946311282082,0.0,False
utility_restoration,0.1866624075586262,0.280284226091915,0.00880631330417,0.0,False
utility_restoration,0.2733207212261469,0.8219140452936882,0.0894997476219715,0.1111111111111111,True
humanitarian,0.190158334419882,0.9078512316625464,0.025228585849229,0.0,False
humanitarian,0.2544104952809432,0.3054198426456082,0.0093113032888524,0.0,False
humanitarian,0.3425423455529459,0.7374173035050651,0.0122654274201788,0.4444444444444444,False
utility_restoration,0.1986363097701656,0.4554895563999071,0.0010135400798219,0.4444444444444444,False
utility_restoration,0.1686581510800716,0.4433053218440441,0.013292368206214,0.0,False
utility_restoration,0.3451303887630038,0.917724102957396,0.0183471459798286,0.1666666666666666,True
humanitarian,0.4346619351052821,0.7352881654206306,0.0222106842905713,0.2222222222222222,False
utility_restoration,0.2657252616172083,0.5443133026791069,0.0210737167267653,0.3333333333333333,False
humanitarian,0.2104526874548855,0.904529016451164,0.0977634900113303,0.4444444444444444,False
humanitarian,0.3287352741846502,0.7736539908688063,0.05569728144101,0.0555555555555555,True
utility_restoration,0.1964386275968361,0.6548353935082315,0.1695695939596189,0.0,False
humanitarian,0.2351617423546813,0.6839745546165625,0.1150080857863427,0.1111111111111111,True
utility_restoration,0.1494783848884836,0.3019622288352237,0.0076959883453867,0.0,False
utility_restoration,0.3809756635450441,0.8094542307937737,0.1434286080252892,0.1388888888888889,False
humanitarian,0.2493167781245892,0.4442767675839713,0.0175725110287477,0.0,False
humanitarian,0.4778094896992038,0.5949198154639301,0.1136669892520416,0.25,False
humanitarian,0.3769035034203356,0.6105777537660206,0.1143962324347509,0.1111111111111111,True
utility_restoration,0.3901526967549831,0.3663394646751918,0.0273147523490774,0.0,False
utility_restoration,0.1946954831584468,0.3908389160666048,0.0088206093075231,0.3333333333333333,False
humanitarian,0.144912280774431,0.4631638809721433,0.0021249764274624,0.4444444444444444,False
utility_restoration,0.3417891519912355,0.2863291280018595,0.0037683078291626,0.0,False
humanitarian,0.3762755819931839,0.6349233698846244,0.1915118393183672,0.1111111111111111,True
utility_restoration,0.3091017116607152,0.7489688004543541,0.0775636594379912,0.1388888888888889,False
humanitarian,0.2650907173762247,0.8545884529090169,0.0633836861241468,0.1666666666666666,True
utility_restoration,0.2523968986359496,0.7825707244008141,0.1001964368918907,0.0,True
humanitarian,0.2080579850961046,0.8713029028372413,0.0908244535408022,0.1666666666666666,False
utility_restoration,0.4682073882492588,0.70416349852562,0.0192841982596205,0.2222222222222222,True
humanitarian,0.1451948386367564,0.3955003833390981,0.0039747863581885,0.3333333333333333,False
humanitarian,0.2222415256972554,0.6325998957128768,0.0289256780963532,0.3333333333333333,True
humanitarian,0.1875209043217925,0.3530523792018277,0.004774807544047,0.3333333333333333,False
utility_restoration,0.313281788455911,0.7541840900217274,0.1193375983006196,0.1111111111111111,True
utility_restoration,0.1547260927142418,0.3926451423400166,0.0026099153582636,0.4444444444444444,False
humanitarian,0.3784766896801534,0.6181064051812796,0.1168369544054876,0.0833333333333333,False
utility_restoration,0.3984490138144542,0.5477731787895247,0.0904350983490589,0.0555555555555555,True
humanitarian,0.3787109431604831,0.8875756039964543,0.1279540881791746,0.0555555555555555,True
utility_restoration,0.1465304916740889,0.3014524958877393,0.0024420009149141,0.3333333333333333,False
utility_restoration,0.1890894725365236,0.9629090211174884,0.0503193057211351,0.0,True
utility_restoration,0.178781568630759,0.4376977917175849,0.0091843404349201,0.2222222222222222,False
utility_restoration,0.2658730714761962,0.6321206249800543,0.0211518705179307,0.0555555555555555,False
utility_restoration,0.4288032724789555,0.7784515921759908,0.0809839722374725,0.0,False
utility_restoration,0.2879543202311095,0.6601574226341994,0.1064894321616899,0.1111111111111111,True
humanitarian,0.2396476391941803,0.6947514537069888,0.1228541916973325,0.0,False
humanitarian,0.355711359147027,0.7273881902091665,0.0795040580106039,0.0,True
humanitarian,0.2809847400497363,0.5402274686874508,0.1280840506431482,0.0277777777777777,False
utility_restoration,0.3156614690158015,0.9040702964332382,0.0369021968447833,0.0,True
utility_restoration,0.4268084402056388,0.7168823895524506,0.1036677273555938,0.0,False
humanitarian,0.4423081838003218,0.6024657925447131,0.0192868274531674,0.0555555555555555,False
humanitarian,0.1784458843440301,0.7296490983037853,0.0052088243555172,0.0,True
utility_restoration,0.1961732248401752,0.4196043401673974,0.0085479368984519,0.0,False
utility_restoration,0.389499754790387,0.7614436004767692,0.0536440881776869,0.0833333333333333,False
humanitarian,0.4105249297504421,0.8798916749357778,0.1496667068471767,0.1111111111111111,False
utility_restoration,0.3643388443605254,0.8618610737354309,0.0454208027819315,0.1111111111111111,True
utility_restoration,0.2913191633848101,0.7040705025380851,0.1081182772904351,0.0555555555555555,True
utility_restoration,0.2358269328154192,0.6584864662649088,0.0941083704333468,0.0555555555555555,True
humanitarian,0.179360613447329,0.3600835491171215,0.0015813101964157,0.3333333333333333,False
humanitarian,0.1462750669419245,0.3310967006819108,0.0029883105618572,0.3333333333333333,False
utility_restoration,0.2825136756227912,0.790466248016276,0.1204730041958582,0.1666666666666666,False
utility_restoration,0.3330254700431995,0.3439945405413467,0.0251621968661966,0.0,False
utility_restoration,0.3095636177671343,0.3692355950130589,0.0047882277918644,0.0,False
utility_restoration,0.3621563175199521,0.63218105294074,0.1342492443454859,0.0,True
utility_restoration,0.2447449350009615,0.75984121762864,0.1257460421016538,0.0555555555555555,True
humanitarian,0.2747796110362284,0.414359398931369,0.0139652871231359,0.0,False
humanitarian,0.2844994042078101,0.6334661983914601,0.1638024785548356,0.0,True
utility_restoration,0.3086329401088374,0.3884545967364798,0.0108921763961158,0.0,False
utility_restoration,0.3793312785681565,0.6361857899071464,0.0039080939590535,0.2777777777777778,False
utility_restoration,0.2971117011067808,0.3460109713788702,0.0068465786205782,0.0,False
utility_restoration,0.2160518625766483,0.2776650528773135,0.0174163986769911,0.0,False
humanitarian,0.2510488814936324,0.3772813275582606,0.0093070745596781,0.0,False
utility_restoration,0.3325939224244313,0.9106777256619762,0.0645616136259391,0.1111111111111111,False
humanitarian,0.3816992325991689,0.8385537599388713,0.0264837105646784,0.0555555555555555,False
utility_restoration,0.1449146361763742,0.4531063965943303,0.0073876040842192,0.0,False
humanitarian,0.1582307221422,0.4009289781335991,0.0072283383649257,0.2222222222222222,False
humanitarian,0.2075831883149303,0.7673899832713453,0.1396681325959072,0.0,False
humanitarian,0.3639061470802253,0.8903985052452553,0.1309767788943155,0.0833333333333333,True
utility_restoration,0.2356495736912924,0.7021728027956353,0.1515642011067866,0.0277777777777777,True
humanitarian,0.3172901089664587,0.8591572732120084,0.0875493477816972,0.1111111111111111,False
utility_restoration,0.403111853495687,0.6824034567323992,0.1040232287599575,0.0,False
humanitarian,0.2103109103737493,0.6275084139020191,0.0491510469428699,0.1111111111111111,False
utility_restoration,0.2359577121182247,0.9149373350595515,0.0665399709317371,0.0,True
utility_restoration,0.1657003013746047,0.5818991218242086,0.0349665756535716,0.3055555555555555,False
utility_restoration,0.2992214179862168,0.7212020504005973,0.0134841517242294,0.1666666666666666,False
utility_restoration,0.2965012110491942,0.2915199808986823,0.0201601497097568,0.0,False
utility_restoration,0.2599473080067218,0.720610329769132,0.0606835338775664,0.0555555555555555,True
humanitarian,0.2612316140530656,0.8922836499690837,0.0599263175601925,0.0,True
