dominant_probability,q,entropy
0.6756983240223464,1.0,0.6429506595998381
0.6803258845437616,1.0,0.636870758356829
0.684953445065177,1.0,0.6307359015801554
0.6895810055865922,1.0,0.6245456587455721
0.6942085661080075,1.0,0.6182995813593034
0.6988361266294227,1.0,0.6119972022463077
0.703463687150838,1.0,0.6056380347919882
0.7080912476722533,1.0,0.5992215721338057
0.7127188081936685,1.0,0.5927472862989187
0.7173463687150838,1.0,0.5862146272835864
0.7219739292364991,1.0,0.5796230220696579
0.7266014897579144,1.0,0.5729718735729907
0.7312290502793296,1.0,0.566260559518126
0.7358566108007449,1.0,0.559488431232943
0.7404841713221602,1.0,0.5526548123563731
0.7451117318435755,1.0,0.5457589974514839
0.7497392923649907,1.0,0.5388002505154303
0.754366852886406,1.0,0.5317778033767991
0.7589944134078213,1.0,0.5246908539698178
0.7636219739292365,1.0,0.51753856447367
0.7682495344506518,1.0,0.5103200593037792
0.772877094972067,1.0,0.5030344229403519
0.7775046554934824,1.0,0.4956806975776544
0.7821322160148976,1.0,0.488257880575449
0.7867597765363129,1.0,0.4807649216916321
0.7913873370577281,1.0,0.4732007200723906
0.7960148975791435,1.0,0.4655641209730324
0.8006424581005587,1.0,0.4578539121789946
0.805270018621974,1.0,0.4500688200922712
0.8098975791433892,1.0,0.4422075054435544
0.8145251396648046,1.0,0.4342685585845626
0.8191527001862198,1.0,0.4262504943082221
0.823780260707635,1.0,0.4181517461363111
0.8284078212290503,1.0,0.40997066000466537
0.8330353817504655,1.0,0.40170548726471206
0.8376629422718809,1.0,0.39335437690657943
0.8422905027932961,1.0,0.3849153668928137
0.8469180633147114,1.0,0.3763863744721652
0.8515456238361266,1.0,0.36776518531921953
0.856173184357542,1.0,0.35904944131675903
0.8608007448789572,1.0,0.35023662676236095
0.8654283054003725,1.0,0.34132405273709093
0.8700558659217877,1.0,0.3323088393200103
0.8746834264432031,1.0,0.32318789526452363
0.8793109869646183,1.0,0.31395789466741403
0.8839385474860335,1.0,0.3046152500532964
0.8885661080074488,1.0,0.2951560811588977
0.8931936685288641,1.0,0.28557617852294376
0.8978212290502794,1.0,0.27587096075451595
0.9024487895716946,1.0,0.26603542404581243
0.9070763500931099,1.0,0.25606408208612014
0.9117039106145252,1.0,0.24595089398167344
0.9163314711359405,1.0,0.23568917703072192
0.9209590316573557,1.0,0.22527150015434827
0.925586592178771,1.0,0.21468955230329634
0.9302141527001863,1.0,0.20393397803365879
0.9348417132216016,1.0,0.19299416932453475
0.9394692737430168,1.0,0.18185799803157263
0.944096834264432,1.0,0.17051146617120924
0.9487243947858474,1.0,0.1589382398294182
0.9533519553072626,1.0,0.1471190138237547
0.9579795158286779,1.0,0.1350306224899074
0.9626070763500931,1.0,0.12264475542547118
0.9672346368715085,1.0,0.10992603076815279
0.9718621973929237,1.0,0.09682896527836458
0.976489757914339,1.0,0.08329291549010683
0.9811173184357542,1.0,0.06923293652935006
0.9857448789571696,1.0,0.05452134555864106
0.9903724394785848,1.0,0.03894384211236964
0.995,1.0,0.022060023227540918
0.16666666666666666,1.5,1.0
0.17129422718808193,1.5,0.9999602571073803
0.1759217877094972,1.5,0.999841600340715
0.18054934823091245,1.5,0.9996448607522639
0.18517690875232773,1.5,0.9993708354632259
0.189804469273743,1.5,0.9990202897735443
0.19443202979515828,1.5,0.9985939590899957
0.19905959031657355,1.5,0.9980925506921388
0.20368715083798883,1.5,0.9975167453531812
0.2083147113594041,1.5,0.9968671988306833
0.21294227188081938,1.5,0.9961445432401755
0.21756983240223463,1.5,0.9953493883231973
0.2221973929236499,1.5,0.9944823226199109
0.22682495344506517,1.5,0.9935439145552699
0.23145251396648045,1.5,0.9925347134467111
0.2360800744878957,1.5,0.991455250440459
0.24070763500931097,1.5,0.9903060393827579
0.24533519553072625,1.5,0.9890875776316765
0.24996275605214152,1.5,0.9878003468145465
0.2545903165735568,1.5,0.9864448135355673
0.25921787709497207,1.5,0.9850214300376673
0.26384543761638735,1.5,0.98353063482229
0.2684729981378026,1.5,0.981972853230437
0.2731005586592179,1.5,0.9803484979879689
0.2777281191806331,1.5,0.9786579697178824
0.28235567970204845,1.5,0.9769016574220438
0.28698324022346366,1.5,0.9750799389346217
0.291610800744879,1.5,0.9731931813492655
0.2962383612662942,1.5,0.9712417414218996
0.3008659217877095,1.5,0.9692259659508323
0.30549348230912476,1.5,0.9671461921357488
0.31012104283054004,1.5,0.965002747917007
0.3147486033519553,1.5,0.9627959522965529
0.3193761638733706,1.5,0.960526115641656
0.32400372439478586,1.5,0.9581935399725716
0.32863128491620114,1.5,0.9557985192351521
0.3332588454376164,1.5,0.9533413395593355
0.33788640595903163,1.5,0.9508222795043922
0.34251396648044696,1.5,0.9482416102917163
0.3471415270018622,1.5,0.945599596025908
0.3517690875232775,1.5,0.9428964939048298
0.35639664804469273,1.5,0.9401325544192692
0.361024208566108,1.5,0.9373080215427949
0.3656517690875233,1.5,0.9344231329123547
0.37027932960893856,1.5,0.9314781200001175
0.37490689013035383,1.5,0.9284732082770321
0.3795344506517691,1.5,0.9254086173685369
0.3841620111731844,1.5,0.9222845612028331
0.3887895716945996,1.5,0.9191012481520919
0.39341713221601493,1.5,0.9158588811669582
0.39804469273743015,1.5,0.912557657904671
0.4026722532588455,1.5,0.9091977708511133
0.4072998137802607,1.5,0.905779407437072
0.41192737430167603,1.5,0.9023027501489794
0.41655493482309125,1.5,0.8987679766343872
0.4211824953445066,1.5,0.8951752598023933
0.4258100558659218,1.5,0.8915247679192538
0.43043761638733713,1.5,0.8878166646993744
0.43506517690875235,1.5,0.8840511093918695
0.43969273743016757,1.5,0.8802282568628687
0.4443202979515829,1.5,0.8763482576737351
0.4489478584729981,1.5,0.8724112581553454
0.45357541899441345,1.5,0.8684174004785779
0.45820297951582867,1.5,0.8643668227211402
0.462830540037244,1.5,0.8602596589308614
0.4674581005586592,1.5,0.8560960391855613
0.47208566108007455,1.5,0.8518760896496033
0.47671322160148977,1.5,0.8475999326272334
0.4813407821229051,1.5,0.8432676866127898
0.4859683426443203,1.5,0.8388794663378724
0.49059590316573565,1.5,0.8344353828155477
0.49522346368715087,1.5,0.8299355433816541
0.4998510242085661,1.5,0.8253800517332781
0.5044785847299814,1.5,0.8207690079644568
0.5091061452513966,1.5,0.8161025085991532
0.513733705772812,1.5,0.811380646621559
0.5183612662942272,1.5,0.8066035115037579
0.5229888268156425,1.5,0.801771189230783
0.5276163873370577,1.5,0.7968837623231043
0.5322439478584731,1.5,0.7919413098565624
0.5368715083798883,1.5,0.7869439074797724
0.5414990689013036,1.5,0.781891627429005
0.5461266294227188,1.5,0.7767845385405585
0.5507541899441342,1.5,0.7716227062606192
0.5553817504655494,1.5,0.7664061926526082
0.5600093109869646,1.5,0.7611350564020091
0.5646368715083799,1.5,0.7558093528186571
0.5692644320297952,1.5,0.7504291338364797
0.5738919925512105,1.5,0.7449944480106435
0.5785195530726257,1.5,0.7395053405121039
0.583147113594041,1.5,0.7339618531194975
0.5877746741154563,1.5,0.7283640242083409
0.5924022346368716,1.5,0.7227118887374919
0.5970297951582868,1.5,0.7170054782328038
0.6016573556797021,1.5,0.7112448207679204
0.6062849162011174,1.5,0.7054299409421286
0.6109124767225326,1.5,0.699560859855204
0.6155400372439479,1.5,0.6936375950791396
0.6201675977653631,1.5,0.6876601606266861
0.6247951582867785,1.5,0.6816285669165739
0.6294227188081937,1.5,0.6755428207353162
0.634050279329609,1.5,0.6694029251954596
0.6386778398510242,1.5,0.6632088796901463
0.6433054003724396,1.5,0.6569606798438278
0.6479329608938548,1.5,0.6506583174589875
0.6525605214152701,1.5,0.6443017804586658
0.6571880819366853,1.5,0.6378910528246158
0.6618156424581007,1.5,0.6314261145308709
0.6664432029795159,1.5,0.6249069414724968
0.6710707635009311,1.5,0.6183335053892797
0.6756983240223464,1.5,0.6117057737840856
0.6803258845437616,1.5,0.6050237098355968
0.684953445065177,1.5,0.5982872723051063
0.6895810055865922,1.5,0.5914964154370321
0.6942085661080075,1.5,0.5846510888527725
0.6988361266294227,1.5,0.5777512374375023
0.703463687150838,1.5,0.5707968012194605
0.7080912476722533,1.5,0.5637877152412466
0.7127188081936685,1.5,0.5567239094226111
0.7173463687150838,1.5,0.5496053084141586
0.7219739292364991,1.5,0.5424318314413363
0.7266014897579144,1.5,0.535203392138027
0.7312290502793296,1.5,0.5279198983689976
0.7358566108007449,1.5,0.520581252040376
0.7404841713221602,1.5,0.5131873488972651
0.7451117318435755,1.5,0.5057380783074873
0.7497392923649907,1.5,0.4982333230303842
0.754366852886406,1.5,0.4906729589694553
0.7589944134078213,1.5,0.48305685490751854
0.7636219739292365,1.5,0.4753848722229157
0.7682495344506518,1.5,0.4676568645851331
0.772877094972067,1.5,0.45987267762804995
0.7775046554934824,1.5,0.4520321485987652
0.7821322160148976,1.5,0.4441351059798097
0.7867597765363129,1.5,0.43618136908220895
0.7913873370577281,1.5,0.4281707476066125
0.7960148975791435,1.5,0.42010304116934305
0.8006424581005587,1.5,0.4119780387898399
0.805270018621974,1.5,0.4037955183355067
0.8098975791433892,1.5,0.3955552459194812
0.8145251396648046,1.5,0.3872569752461998
0.8191527001862198,1.5,0.37890044689900193
0.823780260707635,1.5,0.3704853875631106
0.8284078212290503,1.5,0.36201150917648367
0.8330353817504655,1.5,0.35347850799982977
0.8376629422718809,1.5,0.3448860635958086
0.8422905027932961,1.5,0.33623383770586557
0.8469180633147114,1.5,0.32752147301130285
0.8515456238361266,1.5,0.3187485917629758
0.856173184357542,1.5,0.30991479426132507
0.8608007448789572,1.5,0.3010196571652725
0.8654283054003725,1.5,0.2920627316045818
0.8700558659217877,1.5,0.28304354106552093
0.8746834264432031,1.5,0.2739615790138031
0.8793109869646183,1.5,0.2648163062115148
0.8839385474860335,1.5,0.25560714767569087
0.8885661080074488,1.5,0.24633348921478976
0.8931936685288641,1.5,0.23699467346489653
0.8978212290502794,1.5,0.22758999532900653
0.9024487895716946,1.5,0.2181186966988802
0.9070763500931099,1.5,0.20857996030779635
0.9117039106145252,1.5,0.19897290252138594
0.9163314711359405,1.5,0.1892965648186914
0.9209590316573557,1.5,0.17954990364096265
0.925586592178771,1.5,0.16973177818292504
0.9302141527001863,1.5,0.15984093555745005
0.9348417132216016,1.5,0.14987599255933876
0.9394692737430168,1.5,0.1398354129550761
0.944096834264432,1.5,0.12971747877983586
0.9487243947858474,1.5,0.11952025344047185
0.9533519553072626,1.5,0.10924153334541284
0.9579795158286779,1.5,0.09887878301842853
0.9626070763500931,1.5,0.08842904564340276
0.9672346368715085,1.5,0.07788881558853791
0.9718621973929237,1.5,0.06725384916943614
0.976489757914339,1.5,0.05651886875962032
0.9811173184357542,1.5,0.04567706742749469
0.9857448789571696,1.5,0.03471919740442236
0.9903724394785848,1.5,0.02363163836156008
0.995,1.5,0.012391182267228228
0.16666666666666666,2.0,1.0
0.17129422718808193,2.0,0.9999691633844137
0.1759217877094972,2.0,0.9998766535376548
0.18054934823091245,2.0,0.9997224704597234
0.18517690875232773,2.0,0.9995066141506195
0.189804469273743,2.0,0.999229084610343
0.19443202979515828,2.0,0.9988898818388938
0.19905959031657355,2.0,0.9984890058362722
0.20368715083798883,2.0,0.9980264566024779
0.2083147113594041,2.0,0.9975022341375113
0.21294227188081938,2.0,0.996916338441372
0.21756983240223463,2.0,0.99626876951406
0.2221973929236499,2.0,0.9955595273555755
0.22682495344506517,2.0,0.9947886119659186
0.23145251396648045,2.0,0.993956023345089
0.2360800744878957,2.0,0.993061761493087
0.24070763500931097,2.0,0.9921058264099122
0.24533519553072625,2.0,0.991088218095565
0.24996275605214152,2.0,0.9900089365500452
0.2545903165735568,2.0,0.9888679817733528
0.25921787709497207,2.0,0.987665353765488
0.26384543761638735,2.0,0.9864010525264506
0.2684729981378026,2.0,0.9850750780562404
0.2731005586592179,2.0,0.9836874303548576
0.2777281191806331,2.0,0.9822381094223025
0.28235567970204845,2.0,0.980727115258575
0.28698324022346366,2.0,0.9791544478636747
0.291610800744879,2.0,0.9775201072376016
0.2962383612662942,2.0,0.9758240933803564
0.3008659217877095,2.0,0.9740664062919384
0.30549348230912476,2.0,0.9722470459723477
0.31012104283054004,2.0,0.9703660124215847
0.3147486033519553,2.0,0.9684233056396491
0.3193761638733706,2.0,0.966418925626541
0.32400372439478586,2.0,0.9643528723822601
0.32863128491620114,2.0,0.962225145906807
0.3332588454376164,2.0,0.960035746200181
0.33788640595903163,2.0,0.9577846732623825
0.34251396648044696,2.0,0.9554719270934116
0.3471415270018622,2.0,0.9530975076932681
0.3517690875232775,2.0,0.9506614150619517
0.35639664804469273,2.0,0.9481636491994632
0.361024208566108,2.0,0.9456042101058019
0.3656517690875233,2.0,0.9429830977809681
0.37027932960893856,2.0,0.9403003122249617
0.37490689013035383,2.0,0.9375558534377828
0.3795344506517691,2.0,0.9347497214194314
0.3841620111731844,2.0,0.9318819161699072
0.3887895716945996,2.0,0.9289524376892107
0.39341713221601493,2.0,0.9259612859773414
0.39804469273743015,2.0,0.9229084610342998
0.4026722532588455,2.0,0.9197939628600855
0.4072998137802607,2.0,0.9166177914546988
0.41192737430167603,2.0,0.913379946818139
0.41655493482309125,2.0,0.910080428950407
0.4211824953445066,2.0,0.9067192378515027
0.4258100558659218,2.0,0.9032963735214254
0.43043761638733713,2.0,0.8998118359601759
0.43506517690875235,2.0,0.8962656251677537
0.43969273743016757,2.0,0.8926577411441591
0.4443202979515829,2.0,0.8889881838893916
0.4489478584729981,2.0,0.8852569534034519
0.45357541899441345,2.0,0.8814640496863395
0.45820297951582867,2.0,0.8776094727380546
0.462830540037244,2.0,0.8736932225585965
0.4674581005586592,2.0,0.8697152991479664
0.47208566108007455,2.0,0.8656757025061638
0.47671322160148977,2.0,0.8615744326331884
0.4813407821229051,2.0,0.8574114895290408
0.4859683426443203,2.0,0.8531868731937204
0.49059590316573565,2.0,0.8489005836272274
0.49522346368715087,2.0,0.8445526208295622
0.4998510242085661,2.0,0.8401429848007239
0.5044785847299814,2.0,0.8356716755407134
0.5091061452513966,2.0,0.8311386930495303
0.513733705772812,2.0,0.8265440373271741
0.5183612662942272,2.0,0.8218877083736461
0.5229888268156425,2.0,0.8171697061889452
0.5276163873370577,2.0,0.8123900307730718
0.5322439478584731,2.0,0.807548682126026
0.5368715083798883,2.0,0.8026456602478076
0.5414990689013036,2.0,0.7976809651384162
0.5461266294227188,2.0,0.7926545967978527
0.5507541899441342,2.0,0.7875665552261165
0.5553817504655494,2.0,0.782416840423208
0.5600093109869646,2.0,0.7772054523891266
0.5646368715083799,2.0,0.7719323911238722
0.5692644320297952,2.0,0.766597656627446
0.5738919925512105,2.0,0.7612012488998467
0.5785195530726257,2.0,0.7557431679410752
0.583147113594041,2.0,0.7502234137511312
0.5877746741154563,2.0,0.7446419863300147
0.5924022346368716,2.0,0.7389988856777251
0.5970297951582868,2.0,0.7332941117942637
0.6016573556797021,2.0,0.7275276646796291
0.6062849162011174,2.0,0.7216995443338224
0.6109124767225326,2.0,0.7158097507568429
0.6155400372439479,2.0,0.7098582839486904
0.6201675977653631,2.0,0.7038451439093659
0.6247951582867785,2.0,0.6977703306388685
0.6294227188081937,2.0,0.6916338441371989
0.634050279329609,2.0,0.6854356844043566
