panel_id,rank,source_state,target_state,current,state_representation
collective_n8_modular_k0.35_t0.50_g1_a0.20_transpose,2,1,3,-5.377642775528102e-17,predeclared_macrostate
collective_n8_modular_k0.35_t0.50_g1_a0.20_transpose,3,1,4,1.734723475976807e-18,predeclared_macrostate
collective_n8_modular_k0.35_t0.50_g1_a0.20_transpose,4,2,4,-4.336808689942018e-19,predeclared_macrostate
collective_n8_modular_k0.35_t0.50_g1_a0.50_forward,1,0,3,-1.734723475976807e-17,predeclared_macrostate
collective_n8_modular_k0.35_t0.50_g1_a0.50_forward,2,1,3,6.071532165918825e-18,predeclared_macrostate
collective_n8_modular_k0.35_t0.50_g1_a0.50_forward,3,1,4,6.505213034913027e-19,predeclared_macrostate
collective_n8_modular_k0.35_t0.50_g1_a0.50_forward,4,2,4,-3.2526065174565133e-19,predeclared_macrostate
collective_n8_modular_k0.35_t0.50_g1_a0.50_transpose,1,1,5,-1.1642162928149347e-15,predeclared_macrostate
collective_n8_modular_k0.35_t0.50_g1_a0.50_transpose,2,1,2,1.1298470839471442e-15,predeclared_macrostate
collective_n8_modular_k0.35_t0.50_g1_a0.50_transpose,3,2,6,9.8131138631663e-16,predeclared_macrostate
collective_n8_modular_k0.35_t0.50_g1_a0.50_transpose,4,5,7,-6.600622826091751e-16,predeclared_macrostate
collective_n8_modular_k0.35_t0.50_g1_a0.50_transpose,5,4,7,6.106226635438361e-16,predeclared_macrostate
collective_n8_modular_k0.35_t0.50_g1_a0.50_transpose,6,3,6,-4.535488738049986e-16,predeclared_macrostate
collective_n8_modular_k0.35_t0.50_g1_a0.50_transpose,7,0,3,-6.055946759689346e-17,predeclared_macrostate
collective_n8_modular_k0.35_t0.50_g1_a0.80_forward,1,0,3,-1.734723475976807e-17,predeclared_macrostate
collective_n8_modular_k0.35_t0.50_g1_a0.80_forward,2,1,3,6.071532165918825e-18,predeclared_macrostate
collective_n8_modular_k0.35_t0.50_g1_a0.80_forward,3,1,4,6.505213034913027e-19,predeclared_macrostate
collective_n8_modular_k0.35_t0.50_g1_a0.80_forward,4,2,4,-3.2526065174565133e-19,predeclared_macrostate
collective_n8_modular_k0.35_t0.50_g1_a0.80_transpose,1,1,5,-1.1642162928149347e-15,predeclared_macrostate
collective_n8_modular_k0.35_t0.50_g1_a0.80_transpose,2,1,2,1.1298470839471442e-15,predeclared_macrostate
collective_n8_modular_k0.35_t0.50_g1_a0.80_transpose,3,2,6,9.8131138631663e-16,predeclared_macrostate
collective_n8_modular_k0.35_t0.50_g1_a0.80_transpose,4,5,7,-6.600622826091751e-16,predeclared_macrostate
collective_n8_modular_k0.35_t0.50_g1_a0.80_transpose,5,4,7,6.106226635438361e-16,predeclared_macrostate
collective_n8_modular_k0.35_t0.50_g1_a0.80_transpose,6,3,6,-4.535488738049986e-16,predeclared_macrostate
collective_n8_modular_k0.35_t0.50_g1_a0.80_transpose,7,0,3,-6.055946759689346e-17,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g0_a0.00_reciprocal,1,0,2,2.1510571102112408e-16,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g0_a0.00_reciprocal,2,2,4,-2.0816681711721685e-17,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g0_a0.00_reciprocal,3,3,4,7.806255641895632e-18,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g0_a0.00_reciprocal,4,1,3,2.168404344971009e-18,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g0_a0.20_forward,1,0,2,2.1510571102112408e-16,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g0_a0.20_forward,2,2,4,-2.0816681711721685e-17,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g0_a0.20_forward,3,3,4,7.806255641895632e-18,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g0_a0.20_forward,4,1,3,2.168404344971009e-18,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g0_a0.20_transpose,1,0,2,2.1510571102112408e-16,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g0_a0.20_transpose,2,2,4,-2.0816681711721685e-17,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g0_a0.20_transpose,3,3,4,7.806255641895632e-18,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g0_a0.20_transpose,4,1,3,2.168404344971009e-18,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g0_a0.50_forward,1,0,2,2.1510571102112408e-16,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g0_a0.50_forward,2,2,4,-2.0816681711721685e-17,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g0_a0.50_forward,3,3,4,7.806255641895632e-18,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g0_a0.50_forward,4,1,3,2.168404344971009e-18,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g0_a0.50_transpose,1,0,2,2.1510571102112408e-16,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g0_a0.50_transpose,2,2,4,-2.0816681711721685e-17,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g0_a0.50_transpose,3,3,4,7.806255641895632e-18,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g0_a0.50_transpose,4,1,3,2.168404344971009e-18,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g0_a0.80_forward,1,1,4,-1.5612511283791264e-16,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g0_a0.80_forward,2,2,5,-1.3042952135000618e-16,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g0_a0.80_forward,3,3,6,-7.589415207398531e-17,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g0_a0.80_forward,4,5,6,3.968179951296946e-17,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g0_a0.80_forward,5,3,4,2.42861286636753e-17,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g0_a0.80_forward,6,0,3,3.469446951953614e-18,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g0_a0.80_transpose,1,0,2,2.1510571102112408e-16,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g0_a0.80_transpose,2,2,4,-2.0816681711721685e-17,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g0_a0.80_transpose,3,3,4,7.806255641895632e-18,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g0_a0.80_transpose,4,1,3,2.168404344971009e-18,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g1_a0.00_reciprocal,1,0,1,3.183217578417441e-16,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g1_a0.00_reciprocal,2,0,2,-1.9949319973733282e-16,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g1_a0.20_forward,1,1,2,3.5301622736128024e-16,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g1_a0.20_forward,2,1,3,-2.688821387764051e-16,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g1_a0.20_forward,3,0,2,-1.3292318634672284e-16,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g1_a0.50_forward,1,1,2,3.5301622736128024e-16,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g1_a0.50_forward,2,1,3,-2.688821387764051e-16,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g1_a0.50_forward,3,0,2,-1.3292318634672284e-16,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g1_a0.80_forward,1,1,2,3.5301622736128024e-16,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g1_a0.80_forward,2,1,3,-2.688821387764051e-16,predeclared_macrostate
collective_n8_modular_k0.35_t0.85_g1_a0.80_forward,3,0,2,-1.3292318634672284e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g0_a0.00_reciprocal,1,1,3,-2.671474153004283e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g0_a0.00_reciprocal,2,2,3,1.1535911115245767e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g0_a0.00_reciprocal,3,0,2,-2.233456475320139e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g0_a0.20_forward,1,1,3,-2.671474153004283e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g0_a0.20_forward,2,2,3,1.1535911115245767e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g0_a0.20_forward,3,0,2,-2.233456475320139e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g0_a0.20_transpose,1,1,3,-2.671474153004283e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g0_a0.20_transpose,2,2,3,1.1535911115245767e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g0_a0.20_transpose,3,0,2,-2.233456475320139e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g0_a0.50_forward,1,1,3,-2.671474153004283e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g0_a0.50_forward,2,2,3,1.1535911115245767e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g0_a0.50_forward,3,0,2,-2.233456475320139e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g0_a0.50_transpose,1,2,3,-3.3024798173908465e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g0_a0.50_transpose,2,1,4,2.0643209364124004e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g0_a0.50_transpose,3,3,4,-1.8474805019152996e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g0_a0.50_transpose,4,0,2,3.393552799879629e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g0_a0.80_forward,1,1,3,-2.671474153004283e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g0_a0.80_forward,2,2,3,1.1535911115245767e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g0_a0.80_forward,3,0,2,-2.233456475320139e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g0_a0.80_transpose,1,2,3,-3.3024798173908465e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g0_a0.80_transpose,2,1,4,2.0643209364124004e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g0_a0.80_transpose,3,3,4,-1.8474805019152996e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g0_a0.80_transpose,4,0,2,3.393552799879629e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g1_a0.00_reciprocal,1,3,5,-1.3877787807814457e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g1_a0.00_reciprocal,2,1,4,-1.2836953722228372e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g1_a0.00_reciprocal,3,2,4,1.192622389734055e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g1_a0.00_reciprocal,4,0,2,-4.5102810375396984e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g1_a0.00_reciprocal,5,0,3,4.163336342344337e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g1_a0.20_forward,1,3,5,-1.3877787807814457e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g1_a0.20_forward,2,1,4,-1.2836953722228372e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g1_a0.20_forward,3,2,4,1.192622389734055e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g1_a0.20_forward,4,0,2,-4.5102810375396984e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g1_a0.20_forward,5,0,3,4.163336342344337e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g1_a0.20_transpose,1,0,1,5.551115123125783e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g1_a0.20_transpose,2,1,3,-6.938893903907228e-18,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g1_a0.50_forward,1,0,2,-6.591949208711867e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g1_a0.50_forward,2,0,1,3.122502256758253e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g1_a0.50_forward,3,2,3,-2.7755575615628914e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g1_a0.50_transpose,1,2,4,6.071532165918825e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g1_a0.50_transpose,2,0,3,-5.551115123125783e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g1_a0.50_transpose,3,0,2,4.163336342344337e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g1_a0.50_transpose,4,1,4,3.469446951953614e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g1_a0.80_forward,1,0,2,-6.591949208711867e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g1_a0.80_forward,2,0,1,3.122502256758253e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g1_a0.80_forward,3,2,3,-2.7755575615628914e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g1_a0.80_transpose,1,2,4,6.071532165918825e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g1_a0.80_transpose,2,0,3,-5.551115123125783e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g1_a0.80_transpose,3,0,2,4.163336342344337e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.50_g1_a0.80_transpose,4,1,4,3.469446951953614e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.00_reciprocal,1,0,3,-8.673617379884035e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.00_reciprocal,2,2,3,7.632783294297951e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.00_reciprocal,3,2,5,-2.949029909160572e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.00_reciprocal,4,4,5,2.45029690981724e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.00_reciprocal,5,1,4,-1.452830911130576e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.20_forward,1,3,6,-1.6436504934880247e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.20_forward,2,5,6,-9.194034422677078e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.20_forward,3,0,1,-8.326672684688674e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.20_forward,4,1,4,6.591949208711867e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.20_forward,5,2,5,6.076953176781252e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.20_forward,6,3,4,1.9081958235744878e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.20_transpose,1,0,3,-8.673617379884035e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.20_transpose,2,2,3,7.632783294297951e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.20_transpose,3,2,5,-2.949029909160572e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.20_transpose,4,4,5,2.45029690981724e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.20_transpose,5,1,4,-1.452830911130576e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.50_forward,1,3,6,-1.6436504934880247e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.50_forward,2,5,6,-9.194034422677078e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.50_forward,3,0,1,-8.326672684688674e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.50_forward,4,1,4,6.591949208711867e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.50_forward,5,2,5,6.076953176781252e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.50_forward,6,3,4,1.9081958235744878e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.50_transpose,1,0,2,-1.1102230246251565e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.50_transpose,2,1,2,5.377642775528102e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.50_transpose,3,1,4,-2.862293735361732e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.50_transpose,4,3,4,-1.3010426069826053e-18,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.80_forward,1,2,5,1.700029006457271e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.80_forward,2,1,4,1.2728533504979822e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.80_forward,3,4,6,-1.1015494072452725e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.80_forward,4,3,5,-9.020562075079397e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.80_forward,5,3,6,-6.071532165918825e-18,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.80_transpose,1,0,1,-7.28583859910259e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.80_transpose,2,1,3,1.3877787807814457e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g0_a0.80_transpose,3,2,3,1.1709383462843448e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g1_a0.00_reciprocal,1,0,2,7.068998164605489e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g1_a0.00_reciprocal,2,0,1,-5.0306980803327406e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g1_a0.20_forward,1,2,3,2.7755575615628914e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g1_a0.20_forward,2,0,2,1.732555071631836e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g1_a0.20_forward,3,1,3,-1.43982048506075e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g1_a0.20_transpose,1,0,2,7.068998164605489e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g1_a0.20_transpose,2,0,1,-5.0306980803327406e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g1_a0.50_forward,1,0,2,7.068998164605489e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g1_a0.50_forward,2,0,1,-5.0306980803327406e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g1_a0.50_transpose,1,0,1,-1.3877787807814457e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g1_a0.80_forward,1,0,2,7.068998164605489e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g1_a0.80_forward,2,0,1,-5.0306980803327406e-17,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g1_a0.80_transpose,1,2,3,2.7755575615628914e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g1_a0.80_transpose,2,0,2,1.732555071631836e-16,predeclared_macrostate
collective_n8_modular_k0.80_t0.85_g1_a0.80_transpose,3,1,3,-1.43982048506075e-16,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g0_a0.00_reciprocal,1,0,2,-3.469446951953614e-18,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g0_a0.00_reciprocal,2,1,2,-8.673617379884035e-19,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g0_a0.20_forward,1,0,2,-3.469446951953614e-18,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g0_a0.20_forward,2,1,2,-8.673617379884035e-19,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g0_a0.20_transpose,1,0,2,-3.469446951953614e-18,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g0_a0.20_transpose,2,1,2,-8.673617379884035e-19,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g0_a0.50_forward,1,0,2,-3.469446951953614e-18,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g0_a0.50_forward,2,1,2,-8.673617379884035e-19,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g0_a0.50_transpose,1,0,2,-3.469446951953614e-18,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g0_a0.50_transpose,2,1,2,-8.673617379884035e-19,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g0_a0.80_forward,1,0,2,-3.469446951953614e-18,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g0_a0.80_forward,2,1,2,-8.673617379884035e-19,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g0_a0.80_transpose,1,0,2,-3.469446951953614e-18,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g0_a0.80_transpose,2,1,2,-8.673617379884035e-19,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g1_a0.00_reciprocal,1,0,1,2.0729945537922845e-16,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g1_a0.00_reciprocal,2,0,3,-2.0057740190981832e-16,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g1_a0.00_reciprocal,3,2,3,1.700029006457271e-16,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g1_a0.00_reciprocal,4,2,4,-1.3183898417423734e-16,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g1_a0.20_forward,1,0,1,2.0838365755171395e-16,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g1_a0.20_forward,2,0,3,-1.8453120975703285e-16,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g1_a0.20_forward,3,2,3,7.19910242530375e-17,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g1_a0.20_forward,4,1,4,6.873841773558098e-17,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g1_a0.20_forward,5,2,5,-6.938893903907228e-18,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g1_a0.20_transpose,1,0,1,2.0729945537922845e-16,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g1_a0.20_transpose,2,0,3,-2.0057740190981832e-16,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g1_a0.20_transpose,3,2,3,1.700029006457271e-16,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g1_a0.20_transpose,4,2,4,-1.3183898417423734e-16,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g1_a0.50_forward,1,1,3,1.5265566588595902e-16,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g1_a0.50_forward,2,0,1,1.249000902703301e-16,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g1_a0.50_forward,3,0,2,9.367506770274758e-17,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g1_a0.50_transpose,1,0,1,2.0729945537922845e-16,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g1_a0.50_transpose,2,0,3,-2.0057740190981832e-16,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g1_a0.50_transpose,3,2,3,1.700029006457271e-16,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g1_a0.50_transpose,4,2,4,-1.3183898417423734e-16,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g1_a0.80_forward,1,0,1,-3.703634621210483e-16,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g1_a0.80_forward,2,1,3,-3.157196726277789e-16,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g1_a0.80_forward,3,0,2,3.0964814046186007e-16,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g1_a0.80_transpose,1,0,2,2.684484579074109e-16,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g1_a0.80_transpose,2,1,2,-2.2638141361497333e-16,predeclared_macrostate
collective_n8_ring_k0.35_t0.50_g1_a0.80_transpose,3,1,3,2.0990154059319366e-16,predeclared_macrostate
collective_n8_ring_k0.35_t0.85_g0_a0.00_reciprocal,1,0,1,3.469446951953614e-18,predeclared_macrostate
collective_n8_ring_k0.35_t0.85_g0_a0.20_forward,1,0,1,3.469446951953614e-18,predeclared_macrostate
collective_n8_ring_k0.35_t0.85_g0_a0.20_transpose,1,0,1,2.0816681711721685e-17,predeclared_macrostate
collective_n8_ring_k0.35_t0.85_g0_a0.50_transpose,1,0,1,2.0816681711721685e-17,predeclared_macrostate
collective_n8_ring_k0.35_t0.85_g0_a0.80_forward,1,0,1,-6.938893903907228e-18,predeclared_macrostate
collective_n8_ring_k0.35_t0.85_g0_a0.80_transpose,1,0,1,-2.0816681711721685e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g0_a0.00_reciprocal,1,0,2,1.0234868508263162e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g0_a0.00_reciprocal,2,1,2,9.454242944073599e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g0_a0.20_forward,1,1,4,-2.671474153004283e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g0_a0.20_forward,2,0,2,1.97758476261356e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g0_a0.20_forward,3,3,4,-1.6273874609007422e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g0_a0.20_forward,4,1,2,-1.0755285551056204e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g0_a0.20_transpose,1,0,2,1.0234868508263162e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g0_a0.20_transpose,2,1,2,9.454242944073599e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g0_a0.50_forward,1,0,1,-1.3530843112619095e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g0_a0.50_forward,2,3,4,2.6020852139652106e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g0_a0.50_forward,3,2,3,-2.222614453595284e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g0_a0.50_forward,4,1,4,1.734723475976807e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g0_a0.50_transpose,1,0,2,1.0234868508263162e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g0_a0.50_transpose,2,1,2,9.454242944073599e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g0_a0.80_forward,1,1,2,3.8163916471489756e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g0_a0.80_forward,2,0,2,3.8163916471489756e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g0_a0.80_transpose,1,0,2,1.0234868508263162e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g0_a0.80_transpose,2,1,2,9.454242944073599e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.00_reciprocal,1,0,3,5.360295540768334e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.00_reciprocal,2,2,3,-4.3021142204224816e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.00_reciprocal,3,2,5,1.6653345369377348e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.00_reciprocal,4,0,1,5.204170427930421e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.00_reciprocal,5,1,4,-1.6696713456276768e-17,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.20_forward,1,0,3,5.360295540768334e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.20_forward,2,2,3,-4.3021142204224816e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.20_forward,3,2,5,1.6653345369377348e-16,predeclared_macrostate
collective_n8_ring_k0.80_t0.50_g1_a0.20_forward,4,0,1,5.204170427930421e-17,predeclared_macrostate
