model_key,condition,phase,belief_magnetization,metric,estimate,ci_low,ci_high,independent_clusters,clusters_total,undefined_clusters,bootstrap_replicates
qwen,field_markovized,recovery,-0.375,probability,0.0006944444444444445,0.0,0.0020833333333333333,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,-0.25,probability,0.004166666666666667,0.0006944444444444445,0.008333333333333333,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,-0.125,probability,0.044444444444444446,0.01597222222222222,0.07291666666666667,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,0.0,probability,0.8694444444444445,0.8034722222222223,0.9194444444444443,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,0.125,probability,0.057638888888888885,0.013194444444444444,0.11319444444444444,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,0.25,probability,0.022222222222222223,0.004861111111111111,0.05069444444444444,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,0.375,probability,0.001388888888888889,0.0,0.002777777777777778,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,0.5,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,0.625,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,0.75,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,0.875,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,1.0,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,-1.0,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,-0.875,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,-0.75,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,-0.625,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,-0.5,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,-0.375,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,-0.25,probability,0.005555555555555556,0.0,0.011111111111111112,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,-0.125,probability,0.05277777777777778,0.016666666666666666,0.08958333333333333,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,0.0,probability,0.7652777777777778,0.6451388888888888,0.8576388888888888,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,0.125,probability,0.13402777777777777,0.048611111111111105,0.25625000000000003,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,0.25,probability,0.03402777777777778,0.009722222222222222,0.06041666666666667,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,0.375,probability,0.008333333333333333,0.0006944444444444445,0.02013888888888889,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,0.5,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,0.625,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,0.75,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,0.875,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,1.0,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,-1.0,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,-0.875,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,-0.75,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,-0.625,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,-0.5,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,-0.375,probability,0.004861111111111111,0.0006944444444444445,0.009045138888888637,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,-0.25,probability,0.011111111111111112,0.0034722222222222225,0.01875,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,-0.125,probability,0.013888888888888888,0.006944444444444444,0.020833333333333332,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,0.0,probability,0.9465277777777779,0.9430555555555555,0.951388888888889,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,0.125,probability,0.008333333333333333,0.004166666666666667,0.012499999999999999,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,0.25,probability,0.006250000000000001,0.001388888888888889,0.011805555555555555,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,0.375,probability,0.005555555555555556,0.0,0.011111111111111112,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,0.5,probability,0.002777777777777778,0.0,0.006944444444444445,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,0.625,probability,0.0006944444444444445,0.0,0.0020833333333333333,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,0.75,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,0.875,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,1.0,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,-1.0,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,-0.875,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,-0.75,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,-0.625,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,-0.5,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,-0.375,probability,0.0006944444444444445,0.0,0.0020833333333333333,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,-0.25,probability,0.004166666666666667,0.0006944444444444445,0.008333333333333333,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,-0.125,probability,0.015277777777777777,0.008333333333333333,0.022222222222222223,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,0.0,probability,0.9506944444444444,0.9409722222222223,0.9576388888888889,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,0.125,probability,0.01875,0.009027777777777779,0.030555555555555558,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,0.25,probability,0.008333333333333333,0.004166666666666667,0.012499999999999999,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,0.375,probability,0.0020833333333333333,0.0,0.004861111111111111,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,0.5,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,0.625,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,0.75,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,0.875,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,1.0,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,-1.0,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,-0.875,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,-0.75,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,-0.625,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,-0.5,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,-0.375,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,-0.25,probability,0.002777777777777778,0.0,0.008333333333333333,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,-0.125,probability,0.03333333333333333,0.014583333333333335,0.05694444444444444,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,0.0,probability,0.8131944444444444,0.7777777777777777,0.8486111111111111,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,0.125,probability,0.10416666666666667,0.06805555555555555,0.15138888888888888,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,0.25,probability,0.030555555555555558,0.006944444444444445,0.05555555555555556,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,0.375,probability,0.01597222222222222,0.0006944444444444445,0.04305555555555556,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,0.5,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,0.625,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,0.75,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,0.875,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,baseline,1.0,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,-1.0,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,-0.875,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,-0.75,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,-0.625,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,-0.5,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,-0.375,probability,0.002777777777777778,0.0,0.006944444444444445,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,-0.25,probability,0.018055555555555554,0.008333333333333333,0.02847222222222222,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,-0.125,probability,0.06180555555555555,0.01944444444444444,0.11319444444444443,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,0.0,probability,0.8701388888888889,0.8375,0.9041666666666667,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,0.125,probability,0.03194444444444444,0.0076388888888888895,0.05694444444444444,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,0.25,probability,0.006944444444444445,0.0020833333333333333,0.011805555555555555,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,0.375,probability,0.004861111111111111,0.0,0.010416666666666666,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,0.5,probability,0.002777777777777778,0.0,0.006944444444444445,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,0.625,probability,0.0006944444444444445,0.0,0.0020833333333333333,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,0.75,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,0.875,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,disruption,1.0,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,-1.0,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,-0.875,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,-0.75,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,-0.625,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,-0.5,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,-0.375,probability,0.0006944444444444445,0.0,0.0020833333333333333,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,-0.25,probability,0.009722222222222222,0.0006944444444444445,0.022916666666666665,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,-0.125,probability,0.03888888888888889,0.011805555555555555,0.07916666666666666,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,0.0,probability,0.9083333333333333,0.8652777777777777,0.9479166666666666,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,0.125,probability,0.03541666666666667,0.008333333333333333,0.07222222222222223,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,0.25,probability,0.005555555555555556,0.001388888888888889,0.010416666666666666,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,0.375,probability,0.001388888888888889,0.0,0.004166666666666667,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,0.5,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,0.625,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,0.75,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,0.875,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,field_scrambled,recovery,1.0,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,-1.0,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,-0.875,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,-0.75,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,-0.625,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,-0.5,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,-0.375,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,-0.25,probability,0.004166666666666667,0.0,0.009722222222222222,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,-0.125,probability,0.12986111111111112,0.05555555555555556,0.2034722222222222,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,0.0,probability,0.6055555555555556,0.5277777777777778,0.7208333333333333,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,0.125,probability,0.21736111111111112,0.1326388888888889,0.3194444444444444,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,0.25,probability,0.03680555555555556,0.012499999999999999,0.06527777777777778,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,0.375,probability,0.006250000000000001,0.0006944444444444445,0.01388888888888889,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,0.5,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,0.625,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,0.75,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,0.875,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,baseline,1.0,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,disruption,-1.0,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,disruption,-0.875,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,disruption,-0.75,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,disruption,-0.625,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,disruption,-0.5,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,disruption,-0.375,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,disruption,-0.25,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,disruption,-0.125,probability,0.008333333333333333,0.0,0.025000000000000005,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,disruption,0.0,probability,0.9611111111111111,0.8999999999999999,1.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,disruption,0.125,probability,0.030555555555555555,0.0,0.09166666666666666,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,disruption,0.25,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,disruption,0.375,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,disruption,0.5,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,disruption,0.625,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,disruption,0.75,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,disruption,0.875,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,disruption,1.0,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,recovery,-1.0,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,recovery,-0.875,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,recovery,-0.75,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,recovery,-0.625,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,recovery,-0.5,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,recovery,-0.375,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,recovery,-0.25,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,recovery,-0.125,probability,0.029861111111111113,0.0,0.06597222222222222,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,recovery,0.0,probability,0.9173611111111112,0.8784722222222222,0.9583333333333334,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,recovery,0.125,probability,0.04305555555555555,0.006944444444444444,0.08611111111111112,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,recovery,0.25,probability,0.009722222222222222,0.0,0.029166666666666664,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,recovery,0.375,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,recovery,0.5,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,recovery,0.625,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,recovery,0.75,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,recovery,0.875,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
qwen,nominal_markovized,recovery,1.0,probability,0.0,0.0,0.0,6.0,6.0,0.0,10000.0
