model_key,condition,phase,lag_updates,lag_sweeps,metric,estimate,ci_low,ci_high,independent_clusters,clusters_total,undefined_clusters,bootstrap_replicates
granite,nominal_markovized,recovery,30,1.875,autocorrelation,0.16224329664715065,-0.018867924528301824,0.5174576527446864,4.0,6.0,2.0,10000.0
granite,nominal_markovized,recovery,31,1.9375,autocorrelation,0.15888418838484059,-0.019590141735126774,0.5085565102660139,4.0,6.0,2.0,10000.0
granite,nominal_markovized,recovery,32,2.0,autocorrelation,0.1554927810046237,-0.020319303338171193,0.49956977987889273,4.0,6.0,2.0,10000.0
qwen,field_markovized,baseline,0,0.0,autocorrelation,1.0,1.0,1.0,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,1,0.0625,autocorrelation,0.9421570453037257,0.9214167107455689,0.958680043346242,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,2,0.125,autocorrelation,0.891015138085815,0.8587285681671437,0.9175418715395053,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,3,0.1875,autocorrelation,0.8455321517244285,0.8088286830337944,0.8801818527109768,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,4,0.25,autocorrelation,0.7902611267444226,0.7427403132125138,0.8340443724842176,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,5,0.3125,autocorrelation,0.735798255981091,0.6712461876390067,0.7940196388649742,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,6,0.375,autocorrelation,0.6876867411965089,0.6125263591646259,0.7592720929712046,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,7,0.4375,autocorrelation,0.6470684797157644,0.5668712009911444,0.724865359389839,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,8,0.5,autocorrelation,0.6061645688219238,0.522367327120161,0.6913572413588615,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,9,0.5625,autocorrelation,0.5675323089880857,0.4698745196400389,0.6676525099633891,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,10,0.625,autocorrelation,0.5318166746528489,0.4286809967734185,0.6413729247734067,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,11,0.6875,autocorrelation,0.5010675005768013,0.3868887986241196,0.6179033806145333,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,12,0.75,autocorrelation,0.4687847255996402,0.35040929004394594,0.5939656612958116,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,13,0.8125,autocorrelation,0.4325121019258748,0.2988009205322557,0.5739033222359313,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,14,0.875,autocorrelation,0.4006906314604206,0.257389738908525,0.5456004004320366,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,15,0.9375,autocorrelation,0.37095264001412853,0.21902672863290085,0.5221034036362567,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,16,1.0,autocorrelation,0.3428141471215007,0.176869216380953,0.5045567320493581,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,17,1.0625,autocorrelation,0.32185744010874173,0.16112027479270724,0.4842051890696591,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,18,1.125,autocorrelation,0.29372722678774926,0.11726682563760826,0.4605477184215642,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,19,1.1875,autocorrelation,0.2763072682446552,0.10028047555796382,0.4375047297447468,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,20,1.25,autocorrelation,0.2529897129107416,0.05935384219348915,0.4194510284097439,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,21,1.3125,autocorrelation,0.23475389734867033,0.029254962372158643,0.4081954243729351,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,22,1.375,autocorrelation,0.22229238889676436,0.015573312608992038,0.4005285835744555,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,23,1.4375,autocorrelation,0.20592125372130288,-0.005920733173032054,0.3893327615697226,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,24,1.5,autocorrelation,0.19524446219300962,-0.008298003074618263,0.3793058834375908,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,25,1.5625,autocorrelation,0.18535464353987716,-0.012913981538401538,0.35974067103914065,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,26,1.625,autocorrelation,0.1753723966750332,-0.017456443551452858,0.3466072322770793,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,27,1.6875,autocorrelation,0.16531878680402123,-0.024799298344529774,0.3410640372290365,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,28,1.75,autocorrelation,0.1498274961972493,-0.03253939924051057,0.3248291632263947,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,29,1.8125,autocorrelation,0.12958607192675364,-0.05398066568644729,0.30189582215822064,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,30,1.875,autocorrelation,0.10864160109668103,-0.08242773655016672,0.28244734836565033,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,31,1.9375,autocorrelation,0.09655975493356254,-0.08812471831844208,0.2777087924586556,6.0,6.0,0.0,10000.0
qwen,field_markovized,baseline,32,2.0,autocorrelation,0.08304486258803478,-0.1000315942723381,0.25611434585932263,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,0,0.0,autocorrelation,1.0,1.0,1.0,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,1,0.0625,autocorrelation,0.8402632466768417,0.7734689902426096,0.899805743512552,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,2,0.125,autocorrelation,0.7228633971314435,0.6090297888641334,0.8025695266017031,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,3,0.1875,autocorrelation,0.6186951155546007,0.49848713078769574,0.7120897532039187,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,4,0.25,autocorrelation,0.5028421536930746,0.3702315131752094,0.6031173473884284,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,5,0.3125,autocorrelation,0.41918491392566803,0.2594198183098277,0.5393241481961906,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,6,0.375,autocorrelation,0.3014215225724958,0.08457083318696741,0.45002388847128744,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,7,0.4375,autocorrelation,0.1956930550294502,-0.0630929405780772,0.3766963360107085,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,8,0.5,autocorrelation,0.12611265580984124,-0.10342116688211565,0.29505706078088517,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,9,0.5625,autocorrelation,0.08004421782719907,-0.09102025025150844,0.23129330360933398,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,10,0.625,autocorrelation,0.029230953460845612,-0.11965393673904096,0.16771247214393106,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,11,0.6875,autocorrelation,-0.015436285035807941,-0.1482543994493747,0.09498686379206689,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,12,0.75,autocorrelation,-0.024844299751854208,-0.12675514637552687,0.06044159126544621,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,13,0.8125,autocorrelation,-0.012054920671264633,-0.06863979647276948,0.03666749883258399,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,14,0.875,autocorrelation,-0.011807748060249266,-0.0342416377292726,0.01121221648502403,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,15,0.9375,autocorrelation,-0.007473276199845682,-0.024801045515483986,0.009948869993511958,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,16,1.0,autocorrelation,-0.017075070113504502,-0.042546117514619806,0.004705144290547175,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,17,1.0625,autocorrelation,-0.020616587086851528,-0.043932373924550454,-0.00020719721950465472,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,18,1.125,autocorrelation,-0.02183167658070546,-0.04389904363628974,-0.0038967153663098746,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,19,1.1875,autocorrelation,-0.023057762359571646,-0.043056662124413364,-0.006217088942485506,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,20,1.25,autocorrelation,-0.024294994372791156,-0.042078166641368285,-0.00821206775922857,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,21,1.3125,autocorrelation,-0.02554352530850582,-0.04147801063798409,-0.00967363522045473,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,22,1.375,autocorrelation,-0.025166154372864177,-0.04060479822490765,-0.009788335651135896,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,23,1.4375,autocorrelation,-0.024785305364082976,-0.03966651749952234,-0.009904093228643615,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,24,1.5,autocorrelation,-0.024400929975590846,-0.03878093731560898,-0.00988258153456902,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,25,1.5625,autocorrelation,-0.024012979002089475,-0.03769713065697301,-0.010138838827682526,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,26,1.625,autocorrelation,-0.023621402318555394,-0.03653616430342874,-0.010257857040279357,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,27,1.6875,autocorrelation,-0.023226148858650087,-0.03603286134933143,-0.010377992794778506,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,28,1.75,autocorrelation,-0.02282716659251927,-0.035118550163619186,-0.010423965662228123,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,29,1.8125,autocorrelation,-0.02242440250396066,-0.03422712452155213,-0.009939109848001454,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,30,1.875,autocorrelation,-0.0220178025669396,-0.033425846703343566,-0.009971672012069112,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,31,1.9375,autocorrelation,-0.021607311721430295,-0.033369473021566176,-0.009349795851315418,6.0,6.0,0.0,10000.0
qwen,field_markovized,disruption,32,2.0,autocorrelation,-0.019476798512853083,-0.03234301584143963,-0.007877755351989283,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,0,0.0,autocorrelation,1.0,1.0,1.0,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,1,0.0625,autocorrelation,0.7650325979427636,0.6878827618032503,0.834689868914225,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,2,0.125,autocorrelation,0.5946046125565075,0.5038640374773813,0.6903717363386209,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,3,0.1875,autocorrelation,0.4660368320742523,0.3279782657317085,0.6071499572617305,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,4,0.25,autocorrelation,0.34865000495619647,0.20265773058121228,0.5004777070599037,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,5,0.3125,autocorrelation,0.27738270986895724,0.1237879729290308,0.438493031885667,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,6,0.375,autocorrelation,0.2717241823268581,0.1393600281809237,0.42474931535334,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,7,0.4375,autocorrelation,0.2398069615040236,0.10401158372321408,0.39975415258950137,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,8,0.5,autocorrelation,0.2297249387229876,0.08040240222623879,0.3883686585951229,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,9,0.5625,autocorrelation,0.16754428918354783,0.008765558976036128,0.32494874256917855,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,10,0.625,autocorrelation,0.136186357869726,0.019012905532122454,0.2619406961973245,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,11,0.6875,autocorrelation,0.08653092929817748,-0.014586955027291385,0.2002794249385228,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,12,0.75,autocorrelation,0.06522133946634404,-0.018127973047477854,0.168881851818363,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,13,0.8125,autocorrelation,0.06407433731110942,-0.01767080791997773,0.16564159291343475,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,14,0.875,autocorrelation,0.06923756712637942,-0.003371441707481083,0.16439075501010092,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,15,0.9375,autocorrelation,0.05708806521918217,-0.010404453555151414,0.1447067682920228,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,16,1.0,autocorrelation,0.04649614076851052,-0.014414513872566615,0.12572593594805012,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,17,1.0625,autocorrelation,0.035809221479716255,-0.021565032349128734,0.11191944630353358,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,18,1.125,autocorrelation,0.028795812082955428,-0.02181913614848227,0.0979885738694267,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,19,1.1875,autocorrelation,0.01998857464721818,-0.02320486039563148,0.07876878840117958,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,20,1.25,autocorrelation,0.011101271416610598,-0.02379124834368201,0.06062092408588221,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,21,1.3125,autocorrelation,0.0024034901806312798,-0.025040281554968527,0.04134565755551713,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,22,1.375,autocorrelation,-0.0011115755920964611,-0.028902277741536902,0.04140461274205932,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,23,1.4375,autocorrelation,0.0005691852279156422,-0.028993837912153625,0.044388960974682416,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,24,1.5,autocorrelation,0.0004950957878340304,-0.028562271962923328,0.04384083394096205,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,25,1.5625,autocorrelation,0.002198964482357559,-0.028726640640711426,0.048639423370683464,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,26,1.625,autocorrelation,0.0021317984085108843,-0.028489032525475726,0.04809008815043009,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,27,1.6875,autocorrelation,0.00026865341462683584,-0.02929873840522765,0.04216557244353495,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,28,1.75,autocorrelation,0.0037993822107099395,-0.028295937366896506,0.052852439538934405,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,29,1.8125,autocorrelation,0.010988309173772672,-0.028439170273899514,0.07411417638835972,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,30,1.875,autocorrelation,0.016424706023053764,-0.028362267731687166,0.09075950876817901,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,31,1.9375,autocorrelation,0.021913125808691623,-0.02875844692219386,0.10776257609760426,6.0,6.0,0.0,10000.0
qwen,field_markovized,recovery,32,2.0,autocorrelation,0.027454318861499072,-0.029174463117906103,0.12350506803433066,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,0,0.0,autocorrelation,1.0,1.0,1.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,1,0.0625,autocorrelation,0.9239681817630622,0.8881364557067738,0.9533776842090016,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,2,0.125,autocorrelation,0.8475415162721784,0.7762823779197511,0.9055978560291355,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,3,0.1875,autocorrelation,0.776114246834242,0.6837817038776217,0.8568452924076624,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,4,0.25,autocorrelation,0.6929250807212388,0.5822726512405665,0.7936316002776546,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,5,0.3125,autocorrelation,0.6289159733019286,0.4973910706695333,0.7525479481536625,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,6,0.375,autocorrelation,0.5676303299357386,0.40418658401352064,0.6960948536835446,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,7,0.4375,autocorrelation,0.5120354885699591,0.34144239958191064,0.6435790125235634,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,8,0.5,autocorrelation,0.4635872074751315,0.2989136920325656,0.5976773324741035,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,9,0.5625,autocorrelation,0.4131941839173045,0.2544914937392297,0.5474013711709894,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,10,0.625,autocorrelation,0.3690688813273835,0.208311135761876,0.5107653362707246,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,11,0.6875,autocorrelation,0.323669857289794,0.15820940368134537,0.47874392076677624,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,12,0.75,autocorrelation,0.28339463947328164,0.10150580916820114,0.4581795087612827,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,13,0.8125,autocorrelation,0.25485302029336315,0.057781133347080016,0.44548649694015313,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,14,0.875,autocorrelation,0.24793888777275663,0.061079190147414725,0.4476696083410842,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,15,0.9375,autocorrelation,0.24525384783701346,0.05109307110591358,0.4499953379964077,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,16,1.0,autocorrelation,0.2426951767160713,0.050602862965461404,0.4458095118725532,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,17,1.0625,autocorrelation,0.24827323284602845,0.06503270279511723,0.44966962798941457,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,18,1.125,autocorrelation,0.25045158694624253,0.060148129092432424,0.4545721678959409,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,19,1.1875,autocorrelation,0.2518546228376792,0.06368062943074791,0.45131426032841815,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,20,1.25,autocorrelation,0.22801653528052604,0.02077360115742543,0.44213700432565434,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,21,1.3125,autocorrelation,0.19289698716175172,-0.04604081925614001,0.4365868394842701,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,22,1.375,autocorrelation,0.1620005872666812,-0.0960689513585901,0.4214242421912957,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,23,1.4375,autocorrelation,0.13352263376529325,-0.13995569261219043,0.4070009601427769,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,24,1.5,autocorrelation,0.11455600505811979,-0.16759204762764593,0.3981766328306147,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,25,1.5625,autocorrelation,0.0941645627645724,-0.1928322445993025,0.3968178530848534,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,26,1.625,autocorrelation,0.07460666223798482,-0.1977573024784469,0.3615464346421222,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,27,1.6875,autocorrelation,0.05669868450278584,-0.22457367611887558,0.342795724291189,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,28,1.75,autocorrelation,0.03252880292597444,-0.2538646951229509,0.319019878560441,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,29,1.8125,autocorrelation,0.003996264175147572,-0.27988127224503595,0.3013917415083468,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,30,1.875,autocorrelation,-0.021921414116206062,-0.31323220492795906,0.28957545074466245,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,31,1.9375,autocorrelation,-0.03833551005862819,-0.32769990675812594,0.25644241565758147,6.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,32,2.0,autocorrelation,-0.04709717879179601,-0.3236273997659814,0.25665649774842164,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,0,0.0,autocorrelation,1.0,1.0,1.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,1,0.0625,autocorrelation,0.7989288633502668,0.6710682344995829,0.890912295720991,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,2,0.125,autocorrelation,0.6902422484522547,0.5792082095234445,0.7897448963168575,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,3,0.1875,autocorrelation,0.5833514512073247,0.4666132963177765,0.6842333655505027,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,4,0.25,autocorrelation,0.4488840497010982,0.31769810968096246,0.5745655618670419,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,5,0.3125,autocorrelation,0.37551219540167713,0.21890535977876233,0.5075973762520385,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,6,0.375,autocorrelation,0.2563435746338067,0.05537470514017614,0.4054819709500818,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,7,0.4375,autocorrelation,0.15155311906883917,-0.09772342324500638,0.33499296440836396,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,8,0.5,autocorrelation,0.0847674721727258,-0.13915670718200973,0.2621698944167797,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,9,0.5625,autocorrelation,0.041987512691800795,-0.11411348669525255,0.18737249471190798,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,10,0.625,autocorrelation,-0.00690056327241068,-0.13461450212678214,0.11583522656526908,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,11,0.6875,autocorrelation,-0.05153490602678457,-0.16288035541853796,0.034328937048263695,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,12,0.75,autocorrelation,-0.04880374677523791,-0.13525662585068238,0.019480061415228327,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,13,0.8125,autocorrelation,-0.026280637497862202,-0.06772460664974646,0.008867970404283906,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,14,0.875,autocorrelation,-0.02280575172935737,-0.0433961626691162,-0.0039038599779789205,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,15,0.9375,autocorrelation,-0.0022323507871356394,-0.0030188485228267135,-0.0012636665888185739,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,16,1.0,autocorrelation,-0.002391804414788185,-0.003225966766258394,-0.0013923141065138634,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,17,1.0625,autocorrelation,-0.0025526881198187803,-0.003440797036430881,-0.0015037183106022503,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,18,1.125,autocorrelation,-0.0027150212275973994,-0.0036596076587794273,-0.0015368917972117771,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,19,1.1875,autocorrelation,-0.002878823413274467,-0.0038830940115577124,-0.0016296152842230462,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,20,1.25,autocorrelation,-0.0030441147097304173,-0.004116611622036424,-0.0017170160565535021,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,21,1.3125,autocorrelation,-0.0032109155157430433,-0.004330749905387981,-0.0017980108817311259,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,22,1.375,autocorrelation,-0.0033792466043796377,-0.004554924517196413,-0.0019910650495973525,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,23,1.4375,autocorrelation,-0.0035491291316211773,-0.004783911086975874,-0.0020090551757714647,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,24,1.5,autocorrelation,-0.0037205846452260647,-0.005034566827230213,-0.0021725017865879565,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,25,1.5625,autocorrelation,-0.003893635093841231,-0.005268732726171149,-0.002273686542121878,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,26,1.625,autocorrelation,-0.004068302836368688,-0.005501639831319706,-0.00239705962215756,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,27,1.6875,autocorrelation,-0.004244610651595934,-0.005743660746558409,-0.0024726139788151997,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,28,1.75,autocorrelation,-0.004422581748098907,-0.0059649951527042,-0.00258256471388183,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,29,1.8125,autocorrelation,-0.004602239774426554,-0.006203410770727213,-0.002687475941256853,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,30,1.875,autocorrelation,-0.0047836088295763685,-0.006447880160706612,-0.002793386323178304,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,31,1.9375,autocorrelation,-0.004966713473770679,-0.00675926342108963,-0.0028115070038307968,6.0,6.0,0.0,10000.0
qwen,field_persistent,disruption,32,2.0,autocorrelation,-0.005151578739543782,-0.006948236111941158,-0.00300826219419202,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,0,0.0,autocorrelation,1.0,1.0,1.0,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,1,0.0625,autocorrelation,0.6222168285278595,0.476521405391698,0.7520715399130363,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,2,0.125,autocorrelation,0.3837237600250413,0.24840265733986377,0.5379755313022737,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,3,0.1875,autocorrelation,0.22873565893424672,0.026932525360229772,0.4305387925082637,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,4,0.25,autocorrelation,0.10109807242344959,-0.07481793401164623,0.2713001600090334,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,5,0.3125,autocorrelation,0.02940573162390264,-0.16071064688421546,0.24095875372471118,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,6,0.375,autocorrelation,0.08493609154677996,-0.0816229500122616,0.27301181638721067,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,7,0.4375,autocorrelation,0.09378628864883658,-0.09373194554321734,0.27733553006870465,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,8,0.5,autocorrelation,0.08963453189438753,-0.1315949963146359,0.30033467459973984,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,9,0.5625,autocorrelation,-0.0026619867942257896,-0.20962103849804362,0.21896220007060277,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,10,0.625,autocorrelation,0.0031694064391507523,-0.1970362489455327,0.20337506182383422,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,11,0.6875,autocorrelation,-0.03810525756603445,-0.23061372399564126,0.15292318841638064,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,12,0.75,autocorrelation,-0.04470676757547674,-0.20051089706381667,0.11264534952896225,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,13,0.8125,autocorrelation,0.0023990310760023544,-0.10844052116676312,0.12393090536118058,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,14,0.875,autocorrelation,0.034625945801324345,-0.02793676817992163,0.10632395880225365,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,15,0.9375,autocorrelation,0.017498719544553634,-0.0010128783788089777,0.05404445167852103,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,16,1.0,autocorrelation,0.013717623052445298,-0.00108522683443819,0.042811754562543165,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,17,1.0625,autocorrelation,0.005671723257766736,-0.0011582241551403086,0.01873032497864511,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,18,1.125,autocorrelation,0.0018032880752484701,-0.0012209277868052233,0.007262749711080377,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,19,1.1875,autocorrelation,0.002169025169308967,-0.0013026189496777708,0.008456555245766365,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,20,1.25,autocorrelation,-0.0017504989607251822,-0.0033449383893892196,-0.000602787251516143,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,21,1.3125,autocorrelation,-0.0018464167119977952,-0.0035938054456879057,-0.0006318218445535119,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,22,1.375,autocorrelation,-0.0019432144426398809,-0.0037643745819676854,-0.0006649448770333816,6.0,6.0,0.0,10000.0
qwen,field_persistent,recovery,23,1.4375,autocorrelation,-0.0020409043182648434,-0.0038998590438501005,-0.000702788823196241,6.0,6.0,0.0,10000.0
