phase,agent_i,agent_j,community_i,community_j,connected_correlation,model_key,cluster_id,panel_id,condition,memory_mode,n_agents
recovery,8,10,1,1,-0.03180555555555564,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,8,11,1,1,-0.03222222222222226,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,8,12,1,1,-0.032500000000000084,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,8,13,1,1,0.032916666666666816,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,8,14,1,1,0.03194444444444455,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,8,15,1,1,-0.03166666666666662,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,9,0,1,0,0.0,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,9,1,1,0,-0.06027777777777776,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,9,2,1,0,-0.06472222222222224,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,9,3,1,0,0.016388888888888786,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,9,4,1,0,-0.06333333333333335,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,9,5,1,0,0.06277777777777771,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,9,6,1,0,-0.06305555555555553,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,9,7,1,0,-0.0641666666666667,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,9,8,1,1,-0.032777777777777795,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,9,9,1,1,0.06555555555555559,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,9,10,1,1,0.06361111111111106,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,9,11,1,1,0.06444444444444442,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,9,12,1,1,0.06499999999999995,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,9,13,1,1,-0.04916666666666669,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,9,14,1,1,-0.06388888888888888,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,9,15,1,1,0.06333333333333335,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,10,0,1,0,0.0,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,10,1,1,0,-0.16576388888888893,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,10,2,1,0,-0.11131944444444453,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,10,3,1,0,0.01590277777777771,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,10,4,1,0,-0.07416666666666671,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,10,5,1,0,0.1726388888888889,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,10,6,1,0,-0.17340277777777768,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,10,7,1,0,-0.14312499999999995,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,10,8,1,1,-0.03180555555555564,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,10,9,1,1,0.06361111111111106,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,10,10,1,1,0.1749305555555556,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,10,11,1,1,0.12722222222222224,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,10,12,1,1,0.0954166666666667,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,10,13,1,1,-0.04770833333333335,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,10,14,1,1,-0.15902777777777788,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,10,15,1,1,0.1741666666666667,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,11,0,1,0,0.0,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,11,1,1,0,-0.12055555555555553,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,11,2,1,0,-0.11277777777777775,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,11,3,1,0,0.016111111111111076,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,11,4,1,0,-0.07666666666666655,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,11,5,1,0,0.12555555555555553,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,11,6,1,0,-0.12611111111111106,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,11,7,1,0,-0.1283333333333333,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,11,8,1,1,-0.03222222222222226,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,11,9,1,1,0.06444444444444442,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,11,10,1,1,0.12722222222222224,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,11,11,1,1,0.12888888888888883,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,11,12,1,1,0.09666666666666668,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,11,13,1,1,-0.04833333333333334,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,11,14,1,1,-0.12777777777777777,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,11,15,1,1,0.1266666666666666,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,12,0,1,0,0.0,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,12,1,1,0,-0.09041666666666659,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,12,2,1,0,-0.09708333333333341,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,12,3,1,0,0.016250000000000098,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,12,4,1,0,-0.07833333333333337,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,12,5,1,0,0.09416666666666673,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,12,6,1,0,-0.09458333333333335,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,12,7,1,0,-0.09624999999999995,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,12,8,1,1,-0.032500000000000084,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,12,9,1,1,0.06499999999999995,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,12,10,1,1,0.0954166666666667,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,12,11,1,1,0.09666666666666668,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,12,12,1,1,0.09750000000000003,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,12,13,1,1,-0.04875000000000007,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,12,14,1,1,-0.09583333333333344,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,12,15,1,1,0.09499999999999997,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,13,0,1,0,0.0,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,13,1,1,0,0.045208333333333406,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,13,2,1,0,0.048541666666666705,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,13,3,1,0,-0.01645833333333324,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,13,4,1,0,0.0475000000000001,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,13,5,1,0,-0.047083333333333366,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,13,6,1,0,0.04729166666666662,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,13,7,1,0,0.04812499999999997,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,13,8,1,1,0.032916666666666816,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,13,9,1,1,-0.04916666666666669,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,13,10,1,1,-0.04770833333333335,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,13,11,1,1,-0.04833333333333334,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,13,12,1,1,-0.04875000000000007,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,13,13,1,1,0.04937500000000006,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,13,14,1,1,0.04791666666666672,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,13,15,1,1,-0.0475000000000001,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,14,0,1,0,0.0,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,14,1,1,0,0.15069444444444446,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,14,2,1,0,0.1118055555555556,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,14,3,1,0,-0.015972222222222276,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,14,4,1,0,0.07500000000000007,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,14,5,1,0,-0.15694444444444455,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,14,6,1,0,0.15763888888888888,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,14,7,1,0,0.14375000000000004,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,14,8,1,1,0.03194444444444455,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,14,9,1,1,-0.06388888888888888,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,14,10,1,1,-0.15902777777777788,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,14,11,1,1,-0.12777777777777777,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,14,12,1,1,-0.09583333333333344,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,14,13,1,1,0.04791666666666672,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,14,14,1,1,0.15972222222222232,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,14,15,1,1,-0.15833333333333333,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,15,0,1,0,0.0,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,15,1,1,0,-0.1808333333333333,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,15,2,1,0,-0.11083333333333334,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,15,3,1,0,0.015833333333333255,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,15,4,1,0,-0.07333333333333325,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,15,5,1,0,0.18833333333333324,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,15,6,1,0,-0.1891666666666666,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,15,7,1,0,-0.14249999999999996,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,15,8,1,1,-0.03166666666666662,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,15,9,1,1,0.06333333333333335,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,15,10,1,1,0.1741666666666667,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,15,11,1,1,0.1266666666666666,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,15,12,1,1,0.09499999999999997,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,15,13,1,1,-0.0475000000000001,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,15,14,1,1,-0.15833333333333333,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
recovery,15,15,1,1,0.18999999999999995,qwen,V15Q_g1,V15Q_g1_field_markovized,field_markovized,markovized,16
baseline,0,0,0,0,0.15972222222222232,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,0,1,0,0,0.006249999999999978,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,0,2,0,0,-0.15347222222222234,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,0,3,0,0,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,0,4,0,0,-0.07986111111111116,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,0,5,0,0,0.015972222222222276,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,0,6,0,0,-0.04791666666666672,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,0,7,0,0,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,0,8,0,1,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,0,9,0,1,0.1118055555555556,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,0,10,0,1,0.13958333333333328,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,0,11,0,1,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,0,12,0,1,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,0,13,0,1,-0.03194444444444455,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,0,14,0,1,-0.09583333333333344,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,0,15,0,1,0.07777777777777778,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,1,0,0,0,0.006249999999999978,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,1,1,0,0,0.14437499999999992,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,1,2,0,0,0.05479166666666668,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,1,3,0,0,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,1,4,0,0,-0.0031250000000001554,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,1,5,0,0,0.0006250000000000977,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,1,6,0,0,-0.00187499999999996,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,1,7,0,0,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,1,8,0,1,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,1,9,0,1,0.004375000000000018,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,1,10,0,1,-0.12562499999999988,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,1,11,0,1,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,1,12,0,1,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,1,13,0,1,-0.0012499999999999734,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,1,14,0,1,-0.003750000000000031,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,1,15,0,1,-0.07,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,2,0,0,0,-0.15347222222222234,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,2,1,0,0,0.05479166666666668,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,2,2,0,0,0.2915972222222222,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,2,3,0,0,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,2,4,0,0,0.076736111111111,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,2,5,0,0,-0.015347222222222179,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,2,6,0,0,0.04604166666666676,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,2,7,0,0,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,2,8,0,1,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,2,9,0,1,-0.10743055555555558,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,2,10,0,1,-0.2652083333333334,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,2,11,0,1,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,2,12,0,1,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,2,13,0,1,0.03069444444444447,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,2,14,0,1,0.0920833333333334,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,2,15,0,1,-0.14777777777777779,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,3,0,0,0,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,3,1,0,0,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,3,2,0,0,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,3,3,0,0,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,3,4,0,0,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,3,5,0,0,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,3,6,0,0,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,3,7,0,0,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,3,8,0,1,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,3,9,0,1,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,3,10,0,1,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,3,11,0,1,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,3,12,0,1,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,3,13,0,1,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,3,14,0,1,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,3,15,0,1,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,4,0,0,0,-0.07986111111111116,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,4,1,0,0,-0.0031250000000001554,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,4,2,0,0,0.076736111111111,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,4,3,0,0,0.0,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,4,4,0,0,0.0815972222222221,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
baseline,4,5,0,0,-0.016319444444444442,qwen,V15Q_g1,V15Q_g1_field_persistent,field_persistent,persistent_memory,16
