phase,belief_magnetization,count,probability,model_key,cluster_id,panel_id,condition,memory_mode,n_agents
baseline,0.5,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
baseline,0.625,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
baseline,0.75,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
baseline,0.875,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
baseline,1.0,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
disruption,-1.0,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
disruption,-0.875,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
disruption,-0.75,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
disruption,-0.625,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
disruption,-0.5,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
disruption,-0.375,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
disruption,-0.25,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
disruption,-0.125,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
disruption,0.0,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
disruption,0.125,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
disruption,0.25,159,0.6625,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
disruption,0.375,32,0.13333333333333333,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
disruption,0.5,49,0.20416666666666666,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
disruption,0.625,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
disruption,0.75,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
disruption,0.875,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
disruption,1.0,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
recovery,-1.0,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
recovery,-0.875,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
recovery,-0.75,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
recovery,-0.625,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
recovery,-0.5,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
recovery,-0.375,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
recovery,-0.25,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
recovery,-0.125,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
recovery,0.0,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
recovery,0.125,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
recovery,0.25,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
recovery,0.375,240,1.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
recovery,0.5,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
recovery,0.625,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
recovery,0.75,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
recovery,0.875,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
recovery,1.0,0,0.0,granite,V15G_g0,V15G_g0_nominal_markovized,nominal_markovized,markovized,16
baseline,-1.0,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
baseline,-0.875,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
baseline,-0.75,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
baseline,-0.625,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
baseline,-0.5,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
baseline,-0.375,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
baseline,-0.25,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
baseline,-0.125,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
baseline,0.0,2,0.008333333333333333,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
baseline,0.125,57,0.2375,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
baseline,0.25,181,0.7541666666666667,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
baseline,0.375,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
baseline,0.5,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
baseline,0.625,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
baseline,0.75,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
baseline,0.875,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
baseline,1.0,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
disruption,-1.0,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
disruption,-0.875,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
disruption,-0.75,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
disruption,-0.625,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
disruption,-0.5,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
disruption,-0.375,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
disruption,-0.25,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
disruption,-0.125,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
disruption,0.0,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
disruption,0.125,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
disruption,0.25,8,0.03333333333333333,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
disruption,0.375,144,0.6,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
disruption,0.5,5,0.020833333333333332,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
disruption,0.625,31,0.12916666666666668,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
disruption,0.75,26,0.10833333333333334,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
disruption,0.875,26,0.10833333333333334,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
disruption,1.0,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,-1.0,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,-0.875,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,-0.75,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,-0.625,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,-0.5,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,-0.375,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,-0.25,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,-0.125,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,0.0,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,0.125,3,0.0125,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,0.25,45,0.1875,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,0.375,137,0.5708333333333333,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,0.5,55,0.22916666666666666,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,0.625,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,0.75,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,0.875,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,1.0,0,0.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
baseline,-1.0,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,-0.875,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,-0.75,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,-0.625,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,-0.5,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,-0.375,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,-0.25,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,-0.125,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,0.0,1,0.004166666666666667,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,0.125,2,0.008333333333333333,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,0.25,2,0.008333333333333333,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,0.375,59,0.24583333333333332,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,0.5,176,0.7333333333333333,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,0.625,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,0.75,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,0.875,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,1.0,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,-1.0,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,-0.875,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,-0.75,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,-0.625,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,-0.5,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,-0.375,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,-0.25,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,-0.125,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,0.0,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,0.125,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,0.25,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,0.375,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,0.5,18,0.075,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,0.625,5,0.020833333333333332,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,0.75,4,0.016666666666666666,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,0.875,213,0.8875,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,1.0,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,-1.0,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,-0.875,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,-0.75,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,-0.625,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,-0.5,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,-0.375,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,-0.25,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,-0.125,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,0.0,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,0.125,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,0.25,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,0.375,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,0.5,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,0.625,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,0.75,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,0.875,240,1.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,1.0,0,0.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,-1.0,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,-0.875,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,-0.75,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,-0.625,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,-0.5,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,-0.375,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,-0.25,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,-0.125,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0.0,1,0.004166666666666667,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0.125,2,0.008333333333333333,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0.25,2,0.008333333333333333,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0.375,106,0.44166666666666665,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0.5,112,0.4666666666666667,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0.625,17,0.07083333333333333,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0.75,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0.875,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,1.0,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,-1.0,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,-0.875,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,-0.75,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,-0.625,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,-0.5,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,-0.375,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,-0.25,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,-0.125,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,0.0,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,0.125,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,0.25,13,0.05416666666666667,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,0.375,27,0.1125,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,0.5,93,0.3875,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,0.625,56,0.23333333333333334,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,0.75,51,0.2125,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,0.875,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,1.0,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,-1.0,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,-0.875,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,-0.75,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,-0.625,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,-0.5,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,-0.375,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,-0.25,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,-0.125,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,0.0,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,0.125,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,0.25,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,0.375,0,0.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,0.5,14,0.058333333333333334,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,0.625,28,0.11666666666666667,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,0.75,117,0.4875,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,0.875,32,0.13333333333333333,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,1.0,49,0.20416666666666666,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,-1.0,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,-0.875,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,-0.75,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,-0.625,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,-0.5,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,-0.375,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,-0.25,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,-0.125,222,0.925,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,0.0,18,0.075,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,0.125,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,0.25,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,0.375,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,0.5,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,0.625,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,0.75,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,0.875,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,1.0,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
disruption,-1.0,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
disruption,-0.875,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
disruption,-0.75,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
disruption,-0.625,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
disruption,-0.5,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
disruption,-0.375,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
disruption,-0.25,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
disruption,-0.125,240,1.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
disruption,0.0,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
disruption,0.125,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
disruption,0.25,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
disruption,0.375,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
disruption,0.5,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
disruption,0.625,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
disruption,0.75,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
disruption,0.875,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
disruption,1.0,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
recovery,-1.0,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
recovery,-0.875,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
recovery,-0.75,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
recovery,-0.625,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
recovery,-0.5,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
recovery,-0.375,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
recovery,-0.25,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
recovery,-0.125,99,0.4125,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
recovery,0.0,141,0.5875,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
recovery,0.125,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
recovery,0.25,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
recovery,0.375,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
recovery,0.5,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
recovery,0.625,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
recovery,0.75,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
recovery,0.875,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
recovery,1.0,0,0.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,-1.0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
baseline,-0.875,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
baseline,-0.75,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
baseline,-0.625,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
baseline,-0.5,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
baseline,-0.375,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
baseline,-0.25,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
baseline,-0.125,222,0.925,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
baseline,0.0,18,0.075,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
baseline,0.125,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
baseline,0.25,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
baseline,0.375,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
baseline,0.5,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
baseline,0.625,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
baseline,0.75,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
baseline,0.875,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
baseline,1.0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,-1.0,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
disruption,-0.875,0,0.0,granite,V15G_g1,V15G_g1_field_markovized,field_markovized,markovized,16
