phase,lag_updates,lag_sweeps,autocorrelation,model_key,cluster_id,panel_id,condition,memory_mode,n_agents
disruption,32,2.0,0.42971276538811437,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,0,0.0,1.0,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,1,0.0625,0.9502044701842347,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,2,0.125,0.8909815266189859,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,3,0.1875,0.8403057878031679,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,4,0.25,0.807371215715569,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,5,0.3125,0.7650323774283071,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,6,0.375,0.7040057421236696,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,7,0.4375,0.6332529837145041,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,8,0.5,0.5711322420981291,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,9,0.5625,0.5177556213887364,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,10,0.625,0.463914856151436,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,11,0.6875,0.409603865890229,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,12,0.75,0.3548164634337483,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,13,0.8125,0.2995463525855805,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,14,0.875,0.24378712571220762,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,15,0.9375,0.187532261266627,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,16,1.0,0.1307751212456395,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,17,1.0625,0.07350894857872381,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,18,1.125,0.015726864446340392,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,19,1.1875,-0.04257813447457136,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,20,1.25,-0.10141317884021867,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,21,1.3125,-0.15099496601858567,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,22,1.375,-0.21103103092163852,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,23,1.4375,-0.2617396244747394,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,24,1.5,-0.30299119846469447,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,25,1.5625,-0.3444602961341884,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,26,1.625,-0.39633627047697495,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,27,1.6875,-0.43863298911994886,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,28,1.75,-0.46110105970535015,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,29,1.8125,-0.4632891954983358,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,30,1.875,-0.46532800136135444,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,31,1.9375,-0.46738631732832536,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
recovery,32,2.0,-0.4694644247949786,granite,V15G_g0,V15G_g0_field_markovized,field_markovized,markovized,16
baseline,0,0.0,1.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,1,0.0625,0.8910691326847254,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,2,0.125,0.8285209488586299,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,3,0.1875,0.7397415876768529,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,4,0.25,0.6979087590488544,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,5,0.3125,0.6427588581226509,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,6,0.375,0.6352441734494509,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,7,0.4375,0.6276649850451507,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,8,0.5,0.6200204588097789,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,9,0.5625,0.6123097462000748,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,10,0.625,0.6045319839155037,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,11,0.6875,0.5966862935760455,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,12,0.75,0.5887717813915044,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,13,0.8125,0.5807875378220775,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,14,0.875,0.5727326372299124,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,15,0.9375,0.5646061375213722,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,16,1.0,0.5564070797797203,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,17,1.0625,0.548134487887919,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,18,1.125,0.5397873681412366,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,19,1.1875,0.5313647088493353,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,20,1.25,0.5228654799275075,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,21,1.3125,0.5142886324767134,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,22,1.375,0.5056330983520588,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,23,1.4375,0.49689778971934295,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,24,1.5,0.488081598599287,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,25,1.5625,0.47918339639904456,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,26,1.625,0.4702020334305755,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,27,1.6875,0.4611363384154541,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,28,1.75,0.4519851179756618,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,29,1.8125,0.4427471561099,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,30,1.875,0.43342121365494035,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,31,1.9375,0.42400602773151214,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,32,2.0,0.41450031117420494,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,0,0.0,1.0,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,1,0.0625,0.9726837298553382,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,2,0.125,0.9451379112220657,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,3,0.1875,0.9173596384231115,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,4,0.25,0.8893459565326409,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,5,0.3125,0.8549686508375371,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,6,0.375,0.8141461364172278,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,7,0.4375,0.7729732141478171,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,8,0.5,0.7314453528933252,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,9,0.5625,0.6895579430565434,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,10,0.625,0.6410479286546249,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,11,0.6875,0.5921142460046547,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,12,0.75,0.5427513205244215,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,13,0.8125,0.49295347940119094,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,14,0.875,0.4427149494184626,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,15,0.9375,0.3920298547247768,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,16,1.0,0.34089221454275437,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,17,1.0625,0.2892959408164986,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,18,1.125,0.23723483579541163,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,19,1.1875,0.20239686930657605,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,20,1.25,0.16724219403147836,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,21,1.3125,0.13176647149359433,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,22,1.375,0.09596528361132607,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,23,1.4375,0.05983413086378347,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,24,1.5,0.041472299968901276,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,25,1.5625,0.02293966134476434,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,26,1.625,0.004233820490495313,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,27,1.6875,-0.014647662061935856,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,28,1.75,-0.015261819800381797,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,29,1.8125,-0.015881798939192154,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,30,1.875,-0.016507682641229274,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,31,1.9375,-0.017139555660989243,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
disruption,32,2.0,-0.017777504382862283,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,0,0.0,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,1,0.0625,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,2,0.125,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,3,0.1875,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,4,0.25,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,5,0.3125,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,6,0.375,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,7,0.4375,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,8,0.5,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,9,0.5625,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,10,0.625,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,11,0.6875,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,12,0.75,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,13,0.8125,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,14,0.875,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,15,0.9375,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,16,1.0,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,17,1.0625,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,18,1.125,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,19,1.1875,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,20,1.25,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,21,1.3125,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,22,1.375,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,23,1.4375,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,24,1.5,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,25,1.5625,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,26,1.625,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,27,1.6875,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,28,1.75,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,29,1.8125,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,30,1.875,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,31,1.9375,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
recovery,32,2.0,,granite,V15G_g0,V15G_g0_field_persistent,field_persistent,persistent_memory,16
baseline,0,0.0,1.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,1,0.0625,0.8957953911248465,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,2,0.125,0.828872420272997,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,3,0.1875,0.7446182556000575,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,4,0.25,0.6981307465964014,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,5,0.3125,0.6343384630740135,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,6,0.375,0.6003198163178847,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,7,0.4375,0.5660091640102013,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,8,0.5,0.5314027302171066,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,9,0.5625,0.4964966736206089,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,10,0.625,0.4612870860971849,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,11,0.6875,0.4344460763986537,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,12,0.75,0.3986554811021207,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,13,0.8125,0.3713020765824789,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,14,0.875,0.34370660653611457,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,15,0.9375,0.3158658434226715,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,16,1.0,0.287776502067144,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,17,1.0625,0.2683447607754563,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,18,1.125,0.2487379587514112,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,19,1.1875,0.22895371960497649,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,20,1.25,0.19995860784381356,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,21,1.3125,0.17069870054145284,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,22,1.375,0.15028422297460867,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,23,1.4375,0.12052572489126212,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,24,1.5,0.09049168515899571,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,25,1.5625,0.0509372194899299,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,26,1.625,0.0110130859174149,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,27,1.6875,-0.029285922148738736,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,28,1.75,-0.060593300588406444,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,29,1.8125,-0.09219743143034587,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,30,1.875,-0.11464148972341172,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,31,1.9375,-0.1468066562152022,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,32,2.0,-0.17928110315402923,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,0,0.0,1.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,1,0.0625,0.9761160947325307,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,2,0.125,0.9520314843787803,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,3,0.1875,0.927743628368036,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,4,0.25,0.906720019085418,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,5,0.3125,0.8855174854684797,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,6,0.375,0.8676334684012227,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,7,0.4375,0.8495959404578516,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,8,0.5,0.8278730116707481,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,9,0.5625,0.8059620055781284,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,10,0.625,0.7838604689977468,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,11,0.6875,0.7579897576880201,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,12,0.75,0.7318921103141731,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,13,0.8125,0.7071428772748667,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,14,0.875,0.6857982436770675,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,15,0.9375,0.6606241558256913,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,16,1.0,0.6404807604423727,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,17,1.0625,0.6201567068044951,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,18,1.125,0.5959606439452888,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,19,1.1875,0.571545612191429,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,20,1.25,0.5469086256034432,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,21,1.3125,0.5220466437041515,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,22,1.375,0.5044697623366027,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,23,1.4375,0.4829569745054854,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,24,1.5,0.4688277528968507,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,25,1.5625,0.45837611034236486,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,26,1.625,0.44782678888550054,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,27,1.6875,0.42948885464632536,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,28,1.75,0.41484083583819215,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,29,1.8125,0.400053973249887,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,30,1.875,0.38683240410687625,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,31,1.9375,0.37177002880609306,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
disruption,32,2.0,0.3565628229735715,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,0,0.0,1.0,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,1,0.0625,0.9774052307645564,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,2,0.125,0.9581076624067877,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,3,0.1875,0.9386472453708942,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,4,0.25,0.9190219095465608,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,5,0.3125,0.8956979608753927,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,6,0.375,0.8721746622155822,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,7,0.4375,0.8484494468290779,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,8,0.5,0.8245197037237245,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,9,0.5625,0.8003827766953812,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,10,0.625,0.7760359633450522,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,11,0.6875,0.7551006334910414,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,12,0.75,0.7303416457113043,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,13,0.8125,0.705364517070072,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,14,0.875,0.6838385790928884,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,15,0.9375,0.6706356982306495,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,16,1.0,0.6536099195600087,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,17,1.0625,0.6401530726831629,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,18,1.125,0.6265749929515706,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,19,1.1875,0.6128740346703712,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,20,1.25,0.599048522222979,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,21,1.3125,0.586265210721738,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,22,1.375,0.5733646211333296,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,23,1.4375,0.5603451321017102,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,24,1.5,0.5472050922457239,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,25,1.5625,0.5339428194608447,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,26,1.625,0.5205566002013403,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,27,1.6875,0.5070446887422163,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,28,1.75,0.4894905736497161,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,29,1.8125,0.47177006884069933,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,30,1.875,0.44992878137941816,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,31,1.9375,0.4278784863826222,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
recovery,32,2.0,0.4096061854116143,granite,V15G_g0,V15G_g0_field_scrambled,field_scrambled,scrambled_memory,16
baseline,0,0.0,1.0,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,1,0.0625,0.9480568434543327,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,2,0.125,0.8956771897948365,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,3,0.1875,0.8428555137415894,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,4,0.25,0.7895861963658571,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,5,0.3125,0.7358635230975654,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,6,0.375,0.6816816816816814,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,7,0.4375,0.6270347600819702,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,8,0.5,0.5719167443305373,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,9,0.5625,0.5163215163215161,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,10,0.625,0.4602428515471992,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
baseline,11,0.6875,0.40367441677485333,granite,V15G_g1,V15G_g1_nominal_markovized,nominal_markovized,markovized,16
