episode_path,ledger_path,run_id,events,ledger_sha256_match,ledger_digest_match,metric_regeneration_match,privacy_failures,maximum_reconstructed_conservation_residual,finite_metrics,status,mismatch_reasons
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-modular-public_shared-787097-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-modular-public_shared-787097-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-modular-public_shared-787097-crossfit_generalized_entropic-event_triggered-agent_event_triggered,21000,True,True,True,0,7.638334409421077e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-modular-public_shared-787097-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-modular-public_shared-787097-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-modular-public_shared-787097-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,20998,True,True,True,0,5.861977570020827e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-modular-public_shared-787100-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-modular-public_shared-787100-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-modular-public_shared-787100-crossfit_generalized_entropic-event_triggered-agent_event_triggered,18028,True,True,True,0,1.2168044349891716e-13,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-modular-public_shared-787100-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-modular-public_shared-787100-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-modular-public_shared-787100-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,18029,True,True,True,0,1.2168044349891716e-13,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787075-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787075-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787075-crossfit_generalized_entropic-event_triggered-agent_event_triggered,59858,True,True,True,0,1.5365486660812167e-13,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787075-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787075-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787075-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,60122,True,True,True,0,1.5365486660812167e-13,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787079-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787079-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787079-crossfit_generalized_entropic-event_triggered-agent_event_triggered,64130,True,True,True,0,9.059419880941277e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787079-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787079-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787079-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,63915,True,True,True,0,9.059419880941277e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787082-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787082-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787082-crossfit_generalized_entropic-event_triggered-agent_event_triggered,61975,True,True,True,0,1.4299672557172016e-13,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787082-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787082-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787082-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,61975,True,True,True,0,1.4299672557172016e-13,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787085-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787085-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787085-crossfit_generalized_entropic-event_triggered-agent_event_triggered,74687,True,True,True,0,1.3233858453531866e-13,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787085-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787085-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787085-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,74301,True,True,True,0,1.3233858453531866e-13,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-public_shared-787096-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-public_shared-787096-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-public_shared-787096-crossfit_generalized_entropic-event_triggered-agent_event_triggered,75550,True,True,True,0,6.217248937900877e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-public_shared-787096-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-public_shared-787096-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-public_shared-787096-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,75186,True,True,True,0,6.217248937900877e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-public_shared-787099-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-public_shared-787099-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-public_shared-787099-crossfit_generalized_entropic-event_triggered-agent_event_triggered,73551,True,True,True,0,1.1102230246251565e-13,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-public_shared-787099-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-public_shared-787099-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-high-high-high-scale_free-public_shared-787099-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,73236,True,True,True,0,1.1102230246251565e-13,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-low-high-grid-private_fragmented-787070-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-low-high-grid-private_fragmented-787070-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-high-low-high-grid-private_fragmented-787070-crossfit_generalized_entropic-event_triggered-agent_event_triggered,22727,True,True,True,0,6.572520305780927e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-low-high-grid-private_fragmented-787070-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-low-high-grid-private_fragmented-787070-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-high-low-high-grid-private_fragmented-787070-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,22498,True,True,True,0,6.572520305780927e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-low-high-modular-private_fragmented-787069-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-low-high-modular-private_fragmented-787069-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-high-low-high-modular-private_fragmented-787069-crossfit_generalized_entropic-event_triggered-agent_event_triggered,20957,True,True,True,0,6.927791673660977e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-low-high-modular-private_fragmented-787069-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-low-high-modular-private_fragmented-787069-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-high-low-high-modular-private_fragmented-787069-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,21049,True,True,True,0,6.927791673660977e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-low-high-scale_free-private_fragmented-787071-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-low-high-scale_free-private_fragmented-787071-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-high-low-high-scale_free-private_fragmented-787071-crossfit_generalized_entropic-event_triggered-agent_event_triggered,90228,True,True,True,0,1.3233858453531866e-13,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-low-high-scale_free-private_fragmented-787071-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-low-high-scale_free-private_fragmented-787071-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-high-low-high-scale_free-private_fragmented-787071-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,90229,True,True,True,0,1.3233858453531866e-13,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-medium-high-grid-private_fragmented-787072-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-medium-high-grid-private_fragmented-787072-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-high-medium-high-grid-private_fragmented-787072-crossfit_generalized_entropic-event_triggered-agent_event_triggered,24665,True,True,True,0,7.993605777301127e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-medium-high-grid-private_fragmented-787072-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-medium-high-grid-private_fragmented-787072-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-high-medium-high-grid-private_fragmented-787072-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,24422,True,True,True,0,7.993605777301127e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-medium-high-modular-private_fragmented-787074-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-medium-high-modular-private_fragmented-787074-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-high-medium-high-modular-private_fragmented-787074-crossfit_generalized_entropic-event_triggered-agent_event_triggered,21225,True,True,True,0,9.769962616701378e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-medium-high-modular-private_fragmented-787074-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-medium-high-modular-private_fragmented-787074-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-high-medium-high-modular-private_fragmented-787074-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,21098,True,True,True,0,9.769962616701378e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-787073-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-787073-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-787073-crossfit_generalized_entropic-event_triggered-agent_event_triggered,75598,True,True,True,0,1.4299672557172016e-13,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-787073-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-787073-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-787073-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,77039,True,True,True,0,1.4299672557172016e-13,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-high-high-grid-private_fragmented-787058-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-high-high-grid-private_fragmented-787058-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-low-high-high-grid-private_fragmented-787058-crossfit_generalized_entropic-event_triggered-agent_event_triggered,20965,True,True,True,0,1.5365486660812167e-13,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-high-high-grid-private_fragmented-787058-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-high-high-grid-private_fragmented-787058-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-low-high-high-grid-private_fragmented-787058-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,20965,True,True,True,0,1.5365486660812167e-13,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-high-high-modular-private_fragmented-787057-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-high-high-modular-private_fragmented-787057-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-low-high-high-modular-private_fragmented-787057-crossfit_generalized_entropic-event_triggered-agent_event_triggered,34980,True,True,True,0,8.704148513061227e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-high-high-modular-private_fragmented-787057-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-high-high-modular-private_fragmented-787057-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-low-high-high-modular-private_fragmented-787057-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,34972,True,True,True,0,8.704148513061227e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-high-high-scale_free-private_fragmented-787059-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-high-high-scale_free-private_fragmented-787059-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-low-high-high-scale_free-private_fragmented-787059-crossfit_generalized_entropic-event_triggered-agent_event_triggered,77458,True,True,True,0,7.993605777301127e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-high-high-scale_free-private_fragmented-787059-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-high-high-scale_free-private_fragmented-787059-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-low-high-high-scale_free-private_fragmented-787059-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,77903,True,True,True,0,7.993605777301127e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-low-low-grid-private_fragmented-787051-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-low-low-grid-private_fragmented-787051-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-low-low-low-grid-private_fragmented-787051-crossfit_generalized_entropic-event_triggered-agent_event_triggered,29440,True,True,True,0,1.4299672557172016e-13,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-low-low-grid-private_fragmented-787051-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-low-low-grid-private_fragmented-787051-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-low-low-low-grid-private_fragmented-787051-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,29440,True,True,True,0,1.4299672557172016e-13,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-low-low-modular-private_fragmented-787053-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-low-low-modular-private_fragmented-787053-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-low-low-low-modular-private_fragmented-787053-crossfit_generalized_entropic-event_triggered-agent_event_triggered,21159,True,True,True,0,5.1514348342607263e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-low-low-modular-private_fragmented-787053-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-low-low-modular-private_fragmented-787053-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-low-low-low-modular-private_fragmented-787053-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,21159,True,True,True,0,5.1514348342607263e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-low-low-scale_free-private_fragmented-787052-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-low-low-scale_free-private_fragmented-787052-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-low-low-low-scale_free-private_fragmented-787052-crossfit_generalized_entropic-event_triggered-agent_event_triggered,85763,True,True,True,0,1.5365486660812167e-13,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-low-low-scale_free-private_fragmented-787052-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-low-low-scale_free-private_fragmented-787052-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-low-low-low-scale_free-private_fragmented-787052-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,85765,True,True,True,0,1.5365486660812167e-13,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-medium-medium-grid-private_fragmented-787056-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-medium-medium-grid-private_fragmented-787056-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-low-medium-medium-grid-private_fragmented-787056-crossfit_generalized_entropic-event_triggered-agent_event_triggered,21066,True,True,True,0,4.085620730620576e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-medium-medium-grid-private_fragmented-787056-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-medium-medium-grid-private_fragmented-787056-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-low-medium-medium-grid-private_fragmented-787056-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,21007,True,True,True,0,4.085620730620576e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-medium-medium-modular-private_fragmented-787055-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-medium-medium-modular-private_fragmented-787055-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-low-medium-medium-modular-private_fragmented-787055-crossfit_generalized_entropic-event_triggered-agent_event_triggered,21027,True,True,True,0,8.704148513061227e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-medium-medium-modular-private_fragmented-787055-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-medium-medium-modular-private_fragmented-787055-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-low-medium-medium-modular-private_fragmented-787055-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,21027,True,True,True,0,8.704148513061227e-14,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-medium-medium-scale_free-private_fragmented-787054-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-medium-medium-scale_free-private_fragmented-787054-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-low-medium-medium-scale_free-private_fragmented-787054-crossfit_generalized_entropic-event_triggered-agent_event_triggered,76199,True,True,True,0,1.4299672557172016e-13,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-medium-medium-scale_free-private_fragmented-787054-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-low-medium-medium-scale_free-private_fragmented-787054-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-low-medium-medium-scale_free-private_fragmented-787054-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,75057,True,True,True,0,1.4299672557172016e-13,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-medium-high-high-grid-private_fragmented-787066-crossfit_generalized_entropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-medium-high-high-grid-private_fragmented-787066-crossfit_generalized_entropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-medium-high-high-grid-private_fragmented-787066-crossfit_generalized_entropic-event_triggered-agent_event_triggered,17316,True,True,True,0,1.5365486660812167e-13,True,pass,
raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-medium-high-high-grid-private_fragmented-787066-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/episode.json.gz,raw/development_formal_dynamic/v7-development_formal_dynamic-utility_restoration-medium-medium-high-high-grid-private_fragmented-787066-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered/events.jsonl.gz,v7-development_formal_dynamic-utility_restoration-medium-medium-high-high-grid-private_fragmented-787066-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,17496,True,True,True,0,1.5365486660812167e-13,True,pass,
