model_key,cluster_id,condition,sweep,phase,macrostate_distance,reference_energy_per_agent,configuration_entropy
granite,V15G_g0,field_markovized,1,baseline,9.903185441842936,-0.7354166666666667,1.9927981441098424
granite,V15G_g0,field_markovized,2,baseline,10.761095297273467,-0.8270833333333334,2.0622430976010464
granite,V15G_g0,field_markovized,3,baseline,9.404596667610692,-0.9,2.029464823180604
granite,V15G_g0,field_markovized,4,baseline,9.038576229224851,-1.0270833333333331,2.002751078600192
granite,V15G_g0,field_markovized,5,baseline,8.310871957697463,-1.0104166666666667,2.1553158561808115
granite,V15G_g0,field_markovized,6,baseline,5.904874318775597,-1.0291666666666668,1.7806255086698983
granite,V15G_g0,field_markovized,7,baseline,4.902868540899718,-1.0291666666666668,1.4566083047046283
granite,V15G_g0,field_markovized,8,baseline,5.127460895249469,-0.8458333333333333,1.3255607187849694
granite,V15G_g0,field_markovized,9,baseline,4.965933014215551,-0.8458333333333333,1.1276626948773818
granite,V15G_g0,field_markovized,10,baseline,4.522447368675413,-0.8458333333333333,0.6918966592050799
granite,V15G_g0,field_markovized,11,baseline,4.424871256095587,-0.8458333333333333,0.6305810283860147
granite,V15G_g0,field_markovized,12,baseline,4.123721910364012,-0.8458333333333333,0.3767701612564367
granite,V15G_g0,field_markovized,13,baseline,4.004585300689376,-0.8458333333333333,-0.0
granite,V15G_g0,field_markovized,14,baseline,4.004585300689376,-0.8458333333333333,-0.0
granite,V15G_g0,field_markovized,15,baseline,4.004585300689376,-0.8458333333333333,-0.0
granite,V15G_g0,field_markovized,16,disruption,10.372119026784906,-0.6270833333333334,0.8611462990919627
granite,V15G_g0,field_markovized,17,disruption,23.202029727838884,-1.0,1.427728919630656
granite,V15G_g0,field_markovized,18,disruption,31.64906148062948,-1.1541666666666668,1.885953941834702
granite,V15G_g0,field_markovized,19,disruption,29.33183600133581,-1.3354166666666667,2.2350814999685187
granite,V15G_g0,field_markovized,20,disruption,21.682467047401577,-1.3083333333333331,2.257419784980839
granite,V15G_g0,field_markovized,21,disruption,13.748460504685111,-1.38125,1.8712044351013493
granite,V15G_g0,field_markovized,22,disruption,14.439438425106268,-1.49375,1.879387530370413
granite,V15G_g0,field_markovized,23,disruption,13.060985791591698,-1.49375,1.585179054924243
granite,V15G_g0,field_markovized,24,disruption,11.676553694745738,-1.49375,1.189480227721914
granite,V15G_g0,field_markovized,25,disruption,10.554666431613194,-1.49375,0.8119799775156563
granite,V15G_g0,field_markovized,26,disruption,8.596960687243632,-1.49375,0.226632000576813
granite,V15G_g0,field_markovized,27,disruption,8.417638643984311,-1.49375,-0.0
granite,V15G_g0,field_markovized,28,disruption,8.417638643984311,-1.49375,-0.0
granite,V15G_g0,field_markovized,29,disruption,8.417638643984311,-1.49375,-0.0
granite,V15G_g0,field_markovized,30,disruption,8.417638643984311,-1.49375,-0.0
granite,V15G_g0,field_markovized,31,recovery,35.39867104580106,-0.1625000000000001,0.5004024235381879
granite,V15G_g0,field_markovized,32,recovery,50.57948524244096,-0.3458333333333333,1.1084082485206457
granite,V15G_g0,field_markovized,33,recovery,43.54735711328375,-0.6000000000000001,1.5089583240078848
granite,V15G_g0,field_markovized,34,recovery,30.59767360801713,-1.0833333333333333,1.9978462371686083
granite,V15G_g0,field_markovized,35,recovery,22.10267814392992,-1.2104166666666667,2.033030088725171
granite,V15G_g0,field_markovized,36,recovery,23.89320691616093,-1.3916666666666666,2.180693291203298
granite,V15G_g0,field_markovized,37,recovery,16.887467642143143,-1.51875,1.8998759473553053
granite,V15G_g0,field_markovized,38,recovery,12.005026766354582,-1.51875,1.7154760509637672
granite,V15G_g0,field_markovized,39,recovery,9.892160584299592,-1.5750000000000002,1.4285232692938807
granite,V15G_g0,field_markovized,40,recovery,11.223419825887897,-1.4583333333333337,1.3887399119477208
granite,V15G_g0,field_markovized,41,recovery,12.714097502796168,-1.5854166666666667,1.0456569554445263
granite,V15G_g0,field_markovized,42,recovery,11.262269701234471,-1.5041666666666669,1.0124992668756343
granite,V15G_g0,field_markovized,43,recovery,11.340111201242706,-1.5041666666666669,1.3007041255793816
granite,V15G_g0,field_markovized,44,recovery,10.604438191792486,-1.5041666666666669,1.2243473942597374
granite,V15G_g0,field_markovized,45,recovery,9.339557702584852,-1.5041666666666669,0.654843055442027
granite,V15G_g1,nominal_markovized,1,baseline,4.210636629685623,-0.5958333333333333,1.1432752061942135
granite,V15G_g1,nominal_markovized,2,baseline,5.225179435453182,-0.8916666666666666,1.6282694117213274
granite,V15G_g1,nominal_markovized,3,baseline,5.401117691499915,-0.8916666666666666,1.513526099634786
granite,V15G_g1,nominal_markovized,4,baseline,6.387204045433634,-1.01875,1.3110638325089037
granite,V15G_g1,nominal_markovized,5,baseline,6.52690947315226,-1.01875,1.1480463392205886
granite,V15G_g1,nominal_markovized,6,baseline,3.1357595115294257,-1.01875,0.4902932691359365
granite,V15G_g1,nominal_markovized,7,baseline,3.2909963473968777,-1.01875,-0.0
granite,V15G_g1,nominal_markovized,8,baseline,3.2646565372867067,-1.01875,-0.0
granite,V15G_g1,nominal_markovized,9,baseline,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,nominal_markovized,10,baseline,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,nominal_markovized,11,baseline,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,nominal_markovized,12,baseline,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,nominal_markovized,13,baseline,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,nominal_markovized,14,baseline,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,nominal_markovized,15,baseline,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,nominal_markovized,16,disruption,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,nominal_markovized,17,disruption,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,nominal_markovized,18,disruption,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,nominal_markovized,19,disruption,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,nominal_markovized,20,disruption,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,nominal_markovized,21,disruption,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,nominal_markovized,22,disruption,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,nominal_markovized,23,disruption,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,nominal_markovized,24,disruption,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,nominal_markovized,25,disruption,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,nominal_markovized,26,disruption,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,nominal_markovized,27,disruption,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,nominal_markovized,28,disruption,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,nominal_markovized,29,disruption,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,nominal_markovized,30,disruption,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,nominal_markovized,31,recovery,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,nominal_markovized,32,recovery,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,nominal_markovized,33,recovery,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,nominal_markovized,34,recovery,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,nominal_markovized,35,recovery,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,nominal_markovized,36,recovery,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,nominal_markovized,37,recovery,3.6642412495507934,-1.2666666666666666,0.4437922953464478
granite,V15G_g1,nominal_markovized,38,recovery,3.889850657211801,-1.2666666666666666,0.654843055442027
granite,V15G_g1,nominal_markovized,39,recovery,3.9299317350428944,-1.2666666666666666,0.6853142072764582
granite,V15G_g1,nominal_markovized,40,recovery,3.7711552439732094,-1.2666666666666666,0.5481810556897022
granite,V15G_g1,nominal_markovized,41,recovery,3.3181813643143694,-1.2666666666666666,0.1599159553146567
granite,V15G_g1,nominal_markovized,42,recovery,3.363188138148732,-1.2666666666666666,-0.0
granite,V15G_g1,nominal_markovized,43,recovery,3.363188138148732,-1.2666666666666666,-0.0
granite,V15G_g1,nominal_markovized,44,recovery,3.363188138148732,-1.2666666666666666,-0.0
granite,V15G_g1,nominal_markovized,45,recovery,3.363188138148732,-1.2666666666666666,-0.0
granite,V15G_g1,field_markovized,1,baseline,4.25001261190647,-0.5958333333333333,1.1432752061942135
granite,V15G_g1,field_markovized,2,baseline,5.248362273061468,-0.8916666666666666,1.6282694117213274
granite,V15G_g1,field_markovized,3,baseline,5.399663416395849,-0.8916666666666666,1.513526099634786
granite,V15G_g1,field_markovized,4,baseline,6.392112495032158,-1.01875,1.3110638325089037
granite,V15G_g1,field_markovized,5,baseline,6.529279624171681,-1.01875,1.1480463392205886
granite,V15G_g1,field_markovized,6,baseline,3.1355322913885626,-1.01875,0.4902932691359365
granite,V15G_g1,field_markovized,7,baseline,3.2909963473968777,-1.01875,-0.0
granite,V15G_g1,field_markovized,8,baseline,3.2646565372867067,-1.01875,-0.0
granite,V15G_g1,field_markovized,9,baseline,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,field_markovized,10,baseline,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,field_markovized,11,baseline,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,field_markovized,12,baseline,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,field_markovized,13,baseline,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,field_markovized,14,baseline,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,field_markovized,15,baseline,3.26166154144193,-1.01875,-0.0
granite,V15G_g1,field_markovized,16,disruption,12.46355537858577,-0.7125000000000001,0.868552169252044
granite,V15G_g1,field_markovized,17,disruption,16.311181433303368,-1.0270833333333331,1.4426375598581398
granite,V15G_g1,field_markovized,18,disruption,24.73988771225093,-1.0270833333333331,1.6804665349077164
granite,V15G_g1,field_markovized,19,disruption,25.991447860661346,-1.1,1.8657141353164013
granite,V15G_g1,field_markovized,20,disruption,18.46490365036645,-1.28125,1.8880524203287208
granite,V15G_g1,field_markovized,21,disruption,9.961637569576135,-1.28125,1.3819148207075778
granite,V15G_g1,field_markovized,22,disruption,9.95799518273984,-1.51875,1.4114404408047412
granite,V15G_g1,field_markovized,23,disruption,9.929814431318816,-1.51875,1.4114404408047414
granite,V15G_g1,field_markovized,24,disruption,10.102154687440285,-1.51875,1.0334673447814895
granite,V15G_g1,field_markovized,25,disruption,9.928716136106685,-1.7125,1.0994240111018525
granite,V15G_g1,field_markovized,26,disruption,9.71738452391031,-1.7125,0.9639947267357069
granite,V15G_g1,field_markovized,27,disruption,9.660613896150137,-1.7125,0.6881388137135884
granite,V15G_g1,field_markovized,28,disruption,9.705305889424409,-1.7125,0.5623351446188083
granite,V15G_g1,field_markovized,29,disruption,9.565440988300914,-1.7125,0.1985152433458726
granite,V15G_g1,field_markovized,30,disruption,9.519826301421574,-1.7125,-0.0
granite,V15G_g1,field_markovized,31,recovery,17.64372082459791,-0.83125,0.7210890054658262
granite,V15G_g1,field_markovized,32,recovery,22.099199976214315,-1.1354166666666663,1.450170343427564
granite,V15G_g1,field_markovized,33,recovery,20.191187909294637,-1.44375,1.9074328766557391
granite,V15G_g1,field_markovized,34,recovery,17.67444718004346,-1.4625,2.106204527315035
granite,V15G_g1,field_markovized,35,recovery,13.051617751796948,-1.4625,1.81235269432776
granite,V15G_g1,field_markovized,36,recovery,11.450315620914688,-1.4625,1.2237419827284104
granite,V15G_g1,field_markovized,37,recovery,10.04692978041298,-1.51875,0.8730689386754309
granite,V15G_g1,field_markovized,38,recovery,10.125377152820748,-1.51875,0.654843055442027
granite,V15G_g1,field_markovized,39,recovery,9.399074976150514,-1.4375,0.9284412938598898
granite,V15G_g1,field_markovized,40,recovery,9.146848620745226,-1.4375,1.0534143641721885
granite,V15G_g1,field_markovized,41,recovery,8.633178694158266,-1.4375,0.8269889454905917
granite,V15G_g1,field_markovized,42,recovery,8.200616259167798,-1.4375,0.6210863745552451
granite,V15G_g1,field_markovized,43,recovery,7.872898333034454,-1.4375,0.3517104788493895
granite,V15G_g1,field_markovized,44,recovery,7.726284684120571,-1.4375,-0.0
granite,V15G_g1,field_markovized,45,recovery,7.726284684120571,-1.4375,-0.0
granite,V15G_g2,nominal_markovized,1,baseline,3.3944389775863257,0.1708333333333333,0.2337916587064593
granite,V15G_g2,nominal_markovized,2,baseline,4.721901135520269,-0.0229166666666666,1.051331792501681
granite,V15G_g2,nominal_markovized,3,baseline,2.998374246728695,-0.1687499999999999,1.2777198982377231
granite,V15G_g2,nominal_markovized,4,baseline,2.9571351082453674,-0.1687499999999999,1.281932255186546
granite,V15G_g2,nominal_markovized,5,baseline,4.116958054207509,-0.0041666666666667,1.5487209384053444
granite,V15G_g2,nominal_markovized,6,baseline,4.120852596143564,-0.0041666666666667,1.2977694207910209
granite,V15G_g2,nominal_markovized,7,baseline,4.106287008911533,-0.0041666666666667,1.0329033784358448
granite,V15G_g2,nominal_markovized,8,baseline,3.96132262207856,-0.0041666666666667,0.6848367869253674
granite,V15G_g2,nominal_markovized,9,baseline,3.663550511107502,-0.0041666666666667,0.3490638455848448
granite,V15G_g2,nominal_markovized,10,baseline,3.383771773346681,-0.1854166666666666,0.116906849137531
granite,V15G_g2,nominal_markovized,11,baseline,3.3787717571908327,-0.1854166666666666,0.5331638407372986
granite,V15G_g2,nominal_markovized,12,baseline,3.5202348123813265,-0.1854166666666666,0.6818546087307834
granite,V15G_g2,nominal_markovized,13,baseline,3.5030343144437674,-0.1854166666666666,0.6615632381579821
granite,V15G_g2,nominal_markovized,14,baseline,3.347778858069655,-0.1854166666666666,0.4637264398194103
granite,V15G_g2,nominal_markovized,15,baseline,3.3907971492469917,-0.1854166666666666,-0.0
granite,V15G_g2,nominal_markovized,16,disruption,3.023230087732616,-0.1687499999999999,0.1985152433458726
granite,V15G_g2,nominal_markovized,17,disruption,2.9684306414500288,-0.1687499999999999,0.5623351446188083
granite,V15G_g2,nominal_markovized,18,disruption,3.3485696873526027,-0.1875,0.9888506286626308
granite,V15G_g2,nominal_markovized,19,disruption,3.390878398018967,-0.1875,1.090269363315715
granite,V15G_g2,nominal_markovized,20,disruption,3.130758781428955,-0.1875,0.957785159550915
granite,V15G_g2,nominal_markovized,21,disruption,2.799202747771214,-0.1875,0.5331638407372986
granite,V15G_g2,nominal_markovized,22,disruption,2.734797159794772,-0.1875,0.116906849137531
granite,V15G_g2,nominal_markovized,23,disruption,3.360255167686,0.0791666666666666,0.3517104788493895
granite,V15G_g2,nominal_markovized,24,disruption,3.6509869848123713,0.0791666666666666,0.6210863745552451
granite,V15G_g2,nominal_markovized,25,disruption,3.762805359422071,0.0791666666666666,0.6928346479997213
granite,V15G_g2,nominal_markovized,26,disruption,3.488350363865361,0.0791666666666666,0.599898019262134
granite,V15G_g2,nominal_markovized,27,disruption,3.0823490279569987,0.0791666666666666,0.2967152565836348
granite,V15G_g2,nominal_markovized,28,disruption,3.175881649754743,0.0791666666666666,-0.0
granite,V15G_g2,nominal_markovized,29,disruption,3.175881649754743,0.0791666666666666,-0.0
granite,V15G_g2,nominal_markovized,30,disruption,3.175881649754743,0.0791666666666666,-0.0
granite,V15G_g2,nominal_markovized,31,recovery,3.175881649754743,0.0791666666666666,-0.0
granite,V15G_g2,nominal_markovized,32,recovery,4.041946447804541,0.2624999999999999,0.1985152433458726
granite,V15G_g2,nominal_markovized,33,recovery,3.9988056835488255,0.2624999999999999,0.5623351446188083
granite,V15G_g2,nominal_markovized,34,recovery,4.10102402520032,0.2624999999999999,0.6881388137135884
granite,V15G_g2,nominal_markovized,35,recovery,4.08325621756002,0.2624999999999999,0.6474466390346325
granite,V15G_g2,nominal_markovized,36,recovery,4.006669089650573,0.2624999999999999,0.4227090878059908
granite,V15G_g2,nominal_markovized,37,recovery,4.22631571375848,0.2624999999999999,-0.0
granite,V15G_g2,nominal_markovized,38,recovery,4.22631571375848,0.2624999999999999,-0.0
granite,V15G_g2,nominal_markovized,39,recovery,4.22631571375848,0.2624999999999999,-0.0
granite,V15G_g2,nominal_markovized,40,recovery,4.22631571375848,0.2624999999999999,-0.0
granite,V15G_g2,nominal_markovized,41,recovery,4.22631571375848,0.2624999999999999,-0.0
granite,V15G_g2,nominal_markovized,42,recovery,4.22631571375848,0.2624999999999999,-0.0
granite,V15G_g2,nominal_markovized,43,recovery,4.22631571375848,0.2624999999999999,-0.0
granite,V15G_g2,nominal_markovized,44,recovery,4.22631571375848,0.2624999999999999,-0.0
granite,V15G_g2,nominal_markovized,45,recovery,4.22631571375848,0.2624999999999999,-0.0
granite,V15G_g2,field_markovized,1,baseline,3.3944389775863257,0.1708333333333333,0.2337916587064593
granite,V15G_g2,field_markovized,2,baseline,4.717812157341133,-0.0229166666666666,1.051331792501681
granite,V15G_g2,field_markovized,3,baseline,2.9952448326674737,-0.1687499999999999,1.2777198982377231
granite,V15G_g2,field_markovized,4,baseline,2.941203779796421,-0.1687499999999999,1.281932255186546
granite,V15G_g2,field_markovized,5,baseline,4.10625409774555,-0.0041666666666667,1.5487209384053444
granite,V15G_g2,field_markovized,6,baseline,4.094876618782784,-0.0041666666666667,1.2977694207910209
granite,V15G_g2,field_markovized,7,baseline,4.201733675284872,-0.0041666666666667,1.0329033784358448
granite,V15G_g2,field_markovized,8,baseline,3.9490075090325423,-0.0041666666666667,0.6848367869253674
granite,V15G_g2,field_markovized,9,baseline,3.660378043028508,-0.0041666666666667,0.3490638455848448
granite,V15G_g2,field_markovized,10,baseline,3.383771773346681,-0.1854166666666666,0.116906849137531
granite,V15G_g2,field_markovized,11,baseline,3.3787717571908327,-0.1854166666666666,0.5331638407372986
granite,V15G_g2,field_markovized,12,baseline,3.5202348123813265,-0.1854166666666666,0.6818546087307834
granite,V15G_g2,field_markovized,13,baseline,3.5030343144437674,-0.1854166666666666,0.6615632381579821
granite,V15G_g2,field_markovized,14,baseline,3.347778858069655,-0.1854166666666666,0.4637264398194103
granite,V15G_g2,field_markovized,15,baseline,3.3907971492469917,-0.1854166666666666,-0.0
granite,V15G_g2,field_markovized,16,disruption,8.42900278635748,-0.4625,0.7949899752761647
granite,V15G_g2,field_markovized,17,disruption,12.3485379783295,-1.1375,1.537152516832016
granite,V15G_g2,field_markovized,18,disruption,16.705614287611954,-1.15625,1.934544198079059
granite,V15G_g2,field_markovized,19,disruption,18.05866767176914,-1.2833333333333334,2.2469869218596
granite,V15G_g2,field_markovized,20,disruption,11.583061545400495,-1.2833333333333334,2.0079690852144347
granite,V15G_g2,field_markovized,21,disruption,6.922444680445186,-1.275,1.7807589389726326
granite,V15G_g2,field_markovized,22,disruption,6.112563865464676,-1.275,1.4292498005143552
granite,V15G_g2,field_markovized,23,disruption,5.834740045817717,-1.275,1.065971052722906
granite,V15G_g2,field_markovized,24,disruption,5.78811785912251,-1.275,0.8181391418510982
granite,V15G_g2,field_markovized,25,disruption,4.926694763215228,-1.275,0.4951379447395099
granite,V15G_g2,field_markovized,26,disruption,4.630856475729092,-1.46875,0.5004024235381879
granite,V15G_g2,field_markovized,27,disruption,4.744078106430053,-1.46875,0.6730116670092565
granite,V15G_g2,field_markovized,28,disruption,4.759815110519084,-1.46875,0.6730116670092565
granite,V15G_g2,field_markovized,29,disruption,4.731497754181627,-1.3875000000000002,0.6874357505033553
granite,V15G_g2,field_markovized,30,disruption,4.481414060098376,-1.3875000000000002,0.5623351446188083
granite,V15G_g2,field_markovized,31,recovery,50.7735639102146,-0.2291666666666666,1.371961870693297
granite,V15G_g2,field_markovized,32,recovery,53.02001831206324,-0.9104166666666668,2.0313118739969247
granite,V15G_g2,field_markovized,33,recovery,54.32918445530499,-1.1854166666666668,2.4728223446927053
granite,V15G_g2,field_markovized,34,recovery,54.95738009815345,-1.1854166666666668,2.324318951620014
granite,V15G_g2,field_markovized,35,recovery,45.44918377194242,-1.5666666666666669,2.4613817930753057
granite,V15G_g2,field_markovized,36,recovery,13.198776419855658,-1.4854166666666668,2.126973444137914
granite,V15G_g2,field_markovized,37,recovery,10.711969124046636,-1.4854166666666668,1.6087423852260578
granite,V15G_g2,field_markovized,38,recovery,10.505869522854466,-1.4854166666666668,1.159133182941042
granite,V15G_g2,field_markovized,39,recovery,9.683615431085116,-1.5583333333333331,1.159133182941042
granite,V15G_g2,field_markovized,40,recovery,8.927726702065282,-1.63125,1.102509878050669
granite,V15G_g2,field_markovized,41,recovery,8.789041190349096,-1.63125,1.0842001913751314
granite,V15G_g2,field_markovized,42,recovery,8.735610908584524,-1.63125,1.0066766881382372
granite,V15G_g2,field_markovized,43,recovery,7.401768385708074,-1.55,0.9937757834097752
granite,V15G_g2,field_markovized,44,recovery,7.674100474609956,-1.46875,1.1378553093370862
granite,V15G_g2,field_markovized,45,recovery,9.265177783631222,-1.3875000000000002,1.298189244594348
granite,V15G_g3,nominal_markovized,1,baseline,4.146949586465109,-0.35,1.244016695792894
granite,V15G_g3,nominal_markovized,2,baseline,4.85579131152859,-0.6229166666666667,1.8391450909533809
granite,V15G_g3,nominal_markovized,3,baseline,3.996449757015386,-0.6229166666666667,1.654109885789488
granite,V15G_g3,nominal_markovized,4,baseline,4.166509125044065,-0.6229166666666667,1.4165016721249302
granite,V15G_g3,nominal_markovized,5,baseline,4.513472514583089,-0.6229166666666667,1.23239661091341
granite,V15G_g3,nominal_markovized,6,baseline,2.1218052471548727,-0.6229166666666667,0.5604732555549555
granite,V15G_g3,nominal_markovized,7,baseline,2.683543956794434,-0.7333333333333334,0.3767701612564367
granite,V15G_g3,nominal_markovized,8,baseline,3.388139086210232,-0.7333333333333334,0.6305810283860147
granite,V15G_g3,nominal_markovized,9,baseline,2.8786903613279344,-0.55,0.6615632381579821
granite,V15G_g3,nominal_markovized,10,baseline,2.5679169927067846,-0.55,0.6615632381579821
granite,V15G_g3,nominal_markovized,11,baseline,2.268609631346533,-0.55,0.6615632381579821
granite,V15G_g3,nominal_markovized,12,baseline,3.811153398915188,-0.45,0.9002560512685369
granite,V15G_g3,nominal_markovized,13,baseline,3.076698102225024,-0.45,0.8088161633683142
granite,V15G_g3,nominal_markovized,14,baseline,2.5082507903694062,-0.45,0.6918966592050799
granite,V15G_g3,nominal_markovized,15,baseline,2.044195441399598,-0.45,0.5881687773541907
granite,V15G_g3,nominal_markovized,16,disruption,1.537201832641985,-0.45,0.2663844632679204
granite,V15G_g3,nominal_markovized,17,disruption,1.6462655119613654,-0.45,-0.0
granite,V15G_g3,nominal_markovized,18,disruption,1.884013859649152,-0.46875,0.1985152433458726
granite,V15G_g3,nominal_markovized,19,disruption,2.1128203154301763,-0.46875,0.5623351446188083
granite,V15G_g3,nominal_markovized,20,disruption,2.335164552297011,-0.46875,0.6881388137135884
granite,V15G_g3,nominal_markovized,21,disruption,2.2647039720889115,-0.46875,0.6474466390346325
granite,V15G_g3,nominal_markovized,22,disruption,1.725381552504891,-0.6333333333333333,0.8864644756797975
granite,V15G_g3,nominal_markovized,23,disruption,2.77867255819761,-0.45,0.7286359863911529
granite,V15G_g3,nominal_markovized,24,disruption,2.581246710672271,-0.45,1.0630043962040507
granite,V15G_g3,nominal_markovized,25,disruption,2.270872885923012,-0.45,1.054529479383008
granite,V15G_g3,nominal_markovized,26,disruption,2.165492302958576,-0.45,0.6676166603431286
granite,V15G_g3,nominal_markovized,27,disruption,1.7448817984423048,-0.45,0.482577565177012
granite,V15G_g3,nominal_markovized,28,disruption,1.6462655119613654,-0.45,-0.0
granite,V15G_g3,nominal_markovized,29,disruption,1.6462655119613654,-0.45,-0.0
granite,V15G_g3,nominal_markovized,30,disruption,1.6462655119613654,-0.45,-0.0
granite,V15G_g3,nominal_markovized,31,recovery,3.62370990689629,-0.35,0.0671968803626978
granite,V15G_g3,nominal_markovized,32,recovery,3.2896248883766206,-0.35,0.5172502020286037
granite,V15G_g3,nominal_markovized,33,recovery,3.238838484898431,-0.35,0.6777555495642991
granite,V15G_g3,nominal_markovized,34,recovery,3.1182923110557152,-0.35,0.6676166603431286
granite,V15G_g3,nominal_markovized,35,recovery,2.942101028810268,-0.35,0.482577565177012
granite,V15G_g3,nominal_markovized,36,recovery,3.123209697214087,-0.35,-0.0
granite,V15G_g3,nominal_markovized,37,recovery,3.123209697214087,-0.35,-0.0
granite,V15G_g3,nominal_markovized,38,recovery,3.123209697214087,-0.35,-0.0
granite,V15G_g3,nominal_markovized,39,recovery,3.123209697214087,-0.35,-0.0
granite,V15G_g3,nominal_markovized,40,recovery,3.123209697214087,-0.35,-0.0
granite,V15G_g3,nominal_markovized,41,recovery,3.123209697214087,-0.35,-0.0
granite,V15G_g3,nominal_markovized,42,recovery,3.123209697214087,-0.35,-0.0
granite,V15G_g3,nominal_markovized,43,recovery,3.123209697214087,-0.35,-0.0
granite,V15G_g3,nominal_markovized,44,recovery,3.123209697214087,-0.35,-0.0
granite,V15G_g3,nominal_markovized,45,recovery,3.123209697214087,-0.35,-0.0
granite,V15G_g3,field_markovized,1,baseline,4.168815627462982,-0.35,1.244016695792894
granite,V15G_g3,field_markovized,2,baseline,4.846341679934806,-0.6229166666666667,1.8391450909533809
granite,V15G_g3,field_markovized,3,baseline,3.979658454811555,-0.6229166666666667,1.654109885789488
granite,V15G_g3,field_markovized,4,baseline,4.144603903629236,-0.6229166666666667,1.4165016721249302
granite,V15G_g3,field_markovized,5,baseline,4.470704291713477,-0.6229166666666667,1.23239661091341
granite,V15G_g3,field_markovized,6,baseline,2.1223291289944948,-0.6229166666666667,0.5604732555549555
granite,V15G_g3,field_markovized,7,baseline,2.679447575866592,-0.7333333333333334,0.3767701612564367
granite,V15G_g3,field_markovized,8,baseline,3.3356903648863847,-0.7333333333333334,0.6305810283860147
granite,V15G_g3,field_markovized,9,baseline,2.993719611673721,-0.55,0.6615632381579821
granite,V15G_g3,field_markovized,10,baseline,2.607772310248825,-0.55,0.6615632381579821
granite,V15G_g3,field_markovized,11,baseline,2.270527447945242,-0.55,0.6615632381579821
granite,V15G_g3,field_markovized,12,baseline,3.818573508118784,-0.45,0.9002560512685369
granite,V15G_g3,field_markovized,13,baseline,3.071294361947718,-0.45,0.8088161633683142
granite,V15G_g3,field_markovized,14,baseline,2.5082507903694062,-0.45,0.6918966592050799
granite,V15G_g3,field_markovized,15,baseline,2.044195441399598,-0.45,0.5881687773541907
granite,V15G_g3,field_markovized,16,disruption,5.688182602408846,-0.1125,1.0333290347253663
granite,V15G_g3,field_markovized,17,disruption,9.639343157629783,-0.6041666666666667,1.4850277411474704
granite,V15G_g3,field_markovized,18,disruption,10.819244837927378,-0.8958333333333334,1.9452578072827371
granite,V15G_g3,field_markovized,19,disruption,12.072129374355445,-1.0229166666666667,2.3219025048363635
granite,V15G_g3,field_markovized,20,disruption,12.023191026261989,-1.0229166666666667,2.13094825434792
granite,V15G_g3,field_markovized,21,disruption,9.607481490993772,-1.15,1.812968934275896
granite,V15G_g3,field_markovized,22,disruption,8.078872499657281,-1.15,1.3609954093977843
granite,V15G_g3,field_markovized,23,disruption,7.862615133952375,-1.15,0.9433483923290392
granite,V15G_g3,field_markovized,24,disruption,7.673683871909398,-1.15,0.6108643020548935
granite,V15G_g3,field_markovized,25,disruption,7.260268429718591,-1.1687500000000002,0.8018185525433373
granite,V15G_g3,field_markovized,26,disruption,7.151951113645209,-1.1687500000000002,0.6730116670092565
granite,V15G_g3,field_markovized,27,disruption,7.150867800248945,-1.1687500000000002,0.6730116670092565
granite,V15G_g3,field_markovized,28,disruption,7.066006588523509,-1.1687500000000002,0.5004024235381879
granite,V15G_g3,field_markovized,29,disruption,6.989365242862599,-1.1687500000000002,-0.0
granite,V15G_g3,field_markovized,30,disruption,6.989365242862599,-1.1687500000000002,-0.0
