model_key,condition,phase,lag_updates,lag_sweeps,metric,estimate,ci_low,ci_high,independent_clusters,clusters_total,undefined_clusters,bootstrap_replicates,source_type,lag_truncation_sweeps,lag_truncation_updates,is_primary,lag_estimable,integrated_autocorrelation_time_updates,cluster_id,panel_id,memory_mode,n_agents,binder_cumulant,magnetization_second_moment,near_zero_denominator,phase_updates,temporal_window,magnetization_fourth_moment,window_updates,pooling_rule,valid_bootstrap_replicates,belief_magnetization
qwen,nominal_markovized,recovery,32.0,2.0,autocorrelation,0.0317704801393989,-0.0411078712706072,0.1356113847991767,5.0,6.0,1.0,10000.0,autocorrelation,,,,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,4.695026457584955,V15Q_g0,V15Q_g0_nominal_markovized,markovized,16.0,,,,,,,,,,
qwen,field_markovized,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,4.908200729981086,V15Q_g0,V15Q_g0_field_markovized,markovized,16.0,,,,,,,,,,
qwen,field_persistent,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,6.734362907843781,V15Q_g0,V15Q_g0_field_persistent,persistent_memory,16.0,,,,,,,,,,
qwen,field_scrambled,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,5.534164318611673,V15Q_g0,V15Q_g0_field_scrambled,scrambled_memory,16.0,,,,,,,,,,
qwen,nominal_markovized,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,5.119139152933562,V15Q_g1,V15Q_g1_nominal_markovized,markovized,16.0,,,,,,,,,,
qwen,field_markovized,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,2.170292946781209,V15Q_g1,V15Q_g1_field_markovized,markovized,16.0,,,,,,,,,,
qwen,field_persistent,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,2.609543808932286,V15Q_g1,V15Q_g1_field_persistent,persistent_memory,16.0,,,,,,,,,,
qwen,field_scrambled,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,2.609543808932286,V15Q_g1,V15Q_g1_field_scrambled,scrambled_memory,16.0,,,,,,,,,,
qwen,nominal_markovized,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,6.481535592920498,V15Q_g2,V15Q_g2_nominal_markovized,markovized,16.0,,,,,,,,,,
qwen,field_markovized,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,4.539900970883791,V15Q_g2,V15Q_g2_field_markovized,markovized,16.0,,,,,,,,,,
qwen,field_persistent,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,0.7896545080311418,V15Q_g2,V15Q_g2_field_persistent,persistent_memory,16.0,,,,,,,,,,
qwen,field_scrambled,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,0.7896545080311418,V15Q_g2,V15Q_g2_field_scrambled,scrambled_memory,16.0,,,,,,,,,,
qwen,nominal_markovized,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,,V15Q_g3,V15Q_g3_nominal_markovized,markovized,16.0,,,,,,,,,,
qwen,field_markovized,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,2.700522469666666,V15Q_g3,V15Q_g3_field_markovized,markovized,16.0,,,,,,,,,,
qwen,field_persistent,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,1.4643389439424843,V15Q_g3,V15Q_g3_field_persistent,persistent_memory,16.0,,,,,,,,,,
qwen,field_scrambled,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,0.2943311289947266,V15Q_g3,V15Q_g3_field_scrambled,scrambled_memory,16.0,,,,,,,,,,
qwen,nominal_markovized,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,6.921126393171161,V15Q_g4,V15Q_g4_nominal_markovized,markovized,16.0,,,,,,,,,,
qwen,field_markovized,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,2.356676975793496,V15Q_g4,V15Q_g4_field_markovized,markovized,16.0,,,,,,,,,,
qwen,field_persistent,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,-0.0704668023656449,V15Q_g4,V15Q_g4_field_persistent,persistent_memory,16.0,,,,,,,,,,
qwen,field_scrambled,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,16.094587263065172,V15Q_g4,V15Q_g4_field_scrambled,scrambled_memory,16.0,,,,,,,,,,
qwen,nominal_markovized,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,10.725862574786715,V15Q_g5,V15Q_g5_nominal_markovized,markovized,16.0,,,,,,,,,,
qwen,field_markovized,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,10.735839105750935,V15Q_g5,V15Q_g5_field_markovized,markovized,16.0,,,,,,,,,,
qwen,field_persistent,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,1.0642804614548158,V15Q_g5,V15Q_g5_field_persistent,persistent_memory,16.0,,,,,,,,,,
qwen,field_scrambled,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,1.3057328072442624,V15Q_g5,V15Q_g5_field_scrambled,scrambled_memory,16.0,,,,,,,,,,
granite,nominal_markovized,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,,V15G_g0,V15G_g0_nominal_markovized,markovized,16.0,,,,,,,,,,
granite,field_markovized,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,4.782507138771932,V15G_g0,V15G_g0_field_markovized,markovized,16.0,,,,,,,,,,
granite,field_persistent,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,,V15G_g0,V15G_g0_field_persistent,persistent_memory,16.0,,,,,,,,,,
granite,field_scrambled,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,22.065382437728037,V15G_g0,V15G_g0_field_scrambled,scrambled_memory,16.0,,,,,,,,,,
granite,nominal_markovized,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,27.35154640945931,V15G_g1,V15G_g1_nominal_markovized,markovized,16.0,,,,,,,,,,
granite,field_markovized,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,27.38204932156142,V15G_g1,V15G_g1_field_markovized,markovized,16.0,,,,,,,,,,
granite,field_persistent,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,7.499190274407557,V15G_g1,V15G_g1_field_persistent,persistent_memory,16.0,,,,,,,,,,
granite,field_scrambled,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,16.452238749841406,V15G_g1,V15G_g1_field_scrambled,scrambled_memory,16.0,,,,,,,,,,
granite,nominal_markovized,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,14.258088763499009,V15G_g2,V15G_g2_nominal_markovized,markovized,16.0,,,,,,,,,,
granite,field_markovized,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,17.18451478930464,V15G_g2,V15G_g2_field_markovized,markovized,16.0,,,,,,,,,,
granite,field_persistent,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,,V15G_g2,V15G_g2_field_persistent,persistent_memory,16.0,,,,,,,,,,
granite,field_scrambled,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,24.237230170932285,V15G_g2,V15G_g2_field_scrambled,scrambled_memory,16.0,,,,,,,,,,
granite,nominal_markovized,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,7.499190274407557,V15G_g3,V15G_g3_nominal_markovized,markovized,16.0,,,,,,,,,,
granite,field_markovized,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,26.62154992683997,V15G_g3,V15G_g3_field_markovized,markovized,16.0,,,,,,,,,,
granite,field_persistent,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,,V15G_g3,V15G_g3_field_persistent,persistent_memory,16.0,,,,,,,,,,
granite,field_scrambled,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,18.829432571577627,V15G_g3,V15G_g3_field_scrambled,scrambled_memory,16.0,,,,,,,,,,
granite,nominal_markovized,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,,V15G_g4,V15G_g4_nominal_markovized,markovized,16.0,,,,,,,,,,
granite,field_markovized,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,23.551549638960022,V15G_g4,V15G_g4_field_markovized,markovized,16.0,,,,,,,,,,
granite,field_persistent,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,,V15G_g4,V15G_g4_field_persistent,persistent_memory,16.0,,,,,,,,,,
granite,field_scrambled,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,17.941988151047916,V15G_g4,V15G_g4_field_scrambled,scrambled_memory,16.0,,,,,,,,,,
granite,nominal_markovized,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,14.258088763499009,V15G_g5,V15G_g5_nominal_markovized,markovized,16.0,,,,,,,,,,
granite,field_markovized,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,15.923202808688927,V15G_g5,V15G_g5_field_markovized,markovized,16.0,,,,,,,,,,
granite,field_persistent,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,27.52387667041911,V15G_g5,V15G_g5_field_persistent,persistent_memory,16.0,,,,,,,,,,
granite,field_scrambled,recovery,,,,,,,,,,,integrated_autocorrelation,2.0,32.0,True,True,7.619372645929539,V15G_g5,V15G_g5_field_scrambled,scrambled_memory,16.0,,,,,,,,,,
granite,field_markovized,recovery,,,integrated_autocorrelation_time_updates,19.24089560402115,12.556350153627507,24.917293719964817,6.0,6.0,0.0,10000.0,integrated_autocorrelation_summary,2.0,32.0,True,,,,,,,,,,,,,,,,
granite,field_persistent,recovery,,,integrated_autocorrelation_time_updates,17.511533472413333,7.499190274407557,27.52387667041911,2.0,6.0,4.0,10000.0,integrated_autocorrelation_summary,2.0,32.0,True,,,,,,,,,,,,,,,,
granite,field_scrambled,recovery,,,integrated_autocorrelation_time_updates,17.85760745450947,13.330581726584446,21.67645737865732,6.0,6.0,0.0,10000.0,integrated_autocorrelation_summary,2.0,32.0,True,,,,,,,,,,,,,,,,
granite,nominal_markovized,recovery,,,integrated_autocorrelation_time_updates,15.84172855271622,9.18891489668042,24.07818199796923,4.0,6.0,2.0,10000.0,integrated_autocorrelation_summary,2.0,32.0,True,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,,,integrated_autocorrelation_time_updates,4.56857219980953,2.688738920318617,7.273999372468983,6.0,6.0,0.0,10000.0,integrated_autocorrelation_summary,2.0,32.0,True,,,,,,,,,,,,,,,,
qwen,field_persistent,recovery,,,integrated_autocorrelation_time_updates,2.0986189713064776,0.6402603812773833,4.034417445673412,6.0,6.0,0.0,10000.0,integrated_autocorrelation_summary,2.0,32.0,True,,,,,,,,,,,,,,,,
qwen,field_scrambled,recovery,,,integrated_autocorrelation_time_updates,4.43800230581321,1.013874648371381,9.40489862038262,6.0,6.0,0.0,10000.0,integrated_autocorrelation_summary,2.0,32.0,True,,,,,,,,,,,,,,,,
qwen,nominal_markovized,recovery,,,integrated_autocorrelation_time_updates,6.788538034279378,5.221973362791507,8.843570654092975,5.0,6.0,1.0,10000.0,integrated_autocorrelation_summary,2.0,32.0,True,,,,,,,,,,,,,,,,
qwen,field_markovized,baseline,,,,,,,,,,,binder,,,,,,V15Q_g0,V15Q_g0_field_markovized,markovized,16.0,0.0559489101763156,0.0095703125,False,240.0,,,,,,
qwen,field_markovized,disruption,,,,,,,,,,,binder,,,,,,V15Q_g0,V15Q_g0_field_markovized,markovized,16.0,-2.104,0.0065104166666666,False,240.0,,,,,,
qwen,field_markovized,recovery,,,,,,,,,,,binder,,,,,,V15Q_g0,V15Q_g0_field_markovized,markovized,16.0,-10.875,0.0020833333333333,False,240.0,,,,,,
qwen,field_markovized,baseline,,,,,,,,,,,binder,,,,,,V15Q_g1,V15Q_g1_field_markovized,markovized,16.0,-0.2348248352410682,0.012109375,False,240.0,,,,,,
qwen,field_markovized,disruption,,,,,,,,,,,binder,,,,,,V15Q_g1,V15Q_g1_field_markovized,markovized,16.0,-9.370370370370368,0.00234375,False,240.0,,,,,,
qwen,field_markovized,recovery,,,,,,,,,,,binder,,,,,,V15Q_g1,V15Q_g1_field_markovized,markovized,16.0,-3.279835390946502,0.0017578125,False,240.0,,,,,,
qwen,field_markovized,baseline,,,,,,,,,,,binder,,,,,,V15Q_g2,V15Q_g2_field_markovized,markovized,16.0,-0.3061224489795915,0.0091145833333333,False,240.0,,,,,,
qwen,field_markovized,disruption,,,,,,,,,,,binder,,,,,,V15Q_g2,V15Q_g2_field_markovized,markovized,16.0,-6.1827372868567965,0.0091796875,False,240.0,,,,,,
qwen,field_markovized,recovery,,,,,,,,,,,binder,,,,,,V15Q_g2,V15Q_g2_field_markovized,markovized,16.0,-3.773662551440329,0.003515625,False,240.0,,,,,,
qwen,field_markovized,baseline,,,,,,,,,,,binder,,,,,,V15Q_g3,V15Q_g3_field_markovized,markovized,16.0,-0.7483234714003943,0.0126953125,False,240.0,,,,,,
qwen,field_markovized,disruption,,,,,,,,,,,binder,,,,,,V15Q_g3,V15Q_g3_field_markovized,markovized,16.0,-3.375,0.0020833333333333,False,240.0,,,,,,
qwen,field_markovized,recovery,,,,,,,,,,,binder,,,,,,V15Q_g3,V15Q_g3_field_markovized,markovized,16.0,-4.866666666666667,0.001953125,False,240.0,,,,,,
qwen,field_markovized,baseline,,,,,,,,,,,binder,,,,,,V15Q_g4,V15Q_g4_field_markovized,markovized,16.0,-2.944773175542406,0.0025390625,False,240.0,,,,,,
qwen,field_markovized,disruption,,,,,,,,,,,binder,,,,,,V15Q_g4,V15Q_g4_field_markovized,markovized,16.0,-3.316704518756363,0.0073567708333333,False,240.0,,,,,,
qwen,field_markovized,recovery,,,,,,,,,,,binder,,,,,,V15Q_g4,V15Q_g4_field_markovized,markovized,16.0,-4.630987088713036,0.0031901041666666,False,240.0,,,,,,
qwen,field_markovized,baseline,,,,,,,,,,,binder,,,,,,V15Q_g5,V15Q_g5_field_markovized,markovized,16.0,-0.0446280991735539,0.0071614583333333,False,240.0,,,,,,
qwen,field_markovized,disruption,,,,,,,,,,,binder,,,,,,V15Q_g5,V15Q_g5_field_markovized,markovized,16.0,-8.70414201183432,0.0033854166666666,False,240.0,,,,,,
qwen,field_markovized,recovery,,,,,,,,,,,binder,,,,,,V15Q_g5,V15Q_g5_field_markovized,markovized,16.0,-0.7732234350634888,0.0087239583333333,False,240.0,,,,,,
granite,field_markovized,baseline,,,,,,,,,,,binder,,,,,,V15G_g0,V15G_g0_field_markovized,markovized,16.0,0.6126965494515224,0.0508463541666666,False,240.0,,,,,,
granite,field_markovized,disruption,,,,,,,,,,,binder,,,,,,V15G_g0,V15G_g0_field_markovized,markovized,16.0,0.4670286715787368,0.2860026041666667,False,240.0,,,,,,
granite,field_markovized,recovery,,,,,,,,,,,binder,,,,,,V15G_g0,V15G_g0_field_markovized,markovized,16.0,0.6069516444293362,0.1494791666666666,False,240.0,,,,,,
granite,field_markovized,baseline,,,,,,,,,,,binder,,,,,,V15G_g1,V15G_g1_field_markovized,markovized,16.0,0.6396396396396398,0.014453125,False,240.0,,,,,,
granite,field_markovized,disruption,,,,,,,,,,,binder,,,,,,V15G_g1,V15G_g1_field_markovized,markovized,16.0,0.6074526464304135,0.3670572916666667,False,240.0,,,,,,
granite,field_markovized,recovery,,,,,,,,,,,binder,,,,,,V15G_g1,V15G_g1_field_markovized,markovized,16.0,0.6255802955721819,0.3796223958333333,False,240.0,,,,,,
granite,field_markovized,baseline,,,,,,,,,,,binder,,,,,,V15G_g2,V15G_g2_field_markovized,markovized,16.0,-0.5384615384615385,0.0033854166666666,False,240.0,,,,,,
granite,field_markovized,disruption,,,,,,,,,,,binder,,,,,,V15G_g2,V15G_g2_field_markovized,markovized,16.0,0.475331530557058,0.0699869791666666,False,240.0,,,,,,
granite,field_markovized,recovery,,,,,,,,,,,binder,,,,,,V15G_g2,V15G_g2_field_markovized,markovized,16.0,0.503062240304709,0.1583333333333333,False,240.0,,,,,,
granite,field_markovized,baseline,,,,,,,,,,,binder,,,,,,V15G_g3,V15G_g3_field_markovized,markovized,16.0,0.4012851483907796,0.0246744791666666,False,240.0,,,,,,
granite,field_markovized,disruption,,,,,,,,,,,binder,,,,,,V15G_g3,V15G_g3_field_markovized,markovized,16.0,0.6615534498519171,0.2529947916666666,False,240.0,,,,,,
granite,field_markovized,recovery,,,,,,,,,,,binder,,,,,,V15G_g3,V15G_g3_field_markovized,markovized,16.0,0.1244553878967165,0.1022786458333333,False,240.0,,,,,,
granite,field_markovized,baseline,,,,,,,,,,,binder,,,,,,V15G_g4,V15G_g4_field_markovized,markovized,16.0,0.5507478908959164,0.0180989583333333,False,240.0,,,,,,
granite,field_markovized,disruption,,,,,,,,,,,binder,,,,,,V15G_g4,V15G_g4_field_markovized,markovized,16.0,0.3762005257649996,0.0468098958333333,False,240.0,,,,,,
granite,field_markovized,recovery,,,,,,,,,,,binder,,,,,,V15G_g4,V15G_g4_field_markovized,markovized,16.0,0.4912430837446813,0.3649088541666667,False,240.0,,,,,,
granite,field_markovized,baseline,,,,,,,,,,,binder,,,,,,V15G_g5,V15G_g5_field_markovized,markovized,16.0,0.520321361058601,0.071875,False,240.0,,,,,,
granite,field_markovized,disruption,,,,,,,,,,,binder,,,,,,V15G_g5,V15G_g5_field_markovized,markovized,16.0,0.5972370066220434,0.2139973958333333,False,240.0,,,,,,
granite,field_markovized,recovery,,,,,,,,,,,binder,,,,,,V15G_g5,V15G_g5_field_markovized,markovized,16.0,0.6226517765672477,0.6114583333333333,False,240.0,,,,,,
granite,field_markovized,baseline,,,binder_cumulant,0.3643715084958202,-0.0039990003952495,0.5951937652677781,6.0,6.0,0.0,10000.0,binder_summary,,,,,,,,,,,,,,,,,,,
granite,field_markovized,disruption,,,binder_cumulant,0.530800638467528,0.4546426951387587,0.6093964456978241,6.0,6.0,0.0,10000.0,binder_summary,,,,,,,,,,,,,,,,,,,
granite,field_markovized,recovery,,,binder_cumulant,0.4956574047524787,0.3341784899786248,0.601238414264309,6.0,6.0,0.0,10000.0,binder_summary,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,baseline,,,binder_cumulant,-0.7037871866934498,-1.6389247536201956,-0.0912641763044137,6.0,6.0,0.0,10000.0,binder_summary,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,disruption,,,binder_cumulant,-5.508825697969641,-7.728831734967038,-3.399857720728253,6.0,6.0,0.0,10000.0,binder_summary,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,recovery,,,binder_cumulant,-4.699895855471671,-7.384914171849978,-2.555473171578384,6.0,6.0,0.0,10000.0,binder_summary,,,,,,,,,,,,,,,,,,,
qwen,field_markovized,baseline,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g0,V15Q_g0_field_markovized,markovized,16.0,0.0559489101763156,0.0095703125,False,,full_phase,0.0002593994140625,240.0,,,
qwen,field_markovized,baseline,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g0,V15Q_g0_field_markovized,markovized,16.0,0.3892524291096568,0.016015625,False,,early_half,0.000469970703125,120.0,,,
qwen,field_markovized,baseline,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g0,V15Q_g0_field_markovized,markovized,16.0,-0.6666666666666665,0.003125,False,,late_half,4.8828125e-05,120.0,,,
qwen,field_markovized,disruption,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g0,V15Q_g0_field_markovized,markovized,16.0,-2.104,0.0065104166666666,False,,full_phase,0.0003946940104166,240.0,,,
qwen,field_markovized,disruption,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g0,V15Q_g0_field_markovized,markovized,16.0,-1.0650519031141863,0.0110677083333333,False,,early_half,0.0007588704427083,120.0,,,
qwen,field_markovized,disruption,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g0,V15Q_g0_field_markovized,markovized,16.0,-1.6666666666666663,0.001953125,False,,late_half,3.0517578125e-05,120.0,,,
qwen,field_markovized,recovery,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g0,V15Q_g0_field_markovized,markovized,16.0,-10.875,0.0020833333333333,False,,full_phase,0.0001546223958333,240.0,,,
qwen,field_markovized,recovery,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g0,V15Q_g0_field_markovized,markovized,16.0,-4.9375,0.0041666666666666,False,,early_half,0.0003092447916666,120.0,,,
qwen,field_markovized,recovery,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g0,V15Q_g0_field_markovized,markovized,16.0,,0.0,True,,late_half,0.0,120.0,,,
qwen,field_markovized,baseline,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g1,V15Q_g1_field_markovized,markovized,16.0,-0.2348248352410682,0.012109375,False,,full_phase,0.000543212890625,240.0,,,
qwen,field_markovized,baseline,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g1,V15Q_g1_field_markovized,markovized,16.0,0.2538830018870662,0.0216145833333333,False,,early_half,0.0010457356770833,120.0,,,
qwen,field_markovized,baseline,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g1,V15Q_g1_field_markovized,markovized,16.0,-1.0,0.0026041666666666,False,,late_half,4.069010416666666e-05,120.0,,,
qwen,field_markovized,disruption,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g1,V15Q_g1_field_markovized,markovized,16.0,-9.370370370370368,0.00234375,False,,full_phase,0.0001708984375,240.0,,,
qwen,field_markovized,disruption,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g1,V15Q_g1_field_markovized,markovized,16.0,-4.185185185185184,0.0046875,False,,early_half,0.000341796875,120.0,,,
qwen,field_markovized,disruption,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g1,V15Q_g1_field_markovized,markovized,16.0,,0.0,True,,late_half,0.0,120.0,,,
qwen,field_markovized,recovery,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g1,V15Q_g1_field_markovized,markovized,16.0,-3.279835390946502,0.0017578125,False,,full_phase,3.96728515625e-05,240.0,,,
qwen,field_markovized,recovery,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g1,V15Q_g1_field_markovized,markovized,16.0,-2.4349030470914137,0.0024739583333333,False,,early_half,6.306966145833334e-05,120.0,,,
qwen,field_markovized,recovery,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g1,V15Q_g1_field_markovized,markovized,16.0,-4.0,0.0010416666666666,False,,late_half,1.6276041666666666e-05,120.0,,,
qwen,field_markovized,baseline,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g2,V15Q_g2_field_markovized,markovized,16.0,-0.3061224489795915,0.0091145833333333,False,,full_phase,0.0003255208333333,240.0,,,
qwen,field_markovized,baseline,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g2,V15Q_g2_field_markovized,markovized,16.0,0.0123456790123457,0.0140625,False,,early_half,0.0005859375,120.0,,,
qwen,field_markovized,baseline,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g2,V15Q_g2_field_markovized,markovized,16.0,-0.25,0.0041666666666666,False,,late_half,6.510416666666667e-05,120.0,,,
qwen,field_markovized,disruption,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g2,V15Q_g2_field_markovized,markovized,16.0,-6.1827372868567965,0.0091796875,False,,full_phase,0.0018157958984375,240.0,,,
qwen,field_markovized,disruption,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g2,V15Q_g2_field_markovized,markovized,16.0,-2.7956204379562046,0.0178385416666666,False,,early_half,0.0036234537760416,120.0,,,
qwen,field_markovized,disruption,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g2,V15Q_g2_field_markovized,markovized,16.0,-9.0,0.0005208333333333,False,,late_half,8.138020833333333e-06,120.0,,,
qwen,field_markovized,recovery,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g2,V15Q_g2_field_markovized,markovized,16.0,-3.773662551440329,0.003515625,False,,full_phase,0.000177001953125,240.0,,,
qwen,field_markovized,recovery,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g2,V15Q_g2_field_markovized,markovized,16.0,-1.3868312757201644,0.00703125,False,,early_half,0.00035400390625,120.0,,,
qwen,field_markovized,recovery,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g2,V15Q_g2_field_markovized,markovized,16.0,,0.0,True,,late_half,0.0,120.0,,,
qwen,field_markovized,baseline,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g3,V15Q_g3_field_markovized,markovized,16.0,-0.7483234714003943,0.0126953125,False,,full_phase,0.0008453369140625,240.0,,,
qwen,field_markovized,baseline,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g3,V15Q_g3_field_markovized,markovized,16.0,0.0121965946141769,0.0236979166666666,False,,early_half,0.0016642252604166,120.0,,,
qwen,field_markovized,baseline,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g3,V15Q_g3_field_markovized,markovized,16.0,-2.076923076923077,0.0016927083333333,False,,late_half,2.644856770833333e-05,120.0,,,
qwen,field_markovized,disruption,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g3,V15Q_g3_field_markovized,markovized,16.0,-3.375,0.0020833333333333,False,,full_phase,5.696614583333333e-05,240.0,,,
qwen,field_markovized,disruption,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g3,V15Q_g3_field_markovized,markovized,16.0,-5.25,0.0020833333333333,False,,early_half,8.138020833333333e-05,120.0,,,
qwen,field_markovized,disruption,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g3,V15Q_g3_field_markovized,markovized,16.0,-1.5,0.0020833333333333,False,,late_half,3.255208333333333e-05,120.0,,,
qwen,field_markovized,recovery,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g3,V15Q_g3_field_markovized,markovized,16.0,-4.866666666666667,0.001953125,False,,full_phase,6.7138671875e-05,240.0,,,
qwen,field_markovized,recovery,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g3,V15Q_g3_field_markovized,markovized,16.0,-1.9333333333333336,0.00390625,False,,early_half,0.00013427734375,120.0,,,
qwen,field_markovized,recovery,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g3,V15Q_g3_field_markovized,markovized,16.0,,0.0,True,,late_half,0.0,120.0,,,
qwen,field_markovized,baseline,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g4,V15Q_g4_field_markovized,markovized,16.0,-2.944773175542406,0.0025390625,False,,full_phase,7.62939453125e-05,240.0,,,
qwen,field_markovized,baseline,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g4,V15Q_g4_field_markovized,markovized,16.0,-0.972386587771203,0.005078125,False,,early_half,0.000152587890625,120.0,,,
qwen,field_markovized,baseline,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g4,V15Q_g4_field_markovized,markovized,16.0,,0.0,True,,late_half,0.0,120.0,,,
qwen,field_markovized,disruption,,,,,,,,,,,binder_window_sensitivity,,,,,,V15Q_g4,V15Q_g4_field_markovized,markovized,16.0,-3.316704518756363,0.0073567708333333,False,,full_phase,0.0007008870442708,240.0,,,
