run_id,application,scenario,method,message_type,count
holdout_locked-humanitarian-doet_rule-n10-s8107-communication_partition,humanitarian,communication_partition,doet_rule,entropy_sketch,18
holdout_locked-humanitarian-doet_rule-n10-s8108-communication_partition,humanitarian,communication_partition,doet_rule,coalition_joined,15
holdout_locked-humanitarian-doet_rule-n10-s8108-communication_partition,humanitarian,communication_partition,doet_rule,coalition_proposal,19
holdout_locked-humanitarian-doet_rule-n10-s8108-communication_partition,humanitarian,communication_partition,doet_rule,need,2
holdout_locked-humanitarian-doet_rule-n10-s8108-communication_partition,humanitarian,communication_partition,doet_rule,entropy_sketch,18
holdout_locked-humanitarian-doet_rule-n10-s8109-communication_partition,humanitarian,communication_partition,doet_rule,coalition_joined,15
holdout_locked-humanitarian-doet_rule-n10-s8109-communication_partition,humanitarian,communication_partition,doet_rule,coalition_proposal,19
holdout_locked-humanitarian-doet_rule-n10-s8109-communication_partition,humanitarian,communication_partition,doet_rule,need,3
holdout_locked-humanitarian-doet_rule-n10-s8109-communication_partition,humanitarian,communication_partition,doet_rule,entropy_sketch,16
holdout_locked-humanitarian-doet_rule-n10-s8110-communication_partition,humanitarian,communication_partition,doet_rule,coalition_joined,13
holdout_locked-humanitarian-doet_rule-n10-s8110-communication_partition,humanitarian,communication_partition,doet_rule,coalition_proposal,18
holdout_locked-humanitarian-doet_rule-n10-s8110-communication_partition,humanitarian,communication_partition,doet_rule,need,2
holdout_locked-humanitarian-doet_rule-n10-s8110-communication_partition,humanitarian,communication_partition,doet_rule,entropy_sketch,16
holdout_locked-humanitarian-doet_rule-n10-s8111-communication_partition,humanitarian,communication_partition,doet_rule,coalition_joined,18
holdout_locked-humanitarian-doet_rule-n10-s8111-communication_partition,humanitarian,communication_partition,doet_rule,coalition_proposal,23
holdout_locked-humanitarian-doet_rule-n10-s8111-communication_partition,humanitarian,communication_partition,doet_rule,need,2
holdout_locked-humanitarian-doet_rule-n10-s8111-communication_partition,humanitarian,communication_partition,doet_rule,entropy_sketch,16
holdout_locked-humanitarian-doet_rule-n10-s8112-communication_partition,humanitarian,communication_partition,doet_rule,coalition_joined,16
holdout_locked-humanitarian-doet_rule-n10-s8112-communication_partition,humanitarian,communication_partition,doet_rule,coalition_proposal,22
holdout_locked-humanitarian-doet_rule-n10-s8112-communication_partition,humanitarian,communication_partition,doet_rule,need,2
holdout_locked-humanitarian-doet_rule-n10-s8112-communication_partition,humanitarian,communication_partition,doet_rule,entropy_sketch,16
holdout_locked-humanitarian-doet_rule-n10-s8113-communication_partition,humanitarian,communication_partition,doet_rule,coalition_joined,13
holdout_locked-humanitarian-doet_rule-n10-s8113-communication_partition,humanitarian,communication_partition,doet_rule,coalition_proposal,19
holdout_locked-humanitarian-doet_rule-n10-s8113-communication_partition,humanitarian,communication_partition,doet_rule,need,2
holdout_locked-humanitarian-doet_rule-n10-s8113-communication_partition,humanitarian,communication_partition,doet_rule,entropy_sketch,18
holdout_locked-humanitarian-doet_rule-n10-s8114-communication_partition,humanitarian,communication_partition,doet_rule,coalition_joined,16
holdout_locked-humanitarian-doet_rule-n10-s8114-communication_partition,humanitarian,communication_partition,doet_rule,coalition_proposal,23
holdout_locked-humanitarian-doet_rule-n10-s8114-communication_partition,humanitarian,communication_partition,doet_rule,need,4
holdout_locked-humanitarian-doet_rule-n10-s8114-communication_partition,humanitarian,communication_partition,doet_rule,entropy_sketch,16
holdout_locked-humanitarian-doet_rule-n10-s8115-communication_partition,humanitarian,communication_partition,doet_rule,coalition_joined,12
holdout_locked-humanitarian-doet_rule-n10-s8115-communication_partition,humanitarian,communication_partition,doet_rule,coalition_proposal,14
holdout_locked-humanitarian-doet_rule-n10-s8115-communication_partition,humanitarian,communication_partition,doet_rule,need,3
holdout_locked-humanitarian-doet_rule-n10-s8115-communication_partition,humanitarian,communication_partition,doet_rule,entropy_sketch,18
holdout_locked-humanitarian-doet_rule-n10-s8116-communication_partition,humanitarian,communication_partition,doet_rule,coalition_joined,15
holdout_locked-humanitarian-doet_rule-n10-s8116-communication_partition,humanitarian,communication_partition,doet_rule,coalition_proposal,23
holdout_locked-humanitarian-doet_rule-n10-s8116-communication_partition,humanitarian,communication_partition,doet_rule,need,1
holdout_locked-humanitarian-doet_rule-n10-s8116-communication_partition,humanitarian,communication_partition,doet_rule,entropy_sketch,14
holdout_locked-humanitarian-doet_rl-n10-s8101-communication_partition-r7302,humanitarian,communication_partition,doet_rl,coalition_joined,2
holdout_locked-humanitarian-doet_rl-n10-s8101-communication_partition-r7302,humanitarian,communication_partition,doet_rl,coalition_proposal,5
holdout_locked-humanitarian-doet_rl-n10-s8101-communication_partition-r7302,humanitarian,communication_partition,doet_rl,need,3
holdout_locked-humanitarian-doet_rl-n10-s8101-communication_partition-r7302,humanitarian,communication_partition,doet_rl,entropy_sketch,18
holdout_locked-humanitarian-doet_rl-n10-s8102-communication_partition-r7303,humanitarian,communication_partition,doet_rl,coalition_joined,5
holdout_locked-humanitarian-doet_rl-n10-s8102-communication_partition-r7303,humanitarian,communication_partition,doet_rl,coalition_proposal,13
holdout_locked-humanitarian-doet_rl-n10-s8102-communication_partition-r7303,humanitarian,communication_partition,doet_rl,need,3
holdout_locked-humanitarian-doet_rl-n10-s8102-communication_partition-r7303,humanitarian,communication_partition,doet_rl,entropy_sketch,18
holdout_locked-humanitarian-doet_rl-n10-s8103-communication_partition-r7304,humanitarian,communication_partition,doet_rl,coalition_joined,3
holdout_locked-humanitarian-doet_rl-n10-s8103-communication_partition-r7304,humanitarian,communication_partition,doet_rl,coalition_proposal,9
holdout_locked-humanitarian-doet_rl-n10-s8103-communication_partition-r7304,humanitarian,communication_partition,doet_rl,need,2
holdout_locked-humanitarian-doet_rl-n10-s8103-communication_partition-r7304,humanitarian,communication_partition,doet_rl,entropy_sketch,16
holdout_locked-humanitarian-doet_rl-n10-s8104-communication_partition-r7305,humanitarian,communication_partition,doet_rl,coalition_joined,4
holdout_locked-humanitarian-doet_rl-n10-s8104-communication_partition-r7305,humanitarian,communication_partition,doet_rl,coalition_proposal,10
holdout_locked-humanitarian-doet_rl-n10-s8104-communication_partition-r7305,humanitarian,communication_partition,doet_rl,need,3
holdout_locked-humanitarian-doet_rl-n10-s8104-communication_partition-r7305,humanitarian,communication_partition,doet_rl,entropy_sketch,18
holdout_locked-humanitarian-doet_rl-n10-s8105-communication_partition-r7301,humanitarian,communication_partition,doet_rl,coalition_joined,2
holdout_locked-humanitarian-doet_rl-n10-s8105-communication_partition-r7301,humanitarian,communication_partition,doet_rl,coalition_proposal,9
holdout_locked-humanitarian-doet_rl-n10-s8105-communication_partition-r7301,humanitarian,communication_partition,doet_rl,need,3
holdout_locked-humanitarian-doet_rl-n10-s8105-communication_partition-r7301,humanitarian,communication_partition,doet_rl,entropy_sketch,18
holdout_locked-humanitarian-doet_rl-n10-s8106-communication_partition-r7302,humanitarian,communication_partition,doet_rl,coalition_joined,2
holdout_locked-humanitarian-doet_rl-n10-s8106-communication_partition-r7302,humanitarian,communication_partition,doet_rl,coalition_proposal,10
holdout_locked-humanitarian-doet_rl-n10-s8106-communication_partition-r7302,humanitarian,communication_partition,doet_rl,need,2
holdout_locked-humanitarian-doet_rl-n10-s8106-communication_partition-r7302,humanitarian,communication_partition,doet_rl,entropy_sketch,16
holdout_locked-humanitarian-doet_rl-n10-s8107-communication_partition-r7303,humanitarian,communication_partition,doet_rl,coalition_joined,3
holdout_locked-humanitarian-doet_rl-n10-s8107-communication_partition-r7303,humanitarian,communication_partition,doet_rl,coalition_proposal,9
holdout_locked-humanitarian-doet_rl-n10-s8107-communication_partition-r7303,humanitarian,communication_partition,doet_rl,need,2
holdout_locked-humanitarian-doet_rl-n10-s8107-communication_partition-r7303,humanitarian,communication_partition,doet_rl,entropy_sketch,18
holdout_locked-humanitarian-doet_rl-n10-s8108-communication_partition-r7304,humanitarian,communication_partition,doet_rl,coalition_joined,1
holdout_locked-humanitarian-doet_rl-n10-s8108-communication_partition-r7304,humanitarian,communication_partition,doet_rl,coalition_proposal,5
holdout_locked-humanitarian-doet_rl-n10-s8108-communication_partition-r7304,humanitarian,communication_partition,doet_rl,need,3
holdout_locked-humanitarian-doet_rl-n10-s8108-communication_partition-r7304,humanitarian,communication_partition,doet_rl,entropy_sketch,18
holdout_locked-humanitarian-doet_rl-n10-s8109-communication_partition-r7305,humanitarian,communication_partition,doet_rl,coalition_proposal,7
holdout_locked-humanitarian-doet_rl-n10-s8109-communication_partition-r7305,humanitarian,communication_partition,doet_rl,need,2
holdout_locked-humanitarian-doet_rl-n10-s8109-communication_partition-r7305,humanitarian,communication_partition,doet_rl,entropy_sketch,16
holdout_locked-humanitarian-doet_rl-n10-s8110-communication_partition-r7301,humanitarian,communication_partition,doet_rl,coalition_joined,3
holdout_locked-humanitarian-doet_rl-n10-s8110-communication_partition-r7301,humanitarian,communication_partition,doet_rl,coalition_proposal,7
holdout_locked-humanitarian-doet_rl-n10-s8110-communication_partition-r7301,humanitarian,communication_partition,doet_rl,need,3
holdout_locked-humanitarian-doet_rl-n10-s8110-communication_partition-r7301,humanitarian,communication_partition,doet_rl,entropy_sketch,16
holdout_locked-humanitarian-doet_rl-n10-s8111-communication_partition-r7302,humanitarian,communication_partition,doet_rl,coalition_joined,2
holdout_locked-humanitarian-doet_rl-n10-s8111-communication_partition-r7302,humanitarian,communication_partition,doet_rl,coalition_proposal,8
holdout_locked-humanitarian-doet_rl-n10-s8111-communication_partition-r7302,humanitarian,communication_partition,doet_rl,need,3
holdout_locked-humanitarian-doet_rl-n10-s8111-communication_partition-r7302,humanitarian,communication_partition,doet_rl,entropy_sketch,16
holdout_locked-humanitarian-doet_rl-n10-s8112-communication_partition-r7303,humanitarian,communication_partition,doet_rl,coalition_joined,5
holdout_locked-humanitarian-doet_rl-n10-s8112-communication_partition-r7303,humanitarian,communication_partition,doet_rl,coalition_proposal,13
holdout_locked-humanitarian-doet_rl-n10-s8112-communication_partition-r7303,humanitarian,communication_partition,doet_rl,need,2
holdout_locked-humanitarian-doet_rl-n10-s8112-communication_partition-r7303,humanitarian,communication_partition,doet_rl,entropy_sketch,16
holdout_locked-humanitarian-doet_rl-n10-s8113-communication_partition-r7304,humanitarian,communication_partition,doet_rl,coalition_joined,1
holdout_locked-humanitarian-doet_rl-n10-s8113-communication_partition-r7304,humanitarian,communication_partition,doet_rl,coalition_proposal,6
holdout_locked-humanitarian-doet_rl-n10-s8113-communication_partition-r7304,humanitarian,communication_partition,doet_rl,need,2
holdout_locked-humanitarian-doet_rl-n10-s8113-communication_partition-r7304,humanitarian,communication_partition,doet_rl,entropy_sketch,18
holdout_locked-humanitarian-doet_rl-n10-s8114-communication_partition-r7305,humanitarian,communication_partition,doet_rl,coalition_joined,2
holdout_locked-humanitarian-doet_rl-n10-s8114-communication_partition-r7305,humanitarian,communication_partition,doet_rl,coalition_proposal,8
holdout_locked-humanitarian-doet_rl-n10-s8114-communication_partition-r7305,humanitarian,communication_partition,doet_rl,need,2
holdout_locked-humanitarian-doet_rl-n10-s8114-communication_partition-r7305,humanitarian,communication_partition,doet_rl,entropy_sketch,16
holdout_locked-humanitarian-doet_rl-n10-s8115-communication_partition-r7301,humanitarian,communication_partition,doet_rl,coalition_joined,3
holdout_locked-humanitarian-doet_rl-n10-s8115-communication_partition-r7301,humanitarian,communication_partition,doet_rl,coalition_proposal,9
holdout_locked-humanitarian-doet_rl-n10-s8115-communication_partition-r7301,humanitarian,communication_partition,doet_rl,need,2
holdout_locked-humanitarian-doet_rl-n10-s8115-communication_partition-r7301,humanitarian,communication_partition,doet_rl,entropy_sketch,18
holdout_locked-humanitarian-doet_rl-n10-s8116-communication_partition-r7302,humanitarian,communication_partition,doet_rl,coalition_joined,3
holdout_locked-humanitarian-doet_rl-n10-s8116-communication_partition-r7302,humanitarian,communication_partition,doet_rl,coalition_proposal,8
holdout_locked-humanitarian-doet_rl-n10-s8116-communication_partition-r7302,humanitarian,communication_partition,doet_rl,need,3
holdout_locked-humanitarian-doet_rl-n10-s8116-communication_partition-r7302,humanitarian,communication_partition,doet_rl,entropy_sketch,14
holdout_locked-humanitarian-doet_rule-n10-s8101-correlated,humanitarian,correlated,doet_rule,coalition_joined,14
holdout_locked-humanitarian-doet_rule-n10-s8101-correlated,humanitarian,correlated,doet_rule,coalition_proposal,26
holdout_locked-humanitarian-doet_rule-n10-s8101-correlated,humanitarian,correlated,doet_rule,need,2
holdout_locked-humanitarian-doet_rule-n10-s8101-correlated,humanitarian,correlated,doet_rule,entropy_sketch,12
holdout_locked-humanitarian-doet_rule-n10-s8102-correlated,humanitarian,correlated,doet_rule,coalition_joined,16
holdout_locked-humanitarian-doet_rule-n10-s8102-correlated,humanitarian,correlated,doet_rule,coalition_proposal,29
holdout_locked-humanitarian-doet_rule-n10-s8102-correlated,humanitarian,correlated,doet_rule,need,4
holdout_locked-humanitarian-doet_rule-n10-s8102-correlated,humanitarian,correlated,doet_rule,entropy_sketch,12
holdout_locked-humanitarian-doet_rule-n10-s8103-correlated,humanitarian,correlated,doet_rule,coalition_joined,13
holdout_locked-humanitarian-doet_rule-n10-s8103-correlated,humanitarian,correlated,doet_rule,coalition_proposal,23
holdout_locked-humanitarian-doet_rule-n10-s8103-correlated,humanitarian,correlated,doet_rule,need,4
holdout_locked-humanitarian-doet_rule-n10-s8103-correlated,humanitarian,correlated,doet_rule,entropy_sketch,12
holdout_locked-humanitarian-doet_rule-n10-s8104-correlated,humanitarian,correlated,doet_rule,coalition_joined,11
holdout_locked-humanitarian-doet_rule-n10-s8104-correlated,humanitarian,correlated,doet_rule,coalition_proposal,15
holdout_locked-humanitarian-doet_rule-n10-s8104-correlated,humanitarian,correlated,doet_rule,need,5
holdout_locked-humanitarian-doet_rule-n10-s8104-correlated,humanitarian,correlated,doet_rule,entropy_sketch,14
holdout_locked-humanitarian-doet_rule-n10-s8105-correlated,humanitarian,correlated,doet_rule,coalition_joined,13
holdout_locked-humanitarian-doet_rule-n10-s8105-correlated,humanitarian,correlated,doet_rule,coalition_proposal,24
holdout_locked-humanitarian-doet_rule-n10-s8105-correlated,humanitarian,correlated,doet_rule,need,4
holdout_locked-humanitarian-doet_rule-n10-s8105-correlated,humanitarian,correlated,doet_rule,entropy_sketch,12
holdout_locked-humanitarian-doet_rule-n10-s8106-correlated,humanitarian,correlated,doet_rule,coalition_joined,20
holdout_locked-humanitarian-doet_rule-n10-s8106-correlated,humanitarian,correlated,doet_rule,coalition_proposal,31
holdout_locked-humanitarian-doet_rule-n10-s8106-correlated,humanitarian,correlated,doet_rule,need,1
holdout_locked-humanitarian-doet_rule-n10-s8106-correlated,humanitarian,correlated,doet_rule,entropy_sketch,14
holdout_locked-humanitarian-doet_rule-n10-s8107-correlated,humanitarian,correlated,doet_rule,coalition_joined,11
holdout_locked-humanitarian-doet_rule-n10-s8107-correlated,humanitarian,correlated,doet_rule,coalition_proposal,18
holdout_locked-humanitarian-doet_rule-n10-s8107-correlated,humanitarian,correlated,doet_rule,need,3
holdout_locked-humanitarian-doet_rule-n10-s8107-correlated,humanitarian,correlated,doet_rule,entropy_sketch,16
holdout_locked-humanitarian-doet_rule-n10-s8108-correlated,humanitarian,correlated,doet_rule,coalition_joined,16
holdout_locked-humanitarian-doet_rule-n10-s8108-correlated,humanitarian,correlated,doet_rule,coalition_proposal,26
holdout_locked-humanitarian-doet_rule-n10-s8108-correlated,humanitarian,correlated,doet_rule,need,5
holdout_locked-humanitarian-doet_rule-n10-s8108-correlated,humanitarian,correlated,doet_rule,entropy_sketch,18
holdout_locked-humanitarian-doet_rule-n10-s8109-correlated,humanitarian,correlated,doet_rule,coalition_joined,18
holdout_locked-humanitarian-doet_rule-n10-s8109-correlated,humanitarian,correlated,doet_rule,coalition_proposal,26
holdout_locked-humanitarian-doet_rule-n10-s8109-correlated,humanitarian,correlated,doet_rule,need,2
holdout_locked-humanitarian-doet_rule-n10-s8109-correlated,humanitarian,correlated,doet_rule,entropy_sketch,18
holdout_locked-humanitarian-doet_rule-n10-s8110-correlated,humanitarian,correlated,doet_rule,coalition_joined,12
holdout_locked-humanitarian-doet_rule-n10-s8110-correlated,humanitarian,correlated,doet_rule,coalition_proposal,27
holdout_locked-humanitarian-doet_rule-n10-s8110-correlated,humanitarian,correlated,doet_rule,need,1
holdout_locked-humanitarian-doet_rule-n10-s8110-correlated,humanitarian,correlated,doet_rule,entropy_sketch,8
holdout_locked-humanitarian-doet_rule-n10-s8111-correlated,humanitarian,correlated,doet_rule,coalition_joined,9
holdout_locked-humanitarian-doet_rule-n10-s8111-correlated,humanitarian,correlated,doet_rule,coalition_proposal,19
holdout_locked-humanitarian-doet_rule-n10-s8111-correlated,humanitarian,correlated,doet_rule,need,4
holdout_locked-humanitarian-doet_rule-n10-s8111-correlated,humanitarian,correlated,doet_rule,entropy_sketch,10
holdout_locked-humanitarian-doet_rule-n10-s8112-correlated,humanitarian,correlated,doet_rule,coalition_joined,18
holdout_locked-humanitarian-doet_rule-n10-s8112-correlated,humanitarian,correlated,doet_rule,coalition_proposal,31
holdout_locked-humanitarian-doet_rule-n10-s8112-correlated,humanitarian,correlated,doet_rule,need,2
holdout_locked-humanitarian-doet_rule-n10-s8112-correlated,humanitarian,correlated,doet_rule,entropy_sketch,14
holdout_locked-humanitarian-doet_rule-n10-s8113-correlated,humanitarian,correlated,doet_rule,coalition_joined,13
holdout_locked-humanitarian-doet_rule-n10-s8113-correlated,humanitarian,correlated,doet_rule,coalition_proposal,24
holdout_locked-humanitarian-doet_rule-n10-s8113-correlated,humanitarian,correlated,doet_rule,need,3
holdout_locked-humanitarian-doet_rule-n10-s8113-correlated,humanitarian,correlated,doet_rule,entropy_sketch,16
holdout_locked-humanitarian-doet_rule-n10-s8114-correlated,humanitarian,correlated,doet_rule,coalition_joined,13
holdout_locked-humanitarian-doet_rule-n10-s8114-correlated,humanitarian,correlated,doet_rule,coalition_proposal,24
holdout_locked-humanitarian-doet_rule-n10-s8114-correlated,humanitarian,correlated,doet_rule,need,1
holdout_locked-humanitarian-doet_rule-n10-s8114-correlated,humanitarian,correlated,doet_rule,entropy_sketch,6
holdout_locked-humanitarian-doet_rule-n10-s8115-correlated,humanitarian,correlated,doet_rule,coalition_joined,14
holdout_locked-humanitarian-doet_rule-n10-s8115-correlated,humanitarian,correlated,doet_rule,coalition_proposal,24
holdout_locked-humanitarian-doet_rule-n10-s8115-correlated,humanitarian,correlated,doet_rule,need,1
holdout_locked-humanitarian-doet_rule-n10-s8115-correlated,humanitarian,correlated,doet_rule,entropy_sketch,14
holdout_locked-humanitarian-doet_rule-n10-s8116-correlated,humanitarian,correlated,doet_rule,coalition_joined,12
holdout_locked-humanitarian-doet_rule-n10-s8116-correlated,humanitarian,correlated,doet_rule,coalition_proposal,24
holdout_locked-humanitarian-doet_rule-n10-s8116-correlated,humanitarian,correlated,doet_rule,need,2
holdout_locked-humanitarian-doet_rule-n10-s8116-correlated,humanitarian,correlated,doet_rule,entropy_sketch,16
holdout_locked-humanitarian-doet_rl-n10-s8101-correlated-r7303,humanitarian,correlated,doet_rl,coalition_joined,4
holdout_locked-humanitarian-doet_rl-n10-s8101-correlated-r7303,humanitarian,correlated,doet_rl,coalition_proposal,8
holdout_locked-humanitarian-doet_rl-n10-s8101-correlated-r7303,humanitarian,correlated,doet_rl,need,6
holdout_locked-humanitarian-doet_rl-n10-s8101-correlated-r7303,humanitarian,correlated,doet_rl,entropy_sketch,12
holdout_locked-humanitarian-doet_rl-n10-s8102-correlated-r7304,humanitarian,correlated,doet_rl,coalition_joined,3
holdout_locked-humanitarian-doet_rl-n10-s8102-correlated-r7304,humanitarian,correlated,doet_rl,coalition_proposal,14
holdout_locked-humanitarian-doet_rl-n10-s8102-correlated-r7304,humanitarian,correlated,doet_rl,need,4
holdout_locked-humanitarian-doet_rl-n10-s8102-correlated-r7304,humanitarian,correlated,doet_rl,entropy_sketch,12
holdout_locked-humanitarian-doet_rl-n10-s8103-correlated-r7305,humanitarian,correlated,doet_rl,coalition_joined,6
holdout_locked-humanitarian-doet_rl-n10-s8103-correlated-r7305,humanitarian,correlated,doet_rl,coalition_proposal,12
holdout_locked-humanitarian-doet_rl-n10-s8103-correlated-r7305,humanitarian,correlated,doet_rl,need,3
holdout_locked-humanitarian-doet_rl-n10-s8103-correlated-r7305,humanitarian,correlated,doet_rl,entropy_sketch,12
holdout_locked-humanitarian-doet_rl-n10-s8104-correlated-r7301,humanitarian,correlated,doet_rl,coalition_joined,2
holdout_locked-humanitarian-doet_rl-n10-s8104-correlated-r7301,humanitarian,correlated,doet_rl,coalition_proposal,15
holdout_locked-humanitarian-doet_rl-n10-s8104-correlated-r7301,humanitarian,correlated,doet_rl,need,3
holdout_locked-humanitarian-doet_rl-n10-s8104-correlated-r7301,humanitarian,correlated,doet_rl,entropy_sketch,14
holdout_locked-humanitarian-doet_rl-n10-s8105-correlated-r7302,humanitarian,correlated,doet_rl,coalition_joined,3
holdout_locked-humanitarian-doet_rl-n10-s8105-correlated-r7302,humanitarian,correlated,doet_rl,coalition_proposal,13
holdout_locked-humanitarian-doet_rl-n10-s8105-correlated-r7302,humanitarian,correlated,doet_rl,need,4
holdout_locked-humanitarian-doet_rl-n10-s8105-correlated-r7302,humanitarian,correlated,doet_rl,entropy_sketch,12
holdout_locked-humanitarian-doet_rl-n10-s8106-correlated-r7303,humanitarian,correlated,doet_rl,coalition_joined,8
holdout_locked-humanitarian-doet_rl-n10-s8106-correlated-r7303,humanitarian,correlated,doet_rl,coalition_proposal,10
holdout_locked-humanitarian-doet_rl-n10-s8106-correlated-r7303,humanitarian,correlated,doet_rl,need,3
holdout_locked-humanitarian-doet_rl-n10-s8106-correlated-r7303,humanitarian,correlated,doet_rl,entropy_sketch,14
holdout_locked-humanitarian-doet_rl-n10-s8107-correlated-r7304,humanitarian,correlated,doet_rl,coalition_joined,4
holdout_locked-humanitarian-doet_rl-n10-s8107-correlated-r7304,humanitarian,correlated,doet_rl,coalition_proposal,15
holdout_locked-humanitarian-doet_rl-n10-s8107-correlated-r7304,humanitarian,correlated,doet_rl,need,2
holdout_locked-humanitarian-doet_rl-n10-s8107-correlated-r7304,humanitarian,correlated,doet_rl,entropy_sketch,16
holdout_locked-humanitarian-doet_rl-n10-s8108-correlated-r7305,humanitarian,correlated,doet_rl,coalition_joined,3
holdout_locked-humanitarian-doet_rl-n10-s8108-correlated-r7305,humanitarian,correlated,doet_rl,coalition_proposal,15
holdout_locked-humanitarian-doet_rl-n10-s8108-correlated-r7305,humanitarian,correlated,doet_rl,need,3
holdout_locked-humanitarian-doet_rl-n10-s8108-correlated-r7305,humanitarian,correlated,doet_rl,entropy_sketch,18
holdout_locked-humanitarian-doet_rl-n10-s8109-correlated-r7301,humanitarian,correlated,doet_rl,coalition_joined,3
holdout_locked-humanitarian-doet_rl-n10-s8109-correlated-r7301,humanitarian,correlated,doet_rl,coalition_proposal,10
holdout_locked-humanitarian-doet_rl-n10-s8109-correlated-r7301,humanitarian,correlated,doet_rl,need,2
holdout_locked-humanitarian-doet_rl-n10-s8109-correlated-r7301,humanitarian,correlated,doet_rl,entropy_sketch,18
holdout_locked-humanitarian-doet_rl-n10-s8110-correlated-r7302,humanitarian,correlated,doet_rl,coalition_joined,3
holdout_locked-humanitarian-doet_rl-n10-s8110-correlated-r7302,humanitarian,correlated,doet_rl,coalition_proposal,11
holdout_locked-humanitarian-doet_rl-n10-s8110-correlated-r7302,humanitarian,correlated,doet_rl,need,4
holdout_locked-humanitarian-doet_rl-n10-s8110-correlated-r7302,humanitarian,correlated,doet_rl,entropy_sketch,8
holdout_locked-humanitarian-doet_rl-n10-s8111-correlated-r7303,humanitarian,correlated,doet_rl,coalition_joined,5
holdout_locked-humanitarian-doet_rl-n10-s8111-correlated-r7303,humanitarian,correlated,doet_rl,coalition_proposal,12
holdout_locked-humanitarian-doet_rl-n10-s8111-correlated-r7303,humanitarian,correlated,doet_rl,need,6
holdout_locked-humanitarian-doet_rl-n10-s8111-correlated-r7303,humanitarian,correlated,doet_rl,entropy_sketch,10
holdout_locked-humanitarian-doet_rl-n10-s8112-correlated-r7304,humanitarian,correlated,doet_rl,coalition_joined,6
holdout_locked-humanitarian-doet_rl-n10-s8112-correlated-r7304,humanitarian,correlated,doet_rl,coalition_proposal,13
holdout_locked-humanitarian-doet_rl-n10-s8112-correlated-r7304,humanitarian,correlated,doet_rl,need,3
holdout_locked-humanitarian-doet_rl-n10-s8112-correlated-r7304,humanitarian,correlated,doet_rl,entropy_sketch,14
holdout_locked-humanitarian-doet_rl-n10-s8113-correlated-r7305,humanitarian,correlated,doet_rl,coalition_joined,5
holdout_locked-humanitarian-doet_rl-n10-s8113-correlated-r7305,humanitarian,correlated,doet_rl,coalition_proposal,11
holdout_locked-humanitarian-doet_rl-n10-s8113-correlated-r7305,humanitarian,correlated,doet_rl,need,3
holdout_locked-humanitarian-doet_rl-n10-s8113-correlated-r7305,humanitarian,correlated,doet_rl,entropy_sketch,16
holdout_locked-humanitarian-doet_rl-n10-s8114-correlated-r7301,humanitarian,correlated,doet_rl,coalition_joined,4
holdout_locked-humanitarian-doet_rl-n10-s8114-correlated-r7301,humanitarian,correlated,doet_rl,coalition_proposal,11
holdout_locked-humanitarian-doet_rl-n10-s8114-correlated-r7301,humanitarian,correlated,doet_rl,need,2
holdout_locked-humanitarian-doet_rl-n10-s8114-correlated-r7301,humanitarian,correlated,doet_rl,entropy_sketch,6
holdout_locked-humanitarian-doet_rl-n10-s8115-correlated-r7302,humanitarian,correlated,doet_rl,coalition_joined,7
holdout_locked-humanitarian-doet_rl-n10-s8115-correlated-r7302,humanitarian,correlated,doet_rl,coalition_proposal,14
holdout_locked-humanitarian-doet_rl-n10-s8115-correlated-r7302,humanitarian,correlated,doet_rl,need,3
holdout_locked-humanitarian-doet_rl-n10-s8115-correlated-r7302,humanitarian,correlated,doet_rl,entropy_sketch,14
holdout_locked-humanitarian-doet_rl-n10-s8116-correlated-r7303,humanitarian,correlated,doet_rl,coalition_joined,3
holdout_locked-humanitarian-doet_rl-n10-s8116-correlated-r7303,humanitarian,correlated,doet_rl,coalition_proposal,19
holdout_locked-humanitarian-doet_rl-n10-s8116-correlated-r7303,humanitarian,correlated,doet_rl,need,2
holdout_locked-humanitarian-doet_rl-n10-s8116-correlated-r7303,humanitarian,correlated,doet_rl,entropy_sketch,16
holdout_locked-humanitarian-doet_rule-n10-s8101-compound_ood,humanitarian,compound_ood,doet_rule,coalition_joined,16
holdout_locked-humanitarian-doet_rule-n10-s8101-compound_ood,humanitarian,compound_ood,doet_rule,coalition_proposal,20
holdout_locked-humanitarian-doet_rule-n10-s8101-compound_ood,humanitarian,compound_ood,doet_rule,need,3
holdout_locked-humanitarian-doet_rule-n10-s8101-compound_ood,humanitarian,compound_ood,doet_rule,entropy_sketch,18
holdout_locked-humanitarian-doet_rule-n10-s8102-compound_ood,humanitarian,compound_ood,doet_rule,coalition_joined,15
holdout_locked-humanitarian-doet_rule-n10-s8102-compound_ood,humanitarian,compound_ood,doet_rule,coalition_proposal,21
holdout_locked-humanitarian-doet_rule-n10-s8102-compound_ood,humanitarian,compound_ood,doet_rule,need,1
holdout_locked-humanitarian-doet_rule-n10-s8102-compound_ood,humanitarian,compound_ood,doet_rule,entropy_sketch,18
holdout_locked-humanitarian-doet_rule-n10-s8103-compound_ood,humanitarian,compound_ood,doet_rule,coalition_joined,16
holdout_locked-humanitarian-doet_rule-n10-s8103-compound_ood,humanitarian,compound_ood,doet_rule,coalition_proposal,21
holdout_locked-humanitarian-doet_rule-n10-s8103-compound_ood,humanitarian,compound_ood,doet_rule,need,3
holdout_locked-humanitarian-doet_rule-n10-s8103-compound_ood,humanitarian,compound_ood,doet_rule,entropy_sketch,16
