actionable_opportunities_baseline,agent_count_baseline,allocation_inequality_gini_baseline,application,autonomous_action_coverage_baseline,autonomous_beneficial_actions_baseline,autonomous_harmful_actions_baseline,autonomous_neutral_actions_baseline,baseline_calibration_sketch_messages_baseline,beneficial_actions_baseline,commitment_failures_baseline,completed_at_baseline,complexity,conservation_feasible_baseline,controller_baseline,coupling,critical_shortage_exposure_baseline,cross_community_messages_baseline,decision_epochs_baseline,delivery_completion_baseline,distributed_estimation_mae_baseline,dropped_messages_baseline,eligible_operational_proposals_baseline,environment_seed,event_count_baseline,fragmentation,harmful_actions_baseline,horizon_baseline,information_actions_baseline,information_condition,maximum_cascade_depth_baseline,maximum_conservation_residual_baseline,net_causal_utility_baseline,network_disruption,neutral_actions_baseline,operational_bytes_baseline,operational_communication_policy,operational_messages_baseline,operational_node_count_baseline,operator_escalations_baseline,operator_executed_actions_baseline,operator_minutes_baseline,physical_actions_baseline,post_disruption_sketch_messages_baseline,privacy_boundary_pass_baseline,resource_waste_baseline,run_id_baseline,service_loss_baseline,service_reaching_actions_baseline,sketch_bytes_baseline,sketch_messages_baseline,sketch_policy,started_at_baseline,stochastic_tape_digest_baseline,time_to_first_critical_delivery_baseline,topology_family,total_bytes_baseline,total_messages_baseline,weighted_unmet_critical_need_baseline,belief_consensus_recovery_baseline,cascaded_failures_baseline,crew_travel_baseline,crew_utilization_baseline,repeated_work_orders_baseline,restoration_time_mean_baseline,unsafe_switching_or_isolation_baseline,unserved_critical_load_auc_baseline,accepted_autonomous_actions_baseline,eligible_proposals_baseline,actual_autonomous_coverage_baseline,autonomous_completed_actions_baseline,autonomous_harm_rate_baseline,actionable_opportunities_entropic,agent_count_entropic,allocation_inequality_gini_entropic,autonomous_action_coverage_entropic,autonomous_beneficial_actions_entropic,autonomous_harmful_actions_entropic,autonomous_neutral_actions_entropic,baseline_calibration_sketch_messages_entropic,beneficial_actions_entropic,commitment_failures_entropic,completed_at_entropic,conservation_feasible_entropic,controller_entropic,critical_shortage_exposure_entropic,cross_community_messages_entropic,decision_epochs_entropic,delivery_completion_entropic,distributed_estimation_mae_entropic,dropped_messages_entropic,eligible_operational_proposals_entropic,event_count_entropic,harmful_actions_entropic,horizon_entropic,information_actions_entropic,maximum_cascade_depth_entropic,maximum_conservation_residual_entropic,net_causal_utility_entropic,neutral_actions_entropic,operational_bytes_entropic,operational_messages_entropic,operational_node_count_entropic,operator_escalations_entropic,operator_executed_actions_entropic,operator_minutes_entropic,physical_actions_entropic,post_disruption_sketch_messages_entropic,privacy_boundary_pass_entropic,resource_waste_entropic,run_id_entropic,service_loss_entropic,service_reaching_actions_entropic,sketch_bytes_entropic,sketch_messages_entropic,started_at_entropic,stochastic_tape_digest_entropic,time_to_first_critical_delivery_entropic,total_bytes_entropic,total_messages_entropic,weighted_unmet_critical_need_entropic,belief_consensus_recovery_entropic,cascaded_failures_entropic,crew_travel_entropic,crew_utilization_entropic,repeated_work_orders_entropic,restoration_time_mean_entropic,unsafe_switching_or_isolation_entropic,unserved_critical_load_auc_entropic,accepted_autonomous_actions_entropic,eligible_proposals_entropic,actual_autonomous_coverage_entropic,autonomous_completed_actions_entropic,autonomous_harm_rate_entropic,harm_reduction,service_loss_difference,relative_service_degradation,causal_utility_gain,coverage_difference
61,28,nan,utility_restoration,0.7272727272727273,18,21,5,90,25,nan,2026-08-17T00:13:27.168421+00:00,medium,True,crossfit_strongest_nonentropic,high,nan,2998,15,nan,0.0401478793270894,1083,77,787072,24421,medium,23,60,126,private_fragmented,3,7.993605777301127e-14,8.245991585319606,high,8,32904,agent_event_triggered,139,16,12,12,49.66666666666666,56,4999,True,nan,v7-development_formal_dynamic-utility_restoration-medium-high-medium-high-grid-private_fragmented-787072-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,392.7416343139104,17,2157705,6181,event_triggered,2026-08-17T00:13:01.944711+00:00,3d52737365e279e8533a50381f674de46e164fbe4582789b5419a33607f1b989,nan,grid,2190609,6320,nan,0.8354696022804035,14.0,17.0,0.0,1.0,23.5,22.0,113.04560806908576,44,77,0.5714285714285714,44,0.4772727272727273,61,28,nan,0.717948717948718,18,21,5,90,25,nan,2026-08-17T00:20:37.696190+00:00,True,crossfit_generalized_entropic,nan,3038,15,nan,0.0400041774820636,1076,78,24664,22,60,117,3,7.993605777301127e-14,8.676135308386968,9,30981,131,16,12,12,49.66666666666666,56,5089,True,nan,v7-development_formal_dynamic-utility_restoration-medium-high-medium-high-grid-private_fragmented-787072-crossfit_generalized_entropic-event_triggered-agent_event_triggered,392.7416343139104,17,2189142,6271,2026-08-17T00:20:12.603194+00:00,3d52737365e279e8533a50381f674de46e164fbe4582789b5419a33607f1b989,nan,2220123,6402,nan,0.8776967204026155,14.0,17.0,0.0,1.0,23.5,21.0,113.04560806908576,44,78,0.5641025641025641,44,0.4772727272727273,0.0,0.0,0.0,0.4301437230673617,-0.0073260073260073
106,28,nan,utility_restoration,0.4078947368421052,23,21,3,80,32,nan,2026-08-16T22:50:40.476969+00:00,medium,True,crossfit_strongest_nonentropic,high,nan,1031,15,nan,0.0419141568119076,558,152,787074,21097,medium,23,60,119,private_fragmented,3,9.769962616701379e-14,7.80353173268752,high,7,35804,agent_event_triggered,153,16,15,15,61.66666666666666,62,4046,True,nan,v7-development_formal_dynamic-utility_restoration-medium-high-medium-high-modular-private_fragmented-787074-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,1164.3369663322158,8,1695488,4881,event_triggered,2026-08-16T22:50:11.496124+00:00,2722c14034f7801c685af4fdda665a6b21114e676f74269051be83169050dc81,nan,modular,1731292,5034,nan,0.8255755340859575,15.0,19.0,0.0,1.0,23.666666666666668,21.0,539.5941866355834,47,152,0.3092105263157895,47,0.44680851063829785,106,28,nan,0.4078947368421052,24,19,4,80,33,nan,2026-08-16T22:58:27.802745+00:00,True,crossfit_generalized_entropic,nan,1043,15,nan,0.0417434718975024,542,152,21224,21,60,119,3,9.769962616701379e-14,8.403531732687517,8,35804,153,16,15,15,61.66666666666666,62,4082,True,nan,v7-development_formal_dynamic-utility_restoration-medium-high-medium-high-modular-private_fragmented-787074-crossfit_generalized_entropic-event_triggered-agent_event_triggered,1164.3369663322158,8,1710288,4917,2026-08-16T22:57:57.166573+00:00,2722c14034f7801c685af4fdda665a6b21114e676f74269051be83169050dc81,nan,1746092,5070,nan,0.8295623442346296,15.0,19.0,0.0,1.0,23.666666666666668,19.0,539.5941866355834,47,152,0.3092105263157895,47,0.40425531914893614,0.04255319148936171,0.0,0.0,0.599999999999997,0.0
79,28,nan,utility_restoration,0.6037735849056604,18,27,4,150,27,nan,2026-08-16T23:48:27.742966+00:00,medium,True,crossfit_strongest_nonentropic,high,nan,17776,15,nan,0.0384928137329668,3808,106,787073,77038,medium,30,60,109,private_fragmented,3,1.4299672557172016e-13,3.916770896228423,high,7,30743,agent_event_triggered,131,16,15,15,61.66666666666666,64,20539,True,nan,v7-development_formal_dynamic-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-787073-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,431.4010990686015,8,8614221,24636,event_triggered,2026-08-16T23:47:06.768559+00:00,e812f0be60c3656081c82066227a3df2ac342618f7818f5be674ce7624065d51,nan,scale_free,8644964,24767,nan,0.9038391811542577,8.0,17.0,0.0,0.0,22.5,26.0,4.188293026766793,49,106,0.46226415094339623,49,0.5510204081632653,80,28,nan,0.5818181818181818,16,29,5,150,25,nan,2026-08-17T00:01:04.446758+00:00,True,crossfit_generalized_entropic,nan,17450,15,nan,0.0392309567384356,3834,110,75597,33,60,106,3,1.4299672557172016e-13,2.87540074576338,6,30023,128,16,14,14,57.66666666666666,64,20071,True,nan,v7-development_formal_dynamic-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-787073-crossfit_generalized_entropic-event_triggered-agent_event_triggered,435.1082944314478,8,8473696,24168,2026-08-16T23:59:43.979185+00:00,e812f0be60c3656081c82066227a3df2ac342618f7818f5be674ce7624065d51,nan,8503719,24296,nan,0.8997403645744851,8.0,17.0,0.0,0.0,22.5,29.0,4.188293026766793,50,110,0.45454545454545453,50,0.58,-0.02897959183673471,3.707195362846278,0.008593384140305027,-1.0413701504650432,-0.0077186963979417045
80,28,nan,utility_restoration,0.6486486486486487,30,28,0,90,33,nan,2026-08-17T00:09:27.985098+00:00,medium,True,crossfit_strongest_nonentropic,low,nan,2483,15,nan,0.0464806508030726,1255,111,787058,20964,high,32,60,275,private_fragmented,3,1.536548666081217e-13,-1.0958261509195864,high,7,65186,agent_event_triggered,279,16,14,14,57.33333333333333,72,3701,True,nan,v7-development_formal_dynamic-utility_restoration-medium-low-high-high-grid-private_fragmented-787058-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,492.3795886198273,12,1705595,4883,event_triggered,2026-08-17T00:08:58.667738+00:00,1a2daab5f20cf98e6b8f69117e83285d9ee8f43ff55a2523842511a4d33176bf,nan,grid,1770781,5162,nan,0.8415008600498044,12.0,21.0,0.0,0.0,15.0,27.0,315.3172194182355,58,111,0.5225225225225225,58,0.4827586206896552,80,28,nan,0.6486486486486487,29,28,1,90,32,nan,2026-08-17T00:16:47.836599+00:00,True,crossfit_generalized_entropic,nan,2483,15,nan,0.0464445575862636,1255,111,20964,31,60,275,3,1.536548666081217e-13,-0.4799646706209018,9,65189,279,16,14,14,57.33333333333333,72,3701,True,nan,v7-development_formal_dynamic-utility_restoration-medium-low-high-high-grid-private_fragmented-787058-crossfit_generalized_entropic-event_triggered-agent_event_triggered,495.73905020541696,12,1707500,4883,2026-08-17T00:16:23.077706+00:00,1a2daab5f20cf98e6b8f69117e83285d9ee8f43ff55a2523842511a4d33176bf,nan,1772689,5162,nan,0.8362524760700139,12.0,21.0,0.0,0.0,15.0,26.0,315.3172194182355,58,111,0.5225225225225225,58,0.4827586206896552,0.0,3.3594615855896564,0.006822909932165244,0.6158614802986846,0.0
74,28,nan,utility_restoration,0.5882352941176471,11,28,7,114,13,nan,2026-08-16T23:17:35.347146+00:00,medium,True,crossfit_strongest_nonentropic,low,nan,2934,15,nan,0.0424016509845836,1492,102,787057,34971,high,33,60,265,private_fragmented,3,8.704148513061227e-14,-2.094551041008008,high,14,63439,agent_event_triggered,272,16,14,14,57.66666666666666,60,7471,True,nan,v7-development_formal_dynamic-utility_restoration-medium-low-high-high-modular-private_fragmented-787057-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,240.0915865186231,16,3371563,9652,event_triggered,2026-08-16T23:16:49.775429+00:00,10757a7d100319b7e2d336f8ff43286b5a986e43e424ff813814969400a30490,nan,modular,3435002,9924,nan,0.7910692625250548,14.0,21.0,0.0,1.0,15.0,30.0,43.42612328898036,46,102,0.45098039215686275,46,0.6086956521739131,74,28,nan,0.5882352941176471,11,28,7,114,14,nan,2026-08-16T23:31:20.950768+00:00,True,crossfit_generalized_entropic,nan,2938,15,nan,0.0423623262321631,1493,102,34979,33,60,265,3,8.704148513061227e-14,-2.038551041008008,13,63439,272,16,14,14,57.66666666666666,60,7474,True,nan,v7-development_formal_dynamic-utility_restoration-medium-low-high-high-modular-private_fragmented-787057-crossfit_generalized_entropic-event_triggered-agent_event_triggered,240.0915865186231,16,3374007,9655,2026-08-16T23:30:38.355883+00:00,10757a7d100319b7e2d336f8ff43286b5a986e43e424ff813814969400a30490,nan,3437446,9927,nan,0.7991439906573901,13.0,21.0,0.0,1.0,15.0,30.0,43.42612328898036,46,102,0.45098039215686275,46,0.6086956521739131,0.0,0.0,0.0,0.05600000000000005,0.0
77,28,nan,utility_restoration,0.6372549019607843,27,21,2,150,34,nan,2026-08-17T00:10:53.501937+00:00,medium,True,crossfit_strongest_nonentropic,low,nan,18441,15,nan,0.0363017775200635,3398,102,787059,77902,high,25,60,275,private_fragmented,3,7.993605777301127e-14,3.2058766992836984,high,6,66350,agent_event_triggered,285,16,15,15,61.66666666666666,65,20025,True,nan,v7-development_formal_dynamic-utility_restoration-medium-low-high-high-scale_free-private_fragmented-787059-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,103.27702852227212,17,8600626,24577,event_triggered,2026-08-17T00:09:30.079310+00:00,697f908a652ba93f9df6399d11adb1b79e7a58b18853aba21f1499ab57d615e4,nan,scale_free,8666976,24862,nan,0.8005280746285359,10.0,23.0,0.0,2.0,15.666666666666666,21.0,11.819643008397172,50,102,0.49019607843137253,50,0.42,76,28,nan,0.6534653465346535,27,21,3,150,33,nan,2026-08-17T00:18:03.992796+00:00,True,crossfit_generalized_entropic,nan,18333,15,nan,0.0360907670332762,3398,101,77457,26,60,272,3,7.993605777301127e-14,3.599662549115773,7,65861,283,16,15,15,61.66666666666666,66,19879,True,nan,v7-development_formal_dynamic-utility_restoration-medium-low-high-high-scale_free-private_fragmented-787059-crossfit_generalized_entropic-event_triggered-agent_event_triggered,91.45738551387495,17,8550551,24431,2026-08-17T00:16:49.825108+00:00,697f908a652ba93f9df6399d11adb1b79e7a58b18853aba21f1499ab57d615e4,nan,8616412,24714,nan,0.7952842318665501,10.0,23.0,0.0,2.0,15.666666666666666,22.0,0.0,51,101,0.504950495049505,51,0.4117647058823529,0.008235294117647063,-11.819643008397165,-0.11444600195723302,0.39378584983207476,0.014754416618132427
23,28,nan,utility_restoration,0.8518518518518519,6,9,0,90,8,nan,2026-08-16T23:16:46.889194+00:00,medium,True,crossfit_strongest_nonentropic,low,nan,3692,15,nan,0.0306844652331509,187,27,787051,29439,low,11,60,44,private_fragmented,3,1.4299672557172016e-13,5.989756492376612,low,4,11285,agent_event_triggered,48,16,8,8,33.33333333333333,23,6522,True,nan,v7-development_formal_dynamic-utility_restoration-medium-low-low-low-grid-private_fragmented-787051-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,95.2432410843012,6,2696277,7704,event_triggered,2026-08-16T23:16:22.056315+00:00,51db91f9a3f1c2d978c1192561ede9bde027e043ed6d517b58fdcdaebca1ad0b,nan,grid,2707562,7752,nan,0.9211768956802104,3.0,12.0,0.0,2.0,29.0,7.0,75.28966852450783,15,27,0.5555555555555556,15,0.6,23,28,nan,0.8518518518518519,6,9,0,90,8,nan,2026-08-16T23:30:35.641585+00:00,True,crossfit_generalized_entropic,nan,3692,15,nan,0.030683768214971,187,27,29439,11,60,44,3,1.4299672557172016e-13,5.959756492376612,4,11285,48,16,8,8,33.33333333333333,23,6522,True,nan,v7-development_formal_dynamic-utility_restoration-medium-low-low-low-grid-private_fragmented-787051-crossfit_generalized_entropic-event_triggered-agent_event_triggered,95.2432410843012,6,2697462,7704,2026-08-16T23:30:12.635853+00:00,51db91f9a3f1c2d978c1192561ede9bde027e043ed6d517b58fdcdaebca1ad0b,nan,2708747,7752,nan,0.9211768956802104,3.0,15.0,0.0,2.0,35.0,6.0,75.28966852450783,15,27,0.5555555555555556,15,0.6,0.0,0.0,0.0,-0.03000000000000025,0.0
16,28,nan,utility_restoration,0.8888888888888888,5,6,1,84,5,nan,2026-08-17T00:08:56.520431+00:00,medium,True,crossfit_strongest_nonentropic,low,nan,1207,15,nan,0.0364301001951542,1003,18,787053,21158,low,8,60,51,private_fragmented,3,5.1514348342607263e-14,2.802234881748049,low,3,12460,agent_event_triggered,53,16,4,4,16.0,16,4092,True,nan,v7-development_formal_dynamic-utility_restoration-medium-low-low-low-modular-private_fragmented-787053-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,130.6361380219347,5,1831789,5216,event_triggered,2026-08-17T00:08:44.018897+00:00,6bde10a7559e2d5495921cb2c48979c73ee360b47d92135af24ead44d7469e48,nan,modular,1844249,5269,nan,0.9204510785697791,1.0,13.0,0.0,1.0,26.0,7.0,38.74941880709989,12,18,0.6666666666666666,12,0.5,16,28,nan,0.8888888888888888,5,6,1,84,5,nan,2026-08-17T00:16:21.110881+00:00,True,crossfit_generalized_entropic,nan,1207,15,nan,0.0364301001951542,1003,18,21158,8,60,51,3,5.1514348342607263e-14,2.544463161960981,3,12460,53,16,4,4,16.0,16,4092,True,nan,v7-development_formal_dynamic-utility_restoration-medium-low-low-low-modular-private_fragmented-787053-crossfit_generalized_entropic-event_triggered-agent_event_triggered,130.6361380219347,5,1831789,5216,2026-08-17T00:16:10.686831+00:00,6bde10a7559e2d5495921cb2c48979c73ee360b47d92135af24ead44d7469e48,nan,1844249,5269,nan,0.9204510785697791,1.0,13.0,0.0,1.0,26.0,7.0,38.74941880709989,12,18,0.6666666666666666,12,0.5,0.0,0.0,0.0,-0.25777171978706814,0.0
38,28,nan,utility_restoration,0.8636363636363636,13,8,6,150,15,nan,2026-08-16T23:45:13.716486+00:00,medium,True,crossfit_strongest_nonentropic,low,nan,21266,15,nan,0.0272230560914594,4263,44,787052,85764,low,12,60,43,private_fragmented,3,1.536548666081217e-13,-0.8085708985631967,low,11,10882,agent_event_triggered,46,16,11,11,44.0,38,22949,True,nan,v7-development_formal_dynamic-utility_restoration-medium-low-low-low-scale_free-private_fragmented-787052-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,94.34613206595624,7,9778225,27826,event_triggered,2026-08-16T23:43:37.146887+00:00,513784123a4b9f12d8102c15387cbb96a577ef7ca9517c6e9c0b4c244fc4c07f,nan,scale_free,9789107,27872,nan,0.8771303180784921,5.0,0.0,0.0,0.0,60.0,12.0,0.0,27,44,0.6136363636363636,27,0.2962962962962963,37,28,nan,0.8409090909090909,13,8,6,150,15,nan,2026-08-16T23:57:51.085390+00:00,True,crossfit_generalized_entropic,nan,21266,15,nan,0.0272230560914594,4263,44,85762,11,60,43,3,1.536548666081217e-13,-0.588570898563197,11,10882,46,16,10,10,40.0,37,22949,True,nan,v7-development_formal_dynamic-utility_restoration-medium-low-low-low-scale_free-private_fragmented-787052-crossfit_generalized_entropic-event_triggered-agent_event_triggered,94.34613206595624,7,9778225,27826,2026-08-16T23:56:18.863019+00:00,513784123a4b9f12d8102c15387cbb96a577ef7ca9517c6e9c0b4c244fc4c07f,nan,9789107,27872,nan,0.8771303180784921,5.0,0.0,0.0,0.0,60.0,11.0,0.0,27,44,0.6136363636363636,27,0.2962962962962963,0.0,0.0,0.0,0.21999999999999975,0.0
44,28,nan,utility_restoration,0.8,14,14,2,90,17,nan,2026-08-16T22:49:40.288363+00:00,medium,True,crossfit_strongest_nonentropic,low,nan,2478,15,nan,0.0462702178309257,1057,55,787056,21006,medium,21,60,109,private_fragmented,3,4.085620730620576e-14,-0.5233166009558499,medium,6,26694,agent_event_triggered,114,16,14,14,56.33333333333333,44,4633,True,nan,v7-development_formal_dynamic-utility_restoration-medium-low-medium-medium-grid-private_fragmented-787056-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,92.36501937895744,7,1777027,5075,event_triggered,2026-08-16T22:49:13.994729+00:00,5864562aecd142157aafab33e42cf9f22971c18994c7a078c350079385fcfcb9,nan,grid,1803721,5189,nan,0.8922344405120253,4.0,5.0,0.0,0.0,27.0,20.0,0.0,30,55,0.5454545454545454,30,0.4666666666666667,41,28,nan,0.82,13,11,4,90,16,nan,2026-08-16T22:57:26.382039+00:00,True,crossfit_generalized_entropic,nan,2492,15,nan,0.0458807730496869,1050,50,21065,18,60,107,3,4.085620730620576e-14,-0.5917320742728891,7,25747,110,16,13,13,52.33333333333333,41,4658,True,nan,v7-development_formal_dynamic-utility_restoration-medium-low-medium-medium-grid-private_fragmented-787056-crossfit_generalized_entropic-event_triggered-agent_event_triggered,92.36501937895744,6,1784264,5100,2026-08-16T22:57:01.019357+00:00,5864562aecd142157aafab33e42cf9f22971c18994c7a078c350079385fcfcb9,nan,1810011,5210,nan,0.8871278783951463,2.0,5.0,0.0,0.0,27.0,17.0,0.0,28,50,0.56,28,0.39285714285714285,0.07380952380952382,0.0,0.0,-0.06841547331703923,0.014545454545454639
50,28,nan,utility_restoration,0.8620689655172413,14,20,2,88,23,nan,2026-08-16T23:45:46.732541+00:00,medium,True,crossfit_strongest_nonentropic,low,nan,991,15,nan,0.0414640357910397,1720,58,787055,21026,medium,23,60,85,private_fragmented,3,8.704148513061227e-14,-0.2761281683740517,medium,4,21246,agent_event_triggered,90,16,14,14,56.33333333333333,50,4048,True,nan,v7-development_formal_dynamic-utility_restoration-medium-low-medium-medium-modular-private_fragmented-787055-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,901.9685399541788,9,1860065,5331,event_triggered,2026-08-16T23:45:20.138795+00:00,1d2e94ac2353de9f33927d2111d77f846a9c2d03daa5d3047d21ecdaf3e0da5f,nan,modular,1881311,5421,nan,0.896192908131124,5.0,3.0,0.0,0.0,29.0,22.0,605.7576939679942,36,58,0.6206896551724138,36,0.5555555555555556,50,28,nan,0.8620689655172413,14,20,2,88,23,nan,2026-08-16T23:58:23.241648+00:00,True,crossfit_generalized_entropic,nan,991,15,nan,0.0414640357910397,1720,58,21026,23,60,85,3,8.704148513061227e-14,-0.2761281683740517,4,21246,90,16,14,14,56.33333333333333,50,4048,True,nan,v7-development_formal_dynamic-utility_restoration-medium-low-medium-medium-modular-private_fragmented-787055-crossfit_generalized_entropic-event_triggered-agent_event_triggered,901.9685399541788,9,1860065,5331,2026-08-16T23:57:57.404828+00:00,1d2e94ac2353de9f33927d2111d77f846a9c2d03daa5d3047d21ecdaf3e0da5f,nan,1881311,5421,nan,0.896192908131124,5.0,3.0,0.0,0.0,29.0,22.0,605.7576939679942,36,58,0.6206896551724138,36,0.5555555555555556,0.0,0.0,0.0,0.0,0.0
37,28,nan,utility_restoration,0.8372093023255814,4,13,7,150,7,nan,2026-08-16T22:49:08.009693+00:00,medium,True,crossfit_strongest_nonentropic,low,nan,17745,15,nan,0.0353358240731321,4008,43,787054,75056,medium,17,60,93,private_fragmented,3,1.4299672557172016e-13,-0.4451309824671968,medium,12,23262,agent_event_triggered,100,16,12,12,49.0,36,19934,True,nan,v7-development_formal_dynamic-utility_restoration-medium-low-medium-medium-scale_free-private_fragmented-787054-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,49.31484725601203,10,8392098,24102,event_triggered,2026-08-16T22:47:48.400314+00:00,10e4bd2c90e09386b7d619ef1a1d742c394f56a579b3c64d37854ca218cfd21c,nan,scale_free,8415360,24202,nan,0.9169051516035112,6.0,17.0,0.0,1.0,35.0,12.0,0.0,24,43,0.5581395348837209,24,0.5416666666666666,36,28,nan,0.8571428571428571,3,15,6,150,6,nan,2026-08-16T22:56:54.951187+00:00,True,crossfit_generalized_entropic,nan,18009,15,nan,0.0354556960778355,4013,42,76198,19,60,90,3,1.4299672557172016e-13,-1.3980271134429,11,22843,98,16,12,12,49.333333333333336,36,20320,True,nan,v7-development_formal_dynamic-utility_restoration-medium-low-medium-medium-scale_free-private_fragmented-787054-crossfit_generalized_entropic-event_triggered-agent_event_triggered,55.560104933733314,8,8522833,24488,2026-08-16T22:55:35.094519+00:00,10e4bd2c90e09386b7d619ef1a1d742c394f56a579b3c64d37854ca218cfd21c,nan,8545676,24586,nan,0.9131884173520062,4.0,17.0,0.0,0.0,39.5,14.0,0.0,24,42,0.5714285714285714,24,0.625,-0.08333333333333337,6.245257677721284,0.12664051548816097,-0.9528961309757034,0.013289036544850474
122,28,nan,utility_restoration,0.4277777777777777,29,32,1,90,35,nan,2026-08-16T23:05:04.989569+00:00,medium,True,crossfit_strongest_nonentropic,medium,nan,1876,15,nan,0.0513262604888683,871,180,787066,17495,high,34,60,296,private_fragmented,3,1.536548666081217e-13,5.530018567573082,high,8,72178,agent_event_triggered,308,16,15,15,61.66666666666666,77,3094,True,nan,v7-development_formal_dynamic-utility_restoration-medium-medium-high-high-grid-private_fragmented-787066-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,1189.8908219631464,16,1239414,3555,event_triggered,2026-08-16T23:04:43.097811+00:00,7bf706eab3316736a74632532da1d3aa312f9955abe46b6cc91a755b73a01264,nan,grid,1311592,3863,nan,0.8289998702919952,26.0,19.0,0.0,0.0,12.0,29.0,536.005226329759,62,180,0.34444444444444444,62,0.5161290322580645,122,28,nan,0.4277777777777777,25,32,5,90,32,nan,2026-08-16T23:11:41.763730+00:00,True,crossfit_generalized_entropic,nan,1853,15,nan,0.0513921041512986,886,180,17315,34,60,296,3,1.536548666081217e-13,5.062018567573082,11,72178,308,16,15,15,61.66666666666666,77,3039,True,nan,v7-development_formal_dynamic-utility_restoration-medium-medium-high-high-grid-private_fragmented-787066-crossfit_generalized_entropic-event_triggered-agent_event_triggered,1189.8908219631464,16,1219696,3500,2026-08-16T23:11:20.158480+00:00,7bf706eab3316736a74632532da1d3aa312f9955abe46b6cc91a755b73a01264,nan,1291874,3808,nan,0.8411597046845578,26.0,19.0,0.0,0.0,12.0,29.0,536.005226329759,62,180,0.34444444444444444,62,0.5161290322580645,0.0,0.0,0.0,-0.46799999999999997,0.0
72,28,nan,utility_restoration,0.6847826086956522,24,20,4,84,28,nan,2026-08-16T23:05:30.346811+00:00,medium,True,crossfit_strongest_nonentropic,medium,nan,507,15,nan,0.0503578399380272,817,92,787068,17551,high,23,60,280,private_fragmented,3,6.927791673660978e-14,7.403274797339183,high,12,66562,agent_event_triggered,284,16,15,15,61.66666666666666,63,3083,True,nan,v7-development_formal_dynamic-utility_restoration-medium-medium-high-high-modular-private_fragmented-787068-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,766.8545836187589,15,1252822,3601,event_triggered,2026-08-16T23:05:07.065257+00:00,fc8c3c1369ac1ea82b2b1b8e7a7b4a197f86b11cdf984e8c60238e94d93d6799,nan,modular,1319384,3885,nan,0.8372843552074416,13.0,17.0,0.0,0.0,25.666666666666668,21.0,290.08597664471495,48,92,0.5217391304347826,48,0.4166666666666667,72,28,nan,0.6847826086956522,22,21,5,84,26,nan,2026-08-16T23:12:07.273537+00:00,True,crossfit_generalized_entropic,nan,504,15,nan,0.050517136808854,830,92,17408,25,60,280,3,6.927791673660978e-14,6.020440676179543,12,66520,284,16,15,15,61.66666666666666,63,3040,True,nan,v7-development_formal_dynamic-utility_restoration-medium-medium-high-high-modular-private_fragmented-787068-crossfit_generalized_entropic-event_triggered-agent_event_triggered,687.2647443836295,14,1237519,3558,2026-08-16T23:11:43.832185+00:00,fc8c3c1369ac1ea82b2b1b8e7a7b4a197f86b11cdf984e8c60238e94d93d6799,nan,1304039,3842,nan,0.8369767212784078,12.0,17.0,0.0,0.0,25.666666666666668,22.0,253.9367367132305,48,92,0.5217391304347826,48,0.4375,-0.020833333333333315,-79.58983923512938,-0.1037873945534078,-1.3828341211596396,0.0
