n_agents,topology,temperature,communication_availability,fragmentation,independent_n,mean_abs_magnetization_mean,mean_abs_magnetization_ci_low,mean_abs_magnetization_ci_high,belief_action_consistency_mean,belief_action_consistency_ci_low,belief_action_consistency_ci_high,susceptibility_per_agent_mean,susceptibility_per_agent_ci_low,susceptibility_per_agent_ci_high,heat_capacity_per_agent_mean,heat_capacity_per_agent_ci_low,heat_capacity_per_agent_ci_high,integrated_autocorrelation_time_mean,integrated_autocorrelation_time_ci_low,integrated_autocorrelation_time_ci_high,activity_mean,activity_ci_low,activity_ci_high,macrostate_shannon_mean,macrostate_shannon_ci_low,macrostate_shannon_ci_high
64,modular,2.6,0.7,0,4,0.2544828869,0.2010028861,0.3079628877,0.25703125,0.2425668303,0.2714956697,2.218205557,1.4849564,2.951454715,0.6607449553,0.4359202239,0.8855696866,7.586355009,1.764051924,13.40865809,0.3891183036,0.3732727427,0.4049638645,0.8064499778,0.7646196428,0.8482803129
64,modular,2.6,0.7,0.5,4,0.2467075893,0.2051265711,0.2882886075,0.2596354167,0.2417034999,0.2775673334,1.813708634,1.184312171,2.443105098,0.6237982809,0.4447475836,0.8028489782,4.370327266,2.36566025,6.374994283,0.3867094494,0.3726879019,0.4007309969,0.7784720521,0.7280079795,0.8289361247
64,modular,2.6,0.7,1,4,0.227436756,0.1999203738,0.2549531381,0.2538318452,0.2450137508,0.2626499397,1.511183915,1.087865792,1.934502037,0.5107841569,0.3691071079,0.652461206,3.799302776,2.915344522,4.68326103,0.3797386533,0.3707863892,0.3886909173,0.7525312145,0.7114726368,0.7935897922
64,modular,2.6,1,0,4,0.501860119,0.4284618725,0.5752583656,0.3433035714,0.3022802288,0.3843269141,4.197364559,1.095571872,7.299157246,1.363238772,1.182895728,1.543581816,15.31903649,1.181371884,29.45670109,0.3075195312,0.2789649226,0.3360741399,0.7400673259,0.6021585627,0.877976089
64,modular,2.6,1,0.5,4,0.521577381,0.485915142,0.5572396199,0.3568452381,0.3392668258,0.3744236504,0.4515755822,0.3512486352,0.5519025291,1.179363903,1.084371615,1.27435619,1.553288421,0.8883842826,2.218192559,0.3010416667,0.2847143294,0.3173690039,0.5685732437,0.5423372322,0.5948092551
64,modular,2.6,1,1,4,0.4488095238,0.3701835573,0.5274354903,0.3256696429,0.2932022603,0.3581370254,2.103147826,0.1059745867,4.100321065,1.156950109,1.016504383,1.297395835,9.392594251,-0.6394167832,19.42460529,0.3176571801,0.2944854192,0.340828941,0.6974799823,0.5410590495,0.8539009152
64,regular,1.4,0.4,0,4,0.4423921131,0.4208581556,0.4639260706,0.4707217262,0.4543864941,0.4870569583,9.998977504,9.214458602,10.78349641,1.539565558,1.322011769,1.757119347,15.49155328,10.65775473,20.32535184,0.286453683,0.2782538214,0.2946535447,0.8871507962,0.8725477616,0.9017538309
64,regular,1.4,0.4,0.5,4,0.3680803571,0.3278232246,0.4083374897,0.4504464286,0.4348474873,0.4660453698,5.716600867,3.161278978,8.271922755,1.307875394,1.144574409,1.471176379,10.6919252,4.990319949,16.39353045,0.2889462426,0.2820768957,0.2958155894,0.8288989903,0.7447752545,0.9130227262
64,regular,1.4,0.4,1,4,0.3244047619,0.2344412554,0.4143682684,0.4366071429,0.4164437837,0.456770502,2.958538959,2.724723005,3.192354913,1.082355739,0.8706343953,1.294077082,5.804759434,2.78421913,8.825299738,0.2702520461,0.2617591144,0.2787449778,0.7529490124,0.7320120676,0.7738859572
64,regular,1.4,0.7,0,4,0.688764881,0.6546805703,0.7228491916,0.6345982143,0.6110445884,0.6581518402,1.068900201,0.7472408565,1.390559546,2.309321332,2.113902851,2.504739813,2.244640084,1.639490867,2.849789301,0.199046689,0.1882526785,0.2098406995,0.582740565,0.545872139,0.619608991
64,regular,1.4,0.7,0.5,4,0.6288690476,0.5863478136,0.6713902816,0.5854910714,0.5517327284,0.6192494144,9.888723756,4.252507778,15.52493973,2.237053956,1.945138202,2.52896971,14.02658667,6.661519702,21.39165364,0.2121140253,0.1951195635,0.2291084871,0.7455811108,0.6637049327,0.8274572888
64,regular,1.4,0.7,1,4,0.4869977679,0.3809860892,0.5930094465,0.4997395833,0.444274918,0.5552042487,5.218392844,2.301852632,8.134933057,1.627780924,1.328718215,1.926843633,7.935257142,2.492126971,13.37838731,0.2272460937,0.2022648077,0.2522273798,0.7662361018,0.6661685716,0.866303632
64,regular,1.4,1,0,4,0.860546875,0.8547143392,0.8663794108,0.7946056548,0.7883146464,0.8008966632,0.2483906174,0.2287715895,0.2680096454,1.671202347,1.53246266,1.809942034,0.9409195325,0.8334928046,1.04834626,0.1153692336,0.1135028794,0.1172355878,0.3807881349,0.3661434172,0.3954328527
64,regular,1.4,1,0.5,4,0.840531994,0.8339594082,0.8471045799,0.7706473214,0.7638077796,0.7774868633,0.2768029868,0.2645459461,0.2890600275,1.569208245,1.4113024,1.72711409,1.017028981,0.862466307,1.171591655,0.1228515625,0.1184448146,0.1272583104,0.4074716636,0.3993846323,0.415558695
64,regular,1.4,1,1,4,0.6987723214,0.6365438665,0.7610007764,0.6368303571,0.5896005411,0.6840601732,2.025066053,-0.7509844025,4.801116509,1.613215664,1.344478136,1.881953192,3.619800752,0.2967485489,6.942852954,0.1702241443,0.1520666048,0.1883816839,0.5639427147,0.4659323964,0.661953033
64,regular,1.7,0.4,0,4,0.2201264881,0.1911777755,0.2490752007,0.3591517857,0.3489904355,0.3693131359,2.657799057,2.01493001,3.300668104,0.5772206318,0.4420495865,0.7123916772,2.946476866,2.134224652,3.758729079,0.3622070312,0.3534373257,0.3709767368,0.787457627,0.7470632746,0.8278519794
64,regular,1.7,0.4,0.5,4,0.2271763393,0.2082371446,0.246115534,0.3611979167,0.3519122719,0.3704835614,2.173748301,1.780548953,2.56694765,0.5210496594,0.4628689486,0.5792303703,3.259893169,2.818099252,3.701687085,0.3510742187,0.3453471578,0.3568012797,0.753280815,0.7192891525,0.7872724775
64,regular,1.7,0.4,1,4,0.189360119,0.1763257677,0.2023944704,0.3470238095,0.3322746825,0.3617729365,1.515906467,1.168399891,1.863413042,0.5563738898,0.458121086,0.6546266937,2.135696744,1.76514806,2.506245427,0.3339797247,0.326510846,0.3414486034,0.6975169329,0.6679886249,0.7270452409
64,regular,1.7,0.7,0,4,0.3331287202,0.2767009755,0.389556465,0.4080729167,0.3793504441,0.4367953893,5.289994592,3.821193914,6.75879527,1.134858,0.8978198243,1.371896176,10.75246291,6.133358715,15.37156711,0.3274088542,0.3150099428,0.3398077655,0.8690700209,0.8562510187,0.8818890232
64,regular,1.7,0.7,0.5,4,0.2630952381,0.244042814,0.2821476622,0.3771577381,0.3650787818,0.3892366944,3.182032501,2.952642528,3.411422473,0.8602047996,0.6955876655,1.024821934,6.872736275,3.366623362,10.37884919,0.3331008185,0.3258440301,0.3403576068,0.8101234626,0.8016844345,0.8185624906
64,regular,1.7,0.7,1,4,0.2335193452,0.1945231056,0.2725155849,0.3584077381,0.345211903,0.3716035732,2.007149735,1.477644904,2.536654565,0.7780155373,0.528521463,1.027509612,4.348315646,3.353212235,5.343419056,0.3182849702,0.3113177551,0.3252521854,0.741013088,0.7007828012,0.7812433749
64,regular,1.7,1,0,4,0.543359375,0.5008751115,0.5858436385,0.5220610119,0.5005680694,0.5435539544,6.947046266,2.097753915,11.79633862,2.702235872,2.341856512,3.062615233,12.42283535,3.015373673,21.83029702,0.2623651414,0.2502980354,0.2744322473,0.8197552383,0.7313875731,0.9081229035
64,regular,1.7,1,0.5,4,0.508296131,0.4656977966,0.5508944653,0.4850446429,0.4665157732,0.5035735125,6.574500321,4.69705603,8.451944612,2.331347459,2.162499004,2.500195913,11.96199773,8.305357268,15.61863819,0.2695591518,0.2588764194,0.2802418841,0.8333387645,0.776279504,0.8903980249
64,regular,1.7,1,1,4,0.3742745536,0.2994493008,0.4490998064,0.4224330357,0.3931835136,0.4516825578,2.842368875,1.857819294,3.826918456,1.346556841,1.011615127,1.681498555,5.701972182,3.251469048,8.152475315,0.2852585565,0.2695626583,0.3009544548,0.7772817288,0.7194049618,0.8351584958
64,regular,2,0.4,0,4,0.1535342262,0.1484931227,0.1585753297,0.2945684524,0.2866008258,0.3025360789,1.139235757,1.04455796,1.233913554,0.2714242387,0.2554798896,0.2873685877,1.985292289,1.44584747,2.524737109,0.398311942,0.3951436528,0.4014802311,0.6775449807,0.6636823314,0.69140763
64,regular,2,0.4,0.5,4,0.1550967262,0.1473173915,0.1628760609,0.3002232143,0.2850166362,0.3154297924,1.097851651,0.9905320966,1.205171206,0.3245470659,0.3087441647,0.340349967,1.965538423,1.313721737,2.61735511,0.3890066964,0.385319625,0.3926937679,0.6679197202,0.6477168399,0.6881226004
64,regular,2,0.4,1,4,0.1540550595,0.1436796046,0.1644305145,0.3056547619,0.2973563455,0.3139531783,1.012410449,0.8902077417,1.134613155,0.4215871579,0.360442644,0.4827316719,1.546137634,1.131569668,1.960705601,0.3702008929,0.3643780317,0.376023754,0.6588760284,0.6374205936,0.6803314632
64,regular,2,0.7,0,4,0.1883556548,0.1726746152,0.2040366943,0.3033482143,0.2918193844,0.3148770441,1.691678979,1.443962512,1.939395446,0.4197362763,0.3311696841,0.5083028685,3.531494666,1.337406504,5.725582827,0.3875651042,0.3836034431,0.3915267653,0.7402442856,0.7170756642,0.7634129071
64,regular,2,0.7,0.5,4,0.1814732143,0.1710011014,0.1919453271,0.3053571429,0.2921411772,0.3185731085,1.503703143,1.406122085,1.6012842,0.4093516697,0.3841871184,0.434516221,2.944898955,2.039663908,3.850134003,0.3758835565,0.3711765824,0.3805905307,0.7235988772,0.71276719,0.7344305644
64,regular,2,0.7,1,4,0.176655506,0.1559642642,0.1973467477,0.3077008929,0.2932796671,0.3221221186,1.219768681,1.126318257,1.313219105,0.4453145095,0.3850686846,0.5055603345,1.83136377,1.475926439,2.186801101,0.3580031622,0.3515781739,0.3644281505,0.6901503391,0.6763505853,0.7039500929
64,regular,2,1,0,4,0.2368675595,0.208811504,0.2649236151,0.3276785714,0.3165422762,0.3388148667,2.600117896,2.118730497,3.081505295,0.6937749841,0.6050994194,0.7824505487,4.309158443,2.838827505,5.779489381,0.365062314,0.3595091586,0.3706154694,0.8007472284,0.7738161544,0.8276783024
64,regular,2,1,0.5,4,0.2523809524,0.2348165599,0.2699453449,0.3297619048,0.3248915663,0.3346322432,2.479339126,1.843233536,3.115444717,0.8035890586,0.6074812117,0.9996969055,4.484845688,2.401674845,6.568016531,0.3564267113,0.3547651883,0.3580882343,0.7991998121,0.7594824587,0.8389171655
64,regular,2,1,1,4,0.229203869,0.2007648422,0.2576428959,0.3234375,0.3153734749,0.3315015251,1.475093803,1.277713854,1.672473752,0.646626516,0.5802818168,0.7129712152,2.334960974,2.011601939,2.658320008,0.3459495908,0.3425479946,0.349351187,0.7226853605,0.7047512951,0.7406194259
64,regular,2.3,0.4,0,4,0.1262090774,0.1217144386,0.1307037162,0.2581473214,0.2490881286,0.2672065142,0.6899781176,0.6684581589,0.7114980764,0.1910121544,0.1681610541,0.2138632548,1.423192661,0.7379104029,2.108474918,0.4214657738,0.4196252598,0.4233062878,0.6168440134,0.6108245682,0.6228634587
64,regular,2.3,0.4,0.5,4,0.1268787202,0.1190000359,0.1347574046,0.25703125,0.2501679102,0.2638945898,0.6630727087,0.6069686726,0.7191767448,0.2298631447,0.2061268502,0.2535994393,1.328772148,1.097526114,1.560018183,0.4134579613,0.4120163965,0.4148995261,0.6137259831,0.5983861962,0.6290657699
64,regular,2.3,0.4,1,4,0.1274181548,0.1178881761,0.1369481334,0.255952381,0.2502133869,0.261691375,0.6748451056,0.5918656851,0.7578245261,0.3009579991,0.2901620331,0.3117539651,1.24438028,0.895622261,1.5931383,0.394094122,0.3896661352,0.3985221088,0.6190382107,0.5949250052,0.6431514161
64,regular,2.3,0.7,0,4,0.1368861607,0.1265295338,0.1472427876,0.2624627976,0.2557456197,0.2691799755,0.8165066502,0.7085755061,0.9244377943,0.2138011334,0.1962928911,0.2313093757,1.498914248,1.260445755,1.737382742,0.412983631,0.4118643542,0.4141029077,0.6413574227,0.6195049678,0.6632098776
64,regular,2.3,0.7,0.5,4,0.1490141369,0.1418538403,0.1561744335,0.2703497024,0.2632129274,0.2774864774,0.9126099511,0.8279679195,0.9972519828,0.2698468956,0.2533101669,0.2863836242,1.577862404,1.26014744,1.895577367,0.404124814,0.4036387693,0.4046108586,0.6660381996,0.6480064284,0.6840699709
64,regular,2.3,0.7,1,4,0.136811756,0.1308717323,0.1427517796,0.2617931548,0.2568428702,0.2667434393,0.7697492652,0.7289662126,0.8105323178,0.3223714478,0.3084715373,0.3362713582,1.071836826,0.9744176153,1.169256037,0.3861700149,0.3806588842,0.3916811455,0.6393106042,0.6305020306,0.6481191779
64,regular,2.3,1,0,4,0.1755766369,0.1660286595,0.1851246143,0.2657366071,0.2605063927,0.2709668216,1.279066189,1.181574217,1.376558161,0.302065784,0.2717547435,0.3323768246,2.598700119,1.945948837,3.251451401,0.4003627232,0.3990942998,0.4016311467,0.7156936665,0.7043323143,0.7270550187
64,regular,2.3,1,0.5,4,0.1705357143,0.164192104,0.1768793246,0.2753720238,0.2642513357,0.286492712,1.172048688,1.122387755,1.221709622,0.3385721741,0.2912617377,0.3858826105,1.746268836,1.376797953,2.115739719,0.3934663318,0.3903807571,0.3965519066,0.709344081,0.7040451853,0.7146429767
64,regular,2.3,1,1,4,0.167094494,0.158341178,0.1758478101,0.2614955357,0.2549504779,0.2680405936,0.9741919073,0.8704884611,1.077895353,0.3748422649,0.3463543059,0.403330224,1.84654989,0.8795179381,2.813581841,0.3802176339,0.3759919128,0.384443355,0.6799789672,0.6664713211,0.6934866134
64,regular,2.6,0.4,0,4,0.1165364583,0.1094186126,0.1236543041,0.2335193452,0.2216548229,0.2453838676,0.5112541631,0.4561156377,0.5663926886,0.1599249258,0.1558228499,0.1640270017,1.175191371,0.9805107214,1.36987202,0.4375372024,0.4360105165,0.4390638883,0.5895578903,0.5732890735,0.6058267071
64,regular,2.6,0.4,0.5,4,0.1129278274,0.1046912828,0.121164372,0.2295758929,0.2212354033,0.2379163824,0.4948330594,0.4420201577,0.5476459611,0.1806649046,0.1735282237,0.1878015854,0.939677593,0.8354438442,1.043911342,0.4324125744,0.4310571038,0.433768045,0.5840588354,0.5608671662,0.6072505046
64,regular,2.6,0.4,1,4,0.1160528274,0.1117934391,0.1203122156,0.224516369,0.2148199145,0.2342128236,0.5027369301,0.4749913507,0.5304825095,0.2323033593,0.1925498294,0.2720568891,0.8706561825,0.7525620872,0.9887502777,0.4174758185,0.4115264317,0.4234252052,0.5833231057,0.5722829521,0.5943632592
64,regular,2.6,0.7,0,4,0.1295572917,0.1226266594,0.136487924,0.2321056548,0.2204241863,0.2437871232,0.6134269593,0.5518448707,0.6750090479,0.1713977026,0.1507325613,0.1920628439,1.305348837,0.9692732613,1.641424412,0.4304594494,0.429297206,0.4316216928,0.6209478326,0.6064012194,0.6354944458
64,regular,2.6,0.7,0.5,4,0.1244419643,0.1164051273,0.1324788012,0.227827381,0.216579606,0.2390751559,0.5497821685,0.4792282341,0.6203361029,0.2092729752,0.1668109426,0.2517350078,1.006832939,0.7158975143,1.297768363,0.4230887277,0.4200773129,0.4261001424,0.602762609,0.5842559645,0.6212692534
64,regular,2.6,0.7,1,4,0.116796875,0.1108217483,0.1227720017,0.230766369,0.2228577954,0.2386749427,0.5043852818,0.4685945585,0.540176005,0.254327016,0.2324976197,0.2761564124,1.042376119,0.8353945387,1.2493577,0.4081240699,0.4031003468,0.4131477931,0.5855255722,0.5753768967,0.5956742477
64,regular,2.6,1,0,4,0.1430245536,0.1351034685,0.1509456387,0.2314360119,0.2234002776,0.2394717462,0.7581457884,0.672870511,0.8434210658,0.1972531765,0.1841620938,0.2103442592,1.160139776,0.9191906564,1.401088895,0.4227213542,0.4185363541,0.4269063543,0.6583041982,0.6390617644,0.6775466319
64,regular,2.6,1,0.5,4,0.147172619,0.1399906667,0.1543545714,0.2368303571,0.2259214129,0.2477393013,0.7588819662,0.7313346441,0.7864292884,0.2282521906,0.2182010979,0.2383032834,1.405744778,1.045291966,1.766197589,0.4176013765,0.4155516758,0.4196510772,0.6532369384,0.6411197897,0.6653540871
64,regular,2.6,1,1,4,0.1418526786,0.1362961606,0.1474091965,0.2334821429,0.2245803348,0.242383951,0.6540787028,0.5794741034,0.7286833022,0.2827275462,0.2731944198,0.2922606726,1.140323129,0.8928670108,1.387779248,0.4022925967,0.3986983408,0.4058868527,0.6316199668,0.61320922,0.6500307135
64,small_world,1.4,0.4,0,4,0.4345982143,0.3986473643,0.4705490643,0.473735119,0.4658058436,0.4816643945,7.098729931,2.901885106,11.29557476,1.438421938,1.279416019,1.597427858,15.31064392,3.97810394,26.64318391,0.2851143973,0.2760547231,0.2941740716,0.8275746147,0.747595446,0.9075537834
64,small_world,1.4,0.4,0.5,4,0.3867745536,0.3335190111,0.4400300961,0.4552455357,0.4347134401,0.4757776313,5.100358927,4.322061308,5.878656547,1.499237983,1.309078625,1.689397341,10.22021013,7.25084586,13.1895744,0.2843470982,0.2710237055,0.2976704909,0.8193180358,0.7873082774,0.8513277942
64,small_world,1.4,0.4,1,4,0.3194568452,0.2650186566,0.3738950339,0.4389136905,0.4167315185,0.4610958625,3.376154666,2.186712763,4.565596568,1.109747618,0.9307924908,1.288702745,4.85504092,3.162277637,6.547804204,0.2697451637,0.2584745892,0.2810157382,0.7724316446,0.731274948,0.8135883412
64,small_world,1.4,0.7,0,4,0.677641369,0.6435210175,0.7117617206,0.6219494048,0.5964021962,0.6474966134,10.41424256,-0.5671983092,21.39568344,2.095971251,1.791750138,2.400192363,17.33374556,-0.1580584315,34.82554955,0.2015950521,0.1887864765,0.2144036277,0.6740155563,0.5241373238,0.8238937888
64,small_world,1.4,0.7,0.5,4,0.6007068452,0.5028080712,0.6986056193,0.5804315476,0.5224794164,0.6383836788,5.889314312,0.212122903,11.56650572,2.323460292,1.769140265,2.87778032,9.704759131,0.550641293,18.85887697,0.2174758185,0.1875311749,0.247420462,0.7178870482,0.5500425558,0.8857315405
64,small_world,1.4,0.7,1,4,0.4432291667,0.3776676889,0.5087906444,0.4845982143,0.4451288957,0.5240675329,5.803961041,2.719370474,8.888551608,1.762147371,1.561512208,1.962782534,10.464185,2.346538626,18.58183138,0.2393182664,0.2247917716,0.2538447611,0.8108755607,0.7109765076,0.9107746139
64,small_world,1.4,1,0,4,0.8372395833,0.8268245748,0.8476545919,0.7713541667,0.7634445847,0.7792637487,7.57226107,-6.508244946,21.65276708,2.010919539,1.727562143,2.294276934,9.490352826,-5.567428089,24.54813374,0.1227771577,0.1181905869,0.1273637286,0.4795190724,0.3606107969,0.5984273479
64,small_world,1.4,1,0.5,4,0.8290922619,0.8097970184,0.8483875055,0.7584077381,0.7396798383,0.7771356379,0.3727736779,0.2860159961,0.4595313598,1.664386237,1.462355795,1.866416678,1.486279205,1.151796422,1.820761987,0.1270554315,0.1182678828,0.1358429803,0.4294942491,0.3904332731,0.4685552251
64,small_world,1.4,1,1,4,0.6973400298,0.6751505584,0.7195295011,0.6399925595,0.6176087263,0.6623763927,1.29076008,0.09135853437,2.490161626,1.954509487,1.094018126,2.815000849,3.725061365,-0.3554713812,7.80559411,0.1671735491,0.1602116082,0.17413549,0.5523858122,0.5002162145,0.6045554099
64,small_world,1.7,0.4,0,4,0.2293712798,0.2246074994,0.2341350601,0.3610491071,0.3572474043,0.3648508099,2.727907569,2.544269074,2.911546064,0.52115205,0.4608032793,0.5815008206,3.249137089,2.38509492,4.113179258,0.3613978795,0.3602992413,0.3624965176,0.7895922676,0.7751399049,0.8040446303
64,small_world,1.7,0.4,0.5,4,0.2154575893,0.1922258484,0.2386893302,0.3609002976,0.3523965135,0.3694040818,1.961069167,1.594857278,2.327281057,0.5203959346,0.4778520232,0.562939846,3.066055438,2.769074853,3.363036024,0.354343378,0.3477851919,0.360901564,0.7347807975,0.7095695975,0.7599919976
64,small_world,1.7,0.4,1,4,0.2072172619,0.1689102567,0.2455242671,0.3488839286,0.3321367835,0.3656310737,1.607027394,1.283370317,1.930684471,0.5804686354,0.4718649348,0.689072336,2.447772531,1.547129802,3.34841526,0.331468564,0.3215519825,0.3413851455,0.7033418944,0.6733482205,0.7333355683
64,small_world,1.7,0.7,0,4,0.3003348214,0.275934162,0.3247354809,0.3954613095,0.3847385094,0.4061841097,4.710179697,4.136823292,5.283536102,0.9467100333,0.8673340726,1.026085994,6.445706547,4.670158384,8.221254711,0.3330450149,0.3244465338,0.3416434959,0.8631670867,0.8529581619,0.8733760115
64,small_world,1.7,0.7,0.5,4,0.2852678571,0.2382629361,0.3322727782,0.3892857143,0.368325248,0.4102461805,3.39851055,2.444385469,4.352635631,0.8800751541,0.8301091165,0.9300411917,5.121199227,2.870516453,7.371882001,0.3249627976,0.3149101105,0.3350154848,0.8123939758,0.7776044002,0.8471835513
64,small_world,1.7,0.7,1,4,0.2406622024,0.2082803877,0.2730440171,0.3699404762,0.3505506745,0.3893302779,2.289706195,1.72430927,2.85510312,0.8114684591,0.6612767667,0.9616601515,4.357315022,1.778147368,6.936482676,0.3175502232,0.3106749751,0.3244254713,0.7641348433,0.7275036313,0.8007660554
64,small_world,1.7,1,0,4,0.5279017857,0.4828113312,0.5729922402,0.5044642857,0.4785526939,0.5303758775,11.29375365,9.444915004,13.14259229,2.302190485,1.988502892,2.615878077,18.03380878,7.920865336,28.14675223,0.2637416295,0.2508439959,0.276639263,0.8855216482,0.8526766052,0.9183666913
64,small_world,1.7,1,0.5,4,0.4646949405,0.432714269,0.4966756119,0.4727678571,0.4602947727,0.4852409416,4.804453135,2.531262676,7.077643595,2.096540152,1.810900517,2.382179786,6.480676611,3.957972204,9.003381018,0.2737211682,0.2662237211,0.2812186152,0.8114724839,0.7270023493,0.8959426186
64,small_world,1.7,1,1,4,0.3728050595,0.3469375187,0.3986726003,0.4209077381,0.4059545463,0.4358609299,3.120557702,1.434879107,4.806236297,1.385768872,1.244945485,1.526592258,5.749439973,2.564047369,8.934832578,0.2821010045,0.276234037,0.2879679719,0.7920309925,0.7247521032,0.8593098818
64,small_world,2,0.4,0,4,0.1470424107,0.1352662185,0.1588186029,0.2867931548,0.2773816306,0.2962046789,1.053158881,0.8869536098,1.219364152,0.2512782147,0.226035482,0.2765209474,1.48816199,1.047307709,1.929016271,0.4005347842,0.3962125012,0.4048570673,0.664385666,0.6346146458,0.6941566861
64,small_world,2,0.4,0.5,4,0.1547619048,0.1400160225,0.1695077871,0.295014881,0.2802583058,0.3097714561,1.142734286,0.9453978718,1.340070701,0.3264861111,0.2834244946,0.3695477277,1.872765766,1.315075121,2.430456411,0.3882300967,0.3835883153,0.3928718782,0.6759729791,0.6499678422,0.7019781159
64,small_world,2,0.4,1,4,0.1579613095,0.1485079793,0.1674146397,0.2984375,0.2929945749,0.3038804251,1.073800489,1.007011206,1.140589772,0.3914153734,0.3442275561,0.4386031906,1.530416947,1.296847408,1.763986487,0.3699358259,0.3661987022,0.3736729496,0.6704735177,0.6565691047,0.6843779306
64,small_world,2,0.7,0,4,0.1873325893,0.1623300484,0.2123351302,0.3106026786,0.3049982054,0.3162071518,1.660503871,1.28751209,2.033495652,0.3952530632,0.3121795446,0.4783265818,3.334197241,1.420483861,5.24791062,0.3832124256,0.3780883217,0.3883365295,0.7348809361,0.7022000869,0.7675617853
64,small_world,2,0.7,0.5,4,0.1900483631,0.177303946,0.2027927801,0.3140997024,0.3047988012,0.3234006036,1.569307017,1.366783502,1.771830532,0.4253575993,0.3293014432,0.5214137554,3.141932359,1.925105596,4.358759122,0.3722935268,0.3669490845,0.377637969,0.7291884998,0.7072171107,0.7511598888
64,small_world,2,0.7,1,4,0.1844494048,0.1721614139,0.1967373956,0.3119791667,0.2964574478,0.3275008855,1.336984393,1.211539817,1.462428968,0.4903176393,0.4344712836,0.5461639951,2.238078034,1.775395128,2.70076094,0.3598167783,0.3531316451,0.3665019114,0.7062709396,0.6852108937,0.7273309856
64,small_world,2,1,0,4,0.2392671131,0.222312002,0.2562222242,0.3306919643,0.314979198,0.3464047305,2.559109933,2.238399525,2.879820341,0.6821979931,0.5431244309,0.8212715553,3.968471728,2.978464955,4.958478502,0.3605561756,0.3546765699,0.3664357813,0.8081484128,0.7857285945,0.8305682312
64,small_world,2,1,0.5,4,0.2462053571,0.2188377981,0.2735729162,0.3319196429,0.3213533494,0.3424859363,2.139286866,1.567603105,2.710970626,0.6972645559,0.5808745882,0.8136545236,3.531124421,2.880825228,4.181423613,0.3513020833,0.346790693,0.3558134737,0.7747153455,0.7375198386,0.8119108523
64,small_world,2,1,1,4,0.2330729167,0.1989743878,0.2671714455,0.3255952381,0.3144525789,0.3367378973,1.616953391,1.470800899,1.763105883,0.5933912535,0.4817804549,0.7050020521,2.661883882,2.057858635,3.265909129,0.3395554315,0.3348821828,0.3442286803,0.7348871284,0.721902977,0.7478712798
64,small_world,2.3,0.4,0,4,0.1313802083,0.1218248091,0.1409356076,0.26171875,0.2545009821,0.2689365179,0.7502986589,0.6580047185,0.8425925992,0.1840504291,0.163545393,0.2045554651,1.603783456,1.358838574,1.848728339,0.4192150298,0.4130761025,0.4253539571,0.6382046368,0.6160810745,0.6603281991
64,small_world,2.3,0.4,0.5,4,0.1275297619,0.1176368932,0.1374226306,0.2655505952,0.2533466889,0.2777545016,0.7046946632,0.5786114253,0.8307779011,0.2133484259,0.1878060757,0.2388907762,1.229149383,1.019568907,1.438729859,0.4137834821,0.4130252715,0.4145416928,0.6242618992,0.5950170025,0.653506796
64,small_world,2.3,0.4,1,4,0.1282552083,0.1202597426,0.1362506741,0.2585193452,0.2482484432,0.2687902472,0.6842184496,0.6231772149,0.7452596843,0.2918783013,0.2796298531,0.3041267496,1.175055855,1.048001481,1.302110229,0.3956891741,0.3924092958,0.3989690524,0.6208332336,0.6067722665,0.6348942007
64,small_world,2.3,0.7,0,4,0.1417224702,0.1361478413,0.1472970992,0.2599330357,0.251245338,0.2686207335,0.8403838007,0.7777167209,0.9030508805,0.2568475503,0.216444198,0.2972509027,1.258634095,1.154939547,1.362328643,0.4109654018,0.4079190577,0.4140117459,0.6487092676,0.6352327427,0.6621857924
64,small_world,2.3,0.7,0.5,4,0.1414806548,0.1340052442,0.1489560654,0.2659970238,0.2601764649,0.2718175827,0.8655458198,0.7763736594,0.9547179802,0.2647656379,0.2471002971,0.2824309787,1.951961737,1.34560406,2.558319414,0.4034505208,0.3993889878,0.4075120539,0.6595625777,0.6461344408,0.6729907145
64,small_world,2.3,0.7,1,4,0.1359188988,0.1287336467,0.1431041509,0.2589657738,0.2504071461,0.2675244015,0.7651419467,0.6864718091,0.8438120844,0.2896520655,0.2187186563,0.3605854748,1.509475974,1.018716527,2.000235421,0.3869047619,0.3844818595,0.3893276644,0.6365039739,0.6141961826,0.6588117652
64,small_world,2.3,1,0,4,0.1768229167,0.1617442037,0.1919016297,0.272172619,0.2616658697,0.2826793684,1.294839729,1.095196642,1.494482817,0.3314288909,0.2916339398,0.371223842,1.945933606,1.784695887,2.107171325,0.394233631,0.3927409898,0.3957262721,0.7216332922,0.6966753847,0.7465911996
64,small_world,2.3,1,0.5,4,0.163969494,0.1562159742,0.1717230139,0.27265625,0.2639987967,0.2813137033,1.033983143,0.9145867632,1.153379522,0.3384675554,0.3042328032,0.3727023075,2.585395189,1.540615469,3.63017491,0.3902576265,0.385926281,0.394588972,0.6862051762,0.6653043006,0.7071060518
64,small_world,2.3,1,1,4,0.1666294643,0.1595435298,0.1737153988,0.2735863095,0.2642457633,0.2829268558,1.019030058,0.8560735674,1.181986548,0.4118344983,0.3518701361,0.4717988604,1.368397346,1.22147573,1.515318962,0.3749255952,0.3696400589,0.3802111316,0.6859879489,0.660554368,0.7114215299
