application,time,independent_n,belief_order_mean,belief_order_ci_low,belief_order_ci_high,action_order_mean,action_order_ci_low,action_order_ci_high,belief_action_consistency_mean,belief_action_consistency_ci_low,belief_action_consistency_ci_high,belief_entropy_mean,belief_entropy_ci_low,belief_entropy_ci_high,action_entropy_mean,action_entropy_ci_low,action_entropy_ci_high,entropy_flow_per_update_mean,entropy_flow_per_update_ci_low,entropy_flow_per_update_ci_high,workload_density_mean,workload_density_ci_low,workload_density_ci_high,service_loss_mean,service_loss_ci_low,service_loss_ci_high,cascade_depth_mean,cascade_depth_ci_low,cascade_depth_ci_high,activity_mean,activity_ci_low,activity_ci_high
humanitarian,92,8,0.01171875,-0.2858636719,0.3093011719,-0.02734375,-0.2003672565,0.1456797565,0.375,0.2860894937,0.4639105063,0.8669359152,0.7021553342,1.031716496,0.9591608149,0.9229679734,0.9953536565,0.02133567975,-0.003610728433,0.04628208794,0.314916512,0.2970210308,0.3328119931,20.15465677,19.00934597,21.29996756,2.25,1.532713446,2.967286554,0.23828125,0.1951647427,0.2813977573
humanitarian,93,8,0.046875,-0.225325954,0.319075954,-0.0078125,-0.1929246387,0.1772996387,0.3828125,0.2861408384,0.4794841616,0.8874556118,0.7351193659,1.039791858,0.9526295592,0.8889588563,1.016300262,-0.001887348717,-0.04841646194,0.04464176451,0.3148090901,0.2970306526,0.3325875276,20.14778177,19.00996176,21.28560177,2.25,1.532713446,2.967286554,0.212890625,0.1901508812,0.2356303688
humanitarian,94,8,0.0703125,-0.2018269188,0.3424519188,0.1328125,-0.07865211916,0.3442771192,0.375,0.2609978756,0.4890021244,0.8855137575,0.7339373666,1.037090148,0.9204527818,0.7996239646,1.041281599,0.001114089842,-0.03777134467,0.03999952436,0.3147016682,0.2968134678,0.3325898686,20.14090677,18.99606194,21.28575159,2.25,1.532713446,2.967286554,0.236328125,0.1812890209,0.2913672291
humanitarian,95,8,0.05859375,-0.2031783528,0.3203658528,0.12890625,-0.09357712587,0.3513896259,0.421875,0.3027014134,0.5410485866,0.8975187392,0.7684514786,1.026586,0.9148556368,0.7956449917,1.034066282,0.001013269436,-0.03105456473,0.0330811036,0.3151411213,0.2971665685,0.3331156742,20.16903177,19.01866038,21.31940315,2.25,1.532713446,2.967286554,0.234375,0.2094816729,0.2592683271
humanitarian,96,8,0.0703125,-0.1986076859,0.3392326859,0.0390625,-0.214470543,0.292595543,0.4453125,0.333236476,0.557388524,0.8882618133,0.7390269171,1.037496709,0.906163429,0.7890591644,1.023267694,-0.003884199915,-0.03440721924,0.02663881941,0.3144868245,0.2960561973,0.3329174516,20.12715677,18.94759663,21.3067169,2.25,1.532713446,2.967286554,0.201171875,0.168082548,0.234261202
humanitarian,97,8,0.03515625,-0.2645571955,0.3348696955,0.07421875,-0.1671830501,0.3156205501,0.4375,0.3258731803,0.5491268197,0.8599876268,0.6725310322,1.047444221,0.9096915911,0.7784031153,1.040980067,0.02081111048,-0.005889911235,0.04751213221,0.3149262776,0.2964110645,0.3334414907,20.15528177,18.97030813,21.3402554,2.25,1.532713446,2.967286554,0.21484375,0.180118264,0.249569236
humanitarian,98,8,0.03515625,-0.26899476,0.33930726,0.10546875,-0.1213387146,0.3322762146,0.4453125,0.3362661187,0.5543588813,0.8584279372,0.6813010639,1.03555481,0.9200361904,0.83970155,1.000370831,-0.01751648279,-0.06392028647,0.02888732088,0.3153657307,0.2967635729,0.3339678885,20.18340677,18.99286867,21.37394487,2.25,1.532713446,2.967286554,0.21875,0.1834267854,0.2540732146
humanitarian,99,8,0.03515625,-0.2947739406,0.3650864406,0.16796875,-0.05163544162,0.3875729416,0.40625,0.2928370378,0.5196629622,0.8275761982,0.6155177977,1.039634599,0.9130606416,0.8554991091,0.9706221742,0.01216369269,-0.02841052225,0.05273790763,0.3148409331,0.2955617231,0.3341201431,20.14981972,18.91595028,21.38368916,2.25,1.532713446,2.967286554,0.22265625,0.1835097778,0.2618027222
humanitarian,100,8,0.01171875,-0.3162767974,0.3397142974,0.1171875,-0.111915924,0.346290924,0.42578125,0.3296742895,0.5218882105,0.8332719022,0.6331072167,1.033436588,0.917837436,0.855428618,0.9802462541,-0.01934997975,-0.06466448393,0.02596452443,0.3152803862,0.2959217326,0.3346390398,20.17794472,18.93899089,21.41689855,2.25,1.532713446,2.967286554,0.2373046875,0.1956765783,0.2789327967
humanitarian,101,8,0.0390625,-0.286640016,0.364765016,0.140625,-0.1137653558,0.3950153558,0.4296875,0.3073242951,0.5520507049,0.834817341,0.637758599,1.031876083,0.8950379879,0.8115164665,0.9785595093,0.008580246695,-0.01311633168,0.03027682507,0.3151729643,0.2953398776,0.335006051,20.17106972,18.90175217,21.44038727,2.25,1.532713446,2.967286554,0.2138671875,0.1861203538,0.2416140212
humanitarian,102,8,0.078125,-0.2521223032,0.4083723032,0.1484375,-0.1261525709,0.4230275709,0.390625,0.2632982182,0.5179517818,0.8237342334,0.6131041917,1.034364275,0.8717307872,0.7286415145,1.01482006,-0.006172683181,-0.04656983996,0.0342244736,0.3156124174,0.2957021233,0.3355227116,20.19919472,18.92493589,21.47345354,2.25,1.532713446,2.967286554,0.21875,0.1870501134,0.2504498866
humanitarian,103,8,0.125,-0.2264734609,0.4764734609,0.14453125,-0.1173687805,0.4064312805,0.41015625,0.2907369806,0.5295755194,0.7921719408,0.568401922,1.01594196,0.8840243765,0.7548365205,1.013212232,-0.01222212418,-0.04692363694,0.02247938857,0.3155049956,0.2950868632,0.335923128,20.19231972,18.88555924,21.49908019,2.25,1.532713446,2.967286554,0.2197265625,0.176181265,0.26327186
humanitarian,104,8,0.09765625,-0.236711193,0.432023693,0.10546875,-0.1822706629,0.3932081629,0.421875,0.2883837199,0.5553662801,0.818323777,0.6116827199,1.024964834,0.8609622423,0.6692429177,1.052681567,0.03490299364,-0.01089891105,0.08070489832,0.3157208719,0.295041846,0.3363998979,20.2061358,18.88267814,21.52959346,2.25,1.532713446,2.967286554,0.2255859375,0.1821368994,0.2690349756
humanitarian,105,8,0.1015625,-0.1973255761,0.4004505761,0.10546875,-0.1216338928,0.3325713928,0.42578125,0.3544858629,0.4970766371,0.8595796257,0.7044442364,1.014715015,0.9172152291,0.8075880831,1.026842375,-0.01929291892,-0.05453246435,0.01594662651,0.3145197,0.292203533,0.3368358671,20.1292608,18.70102611,21.55749549,2.25,1.532713446,2.967286554,0.2509765625,0.208600807,0.293352318
humanitarian,106,8,0.0703125,-0.2081537583,0.3487787583,0.08203125,-0.1531860386,0.3172485386,0.42578125,0.3668302557,0.4847322443,0.8825329939,0.7430898145,1.021976173,0.9174698212,0.8302209563,1.004718686,-0.007143153036,-0.04346554251,0.02917923643,0.313858873,0.2902602922,0.3374574539,20.08696787,18.5766587,21.59727705,2.25,1.532713446,2.967286554,0.22265625,0.1984450617,0.2468674383
humanitarian,107,8,0.08984375,-0.1895082223,0.3691957223,0.0390625,-0.2022872608,0.2804122608,0.44140625,0.3754811549,0.5073313451,0.8798448641,0.7440130457,1.015676683,0.9179662409,0.838136664,0.9977958177,-0.02082659192,-0.04617371995,0.004520536108,0.3127678532,0.2872262514,0.338309455,20.01714261,18.38248009,21.65180512,2.25,1.532713446,2.967286554,0.2421875,0.2091932119,0.2751817881
humanitarian,108,8,0.078125,-0.2365406211,0.3927906211,0.03125,-0.2309216697,0.2934216697,0.421875,0.33,0.51375,0.8445959522,0.6649414992,1.024250405,0.9018839195,0.7982881953,1.005479644,0.02098201626,-0.03147011014,0.07343414266,0.3132073063,0.2876307002,0.3387839125,20.04526761,18.40836481,21.6821704,2.25,1.532713446,2.967286554,0.2314453125,0.1845214935,0.2783691315
humanitarian,109,8,0.1171875,-0.187692247,0.422067247,0.046875,-0.1967539764,0.2905039764,0.4609375,0.368517243,0.553357757,0.8440491629,0.6494674327,1.038630893,0.9124656015,0.7958374839,1.029093719,-0.005723844732,-0.04349986762,0.03205217816,0.3136467595,0.2880332044,0.3392603145,20.07339261,18.43412508,21.71266013,2.25,1.532713446,2.967286554,0.220703125,0.1843575311,0.2570487189
humanitarian,110,8,0.16015625,-0.1575682416,0.4778807416,0.11328125,-0.1176243741,0.3441868741,0.4609375,0.3888826977,0.5329923023,0.8291689086,0.6632134213,0.9951243959,0.9147696682,0.8176123973,1.011926939,0.002500166659,-0.03399843538,0.0389987687,0.3135393376,0.2876798896,0.3393987856,20.06651761,18.41151294,21.72152228,2.25,1.532713446,2.967286554,0.23828125,0.1996732693,0.2768892307
humanitarian,111,8,0.15625,-0.1768251604,0.4893251604,0.08984375,-0.1382890089,0.3179765089,0.44921875,0.3496875,0.54875,0.8139144822,0.6386879107,0.9891410537,0.9221668769,0.8514029621,0.9929307916,0.01024795153,-0.02961661475,0.0501125178,0.3140276188,0.2880549765,0.3400002612,20.09776761,18.43551849,21.76001672,2.375,1.64,3.11,0.2333984375,0.1953984945,0.2713983805
humanitarian,112,8,0.14453125,-0.197070882,0.486133382,0.0234375,-0.260272058,0.307147058,0.51953125,0.4594545981,0.5796079019,0.8097749692,0.6409304629,0.9786194755,0.8891685591,0.8256514582,0.95268566,0.0206523195,-0.01711357482,0.05841821382,0.3145159001,0.2884275451,0.3406042551,20.12901761,18.45936288,21.79867233,2.375,1.64,3.11,0.228515625,0.203833441,0.253197809
humanitarian,113,8,0.1328125,-0.1742567168,0.4398817168,0.1015625,-0.1482438703,0.3513688703,0.4921875,0.3976176473,0.5867573527,0.8476425854,0.6981986517,0.9970865191,0.906016525,0.8310537352,0.9809793147,-0.03181516729,-0.07379321855,0.01016288397,0.3150530095,0.288773412,0.341332607,20.16339261,18.48149837,21.84528685,2.375,1.64,3.11,0.2275390625,0.1836108367,0.2714672883
humanitarian,114,8,0.12890625,-0.1828585492,0.4406710492,0.0859375,-0.1117742634,0.2836492634,0.45703125,0.3588553824,0.5552071176,0.8477306715,0.7219197586,0.9735415844,0.9413531256,0.8898945749,0.9928116764,-0.008188627273,-0.04821791226,0.03184065772,0.3155901188,0.2891159649,0.3420642728,20.19776761,18.50342175,21.89211346,2.625,1.649384809,3.600615191,0.2412109375,0.2091907174,0.2732311576
humanitarian,115,8,0.09375,-0.2174905872,0.4049905872,0.14453125,-0.08079452327,0.3698570233,0.41015625,0.3591236987,0.4611888013,0.8534488418,0.7213266177,0.9855710658,0.9154876787,0.8663711791,0.9646041783,-0.01778851392,-0.04583654256,0.01025951472,0.3161760563,0.2895050312,0.3428470815,20.23526761,18.528322,21.94221322,2.75,1.787659104,3.712340896,0.228515625,0.2057758812,0.2512553688
humanitarian,116,8,0.13671875,-0.1710450866,0.4444825866,0.17578125,-0.08992797378,0.4414904738,0.4375,0.3661459094,0.5088540906,0.8474833053,0.7060867041,0.9888799065,0.8780909906,0.7910277914,0.9651541898,0.01240605288,-0.02074435606,0.04555646181,0.3167619938,0.2898908651,0.3436331226,20.27276761,18.55301537,21.99251985,2.75,1.787659104,3.712340896,0.2705078125,0.2397549058,0.3012607192
humanitarian,117,8,0.109375,-0.2234989673,0.4422489673,0.16015625,-0.07577198864,0.3960844886,0.38671875,0.3117589626,0.4616785374,0.8234372484,0.6454120826,1.001462414,0.902863923,0.8166080259,0.9891198201,-0.01875463591,-0.05089417097,0.01338489915,0.3173479313,0.2902735383,0.3444223244,20.31026761,18.57750645,22.04302876,2.75,1.787659104,3.712340896,0.2275390625,0.1881327436,0.2669453814
humanitarian,118,8,0.1484375,-0.2064030507,0.5032780507,0.13671875,-0.05660291615,0.3300404161,0.41796875,0.332958267,0.502979233,0.7842515685,0.5666256386,1.001877498,0.9345229558,0.8689260254,1.000119886,-0.003264023984,-0.03849756216,0.0319695142,0.3179338688,0.2906531215,0.3452146162,20.34776761,18.60179977,22.09373544,3,1.664485118,4.335514882,0.26953125,0.2336202543,0.3054422457
humanitarian,119,8,0.16796875,-0.2002483239,0.5361858239,0.22265625,0.04131461099,0.403997889,0.3984375,0.29125,0.505625,0.7631117703,0.5376980266,0.988525514,0.9175752761,0.8523263863,0.9828241659,0.02195851607,0.007728572162,0.03618845997,0.3185686345,0.2910660729,0.3460711961,20.38839261,18.62822866,22.14855655,3.375,1.992167761,4.757832239,0.2373046875,0.1954758993,0.2791334757
humanitarian,120,8,0.203125,-0.1763920657,0.5826420657,0.15625,-0.03075246489,0.3432524649,0.390625,0.3192709094,0.4619790906,0.7406431842,0.5189510049,0.9623353634,0.9348598725,0.8981856064,0.9715341385,-0.01783903094,-0.07571750914,0.04003944726,0.3186565251,0.2910540733,0.3462589769,20.39401761,18.62746069,22.16057452,3.5,2.114070709,4.885929291,0.251953125,0.210444628,0.293461622
humanitarian,121,8,0.22265625,-0.1871498505,0.6324623505,0.171875,-0.04926815923,0.3930181592,0.39453125,0.3232358629,0.4658266371,0.6831725966,0.4195048921,0.946840301,0.9111284112,0.8534946887,0.9687621337,0.007354185852,-0.04027295094,0.05498132264,0.3187444157,0.2917730653,0.3457157661,20.39964261,18.67347618,22.12580903,3.5,2.114070709,4.885929291,0.2216796875,0.1707343846,0.2726249904
humanitarian,122,8,0.234375,-0.1781297348,0.6468797348,0.1484375,-0.1085076318,0.4053826318,0.484375,0.4395445904,0.5292054096,0.6820462969,0.4342615887,0.929831005,0.8918008369,0.8119295523,0.9716721215,0.04260832222,0.01395855315,0.07125809129,0.319232697,0.291871369,0.3465940249,20.43089261,18.67976761,22.1820176,3.75,1.983279875,5.516720125,0.2314453125,0.1938329929,0.2690576321
humanitarian,123,8,0.2421875,-0.1991511287,0.6835261287,0.25390625,0.005798518784,0.5020139812,0.44140625,0.3052135119,0.5775989881,0.6219412077,0.3291082091,0.9147742064,0.8629739696,0.7553195814,0.9706283578,-0.02188024127,-0.07372720206,0.02996671951,0.3192306935,0.2909078422,0.3475535449,20.43076439,18.6181019,22.24342687,4.125,2.184787383,6.065212617,0.2236328125,0.1720342071,0.2752314179
humanitarian,124,8,0.28125,-0.147187386,0.709687386,0.27734375,-0.01854544385,0.5732329439,0.52734375,0.4216114404,0.6330760596,0.6356518267,0.3742329788,0.8970706745,0.815340885,0.6994574108,0.9312243591,0.0152357219,-0.01063323954,0.04110468334,0.3194979038,0.2905171633,0.3484786443,20.44786584,18.59309845,22.30263323,4.25,2.263923466,6.236076534,0.234375,0.1939654149,0.2747845851
humanitarian,125,8,0.30859375,-0.1363259507,0.7535134507,0.3125,0.06370132386,0.5612986761,0.47265625,0.3912691961,0.5540433039,0.5838575194,0.2920995955,0.8756154434,0.8385839266,0.7504926555,0.9266751978,0.02752290823,-0.008467320494,0.06351313695,0.3196847669,0.2899420004,0.3494275335,20.45982508,18.55628802,22.36336215,4.25,2.263923466,6.236076534,0.23046875,0.1944413489,0.2664961511
humanitarian,126,8,0.296875,-0.1385419159,0.7322919159,0.265625,0.02643610368,0.5048138963,0.421875,0.3243409515,0.5194090485,0.6147016571,0.3469691458,0.8824341684,0.8677207644,0.7988773145,0.9365642143,-0.03868842115,-0.07877291158,0.001396069272,0.3199155615,0.2894569685,0.3503741544,20.47459593,18.52524599,22.42394588,4.5,2.157351926,6.842648074,0.2060546875,0.1690031495,0.2431062255
humanitarian,127,8,0.3515625,-0.07573974319,0.7788647432,0.30078125,0.03862555132,0.5629369487,0.41796875,0.2933340298,0.5426034702,0.6052285731,0.3686966951,0.8417604511,0.8344586447,0.7460732162,0.9228440731,0.0004036959087,-0.03933380659,0.04014119841,0.3203159625,0.2893487568,0.3512831681,20.5002216,18.51832044,22.48212276,4.875,2.297089024,7.452910976,0.2216796875,0.17808634,0.265273035
humanitarian,128,8,0.37109375,-0.04180665344,0.7839941534,0.30859375,0.07725334326,0.5399341567,0.421875,0.315786888,0.527963112,0.615123505,0.3863776466,0.8438693634,0.8535137491,0.7800301559,0.9269973422,0.005644551653,-0.03403688456,0.04532598786,0.3209507281,0.2897658782,0.3521355779,20.5408466,18.54501621,22.53667699,5,2.354777892,7.645222108,0.2275390625,0.1955188424,0.2595592826
humanitarian,129,8,0.35546875,-0.09595329239,0.8068907924,0.19140625,-0.004838836025,0.387651336,0.3671875,0.3394312366,0.3949437634,0.5636771634,0.3154136745,0.8119406524,0.9206008913,0.8753648392,0.9658369435,-0.01292853504,-0.06192092279,0.03606385272,0.3210874468,0.2905550487,0.351619845,20.5495966,18.59552312,22.50367008,5.25,2.772158197,7.727841803,0.197265625,0.1717493494,0.2227819006
humanitarian,130,8,0.375,-0.1070050894,0.8570050894,0.1484375,-0.05396240775,0.3508374077,0.390625,0.3079618091,0.4732881909,0.4832701352,0.1923692797,0.7741709907,0.9280047633,0.8786633883,0.9773461382,0.03488788242,0.005127498567,0.06464826628,0.3217710406,0.2910777313,0.3524643499,20.5933466,18.6289748,22.55771839,5.5,2.679078165,8.320921835,0.22265625,0.1815277595,0.2637847405
humanitarian,131,8,0.35546875,-0.1044801103,0.8154176103,0.16015625,-0.08956630112,0.4098788011,0.453125,0.4113901599,0.4948598401,0.5452647629,0.2820318545,0.8084976713,0.895620851,0.8394761836,0.9517655184,0.01558484545,-0.01365851558,0.04482820649,0.3224546343,0.2915959948,0.3533132738,20.6370966,18.66214367,22.61204953,5.875,2.788444476,8.961555524,0.19921875,0.1751811208,0.2232563792
humanitarian,132,8,0.34765625,-0.1143997288,0.8097122288,0.21484375,-0.09498108868,0.5246685887,0.46875,0.3671783658,0.5703216342,0.5429074432,0.269616065,0.8161988215,0.8289528214,0.726067611,0.9318380319,0.01087541676,-0.01530209444,0.03705292796,0.3224936968,0.2906743029,0.3543130908,20.6395966,18.60315538,22.67603781,6,2.835256724,9.164743276,0.21875,0.1920705699,0.2454294301
humanitarian,133,8,0.3046875,-0.1819857774,0.7913607774,0.25,-0.05690554838,0.5569055484,0.5234375,0.4119608173,0.6349141827,0.5329086103,0.267188033,0.7986291875,0.8163039937,0.6928803807,0.9397276068,-0.005184461173,-0.06022790409,0.04985898174,0.3231772906,0.2911936419,0.3551609393,20.6833466,18.63639308,22.73030012,6.25,3.178762464,9.321237536,0.193359375,0.1641693616,0.2225493884
humanitarian,134,8,0.328125,-0.1556835397,0.8119335397,0.234375,-0.09648030731,0.5652303073,0.5625,0.4677532158,0.6572467842,0.520661212,0.2485762154,0.7927462086,0.8010717419,0.6845862712,0.9175572127,0.01780722461,-0.007736548343,0.04335099756,0.3238608843,0.2917087735,0.3560129952,20.7270966,18.6693615,22.78483169,6.5,3.105180417,9.894819583,0.18359375,0.147334659,0.219852841
humanitarian,135,8,0.31640625,-0.166492736,0.799305236,0.234375,-0.1205127463,0.5892627463,0.58203125,0.497020767,0.667041733,0.5275473752,0.2515878509,0.8035068995,0.7747574322,0.6414806332,0.9080342311,-0.001435158085,-0.04065532961,0.03778501344,0.3245444781,0.2922197635,0.3568691927,20.7708466,18.70206486,22.83962833,6.875,3.2,10.55,0.2119140625,0.1597104108,0.2641177142
humanitarian,136,8,0.34375,-0.1115233554,0.7990233554,0.234375,-0.09281533547,0.5615653355,0.5625,0.4782315488,0.6467684512,0.5615677633,0.3013897059,0.8217458207,0.8032631024,0.676247071,0.9302791338,-0.02171874445,-0.07239561854,0.02895812963,0.3247983843,0.2917781248,0.3578186438,20.7870966,18.67379999,22.90039321,7,3.240797957,10.75920204,0.1904296875,0.1392384191,0.2416209559
humanitarian,137,8,0.34765625,-0.121164604,0.816477104,0.265625,-0.08182272538,0.6130727254,0.57421875,0.4523011893,0.6961363107,0.5329479794,0.2604927095,0.8054032493,0.7644062432,0.5975718392,0.9312406472,0.004112164563,-0.0379812321,0.04620556123,0.3254819781,0.2922873222,0.358676634,20.8308466,18.70638862,22.95530457,7.25,3.532083917,10.96791608,0.1943359375,0.1466596962,0.2420121788
humanitarian,138,8,0.3515625,-0.1135732539,0.8166982539,0.25390625,-0.0355740646,0.5433865646,0.48046875,0.3327153098,0.6282221902,0.5351814841,0.2612929973,0.809069971,0.8291727572,0.7016174848,0.9567280296,-0.02150291994,-0.04329311957,0.000287279687,0.3261655718,0.2927925691,0.3595385746,20.8745966,18.73872442,23.01046877,7.5,3.476369798,11.5236302,0.19140625,0.1474244422,0.2353880578
humanitarian,139,8,0.359375,-0.1205407641,0.8392907641,0.2734375,-0.03428551999,0.58116052,0.515625,0.3748070768,0.6564429232,0.4996440901,0.2122836852,0.787004495,0.8023695324,0.6545419384,0.9501971264,0.04074646422,0.008178196495,0.07331473194,0.3268491656,0.2932939284,0.3604044028,20.9183466,18.77081142,23.06588178,7.875,3.5643127,12.1856873,0.2021484375,0.1697383069,0.2345585681
humanitarian,140,8,0.34375,-0.1163535889,0.8038535889,0.26171875,-0.03109796055,0.5545354605,0.48046875,0.3563727021,0.6045647979,0.5516276329,0.2855778056,0.8176774603,0.8193149695,0.6653469892,0.9732829498,-0.0465873583,-0.08347658881,-0.009698127791,0.3269858843,0.2932936267,0.3606781419,20.9270966,18.77079211,23.08340108,8,3.60168214,12.39831786,0.1787109375,0.1257903606,0.2316315144
humanitarian,141,8,0.3359375,-0.106159443,0.778034443,0.265625,-0.05431884273,0.5855688427,0.484375,0.3597066901,0.6090433099,0.5919020034,0.3480551973,0.8357488095,0.7949744662,0.6496401283,0.9403088041,-0.03251610137,-0.07719176661,0.01215956387,0.3268759164,0.2923610544,0.3613907783,20.92005865,18.71110748,23.12900981,8.25,3.855583088,12.64441691,0.2314453125,0.1721446678,0.2907459572
humanitarian,142,8,0.3515625,-0.08992789574,0.7930528957,0.28515625,-0.03277902158,0.6030915216,0.52734375,0.3987408873,0.6559466127,0.5864283331,0.3524079001,0.8204487662,0.7875129949,0.637507429,0.9375185609,0.007096929039,-0.02444566611,0.03863952419,0.3270126351,0.2922187333,0.3618065369,20.92880865,18.70199893,23.15561836,8.5,3.814703851,13.18529615,0.1845703125,0.1269164841,0.2422241409
humanitarian,143,8,0.34375,-0.1066413229,0.7941413229,0.24609375,-0.05002176701,0.542209267,0.51171875,0.397167038,0.626270462,0.5663630462,0.3047616118,0.8279644806,0.822998235,0.6705426192,0.9754538507,0.007816936578,-0.04628469722,0.06191857038,0.3270516976,0.2927725423,0.3613308529,20.93130865,18.73744271,23.12517459,8.875,3.899457316,13.85054268,0.255859375,0.1971396666,0.3145790834
humanitarian,144,8,0.34375,-0.1207011209,0.8082011209,0.30859375,0.0115746649,0.6056128351,0.51171875,0.3828556891,0.6405818109,0.54870649,0.2919446155,0.8054683645,0.79996196,0.6856297372,0.9142941828,0.028918708,-0.01323705258,0.07107446858,0.3277352914,0.2932544342,0.3622161485,20.97505865,18.76828379,23.1818335,9,3.934785296,14.0652147,0.234375,0.1778163848,0.2909336152
humanitarian,145,8,0.34765625,-0.1428134955,0.8381259955,0.3125,-0.02377787989,0.6487778799,0.56640625,0.4569383207,0.6758741793,0.4985172711,0.233446995,0.7635875472,0.7611823355,0.6440163966,0.8783482744,0.006191620684,-0.03102339759,0.04340663896,0.3284188851,0.2937328213,0.3631049489,21.01880865,18.79890056,23.23871673,9.25,4.161139617,14.33886038,0.212890625,0.1739855516,0.2517956984
humanitarian,146,8,0.35546875,-0.1383360581,0.8492735581,0.2734375,-0.06753895286,0.6144139529,0.54296875,0.440127165,0.645810335,0.4847941123,0.2187054429,0.7508827817,0.7727706557,0.6385761273,0.9069651841,-0.002723626693,-0.05049903677,0.04505178338,0.3289071664,0.2937992732,0.3640150595,21.05005865,18.80315349,23.29696381,9.5,4.132318936,14.86768106,0.220703125,0.1607136545,0.2806925955
humanitarian,147,8,0.34375,-0.1301253132,0.8176253132,0.26171875,-0.05800254129,0.5814400413,0.51171875,0.3948511658,0.6285863342,0.5460677212,0.3295049516,0.7626304908,0.7999468525,0.6773214683,0.9225722366,-0.02862515363,-0.04927643093,-0.007973876324,0.3287224204,0.2924356255,0.3650092152,21.0382349,18.71588003,23.36058977,9.875,4.215704549,15.53429545,0.203125,0.1723635851,0.2338864149
humanitarian,148,8,0.375,-0.07717270622,0.8271727062,0.23828125,-0.08415246563,0.5607149656,0.51171875,0.4031726723,0.6202648277,0.5522150674,0.3133127455,0.7911173893,0.8085138734,0.7008216492,0.9162060975,0.006785100923,-0.01439567613,0.02796587798,0.3286638266,0.2917707877,0.3655568656,21.0344849,18.67333041,23.3956394,10,4.249765222,15.75023478,0.216796875,0.1685694449,0.2650243051
humanitarian,149,8,0.38671875,-0.07308443586,0.8465219359,0.2734375,-0.03231991636,0.5791949164,0.51953125,0.4284342839,0.6106282161,0.530325209,0.2883056056,0.7723448123,0.8095700364,0.703350017,0.9157900557,-0.001210490692,-0.03301723082,0.03059624944,0.3293474204,0.2922517476,0.3664430931,21.0782349,18.70411185,23.45235796,10.25,4.455200607,16.04479939,0.193359375,0.1475359489,0.2391828011
humanitarian,150,8,0.3828125,-0.1064692001,0.8720942001,0.30859375,0.004442739951,0.61274476,0.53515625,0.4682226819,0.6020898181,0.4857553903,0.2501700791,0.7213407015,0.7940062266,0.6817901979,0.9062222552,-0.004673772416,-0.04461302617,0.03526548134,0.3298845297,0.2924200681,0.3673489914,21.1126099,18.71488436,23.51033545,10.5,4.436205808,16.56379419,0.212890625,0.1738780788,0.2519031712
humanitarian,151,8,0.41796875,-0.04618478169,0.8821222817,0.32421875,0.003034076134,0.6454034239,0.5078125,0.4057473975,0.6098776025,0.507218355,0.2895792239,0.7248574861,0.7702255428,0.6568341637,0.8836169218,-0.01434944787,-0.06811145588,0.03941256014,0.3305681235,0.2928965296,0.3682397174,21.1563599,18.7453779,23.56734191,10.875,4.519150332,17.23084967,0.2099609375,0.1625488935,0.2573729815
humanitarian,152,8,0.40234375,-0.08798938871,0.8926768887,0.328125,0.01197259411,0.6442774059,0.50390625,0.3890625,0.61875,0.4730774968,0.2477518204,0.6984031733,0.7751662722,0.6830430068,0.8672895376,0.03637620521,0.003226272996,0.06952613743,0.3312517172,0.2933698406,0.3691335939,21.2001099,18.7756698,23.62455001,11,4.552395794,17.44760421,0.2138671875,0.1644233662,0.2633110088
humanitarian,153,8,0.421875,-0.06976288758,0.9135128876,0.28125,-0.01112310282,0.5736231028,0.53125,0.4415891808,0.6209108192,0.4485566431,0.2071840759,0.6899292103,0.8193710721,0.7307911196,0.9079510245,-0.001154570818,-0.02894673115,0.02663758952,0.330841561,0.2915268808,0.3701562412,21.1738599,18.65772037,23.68999944,11.25,4.74150555,17.75849445,0.1943359375,0.1510800609,0.2375918141
humanitarian,154,8,0.43359375,-0.03949453395,0.906682034,0.25390625,-0.04714533306,0.5549578331,0.5078125,0.4168535249,0.5987714751,0.4739475042,0.2408637061,0.7070313023,0.8238577848,0.7386904173,0.9090251524,0.006473173053,-0.02812368804,0.04107003415,0.3312782955,0.2914783137,0.3710782774,21.20181091,18.65461207,23.74900975,11.5,4.730598254,18.26940175,0.21484375,0.1869370451,0.2427504549
humanitarian,155,8,0.453125,-0.02032601053,0.9265760105,0.2421875,-0.05670057609,0.5410755761,0.5,0.4457076778,0.5542923222,0.4478942107,0.1940867703,0.7017016512,0.8301920228,0.7438678635,0.916516182,0.01145227509,-0.01410417567,0.03700872586,0.3314464967,0.2908475697,0.3720454236,21.21257579,18.61424446,23.81090711,11.875,4.813581941,18.93641806,0.212890625,0.1715843631,0.2541968869
humanitarian,156,8,0.45703125,-0.03090507817,0.9449675782,0.34375,0.0416848425,0.6458151575,0.55859375,0.4747736709,0.6424138291,0.4033042981,0.1248069449,0.6818016512,0.77881798,0.6795009249,0.878135035,0.02451696821,-0.01970785156,0.06874178798,0.3310949342,0.2897920378,0.3723978305,21.19007579,18.54669042,23.83346115,12,4.846287677,19.15371232,0.2060546875,0.1784591669,0.2336502081
