run_id,stage,application,method,scenario,seed,completion_status,wall_clock_seconds,disruption_sources,analysis_valid,exclusion_reason,scenario_name,n_agents,agreement_rate,coalition_proposals,coalition_recall_when_required,coalitions,coalitions_formed,commitment_breaches,commitment_memory_accuracy,commitment_memory_items,conservation_error,cumulative_unmet_weighted_need,delivered_messages,fairness,final_backlog,fulfillment_rate,individually_rational_agreement_rate,information_disclosures,inventory_efficiency,max_free_energy,mean_agent_utility,mean_consensus_rmse,mean_time_to_agreement,message_bytes,message_delivery_rate,messages,minimum_agent_utility,monitor_sketch_bytes,monitor_sketch_messages,on_time_delivery_rate,partner_reliability_brier,partner_reliability_observations,primary_outcome,recovery_time,service_loss_auc,social_welfare,tool_calls,total_communication_bytes,total_communication_messages,total_cost,transport_efficiency,useful_coalition_precision,generated_tokens,llm_calls,llm_latency_seconds,planner_revision,prompt_tokens
main-humanitarian-centralized_llm-n10-s2106-factor_shared_aligned,main,humanitarian,centralized_llm,reliable-moderate-p0.0-o0.0,2106,complete,22.335562769323587,ngo_01,True,,factor_shared_aligned,10.0,0.0,0.0,,0,0.0,0,0.0,0,0.0,5016.71594686017,0,0.9069041747128123,345.94288022740034,0.20980855915676916,0.0,0,0.1201253540100839,0.28295444051069696,0.4620702450246445,0.006258014497155577,,0,0.0,0,-0.14256545529431575,0.0,0.0,1.0,,0,5016.71594686017,14.0,15.105976111592136,0.4130661830243001,18,0.0,0.0,102.74387096658536,1.0,0.0,1246,18,22.254697993397706,a09a35458c702b33eeacc393d103063234e8bc28,34086
main-humanitarian-centralized_llm-n10-s2106-factor_shared_mixed,main,humanitarian,centralized_llm,reliable-moderate-p0.0-o1.0,2106,complete,22.339143954217434,ngo_01,True,,factor_shared_mixed,10.0,0.0,0.0,,0,0.0,0,0.0,0,0.0,5016.71594686017,0,0.9069041747128123,345.94288022740034,0.20980855915676916,0.0,0,0.1201253540100839,0.28295444051069696,0.4164175390070815,0.006258014497155577,,0,0.0,0,-0.19062858437540453,0.0,0.0,1.0,,0,5016.71594686017,14.0,15.105976111592136,0.4130661830243001,18,0.0,0.0,102.74387096658536,1.0,0.0,1246,18,22.257172420620908,a09a35458c702b33eeacc393d103063234e8bc28,34086
main-humanitarian-centralized_llm-n10-s2106-private_mixed_compound_partition_large,main,humanitarian,centralized_llm,partition-compound-p1.0-o1.0,2106,complete,8.256473436951637,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,private_mixed_compound_partition_large,10.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,9556.648350005577,0,0.9127111339746787,768.826555609164,0.021450729714376365,0.0,0,0.03252461095215729,0.3433218945789384,-0.17967963213500548,0.056081072079406505,,0,0.0,0,-0.6338872956681305,0.0,0.0,0.0,,0,9556.648350005577,14.0,17.399704249755505,0.24962851320804605,0,0.0,0.0,0.0,0.0,0.0,439,6,8.077611960470676,a09a35458c702b33eeacc393d103063234e8bc28,8902
main-humanitarian-centralized_llm-n10-s2106-private_mixed_correlated,main,humanitarian,centralized_llm,intermittent-correlated-p1.0-o1.0,2106,complete,8.147990733385086,ngo_01;ngo_02;transport_04,True,,private_mixed_correlated,10.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.1368683772161603e-13,8169.662775483979,0,0.9129952580321781,637.4038337982755,0.025759605644829375,0.0,0,0.027354716103794034,0.3714717234518933,0.06844546934867357,0.009783602145026401,,0,0.0,0,-0.570803439325419,0.0,0.0,0.0,,0,8169.662775483979,14.0,17.318280433053765,0.2540084201528739,0,0.0,0.0,0.0,0.0,0.0,439,6,8.088692601770163,a09a35458c702b33eeacc393d103063234e8bc28,8902
main-humanitarian-centralized_llm-n10-s2107-factor_moderate_center,main,humanitarian,centralized_llm,reliable-moderate-p0.5-o0.5,2107,complete,22.929249111562967,ngo_01,True,,factor_moderate_center,10.0,0.0,0.0,,0,0.0,0,0.0,0,1.1368683772161603e-13,4732.750891407286,0,0.5498971882507903,329.1842003066804,0.12161108309673356,0.0,0,0.050346962447963925,0.28295444051069696,0.31432731498561356,0.006119484908543798,,0,0.0,0,-0.4180616174606163,0.0,0.0,1.0,,0,4732.750891407286,14.0,15.898308519085692,0.251439843460428,18,0.0,0.0,28.652341072899482,1.0,0.0,1340,18,22.852065745741132,a09a35458c702b33eeacc393d103063234e8bc28,29686
main-humanitarian-centralized_llm-n10-s2107-factor_private_aligned,main,humanitarian,centralized_llm,reliable-moderate-p1.0-o0.0,2107,complete,8.726773742586374,ngo_01,True,,factor_private_aligned,10.0,0.0,0.0,,0,0.0,0,0.0,0,1.1368683772161603e-13,5152.750891407286,0,0.9370107383194325,359.18420030668034,0.041559648421108826,0.0,0,0.017205685576731376,0.28295444051069696,0.36117881284381304,0.006119484908543798,,0,0.0,0,-0.26617229276043725,0.0,0.0,0.0,,0,5152.750891407286,14.0,17.06415769839391,0.27581233300096697,0,0.0,0.0,0.0,0.0,0.0,439,6,8.660068728029728,a09a35458c702b33eeacc393d103063234e8bc28,8902
main-humanitarian-centralized_llm-n10-s2107-factor_private_mixed,main,humanitarian,centralized_llm,reliable-moderate-p1.0-o1.0,2107,complete,8.143799759447575,ngo_01,True,,factor_private_mixed,10.0,0.0,0.0,,0,0.0,0,0.0,0,1.1368683772161603e-13,5152.750891407286,0,0.9370107383194325,359.18420030668034,0.041559648421108826,0.0,0,0.017205685576731376,0.28295444051069696,0.20697249773452553,0.006119484908543798,,0,0.0,0,-0.5115839690934065,0.0,0.0,0.0,,0,5152.750891407286,14.0,17.06415769839391,0.27581233300096697,0,0.0,0.0,0.0,0.0,0.0,439,6,8.082361243665218,a09a35458c702b33eeacc393d103063234e8bc28,8902
main-humanitarian-centralized_llm-n10-s2107-factor_shared_aligned,main,humanitarian,centralized_llm,reliable-moderate-p0.0-o0.0,2107,complete,21.94428813830018,ngo_01,True,,factor_shared_aligned,10.0,0.0,0.0,,0,0.0,0,0.0,0,1.1368683772161603e-13,4156.750891407286,0,0.9665240416782565,279.1842003066804,0.2550301408894414,0.0,0,0.1055824239000182,0.28295444051069696,0.4863712543981727,0.006119484908543798,,0,0.0,0,-0.06714020273259136,0.0,0.0,1.0,,0,4156.750891407286,14.0,14.287940039335028,0.477800454169823,18,0.0,0.0,70.68217034063566,1.0,0.0,1234,18,21.8638358488679,a09a35458c702b33eeacc393d103063234e8bc28,34091
main-humanitarian-centralized_llm-n10-s2107-factor_shared_mixed,main,humanitarian,centralized_llm,reliable-moderate-p0.0-o1.0,2107,complete,21.915100265294313,ngo_01,True,,factor_shared_mixed,10.0,0.0,0.0,,0,0.0,0,0.0,0,1.1368683772161603e-13,4156.750891407286,0,0.9665240416782565,279.1842003066804,0.2550301408894414,0.0,0,0.1055824239000182,0.28295444051069696,0.31188175784660405,0.006119484908543798,,0,0.0,0,-0.31083415154728544,0.0,0.0,1.0,,0,4156.750891407286,14.0,14.287940039335028,0.477800454169823,18,0.0,0.0,70.68217034063566,1.0,0.0,1234,18,21.83918839693069,a09a35458c702b33eeacc393d103063234e8bc28,34091
main-humanitarian-centralized_llm-n10-s2107-private_mixed_compound_partition_large,main,humanitarian,centralized_llm,partition-compound-p1.0-o1.0,2107,complete,8.12665357068181,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,private_mixed_compound_partition_large,10.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,8168.06039248932,0,0.934119405842829,647.1156460466711,0.02350245634829892,0.0,0,0.026265441161380364,0.3433218945789384,-0.28883801691200683,0.056945640880111184,,0,0.0,0,-0.9951141691874702,0.0,0.0,0.0,,0,8168.06039248932,14.0,17.361070180674478,0.25703230780900616,0,0.0,0.0,0.0,0.0,0.0,439,6,8.069718357175589,a09a35458c702b33eeacc393d103063234e8bc28,8902
main-humanitarian-centralized_llm-n10-s2107-private_mixed_correlated,main,humanitarian,centralized_llm,intermittent-correlated-p1.0-o1.0,2107,complete,8.147405717521906,ngo_01;ngo_02;transport_04,True,,private_mixed_correlated,10.0,0.0,0.0,0.0,0,0.0,0,0.0,0,3.410605131648481e-13,7028.94346985833,0,0.9348636402190681,538.3415443226746,0.028117698978299556,0.0,0,0.02073837093109127,0.3714717234518933,-0.030291761077627655,0.00923909007824048,,0,0.0,0,-0.5790783374654251,0.0,0.0,0.0,,0,7028.94346985833,14.0,17.276974589297552,0.26183360903306657,0,0.0,0.0,0.0,0.0,0.0,439,6,8.087427083402872,a09a35458c702b33eeacc393d103063234e8bc28,8902
main-humanitarian-centralized_llm-n10-s2108-factor_moderate_center,main,humanitarian,centralized_llm,reliable-moderate-p0.5-o0.5,2108,complete,22.4237795881927,ngo_01,True,,factor_moderate_center,10.0,0.0,0.0,,0,0.0,0,0.0,0,0.0,5324.622626276282,0,0.5383380972805036,381.31256743599295,0.11304321516410168,0.0,0,0.059785933761909237,0.28295444051069696,0.4830820104152795,0.006189778883664112,,0,0.0,0,-0.2525821076309622,0.0,0.0,1.0,,0,5324.622626276282,14.0,15.895930761897766,0.2392420873267472,18,0.0,0.0,36.05084947160778,1.0,0.0,1299,18,22.349380373954777,a09a35458c702b33eeacc393d103063234e8bc28,29650
main-humanitarian-centralized_llm-n10-s2108-factor_private_aligned,main,humanitarian,centralized_llm,reliable-moderate-p1.0-o0.0,2108,complete,8.67815849557519,ngo_01,True,,factor_private_aligned,10.0,0.0,0.0,,0,0.0,0,0.0,0,1.1368683772161603e-13,5744.622626276282,0,0.9785623709267967,411.31256743599295,0.04326134638385625,0.0,0,0.022879922387218088,0.28295444051069696,0.3622163188435949,0.006189778883664112,,0,0.0,0,-0.25470321475508906,0.0,0.0,0.0,,0,5744.622626276282,14.0,16.92766983209844,0.2879019391155554,0,0.0,0.0,0.0,0.0,0.0,439,6,8.61356496438384,a09a35458c702b33eeacc393d103063234e8bc28,8902
main-humanitarian-centralized_llm-n10-s2108-factor_private_mixed,main,humanitarian,centralized_llm,reliable-moderate-p1.0-o1.0,2108,complete,8.154163025319576,ngo_01,True,,factor_private_mixed,10.0,0.0,0.0,,0,0.0,0,0.0,0,1.1368683772161603e-13,5744.622626276282,0,0.9785623709267967,411.31256743599295,0.04326134638385625,0.0,0,0.022879922387218088,0.28295444051069696,0.49939099070074056,0.006189778883664112,,0,0.0,0,-0.2097657273050983,0.0,0.0,0.0,,0,5744.622626276282,14.0,16.92766983209844,0.2879019391155554,0,0.0,0.0,0.0,0.0,0.0,439,6,8.092672307044268,a09a35458c702b33eeacc393d103063234e8bc28,8902
main-humanitarian-centralized_llm-n10-s2108-factor_shared_aligned,main,humanitarian,centralized_llm,reliable-moderate-p0.0-o0.0,2108,complete,21.8459047190845,ngo_01,True,,factor_shared_aligned,10.0,0.0,0.0,,0,0.0,0,0.0,0,0.0,5129.622626276282,0,0.7249724888795712,361.31256743599295,0.15956446101759864,0.0,0,0.08438994134503668,0.28295444051069696,0.43068333193777375,0.006189778883664112,,0,0.0,0,-0.2832301354808564,0.0,0.0,1.0,,0,5129.622626276282,14.0,15.50876133567038,0.3282663527538201,18,0.0,0.0,53.91614198452786,1.0,0.0,1238,18,21.771291188895702,a09a35458c702b33eeacc393d103063234e8bc28,34308
main-humanitarian-centralized_llm-n10-s2108-factor_shared_mixed,main,humanitarian,centralized_llm,reliable-moderate-p0.0-o1.0,2108,complete,21.858307901769876,ngo_01,True,,factor_shared_mixed,10.0,0.0,0.0,,0,0.0,0,0.0,0,0.0,5129.622626276282,0,0.7249724888795712,361.31256743599295,0.15956446101759864,0.0,0,0.08438994134503668,0.28295444051069696,0.5724271885202117,0.006189778883664112,,0,0.0,0,-0.25330693769179635,0.0,0.0,1.0,,0,5129.622626276282,14.0,15.50876133567038,0.3282663527538201,18,0.0,0.0,53.91614198452786,1.0,0.0,1238,18,21.774641081690792,a09a35458c702b33eeacc393d103063234e8bc28,34308
main-humanitarian-centralized_llm-n10-s2108-private_mixed_compound_partition_large,main,humanitarian,centralized_llm,partition-compound-p1.0-o1.0,2108,complete,8.13495958223939,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,private_mixed_compound_partition_large,10.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,9295.980128587493,0,0.9803181067475598,750.1643977409115,0.02419280676411389,0.0,0,0.03318715621906306,0.3433218945789384,-0.24432968636467534,0.056428175967081606,,0,0.0,0,-0.8724617524655921,0.0,0.0,0.0,,0,9295.980128587493,14.0,17.248985771455768,0.2692723334510038,0,0.0,0.0,0.0,0.0,0.0,439,6,8.077694900333881,a09a35458c702b33eeacc393d103063234e8bc28,8902
main-humanitarian-centralized_llm-n10-s2108-private_mixed_correlated,main,humanitarian,centralized_llm,intermittent-correlated-p1.0-o1.0,2108,complete,8.144342187792063,ngo_01;ngo_02;transport_04,True,,private_mixed_correlated,10.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,7954.356183269924,0,0.9798813808968717,622.1537062923867,0.02902609135040291,0.0,0,0.02725070676278324,0.3714717234518933,0.13932593652220787,0.010625236758402493,,0,0.0,0,-0.8723650867738664,0.0,0.0,0.0,,0,7954.356183269924,14.0,17.15877419119143,0.27399643657462086,0,0.0,0.0,0.0,0.0,0.0,439,6,8.084682170301676,a09a35458c702b33eeacc393d103063234e8bc28,8902
main-humanitarian-centralized_lookahead-n08-s2101-private_mixed_compound_partition_small,main,humanitarian,centralized_lookahead,partition-compound-p1.0-o1.0,2101,complete,0.037313465029001236,ngo_01;transport_04;depot_06;agency_03,True,,private_mixed_compound_partition_small,8.0,0.0,0.0,0.0,0,0.0,0,0.0,0,2.2737367544323206e-13,367.1160472889658,0,0.9999999986326544,39.00426179293132,0.8551865339555492,0.0,0,0.38122525017625725,0.27080183423074433,-0.0838044258692327,0.03555995314818089,,0,0.0,0,-1.291543089845679,0.0,0.0,1.0,,0,367.1160472889658,4.0,2.1452473652333004,1.0068986422558712,34,0.0,0.0,264.72998335801867,0.9317935141627978,0.0,0,0,0.0,mock-v2,0
main-humanitarian-centralized_lookahead-n08-s2102-private_mixed_compound_partition_small,main,humanitarian,centralized_lookahead,partition-compound-p1.0-o1.0,2102,complete,0.03429684042930603,ngo_01;transport_04;depot_06;agency_03,True,,private_mixed_compound_partition_small,8.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,321.4558363823314,0,0.999999998760085,24.371211662813423,0.8980572956067635,0.0,0,0.35853009973565075,0.27080183423074433,-0.08111994072432116,0.035639446483609685,,0,0.0,0,-1.6096839320656398,0.0,0.0,1.0,,0,321.4558363823314,4.0,2.065610731516167,1.0593538117116936,34,0.0,0.0,212.06141101987305,0.927492878665066,0.0,0,0,0.0,mock-v2,0
main-humanitarian-centralized_lookahead-n08-s2103-private_mixed_compound_partition_small,main,humanitarian,centralized_lookahead,partition-compound-p1.0-o1.0,2103,complete,0.03467363491654396,ngo_01;transport_04;depot_06;agency_03,True,,private_mixed_compound_partition_small,8.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.1368683772161603e-13,116.39416591087924,0,0.9999999989999999,0.0,1.0000000000000002,0.0,0,0.27008289429084364,0.27080183423074433,0.37748499116924294,0.03704643578892301,,0,0.0,0,-0.9100466427657332,0.0,0.0,1.0,,0,116.39416591087924,3.0,1.2102963052959144,1.115750125207933,28,0.0,0.0,250.83192980057882,0.9118174869506295,0.0,0,0,0.0,mock-v2,0
main-humanitarian-centralized_lookahead-n08-s2104-private_mixed_compound_partition_small,main,humanitarian,centralized_lookahead,partition-compound-p1.0-o1.0,2104,complete,0.040690213441848755,ngo_01;transport_04;depot_06;agency_03,True,,private_mixed_compound_partition_small,8.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,128.44514035826526,0,0.9999999989999999,0.0,0.9999999999999997,0.0,0,0.310110873950426,0.27080183423074433,0.1816717418507739,0.036585413360711326,,0,0.0,0,-1.0265948422833258,0.0,0.0,1.0,,0,128.44514035826526,3.0,1.353987309997603,1.1311567976814194,33,0.0,0.0,224.98072818171306,0.9372363845837465,0.0,0,0,0.0,mock-v2,0
main-humanitarian-centralized_lookahead-n08-s2105-private_mixed_compound_partition_small,main,humanitarian,centralized_lookahead,partition-compound-p1.0-o1.0,2105,complete,0.03498154506087303,ngo_01;transport_04;depot_06;agency_03,True,,private_mixed_compound_partition_small,8.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.1368683772161603e-13,132.5527638852978,0,0.999999998962973,3.5929785981054696,0.9819852181148883,0.0,0,0.29447938913954597,0.27080183423074433,0.23201037284742956,0.03602518351458904,,0,0.0,0,-0.9582642789148504,0.0,0.0,1.0,,0,132.5527638852978,3.0,1.2805197407874114,1.1203671208556039,32,0.0,0.0,222.6179790796112,0.8669898469832801,0.0,0,0,0.0,mock-v2,0
main-humanitarian-centralized_lookahead-n08-s2106-private_mixed_compound_partition_small,main,humanitarian,centralized_lookahead,partition-compound-p1.0-o1.0,2106,complete,0.03473960980772972,ngo_01;transport_04;depot_06;agency_03,True,,private_mixed_compound_partition_small,8.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,172.41132483602937,0,0.9999999989012083,9.661842268791322,0.9539866615686776,0.0,0,0.3242233672980383,0.27080183423074433,0.03484773149037537,0.03513466470486219,,0,0.0,0,-0.8935142469108048,0.0,0.0,1.0,,0,172.41132483602937,3.0,1.3372944797149755,1.0804175238549971,29,0.0,0.0,259.46943993381825,0.9041405751560423,0.0,0,0,0.0,mock-v2,0
main-humanitarian-centralized_lookahead-n08-s2107-private_mixed_compound_partition_small,main,humanitarian,centralized_lookahead,partition-compound-p1.0-o1.0,2107,complete,0.035318464040756226,ngo_01;transport_04;depot_06;agency_03,True,,private_mixed_compound_partition_small,8.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,166.11819173409114,0,0.999999998999152,0.10379327304018204,0.9995762954728729,0.0,0,0.3506255696326179,0.27080183423074433,0.08941269567982729,0.03677730098058266,,0,0.0,0,-1.3029187228372834,0.0,0.0,1.0,,0,166.11819173409114,3.0,1.3271203539258694,1.1543042046942684,33,0.0,0.0,233.38438634029743,0.9003352813287399,0.0,0,0,0.0,mock-v2,0
main-humanitarian-centralized_lookahead-n08-s2108-private_mixed_compound_partition_small,main,humanitarian,centralized_lookahead,partition-compound-p1.0-o1.0,2108,complete,0.03594028949737549,ngo_01;transport_04;depot_06;agency_03,True,,private_mixed_compound_partition_small,8.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.1368683772161603e-13,145.00871696581564,0,0.9999999989999999,0.0,1.0000000000000002,0.0,0,0.321870011009666,0.27080183423074433,0.12386716566419462,0.03727868017447188,,0,0.0,0,-0.879635349076149,0.0,0.0,1.0,,0,145.00871696581564,4.0,1.4741224486955113,1.1445058179695604,34,0.0,0.0,215.69548942407192,0.9066199651466453,0.0,0,0,0.0,mock-v2,0
main-humanitarian-centralized_lookahead-n10-s2101-factor_moderate_center,main,humanitarian,centralized_lookahead,reliable-moderate-p0.5-o0.5,2101,complete,0.048702407628297806,ngo_01,True,,factor_moderate_center,10.0,0.0,0.0,,0,0.0,0,0.0,0,2.2737367544323206e-13,75.54853821581145,0,0.9996581343608326,5.494862291457526,0.9881267518772542,0.0,0,0.5962710087803071,0.28295444051069696,0.8392619160914216,0.003099211621703686,,0,0.0,0,0.10901822233255137,0.0,0.0,1.0,,0,75.54853821581145,1.0,0.43346347241722605,1.1438793865130563,96,0.0,0.0,435.7751665825879,1.0,0.0,0,0,0.0,mock-v2,0
main-humanitarian-centralized_lookahead-n10-s2101-factor_private_aligned,main,humanitarian,centralized_lookahead,reliable-moderate-p1.0-o0.0,2101,complete,0.04785482585430145,ngo_01,True,,factor_private_aligned,10.0,0.0,0.0,,0,0.0,0,0.0,0,2.2737367544323206e-13,75.54853821581145,0,0.9996581343608326,5.494862291457526,0.9881267518772542,0.0,0,0.5962710087803071,0.28295444051069696,0.9016671784138708,0.003099211621703686,,0,0.0,0,0.10356197443682377,0.0,0.0,1.0,,0,75.54853821581145,1.0,0.43346347241722605,1.1438793865130563,96,0.0,0.0,435.7751665825879,1.0,0.0,0,0,0.0,mock-v2,0
main-humanitarian-centralized_lookahead-n10-s2101-factor_private_mixed,main,humanitarian,centralized_lookahead,reliable-moderate-p1.0-o1.0,2101,complete,0.044714488089084625,ngo_01,True,,factor_private_mixed,10.0,0.0,0.0,,0,0.0,0,0.0,0,2.2737367544323206e-13,75.54853821581145,0,0.9996581343608326,5.494862291457526,0.9881267518772542,0.0,0,0.5962710087803071,0.28295444051069696,0.7767756660971806,0.003099211621703686,,0,0.0,0,0.11447447022827872,0.0,0.0,1.0,,0,75.54853821581145,1.0,0.43346347241722605,1.1438793865130563,96,0.0,0.0,435.7751665825879,1.0,0.0,0,0,0.0,mock-v2,0
main-humanitarian-centralized_lookahead-n10-s2101-factor_shared_aligned,main,humanitarian,centralized_lookahead,reliable-moderate-p0.0-o0.0,2101,complete,0.04924844205379486,ngo_01,True,,factor_shared_aligned,10.0,0.0,0.0,,0,0.0,0,0.0,0,2.2737367544323206e-13,75.54853821581145,0,0.9996581343608326,5.494862291457526,0.9881267518772542,0.0,0,0.5962710087803071,0.28295444051069696,0.9016671784138708,0.003099211621703686,,0,0.0,0,0.10356197443682377,0.0,0.0,1.0,,0,75.54853821581145,1.0,0.43346347241722605,1.1438793865130563,96,0.0,0.0,435.7751665825879,1.0,0.0,0,0,0.0,mock-v2,0
main-humanitarian-centralized_lookahead-n10-s2101-factor_shared_mixed,main,humanitarian,centralized_lookahead,reliable-moderate-p0.0-o1.0,2101,complete,0.04791469871997833,ngo_01,True,,factor_shared_mixed,10.0,0.0,0.0,,0,0.0,0,0.0,0,2.2737367544323206e-13,75.54853821581145,0,0.9996581343608326,5.494862291457526,0.9881267518772542,0.0,0,0.5962710087803071,0.28295444051069696,0.7767756660971806,0.003099211621703686,,0,0.0,0,0.11447447022827872,0.0,0.0,1.0,,0,75.54853821581145,1.0,0.43346347241722605,1.1438793865130563,96,0.0,0.0,435.7751665825879,1.0,0.0,0,0,0.0,mock-v2,0
main-humanitarian-centralized_lookahead-n10-s2101-nominal_control,main,humanitarian,centralized_lookahead,reliable-nominal-p0.5-o0.5,2101,complete,0.04376720264554024,,True,,nominal_control,10.0,0.0,0.0,,0,0.0,0,0.0,0,2.2737367544323206e-13,31.128138192195006,0,0.999999957082317,0.06227139980208474,0.999865444529529,0.0,0,0.5583374920469019,0.28295444051069696,0.955085688419075,0.002243432929270796,,0,0.0,0,0.7935865967771671,0.0,0.0,1.0,,0,31.128138192195006,1.0,0.35202629708152,1.1539847194122381,100,0.0,0.0,443.7297330278257,1.0,0.0,0,0,0.0,mock-v2,0
main-humanitarian-centralized_lookahead-n10-s2101-private_mixed_compound_partition_large,main,humanitarian,centralized_lookahead,partition-compound-p1.0-o1.0,2101,complete,0.04037872701883316,ngo_01;ngo_02;transport_04;depot_06;agency_03,True,,private_mixed_compound_partition_large,10.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,5977.570311313062,0,0.9572747413552497,590.8589056387792,0.28419092107019556,0.0,0,0.44734536456231594,0.3433218945789384,-0.2062541554767629,0.05545039640589357,,0,0.0,0,-1.0408217572819471,0.0,0.0,1.0,,0,5977.570311313062,14.0,7.815398995868681,0.5007082833422244,41,0.0,0.0,188.21170603896718,1.0,0.0,0,0,0.0,mock-v2,0
main-humanitarian-centralized_lookahead-n10-s2101-private_mixed_correlated,main,humanitarian,centralized_lookahead,intermittent-correlated-p1.0-o1.0,2101,complete,0.041264455765485764,ngo_01;ngo_02;transport_04,True,,private_mixed_correlated,10.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,3349.634023666955,0,0.9858425073952534,337.6639968753608,0.5095240436743709,0.0,0,0.5550195798103505,0.3714717234518933,0.14583475804603668,0.008917460350451822,,0,0.0,0,-0.9010605279995014,0.0,0.0,1.0,,0,3349.634023666955,14.0,5.236812181934953,0.7128091608802283,67,0.0,0.0,297.238120750862,0.9717340360847473,0.0,0,0,0.0,mock-v2,0
main-humanitarian-centralized_lookahead-n10-s2102-factor_moderate_center,main,humanitarian,centralized_lookahead,reliable-moderate-p0.5-o0.5,2102,complete,0.046126458793878555,ngo_01,True,,factor_moderate_center,10.0,0.0,0.0,,0,0.0,0,0.0,0,-1.1368683772161603e-13,23.371780711839925,0,0.9999999998888891,0.0,1.0,0.0,0,0.5324062636219231,0.2270224095035153,0.9096994817833985,0.0018052150254223194,,0,0.0,0,-0.0059873787085646946,0.0,0.0,1.0,,0,23.371780711839925,1.0,0.20024320077748892,1.154109155488876,99,0.0,0.0,390.9396630239425,1.0,0.0,0,0,0.0,mock-v2,0
main-humanitarian-centralized_lookahead-n10-s2102-factor_private_aligned,main,humanitarian,centralized_lookahead,reliable-moderate-p1.0-o0.0,2102,complete,0.048762593418359756,ngo_01,True,,factor_private_aligned,10.0,0.0,0.0,,0,0.0,0,0.0,0,-1.1368683772161603e-13,23.371780711839925,0,0.9999999998888891,0.0,1.0,0.0,0,0.5324062636219231,0.2270224095035153,0.9099999999999999,0.0018052150254223194,,0,0.0,0,0.1,0.0,0.0,1.0,,0,23.371780711839925,1.0,0.20024320077748892,1.154109155488876,99,0.0,0.0,390.9396630239425,1.0,0.0,0,0,0.0,mock-v2,0
main-humanitarian-centralized_lookahead-n10-s2102-factor_private_mixed,main,humanitarian,centralized_lookahead,reliable-moderate-p1.0-o1.0,2102,complete,0.04383135586977005,ngo_01,True,,factor_private_mixed,10.0,0.0,0.0,,0,0.0,0,0.0,0,-1.1368683772161603e-13,23.371780711839925,0,0.9999999998888891,0.0,1.0,0.0,0,0.5324062636219231,0.2270224095035153,0.9093989635667971,0.0018052150254223194,,0,0.0,0,-0.11197475741712937,0.0,0.0,1.0,,0,23.371780711839925,1.0,0.20024320077748892,1.154109155488876,99,0.0,0.0,390.9396630239425,1.0,0.0,0,0,0.0,mock-v2,0
main-humanitarian-centralized_lookahead-n10-s2102-factor_shared_aligned,main,humanitarian,centralized_lookahead,reliable-moderate-p0.0-o0.0,2102,complete,0.05584387108683586,ngo_01,True,,factor_shared_aligned,10.0,0.0,0.0,,0,0.0,0,0.0,0,-1.1368683772161603e-13,23.371780711839925,0,0.9999999998888891,0.0,1.0,0.0,0,0.5324062636219231,0.2270224095035153,0.9099999999999999,0.0018052150254223194,,0,0.0,0,0.1,0.0,0.0,1.0,,0,23.371780711839925,1.0,0.20024320077748892,1.154109155488876,99,0.0,0.0,390.9396630239425,1.0,0.0,0,0,0.0,mock-v2,0
main-humanitarian-centralized_lookahead-n10-s2102-factor_shared_mixed,main,humanitarian,centralized_lookahead,reliable-moderate-p0.0-o1.0,2102,complete,0.04844750836491585,ngo_01,True,,factor_shared_mixed,10.0,0.0,0.0,,0,0.0,0,0.0,0,-1.1368683772161603e-13,23.371780711839925,0,0.9999999998888891,0.0,1.0,0.0,0,0.5324062636219231,0.2270224095035153,0.9093989635667971,0.0018052150254223194,,0,0.0,0,-0.11197475741712937,0.0,0.0,1.0,,0,23.371780711839925,1.0,0.20024320077748892,1.154109155488876,99,0.0,0.0,390.9396630239425,1.0,0.0,0,0,0.0,mock-v2,0
main-humanitarian-centralized_lookahead-n10-s2102-nominal_control,main,humanitarian,centralized_lookahead,reliable-nominal-p0.5-o0.5,2102,complete,0.043769095093011856,,True,,nominal_control,10.0,0.0,0.0,,0,0.0,0,0.0,0,-1.1368683772161603e-13,22.420093233840408,0,0.9999999998888891,0.0,1.0,0.0,0,0.49906131962983497,0.2270224095035153,1.003210045521143,0.0018052150254223153,,0,0.0,0,0.7780358176579184,0.0,0.0,1.0,,0,22.420093233840408,1.0,0.19860955827788562,1.1541901445924978,97,0.0,0.0,390.60947662242444,1.0,0.0,0,0,0.0,mock-v2,0
