actionable_opportunities,agent_count,allocation_inequality_gini,application,autonomous_action_coverage,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,baseline_calibration_sketch_messages,beneficial_actions,commitment_failures,completed_at,complexity,conservation_feasible,controller,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivery_completion,distributed_estimation_mae,dropped_messages,eligible_operational_proposals,environment_seed,event_count,fragmentation,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,net_causal_utility,network_disruption,neutral_actions,operational_bytes,operational_communication_policy,operational_messages,operational_node_count,operator_escalations,operator_executed_actions,operator_minutes,physical_actions,post_disruption_sketch_messages,privacy_boundary_pass,resource_waste,run_id,service_loss,service_reaching_actions,sketch_bytes,sketch_messages,sketch_policy,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,weighted_unmet_critical_need,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc
120,28,0.4672530700054907,humanitarian,0.2894736842105263,29,19,0,168,29,0,2026-08-16T20:48:57.175081+00:00,medium,True,crossfit_strongest_nonentropic,low,9574.558676356002,13527,15,61.473802414438275,0.026480210030633954,2736,190,787002,100916,low,26,60,67,private_fragmented,3,4.263256414560601e-14,61.073600474820225,low,0,26312,agent_event_triggered,111,16,7,7,29.0,55,27513,True,0.5,v7-development_formal_dynamic-humanitarian-medium-low-low-low-small_world-private_fragmented-787002-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,18901.775927937855,37,11075536,32097,event_triggered,2026-08-16T20:47:18.240051+00:00,a9015ba9783f37ad567230645de72eb9d4404e673b6484874963ce89b7180f37,22,small_world,11101848,32208,805.8354761205653,,,,,,,,
149,28,0.4800315134962776,humanitarian,0.37280701754385964,42,29,0,74,43,0,2026-08-16T20:36:19.977986+00:00,medium,True,crossfit_generalized_entropic,low,9485.29712103949,898,15,97.43332604451581,0.041392496055813306,1264,228,787005,18342,medium,40,60,170,private_fragmented,3,9.237055564881302e-14,98.12529542987716,medium,0,48137,agent_event_triggered,204,16,12,12,51.0,85,3009,True,1.5,v7-development_formal_dynamic-humanitarian-medium-low-medium-medium-modular-private_fragmented-787005-crossfit_generalized_entropic-event_triggered-agent_event_triggered,18411.860510026352,55,1356367,3931,event_triggered,2026-08-16T20:35:52.767200+00:00,440ac0270ac69ed64eb95ad495c83186950694e3e1e4399400d93018b5657f72,20,modular,1404504,4135,778.8226919344536,,,,,,,,
149,28,0.46538164213115457,humanitarian,0.34649122807017546,35,30,0,74,36,0,2026-08-16T20:23:09.252957+00:00,medium,True,crossfit_strongest_nonentropic,low,9495.779121039488,894,15,85.43064318975988,0.04136239469295606,1260,228,787005,18285,medium,41,60,172,private_fragmented,3,2.842170943040401e-14,79.5899188387446,medium,0,48140,agent_event_triggered,204,16,12,12,51.0,79,2992,True,2.5,v7-development_formal_dynamic-humanitarian-medium-low-medium-medium-modular-private_fragmented-787005-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,18682.931998302338,48,1350710,3914,event_triggered,2026-08-16T20:22:41.399356+00:00,440ac0270ac69ed64eb95ad495c83186950694e3e1e4399400d93018b5657f72,20,modular,1398850,4118,800.4050526654089,,,,,,,,
155,28,0.4695398345608621,humanitarian,0.40756302521008403,55,29,0,158,57,0,2026-08-16T21:45:23.227535+00:00,medium,True,crossfit_generalized_entropic,low,8893.711700651142,10742,15,108.98817522116195,0.03240177003669591,1475,238,787006,51301,medium,40,60,200,private_fragmented,3,2.4868995751603507e-14,121.95748041721123,medium,0,54329,agent_event_triggered,230,16,13,13,60.0,97,11884,True,2.5,v7-development_formal_dynamic-humanitarian-medium-low-medium-medium-random_geometric-private_fragmented-787006-crossfit_generalized_entropic-event_triggered-agent_event_triggered,18596.34931966453,63,5153877,14942,event_triggered,2026-08-16T21:44:19.888217+00:00,4bfd5bdc98fe0614165908489c60c2577ce1b055ec50a5a72c8d6f0c932861f2,15,random_geometric,5208206,15172,788.8730790386895,,,,,,,,
155,28,0.47873873018409,humanitarian,0.42016806722689076,60,27,0,158,61,0,2026-08-16T21:23:25.790159+00:00,medium,True,crossfit_strongest_nonentropic,low,8961.92453547464,10742,15,117.98817522116195,0.03240177003669591,1475,238,787006,51307,medium,39,60,200,private_fragmented,3,2.842170943040401e-14,131.5863018491744,medium,0,54325,agent_event_triggered,230,16,13,13,60.0,100,11884,True,3.5,v7-development_formal_dynamic-humanitarian-medium-low-medium-medium-random_geometric-private_fragmented-787006-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,18459.301230065405,68,5153877,14942,event_triggered,2026-08-16T21:22:23.486339+00:00,4bfd5bdc98fe0614165908489c60c2577ce1b055ec50a5a72c8d6f0c932861f2,15,random_geometric,5208202,15172,789.0715047290072,,,,,,,,
155,28,0.4617636655178301,humanitarian,0.3474576271186441,39,30,0,168,39,0,2026-08-16T22:39:31.981565+00:00,medium,True,crossfit_generalized_entropic,low,9400.516931358849,10232,15,98.54140372803518,0.03350870621633023,4260,236,787004,72834,medium,42,60,198,private_fragmented,3,7.105427357601002e-14,80.27572749193372,medium,0,53906,agent_event_triggered,229,16,12,12,53.0,82,18717,True,1.0,v7-development_formal_dynamic-humanitarian-medium-low-medium-medium-small_world-private_fragmented-787004-crossfit_generalized_entropic-event_triggered-agent_event_triggered,18096.802159079518,55,7948706,23060,event_triggered,2026-08-16T22:38:13.648678+00:00,de5521a4c3a6b18d3f729371407f9df013734d567e92a889985ffe48e1c10036,22,small_world,8002612,23289,790.259090282715,,,,,,,,
151,28,0.4627258523474418,humanitarian,0.3537117903930131,36,32,0,168,37,0,2026-08-16T22:30:05.472465+00:00,medium,True,crossfit_strongest_nonentropic,low,10142.629508071395,10232,15,92.54140372803518,0.03350870621633023,4260,229,787004,72832,medium,43,60,198,private_fragmented,3,9.947598300641403e-14,70.89929287079748,medium,0,53902,agent_event_triggered,229,16,12,12,53.0,81,18717,True,1.0,v7-development_formal_dynamic-humanitarian-medium-low-medium-medium-small_world-private_fragmented-787004-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,18669.4578877673,52,7948706,23060,event_triggered,2026-08-16T22:28:42.960873+00:00,de5521a4c3a6b18d3f729371407f9df013734d567e92a889985ffe48e1c10036,22,small_world,8002608,23289,807.4486526424145,,,,,,,,
147,28,0.4577031265817761,humanitarian,0.3656387665198238,41,25,0,88,41,0,2026-08-16T22:19:21.278041+00:00,medium,True,crossfit_generalized_entropic,medium,12251.649266148834,840,15,79.02760559538206,0.04214311743492651,837,227,787018,21745,high,38,60,420,private_fragmented,3,2.1316282072803006e-14,88.26301230446897,high,0,98574,agent_event_triggered,420,16,13,13,53.0,83,3674,True,2.0,v7-development_formal_dynamic-humanitarian-medium-medium-high-high-modular-private_fragmented-787018-crossfit_generalized_entropic-event_triggered-agent_event_triggered,25624.528537280235,45,1591029,4618,event_triggered,2026-08-16T22:18:50.713711+00:00,09f3ce1cd6105609c2760b8853e0ebf6df1493aa436f57d91b437bc79044a2e9,22,modular,1689603,5038,1131.126343406465,,,,,,,,
147,28,0.4549768704028202,humanitarian,0.36123348017621143,42,24,0,88,42,0,2026-08-16T22:08:32.795911+00:00,medium,True,crossfit_strongest_nonentropic,medium,12318.151325493907,840,15,80.41815212918749,0.04214311743492651,837,227,787018,21744,high,37,60,420,private_fragmented,3,2.1316282072803006e-14,89.68894334905613,high,0,98566,agent_event_triggered,420,16,13,13,53.0,82,3674,True,3.0,v7-development_formal_dynamic-humanitarian-medium-medium-high-high-modular-private_fragmented-787018-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,25865.378708028205,47,1591029,4618,event_triggered,2026-08-16T22:08:00.264758+00:00,09f3ce1cd6105609c2760b8853e0ebf6df1493aa436f57d91b437bc79044a2e9,22,modular,1689595,5038,1138.6455327546014,,,,,,,,
170,28,0.4535879578757532,humanitarian,0.3511450381679389,37,39,0,174,38,0,2026-08-16T21:08:47.942443+00:00,medium,True,crossfit_generalized_entropic,medium,12664.583330612273,10766,15,100.74821790906148,0.04151397987333748,4733,262,787016,45310,high,51,60,420,private_fragmented,3,7.815970093361102e-14,89.56778026928924,high,0,98565,agent_event_triggered,420,16,13,13,59.0,92,10486,True,1.5,v7-development_formal_dynamic-humanitarian-medium-medium-high-high-random_geometric-private_fragmented-787016-crossfit_generalized_entropic-event_triggered-agent_event_triggered,26297.067061402817,56,4714960,13764,event_triggered,2026-08-16T21:07:52.983234+00:00,4b130d5da8093a3e05ef47a2c935dccc7865db07523eef9e099631dd7cf6c250,11,random_geometric,4813525,14184,1169.8553529366059,,,,,,,,
169,28,0.44876894425685115,humanitarian,0.3448275862068966,36,37,0,174,37,0,2026-08-16T20:51:16.427901+00:00,medium,True,crossfit_strongest_nonentropic,medium,12401.968223880236,10733,15,98.24821790906148,0.041458074538274305,4786,261,787016,45129,high,49,60,420,private_fragmented,3,5.684341886080802e-14,84.23995917696593,high,0,98574,agent_event_triggered,420,16,13,13,59.0,90,10445,True,2.0,v7-development_formal_dynamic-humanitarian-medium-medium-high-high-random_geometric-private_fragmented-787016-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,26686.059723695504,55,4701408,13723,event_triggered,2026-08-16T20:50:21.480327+00:00,4b130d5da8093a3e05ef47a2c935dccc7865db07523eef9e099631dd7cf6c250,11,random_geometric,4799982,14143,1167.381700847424,,,,,,,,
160,28,0.4548084725022489,humanitarian,0.42448979591836733,55,33,0,168,56,0,2026-08-16T21:50:25.694493+00:00,medium,True,crossfit_generalized_entropic,medium,12311.268337793483,6196,15,116.14352748241225,0.041784107744375534,5071,245,787017,51245,high,45,60,420,private_fragmented,3,4.263256414560601e-14,136.14372681913886,high,0,98482,agent_event_triggered,420,16,13,13,61.0,104,13470,True,3.929007940269742,v7-development_formal_dynamic-humanitarian-medium-medium-high-high-small_world-private_fragmented-787017-crossfit_generalized_entropic-event_triggered-agent_event_triggered,24930.594239738606,67,5440483,15856,event_triggered,2026-08-16T21:49:24.453242+00:00,a591725a292c3e8758dc9b639864c2b78857319fc2de5fb085a4f16944b781ab,10,small_world,5538965,16276,1112.0911316543804,,,,,,,,
160,28,0.4539689498508715,humanitarian,0.42448979591836733,53,33,0,168,54,0,2026-08-16T21:28:18.012876+00:00,medium,True,crossfit_strongest_nonentropic,medium,11480.499410796134,6196,15,113.73278545318115,0.041784107744375534,5071,245,787017,51243,high,45,60,420,private_fragmented,3,1.7763568394002505e-14,132.59962910325146,high,0,98479,agent_event_triggered,420,16,13,13,63.0,104,13470,True,2.429007940269742,v7-development_formal_dynamic-humanitarian-medium-medium-high-high-small_world-private_fragmented-787017-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,24116.828805371235,65,5440483,15856,event_triggered,2026-08-16T21:27:17.877846+00:00,a591725a292c3e8758dc9b639864c2b78857319fc2de5fb085a4f16944b781ab,10,small_world,5538962,16276,1090.909282462776,,,,,,,,
137,28,0.4491355914056914,humanitarian,0.2822966507177033,22,22,0,82,23,0,2026-08-16T20:36:51.524555+00:00,medium,True,crossfit_generalized_entropic,medium,12672.751186033951,710,15,63.533583753484464,0.03086109298036963,804,209,787011,23316,low,32,60,92,private_fragmented,3,2.842170943040401e-14,43.967944704919894,medium,0,32004,agent_event_triggered,135,16,11,11,46.0,59,4558,True,2.5,v7-development_formal_dynamic-humanitarian-medium-medium-low-medium-modular-private_fragmented-787011-crossfit_generalized_entropic-event_triggered-agent_event_triggered,25308.445597633337,37,1911010,5539,event_triggered,2026-08-16T20:36:22.044053+00:00,8ddd1e8b7528271ee3ac5c3f071a67459be43487e39405359fd1b893cc1fc781,15,modular,1943014,5674,1098.73754865229,,,,,,,,
137,28,0.44816701310922247,humanitarian,0.2822966507177033,23,21,0,82,24,0,2026-08-16T20:23:41.963022+00:00,medium,True,crossfit_strongest_nonentropic,medium,12601.758538475051,710,15,63.74311046439548,0.03086109298036963,804,209,787011,23316,low,31,60,92,private_fragmented,3,2.5979218776228663e-14,46.47688485967666,medium,0,32005,agent_event_triggered,135,16,11,11,46.0,59,4558,True,3.403175570303671,v7-development_formal_dynamic-humanitarian-medium-medium-low-medium-modular-private_fragmented-787011-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,25211.328260313276,38,1911010,5539,event_triggered,2026-08-16T20:23:11.369682+00:00,8ddd1e8b7528271ee3ac5c3f071a67459be43487e39405359fd1b893cc1fc781,15,modular,1943015,5674,1096.2468463606601,,,,,,,,
131,28,0.46795938184493724,humanitarian,0.3181818181818182,34,16,0,158,34,0,2026-08-16T21:47:28.594669+00:00,medium,True,crossfit_generalized_entropic,medium,12603.776135911787,12974,15,71.5642542228232,0.025714386742465765,2672,198,787012,54153,low,27,60,96,private_fragmented,3,6.394884621840902e-14,68.84906279719297,medium,0,32630,agent_event_triggered,137,16,11,11,49.0,63,13730,True,0.0,v7-development_formal_dynamic-humanitarian-medium-medium-low-medium-random_geometric-private_fragmented-787012-crossfit_generalized_entropic-event_triggered-agent_event_triggered,23915.831827008053,42,5662074,16446,event_triggered,2026-08-16T21:46:25.632042+00:00,ebe4a164fd52349c013dc26ba46809d5083ab5839bbbcab883d1cba7c70cd3fa,22,random_geometric,5694704,16583,1050.8069124057586,,,,,,,,
130,28,0.4660004660966491,humanitarian,0.32323232323232326,35,17,0,158,36,0,2026-08-16T21:25:26.741611+00:00,medium,True,crossfit_strongest_nonentropic,medium,12524.945327794172,12974,15,71.0642542228232,0.025714386742465765,2672,198,787012,54155,low,26,60,96,private_fragmented,3,3.552713678800501e-14,73.83962279247618,medium,0,32635,agent_event_triggered,137,16,10,10,45.0,64,13730,True,0.0,v7-development_formal_dynamic-humanitarian-medium-medium-low-medium-random_geometric-private_fragmented-787012-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,23904.46800035541,42,5662074,16446,event_triggered,2026-08-16T21:24:26.771075+00:00,ebe4a164fd52349c013dc26ba46809d5083ab5839bbbcab883d1cba7c70cd3fa,22,random_geometric,5694709,16583,1055.0928199467144,,,,,,,,
142,28,0.4662842374249672,humanitarian,0.2962962962962963,28,25,0,168,28,0,2026-08-16T21:46:20.836932+00:00,medium,True,crossfit_generalized_entropic,medium,12985.829367889904,6422,15,73.58116652956178,0.028329076254477965,4555,216,787010,58692,low,36,60,125,private_fragmented,3,7.815970093361102e-14,62.35311625954647,medium,0,38654,agent_event_triggered,163,16,12,11,54.0,64,17672,True,2.0,v7-development_formal_dynamic-humanitarian-medium-medium-low-medium-small_world-private_fragmented-787010-crossfit_generalized_entropic-event_triggered-agent_event_triggered,24716.998422152217,42,6404139,18542,event_triggered,2026-08-16T21:45:27.538591+00:00,29bcac6f2c04800beccd151cc76e7ff2084c39eb313cd8225761bf8dbfe37d88,27,small_world,6442793,18705,1083.9760219938562,,,,,,,,
141,28,0.4651798108574791,humanitarian,0.2916666666666667,29,23,0,168,29,0,2026-08-16T21:24:22.116688+00:00,medium,True,crossfit_strongest_nonentropic,medium,12970.635867889903,6422,15,71.08116652956178,0.028329076254477965,4555,216,787010,58690,low,34,60,125,private_fragmented,3,4.263256414560601e-14,63.876116259546464,medium,0,38656,agent_event_triggered,163,16,11,11,49.0,63,17672,True,3.0,v7-development_formal_dynamic-humanitarian-medium-medium-low-medium-small_world-private_fragmented-787010-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,24699.479348417837,41,6404139,18542,event_triggered,2026-08-16T21:23:30.140295+00:00,29bcac6f2c04800beccd151cc76e7ff2084c39eb313cd8225761bf8dbfe37d88,30,small_world,6442795,18705,1082.6310219938562,,,,,,,,
143,28,0.4553278424528468,humanitarian,0.3627906976744186,40,23,0,86,41,0,2026-08-16T22:41:42.668516+00:00,medium,True,crossfit_generalized_entropic,medium,11973.972101844289,712,15,86.71326346641399,0.04242364413991367,1052,215,787013,22336,medium,36,60,164,private_fragmented,3,9.947598300641403e-14,88.44925684798928,medium,0,48155,agent_event_triggered,204,16,14,14,60.0,78,4114,True,4.5,v7-development_formal_dynamic-humanitarian-medium-medium-medium-medium-modular-private_fragmented-787013-crossfit_generalized_entropic-event_triggered-agent_event_triggered,23403.166262758416,52,1791437,5197,event_triggered,2026-08-16T22:41:10.177912+00:00,fa46c07898222252413ed06576b9bbd1bd2ae31a59ed7f646c7fe4c623e7aa67,15,modular,1839592,5401,1050.8023922575799,,,,,,,,
143,28,0.4532322693482935,humanitarian,0.3627906976744186,40,23,0,86,41,0,2026-08-16T22:32:13.874983+00:00,medium,True,crossfit_strongest_nonentropic,medium,11812.588101844287,712,15,87.71326346641399,0.04242364413991367,1052,215,787013,22336,medium,36,60,164,private_fragmented,3,4.263256414560601e-14,90.98525684798928,medium,0,48155,agent_event_triggered,204,16,14,14,60.0,78,4114,True,3.5,v7-development_formal_dynamic-humanitarian-medium-medium-medium-medium-modular-private_fragmented-787013-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,23354.93038428461,52,1791437,5197,event_triggered,2026-08-16T22:31:41.860398+00:00,fa46c07898222252413ed06576b9bbd1bd2ae31a59ed7f646c7fe4c623e7aa67,15,modular,1839592,5401,1047.42439225758,,,,,,,,
155,28,0.4607544876783718,humanitarian,0.3717948717948718,44,27,0,132,45,0,2026-08-16T20:37:40.866069+00:00,medium,True,crossfit_generalized_entropic,medium,11875.107570639946,8657,15,103.21888920746493,0.038235035124273314,2532,234,787014,36147,medium,40,60,188,private_fragmented,3,8.526512829121202e-14,102.0527311555555,medium,0,51529,agent_event_triggered,219,16,14,14,61.0,87,8140,True,2.0,v7-development_formal_dynamic-humanitarian-medium-medium-medium-medium-random_geometric-private_fragmented-787014-crossfit_generalized_entropic-event_triggered-agent_event_triggered,23428.713171089963,58,3544473,10267,event_triggered,2026-08-16T20:36:53.935966+00:00,0e6547d0f53e31d12dda1a8507bda465be299020c1206fbd7cbcd25558369021,10,random_geometric,3596002,10486,1062.738615196415,,,,,,,,
154,28,0.4608468659762629,humanitarian,0.358974358974359,42,27,0,132,43,0,2026-08-16T20:24:33.493131+00:00,medium,True,crossfit_strongest_nonentropic,medium,12081.764560578426,8657,15,97.71888920746493,0.038235035124273314,2532,234,787014,36141,medium,39,60,188,private_fragmented,3,3.552713678800501e-14,100.28091071805332,medium,0,51531,agent_event_triggered,219,16,13,13,57.0,84,8140,True,1.0,v7-development_formal_dynamic-humanitarian-medium-medium-medium-medium-random_geometric-private_fragmented-787014-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,23889.037845267212,55,3544473,10267,event_triggered,2026-08-16T20:23:44.455044+00:00,0e6547d0f53e31d12dda1a8507bda465be299020c1206fbd7cbcd25558369021,11,random_geometric,3596004,10486,1084.123700436466,,,,,,,,
159,28,0.44975428695833586,humanitarian,0.38333333333333336,44,33,0,168,46,0,2026-08-16T21:49:17.552933+00:00,medium,True,crossfit_generalized_entropic,medium,12563.206681352083,11827,15,96.0447377012076,0.03198353291621037,2622,240,787015,88566,medium,45,60,196,private_fragmented,3,1.3500311979441904e-13,100.93870912207109,medium,0,53339,agent_event_triggered,226,16,14,14,61.0,92,23452,True,2.0,v7-development_formal_dynamic-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-787015-crossfit_generalized_entropic-event_triggered-agent_event_triggered,25933.584653177128,55,9550999,27747,event_triggered,2026-08-16T21:47:33.313155+00:00,c151455bc5d8f49a290f7031b281d6ddb86512c451bf0ee0c56d9634de0d208a,10,small_world,9604338,27973,1148.695489720631,,,,,,,,
159,28,0.45885385927111516,humanitarian,0.3625,43,29,0,168,45,0,2026-08-16T21:27:11.244257+00:00,medium,True,crossfit_strongest_nonentropic,medium,11918.64605629701,11827,15,98.04473770120758,0.03198353291621037,2622,240,787015,88556,medium,41,60,196,private_fragmented,3,1.3500311979441904e-13,90.98374856686763,medium,0,53337,agent_event_triggered,226,16,14,14,69.0,87,23452,True,2.0,v7-development_formal_dynamic-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-787015-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,24471.29552362296,56,9550999,27747,event_triggered,2026-08-16T21:25:31.169146+00:00,c151455bc5d8f49a290f7031b281d6ddb86512c451bf0ee0c56d9634de0d208a,10,small_world,9604336,27973,1083.5963838758028,,,,,,,,
54,12,0.48041407872305286,humanitarian,0.6351351351351351,25,10,0,22,25,0,2026-08-16T22:23:15.244978+00:00,small,True,crossfit_generalized_entropic,high,1001.8020486220208,308,10,34.550825234445654,0.03409034615498605,99,74,787039,3144,high,19,30,120,private_fragmented,3,3.552713678800501e-14,42.602107021471205,high,0,28188,agent_event_triggered,120,8,9,9,38.0,47,249,True,1.5,v7-development_formal_dynamic-humanitarian-small-high-high-high-modular-private_fragmented-787039-crossfit_generalized_entropic-event_triggered-agent_event_triggered,2271.530426224045,23,100980,293,event_triggered,2026-08-16T22:23:11.298885+00:00,65020be381a0bf02249975a1b296d5a6dbf10e33082bbd09ba308039a2d51752,17,modular,129168,413,224.0890300187001,,,,,,,,
54,12,0.4722059868522902,humanitarian,0.6351351351351351,23,12,0,22,23,0,2026-08-16T22:12:17.366875+00:00,small,True,crossfit_strongest_nonentropic,high,1009.6162768290548,308,10,34.550825234445654,0.03409034615498605,99,74,787039,3144,high,21,30,120,private_fragmented,3,4.263256414560601e-14,39.03741125103618,high,0,28190,agent_event_triggered,120,8,9,9,38.0,47,249,True,1.5,v7-development_formal_dynamic-humanitarian-small-high-high-high-modular-private_fragmented-787039-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,2279.1222190523504,23,100980,293,event_triggered,2026-08-16T22:12:13.569840+00:00,65020be381a0bf02249975a1b296d5a6dbf10e33082bbd09ba308039a2d51752,17,modular,129170,413,224.41606238547118,,,,,,,,
47,12,0.4537258474964842,humanitarian,0.625,13,15,0,46,14,0,2026-08-16T21:52:32.375061+00:00,small,True,crossfit_generalized_entropic,high,936.3774808991386,1326,10,28.0,0.040792138492400896,345,64,787037,6363,high,23,30,120,private_fragmented,3,1.0658141036401503e-14,21.161993379255666,high,0,28291,agent_event_triggered,120,8,9,9,40.0,40,1303,True,1.5,v7-development_formal_dynamic-humanitarian-small-high-high-high-random_geometric-private_fragmented-787037-crossfit_generalized_entropic-event_triggered-agent_event_triggered,2312.947784713881,17,502515,1458,event_triggered,2026-08-16T21:52:26.264207+00:00,ee274947e8e54b6ebcd6872452f315e410027b086cf634cb1fee516a98d21700,4,random_geometric,530806,1578,212.10946935609138,,,,,,,,
47,12,0.4461564248716389,humanitarian,0.625,12,16,0,46,13,0,2026-08-16T21:30:19.500051+00:00,small,True,crossfit_strongest_nonentropic,high,936.3774808991386,1326,10,26.0,0.040792138492400896,345,64,787037,6363,high,24,30,120,private_fragmented,3,1.0658141036401503e-14,18.859993379255666,high,0,28292,agent_event_triggered,120,8,9,9,41.0,40,1303,True,1.5,v7-development_formal_dynamic-humanitarian-small-high-high-high-random_geometric-private_fragmented-787037-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,2327.119784713881,16,502515,1458,event_triggered,2026-08-16T21:30:13.669303+00:00,ee274947e8e54b6ebcd6872452f315e410027b086cf634cb1fee516a98d21700,4,random_geometric,530807,1578,214.4714693560914,,,,,,,,
53,12,0.4815065267801665,humanitarian,0.6447368421052632,29,12,0,54,29,0,2026-08-16T20:41:35.339432+00:00,small,True,crossfit_generalized_entropic,high,756.8345545423531,1505,10,51.97264389760743,0.02996517973705446,749,76,787040,6918,high,19,30,120,private_fragmented,3,2.4868995751603507e-14,51.27499570609921,high,0,28140,agent_event_triggered,120,8,7,7,31.0,49,1414,True,1.0,v7-development_formal_dynamic-humanitarian-small-high-high-high-random_geometric-private_fragmented-787040-crossfit_generalized_entropic-event_triggered-agent_event_triggered,1892.012510698052,31,609513,1766,event_triggered,2026-08-16T20:41:29.057155+00:00,83cc9ec7b85d6a6bd5fea5124e81e0c916c8e720fa98aa0a83a0da762572150c,11,random_geometric,637653,1886,181.6953643563996,,,,,,,,
53,12,0.4815065267801665,humanitarian,0.6447368421052632,29,12,0,54,29,0,2026-08-16T20:28:34.449879+00:00,small,True,crossfit_strongest_nonentropic,high,756.8345545423531,1505,10,51.97264389760743,0.02996517973705446,749,76,787040,6918,high,19,30,120,private_fragmented,3,2.4868995751603507e-14,51.27499570609921,high,0,28140,agent_event_triggered,120,8,7,7,31.0,49,1414,True,1.0,v7-development_formal_dynamic-humanitarian-small-high-high-high-random_geometric-private_fragmented-787040-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,1892.012510698052,31,609513,1766,event_triggered,2026-08-16T20:28:28.008821+00:00,83cc9ec7b85d6a6bd5fea5124e81e0c916c8e720fa98aa0a83a0da762572150c,11,random_geometric,637653,1886,181.6953643563996,,,,,,,,
47,12,0.5400399744899232,humanitarian,0.6197183098591549,22,16,0,72,22,0,2026-08-16T21:13:42.076210+00:00,small,True,crossfit_generalized_entropic,high,917.1177443212489,2297,10,51.946049320001386,0.03330734178528482,595,71,787038,10826,high,22,30,120,private_fragmented,3,8.881784197001252e-15,43.45740978330086,high,0,28137,agent_event_triggered,120,8,6,6,34.0,44,2503,True,1.0,v7-development_formal_dynamic-humanitarian-small-high-high-high-small_world-private_fragmented-787038-crossfit_generalized_entropic-event_triggered-agent_event_triggered,1990.2795422167958,29,1040374,3031,event_triggered,2026-08-16T21:13:32.227603+00:00,4050eba7af697c8aaa1f05565b1388db0e13873b31e2944dc3b8b10422a8138b,6,small_world,1068511,3151,188.21274845823686,,,,,,,,
47,12,0.513189197565055,humanitarian,0.6056338028169014,18,17,0,72,18,0,2026-08-16T20:56:10.564190+00:00,small,True,crossfit_strongest_nonentropic,high,914.5481961117822,2297,10,45.4413943465721,0.03330734178528482,595,71,787038,10822,high,23,30,120,private_fragmented,3,8.881784197001252e-15,33.047803928960676,high,0,28138,agent_event_triggered,120,8,6,6,34.0,43,2503,True,1.5,v7-development_formal_dynamic-humanitarian-small-high-high-high-small_world-private_fragmented-787038-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,2079.0045763638414,26,1040374,3031,event_triggered,2026-08-16T20:56:00.704692+00:00,4050eba7af697c8aaa1f05565b1388db0e13873b31e2944dc3b8b10422a8138b,6,small_world,1068512,3151,199.13306590517394,,,,,,,,
220,52,,utility_restoration,0.5714285714285714,65,93,10,178,77,,2026-08-16T23:02:37.398493+00:00,large,True,crossfit_generalized_entropic,high,,4802,20,,0.046794228717613746,2692,329,787091,59785,high,98,100,644,private_fragmented,3,9.023892744153272e-13,-3.919118032715162,high,13,158155,agent_event_triggered,675,30,20,20,80.0,188,10518,True,,v7-development_formal_dynamic-utility_restoration-large-high-high-high-grid-private_fragmented-787091-crossfit_generalized_entropic-event_triggered-agent_event_triggered,1999.5847261870433,35,5145507,14714,event_triggered,2026-08-16T23:00:46.061201+00:00,20442fa86fe8aea5c7c6ca24f1871039d2b5d08a73a54e00c74bc6d9e377512c,,grid,5303662,15389,,0.784399448515757,42,24.0,0.0,5,29.5,92,849.067688554039
220,52,,utility_restoration,0.5714285714285714,68,92,8,178,78,,2026-08-16T22:54:57.819411+00:00,large,True,crossfit_strongest_nonentropic,high,,4804,20,,0.04680247105836389,2686,329,787091,59796,high,94,100,644,private_fragmented,3,9.023892744153272e-13,0.16137844560876177,high,16,158155,agent_event_triggered,675,30,20,20,80.0,188,10519,True,,v7-development_formal_dynamic-utility_restoration-large-high-high-high-grid-private_fragmented-787091-crossfit_strongest_nonentropic-event_triggered-agent_event_triggered,2084.7099817738135,35,5139868,14715,event_triggered,2026-08-16T22:53:03.597183+00:00,20442fa86fe8aea5c7c6ca24f1871039d2b5d08a73a54e00c74bc6d9e377512c,,grid,5298023,15390,,0.7820785650446748,42,24.0,0.0,5,29.5,89,901.0480582610337
