cluster_id,application,regime,information_condition,environment_seed,topology_family,scenario_family,policy,score_threshold,eligible_incidents,selected_count,action_coverage,beneficial_count,neutral_count,harmful_count,harmful_action_rate,causal_utility,baseline_service_loss,service_loss,operator_escalations,operator_minutes,maximum_queue_length,selected_candidates,escalated_candidates,sketch_messages,sketch_bytes,operational_messages,operational_bytes,escalation_messages,escalation_bytes,total_messages,total_bytes
utility_restoration|ood|private_fragmented|51109,utility_restoration,ood,private_fragmented,51109,utility_restoration_topology_1,ood_commitment_deadlock,same_score_no_consensus,0.0,4,1,0.25,0,1,0,0.0,0.0,3.9938063457538937,3.9938063457538937,0,4.0,0,utility_restoration|ood|private_fragmented|51109|utility_01|request_peer_evidence,,26,4746,12,1476,0,0,38,6222
utility_restoration|ood|private_fragmented|51110,utility_restoration,ood,private_fragmented,51110,utility_restoration_topology_2,ood_unsafe_or_compromised_component,same_score_no_consensus,0.0,4,2,0.5,2,0,0,0.0,0.32591873439281394,4.64814471340033,4.322225979007516,0,13.0,0,utility_restoration|ood|private_fragmented|51110|utility_03|revise_commitment;utility_restoration|ood|private_fragmented|51110|utility_04|verify,,25,4532,12,1482,0,0,37,6014
utility_restoration|ood|private_fragmented|51111,utility_restoration,ood,private_fragmented,51111,utility_restoration_topology_3,ood_route_or_service_failure,same_score_no_consensus,0.0,4,1,0.25,1,0,0,0.0,0.1073602560862823,3.442381566904525,3.3350213108182425,0,4.0,0,utility_restoration|ood|private_fragmented|51111|utility_03|request_peer_evidence,,22,4000,12,1476,0,0,34,5476
utility_restoration|ood|private_fragmented|51112,utility_restoration,ood,private_fragmented,51112,utility_restoration_topology_0,ood_commitment_deadlock,same_score_no_consensus,0.0,4,1,0.25,0,1,0,0.0,0.0,4.020983169494382,4.020983169494382,0,4.0,0,utility_restoration|ood|private_fragmented|51112|utility_04|request_peer_evidence,,26,4730,12,1428,0,0,38,6158
utility_restoration|ood|private_fragmented|51113,utility_restoration,ood,private_fragmented,51113,utility_restoration_topology_1,ood_resource_shortage,same_score_no_consensus,0.0,4,1,0.25,1,0,0,0.0,0.0899878347648518,3.8581930872690764,3.7682052525042247,0,9.0,0,utility_restoration|ood|private_fragmented|51113|utility_01|deploy_repair_capacity,,23,4227,12,1452,0,0,35,5679
utility_restoration|ood|private_fragmented|51114,utility_restoration,ood,private_fragmented,51114,utility_restoration_topology_2,ood_evidence_conflict,same_score_no_consensus,0.0,4,2,0.5,2,0,0,0.0,0.3924844773000951,4.188018217100239,3.7955337398001436,0,14.0,0,utility_restoration|ood|private_fragmented|51114|utility_02|verify;utility_restoration|ood|private_fragmented|51114|utility_03|authorize_emergency_resource,,22,4006,12,1416,0,0,34,5422
utility_restoration|ood|private_fragmented|51115,utility_restoration,ood,private_fragmented,51115,utility_restoration_topology_3,ood_commitment_deadlock,same_score_no_consensus,0.0,4,1,0.25,0,1,0,0.0,0.0,3.434554162459757,3.434554162459757,0,4.0,0,utility_restoration|ood|private_fragmented|51115|utility_01|request_peer_evidence,,26,4735,12,1479,0,0,38,6214
utility_restoration|ood|private_fragmented|51116,utility_restoration,ood,private_fragmented,51116,utility_restoration_topology_0,ood_evidence_conflict,same_score_no_consensus,0.0,4,2,0.5,1,0,1,0.5,0.0423634746303936,3.6419264038147032,3.5995629291843096,0,10.0,0,utility_restoration|ood|private_fragmented|51116|utility_03|request_peer_evidence;utility_restoration|ood|private_fragmented|51116|utility_02|verify,,23,4209,12,1488,0,0,35,5697
utility_restoration|ood|private_fragmented|51117,utility_restoration,ood,private_fragmented,51117,utility_restoration_topology_1,ood_route_or_service_failure,same_score_no_consensus,0.0,4,1,0.25,0,1,0,0.0,0.0,3.665372970186593,3.665372970186593,0,7.0,0,utility_restoration|ood|private_fragmented|51117|utility_04|revise_commitment,,24,4377,12,1470,0,0,36,5847
utility_restoration|ood|private_fragmented|51118,utility_restoration,ood,private_fragmented,51118,utility_restoration_topology_2,ood_resource_shortage,same_score_no_consensus,0.0,4,0,0.0,0,0,0,0.0,0.0,3.8600111809052873,3.8600111809052873,0,0.0,0,,,24,4362,12,1488,0,0,36,5850
utility_restoration|ood|private_fragmented|51119,utility_restoration,ood,private_fragmented,51119,utility_restoration_topology_3,ood_route_or_service_failure,same_score_no_consensus,0.0,4,1,0.25,1,0,0,0.0,0.0930642923105523,3.494978863445506,3.4019145711349537,0,4.0,0,utility_restoration|ood|private_fragmented|51119|utility_03|request_peer_evidence,,24,4355,12,1428,0,0,36,5783
utility_restoration|ood|private_fragmented|51120,utility_restoration,ood,private_fragmented,51120,utility_restoration_topology_0,ood_evidence_conflict,same_score_no_consensus,0.0,4,0,0.0,0,0,0,0.0,0.0,4.056242625176683,4.056242625176683,0,0.0,0,,,25,4551,12,1500,0,0,37,6051
utility_restoration|partition|private_fragmented|51101,utility_restoration,partition,private_fragmented,51101,utility_restoration_topology_1,partition_route_or_service_failure,same_score_no_consensus,0.0,4,2,0.5,1,1,0,0.0,0.0887815693972189,3.331408677685775,3.2426271082885565,0,10.0,0,utility_restoration|partition|private_fragmented|51101|utility_02|verify;utility_restoration|partition|private_fragmented|51101|utility_04|request_peer_evidence,,23,4195,12,1479,0,0,35,5674
utility_restoration|partition|private_fragmented|51102,utility_restoration,partition,private_fragmented,51102,utility_restoration_topology_2,partition_unsafe_or_compromised_component,same_score_no_consensus,0.0,4,1,0.25,0,0,1,1.0,-0.025641026518882,3.5818747059236977,3.6075157324425797,0,9.0,0,utility_restoration|partition|private_fragmented|51102|utility_02|deploy_repair_capacity,,24,4400,12,1437,0,0,36,5837
utility_restoration|partition|private_fragmented|51103,utility_restoration,partition,private_fragmented,51103,utility_restoration_topology_3,partition_commitment_deadlock,same_score_no_consensus,0.0,4,1,0.25,0,1,0,0.0,0.0,2.5371672044679956,2.5371672044679956,0,4.0,0,utility_restoration|partition|private_fragmented|51103|utility_01|request_peer_evidence,,22,4049,12,1428,0,0,34,5477
utility_restoration|partition|private_fragmented|51104,utility_restoration,partition,private_fragmented,51104,utility_restoration_topology_0,partition_commitment_deadlock,same_score_no_consensus,0.0,3,1,0.3333333333333333,0,1,0,0.0,0.0,2.9907634038417683,2.9907634038417683,0,4.0,0,utility_restoration|partition|private_fragmented|51104|utility_01|request_peer_evidence,,27,4917,12,1476,0,0,39,6393
utility_restoration|partition|private_fragmented|51105,utility_restoration,partition,private_fragmented,51105,utility_restoration_topology_1,partition_unsafe_or_compromised_component,same_score_no_consensus,0.0,4,2,0.5,0,0,2,1.0,-0.5433712076069029,3.098953653850324,3.642324861457227,0,15.0,0,utility_restoration|partition|private_fragmented|51105|utility_02|deploy_repair_capacity;utility_restoration|partition|private_fragmented|51105|utility_01|verify,,23,4183,12,1482,0,0,35,5665
utility_restoration|partition|private_fragmented|51106,utility_restoration,partition,private_fragmented,51106,utility_restoration_topology_2,partition_resource_shortage,same_score_no_consensus,0.0,4,1,0.25,1,0,0,0.0,0.1274205478889575,2.725480750224401,2.5980602023354433,0,7.0,0,utility_restoration|partition|private_fragmented|51106|utility_03|revise_commitment,,23,4219,12,1506,0,0,35,5725
utility_restoration|partition|private_fragmented|51107,utility_restoration,partition,private_fragmented,51107,utility_restoration_topology_3,partition_commitment_deadlock,same_score_no_consensus,0.0,3,2,0.6666666666666666,1,0,1,0.5,-0.0662585489262558,2.813395098074724,2.87965364700098,0,11.0,0,utility_restoration|partition|private_fragmented|51107|utility_01|revise_commitment;utility_restoration|partition|private_fragmented|51107|utility_02|request_peer_evidence,,26,4764,12,1437,0,0,38,6201
utility_restoration|partition|private_fragmented|51108,utility_restoration,partition,private_fragmented,51108,utility_restoration_topology_0,partition_resource_shortage,same_score_no_consensus,0.0,4,2,0.5,0,1,1,0.5,-0.025998807273545,2.871309452429139,2.897308259702684,0,15.0,0,utility_restoration|partition|private_fragmented|51108|utility_04|verify;utility_restoration|partition|private_fragmented|51108|utility_01|deploy_repair_capacity,,24,4447,12,1425,0,0,36,5872
utility_restoration|partition|private_fragmented|51109,utility_restoration,partition,private_fragmented,51109,utility_restoration_topology_1,partition_route_or_service_failure,same_score_no_consensus,0.0,4,2,0.5,1,1,0,0.0,0.0336954786997646,3.297460673983557,3.2637651952837925,0,13.0,0,utility_restoration|partition|private_fragmented|51109|utility_03|revise_commitment;utility_restoration|partition|private_fragmented|51109|utility_02|verify,,24,4384,12,1470,0,0,36,5854
utility_restoration|partition|private_fragmented|51110,utility_restoration,partition,private_fragmented,51110,utility_restoration_topology_2,partition_evidence_conflict,same_score_no_consensus,0.0,3,2,0.6666666666666666,1,1,0,0.0,0.0915375695136712,3.6227809357414715,3.5312433662278004,0,8.0,0,utility_restoration|partition|private_fragmented|51110|utility_04|request_peer_evidence;utility_restoration|partition|private_fragmented|51110|utility_01|request_peer_evidence,,22,3991,12,1434,0,0,34,5425
utility_restoration|partition|private_fragmented|51111,utility_restoration,partition,private_fragmented,51111,utility_restoration_topology_3,partition_evidence_conflict,same_score_no_consensus,0.0,4,1,0.25,0,0,1,1.0,-0.2057910369250395,2.92332040379504,3.1291114407200795,0,6.0,0,utility_restoration|partition|private_fragmented|51111|utility_01|verify,,23,4205,12,1497,0,0,35,5702
utility_restoration|partition|private_fragmented|51112,utility_restoration,partition,private_fragmented,51112,utility_restoration_topology_0,partition_unsafe_or_compromised_component,same_score_no_consensus,0.0,3,1,0.3333333333333333,1,0,0,0.0,0.0810519577174309,3.066880659535937,2.985828701818506,0,4.0,0,utility_restoration|partition|private_fragmented|51112|utility_04|request_peer_evidence,,22,4008,12,1437,0,0,34,5445
utility_restoration|partition|private_fragmented|51113,utility_restoration,partition,private_fragmented,51113,utility_restoration_topology_1,partition_evidence_conflict,same_score_no_consensus,0.0,4,1,0.25,1,0,0,0.0,0.0916103893738575,2.999897756141709,2.9082873667678517,0,6.0,0,utility_restoration|partition|private_fragmented|51113|utility_02|verify,,23,4199,12,1452,0,0,35,5651
utility_restoration|partition|private_fragmented|51114,utility_restoration,partition,private_fragmented,51114,utility_restoration_topology_2,partition_route_or_service_failure,same_score_no_consensus,0.0,4,1,0.25,0,0,1,1.0,-0.0677776856303602,2.6774332443160795,2.7452109299464396,0,6.0,0,utility_restoration|partition|private_fragmented|51114|utility_02|verify,,21,3861,12,1446,0,0,33,5307
utility_restoration|partition|private_fragmented|51115,utility_restoration,partition,private_fragmented,51115,utility_restoration_topology_3,partition_evidence_conflict,same_score_no_consensus,0.0,4,1,0.25,0,0,1,1.0,-0.2022568563003873,3.2669375897808743,3.4691944460812616,0,6.0,0,utility_restoration|partition|private_fragmented|51115|utility_01|verify,,27,4939,12,1491,0,0,39,6430
utility_restoration|partition|private_fragmented|51116,utility_restoration,partition,private_fragmented,51116,utility_restoration_topology_0,partition_route_or_service_failure,same_score_no_consensus,0.0,3,2,0.6666666666666666,2,0,0,0.0,0.1468032837193656,3.0624853201887348,2.915682036469369,0,12.0,0,utility_restoration|partition|private_fragmented|51116|utility_02|verify;utility_restoration|partition|private_fragmented|51116|utility_04|verify,,23,4199,12,1482,0,0,35,5681
utility_restoration|partition|private_fragmented|51117,utility_restoration,partition,private_fragmented,51117,utility_restoration_topology_1,partition_evidence_conflict,same_score_no_consensus,0.0,4,0,0.0,0,0,0,0.0,0.0,2.9853558820538497,2.9853558820538497,0,0.0,0,,,24,4405,12,1458,0,0,36,5863
utility_restoration|partition|private_fragmented|51118,utility_restoration,partition,private_fragmented,51118,utility_restoration_topology_2,partition_unsafe_or_compromised_component,same_score_no_consensus,0.0,4,1,0.25,0,1,0,0.0,0.0,3.0855623673473014,3.0855623673473014,0,7.0,0,utility_restoration|partition|private_fragmented|51118|utility_02|revise_commitment,,22,4020,12,1488,0,0,34,5508
utility_restoration|partition|private_fragmented|51119,utility_restoration,partition,private_fragmented,51119,utility_restoration_topology_3,partition_evidence_conflict,same_score_no_consensus,0.0,4,1,0.25,1,0,0,0.0,0.0313422183707365,3.2367671903228263,3.2054249719520898,0,6.0,0,utility_restoration|partition|private_fragmented|51119|utility_03|verify,,22,4030,12,1506,0,0,34,5536
utility_restoration|partition|private_fragmented|51120,utility_restoration,partition,private_fragmented,51120,utility_restoration_topology_0,partition_route_or_service_failure,same_score_no_consensus,0.0,4,1,0.25,1,0,0,0.0,0.1264863019798651,3.4637730125335775,3.3372867105537125,0,7.0,0,utility_restoration|partition|private_fragmented|51120|utility_02|revise_commitment,,23,4192,12,1437,0,0,35,5629
utility_restoration|telemetry_integrity|private_fragmented|51101,utility_restoration,telemetry_integrity,private_fragmented,51101,utility_restoration_topology_1,telemetry_integrity_commitment_deadlock,same_score_no_consensus,0.0,4,2,0.5,1,0,1,0.5,-0.038090861518987905,3.6312257183222885,3.6693165798412766,0,12.0,0,utility_restoration|telemetry_integrity|private_fragmented|51101|utility_02|verify;utility_restoration|telemetry_integrity|private_fragmented|51101|utility_04|verify,,26,4754,12,1452,0,0,38,6206
utility_restoration|telemetry_integrity|private_fragmented|51102,utility_restoration,telemetry_integrity,private_fragmented,51102,utility_restoration_topology_2,telemetry_integrity_unsafe_or_compromised_component,same_score_no_consensus,0.0,4,0,0.0,0,0,0,0.0,0.0,2.734515393190283,2.734515393190283,0,0.0,0,,,25,4559,12,1464,0,0,37,6023
utility_restoration|telemetry_integrity|private_fragmented|51103,utility_restoration,telemetry_integrity,private_fragmented,51103,utility_restoration_topology_3,telemetry_integrity_unsafe_or_compromised_component,same_score_no_consensus,0.0,3,1,0.3333333333333333,1,0,0,0.0,0.146700963623647,2.503262258591249,2.356561294967602,0,7.0,0,utility_restoration|telemetry_integrity|private_fragmented|51103|utility_02|revise_commitment,,23,4189,12,1482,0,0,35,5671
utility_restoration|telemetry_integrity|private_fragmented|51104,utility_restoration,telemetry_integrity,private_fragmented,51104,utility_restoration_topology_0,telemetry_integrity_evidence_conflict,same_score_no_consensus,0.0,4,1,0.25,0,1,0,0.0,0.0,3.0519990674111135,3.0519990674111135,0,4.0,0,utility_restoration|telemetry_integrity|private_fragmented|51104|utility_04|request_peer_evidence,,21,3852,12,1455,0,0,33,5307
utility_restoration|telemetry_integrity|private_fragmented|51105,utility_restoration,telemetry_integrity,private_fragmented,51105,utility_restoration_topology_1,telemetry_integrity_route_or_service_failure,same_score_no_consensus,0.0,4,2,0.5,1,0,1,0.5,-0.32076937424350804,2.97902295501072,3.299792329254228,0,16.0,0,utility_restoration|telemetry_integrity|private_fragmented|51105|utility_04|revise_commitment;utility_restoration|telemetry_integrity|private_fragmented|51105|utility_02|deploy_repair_capacity,,24,4390,12,1482,0,0,36,5872
utility_restoration|telemetry_integrity|private_fragmented|51106,utility_restoration,telemetry_integrity,private_fragmented,51106,utility_restoration_topology_2,telemetry_integrity_evidence_conflict,same_score_no_consensus,0.0,4,0,0.0,0,0,0,0.0,0.0,2.56798095550005,2.56798095550005,0,0.0,0,,,23,4218,12,1488,0,0,35,5706
utility_restoration|telemetry_integrity|private_fragmented|51107,utility_restoration,telemetry_integrity,private_fragmented,51107,utility_restoration_topology_3,telemetry_integrity_evidence_conflict,same_score_no_consensus,0.0,4,1,0.25,1,0,0,0.0,0.2287665263024503,3.0955286051366047,2.8667620788341543,0,7.0,0,utility_restoration|telemetry_integrity|private_fragmented|51107|utility_02|revise_commitment,,22,3993,12,1500,0,0,34,5493
utility_restoration|telemetry_integrity|private_fragmented|51108,utility_restoration,telemetry_integrity,private_fragmented,51108,utility_restoration_topology_0,telemetry_integrity_unsafe_or_compromised_component,same_score_no_consensus,0.0,3,1,0.3333333333333333,0,0,1,1.0,-0.0617864934872415,2.979253016536289,3.0410395100235306,0,6.0,0,utility_restoration|telemetry_integrity|private_fragmented|51108|utility_04|verify,,22,4000,12,1485,0,0,34,5485
utility_restoration|telemetry_integrity|private_fragmented|51109,utility_restoration,telemetry_integrity,private_fragmented,51109,utility_restoration_topology_1,telemetry_integrity_resource_shortage,same_score_no_consensus,0.0,3,0,0.0,0,0,0,0.0,0.0,2.8502649918574408,2.8502649918574408,0,0.0,0,,,27,4945,12,1491,0,0,39,6436
utility_restoration|telemetry_integrity|private_fragmented|51110,utility_restoration,telemetry_integrity,private_fragmented,51110,utility_restoration_topology_2,telemetry_integrity_evidence_conflict,same_score_no_consensus,0.0,3,2,0.6666666666666666,0,1,1,0.5,-0.166703431815792,2.991633409274608,3.1583368410904002,0,10.0,0,utility_restoration|telemetry_integrity|private_fragmented|51110|utility_04|verify;utility_restoration|telemetry_integrity|private_fragmented|51110|utility_01|request_peer_evidence,,25,4588,12,1509,0,0,37,6097
utility_restoration|telemetry_integrity|private_fragmented|51111,utility_restoration,telemetry_integrity,private_fragmented,51111,utility_restoration_topology_3,telemetry_integrity_route_or_service_failure,same_score_no_consensus,0.0,4,0,0.0,0,0,0,0.0,0.0,3.296789370209943,3.296789370209943,0,0.0,0,,,22,4012,12,1506,0,0,34,5518
utility_restoration|telemetry_integrity|private_fragmented|51112,utility_restoration,telemetry_integrity,private_fragmented,51112,utility_restoration_topology_0,telemetry_integrity_resource_shortage,same_score_no_consensus,0.0,4,2,0.5,1,1,0,0.0,0.0828426672855031,2.248080956528923,2.16523828924342,0,13.0,0,utility_restoration|telemetry_integrity|private_fragmented|51112|utility_04|request_peer_evidence;utility_restoration|telemetry_integrity|private_fragmented|51112|utility_01|deploy_repair_capacity,,27,4939,12,1464,0,0,39,6403
utility_restoration|telemetry_integrity|private_fragmented|51113,utility_restoration,telemetry_integrity,private_fragmented,51113,utility_restoration_topology_1,telemetry_integrity_route_or_service_failure,same_score_no_consensus,0.0,4,0,0.0,0,0,0,0.0,0.0,2.659932029231049,2.659932029231049,0,0.0,0,,,27,4927,12,1488,0,0,39,6415
utility_restoration|telemetry_integrity|private_fragmented|51114,utility_restoration,telemetry_integrity,private_fragmented,51114,utility_restoration_topology_2,telemetry_integrity_evidence_conflict,same_score_no_consensus,0.0,3,2,0.6666666666666666,2,0,0,0.0,0.17590734044264422,2.5840558392820667,2.4081484988394224,0,10.0,0,utility_restoration|telemetry_integrity|private_fragmented|51114|utility_02|verify;utility_restoration|telemetry_integrity|private_fragmented|51114|utility_04|request_peer_evidence,,21,3830,12,1458,0,0,33,5288
utility_restoration|telemetry_integrity|private_fragmented|51115,utility_restoration,telemetry_integrity,private_fragmented,51115,utility_restoration_topology_3,telemetry_integrity_resource_shortage,same_score_no_consensus,0.0,4,1,0.25,0,1,0,0.0,0.0,2.9359926197878705,2.9359926197878705,0,4.0,0,utility_restoration|telemetry_integrity|private_fragmented|51115|utility_03|request_peer_evidence,,25,4581,12,1464,0,0,37,6045
utility_restoration|telemetry_integrity|private_fragmented|51116,utility_restoration,telemetry_integrity,private_fragmented,51116,utility_restoration_topology_0,telemetry_integrity_commitment_deadlock,same_score_no_consensus,0.0,3,0,0.0,0,0,0,0.0,0.0,2.2866243629459153,2.2866243629459153,0,0.0,0,,,26,4797,12,1494,0,0,38,6291
utility_restoration|telemetry_integrity|private_fragmented|51117,utility_restoration,telemetry_integrity,private_fragmented,51117,utility_restoration_topology_1,telemetry_integrity_resource_shortage,same_score_no_consensus,0.0,4,0,0.0,0,0,0,0.0,0.0,2.75234484146118,2.75234484146118,0,0.0,0,,,23,4206,12,1446,0,0,35,5652
utility_restoration|telemetry_integrity|private_fragmented|51118,utility_restoration,telemetry_integrity,private_fragmented,51118,utility_restoration_topology_2,telemetry_integrity_evidence_conflict,same_score_no_consensus,0.0,3,2,0.6666666666666666,1,1,0,0.0,0.0164760448029837,2.8028918823393028,2.7864158375363193,0,16.0,0,utility_restoration|telemetry_integrity|private_fragmented|51118|utility_02|revise_commitment;utility_restoration|telemetry_integrity|private_fragmented|51118|utility_03|deploy_repair_capacity,,22,4024,12,1422,0,0,34,5446
utility_restoration|telemetry_integrity|private_fragmented|51119,utility_restoration,telemetry_integrity,private_fragmented,51119,utility_restoration_topology_3,telemetry_integrity_resource_shortage,same_score_no_consensus,0.0,3,1,0.3333333333333333,0,1,0,0.0,0.0,2.256085467941,2.256085467941,0,6.0,0,utility_restoration|telemetry_integrity|private_fragmented|51119|utility_02|verify,,22,4008,12,1425,0,0,34,5433
utility_restoration|telemetry_integrity|private_fragmented|51120,utility_restoration,telemetry_integrity,private_fragmented,51120,utility_restoration_topology_0,telemetry_integrity_resource_shortage,same_score_no_consensus,0.0,3,0,0.0,0,0,0,0.0,0.0,2.395545853358982,2.395545853358982,0,0.0,0,,,24,4455,12,1488,0,0,36,5943
utility_restoration|compound|private_fragmented|51101,utility_restoration,compound,private_fragmented,51101,utility_restoration_topology_1,compound_unsafe_or_compromised_component,mandatory_intervention,0.0,4,2,0.5,0,1,1,0.5,-0.4195208972929746,3.752000738349824,4.171521635642799,0,10.0,0,utility_restoration|compound|private_fragmented|51101|utility_04|request_peer_evidence;utility_restoration|compound|private_fragmented|51101|utility_02|verify,,25,4594,12,1509,0,0,37,6103
utility_restoration|compound|private_fragmented|51102,utility_restoration,compound,private_fragmented,51102,utility_restoration_topology_2,compound_commitment_deadlock,mandatory_intervention,0.0,4,2,0.5,0,2,0,0.0,0.0,3.7496807946581034,3.7496807946581034,0,8.0,0,utility_restoration|compound|private_fragmented|51102|utility_01|request_peer_evidence;utility_restoration|compound|private_fragmented|51102|utility_03|request_peer_evidence,,24,4391,12,1506,0,0,36,5897
utility_restoration|compound|private_fragmented|51103,utility_restoration,compound,private_fragmented,51103,utility_restoration_topology_3,compound_resource_shortage,mandatory_intervention,0.0,4,2,0.5,2,0,0,0.0,0.1610633425815112,3.6689747941227724,3.5079114515412613,0,16.0,0,utility_restoration|compound|private_fragmented|51103|utility_02|revise_commitment;utility_restoration|compound|private_fragmented|51103|utility_01|deploy_repair_capacity,,22,4034,12,1482,0,0,34,5516
utility_restoration|compound|private_fragmented|51104,utility_restoration,compound,private_fragmented,51104,utility_restoration_topology_0,compound_commitment_deadlock,mandatory_intervention,0.0,4,2,0.5,2,0,0,0.0,0.22364867389116982,3.7465268031415,3.5228781292503304,0,10.0,0,utility_restoration|compound|private_fragmented|51104|utility_01|request_peer_evidence;utility_restoration|compound|private_fragmented|51104|utility_04|verify,,24,4408,12,1470,0,0,36,5878
utility_restoration|compound|private_fragmented|51105,utility_restoration,compound,private_fragmented,51105,utility_restoration_topology_1,compound_unsafe_or_compromised_component,mandatory_intervention,0.0,4,2,0.5,2,0,0,0.0,0.1429587233534128,3.568707534765647,3.4257488114122343,0,15.0,0,utility_restoration|compound|private_fragmented|51105|utility_02|deploy_repair_capacity;utility_restoration|compound|private_fragmented|51105|utility_01|verify,,24,4386,12,1512,0,0,36,5898
utility_restoration|compound|private_fragmented|51106,utility_restoration,compound,private_fragmented,51106,utility_restoration_topology_2,compound_commitment_deadlock,mandatory_intervention,0.0,4,2,0.5,1,1,0,0.0,0.0423489912898094,3.568196919292392,3.5258479280025825,0,10.0,0,utility_restoration|compound|private_fragmented|51106|utility_04|verify;utility_restoration|compound|private_fragmented|51106|utility_01|request_peer_evidence,,23,4227,12,1500,0,0,35,5727
utility_restoration|compound|private_fragmented|51107,utility_restoration,compound,private_fragmented,51107,utility_restoration_topology_3,compound_resource_shortage,mandatory_intervention,0.0,4,2,0.5,0,1,1,0.5,-0.2235274176386441,3.7715419075346093,3.995069325173253,0,11.0,0,utility_restoration|compound|private_fragmented|51107|utility_03|revise_commitment;utility_restoration|compound|private_fragmented|51107|utility_02|request_peer_evidence,,22,4022,12,1470,0,0,34,5492
utility_restoration|compound|private_fragmented|51108,utility_restoration,compound,private_fragmented,51108,utility_restoration_topology_0,compound_resource_shortage,mandatory_intervention,0.0,4,2,0.5,2,0,0,0.0,0.0953065404243117,4.329061668073642,4.233755127649331,0,15.0,0,utility_restoration|compound|private_fragmented|51108|utility_01|deploy_repair_capacity;utility_restoration|compound|private_fragmented|51108|utility_04|verify,,23,4174,12,1485,0,0,35,5659
utility_restoration|compound|private_fragmented|51109,utility_restoration,compound,private_fragmented,51109,utility_restoration_topology_1,compound_evidence_conflict,mandatory_intervention,0.0,4,2,0.5,1,1,0,0.0,0.1266398902303817,3.94646154898574,3.8198216587553584,0,15.0,0,utility_restoration|compound|private_fragmented|51109|utility_01|verify;utility_restoration|compound|private_fragmented|51109|utility_02|deploy_repair_capacity,,25,4567,12,1440,0,0,37,6007
utility_restoration|compound|private_fragmented|51110,utility_restoration,compound,private_fragmented,51110,utility_restoration_topology_2,compound_evidence_conflict,mandatory_intervention,0.0,4,2,0.5,0,2,0,0.0,0.0,4.006716841112022,4.006716841112022,0,11.0,0,utility_restoration|compound|private_fragmented|51110|utility_03|revise_commitment;utility_restoration|compound|private_fragmented|51110|utility_01|request_peer_evidence,,26,4753,12,1470,0,0,38,6223
utility_restoration|compound|private_fragmented|51111,utility_restoration,compound,private_fragmented,51111,utility_restoration_topology_3,compound_resource_shortage,mandatory_intervention,0.0,4,2,0.5,0,2,0,0.0,0.0,3.8621687403144387,3.8621687403144387,0,10.0,0,utility_restoration|compound|private_fragmented|51111|utility_04|request_peer_evidence;utility_restoration|compound|private_fragmented|51111|utility_03|verify,,23,4193,12,1458,0,0,35,5651
utility_restoration|compound|private_fragmented|51112,utility_restoration,compound,private_fragmented,51112,utility_restoration_topology_0,compound_commitment_deadlock,mandatory_intervention,0.0,4,2,0.5,2,0,0,0.0,0.2104873445985557,3.433202201279445,3.2227148566808896,0,8.0,0,utility_restoration|compound|private_fragmented|51112|utility_04|request_peer_evidence;utility_restoration|compound|private_fragmented|51112|utility_01|request_peer_evidence,,25,4617,12,1443,0,0,37,6060
utility_restoration|compound|private_fragmented|51113,utility_restoration,compound,private_fragmented,51113,utility_restoration_topology_1,compound_route_or_service_failure,mandatory_intervention,0.0,4,2,0.5,2,0,0,0.0,0.1705058400655744,4.226469804458043,4.055963964392468,0,10.0,0,utility_restoration|compound|private_fragmented|51113|utility_03|request_peer_evidence;utility_restoration|compound|private_fragmented|51113|utility_02|verify,,26,4759,12,1497,0,0,38,6256
utility_restoration|compound|private_fragmented|51114,utility_restoration,compound,private_fragmented,51114,utility_restoration_topology_2,compound_unsafe_or_compromised_component,mandatory_intervention,0.0,4,2,0.5,1,1,0,0.0,0.108196253279862,3.7771080833200044,3.6689118300401424,0,12.0,0,utility_restoration|compound|private_fragmented|51114|utility_02|verify;utility_restoration|compound|private_fragmented|51114|utility_01|verify,,23,4219,12,1455,0,0,35,5674
utility_restoration|compound|private_fragmented|51115,utility_restoration,compound,private_fragmented,51115,utility_restoration_topology_3,compound_unsafe_or_compromised_component,mandatory_intervention,0.0,4,2,0.5,1,1,0,0.0,0.0324474104200835,3.405157680576922,3.3727102701568383,0,10.0,0,utility_restoration|compound|private_fragmented|51115|utility_01|verify;utility_restoration|compound|private_fragmented|51115|utility_03|request_peer_evidence,,21,3854,12,1506,0,0,33,5360
utility_restoration|compound|private_fragmented|51116,utility_restoration,compound,private_fragmented,51116,utility_restoration_topology_0,compound_unsafe_or_compromised_component,mandatory_intervention,0.0,4,2,0.5,1,1,0,0.0,0.0392804513694722,4.190446987147315,4.1511665357778424,0,10.0,0,utility_restoration|compound|private_fragmented|51116|utility_03|request_peer_evidence;utility_restoration|compound|private_fragmented|51116|utility_01|verify,,20,3647,12,1485,0,0,32,5132
utility_restoration|compound|private_fragmented|51117,utility_restoration,compound,private_fragmented,51117,utility_restoration_topology_1,compound_resource_shortage,mandatory_intervention,0.0,4,2,0.5,2,0,0,0.0,0.3499889286365079,4.128586494315184,3.778597565678676,0,14.0,0,utility_restoration|compound|private_fragmented|51117|utility_01|authorize_emergency_resource;utility_restoration|compound|private_fragmented|51117|utility_03|verify,,22,4022,12,1422,0,0,34,5444
