cluster_id,panel_id,disruption,sweep,phase,window_sweeps,total_correlation_raw,total_correlation_null_mean,total_correlation_bias_adjusted,total_correlation_normalized_raw,total_correlation_normalized_adjusted,pairwise_mutual_information_raw,pairwise_mutual_information_null_mean,pairwise_mutual_information_bias_adjusted,edge_mutual_information_raw,edge_mutual_information_null_mean,edge_mutual_information_bias_adjusted,marginal_entropy_sum,null_replicates
V14Q_g2,V14Q_g2_nominal,nominal,30,disruption,5,0.40039917444896944,0.062437857084937126,0.33796131736403234,0.5,0.42203048723706255,0.0,0.0,0.0,0.0,0.0,0.0,0.8007983488979389,200.0
V14Q_g2,V14Q_g2_nominal,nominal,31,recovery,5,0.6108643020548935,0.1310223364323452,0.4798419656225483,0.5,0.3927565942291949,0.0,0.0,0.0,0.0,0.0,0.0,1.221728604109787,200.0
V14Q_g2,V14Q_g2_nominal,nominal,32,recovery,5,0.6108643020548935,0.13106875905576357,0.47979554299912996,0.5,0.3927185967367386,0.0,0.0,0.0,0.0,0.0,0.0,1.221728604109787,200.0
V14Q_g2,V14Q_g2_nominal,nominal,33,recovery,5,0.6108643020548935,0.13237528434532309,0.4784890177095704,0.5,0.3916491895990449,0.0,0.0,0.0,0.0,0.0,0.0,1.221728604109787,200.0
V14Q_g2,V14Q_g2_nominal,nominal,34,recovery,5,0.6108643020548935,0.13057570787725045,0.480288594177643,0.5,0.39312216523538424,0.0,0.0,0.0,0.0,0.0,0.0,1.221728604109787,200.0
V14Q_g2,V14Q_g2_nominal,nominal,35,recovery,5,0.4437922953464478,0.06255076587978968,0.3812415294666581,0.5,0.42952698082448765,0.0,0.0,0.0,0.0,0.0,0.0,0.8875845906928956,200.0
V14Q_g2,V14Q_g2_nominal,nominal,36,recovery,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_nominal,nominal,37,recovery,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_nominal,nominal,38,recovery,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_nominal,nominal,39,recovery,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_nominal,nominal,40,recovery,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_nominal,nominal,41,recovery,5,0.3250829733914482,0.02522271956635799,0.29986025382509024,0.5,0.46120572033776425,0.0,0.0,0.0,0.0,0.0,0.0,0.6501659467828964,200.0
V14Q_g2,V14Q_g2_nominal,nominal,42,recovery,5,0.42270908780599087,0.05772290137273609,0.36498618643325476,0.5,0.43172266336602994,0.0,0.0,0.0,0.0,0.0,0.0,0.8454181756119817,200.0
V14Q_g2,V14Q_g2_nominal,nominal,43,recovery,5,0.42270908780599087,0.05196969988585197,0.3707393879201389,0.5,0.43852781808454483,0.0,0.0,0.0,0.0,0.0,0.0,0.8454181756119817,200.0
V14Q_g2,V14Q_g2_nominal,nominal,44,recovery,5,0.42270908780599087,0.04091073963754509,0.38179834816844577,0.5,0.45160887142279543,0.0,0.0,0.0,0.0,0.0,0.0,0.8454181756119817,200.0
V14Q_g2,V14Q_g2_nominal,nominal,45,recovery,5,0.42270908780599087,0.04405094683848922,0.37865814096750167,0.5,0.44789448806609633,0.0,0.0,0.0,0.0,0.0,0.0,0.8454181756119817,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,1,baseline,5,1.5605415836483314,1.1875969569972928,0.37294462665103856,0.50805035822101,0.12141595786489413,0.0,0.0,0.0,0.0,0.0,0.0,3.0716277597219426,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,2,baseline,5,2.184072210288022,1.7146855201934963,0.4693866900945258,0.5542064183911823,0.11910646320776809,0.0,0.0,0.0,0.0,0.0,0.0,3.9409002454865316,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,3,baseline,5,2.291689059331433,1.7924209152889279,0.4992681440425051,0.5471400561211359,0.11920011540771805,0.0005145192279726708,0.0005398717825195593,-2.5352554546888523e-05,0.0010785755273843458,0.0018312783413689494,-0.0007527028139846035,4.1884870860634935,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,4,baseline,5,2.4367388836252486,1.910869405449266,0.5258694781759825,0.558597126894746,0.1205501260741237,0.003209032512707903,0.0020637468097663785,0.0011452857029415247,0.001790549220945795,0.0022050494091891107,-0.0004145001882433156,4.362247434338116,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,5,baseline,5,2.7764328564887033,2.1394220840820317,0.6370107724066716,0.5832872952634155,0.13382649957566456,0.005511602598536555,0.003487499412472436,0.0020241031860641196,0.004928803016292186,0.004461742511543278,0.0004670605047489085,4.75997485121779,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,6,baseline,5,1.662142444788189,1.0423042364898756,0.6198382082983134,0.534515191304673,0.19932884785259108,0.0038754630399622384,0.0023692721704705365,0.0015061908694917019,0.0018121967408030522,0.0027191280717852647,-0.0009069313309822125,3.1096262030105146,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,7,baseline,5,1.3657885986518223,0.5692805004512658,0.7965080982005566,0.572451721114681,0.33384553960017904,0.0015321211519807643,0.0009987200987426957,0.0005334010532380687,0.0005438851506167989,0.0011454390169040652,-0.0006015538662872663,2.3858581401281342,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,8,baseline,5,0.65359417787893,0.14719961426802453,0.5063945636109055,0.5081158969837879,0.39368026311356147,8.699627795477461e-05,0.00021780117046458388,-0.00013080489250980927,0.0,0.0,0.0,1.2863092490487142,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,9,baseline,5,0.6970635620858645,0.2840292256198557,0.4130343364660088,0.39831391240752706,0.2360148076369506,8.699627795477461e-05,0.00019626462121053888,-0.00010926834325576426,0.0,0.0,0.0,1.7500356888681248,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,10,baseline,5,0.47613826714236973,0.2610714848653414,0.21506678227702836,0.27760528148586106,0.12539146452268013,0.00014409768338891963,0.00036556606638536195,-0.00022146838299644231,0.00015619738234698077,0.0005408581521052073,-0.00038466076975822655,1.7151628549495745,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,11,baseline,5,1.1838949840551447,0.7409583789162854,0.44293660513885935,0.4408523215746176,0.16493830391695483,0.002494986761350886,0.0014856525245296164,0.0010093342368212694,0.010447001378142312,0.004199657119952928,0.006247344258189384,2.685468412248707,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,12,baseline,5,2.0377527780975133,1.5866050007785377,0.4511477773189756,0.5216049832870724,0.11548060754855867,0.004058527671211404,0.0038725559013247125,0.00018597176988669178,0.009526692189373857,0.0059401243403067626,0.003586567849067094,3.9066972965939026,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,13,baseline,5,1.9722866842774989,1.4945502594761728,0.47773642480132605,0.545052511186162,0.1320251462927917,0.0020330070975334265,0.0032126593020535255,-0.001179652204520099,0.004448010990272754,0.004458852782290396,-1.0841792017641724e-05,3.6185260021742502,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,14,baseline,5,1.5317668652427379,0.971957758350255,0.5598091068924829,0.5170917921795181,0.188979603182353,0.0004171244801975674,0.001718961202604007,-0.0013018367224064396,0.0009173298741417232,0.0014957566941174638,-0.0005784268199757406,2.962272634006452,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,15,baseline,5,1.2473488517807507,0.7283763853891935,0.5189724663915573,0.5000016809644217,0.20803090105833608,3.494569987098725e-08,0.001109259184925214,-0.0011092242392253431,0.0,0.0,0.0,2.494689316593533,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,16,disruption,5,9.092639311286305,7.372777974716362,1.7198613365699433,0.835115946921402,0.15796113531967762,0.13256093701503502,0.03380659200051404,0.09875434501452099,0.13182943746905226,0.03363822896620863,0.09819120850284363,10.887876521584458,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,17,disruption,5,16.472333963699793,14.825183756428732,1.6471502072710607,0.8930044517372524,0.08929593529456457,0.3484567348517868,0.12278827137757851,0.22566846347420827,0.3464893379020939,0.12244840585595897,0.22404093204613496,18.44597071342084,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,18,disruption,5,19.627929488482803,17.94821167503033,1.6797178134524735,0.9100661101518538,0.07788158488843397,0.45554608933300894,0.17956817267494046,0.2759779166580685,0.4550787217822034,0.18041766972942277,0.2746610520527806,21.56758643084477,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,19,disruption,5,17.340735135242436,15.641317654161345,1.6994174810810918,0.900172132717193,0.0882181895052778,0.3828943660740405,0.12693472627614338,0.2559596397978971,0.3827818500422238,0.12652087336099396,0.2562609766812298,19.263799116841106,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,20,disruption,5,8.44103139860653,6.449587555286354,1.9914438433201758,0.8464476331200287,0.1996975071018085,0.12589440196709722,0.02392405245307593,0.1019703495140213,0.12691269366452915,0.025305304959627593,0.10160738870490155,9.972301969222434,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,21,disruption,5,0.7013795204635856,0.15519434688317435,0.5461851735804113,0.5483111408792359,0.4269862562557489,0.0,0.0,0.0,0.0,0.0,0.0,1.2791633584882103,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,22,disruption,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,23,disruption,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,24,disruption,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,25,disruption,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,26,disruption,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,27,disruption,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,28,disruption,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,29,disruption,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,30,disruption,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,31,recovery,5,9.158273644717989,6.634104431498972,2.5241692132190163,0.8967100607966595,0.24714788140798982,0.1631889986316381,0.026420128584432795,0.1367688700472053,0.1834676451698091,0.027742678079936422,0.15572496708987268,10.213193812704132,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,32,recovery,5,18.00480967595094,15.84723793769757,2.157571738253372,0.9251236327439868,0.1108604112080566,0.42006900559614485,0.13223157895836873,0.2878374266377761,0.4470092795385951,0.13342379614793676,0.31358548339065834,19.462057868468143,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,33,recovery,5,20.41140088821161,18.33174034450969,2.0796605437019196,0.9292767873253721,0.09468141257736003,0.4923506909298325,0.18827273141379008,0.30407795951604244,0.5206310977218325,0.18763782468489013,0.33299327303694237,21.964823792660678,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,34,recovery,5,17.59170552700721,15.72621371446072,1.865491812546491,0.9093480103881583,0.09643074490590042,0.3843719320362123,0.12915074368464302,0.25522118835156926,0.4100408630773737,0.13007531352197968,0.279965549555394,19.345404978120676,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,35,recovery,5,8.663066906271496,6.572218620317443,2.0908482859540527,0.8530912138853016,0.2058952472158877,0.13170121244834843,0.026567144603493454,0.10513406784485498,0.15148891381273247,0.027032243078614248,0.12445667073411822,10.154912822061075,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,36,recovery,5,0.5623351446188083,0.1088077467907317,0.4535273978280766,0.5,0.4032536487964935,0.0,0.0,0.0,0.0,0.0,0.0,1.1246702892376166,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,37,recovery,5,0.5623351446188083,0.10165380990231593,0.46068133471649236,0.5,0.40961456804267116,0.0,0.0,0.0,0.0,0.0,0.0,1.1246702892376166,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,38,recovery,5,0.5623351446188083,0.09982485314332623,0.46251029147548206,0.5,0.4112407839892394,0.0,0.0,0.0,0.0,0.0,0.0,1.1246702892376166,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,39,recovery,5,0.37677016125643675,0.04056907710699214,0.3362010841494446,0.5,0.4461620355342045,0.0,0.0,0.0,0.0,0.0,0.0,0.7535403225128735,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,40,recovery,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,41,recovery,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,42,recovery,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,43,recovery,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,44,recovery,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_field_reversal,field_reversal,45,recovery,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,1,baseline,5,1.5605415836483314,1.1811377142529877,0.37940386939534365,0.50805035822101,0.12351883075496393,0.0,0.0,0.0,0.0,0.0,0.0,3.0716277597219426,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,2,baseline,5,2.184072210288022,1.7177141316721383,0.46635807861588385,0.5542064183911823,0.11833795568664761,0.0,0.0,0.0,0.0,0.0,0.0,3.9409002454865316,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,3,baseline,5,2.291689059331433,1.8092823077763915,0.4824067515550414,0.5471400561211359,0.11517446315166426,0.0005145192279726708,0.0005764496387190135,-6.193041074634273e-05,0.0010785755273843458,0.002095457759968014,-0.0010168822325836682,4.1884870860634935,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,4,baseline,5,2.4367388836252486,1.922766471016261,0.5139724126089875,0.558597126894746,0.11782284713223119,0.003209032512707903,0.001903148852629991,0.0013058836600779121,0.001790549220945795,0.00198149973748673,-0.00019095051654093487,4.362247434338116,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,5,baseline,5,2.7764328564887033,2.149018437865881,0.6274144186228221,0.5832872952634155,0.13181044821325152,0.005511602598536555,0.003415068760964912,0.0020965338375716434,0.004928803016292186,0.004486161246045525,0.0004426417702466613,4.75997485121779,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,6,baseline,5,1.662142444788189,1.050660299095849,0.61148214569234,0.534515191304673,0.1966416880267948,0.0038754630399622384,0.002356842477229632,0.0015186205627326062,0.0018121967408030522,0.002665612050136865,-0.0008534153093338129,3.1096262030105146,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,7,baseline,5,1.3657885986518223,0.552886093675228,0.8129025049765943,0.572451721114681,0.3407170322930167,0.0015321211519807643,0.0011173187785439736,0.00041480237343679074,0.0005438851506167989,0.001487325445411466,-0.0009434402947946671,2.3858581401281342,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,8,baseline,5,0.65359417787893,0.16558813673438316,0.4880060411445469,0.5081158969837879,0.37938469423698085,8.699627795477461e-05,0.0002008643028536674,-0.00011386802489889278,0.0,0.0,0.0,1.2863092490487142,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,9,baseline,5,0.6970635620858645,0.2963897992619193,0.40067376282394523,0.39831391240752706,0.22895176673973436,8.699627795477461e-05,0.0002223169785900829,-0.0001353207006353083,0.0,0.0,0.0,1.7500356888681248,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,10,baseline,5,0.47613826714236973,0.2640267260894525,0.21211154105291724,0.27760528148586106,0.1236684554127388,0.00014409768338891963,0.0003425727853795424,-0.00019847510199062277,0.00015619738234698077,0.0004234213184659289,-0.0002672239361189481,1.7151628549495745,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,11,baseline,5,1.1838949840551447,0.7606942002321282,0.4232007838230165,0.4408523215746176,0.1575891870084015,0.002494986761350886,0.0014991440986501037,0.000995842662700782,0.010447001378142312,0.003973011723500529,0.006473989654641783,2.685468412248707,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,12,baseline,5,2.0377527780975133,1.5935970459914848,0.44415573210602854,0.5216049832870724,0.11369084891559698,0.004058527671211404,0.003829734803843935,0.0002287928673674693,0.009526692189373857,0.006236703798109302,0.0032899883912645544,3.9066972965939026,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,13,baseline,5,1.9722866842774989,1.4986645301016255,0.4736221541758734,0.545052511186162,0.13088814447962785,0.0020330070975334265,0.003302083488357091,-0.0012690763908236643,0.004448010990272754,0.004968790428207488,-0.0005207794379347343,3.6185260021742502,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,14,baseline,5,1.5317668652427379,0.9715389382766392,0.5602279269660987,0.5170917921795181,0.1891209878978609,0.0004171244801975674,0.0017949083793464258,-0.0013777838991488583,0.0009173298741417232,0.0015164433945431544,-0.0005991135204014311,2.962272634006452,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,15,baseline,5,1.2473488517807507,0.7730946446235714,0.47425420715717936,0.5000016809644217,0.19010551895286407,3.494569987098725e-08,0.0012053808936731485,-0.0012053459479732776,0.0,0.0,0.0,2.494689316593533,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,16,disruption,5,1.088218229812689,0.38429955367449564,0.7039186761381934,0.5594781978401719,0.36190089594402775,0.0009640718115550676,0.00048723716630575065,0.0004768346452493169,0.0,0.0,0.0,1.9450592248521614,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,17,disruption,5,0.42270908780599087,0.05701156235239799,0.3656975254535929,0.5,0.432564068295399,0.0,0.0,0.0,0.0,0.0,0.0,0.8454181756119817,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,18,disruption,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,19,disruption,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,20,disruption,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,21,disruption,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,22,disruption,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,23,disruption,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,24,disruption,5,0.42270908780599087,0.04973370033993767,0.3729753874660532,0.5,0.4411726625064141,0.0,0.0,0.0,0.0,0.0,0.0,0.8454181756119817,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,25,disruption,5,0.7132361560117018,0.17446170439037614,0.5387744516213256,0.505786988808977,0.38206855504432286,6.800441266650155e-05,0.00013142001721423184,-6.341560454773029e-05,0.0,0.0,0.0,1.4101512529834435,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,26,disruption,5,0.8032570308866616,0.22510875822688928,0.5781482726597723,0.5105334605448386,0.36745901622946603,0.00013810841822165342,0.00024014697346048063,-0.00010203855523882721,0.0,0.0,0.0,1.5733680414001265,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,27,disruption,5,0.8032570308866616,0.22607556297107426,0.5771814679155873,0.5105334605448386,0.36684453524425126,0.00013810841822165342,0.0002169085151019709,-7.880009688031748e-05,0.0,0.0,0.0,1.5733680414001265,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,28,disruption,5,0.8032570308866616,0.22600194309858535,0.5772550877880762,0.5105334605448386,0.36689132650386236,0.00013810841822165342,0.00025215709925834664,-0.00011404868103669322,0.0,0.0,0.0,1.5733680414001265,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,29,disruption,5,0.5821471913827885,0.11774877535851122,0.4643984160242772,0.5059638109411299,0.4036243682779615,5.718155650399238e-05,0.0001440522135365517,-8.687065703255933e-05,0.0,0.0,0.0,1.1505708092046187,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,30,disruption,5,0.11690684913753106,0.0022846337270680138,0.11462221541046305,0.5,0.49022882857624395,0.0,0.0,0.0,0.0,0.0,0.0,0.23381369827506213,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,31,recovery,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,32,recovery,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,33,recovery,5,0.3250829733914482,0.033906426787957966,0.29117654660349024,0.5,0.4478495806251754,0.0,0.0,0.0,0.0,0.0,0.0,0.6501659467828964,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,34,recovery,5,0.5623351446188083,0.10988779711158686,0.45244734750722143,0.5,0.40229332261806544,0.0,0.0,0.0,0.0,0.0,0.0,1.1246702892376166,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,35,recovery,5,0.5623351446188083,0.11444541361189342,0.44788973100691487,0.5,0.3982409202883159,0.0,0.0,0.0,0.0,0.0,0.0,1.1246702892376166,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,36,recovery,5,0.5623351446188083,0.10779473635372931,0.45454040826507897,0.5,0.4041543664972243,0.0,0.0,0.0,0.0,0.0,0.0,1.1246702892376166,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,37,recovery,5,0.5623351446188083,0.10943825976373459,0.45289688485507373,0.5,0.40269302851601085,0.0,0.0,0.0,0.0,0.0,0.0,1.1246702892376166,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,38,recovery,5,0.42270908780599087,0.04842303222363467,0.37428605558235617,0.5,0.4427229818088756,0.0,0.0,0.0,0.0,0.0,0.0,0.8454181756119817,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,39,recovery,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,40,recovery,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,41,recovery,5,0.3250829733914482,0.027671468718205184,0.297411504673243,0.5,0.4574393755084727,0.0,0.0,0.0,0.0,0.0,0.0,0.6501659467828964,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,42,recovery,5,0.42270908780599087,0.04961441403460623,0.3730946737713846,0.5,0.44131375990504185,0.0,0.0,0.0,0.0,0.0,0.0,0.8454181756119817,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,43,recovery,5,0.42270908780599087,0.05726913895254698,0.3654399488534439,0.5,0.43225939469412167,0.0,0.0,0.0,0.0,0.0,0.0,0.8454181756119817,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,44,recovery,5,0.42270908780599087,0.05061826909802816,0.3720908187079627,0.5,0.4401263533737175,0.0,0.0,0.0,0.0,0.0,0.0,0.8454181756119817,200.0
V14Q_g2,V14Q_g2_network_partition,network_partition,45,recovery,5,0.42270908780599087,0.05498716065148905,0.3677219271545018,0.5,0.4349586249293908,0.0,0.0,0.0,0.0,0.0,0.0,0.8454181756119817,200.0
V14Q_g2,V14Q_g2_message_corruption,message_corruption,1,baseline,5,1.5605415836483314,1.1982929483025666,0.3622486353457648,0.50805035822101,0.1179337679180752,0.0,0.0,0.0,0.0,0.0,0.0,3.0716277597219426,200.0
V14Q_g2,V14Q_g2_message_corruption,message_corruption,2,baseline,5,2.184072210288022,1.7246163079928596,0.45945590229516253,0.5542064183911823,0.11658653446541109,0.0,0.0,0.0,0.0,0.0,0.0,3.9409002454865316,200.0
V14Q_g2,V14Q_g2_message_corruption,message_corruption,3,baseline,5,2.291689059331433,1.7899283859869155,0.5017606733445175,0.5471400561211359,0.11979520600983685,0.0005145192279726708,0.0005916671282181362,-7.714790024546548e-05,0.0010785755273843458,0.002203519608877396,-0.0011249440814930503,4.1884870860634935,200.0
V14Q_g2,V14Q_g2_message_corruption,message_corruption,4,baseline,5,2.4367388836252486,1.9297836991345452,0.5069551844907034,0.558597126894746,0.11621422033517083,0.003209032512707903,0.0019027824426542227,0.0013062500700536804,0.001790549220945795,0.0021332744463245855,-0.0003427252253787904,4.362247434338116,200.0
V14Q_g2,V14Q_g2_message_corruption,message_corruption,5,baseline,5,2.7764328564887033,2.158392816814299,0.6180400396744044,0.5832872952634155,0.1298410304660087,0.005511602598536555,0.003652606838807052,0.0018589957597295033,0.004928803016292186,0.004316026233746265,0.0006127767825459211,4.75997485121779,200.0
V14Q_g2,V14Q_g2_message_corruption,message_corruption,6,baseline,5,1.662142444788189,1.0509496453349514,0.6111927994532376,0.534515191304673,0.196548639467189,0.0038754630399622384,0.0023479378056437392,0.0015275252343184991,0.0018121967408030522,0.00275372976494099,-0.0009415330241379376,3.1096262030105146,200.0
V14Q_g2,V14Q_g2_message_corruption,message_corruption,7,baseline,5,1.3657885986518223,0.5827385186859617,0.7830500799658606,0.572451721114681,0.32820479423969706,0.0015321211519807643,0.0010435738465053778,0.0004885473054753865,0.0005438851506167989,0.0013142127171336792,-0.0007703275665168803,2.3858581401281342,200.0
V14Q_g2,V14Q_g2_message_corruption,message_corruption,8,baseline,5,0.65359417787893,0.1529611218829445,0.5006330559959855,0.5081158969837879,0.38920116322433895,8.699627795477461e-05,0.0001915601019248735,-0.00010456382397009889,0.0,0.0,0.0,1.2863092490487142,200.0
V14Q_g2,V14Q_g2_message_corruption,message_corruption,9,baseline,5,0.6970635620858645,0.2820969616749245,0.41496660041094,0.39831391240752706,0.23711893594543154,8.699627795477461e-05,0.00022488772467839675,-0.00013789144672362214,0.0,0.0,0.0,1.7500356888681248,200.0
