accepted_physical_actions_v8,action_policy_id,actionable_opportunities,agent_count,allocation_inequality_gini,application,attempted_sketch_messages,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,belief_updates_from_delivered_sketches,beneficial_actions,commitment_failures,completed_at,complexity,consensus_recovery_steps,conservation_feasible,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivered_sketch_messages,delivered_useful_sketch_bytes,delivery_completion,detected_groups,detection_groups,detection_recall,disagreement_time_integrated_error,dropped_messages,dropped_sketch_messages,encoding,environment_seed,estimator_target,event_count,false_alarm_groups,false_alarm_rate,forwarded_sketch_messages,fragmentation,fully_counted_bytes,fully_counted_messages,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,maximum_detection_delay_steps,maximum_message_age,mean_detection_delay_steps,mean_message_age,mean_quantization_l1_error,net_causal_utility,network_disruption,neutral_actions,normalized_autonomous_reward,normalized_time_integrated_estimation_error,operational_bytes,operational_messages,operational_node_count,operator_escalation_requests,operator_executed_actions,physical_actions,pointwise_estimation_mae_max,pointwise_estimation_mae_p90,pointwise_estimation_mae_p95,primary_distributed_state_error,primary_distributed_state_error_p95,privacy_boundary_pass,proposed_physical_actions,redundant_sketch_bytes,resource_waste,retries,run_id,scheduler,service_loss,service_reaching_actions,sketch_bytes,sketch_header_bytes,sketch_integrity_bytes,sketch_messages,sketch_on_wire_bytes,sketch_payload_bytes,stage,stale_belief_rows,stale_sketch_bytes,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,transmitted_sketch_messages,trigger_activation_rate,trigger_activations,trigger_configuration_digest,trigger_evaluations,trigger_reasons,weighted_unmet_critical_need,event_ledger_scope,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc
160,frozen_local_rule,189,52,,utility_restoration,8363,75,44,41,0,75,,2026-08-17T04:58:27.130941+00:00,large,52.0,True,high,,235,20,7034,199172,,156,156,1.0,0.12857302934472678,104,1329,uint8_simplex,8811019,pooled_current_private_evidence_pre_exchange,30666,146,0.9358974358974359,5323,high,438775,8553,44,100,700,private_fragmented,3,9.023892744153272e-13,15.0,0.0,0.09615384615384616,0.0,0.0019508680701940293,13.705980877335927,high,41,-0.6106686184849528,0.08635921482140167,173235,743,30,193,0,160,0.19376448715455655,0.12753806540641519,0.13909924542784427,0.10746612208306422,0.15195230164887608,True,388,39984,,0,v8-development-utility_restoration-large-high-high-high-grid-private_fragmented-8811019-v7_shannon_change-c5a26765fa92-uint8_simplex-frozen_local_rule,v7_shannon_change,3552.572586291844,13,0,187440,31240,0,265540,46860,development,0,0,2026-08-17T04:58:16.664398+00:00,00861f656ad29c0d8fdd9c0c3a871e775d11894e27d9a008f48f83afc2f80a09,,grid,173235,743,7810,0.7586538461538461,789,c5a26765fa92,1040,"{'initial_reference': 156, 'maximum_silence': 212, 'partition_recovery': 2, 'v7_shannon_change': 670}",,full,0.8105340745656967,34,33.0,0.0,5,40.333333333333336,39,1671.078584631025
286,frozen_local_rule,295,52,,utility_restoration,25933,126,117,43,3093,126,,2026-08-17T05:04:19.137409+00:00,large,52.0,True,high,,465,20,22505,532440,,138,138,1.0,0.04758360599730826,61,3428,uint8_simplex,8811024,pooled_current_private_evidence_pre_exchange,63837,150,0.9615384615384616,21962,high,1014778,25746,117,100,660,private_fragmented,3,9.023892744153272e-13,0.0,90.0,0.0,30.23076923076923,0.0007608900392353842,10.003527483935528,medium,43,-0.2593661688499418,0.06408801364355572,163010,694,30,65,0,286,0.18867726377562258,0.1021789329888018,0.11391556323816134,0.055835809820431986,0.11253391278252299,True,386,232730,,0,v8-development-utility_restoration-large-high-high-medium-scale_free-private_fragmented-8811024-age_of_information-e27491322545-uint8_simplex-frozen_local_rule,age_of_information,1525.0374438382219,32,0,601248,100208,0,851768,150312,development,880,0,2026-08-17T05:04:03.866043+00:00,511676092b14313d4d3fa5d45d00b883896c5ebb1b758b3c3cfde763f7c73947,,scale_free,163010,694,25052,0.55,572,e27491322545,1040,"{'age_deadline': 468, 'initial_reference': 156, 'maximum_silence': 416}",,full,0.8130952898841344,57,34.0,0.0,1,50.333333333333336,109,863.1848027575018
283,frozen_local_rule,293,52,,utility_restoration,46937,126,112,45,5517,126,,2026-08-17T05:03:39.962196+00:00,large,52.0,True,high,,466,20,40135,954482,,138,138,1.0,0.04599416396482169,63,6802,uint8_simplex,8811024,pooled_current_private_evidence_pre_exchange,102460,150,0.9615384615384616,39098,high,1681895,45361,112,100,655,private_fragmented,3,9.023892744153272e-13,0.0,75.0,0.0,21.389423076923077,0.0007623581088067481,11.187579355917604,medium,45,-0.2544253209388978,0.06149686141472797,163251,695,30,66,0,283,0.18867726377562258,0.09907263494081545,0.1120299638968864,0.05374551268977482,0.11253391278252299,True,386,410108,,0,v8-development-utility_restoration-large-high-high-medium-scale_free-private_fragmented-8811024-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,1521.562565301284,32,0,1071984,178664,0,1518644,267996,development,881,0,2026-08-17T05:03:19.964906+00:00,511676092b14313d4d3fa5d45d00b883896c5ebb1b758b3c3cfde763f7c73947,,scale_free,163251,695,44666,1.0,1040,f06f6808d09b,1040,"{'always_on': 884, 'initial_reference': 156}",,full,0.8130952898841344,57,34.0,0.0,1,50.333333333333336,104,863.1848027575018
283,frozen_local_rule,293,52,,utility_restoration,36083,126,112,45,4257,126,,2026-08-17T05:03:47.408592+00:00,large,52.0,True,high,,462,20,30956,734298,,138,138,1.0,0.04751216216894668,63,5127,uint8_simplex,8811024,pooled_current_private_evidence_pre_exchange,82409,150,0.9615384615384616,30078,high,1331599,35087,112,100,652,private_fragmented,3,9.023892744153272e-13,0.0,90.0,0.0,26.53846153846154,0.00076938049977159,11.187579355917606,medium,45,-0.25442532093889775,0.06240569944813659,162101,690,30,67,0,283,0.18867726377562258,0.09969336775804237,0.1128952981389184,0.05495893080854164,0.1127845279714896,True,386,318206,,0,v8-development-utility_restoration-large-high-high-medium-scale_free-private_fragmented-8811024-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,1521.562565301284,32,0,825528,137588,0,1169498,206382,development,877,0,2026-08-17T05:03:29.833179+00:00,511676092b14313d4d3fa5d45d00b883896c5ebb1b758b3c3cfde763f7c73947,,scale_free,162101,690,34397,0.7692307692307693,800,e25eb5b9df1b,1040,"{'below_threshold': 240, 'generalized_information_on': 448, 'initial_reference': 156, 'maximum_silence': 196}",,full,0.8130952898841344,57,34.0,0.0,1,50.333333333333336,104,863.1848027575018
283,frozen_local_rule,293,52,,utility_restoration,33414,125,112,46,3979,125,,2026-08-17T05:04:46.820302+00:00,large,52.0,True,high,,464,20,28725,677450,,138,138,1.0,0.04740557410392982,63,4689,uint8_simplex,8811024,pooled_current_private_evidence_pre_exchange,77521,150,0.9615384615384616,27931,high,1247953,32610,112,100,655,private_fragmented,3,9.023892744153272e-13,0.0,90.0,0.0,28.26923076923077,0.0007714870920366222,10.949579355917608,medium,46,-0.25523760762831754,0.06279190762276585,162775,693,30,67,0,283,0.18867726377562258,0.10094654487344602,0.1128952981389184,0.05509874086334783,0.11251224703341704,True,387,299200,,0,v8-development-utility_restoration-large-high-high-medium-scale_free-private_fragmented-8811024-js_drift-565d3b5e7ead-uint8_simplex-frozen_local_rule,js_drift,1521.562565301284,32,0,766008,127668,0,1085178,191502,development,880,0,2026-08-17T05:04:30.180781+00:00,511676092b14313d4d3fa5d45d00b883896c5ebb1b758b3c3cfde763f7c73947,,scale_free,162775,693,31917,0.7067307692307693,735,565d3b5e7ead,1040,"{'initial_reference': 156, 'js_drift': 633, 'maximum_silence': 251}",,full,0.8201257352617177,57,34.0,0.0,1,50.333333333333336,104,863.1848027575018
283,frozen_local_rule,295,52,,utility_restoration,35196,126,112,45,4154,126,,2026-08-17T05:03:49.630272+00:00,large,52.0,True,high,,465,20,30290,716958,,138,138,1.0,0.04759126281913564,62,4906,uint8_simplex,8811024,pooled_current_private_evidence_pre_exchange,80874,150,0.9615384615384616,29464,high,1308025,34372,112,100,657,private_fragmented,3,9.023892744153272e-13,0.0,90.0,0.0,29.0625,0.0007690759593015704,11.187579355917606,medium,45,-0.25468418781819246,0.06223950082146601,162973,694,30,67,0,283,0.18867726377562258,0.1001961905087299,0.11186370125053938,0.05491538182030081,0.11253391278252299,True,386,312902,,0,v8-development-utility_restoration-large-high-high-medium-scale_free-private_fragmented-8811024-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,1521.562565301284,32,0,808272,134712,0,1145052,202068,development,881,0,2026-08-17T05:03:31.904549+00:00,511676092b14313d4d3fa5d45d00b883896c5ebb1b758b3c3cfde763f7c73947,,scale_free,162973,694,33678,0.7432692307692308,773,314c8c128df2,1040,"{'initial_reference': 156, 'kpi_change': 648, 'maximum_silence': 236}",,full,0.8130952898841344,57,32.0,0.0,1,50.333333333333336,104,863.1848027575018
282,frozen_local_rule,292,52,,utility_restoration,46435,126,111,45,5458,126,,2026-08-17T05:04:16.287168+00:00,large,52.0,True,high,,466,20,39709,944146,,138,138,1.0,0.0460806503704376,63,6726,uint8_simplex,8811024,pooled_current_private_evidence_pre_exchange,101531,150,0.9615384615384616,38667,high,1665496,44879,111,100,656,private_fragmented,3,9.023892744153272e-13,0.0,90.0,0.0,21.951923076923077,0.0007631392428667691,11.407579355917598,medium,45,-0.2535411330461034,0.06159536085583124,163240,695,30,67,0,282,0.18867726377562258,0.09920072434928849,0.1120299638968864,0.05383800561313441,0.11253391278252299,True,386,405960,,0,v8-development-utility_restoration-large-high-high-medium-scale_free-private_fragmented-8811024-l1_belief_drift-c1987b7c3312-uint8_simplex-frozen_local_rule,l1_belief_drift,1521.562565301284,32,0,1060416,176736,0,1502256,265104,development,881,0,2026-08-17T05:03:56.610161+00:00,511676092b14313d4d3fa5d45d00b883896c5ebb1b758b3c3cfde763f7c73947,,scale_free,163240,695,44184,0.9903846153846154,1030,c1987b7c3312,1040,"{'initial_reference': 156, 'l1_belief_drift': 877, 'maximum_silence': 7}",,full,0.8130952898841344,57,34.0,0.0,1,50.333333333333336,103,863.1848027575018
285,frozen_local_rule,295,52,,utility_restoration,31897,126,114,45,3784,126,,2026-08-17T05:04:19.114510+00:00,large,52.0,True,high,,468,20,27500,655588,,138,138,1.0,0.04646596757219068,63,4397,uint8_simplex,8811024,pooled_current_private_evidence_pre_exchange,74801,150,0.9615384615384616,26843,high,1204648,31311,114,100,661,private_fragmented,3,9.023892744153272e-13,0.0,90.0,0.0,27.923076923076923,0.0007601175958299228,10.747579355917612,medium,45,-0.25617571324192123,0.06276887904359081,163772,697,30,66,0,285,0.18867726377562258,0.10182569858895558,0.11391556323816134,0.054617423307890746,0.11320464801230173,True,387,279412,,0,v8-development-utility_restoration-large-high-high-medium-scale_free-private_fragmented-8811024-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule,matched_random,1521.562565301284,32,0,734736,122456,0,1040876,183684,development,877,0,2026-08-17T05:04:02.995357+00:00,511676092b14313d4d3fa5d45d00b883896c5ebb1b758b3c3cfde763f7c73947,,scale_free,163772,697,30614,0.676923076923077,704,681a73b1e0f1,1040,"{'initial_reference': 156, 'matched_random_selected': 267, 'matched_random_wait': 336, 'maximum_silence': 281}",,full,0.8130952898841344,57,34.0,0.0,1,50.333333333333336,106,863.1848027575018
284,frozen_local_rule,292,52,,utility_restoration,0,126,116,42,0,126,,2026-08-17T05:03:30.346966+00:00,large,52.0,True,high,,472,20,0,0,,138,138,1.0,0.1279771050410824,62,0,uint8_simplex,8811024,pooled_current_private_evidence_pre_exchange,15423,149,0.9551282051282052,0,high,164688,701,116,100,668,private_fragmented,3,9.023892744153272e-13,15.0,0.0,0.10869565217391304,0.0,0.0,10.223527483935527,medium,42,-0.25826435108291357,0.08595371958448142,164688,701,30,67,0,284,0.21120461752437944,0.12587856354836482,0.14021561262959759,0.10696541231278192,0.15517862699513973,True,386,0,,0,v8-development-utility_restoration-large-high-high-medium-scale_free-private_fragmented-8811024-none-806ed450405e-uint8_simplex-frozen_local_rule,none,1525.0374438382219,32,0,0,0,0,0,0,development,0,0,2026-08-17T05:03:22.271196+00:00,511676092b14313d4d3fa5d45d00b883896c5ebb1b758b3c3cfde763f7c73947,,scale_free,164688,701,0,0.0,0,806ed450405e,1040,{'disabled': 1040},,full,0.8130952898841344,57,36.0,0.0,1,50.333333333333336,108,863.1848027575018
283,frozen_local_rule,293,52,,utility_restoration,46851,126,112,45,5507,126,,2026-08-17T05:04:52.607641+00:00,large,52.0,True,high,,466,20,40065,952646,,138,138,1.0,0.046155572913841314,63,6786,uint8_simplex,8811024,pooled_current_private_evidence_pre_exchange,102304,150,0.9615384615384616,39031,high,1679281,45284,112,100,655,private_fragmented,3,9.023892744153272e-13,0.0,75.0,0.0,21.432692307692307,0.0007624180115666138,11.187579355917604,medium,45,-0.2544253209388978,0.061465103995061936,163255,695,30,66,0,283,0.18867726377562258,0.09907263494081545,0.11233438083703302,0.05381033845445163,0.11253391278252299,True,386,409564,,0,v8-development-utility_restoration-large-high-high-medium-scale_free-private_fragmented-8811024-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule,offline_oracle,1521.562565301284,32,0,1070136,178356,0,1516026,267534,development,881,0,2026-08-17T05:04:32.828874+00:00,511676092b14313d4d3fa5d45d00b883896c5ebb1b758b3c3cfde763f7c73947,,scale_free,163255,695,44589,0.9980769230769231,1038,df72669ae5df,1040,"{'initial_reference': 156, 'maximum_silence': 2, 'offline_oracle': 882}",,full,0.8130952898841344,57,34.0,0.0,1,50.333333333333336,104,863.1848027575018
286,frozen_local_rule,295,52,,utility_restoration,25933,126,117,43,3093,126,,2026-08-17T05:04:16.742107+00:00,large,52.0,True,high,,465,20,22505,532440,,138,138,1.0,0.04758360599730826,61,3428,uint8_simplex,8811024,pooled_current_private_evidence_pre_exchange,63837,150,0.9615384615384616,21962,high,1014778,25746,117,100,660,private_fragmented,3,9.023892744153272e-13,0.0,90.0,0.0,30.23076923076923,0.0007608900392353842,10.003527483935528,medium,43,-0.2593661688499418,0.06408801364355572,163010,694,30,65,0,286,0.18867726377562258,0.1021789329888018,0.11391556323816134,0.055835809820431986,0.11253391278252299,True,386,232730,,0,v8-development-utility_restoration-large-high-high-medium-scale_free-private_fragmented-8811024-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule,periodic,1525.0374438382219,32,0,601248,100208,0,851768,150312,development,880,0,2026-08-17T05:04:01.368611+00:00,511676092b14313d4d3fa5d45d00b883896c5ebb1b758b3c3cfde763f7c73947,,scale_free,163010,694,25052,0.55,572,52761a8cde7f,1040,"{'initial_reference': 156, 'maximum_silence': 416, 'periodic_wait': 468}",,full,0.8130952898841344,57,34.0,0.0,1,50.333333333333336,109,863.1848027575018
282,frozen_local_rule,292,52,,utility_restoration,33874,126,112,44,4031,126,,2026-08-17T05:03:50.753574+00:00,large,52.0,True,high,,460,20,29213,691526,,138,138,1.0,0.0471589645175204,63,4661,uint8_simplex,8811024,pooled_current_private_evidence_pre_exchange,78452,150,0.9615384615384616,28469,high,1267041,33193,112,100,652,private_fragmented,3,9.023892744153272e-13,0.0,90.0,0.0,27.778846153846153,0.0007637443812048814,11.187579355917606,medium,44,-0.2542945577036376,0.06312613143175416,161905,689,30,67,0,282,0.18867726377562258,0.10233112356858703,0.11384276376126709,0.05514254797463728,0.1130941283072549,True,386,301716,,0,v8-development-utility_restoration-large-high-high-medium-scale_free-private_fragmented-8811024-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule,predictive_uncertainty_change,1521.562565301284,32,0,780096,130016,0,1105136,195024,development,878,0,2026-08-17T05:03:33.979760+00:00,511676092b14313d4d3fa5d45d00b883896c5ebb1b758b3c3cfde763f7c73947,,scale_free,161905,689,32504,0.7182692307692308,747,71c476debc21,1040,"{'initial_reference': 156, 'maximum_silence': 245, 'predictive_uncertainty_change': 639}",,full,0.8130952898841344,57,34.0,0.0,1,50.333333333333336,104,863.1848027575018
284,frozen_local_rule,294,52,,utility_restoration,34337,126,113,45,4072,126,,2026-08-17T05:04:48.371765+00:00,large,52.0,True,high,,464,20,29548,704446,,138,138,1.0,0.04684575031616511,63,4789,uint8_simplex,8811024,pooled_current_private_evidence_pre_exchange,79268,150,0.9615384615384616,28792,high,1280624,33570,113,100,654,private_fragmented,3,9.023892744153272e-13,0.0,90.0,0.0,27.259615384615383,0.0007618330612839422,10.967579355917612,medium,45,-0.2553034939480677,0.06322548601844744,162806,693,30,66,0,284,0.18867726377562258,0.10123036852140296,0.11362609985343149,0.05503561816730627,0.1130941283072549,True,386,300186,,0,v8-development-utility_restoration-large-high-high-medium-scale_free-private_fragmented-8811024-tsallis_spectrum_change-1013b09ad56f-uint8_simplex-frozen_local_rule,tsallis_spectrum_change,1521.562565301284,32,0,789048,131508,0,1117818,197262,development,877,0,2026-08-17T05:04:31.793005+00:00,511676092b14313d4d3fa5d45d00b883896c5ebb1b758b3c3cfde763f7c73947,,scale_free,162806,693,32877,0.7375,767,1013b09ad56f,1040,"{'initial_reference': 156, 'maximum_silence': 223, 'tsallis_spectrum_change': 661}",,full,0.8130952898841344,57,34.0,0.0,1,50.333333333333336,105,863.1848027575018
283,frozen_local_rule,293,52,,utility_restoration,35127,126,112,45,4127,126,,2026-08-17T05:04:45.538578+00:00,large,52.0,True,high,,465,20,30139,719984,,138,138,1.0,0.04672146212775734,63,4988,uint8_simplex,8811024,pooled_current_private_evidence_pre_exchange,80649,150,0.9615384615384616,29428,high,1305023,34287,112,100,656,private_fragmented,3,9.023892744153272e-13,0.0,90.0,0.0,26.971153846153847,0.0007586034741720208,11.187579355917608,medium,45,-0.25442532093889775,0.06305398472388048,162827,693,30,67,0,283,0.18867726377562258,0.10195512064638003,0.11383737749210511,0.05488772342581891,0.1127845279714896,True,386,304742,,0,v8-development-utility_restoration-large-high-high-medium-scale_free-private_fragmented-8811024-v7_shannon_change-c5a26765fa92-uint8_simplex-frozen_local_rule,v7_shannon_change,1521.562565301284,32,0,806256,134376,0,1142196,201564,development,877,0,2026-08-17T05:04:27.823633+00:00,511676092b14313d4d3fa5d45d00b883896c5ebb1b758b3c3cfde763f7c73947,,scale_free,162827,693,33594,0.7548076923076923,785,c5a26765fa92,1040,"{'initial_reference': 156, 'maximum_silence': 211, 'v7_shannon_change': 673}",,full,0.8130952898841344,57,34.0,0.0,1,50.333333333333336,104,863.1848027575018
190,frozen_local_rule,203,52,,utility_restoration,22910,60,102,28,3308,60,,2026-08-17T04:59:30.233017+00:00,large,52.0,True,high,,219,20,20631,491334,,78,78,1.0,0.054230723741686256,23,2279,uint8_simplex,8811020,pooled_current_private_evidence_pre_exchange,57099,136,0.8717948717948718,19455,medium,836819,22920,102,100,250,private_fragmented,3,1.2327916465437738e-12,30.0,90.0,0.9615384615384616,26.29326923076923,0.0008693969767288851,-2.954340538274646,low,28,-0.23393394781856322,0.05750672402246445,67229,285,30,13,0,190,0.2046248732398521,0.1046947889925482,0.12285447837108325,0.05586872388207535,0.11048521876147152,True,230,210120,,0,v8-development-utility_restoration-large-high-medium-low-scale_free-private_fragmented-8811020-age_of_information-e27491322545-uint8_simplex-frozen_local_rule,age_of_information,1140.7788399913654,18,0,543240,90540,0,769590,135810,development,882,0,2026-08-17T04:59:15.350020+00:00,f94434d62914ab7b2eca3b9d29c509fa4ace2a22d0eb5586a56f5eea107eb5e7,,scale_free,67229,285,22635,0.55,572,e27491322545,1040,"{'age_deadline': 468, 'initial_reference': 156, 'maximum_silence': 416}",,full,0.8744045241272376,19,37.0,0.0,3,50.333333333333336,93,560.8283447643819
191,frozen_local_rule,204,52,,utility_restoration,41502,60,102,29,5987,60,,2026-08-17T04:58:52.584987+00:00,large,52.0,True,high,,221,20,37104,888386,,78,78,1.0,0.053113312607889734,23,4398,uint8_simplex,8811020,pooled_current_private_evidence_pre_exchange,92177,136,0.8717948717948718,34951,medium,1452232,41003,102,100,251,private_fragmented,3,1.2327916465437738e-12,15.0,75.0,1.1538461538461537,18.60576923076923,0.0008695778440526103,-2.954340538274646,low,29,-0.2338626076143163,0.055531834581007654,67922,288,30,13,0,191,0.2046248732398521,0.10118209940172075,0.1207885680760531,0.05432257359444869,0.11348160998700244,True,233,373150,,0,v8-development-utility_restoration-large-high-medium-low-scale_free-private_fragmented-8811020-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,1140.7788399913654,18,0,977160,162860,0,1384310,244290,development,883,0,2026-08-17T04:58:33.227766+00:00,f94434d62914ab7b2eca3b9d29c509fa4ace2a22d0eb5586a56f5eea107eb5e7,,scale_free,67922,288,40715,1.0,1040,f06f6808d09b,1040,"{'always_on': 884, 'initial_reference': 156}",,full,0.8744045241272376,19,37.0,0.0,3,50.333333333333336,94,560.8283447643819
190,frozen_local_rule,202,52,,utility_restoration,30729,60,101,29,4454,60,,2026-08-17T04:58:59.616218+00:00,large,52.0,True,high,,221,20,27488,656064,,78,78,1.0,0.05494297683955772,23,3241,uint8_simplex,8811020,pooled_current_private_evidence_pre_exchange,71786,136,0.8717948717948718,25894,medium,1093371,30448,101,100,251,private_fragmented,3,1.2327916465437738e-12,15.0,90.0,0.9615384615384616,25.22596153846154,0.0008709729161144932,-2.7343405382746453,low,29,-0.23291688545057498,0.055982435773255,67931,288,30,13,0,190,0.2046248732398521,0.09878322379217282,0.11990220993880085,0.05546270630640637,0.11436196178658121,True,232,278528,,0,v8-development-utility_restoration-large-high-medium-low-scale_free-private_fragmented-8811020-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,1140.7788399913654,18,0,723840,120640,0,1025440,180960,development,883,0,2026-08-17T04:58:43.001512+00:00,f94434d62914ab7b2eca3b9d29c509fa4ace2a22d0eb5586a56f5eea107eb5e7,,scale_free,67931,288,30160,0.7375,767,e25eb5b9df1b,1040,"{'below_threshold': 273, 'generalized_information_on': 382, 'initial_reference': 156, 'maximum_silence': 229}",,full,0.8744045241272376,19,37.0,0.0,3,50.333333333333336,93,560.8283447643819
191,frozen_local_rule,204,52,,utility_restoration,27853,60,102,29,4020,60,,2026-08-17T04:59:56.213663+00:00,large,52.0,True,high,,221,20,24954,594796,,78,78,1.0,0.054204224535932766,23,2899,uint8_simplex,8811020,pooled_current_private_evidence_pre_exchange,66378,136,0.8717948717948718,23503,medium,998374,27655,102,100,251,private_fragmented,3,1.2327916465437738e-12,15.0,90.0,0.5769230769230769,26.408653846153847,0.0008694749941340433,-2.954340538274645,low,29,-0.23386260761431626,0.05566395627548268,67896,288,30,13,0,191,0.2046248732398521,0.09778724239511619,0.11549622741873923,0.05493409040570773,0.11275878630875755,True,232,253640,,0,v8-development-utility_restoration-large-high-medium-low-scale_free-private_fragmented-8811020-js_drift-565d3b5e7ead-uint8_simplex-frozen_local_rule,js_drift,1140.7788399913654,18,0,656808,109468,0,930478,164202,development,883,0,2026-08-17T04:59:40.438699+00:00,f94434d62914ab7b2eca3b9d29c509fa4ace2a22d0eb5586a56f5eea107eb5e7,,scale_free,67896,288,27367,0.6663461538461538,693,565d3b5e7ead,1040,"{'initial_reference': 156, 'js_drift': 588, 'maximum_silence': 296}",,full,0.8744045241272376,19,37.0,0.0,3,50.333333333333336,94,560.8283447643819
192,frozen_local_rule,205,52,,utility_restoration,28408,60,103,29,4091,60,,2026-08-17T04:59:03.335548+00:00,large,52.0,True,high,,223,20,25503,606424,,78,78,1.0,0.05407284739905743,23,2905,uint8_simplex,8811020,pooled_current_private_evidence_pre_exchange,67492,136,0.8717948717948718,24072,medium,1019494,28263,103,100,253,private_fragmented,3,1.2327916465437738e-12,15.0,90.0,0.5769230769230769,25.6875,0.0008565364763690824,-3.1743405382746444,low,29,-0.2348651341437693,0.056390994604926456,68412,290,30,13,0,192,0.2046248732398521,0.10238398782869935,0.11904636415345692,0.05523192100199194,0.11048521876147152,True,233,260678,,0,v8-development-utility_restoration-large-high-medium-low-scale_free-private_fragmented-8811020-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,1140.7788399913654,18,0,671352,111892,0,951082,167838,development,883,0,2026-08-17T04:58:47.368806+00:00,f94434d62914ab7b2eca3b9d29c509fa4ace2a22d0eb5586a56f5eea107eb5e7,,scale_free,68412,290,27973,0.6740384615384616,701,314c8c128df2,1040,"{'initial_reference': 156, 'kpi_change': 607, 'maximum_silence': 277}",,full,0.8744045241272376,19,37.0,0.0,3,50.333333333333336,95,560.8283447643819
191,frozen_local_rule,204,52,,utility_restoration,40415,60,102,29,5842,60,,2026-08-17T04:59:26.952223+00:00,large,52.0,True,high,,221,20,36154,865368,,78,78,1.0,0.05324988079841449,23,4261,uint8_simplex,8811020,pooled_current_private_evidence_pre_exchange,90140,136,0.8717948717948718,34056,medium,1416217,39943,102,100,251,private_fragmented,3,1.2327916465437738e-12,15.0,75.0,1.1538461538461537,19.572115384615383,0.0008684808522462846,-2.954340538274646,low,29,-0.2338626076143163,0.05558673291577184,67947,288,30,13,0,191,0.2046248732398521,0.10118209940172075,0.1207885680760531,0.05441830685709316,0.11348160998700244,True,233,363868,,0,v8-development-utility_restoration-large-high-medium-low-scale_free-private_fragmented-8811020-l1_belief_drift-c1987b7c3312-uint8_simplex-frozen_local_rule,l1_belief_drift,1140.7788399913654,18,0,951720,158620,0,1348270,237930,development,883,0,2026-08-17T04:59:08.180366+00:00,f94434d62914ab7b2eca3b9d29c509fa4ace2a22d0eb5586a56f5eea107eb5e7,,scale_free,67947,288,39655,0.9740384615384615,1013,c1987b7c3312,1040,"{'initial_reference': 156, 'l1_belief_drift': 863, 'maximum_silence': 21}",,full,0.8744045241272376,19,37.0,0.0,3,50.333333333333336,94,560.8283447643819
190,frozen_local_rule,203,52,,utility_restoration,28160,60,101,29,4054,60,,2026-08-17T04:59:30.527974+00:00,large,52.0,True,high,,221,20,25247,602888,,78,78,1.0,0.053243293557659235,23,2913,uint8_simplex,8811020,pooled_current_private_evidence_pre_exchange,66972,136,0.8717948717948718,23822,medium,1011051,28033,101,100,250,private_fragmented,3,1.2327916465437738e-12,15.0,90.0,0.5769230769230769,26.322115384615383,0.0008681316306384527,-2.7343405382746453,low,29,-0.23285020397619868,0.057296291287320986,67687,287,30,13,0,190,0.2046248732398521,0.10599355081746038,0.12472596735056926,0.055269792422490104,0.11324938386665094,True,231,255510,,0,v8-development-utility_restoration-large-high-medium-low-scale_free-private_fragmented-8811020-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule,matched_random,1140.7788399913654,18,0,665904,110984,0,943364,166476,development,882,0,2026-08-17T04:59:14.884592+00:00,f94434d62914ab7b2eca3b9d29c509fa4ace2a22d0eb5586a56f5eea107eb5e7,,scale_free,67687,287,27746,0.6778846153846154,705,681a73b1e0f1,1040,"{'initial_reference': 156, 'matched_random_selected': 268, 'matched_random_wait': 335, 'maximum_silence': 281}",,full,0.8744045241272376,19,37.0,0.0,3,50.333333333333336,93,560.8283447643819
