family,cluster_id,panel_id,scheduled_agent,attempted_updates,valid_fraction,belief_switch_rate,action_switch_rate,mean_confidence,mean_neighbor_field,message_delivery_rate,mean_workload_change
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_markovized_a0.80_forward,0,6,1.0,0.0,0.0,0.7000000000000001,-0.6666666666666666,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_markovized_a0.80_forward,1,6,1.0,0.0,0.0,0.7000000000000001,0.8333333333333334,1.0,-0.16666666666666666
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_markovized_a0.80_forward,2,6,1.0,0.0,0.0,0.7000000000000001,0.5,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_markovized_a0.80_forward,3,6,1.0,0.0,0.0,0.6,0.8333333333333334,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_markovized_a0.80_forward,4,6,1.0,0.0,0.0,0.6,0.6666666666666666,1.0,-0.16666666666666666
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_markovized_a0.80_forward,5,6,1.0,0.0,0.0,0.6,-0.6666666666666666,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_markovized_a0.80_forward,6,6,1.0,0.0,0.0,0.75,0.0,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_markovized_a0.80_forward,7,6,1.0,0.0,0.0,0.7000000000000001,-0.6666666666666666,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_markovized_a0.80_transpose,0,6,1.0,0.0,0.0,0.7999999999999999,-0.8333333333333334,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_markovized_a0.80_transpose,1,6,1.0,0.16666666666666666,0.3333333333333333,0.6416666666666666,-0.5,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_markovized_a0.80_transpose,2,6,1.0,0.0,0.0,0.6333333333333333,0.16666666666666666,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_markovized_a0.80_transpose,3,6,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_markovized_a0.80_transpose,4,6,1.0,0.0,0.0,0.725,0.6666666666666666,1.0,-0.16666666666666666
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_markovized_a0.80_transpose,5,6,1.0,0.0,0.0,0.7166666666666667,0.3333333333333333,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_markovized_a0.80_transpose,6,6,1.0,0.0,0.0,0.7999999999999999,0.6666666666666666,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_markovized_a0.80_transpose,7,6,1.0,0.0,0.0,0.7999999999999999,-0.5,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_persistent_memory_a0.00_reciprocal,0,6,1.0,0.0,0.0,0.6,-0.5,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_persistent_memory_a0.00_reciprocal,1,6,1.0,0.0,0.0,0.6,0.16666666666666666,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_persistent_memory_a0.00_reciprocal,2,6,1.0,0.0,0.0,0.5666666666666668,-0.16666666666666666,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_persistent_memory_a0.00_reciprocal,3,6,1.0,0.0,0.0,0.6,0.6666666666666666,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_persistent_memory_a0.00_reciprocal,4,6,1.0,0.0,0.0,0.6,0.5,1.0,-0.16666666666666666
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_persistent_memory_a0.00_reciprocal,5,6,1.0,0.0,0.0,0.5666666666666668,-0.16666666666666666,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_persistent_memory_a0.00_reciprocal,6,6,1.0,0.0,0.0,0.7999999999999999,0.0,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_persistent_memory_a0.00_reciprocal,7,6,1.0,0.0,0.0,0.7999999999999999,-0.5,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_persistent_memory_a0.80_forward,0,6,1.0,0.0,0.0,0.6466666666666666,-0.3333333333333333,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_persistent_memory_a0.80_forward,1,6,1.0,0.16666666666666666,0.3333333333333333,0.6166666666666667,0.8333333333333334,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_persistent_memory_a0.80_forward,2,6,1.0,0.0,0.0,0.7000000000000001,0.5,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_persistent_memory_a0.80_forward,3,6,1.0,0.0,0.0,0.6333333333333333,0.8333333333333334,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_persistent_memory_a0.80_forward,4,6,1.0,0.0,0.0,0.65,0.6666666666666666,1.0,-0.16666666666666666
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_persistent_memory_a0.80_forward,5,6,1.0,0.0,0.0,0.5,-0.6666666666666666,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_persistent_memory_a0.80_forward,6,6,1.0,0.0,0.0,0.7999999999999999,0.0,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_persistent_memory_a0.80_forward,7,6,1.0,0.0,0.0,0.7000000000000001,-0.6666666666666666,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_persistent_memory_a0.80_transpose,0,6,1.0,0.0,0.0,0.7999999999999999,-0.8333333333333334,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_persistent_memory_a0.80_transpose,1,6,1.0,0.0,0.0,0.7999999999999999,-0.5,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_persistent_memory_a0.80_transpose,2,6,1.0,0.0,0.0,0.6233333333333333,-0.5,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_persistent_memory_a0.80_transpose,3,6,1.0,0.0,0.0,0.67,0.6666666666666666,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_persistent_memory_a0.80_transpose,4,6,1.0,0.0,0.0,0.7000000000000001,0.6666666666666666,1.0,-0.16666666666666666
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_persistent_memory_a0.80_transpose,5,6,1.0,0.0,0.0,0.7000000000000001,0.3333333333333333,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_persistent_memory_a0.80_transpose,6,6,1.0,0.0,0.0,0.7999999999999999,0.6666666666666666,1.0,0.0
persistent_memory,memory_n8_ring_g1,memory_n8_ring_g1_persistent_memory_a0.80_transpose,7,6,1.0,0.0,0.0,0.7999999999999999,-0.5,1.0,0.0
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.00_reciprocal,0,8,1.0,0.125,0.125,0.6312500000000001,0.625,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.00_reciprocal,1,8,1.0,0.0,0.0,0.5874999999999999,-0.125,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.00_reciprocal,2,8,1.0,0.0,0.125,0.60625,0.5,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.00_reciprocal,3,8,1.0,0.25,0.375,0.625,0.0,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.00_reciprocal,4,8,1.0,0.0,0.125,0.7,0.25,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.00_reciprocal,5,8,1.0,0.375,0.375,0.6625,-0.875,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.00_reciprocal,6,8,1.0,0.0,0.0,0.7,0.5,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.00_reciprocal,7,8,1.0,0.125,0.25,0.7625,0.0,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.00_reciprocal,8,8,1.0,0.125,0.125,0.73125,0.0,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.00_reciprocal,9,8,1.0,0.125,0.0,0.6499999999999999,0.125,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.00_reciprocal,10,8,1.0,0.0,0.125,0.8,0.125,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.00_reciprocal,11,8,1.0,0.375,0.375,0.6312500000000001,-0.625,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.00_reciprocal,12,8,1.0,0.0,0.0,0.6,-0.25,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.00_reciprocal,13,8,1.0,0.125,0.125,0.8,-0.5,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.00_reciprocal,14,8,1.0,0.0,0.125,0.8,-0.375,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.00_reciprocal,15,8,1.0,0.25,0.25,0.76875,-0.5,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_forward,0,8,1.0,0.125,0.125,0.6312500000000001,0.625,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_forward,1,8,1.0,0.0,0.0,0.5874999999999999,0.625,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_forward,2,8,1.0,0.0,0.125,0.6,0.875,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_forward,3,8,1.0,0.25,0.375,0.6125,-0.5,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_forward,4,8,1.0,0.0,0.125,0.7,0.375,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_forward,5,8,1.0,0.375,0.375,0.6625,-0.75,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_forward,6,8,1.0,0.0,0.0,0.6749999999999999,0.5,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_forward,7,8,1.0,0.125,0.25,0.6875,0.625,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_forward,8,8,1.0,0.125,0.125,0.64375,-0.375,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_forward,9,8,1.0,0.125,0.25,0.7,-0.25,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_forward,10,8,1.0,0.0,0.125,0.8,0.625,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_forward,11,8,1.0,0.125,0.125,0.6,-0.0625,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_forward,12,8,1.0,0.125,0.25,0.625,-0.625,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_forward,13,8,1.0,0.125,0.125,0.8,-0.75,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_forward,14,8,1.0,0.0,0.125,0.8,0.25,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_forward,15,8,1.0,0.25,0.25,0.55,-0.625,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_transpose,0,8,1.0,0.125,0.125,0.6749999999999999,0.375,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_transpose,1,8,1.0,0.0,0.0,0.575,-0.625,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_transpose,2,8,1.0,0.0,0.125,0.6375,0.75,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_transpose,3,8,1.0,0.0,0.125,0.6375,0.75,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_transpose,4,8,1.0,0.0,0.125,0.7,0.625,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_transpose,5,8,1.0,0.125,0.125,0.6,-0.75,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_transpose,6,8,1.0,0.0,0.0,0.7,0.75,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_transpose,7,8,1.0,0.125,0.25,0.7625,-0.75,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_transpose,8,8,1.0,0.125,0.125,0.75,0.625,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_transpose,9,8,1.0,0.125,0.25,0.625,0.5,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_transpose,10,8,1.0,0.0,0.125,0.8,-0.25,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_transpose,11,8,1.0,0.125,0.125,0.6,-0.875,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_transpose,12,8,1.0,0.125,0.0,0.575,0.75,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_transpose,13,8,1.0,0.125,0.125,0.8,-0.75,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_transpose,14,8,1.0,0.0,0.125,0.8,-0.625,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g0,relax_n16_t0.50_disordered_g0_a0.80_transpose,15,8,1.0,0.25,0.25,0.76875,-0.75,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.00_reciprocal,0,8,1.0,0.0,0.0,0.6,0.5,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.00_reciprocal,1,8,1.0,0.125,0.25,0.575,-0.625,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.00_reciprocal,2,8,1.0,0.125,0.125,0.6187499999999999,-0.25,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.00_reciprocal,3,8,1.0,0.125,0.25,0.625,-0.5,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.00_reciprocal,4,8,1.0,0.0,0.125,0.64125,0.375,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.00_reciprocal,5,8,1.0,0.0,0.125,0.7,-0.625,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.00_reciprocal,6,8,1.0,0.0,0.125,0.5874999999999999,0.25,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.00_reciprocal,7,8,1.0,0.125,0.125,0.6,-0.6875,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.00_reciprocal,8,8,1.0,0.0,0.125,0.6,0.75,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.00_reciprocal,9,8,1.0,0.0,0.0,0.6875,0.125,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.00_reciprocal,10,8,1.0,0.0,0.125,0.7,0.875,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.00_reciprocal,11,8,1.0,0.0,0.125,0.7,0.625,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.00_reciprocal,12,8,1.0,0.0,0.125,0.7,-0.125,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.00_reciprocal,13,8,1.0,0.0,0.125,0.6125,-0.375,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.00_reciprocal,14,8,1.0,0.0,0.125,0.6,0.375,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.00_reciprocal,15,8,1.0,0.0,0.125,0.6,-0.625,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_forward,0,8,1.0,0.0,0.0,0.6187499999999999,0.5,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_forward,1,8,1.0,0.125,0.25,0.6625,-0.75,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_forward,2,8,1.0,0.125,0.125,0.64375,-0.75,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_forward,3,8,1.0,0.125,0.25,0.64375,-0.75,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_forward,4,8,1.0,0.0,0.125,0.6,0.875,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_forward,5,8,1.0,0.0,0.125,0.7,-0.625,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_forward,6,8,1.0,0.0,0.125,0.6,0.625,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_forward,7,8,1.0,0.125,0.125,0.6,-1.0,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_forward,8,8,1.0,0.0,0.125,0.6,0.5,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_forward,9,8,1.0,0.0,0.0,0.6875,0.75,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_forward,10,8,1.0,0.0,0.125,0.7,0.625,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_forward,11,8,1.0,0.0,0.125,0.7,0.625,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_forward,12,8,1.0,0.0,0.125,0.7,-0.5,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_forward,13,8,1.0,0.0,0.125,0.6,-0.75,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_forward,14,8,1.0,0.0,0.125,0.6,0.75,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_forward,15,8,1.0,0.0,0.125,0.6,-0.625,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_transpose,0,8,1.0,0.25,0.25,0.6,0.625,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_transpose,1,8,1.0,0.125,0.25,0.625,-0.625,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_transpose,2,8,1.0,0.375,0.375,0.60625,0.5,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_transpose,3,8,1.0,0.125,0.25,0.6,-0.375,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_transpose,4,8,1.0,0.0,0.125,0.5874999999999999,-0.5,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_transpose,5,8,1.0,0.0,0.125,0.7,-0.625,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_transpose,6,8,1.0,0.0,0.125,0.6,0.625,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_transpose,7,8,1.0,0.125,0.125,0.6,-0.5,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_transpose,8,8,1.0,0.0,0.125,0.6,0.75,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_transpose,9,8,1.0,0.0,0.0,0.5625,-0.625,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_transpose,10,8,1.0,0.0,0.125,0.7,0.875,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_transpose,11,8,1.0,0.0,0.125,0.7,0.75,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_transpose,12,8,1.0,0.0,0.125,0.7,0.375,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_transpose,13,8,1.0,0.0,0.125,0.6,0.625,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_transpose,14,8,1.0,0.0,0.125,0.6,-0.375,1.0,-0.125
relaxation,relax_n16_t0.50_disordered_g1,relax_n16_t0.50_disordered_g1_a0.80_transpose,15,8,1.0,0.0,0.125,0.6,-0.625,1.0,-0.125
relaxation,relax_n16_t0.50_ordered_g0,relax_n16_t0.50_ordered_g0_a0.00_reciprocal,0,8,1.0,0.0,0.0,0.6,-0.75,1.0,-0.125
relaxation,relax_n16_t0.50_ordered_g0,relax_n16_t0.50_ordered_g0_a0.00_reciprocal,1,8,1.0,0.125,0.125,0.6,0.125,1.0,-0.125
relaxation,relax_n16_t0.50_ordered_g0,relax_n16_t0.50_ordered_g0_a0.00_reciprocal,2,8,1.0,0.125,0.125,0.6,-0.625,1.0,-0.125
relaxation,relax_n16_t0.50_ordered_g0,relax_n16_t0.50_ordered_g0_a0.00_reciprocal,3,8,1.0,0.125,0.125,0.6,0.125,1.0,-0.125
relaxation,relax_n16_t0.50_ordered_g0,relax_n16_t0.50_ordered_g0_a0.00_reciprocal,4,8,1.0,0.0,0.0,0.5874999999999999,0.375,1.0,-0.125
relaxation,relax_n16_t0.50_ordered_g0,relax_n16_t0.50_ordered_g0_a0.00_reciprocal,5,8,1.0,0.0,0.0,0.6,0.5,1.0,-0.125
relaxation,relax_n16_t0.50_ordered_g0,relax_n16_t0.50_ordered_g0_a0.00_reciprocal,6,8,1.0,0.0,0.0,0.6,-0.125,1.0,-0.125
relaxation,relax_n16_t0.50_ordered_g0,relax_n16_t0.50_ordered_g0_a0.00_reciprocal,7,8,1.0,0.125,0.125,0.6,0.375,1.0,-0.125
relaxation,relax_n16_t0.50_ordered_g0,relax_n16_t0.50_ordered_g0_a0.00_reciprocal,8,8,1.0,0.125,0.125,0.6,-0.125,1.0,-0.125
relaxation,relax_n16_t0.50_ordered_g0,relax_n16_t0.50_ordered_g0_a0.00_reciprocal,9,8,1.0,0.0,0.0,0.6,-0.625,1.0,-0.125
relaxation,relax_n16_t0.50_ordered_g0,relax_n16_t0.50_ordered_g0_a0.00_reciprocal,10,8,1.0,0.125,0.125,0.7,-0.125,1.0,-0.125
relaxation,relax_n16_t0.50_ordered_g0,relax_n16_t0.50_ordered_g0_a0.00_reciprocal,11,8,1.0,0.125,0.125,0.6875,-0.375,1.0,-0.125
relaxation,relax_n16_t0.50_ordered_g0,relax_n16_t0.50_ordered_g0_a0.00_reciprocal,12,8,1.0,0.0,0.0,0.6,0.0,1.0,-0.125
relaxation,relax_n16_t0.50_ordered_g0,relax_n16_t0.50_ordered_g0_a0.00_reciprocal,13,8,1.0,0.0,0.0,0.5874999999999999,0.625,1.0,-0.125
relaxation,relax_n16_t0.50_ordered_g0,relax_n16_t0.50_ordered_g0_a0.00_reciprocal,14,8,1.0,0.0,0.0,0.6,0.25,1.0,-0.125
relaxation,relax_n16_t0.50_ordered_g0,relax_n16_t0.50_ordered_g0_a0.00_reciprocal,15,8,1.0,0.125,0.125,0.6,0.625,1.0,-0.125
relaxation,relax_n16_t0.50_ordered_g0,relax_n16_t0.50_ordered_g0_a0.80_forward,0,8,1.0,0.0,0.0,0.6312500000000001,-0.75,1.0,-0.125
relaxation,relax_n16_t0.50_ordered_g0,relax_n16_t0.50_ordered_g0_a0.80_forward,1,8,1.0,0.125,0.125,0.7,-0.75,1.0,-0.125
relaxation,relax_n16_t0.50_ordered_g0,relax_n16_t0.50_ordered_g0_a0.80_forward,2,8,1.0,0.125,0.125,0.6,-0.625,1.0,-0.125
relaxation,relax_n16_t0.50_ordered_g0,relax_n16_t0.50_ordered_g0_a0.80_forward,3,8,1.0,0.125,0.125,0.6,0.75,1.0,-0.125
relaxation,relax_n16_t0.50_ordered_g0,relax_n16_t0.50_ordered_g0_a0.80_forward,4,8,1.0,0.0,0.0,0.6287499999999999,0.75,1.0,-0.125
relaxation,relax_n16_t0.50_ordered_g0,relax_n16_t0.50_ordered_g0_a0.80_forward,5,8,1.0,0.0,0.0,0.6,0.75,1.0,-0.125
relaxation,relax_n16_t0.50_ordered_g0,relax_n16_t0.50_ordered_g0_a0.80_forward,6,8,1.0,0.0,0.0,0.6,-0.75,1.0,-0.125
relaxation,relax_n16_t0.50_ordered_g0,relax_n16_t0.50_ordered_g0_a0.80_forward,7,8,1.0,0.125,0.125,0.6,-0.5,1.0,-0.125
relaxation,relax_n16_t0.50_ordered_g0,relax_n16_t0.50_ordered_g0_a0.80_forward,8,8,1.0,0.125,0.125,0.6,0.5,1.0,-0.125
relaxation,relax_n16_t0.50_ordered_g0,relax_n16_t0.50_ordered_g0_a0.80_forward,9,8,1.0,0.0,0.0,0.6,-0.875,1.0,-0.125
relaxation,relax_n16_t0.50_ordered_g0,relax_n16_t0.50_ordered_g0_a0.80_forward,10,8,1.0,0.125,0.125,0.7,-0.625,1.0,-0.125
