factor,metric,matched_cell,high_minus_low
sampling_temperature,mean_abs_belief_magnetization,8.0|ring|0.8|1|0.5,-0.32031249999999994
sampling_temperature,mean_abs_belief_magnetization,8.0|ring|0.8|1|0.8,-0.2708333333333333
sampling_temperature,mean_abs_belief_magnetization,16.0|modular|0.35|0|0.0,-0.016927083333333336
sampling_temperature,mean_abs_belief_magnetization,16.0|modular|0.35|0|0.2,-0.025390625
sampling_temperature,mean_abs_belief_magnetization,16.0|modular|0.35|0|0.5,-0.035807291666666664
sampling_temperature,mean_abs_belief_magnetization,16.0|modular|0.35|0|0.8,-0.02734375
sampling_temperature,mean_abs_belief_magnetization,16.0|modular|0.35|1|0.0,-0.022135416666666657
sampling_temperature,mean_abs_belief_magnetization,16.0|modular|0.35|1|0.2,-0.048177083333333315
sampling_temperature,mean_abs_belief_magnetization,16.0|modular|0.35|1|0.5,-0.10156249999999999
sampling_temperature,mean_abs_belief_magnetization,16.0|modular|0.35|1|0.8,-0.041015625000000014
sampling_temperature,mean_abs_belief_magnetization,16.0|modular|0.8|0|0.0,-0.08072916666666667
sampling_temperature,mean_abs_belief_magnetization,16.0|modular|0.8|0|0.2,-0.09440104166666666
sampling_temperature,mean_abs_belief_magnetization,16.0|modular|0.8|0|0.5,-0.05924479166666667
sampling_temperature,mean_abs_belief_magnetization,16.0|modular|0.8|0|0.8,-0.10807291666666667
sampling_temperature,mean_abs_belief_magnetization,16.0|modular|0.8|1|0.0,-0.09375
sampling_temperature,mean_abs_belief_magnetization,16.0|modular|0.8|1|0.2,-0.06575520833333333
sampling_temperature,mean_abs_belief_magnetization,16.0|modular|0.8|1|0.5,-0.08463541666666667
sampling_temperature,mean_abs_belief_magnetization,16.0|modular|0.8|1|0.8,-0.03906250000000001
sampling_temperature,mean_abs_belief_magnetization,16.0|ring|0.35|0|0.0,-0.23307291666666666
sampling_temperature,mean_abs_belief_magnetization,16.0|ring|0.35|0|0.2,-0.20247395833333331
sampling_temperature,mean_abs_belief_magnetization,16.0|ring|0.35|0|0.5,-0.10546875000000001
sampling_temperature,mean_abs_belief_magnetization,16.0|ring|0.35|0|0.8,-0.11783854166666667
sampling_temperature,mean_abs_belief_magnetization,16.0|ring|0.35|1|0.0,-0.02473958333333333
sampling_temperature,mean_abs_belief_magnetization,16.0|ring|0.35|1|0.2,-0.07552083333333333
sampling_temperature,mean_abs_belief_magnetization,16.0|ring|0.35|1|0.5,-0.08268229166666667
sampling_temperature,mean_abs_belief_magnetization,16.0|ring|0.35|1|0.8,-0.059895833333333336
sampling_temperature,mean_abs_belief_magnetization,16.0|ring|0.8|0|0.0,-0.0390625
sampling_temperature,mean_abs_belief_magnetization,16.0|ring|0.8|0|0.2,-0.05078125
sampling_temperature,mean_abs_belief_magnetization,16.0|ring|0.8|0|0.5,-0.04231770833333333
sampling_temperature,mean_abs_belief_magnetization,16.0|ring|0.8|0|0.8,-0.0703125
sampling_temperature,mean_abs_belief_magnetization,16.0|ring|0.8|1|0.0,0.15364583333333334
sampling_temperature,mean_abs_belief_magnetization,16.0|ring|0.8|1|0.2,0.10481770833333331
sampling_temperature,mean_abs_belief_magnetization,16.0|ring|0.8|1|0.5,0.04427083333333334
sampling_temperature,mean_abs_belief_magnetization,16.0|ring|0.8|1|0.8,-0.01236979166666663
sampling_temperature,belief_susceptibility,8.0|modular|0.35|0|0.0,-0.047207446808510634
sampling_temperature,belief_susceptibility,8.0|modular|0.35|0|0.2,-0.047207446808510634
sampling_temperature,belief_susceptibility,8.0|modular|0.35|0|0.5,-0.047207446808510634
sampling_temperature,belief_susceptibility,8.0|modular|0.35|0|0.8,0.07613031914893623
sampling_temperature,belief_susceptibility,8.0|modular|0.35|1|0.0,-0.010638297872340413
sampling_temperature,belief_susceptibility,8.0|modular|0.35|1|0.2,-0.08233599290780141
sampling_temperature,belief_susceptibility,8.0|modular|0.35|1|0.5,-0.08244680851063829
sampling_temperature,belief_susceptibility,8.0|modular|0.35|1|0.8,-0.08244680851063829
sampling_temperature,belief_susceptibility,8.0|modular|0.8|0|0.0,0.07801418439716312
sampling_temperature,belief_susceptibility,8.0|modular|0.8|0|0.2,0.20068705673758866
sampling_temperature,belief_susceptibility,8.0|modular|0.8|0|0.5,0.2072251773049645
sampling_temperature,belief_susceptibility,8.0|modular|0.8|0|0.8,0.21498226950354607
sampling_temperature,belief_susceptibility,8.0|modular|0.8|1|0.0,-0.16688829787234044
sampling_temperature,belief_susceptibility,8.0|modular|0.8|1|0.2,-0.08953900709219859
sampling_temperature,belief_susceptibility,8.0|modular|0.8|1|0.5,-0.12333776595744682
sampling_temperature,belief_susceptibility,8.0|modular|0.8|1|0.8,-0.08156028368794327
sampling_temperature,belief_susceptibility,8.0|ring|0.35|0|0.0,6.938893903907228e-18
sampling_temperature,belief_susceptibility,8.0|ring|0.35|0|0.2,0.026595744680851068
sampling_temperature,belief_susceptibility,8.0|ring|0.35|0|0.5,0.03823138297872342
sampling_temperature,belief_susceptibility,8.0|ring|0.35|0|0.8,0.015181737588652482
sampling_temperature,belief_susceptibility,8.0|ring|0.35|1|0.0,-0.29698581560283693
sampling_temperature,belief_susceptibility,8.0|ring|0.35|1|0.2,-0.2432402482269504
sampling_temperature,belief_susceptibility,8.0|ring|0.35|1|0.5,-0.2778147163120568
sampling_temperature,belief_susceptibility,8.0|ring|0.35|1|0.8,-0.24146719858156032
sampling_temperature,belief_susceptibility,8.0|ring|0.8|0|0.0,-0.017730496453900735
sampling_temperature,belief_susceptibility,8.0|ring|0.8|0|0.2,-0.1879432624113475
sampling_temperature,belief_susceptibility,8.0|ring|0.8|0|0.5,-0.2376994680851064
sampling_temperature,belief_susceptibility,8.0|ring|0.8|0|0.8,-0.02493351063829788
sampling_temperature,belief_susceptibility,8.0|ring|0.8|1|0.0,-0.14095744680851063
sampling_temperature,belief_susceptibility,8.0|ring|0.8|1|0.2,-0.1357491134751773
sampling_temperature,belief_susceptibility,8.0|ring|0.8|1|0.5,-0.1685505319148936
sampling_temperature,belief_susceptibility,8.0|ring|0.8|1|0.8,-0.19636524822695034
sampling_temperature,belief_susceptibility,16.0|modular|0.35|0|0.0,0.011101973684210543
sampling_temperature,belief_susceptibility,16.0|modular|0.35|0|0.2,-0.003330592105263118
sampling_temperature,belief_susceptibility,16.0|modular|0.35|0|0.5,-0.03973410087719294
sampling_temperature,belief_susceptibility,16.0|modular|0.35|0|0.8,-0.025301535087719276
sampling_temperature,belief_susceptibility,16.0|modular|0.35|1|0.0,0.06104714912280704
sampling_temperature,belief_susceptibility,16.0|modular|0.35|1|0.2,0.03566337719298246
sampling_temperature,belief_susceptibility,16.0|modular|0.35|1|0.5,-0.023026315789473673
sampling_temperature,belief_susceptibility,16.0|modular|0.35|1|0.8,-0.08342927631578945
sampling_temperature,belief_susceptibility,16.0|modular|0.8|0|0.0,-0.24210526315789477
sampling_temperature,belief_susceptibility,16.0|modular|0.8|0|0.2,-0.28458059210526315
sampling_temperature,belief_susceptibility,16.0|modular|0.8|0|0.5,-0.14592927631578947
sampling_temperature,belief_susceptibility,16.0|modular|0.8|0|0.8,-0.14649122807017545
sampling_temperature,belief_susceptibility,16.0|modular|0.8|1|0.0,-0.23607456140350874
sampling_temperature,belief_susceptibility,16.0|modular|0.8|1|0.2,-0.13353892543859647
sampling_temperature,belief_susceptibility,16.0|modular|0.8|1|0.5,-0.15260416666666662
sampling_temperature,belief_susceptibility,16.0|modular|0.8|1|0.8,-0.08363486842105267
sampling_temperature,belief_susceptibility,16.0|ring|0.35|0|0.0,-0.03072916666666666
sampling_temperature,belief_susceptibility,16.0|ring|0.35|0|0.2,-0.05826480263157897
sampling_temperature,belief_susceptibility,16.0|ring|0.35|0|0.5,-0.03884320175438595
sampling_temperature,belief_susceptibility,16.0|ring|0.35|0|0.8,-0.14187225877192983
sampling_temperature,belief_susceptibility,16.0|ring|0.35|1|0.0,-0.04777960526315789
sampling_temperature,belief_susceptibility,16.0|ring|0.35|1|0.2,-0.08440241228070175
sampling_temperature,belief_susceptibility,16.0|ring|0.35|1|0.5,-0.08814418859649126
sampling_temperature,belief_susceptibility,16.0|ring|0.35|1|0.8,-0.06644736842105264
sampling_temperature,belief_susceptibility,16.0|ring|0.8|0|0.0,-0.08355263157894735
sampling_temperature,belief_susceptibility,16.0|ring|0.8|0|0.2,-0.0765350877192982
sampling_temperature,belief_susceptibility,16.0|ring|0.8|0|0.5,-0.06223958333333332
sampling_temperature,belief_susceptibility,16.0|ring|0.8|0|0.8,-0.05526315789473685
sampling_temperature,belief_susceptibility,16.0|ring|0.8|1|0.0,-0.000986842105263161
sampling_temperature,belief_susceptibility,16.0|ring|0.8|1|0.2,-0.05656524122807012
sampling_temperature,belief_susceptibility,16.0|ring|0.8|1|0.5,-0.07395833333333329
sampling_temperature,belief_susceptibility,16.0|ring|0.8|1|0.8,-0.07676809210526311
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|modular|0.35|0|0.0,-6.7069309336455865
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|modular|0.35|0|0.2,-6.7069309336455865
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|modular|0.35|0|0.5,-6.7069309336455865
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|modular|0.35|0|0.8,-6.174760460659437
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|modular|0.35|1|0.0,6.1680213480302095
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|modular|0.35|1|0.2,-2.249190143488768
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|modular|0.35|1|0.5,-2.135217763550399
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|modular|0.35|1|0.8,-2.135217763550399
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|modular|0.8|0|0.0,1.3504727035230815
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|modular|0.8|0|0.2,1.6385153708815583
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|modular|0.8|0|0.5,1.7239664016204497
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|modular|0.8|0|0.8,3.519458801192778
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|modular|0.8|1|0.0,-4.063869220353613
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|modular|0.8|1|0.2,1.3109274547746548
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|modular|0.8|1|0.5,-6.035829515317052
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|modular|0.8|1|0.8,-1.2159628206597688
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|ring|0.35|0|0.0,-0.1510923185341806
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|ring|0.35|0|0.2,-0.07691014376125249
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|ring|0.35|0|0.5,1.3196304721481287
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|ring|0.35|0|0.8,-0.9778809196454379
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|ring|0.35|1|0.0,-14.002540068396414
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|ring|0.35|1|0.2,-13.653587609319171
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|ring|0.35|1|0.5,-13.932141586888228
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|ring|0.35|1|0.8,-13.816738273293744
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|ring|0.8|0|0.0,-8.199803363893842
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|ring|0.8|0|0.2,-10.817045195668005
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|ring|0.8|0|0.5,-11.941589110777077
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|ring|0.8|0|0.8,-9.737903041219482
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|ring|0.8|1|0.0,-4.987223455899792
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|ring|0.8|1|0.2,-5.281319590020027
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|ring|0.8|1|0.5,-6.380462075088715
sampling_temperature,belief_integrated_autocorrelation_time_updates,8.0|ring|0.8|1|0.8,-6.461913973997489
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|modular|0.35|0|0.0,-7.360912262195773
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|modular|0.35|0|0.2,-7.97373654720778
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|modular|0.35|0|0.5,-8.882984064246711
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|modular|0.35|0|0.8,-8.270159779234705
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|modular|0.35|1|0.0,-0.3148322341884864
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|modular|0.35|1|0.2,-0.15868867473269788
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|modular|0.35|1|0.5,-6.54811558056657
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|modular|0.35|1|0.8,-13.343691819794863
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|modular|0.8|0|0.0,-12.102108654204276
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|modular|0.8|0|0.2,-15.047067908181287
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|modular|0.8|0|0.5,-15.029459226101217
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|modular|0.8|0|0.8,-12.79090338560058
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|modular|0.8|1|0.0,-14.224938890171451
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|modular|0.8|1|0.2,-15.049187469947668
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|modular|0.8|1|0.5,-16.936200494570457
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|modular|0.8|1|0.8,-8.529592421383104
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|ring|0.35|0|0.0,-0.39649528148971314
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|ring|0.35|0|0.2,1.811774179644928
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|ring|0.35|0|0.5,2.8300765671411128
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|ring|0.35|0|0.8,-7.523980539929315
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|ring|0.35|1|0.0,-9.9588010990412
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|ring|0.35|1|0.2,-11.3034459321403
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|ring|0.35|1|0.5,-8.685420445999254
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|ring|0.35|1|0.8,-4.126007323470789
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|ring|0.8|0|0.0,7.4034537323600915
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|ring|0.8|0|0.2,1.3320914915783213
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|ring|0.8|0|0.5,1.363468831312403
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|ring|0.8|0|0.8,-1.5959970522058136
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|ring|0.8|1|0.0,-2.08076035157767
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|ring|0.8|1|0.2,-8.505453313996341
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|ring|0.8|1|0.5,-19.21422597547317
sampling_temperature,belief_integrated_autocorrelation_time_updates,16.0|ring|0.8|1|0.8,-14.628112389023094
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|modular|0.35|0|0.0,-0.004692316746175838
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|modular|0.35|0|0.2,-0.0044681904122266
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|modular|0.35|0|0.5,-0.0045613482714210694
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|modular|0.35|0|0.8,0.00016446441648958893
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|modular|0.35|1|0.0,0.0004293503134867073
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|modular|0.35|1|0.2,0.0004439407756862048
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|modular|0.35|1|0.5,-0.015489976390145307
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|modular|0.35|1|0.8,-0.015580606777374478
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|modular|0.8|0|0.0,0.0005276756509155558
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|modular|0.8|0|0.2,0.013430185275898345
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|modular|0.8|0|0.5,0.013477947106252136
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|modular|0.8|0|0.8,0.021431065780652292
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|modular|0.8|1|0.0,-0.007295940166057927
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|modular|0.8|1|0.2,-0.0036871912453728638
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|modular|0.8|1|0.5,-0.003394271524940428
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|modular|0.8|1|0.8,-0.0035428283223456853
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|ring|0.35|0|0.0,3.469446951953614e-18
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|ring|0.35|0|0.2,-0.00018520143077914789
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|ring|0.35|0|0.5,-0.00018890887874508863
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|ring|0.35|0|0.8,3.469446951953614e-18
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|ring|0.35|1|0.0,-0.01878542032424825
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|ring|0.35|1|0.2,-0.015511284506773759
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|ring|0.35|1|0.5,-0.01601156927991118
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|ring|0.35|1|0.8,-0.013680588581799536
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|ring|0.8|0|0.0,3.469446951953614e-18
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|ring|0.8|0|0.2,2.6020852139652106e-18
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|ring|0.8|0|0.5,2.6020852139652106e-18
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|ring|0.8|0|0.8,1.734723475976807e-18
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|ring|0.8|1|0.0,-0.0020822530111201387
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|ring|0.8|1|0.2,-0.003400702378531349
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|ring|0.8|1|0.5,-0.003524057027185685
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,8.0|ring|0.8|1|0.8,-0.008555722578659955
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|modular|0.35|0|0.0,-0.002388006892203441
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|modular|0.35|0|0.2,-0.00240904218666291
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|modular|0.35|0|0.5,-0.0023813080551754974
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|modular|0.35|0|0.8,-0.002418664510690222
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|modular|0.35|1|0.0,-0.0005543327946783937
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|modular|0.35|1|0.2,-0.00037363732752300396
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|modular|0.35|1|0.5,0.0012710050950231035
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|modular|0.35|1|0.8,-9.177894065245593e-05
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|modular|0.8|0|0.0,-0.0049799451465728905
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|modular|0.8|0|0.2,-0.004906981618742215
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|modular|0.8|0|0.5,-0.0026034811899582917
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|modular|0.8|0|0.8,-0.0024592756304964852
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|modular|0.8|1|0.0,0.003346274840899553
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|modular|0.8|1|0.2,0.0032245176483946406
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|modular|0.8|1|0.5,0.003151589245107135
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|modular|0.8|1|0.8,1.821258734862382e-05
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|ring|0.35|0|0.0,-0.010022026285101073
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|ring|0.35|0|0.2,-0.006049865875889103
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|ring|0.35|0|0.5,-0.0015799860035563599
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|ring|0.35|0|0.8,0.0006801161634863587
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|ring|0.35|1|0.0,-1.734723475976807e-18
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|ring|0.35|1|0.2,8.673617379884035e-19
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|ring|0.35|1|0.5,0.0
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|ring|0.35|1|0.8,-8.673617379884035e-19
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|ring|0.8|0|0.0,-0.008304587720511677
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|ring|0.8|0|0.2,-0.00547954159815974
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|ring|0.8|0|0.5,-0.007433716165296815
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|ring|0.8|0|0.8,-0.003898317668016615
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|ring|0.8|1|0.0,-0.005422925716696536
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|ring|0.8|1|0.2,-0.01500060882085772
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|ring|0.8|1|0.5,-0.02291440909509057
sampling_temperature,neighbor_belief_mutual_information_bias_corrected,16.0|ring|0.8|1|0.8,-0.017235241931992207
