n_agents,topology,alpha,orientation,replicate,trajectory_sweeps,burn_in_sweeps,occupied_macrostates,raw_block_kl,shuffle_floor,irreversibility
16,ring,0.2,forward,1,200,50,1,0.0,0.0,0.0
16,ring,0.2,forward,2,200,50,1,0.0,0.0,0.0
16,ring,0.2,forward,3,200,50,1,0.0,0.0,0.0
16,ring,0.2,forward,4,200,50,1,0.0,0.0,0.0
16,ring,0.2,forward,5,200,50,1,0.0,0.0,0.0
16,ring,0.2,forward,6,200,50,1,0.0,0.0,0.0
16,ring,0.2,forward,7,200,50,1,0.0,0.0,0.0
16,ring,0.2,forward,8,200,50,1,0.0,0.0,0.0
16,ring,0.2,forward,9,200,50,1,0.0,0.0,0.0
16,ring,0.2,forward,10,200,50,1,0.0,0.0,0.0
16,ring,0.2,forward,11,200,50,3,0.0013695561462723164,7.581188013159798e-05,0.0012937442661407183
16,ring,0.2,transpose,0,200,50,1,0.0,0.0,0.0
16,ring,0.2,transpose,1,200,50,1,0.0,0.0,0.0
16,ring,0.2,transpose,2,200,50,1,0.0,0.0,0.0
16,ring,0.2,transpose,3,200,50,1,0.0,0.0,0.0
16,ring,0.2,transpose,4,200,50,1,0.0,0.0,0.0
16,ring,0.2,transpose,5,200,50,1,0.0,0.0,0.0
16,ring,0.2,transpose,6,200,50,1,0.0,0.0,0.0
16,ring,0.2,transpose,7,200,50,1,0.0,0.0,0.0
16,ring,0.2,transpose,8,200,50,1,0.0,0.0,0.0
16,ring,0.2,transpose,9,200,50,1,0.0,0.0,0.0
16,ring,0.2,transpose,10,200,50,1,0.0,0.0,0.0
16,ring,0.2,transpose,11,200,50,1,0.0,0.0,0.0
16,ring,0.5,forward,0,200,50,1,0.0,0.0,0.0
16,ring,0.5,forward,1,200,50,1,0.0,0.0,0.0
16,ring,0.5,forward,2,200,50,1,0.0,0.0,0.0
16,ring,0.5,forward,3,200,50,1,0.0,0.0,0.0
16,ring,0.5,forward,4,200,50,1,0.0,0.0,0.0
16,ring,0.5,forward,5,200,50,1,0.0,0.0,0.0
16,ring,0.5,forward,6,200,50,1,0.0,0.0,0.0
16,ring,0.5,forward,7,200,50,1,0.0,0.0,0.0
16,ring,0.5,forward,8,200,50,1,0.0,0.0,0.0
16,ring,0.5,forward,9,200,50,1,0.0,0.0,0.0
16,ring,0.5,forward,10,200,50,1,0.0,0.0,0.0
16,ring,0.5,forward,11,200,50,3,0.0013695561462723164,7.581188013159798e-05,0.0012937442661407183
16,ring,0.5,transpose,0,200,50,1,0.0,0.0,0.0
16,ring,0.5,transpose,1,200,50,1,0.0,0.0,0.0
16,ring,0.5,transpose,2,200,50,1,0.0,0.0,0.0
16,ring,0.5,transpose,3,200,50,1,0.0,0.0,0.0
16,ring,0.5,transpose,4,200,50,1,0.0,0.0,0.0
16,ring,0.5,transpose,5,200,50,1,0.0,0.0,0.0
16,ring,0.5,transpose,6,200,50,1,0.0,0.0,0.0
16,ring,0.5,transpose,7,200,50,1,0.0,0.0,0.0
16,ring,0.5,transpose,8,200,50,1,0.0,0.0,0.0
16,ring,0.5,transpose,9,200,50,1,0.0,0.0,0.0
16,ring,0.5,transpose,10,200,50,1,0.0,0.0,0.0
16,ring,0.5,transpose,11,200,50,1,0.0,0.0,0.0
16,ring,0.8,forward,0,200,50,1,0.0,0.0,0.0
16,ring,0.8,forward,1,200,50,1,0.0,0.0,0.0
16,ring,0.8,forward,2,200,50,3,0.0013695561462723164,2.467983215191899e-05,0.0013448763141203973
16,ring,0.8,forward,3,200,50,1,0.0,0.0,0.0
16,ring,0.8,forward,4,200,50,1,0.0,0.0,0.0
16,ring,0.8,forward,5,200,50,1,0.0,0.0,0.0
16,ring,0.8,forward,6,200,50,1,0.0,0.0,0.0
16,ring,0.8,forward,7,200,50,1,0.0,0.0,0.0
16,ring,0.8,forward,8,200,50,1,0.0,0.0,0.0
16,ring,0.8,forward,9,200,50,1,0.0,0.0,0.0
16,ring,0.8,forward,10,200,50,1,0.0,0.0,0.0
16,ring,0.8,forward,11,200,50,3,0.0013695561462723164,7.581188013159798e-05,0.0012937442661407183
16,ring,0.8,transpose,0,200,50,1,0.0,0.0,0.0
16,ring,0.8,transpose,1,200,50,1,0.0,0.0,0.0
16,ring,0.8,transpose,2,200,50,1,0.0,0.0,0.0
16,ring,0.8,transpose,3,200,50,1,0.0,0.0,0.0
16,ring,0.8,transpose,4,200,50,1,0.0,0.0,0.0
16,ring,0.8,transpose,5,200,50,1,0.0,0.0,0.0
16,ring,0.8,transpose,6,200,50,1,0.0,0.0,0.0
16,ring,0.8,transpose,7,200,50,1,0.0,0.0,0.0
16,ring,0.8,transpose,8,200,50,1,0.0,0.0,0.0
16,ring,0.8,transpose,9,200,50,1,0.0,0.0,0.0
16,ring,0.8,transpose,10,200,50,1,0.0,0.0,0.0
16,ring,0.8,transpose,11,200,50,1,0.0,0.0,0.0
16,modular,0.0,reciprocal,0,200,50,1,0.0,0.0,0.0
16,modular,0.0,reciprocal,1,200,50,1,0.0,0.0,0.0
16,modular,0.0,reciprocal,2,200,50,1,0.0,0.0,0.0
16,modular,0.0,reciprocal,3,200,50,1,0.0,0.0,0.0
16,modular,0.0,reciprocal,4,200,50,1,0.0,0.0,0.0
16,modular,0.0,reciprocal,5,200,50,1,0.0,0.0,0.0
16,modular,0.0,reciprocal,6,200,50,1,0.0,0.0,0.0
16,modular,0.0,reciprocal,7,200,50,1,0.0,0.0,0.0
16,modular,0.0,reciprocal,8,200,50,1,0.0,0.0,0.0
16,modular,0.0,reciprocal,9,200,50,1,0.0,0.0,0.0
16,modular,0.0,reciprocal,10,200,50,1,0.0,0.0,0.0
16,modular,0.0,reciprocal,11,200,50,1,0.0,0.0,0.0
16,modular,0.2,forward,0,200,50,1,0.0,0.0,0.0
16,modular,0.2,forward,1,200,50,1,0.0,0.0,0.0
16,modular,0.2,forward,2,200,50,1,0.0,0.0,0.0
16,modular,0.2,forward,3,200,50,1,0.0,0.0,0.0
16,modular,0.2,forward,4,200,50,1,0.0,0.0,0.0
16,modular,0.2,forward,5,200,50,1,0.0,0.0,0.0
16,modular,0.2,forward,6,200,50,1,0.0,0.0,0.0
16,modular,0.2,forward,7,200,50,1,0.0,0.0,0.0
16,modular,0.2,forward,8,200,50,1,0.0,0.0,0.0
16,modular,0.2,forward,9,200,50,1,0.0,0.0,0.0
16,modular,0.2,forward,10,200,50,1,0.0,0.0,0.0
16,modular,0.2,forward,11,200,50,1,0.0,0.0,0.0
16,modular,0.2,transpose,0,200,50,1,0.0,0.0,0.0
16,modular,0.2,transpose,1,200,50,1,0.0,0.0,0.0
16,modular,0.2,transpose,2,200,50,1,0.0,0.0,0.0
16,modular,0.2,transpose,3,200,50,1,0.0,0.0,0.0
16,modular,0.2,transpose,4,200,50,1,0.0,0.0,0.0
16,modular,0.2,transpose,5,200,50,1,0.0,0.0,0.0
16,modular,0.2,transpose,6,200,50,1,0.0,0.0,0.0
16,modular,0.2,transpose,7,200,50,1,0.0,0.0,0.0
16,modular,0.2,transpose,8,200,50,1,0.0,0.0,0.0
16,modular,0.2,transpose,9,200,50,1,0.0,0.0,0.0
16,modular,0.2,transpose,10,200,50,1,0.0,0.0,0.0
16,modular,0.2,transpose,11,200,50,1,0.0,0.0,0.0
16,modular,0.5,forward,0,200,50,1,0.0,0.0,0.0
16,modular,0.5,forward,1,200,50,1,0.0,0.0,0.0
16,modular,0.5,forward,2,200,50,1,0.0,0.0,0.0
16,modular,0.5,forward,3,200,50,1,0.0,0.0,0.0
16,modular,0.5,forward,4,200,50,1,0.0,0.0,0.0
16,modular,0.5,forward,5,200,50,1,0.0,0.0,0.0
16,modular,0.5,forward,6,200,50,1,0.0,0.0,0.0
16,modular,0.5,forward,7,200,50,1,0.0,0.0,0.0
16,modular,0.5,forward,8,200,50,1,0.0,0.0,0.0
16,modular,0.5,forward,9,200,50,1,0.0,0.0,0.0
16,modular,0.5,forward,10,200,50,1,0.0,0.0,0.0
16,modular,0.5,forward,11,200,50,1,0.0,0.0,0.0
16,modular,0.5,transpose,0,200,50,1,0.0,0.0,0.0
16,modular,0.5,transpose,1,200,50,1,0.0,0.0,0.0
16,modular,0.5,transpose,2,200,50,1,0.0,0.0,0.0
16,modular,0.5,transpose,3,200,50,1,0.0,0.0,0.0
16,modular,0.5,transpose,4,200,50,1,0.0,0.0,0.0
16,modular,0.5,transpose,5,200,50,1,0.0,0.0,0.0
16,modular,0.5,transpose,6,200,50,1,0.0,0.0,0.0
16,modular,0.5,transpose,7,200,50,1,0.0,0.0,0.0
16,modular,0.5,transpose,8,200,50,1,0.0,0.0,0.0
16,modular,0.5,transpose,9,200,50,1,0.0,0.0,0.0
16,modular,0.5,transpose,10,200,50,1,0.0,0.0,0.0
16,modular,0.5,transpose,11,200,50,1,0.0,0.0,0.0
16,modular,0.8,forward,0,200,50,1,0.0,0.0,0.0
16,modular,0.8,forward,1,200,50,1,0.0,0.0,0.0
16,modular,0.8,forward,2,200,50,1,0.0,0.0,0.0
16,modular,0.8,forward,3,200,50,1,0.0,0.0,0.0
16,modular,0.8,forward,4,200,50,1,0.0,0.0,0.0
16,modular,0.8,forward,5,200,50,1,0.0,0.0,0.0
16,modular,0.8,forward,6,200,50,1,0.0,0.0,0.0
16,modular,0.8,forward,7,200,50,1,0.0,0.0,0.0
16,modular,0.8,forward,8,200,50,1,0.0,0.0,0.0
16,modular,0.8,forward,9,200,50,1,0.0,0.0,0.0
16,modular,0.8,forward,10,200,50,1,0.0,0.0,0.0
16,modular,0.8,forward,11,200,50,1,0.0,0.0,0.0
16,modular,0.8,transpose,0,200,50,1,0.0,0.0,0.0
16,modular,0.8,transpose,1,200,50,1,0.0,0.0,0.0
16,modular,0.8,transpose,2,200,50,1,0.0,0.0,0.0
16,modular,0.8,transpose,3,200,50,1,0.0,0.0,0.0
16,modular,0.8,transpose,4,200,50,1,0.0,0.0,0.0
16,modular,0.8,transpose,5,200,50,1,0.0,0.0,0.0
16,modular,0.8,transpose,6,200,50,1,0.0,0.0,0.0
16,modular,0.8,transpose,7,200,50,1,0.0,0.0,0.0
16,modular,0.8,transpose,8,200,50,1,0.0,0.0,0.0
16,modular,0.8,transpose,9,200,50,1,0.0,0.0,0.0
16,modular,0.8,transpose,10,200,50,1,0.0,0.0,0.0
16,modular,0.8,transpose,11,200,50,1,0.0,0.0,0.0
