model_key,cluster_id,panel_id,condition,block_length,pseudocount,raw_block_divergence_nats_per_update,shuffle_floor_nats_per_update,adjusted_irreversibility_nats_per_update
granite,V15G_g5,V15G_g5_field_persistent,field_persistent,4,0.5,0.018669228434882907,0.16599227276582765,-0.14732304433094473
granite,V15G_g5,V15G_g5_field_persistent,field_persistent,4,1.0,0.011083534252496035,0.07566655302472887,-0.06458301877223284
granite,V15G_g5,V15G_g5_field_scrambled,field_scrambled,2,0.1,0.14909288254716851,0.6599146799928868,-0.5108217974457183
granite,V15G_g5,V15G_g5_field_scrambled,field_scrambled,2,0.5,0.06653855134497635,0.2928642704782215,-0.22632571913324515
granite,V15G_g5,V15G_g5_field_scrambled,field_scrambled,2,1.0,0.03983935281261442,0.16971004433391276,-0.12987069152129835
granite,V15G_g5,V15G_g5_field_scrambled,field_scrambled,3,0.1,0.13939677637445094,0.757706008469378,-0.618309232094927
granite,V15G_g5,V15G_g5_field_scrambled,field_scrambled,3,0.5,0.05938040420113311,0.24040914369676414,-0.18102873949563103
granite,V15G_g5,V15G_g5_field_scrambled,field_scrambled,3,1.0,0.03397533967190306,0.10960836493487323,-0.07563302526297017
granite,V15G_g5,V15G_g5_field_scrambled,field_scrambled,4,0.1,0.13011169636468556,0.6364365629909365,-0.506324866626251
granite,V15G_g5,V15G_g5_field_scrambled,field_scrambled,4,0.5,0.053500901413210455,0.17915696236145617,-0.12565606094824572
granite,V15G_g5,V15G_g5_field_scrambled,field_scrambled,4,1.0,0.029598733169470606,0.07625819516570634,-0.04665946199623573
