model_key,condition,phase,agent_i,agent_j,community_i,community_j,connected_correlation,between_cluster_sd,independent_clusters
qwen,field_scrambled,disruption,11,4,1,0,-0.05532407407407408,0.07120483551573617,6
qwen,field_scrambled,disruption,11,5,1,0,0.002812500000000014,0.10538114016716699,6
qwen,field_scrambled,disruption,11,6,1,0,0.04422453703703707,0.07548227676894943,6
qwen,field_scrambled,disruption,11,7,1,0,-0.00802083333333333,0.07632390859959778,6
qwen,field_scrambled,disruption,11,8,1,1,-0.0138773148148148,0.08013521097696723,6
qwen,field_scrambled,disruption,11,9,1,1,0.04993055555555551,0.0875166099755066,6
qwen,field_scrambled,disruption,11,10,1,1,-0.028657407407407427,0.11579161474505609,6
qwen,field_scrambled,disruption,11,11,1,1,0.1042476851851852,0.06946244789778626,6
qwen,field_scrambled,disruption,11,12,1,1,-0.008171296296296296,0.06092518539176205,6
qwen,field_scrambled,disruption,11,13,1,1,-0.007893518518518494,0.08897298177888342,6
qwen,field_scrambled,disruption,11,14,1,1,-0.011053240740740766,0.12885956934739892,6
qwen,field_scrambled,disruption,11,15,1,1,-0.015625,0.0923379356888811,6
qwen,field_scrambled,disruption,12,0,1,0,0.018634259259259267,0.07116818546533263,6
qwen,field_scrambled,disruption,12,1,1,0,-0.04106481481481481,0.017249288021330023,6
qwen,field_scrambled,disruption,12,2,1,0,0.034710648148148115,0.0962509260884847,6
qwen,field_scrambled,disruption,12,3,1,0,0.03635416666666669,0.13250817257290626,6
qwen,field_scrambled,disruption,12,4,1,0,-0.04430555555555552,0.06413533386038238,6
qwen,field_scrambled,disruption,12,5,1,0,0.013043981481481467,0.09134812516095667,6
qwen,field_scrambled,disruption,12,6,1,0,-0.007511574074074064,0.11517220246405731,6
qwen,field_scrambled,disruption,12,7,1,0,-0.02839120370370372,0.060745249786764245,6
qwen,field_scrambled,disruption,12,8,1,1,-0.06357638888888895,0.08276207846558979,6
qwen,field_scrambled,disruption,12,9,1,1,-0.015659722222222283,0.0790190967454258,6
qwen,field_scrambled,disruption,12,10,1,1,0.06649305555555558,0.10625540790522121,6
qwen,field_scrambled,disruption,12,11,1,1,-0.008171296296296296,0.06092518539176205,6
qwen,field_scrambled,disruption,12,12,1,1,0.12625,0.10306983653670795,6
qwen,field_scrambled,disruption,12,13,1,1,-0.038310185185185176,0.09488334157390566,6
qwen,field_scrambled,disruption,12,14,1,1,0.027743055555555562,0.10862134746803503,6
qwen,field_scrambled,disruption,12,15,1,1,0.06785879629629632,0.07047091949955789,6
qwen,field_scrambled,disruption,13,0,1,0,-0.01273148148148153,0.09731077977327235,6
qwen,field_scrambled,disruption,13,1,1,0,-0.013576388888888883,0.08583200455192246,6
qwen,field_scrambled,disruption,13,2,1,0,0.06077546296296297,0.0839785946127813,6
qwen,field_scrambled,disruption,13,3,1,0,-0.04004629629629628,0.10689442974300535,6
qwen,field_scrambled,disruption,13,4,1,0,0.00434027777777779,0.10700806864625316,6
qwen,field_scrambled,disruption,13,5,1,0,-0.03339120370370369,0.12353593544780812,6
qwen,field_scrambled,disruption,13,6,1,0,-0.014884259259259236,0.14494121750876046,6
qwen,field_scrambled,disruption,13,7,1,0,-0.012951388888888915,0.09178840558841277,6
qwen,field_scrambled,disruption,13,8,1,1,-0.0071527777777777675,0.10165465548356105,6
qwen,field_scrambled,disruption,13,9,1,1,-0.0036689814814814814,0.1253290608316376,6
qwen,field_scrambled,disruption,13,10,1,1,-0.0985185185185185,0.06241422612215886,6
qwen,field_scrambled,disruption,13,11,1,1,-0.007893518518518494,0.08897298177888342,6
qwen,field_scrambled,disruption,13,12,1,1,-0.038310185185185176,0.09488334157390566,6
qwen,field_scrambled,disruption,13,13,1,1,0.19927083333333337,0.10945113091179264,6
qwen,field_scrambled,disruption,13,14,1,1,-0.0024421296296296227,0.11463984647335392,6
qwen,field_scrambled,disruption,13,15,1,1,-0.049756944444444375,0.08930086550238642,6
qwen,field_scrambled,disruption,14,0,1,0,0.003831018518518544,0.1134356871744638,6
qwen,field_scrambled,disruption,14,1,1,0,0.05001157407407406,0.11904845062815816,6
qwen,field_scrambled,disruption,14,2,1,0,0.045381944444444454,0.10155615720934714,6
qwen,field_scrambled,disruption,14,3,1,0,-0.04390046296296298,0.09999850902309274,6
qwen,field_scrambled,disruption,14,4,1,0,0.004976851851851871,0.13281674860064793,6
qwen,field_scrambled,disruption,14,5,1,0,0.054629629629629604,0.1320429870808851,6
qwen,field_scrambled,disruption,14,6,1,0,0.045162037037036994,0.10972615733684228,6
qwen,field_scrambled,disruption,14,7,1,0,-0.018101851851851886,0.08024982292328196,6
qwen,field_scrambled,disruption,14,8,1,1,-0.05361111111111109,0.09058179578919297,6
qwen,field_scrambled,disruption,14,9,1,1,0.0027083333333333313,0.11338623833256788,6
qwen,field_scrambled,disruption,14,10,1,1,-0.005833333333333339,0.15897594376019422,6
qwen,field_scrambled,disruption,14,11,1,1,-0.011053240740740766,0.12885956934739892,6
qwen,field_scrambled,disruption,14,12,1,1,0.027743055555555562,0.10862134746803503,6
qwen,field_scrambled,disruption,14,13,1,1,-0.0024421296296296227,0.11463984647335392,6
qwen,field_scrambled,disruption,14,14,1,1,0.1612384259259259,0.06415007626836175,6
qwen,field_scrambled,disruption,14,15,1,1,-0.03591435185185188,0.10192870390767436,6
qwen,field_scrambled,disruption,15,0,1,0,0.00011574074074075884,0.09274543750494435,6
qwen,field_scrambled,disruption,15,1,1,0,-0.056666666666666664,0.06573873888449226,6
qwen,field_scrambled,disruption,15,2,1,0,-0.0023842592592592804,0.04718891118130793,6
qwen,field_scrambled,disruption,15,3,1,0,0.07619212962962967,0.08373560794741411,6
qwen,field_scrambled,disruption,15,4,1,0,-0.021261574074074068,0.09298608950156027,6
qwen,field_scrambled,disruption,15,5,1,0,0.010601851851851862,0.08942885762510717,6
qwen,field_scrambled,disruption,15,6,1,0,-0.022604166666666686,0.10673205596648709,6
qwen,field_scrambled,disruption,15,7,1,0,-0.010462962962962988,0.06589200776454457,6
qwen,field_scrambled,disruption,15,8,1,1,-0.02403935185185191,0.06132626922928136,6
qwen,field_scrambled,disruption,15,9,1,1,-0.044409722222222246,0.08582849849292123,6
qwen,field_scrambled,disruption,15,10,1,1,0.06826388888888889,0.09558473189909686,6
qwen,field_scrambled,disruption,15,11,1,1,-0.015625,0.0923379356888811,6
qwen,field_scrambled,disruption,15,12,1,1,0.06785879629629632,0.07047091949955789,6
qwen,field_scrambled,disruption,15,13,1,1,-0.049756944444444375,0.08930086550238642,6
qwen,field_scrambled,disruption,15,14,1,1,-0.03591435185185188,0.10192870390767436,6
qwen,field_scrambled,disruption,15,15,1,1,0.10355324074074074,0.08844361582555495,6
qwen,field_scrambled,recovery,0,0,0,0,0.04568287037037041,0.06535619428115165,6
qwen,field_scrambled,recovery,0,1,0,0,-0.026388888888888868,0.055029102850163124,6
qwen,field_scrambled,recovery,0,2,0,0,0.010509259259259255,0.026219436449638416,6
qwen,field_scrambled,recovery,0,3,0,0,-0.02309027777777778,0.07668754433425627,6
qwen,field_scrambled,recovery,0,4,0,0,-0.007974537037037007,0.04247376679179206,6
qwen,field_scrambled,recovery,0,5,0,0,-0.013333333333333327,0.032675334262036296,6
qwen,field_scrambled,recovery,0,6,0,0,-0.007997685185185196,0.03145655245960743,6
qwen,field_scrambled,recovery,0,7,0,0,0.00291666666666666,0.02115164237851624,6
qwen,field_scrambled,recovery,0,8,0,1,0.0027199074074074625,0.025991392830820182,6
qwen,field_scrambled,recovery,0,9,0,1,0.013113425925925922,0.06562035428392422,6
qwen,field_scrambled,recovery,0,10,0,1,0.019675925925925875,0.06734175934322129,6
qwen,field_scrambled,recovery,0,11,0,1,-0.03916666666666668,0.06715073103855494,6
qwen,field_scrambled,recovery,0,12,0,1,0.0315277777777778,0.07306727831590437,6
qwen,field_scrambled,recovery,0,13,0,1,-0.018206018518518514,0.07763899344887938,6
qwen,field_scrambled,recovery,0,14,0,1,0.022488425925925926,0.07486328095013835,6
qwen,field_scrambled,recovery,0,15,0,1,0.02392361111111115,0.04856989820427955,6
qwen,field_scrambled,recovery,1,0,0,0,-0.026388888888888868,0.055029102850163124,6
qwen,field_scrambled,recovery,1,1,0,0,0.12194444444444442,0.0854838489185292,6
qwen,field_scrambled,recovery,1,2,0,0,0.017754629629629665,0.07980851730333284,6
qwen,field_scrambled,recovery,1,3,0,0,-0.03194444444444446,0.10036769783410654,6
qwen,field_scrambled,recovery,1,4,0,0,0.02956018518518516,0.08872512765135346,6
qwen,field_scrambled,recovery,1,5,0,0,-0.020995370370370397,0.12264450932970573,6
qwen,field_scrambled,recovery,1,6,0,0,0.044710648148148124,0.10036051350525804,6
qwen,field_scrambled,recovery,1,7,0,0,0.04722222222222222,0.06006335068641284,6
qwen,field_scrambled,recovery,1,8,0,1,0.024201388888888935,0.04268739888913066,6
qwen,field_scrambled,recovery,1,9,0,1,-0.008217592592592601,0.08154102280573722,6
qwen,field_scrambled,recovery,1,10,0,1,-0.04928240740740738,0.09394418845925219,6
qwen,field_scrambled,recovery,1,11,0,1,0.02215277777777778,0.11811815333871482,6
qwen,field_scrambled,recovery,1,12,0,1,-0.08417824074074075,0.07282637818339377,6
qwen,field_scrambled,recovery,1,13,0,1,0.018587962962962945,0.07432607020375928,6
qwen,field_scrambled,recovery,1,14,0,1,0.013275462962962947,0.1264378981342989,6
qwen,field_scrambled,recovery,1,15,0,1,-0.10160879629629628,0.06528032525565067,6
qwen,field_scrambled,recovery,2,0,0,0,0.010509259259259255,0.026219436449638416,6
qwen,field_scrambled,recovery,2,1,0,0,0.017754629629629665,0.07980851730333284,6
qwen,field_scrambled,recovery,2,2,0,0,0.10459490740740741,0.05859879110687555,6
qwen,field_scrambled,recovery,2,3,0,0,-0.038842592592592595,0.09061977599531093,6
qwen,field_scrambled,recovery,2,4,0,0,-0.008449074074074081,0.1145478620741623,6
qwen,field_scrambled,recovery,2,5,0,0,0.0005324074074073981,0.0866985636934203,6
qwen,field_scrambled,recovery,2,6,0,0,0.006828703703703716,0.11175857075795165,6
qwen,field_scrambled,recovery,2,7,0,0,0.0054861111111110805,0.10092580699959008,6
qwen,field_scrambled,recovery,2,8,0,1,-0.00045138888888888545,0.08659627828497389,6
qwen,field_scrambled,recovery,2,9,0,1,-0.012870370370370346,0.07725177625243564,6
qwen,field_scrambled,recovery,2,10,0,1,-0.09038194444444446,0.0752915084597325,6
qwen,field_scrambled,recovery,2,11,0,1,-0.02447916666666668,0.09062292728579054,6
qwen,field_scrambled,recovery,2,12,0,1,-0.026354166666666717,0.0658092980913623,6
qwen,field_scrambled,recovery,2,13,0,1,0.04759259259259261,0.06068293284340633,6
qwen,field_scrambled,recovery,2,14,0,1,0.037175925925925946,0.09920056286035227,6
qwen,field_scrambled,recovery,2,15,0,1,-0.011724537037037039,0.0989248765730325,6
qwen,field_scrambled,recovery,3,0,0,0,-0.02309027777777778,0.07668754433425627,6
qwen,field_scrambled,recovery,3,1,0,0,-0.03194444444444446,0.10036769783410654,6
qwen,field_scrambled,recovery,3,2,0,0,-0.038842592592592595,0.09061977599531093,6
qwen,field_scrambled,recovery,3,3,0,0,0.13703703703703704,0.0954022982334831,6
qwen,field_scrambled,recovery,3,4,0,0,-0.018831018518518556,0.11476127107045196,6
qwen,field_scrambled,recovery,3,5,0,0,-0.013148148148148131,0.07836607455363898,6
qwen,field_scrambled,recovery,3,6,0,0,0.017129629629629623,0.12423206755939586,6
qwen,field_scrambled,recovery,3,7,0,0,-0.03951388888888888,0.05135603304023421,6
qwen,field_scrambled,recovery,3,8,0,1,-0.042407407407407414,0.07480406075303694,6
qwen,field_scrambled,recovery,3,9,0,1,-0.033761574074074076,0.06407578967343015,6
qwen,field_scrambled,recovery,3,10,0,1,-0.0049189814814815285,0.14570416512870837,6
qwen,field_scrambled,recovery,3,11,0,1,0.0458449074074074,0.13775364103561819,6
qwen,field_scrambled,recovery,3,12,0,1,0.03197916666666667,0.12486963688294195,6
qwen,field_scrambled,recovery,3,13,0,1,0.04180555555555556,0.09839657806079466,6
qwen,field_scrambled,recovery,3,14,0,1,-0.05915509259259263,0.13012474292163584,6
qwen,field_scrambled,recovery,3,15,0,1,0.04677083333333332,0.09049859479418575,6
qwen,field_scrambled,recovery,4,0,0,0,-0.007974537037037007,0.04247376679179206,6
qwen,field_scrambled,recovery,4,1,0,0,0.02956018518518516,0.08872512765135346,6
qwen,field_scrambled,recovery,4,2,0,0,-0.008449074074074081,0.1145478620741623,6
qwen,field_scrambled,recovery,4,3,0,0,-0.018831018518518556,0.11476127107045196,6
qwen,field_scrambled,recovery,4,4,0,0,0.12077546296296292,0.03655634752674135,6
qwen,field_scrambled,recovery,4,5,0,0,-0.02664351851851852,0.09775223256372925,6
qwen,field_scrambled,recovery,4,6,0,0,-0.0497222222222222,0.10138068840504819,6
qwen,field_scrambled,recovery,4,7,0,0,0.06886574074074071,0.05335771770882494,6
qwen,field_scrambled,recovery,4,8,0,1,0.07474537037037038,0.053676677426872106,6
qwen,field_scrambled,recovery,4,9,0,1,-0.019224537037037043,0.07705337777136938,6
qwen,field_scrambled,recovery,4,10,0,1,-0.0006481481481481385,0.1224162417316915,6
qwen,field_scrambled,recovery,4,11,0,1,-0.060393518518518464,0.08527240150744986,6
qwen,field_scrambled,recovery,4,12,0,1,-0.035381944444444445,0.09182351637637393,6
qwen,field_scrambled,recovery,4,13,0,1,-0.004942129629629681,0.09270746895837849,6
qwen,field_scrambled,recovery,4,14,0,1,-0.04474537037037037,0.11060959443776677,6
qwen,field_scrambled,recovery,4,15,0,1,-0.055069444444444414,0.09900523742225478,6
qwen,field_scrambled,recovery,5,0,0,0,-0.013333333333333327,0.032675334262036296,6
qwen,field_scrambled,recovery,5,1,0,0,-0.020995370370370397,0.12264450932970573,6
qwen,field_scrambled,recovery,5,2,0,0,0.0005324074074073981,0.0866985636934203,6
qwen,field_scrambled,recovery,5,3,0,0,-0.013148148148148131,0.07836607455363898,6
qwen,field_scrambled,recovery,5,4,0,0,-0.02664351851851852,0.09775223256372925,6
qwen,field_scrambled,recovery,5,5,0,0,0.12482638888888888,0.07848398080535644,6
qwen,field_scrambled,recovery,5,6,0,0,-0.055289351851851874,0.11222561202824054,6
qwen,field_scrambled,recovery,5,7,0,0,-0.03663194444444443,0.07531028600556991,6
qwen,field_scrambled,recovery,5,8,0,1,-0.0004282407407407707,0.0839514852995589,6
qwen,field_scrambled,recovery,5,9,0,1,-0.013217592592592605,0.06991608819048789,6
qwen,field_scrambled,recovery,5,10,0,1,0.024675925925925934,0.13378124034217098,6
qwen,field_scrambled,recovery,5,11,0,1,0.0411111111111111,0.07836102002830575,6
qwen,field_scrambled,recovery,5,12,0,1,-0.03128472222222223,0.0883917276195803,6
qwen,field_scrambled,recovery,5,13,0,1,-0.013194444444444453,0.10332003162593968,6
qwen,field_scrambled,recovery,5,14,0,1,0.040011574074074054,0.1332859972155933,6
qwen,field_scrambled,recovery,5,15,0,1,-0.009432870370370383,0.13926617101857464,6
qwen,field_scrambled,recovery,6,0,0,0,-0.007997685185185196,0.03145655245960743,6
qwen,field_scrambled,recovery,6,1,0,0,0.044710648148148124,0.10036051350525804,6
qwen,field_scrambled,recovery,6,2,0,0,0.006828703703703716,0.11175857075795165,6
qwen,field_scrambled,recovery,6,3,0,0,0.017129629629629623,0.12423206755939586,6
qwen,field_scrambled,recovery,6,4,0,0,-0.0497222222222222,0.10138068840504819,6
qwen,field_scrambled,recovery,6,5,0,0,-0.055289351851851874,0.11222561202824054,6
qwen,field_scrambled,recovery,6,6,0,0,0.1471759259259259,0.09571257152399895,6
qwen,field_scrambled,recovery,6,7,0,0,0.00030092592592591744,0.09311462332057026,6
qwen,field_scrambled,recovery,6,8,0,1,-0.044120370370370386,0.08967477747405106,6
qwen,field_scrambled,recovery,6,9,0,1,0.024201388888888897,0.049004474907469314,6
qwen,field_scrambled,recovery,6,10,0,1,-0.013078703703703695,0.1461930528219984,6
qwen,field_scrambled,recovery,6,11,0,1,0.0250810185185185,0.10091208679115334,6
qwen,field_scrambled,recovery,6,12,0,1,0.002766203703703729,0.09337220603215231,6
qwen,field_scrambled,recovery,6,13,0,1,0.0005092592592592649,0.08317326834309459,6
qwen,field_scrambled,recovery,6,14,0,1,0.03621527777777783,0.1155104141094945,6
qwen,field_scrambled,recovery,6,15,0,1,-0.0171990740740741,0.12446858231513319,6
qwen,field_scrambled,recovery,7,0,0,0,0.00291666666666666,0.02115164237851624,6
qwen,field_scrambled,recovery,7,1,0,0,0.04722222222222222,0.06006335068641284,6
qwen,field_scrambled,recovery,7,2,0,0,0.0054861111111110805,0.10092580699959008,6
qwen,field_scrambled,recovery,7,3,0,0,-0.03951388888888888,0.05135603304023421,6
qwen,field_scrambled,recovery,7,4,0,0,0.06886574074074071,0.05335771770882494,6
qwen,field_scrambled,recovery,7,5,0,0,-0.03663194444444443,0.07531028600556991,6
qwen,field_scrambled,recovery,7,6,0,0,0.00030092592592591744,0.09311462332057026,6
qwen,field_scrambled,recovery,7,7,0,0,0.09829861111111109,0.08830110293814337,6
qwen,field_scrambled,recovery,7,8,0,1,0.05305555555555552,0.04674041378576143,6
qwen,field_scrambled,recovery,7,9,0,1,0.01236111111111112,0.08910646115604123,6
qwen,field_scrambled,recovery,7,10,0,1,0.004861111111111112,0.13279014790122656,6
qwen,field_scrambled,recovery,7,11,0,1,-0.05618055555555553,0.06081403486383512,6
qwen,field_scrambled,recovery,7,12,0,1,-0.03752314814814813,0.04384198149677754,6
qwen,field_scrambled,recovery,7,13,0,1,-0.022962962962962963,0.10090817992982015,6
qwen,field_scrambled,recovery,7,14,0,1,-0.01571759259259257,0.114543264599105,6
qwen,field_scrambled,recovery,7,15,0,1,-0.08398148148148145,0.09095971782877138,6
qwen,field_scrambled,recovery,8,0,1,0,0.0027199074074074625,0.025991392830820182,6
qwen,field_scrambled,recovery,8,1,1,0,0.024201388888888935,0.04268739888913066,6
qwen,field_scrambled,recovery,8,2,1,0,-0.00045138888888888545,0.08659627828497389,6
qwen,field_scrambled,recovery,8,3,1,0,-0.042407407407407414,0.07480406075303694,6
qwen,field_scrambled,recovery,8,4,1,0,0.07474537037037038,0.053676677426872106,6
qwen,field_scrambled,recovery,8,5,1,0,-0.0004282407407407707,0.0839514852995589,6
qwen,field_scrambled,recovery,8,6,1,0,-0.044120370370370386,0.08967477747405106,6
qwen,field_scrambled,recovery,8,7,1,0,0.05305555555555552,0.04674041378576143,6
qwen,field_scrambled,recovery,8,8,1,1,0.08334490740740742,0.06294167115143509,6
qwen,field_scrambled,recovery,8,9,1,1,-0.008460648148148175,0.0460595096284354,6
qwen,field_scrambled,recovery,8,10,1,1,0.013692129629629604,0.10759755852272604,6
qwen,field_scrambled,recovery,8,11,1,1,-0.04759259259259261,0.05796342148676765,6
qwen,field_scrambled,recovery,8,12,1,1,-0.03490740740740741,0.05808325473363794,6
qwen,field_scrambled,recovery,8,13,1,1,-0.018101851851851813,0.08605311293547012,6
qwen,field_scrambled,recovery,8,14,1,1,-0.011006944444444408,0.09595614865800828,6
qwen,field_scrambled,recovery,8,15,1,1,-0.05299768518518516,0.07024527707898445,6
qwen,field_scrambled,recovery,9,0,1,0,0.013113425925925922,0.06562035428392422,6
qwen,field_scrambled,recovery,9,1,1,0,-0.008217592592592601,0.08154102280573722,6
qwen,field_scrambled,recovery,9,2,1,0,-0.012870370370370346,0.07725177625243564,6
qwen,field_scrambled,recovery,9,3,1,0,-0.033761574074074076,0.06407578967343015,6
qwen,field_scrambled,recovery,9,4,1,0,-0.019224537037037043,0.07705337777136938,6
qwen,field_scrambled,recovery,9,5,1,0,-0.013217592592592605,0.06991608819048789,6
qwen,field_scrambled,recovery,9,6,1,0,0.024201388888888897,0.049004474907469314,6
qwen,field_scrambled,recovery,9,7,1,0,0.01236111111111112,0.08910646115604123,6
qwen,field_scrambled,recovery,9,8,1,1,-0.008460648148148175,0.0460595096284354,6
qwen,field_scrambled,recovery,9,9,1,1,0.08309027777777778,0.07100409359938598,6
qwen,field_scrambled,recovery,9,10,1,1,0.046087962962962914,0.09666357021967047,6
qwen,field_scrambled,recovery,9,11,1,1,0.0027314814814814827,0.07588432690588252,6
qwen,field_scrambled,recovery,9,12,1,1,0.026898148148148154,0.07125363682870418,6
qwen,field_scrambled,recovery,9,13,1,1,-0.058090277777777775,0.08841470472480281,6
qwen,field_scrambled,recovery,9,14,1,1,-0.011469907407407423,0.10712998350360904,6
qwen,field_scrambled,recovery,9,15,1,1,-0.006354166666666661,0.10437857842982372,6
qwen,field_scrambled,recovery,10,0,1,0,0.019675925925925875,0.06734175934322129,6
qwen,field_scrambled,recovery,10,1,1,0,-0.04928240740740738,0.09394418845925219,6
qwen,field_scrambled,recovery,10,2,1,0,-0.09038194444444446,0.0752915084597325,6
qwen,field_scrambled,recovery,10,3,1,0,-0.0049189814814815285,0.14570416512870837,6
qwen,field_scrambled,recovery,10,4,1,0,-0.0006481481481481385,0.1224162417316915,6
qwen,field_scrambled,recovery,10,5,1,0,0.024675925925925934,0.13378124034217098,6
qwen,field_scrambled,recovery,10,6,1,0,-0.013078703703703695,0.1461930528219984,6
qwen,field_scrambled,recovery,10,7,1,0,0.004861111111111112,0.13279014790122656,6
qwen,field_scrambled,recovery,10,8,1,1,0.013692129629629604,0.10759755852272604,6
qwen,field_scrambled,recovery,10,9,1,1,0.046087962962962914,0.09666357021967047,6
qwen,field_scrambled,recovery,10,10,1,1,0.25590277777777776,0.1861346896341066,6
qwen,field_scrambled,recovery,10,11,1,1,-0.012384259259259253,0.128591233665108,6
qwen,field_scrambled,recovery,10,12,1,1,0.04278935185185182,0.10030947883672749,6
qwen,field_scrambled,recovery,10,13,1,1,-0.11561342592592593,0.08485941097436178,6
qwen,field_scrambled,recovery,10,14,1,1,0.03339120370370371,0.19732689132078032,6
qwen,field_scrambled,recovery,10,15,1,1,0.006736111111111109,0.15870445662447272,6
qwen,field_scrambled,recovery,11,0,1,0,-0.03916666666666668,0.06715073103855494,6
qwen,field_scrambled,recovery,11,1,1,0,0.02215277777777778,0.11811815333871482,6
qwen,field_scrambled,recovery,11,2,1,0,-0.02447916666666668,0.09062292728579054,6
qwen,field_scrambled,recovery,11,3,1,0,0.0458449074074074,0.13775364103561819,6
qwen,field_scrambled,recovery,11,4,1,0,-0.060393518518518464,0.08527240150744986,6
qwen,field_scrambled,recovery,11,5,1,0,0.0411111111111111,0.07836102002830575,6
qwen,field_scrambled,recovery,11,6,1,0,0.0250810185185185,0.10091208679115334,6
qwen,field_scrambled,recovery,11,7,1,0,-0.05618055555555553,0.06081403486383512,6
qwen,field_scrambled,recovery,11,8,1,1,-0.04759259259259261,0.05796342148676765,6
qwen,field_scrambled,recovery,11,9,1,1,0.0027314814814814827,0.07588432690588252,6
qwen,field_scrambled,recovery,11,10,1,1,-0.012384259259259253,0.128591233665108,6
qwen,field_scrambled,recovery,11,11,1,1,0.1512731481481481,0.11490609983736892,6
qwen,field_scrambled,recovery,11,12,1,1,-0.026226851851851845,0.13825233060865294,6
qwen,field_scrambled,recovery,11,13,1,1,0.025775462962962976,0.10264300864407779,6
qwen,field_scrambled,recovery,11,14,1,1,-0.023333333333333334,0.14480223449310972,6
qwen,field_scrambled,recovery,11,15,1,1,0.0049884259259258545,0.1135170965317106,6
qwen,field_scrambled,recovery,12,0,1,0,0.0315277777777778,0.07306727831590437,6
qwen,field_scrambled,recovery,12,1,1,0,-0.08417824074074075,0.07282637818339377,6
qwen,field_scrambled,recovery,12,2,1,0,-0.026354166666666717,0.0658092980913623,6
qwen,field_scrambled,recovery,12,3,1,0,0.03197916666666667,0.12486963688294195,6
qwen,field_scrambled,recovery,12,4,1,0,-0.035381944444444445,0.09182351637637393,6
qwen,field_scrambled,recovery,12,5,1,0,-0.03128472222222223,0.0883917276195803,6
qwen,field_scrambled,recovery,12,6,1,0,0.002766203703703729,0.09337220603215231,6
qwen,field_scrambled,recovery,12,7,1,0,-0.03752314814814813,0.04384198149677754,6
qwen,field_scrambled,recovery,12,8,1,1,-0.03490740740740741,0.05808325473363794,6
qwen,field_scrambled,recovery,12,9,1,1,0.026898148148148154,0.07125363682870418,6
qwen,field_scrambled,recovery,12,10,1,1,0.04278935185185182,0.10030947883672749,6
qwen,field_scrambled,recovery,12,11,1,1,-0.026226851851851845,0.13825233060865294,6
qwen,field_scrambled,recovery,12,12,1,1,0.12215277777777776,0.08024391346481145,6
qwen,field_scrambled,recovery,12,13,1,1,-0.026793981481481505,0.10431415869856643,6
qwen,field_scrambled,recovery,12,14,1,1,-0.02159722222222223,0.1336409501215205,6
qwen,field_scrambled,recovery,12,15,1,1,0.09407407407407407,0.05027560359530688,6
qwen,field_scrambled,recovery,13,0,1,0,-0.018206018518518514,0.07763899344887938,6
qwen,field_scrambled,recovery,13,1,1,0,0.018587962962962945,0.07432607020375928,6
qwen,field_scrambled,recovery,13,2,1,0,0.04759259259259261,0.06068293284340633,6
qwen,field_scrambled,recovery,13,3,1,0,0.04180555555555556,0.09839657806079466,6
qwen,field_scrambled,recovery,13,4,1,0,-0.004942129629629681,0.09270746895837849,6
qwen,field_scrambled,recovery,13,5,1,0,-0.013194444444444453,0.10332003162593968,6
qwen,field_scrambled,recovery,13,6,1,0,0.0005092592592592649,0.08317326834309459,6
qwen,field_scrambled,recovery,13,7,1,0,-0.022962962962962963,0.10090817992982015,6
qwen,field_scrambled,recovery,13,8,1,1,-0.018101851851851813,0.08605311293547012,6
qwen,field_scrambled,recovery,13,9,1,1,-0.058090277777777775,0.08841470472480281,6
qwen,field_scrambled,recovery,13,10,1,1,-0.11561342592592593,0.08485941097436178,6
qwen,field_scrambled,recovery,13,11,1,1,0.025775462962962976,0.10264300864407779,6
qwen,field_scrambled,recovery,13,12,1,1,-0.026793981481481505,0.10431415869856643,6
qwen,field_scrambled,recovery,13,13,1,1,0.12180555555555551,0.08963202810916955,6
qwen,field_scrambled,recovery,13,14,1,1,-0.040798611111111105,0.14364363180839215,6
qwen,field_scrambled,recovery,13,15,1,1,0.02302083333333334,0.1311064158028145,6
qwen,field_scrambled,recovery,14,0,1,0,0.022488425925925926,0.07486328095013835,6
qwen,field_scrambled,recovery,14,1,1,0,0.013275462962962947,0.1264378981342989,6
qwen,field_scrambled,recovery,14,2,1,0,0.037175925925925946,0.09920056286035227,6
qwen,field_scrambled,recovery,14,3,1,0,-0.05915509259259263,0.13012474292163584,6
qwen,field_scrambled,recovery,14,4,1,0,-0.04474537037037037,0.11060959443776677,6
qwen,field_scrambled,recovery,14,5,1,0,0.040011574074074054,0.1332859972155933,6
qwen,field_scrambled,recovery,14,6,1,0,0.03621527777777783,0.1155104141094945,6
qwen,field_scrambled,recovery,14,7,1,0,-0.01571759259259257,0.114543264599105,6
qwen,field_scrambled,recovery,14,8,1,1,-0.011006944444444408,0.09595614865800828,6
qwen,field_scrambled,recovery,14,9,1,1,-0.011469907407407423,0.10712998350360904,6
qwen,field_scrambled,recovery,14,10,1,1,0.03339120370370371,0.19732689132078032,6
qwen,field_scrambled,recovery,14,11,1,1,-0.023333333333333334,0.14480223449310972,6
qwen,field_scrambled,recovery,14,12,1,1,-0.02159722222222223,0.1336409501215205,6
qwen,field_scrambled,recovery,14,13,1,1,-0.040798611111111105,0.14364363180839215,6
qwen,field_scrambled,recovery,14,14,1,1,0.19609953703703709,0.07175396299152899,6
qwen,field_scrambled,recovery,14,15,1,1,-0.021319444444444464,0.15750608698800062,6
qwen,field_scrambled,recovery,15,0,1,0,0.02392361111111115,0.04856989820427955,6
qwen,field_scrambled,recovery,15,1,1,0,-0.10160879629629628,0.06528032525565067,6
qwen,field_scrambled,recovery,15,2,1,0,-0.011724537037037039,0.0989248765730325,6
qwen,field_scrambled,recovery,15,3,1,0,0.04677083333333332,0.09049859479418575,6
