cluster_id,panel_id,disruption,n_agents,topology,sweep,phase,window_sweeps,belief_magnetization,action_magnetization,belief_action_overlap,belief_disagreement,reference_energy_per_agent,energy_variance,configuration_entropy,entropy_rate,mean_individual_entropy,mean_individual_uncertainty,total_correlation,total_correlation_raw,total_correlation_null_mean,total_correlation_bias_adjusted,total_correlation_normalized_raw,total_correlation_normalized_adjusted,pairwise_mutual_information_raw,pairwise_mutual_information_null_mean,pairwise_mutual_information_bias_adjusted,edge_mutual_information_raw,edge_mutual_information_null_mean,edge_mutual_information_bias_adjusted,marginal_entropy_sum,null_replicates,mean_pairwise_belief_mutual_information,mean_edge_belief_mutual_information,pairwise_mutual_information,edge_mutual_information,belief_susceptibility,binder_cumulant,spatial_belief_correlation,integrated_correlation_time,path_reversal_divergence,belief_action_lag,mean_confidence,messages_delivered,message_current,wire_bytes,corrupted_messages,model_key,condition,memory_mode,macrostate_distance,training_nominal_threshold_95
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,11,baseline,5,0.0,0.0,1.0,0.5,-1.8,0.11353019514767923,1.412166873465264,0.621346353229689,0.07781410865033453,0.6177069615152242,1.077884603345441,1.077884603345441,0.5241884458010452,0.5536961575443958,0.43287643383421603,0.22236333774656664,3.351452692068714e-05,0.0006513220085938819,-0.0006178074816731948,0.00016757263460343572,0.00325661004296941,-0.0030890374083659745,2.490051476810705,200.0,3.351452692068714e-05,0.00016757263460343572,3.351452692068714e-05,0.00016757263460343572,0.10379746835443036,0.13580246913580252,0.024999999999999988,11.021323177676953,0.024827396354081578,0.9841772151898734,0.6843125,80,1.0,1440,0,qwen,nominal_markovized,markovized,3.366535098017573,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,12,baseline,5,0.0,0.0,1.0,0.5,-1.8,0.03925791139240507,0.9672604429127744,0.3815297388351167,0.060783100776630045,0.6119229797372464,0.9777987819393871,0.9777987819393871,0.27471737279728436,0.7030814091421027,0.5027090020941172,0.361470437588111,4.390974594421942e-05,0.00036854788561860985,-0.0003246381396743904,0.0002195487297210971,0.0018427394280930488,-0.0016231906983719517,1.9450592248521614,200.0,4.390974594421942e-05,0.0002195487297210971,4.390974594421942e-05,0.0002195487297210971,0.08797468354430381,-0.2672176308539942,0.029166666666666657,9.480653530746762,0.02554912299228162,0.9936708860759493,0.691921875,80,1.0,1440,0,qwen,nominal_markovized,markovized,2.531038705726043,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,13,baseline,5,0.0,0.0,1.0,0.5,-1.8,0.010765822784810178,0.6108643020548935,0.1548530929097483,0.038179018878430844,0.6060055080193533,0.6108643020548935,0.6108643020548935,0.1280565810950568,0.4828077209598367,0.5,0.3951841017192478,0.0,0.0,0.0,0.0,0.0,0.0,1.221728604109787,200.0,0.0,0.0,0.0,0.0,0.053164556962025315,-0.11111111111111094,0.024999999999999988,18.62664876927453,0.0,0.9968354430379747,0.6991484375000001,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.6964564766274892,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,14,baseline,5,0.0,0.0,1.0,0.5,-1.8,0.007810027689873453,0.48257756517701206,0.09561609243072897,0.030161097823563254,0.6010871038923595,0.48257756517701206,0.48257756517701206,0.06832264570599433,0.4142549194710177,0.5,0.42921071073731615,0.0,0.0,0.0,0.0,0.0,0.0,0.9651551303540241,200.0,0.0,0.0,0.0,0.0,0.03856803797468354,-0.7777777777777777,0.015624999999999995,15.341459469893266,0.013563114674914936,0.9984177215189873,0.7046171875,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.553815161766488,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,15,baseline,5,0.0,0.0,1.0,0.5,-1.8,7.988464862997588e-31,-0.0,0.0,0.0,0.5961312551140079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.7097734375,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.6950526312503027,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,16,disruption,5,0.0,0.0,1.0,0.5,-1.8,7.988464862997588e-31,-0.0,0.0,0.0,0.592140260276969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.714015625,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.6950526312503027,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,17,disruption,5,0.0,0.0,1.0,0.5,-1.8,7.988464862997588e-31,-0.0,0.0,0.0,0.5885247590924944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.7177734375,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.6950526312503027,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,18,disruption,5,0.0,0.0,1.0,0.5,-1.8,7.988464862997588e-31,-0.0,0.0,0.0,0.5858226685355001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.7203671875000001,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.6950526312503027,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,19,disruption,5,0.0,0.0,1.0,0.5,-1.8,7.988464862997588e-31,-0.0,0.0,0.0,0.5832791256475268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.72284375,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.6950526312503027,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,20,disruption,5,0.0,0.0,1.0,0.5,-1.8,7.988464862997588e-31,-0.0,0.0,0.0,0.5816639214598618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.7244609375,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.6950526312503027,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,21,disruption,5,0.0,0.0,1.0,0.5,-1.8,7.988464862997588e-31,-0.0,0.0,0.0,0.5801360821660518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.7259453125,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.6950526312503027,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,22,disruption,5,0.0,0.0,1.0,0.5,-1.8,7.988464862997588e-31,-0.0,0.0,0.0,0.5794934378367851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.7264843750000001,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.6950526312503027,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,23,disruption,5,0.0,0.0,1.0,0.5,-1.8,7.988464862997588e-31,-0.0,0.0,0.0,0.5789967950513984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.726890625,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.6950526312503027,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,24,disruption,5,0.0,0.0,1.0,0.5,-1.8,7.988464862997588e-31,-0.0,0.0,0.0,0.5786802991654006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.727140625,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.6950526312503027,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,25,disruption,5,0.0,0.0,1.0,0.5,-1.8,7.988464862997588e-31,-0.0,0.0,0.0,0.5783426247683419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.72740625,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.6950526312503027,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,26,disruption,5,0.0,0.0,1.0,0.5,-1.8,7.988464862997588e-31,-0.0,0.0,0.0,0.5780347297297299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.727640625,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.6950526312503027,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,27,disruption,5,0.0,0.0,1.0,0.5,-1.8,7.988464862997588e-31,-0.0,0.0,0.0,0.5770911426277342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.7283906250000001,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.6950526312503027,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,28,disruption,5,0.0,0.0,1.0,0.5,-1.8,7.988464862997588e-31,-0.0,0.0,0.0,0.5761475555257385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.7291406250000001,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.6950526312503027,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,29,disruption,5,0.0,0.0,1.0,0.5,-1.8,7.988464862997588e-31,-0.0,0.0,0.0,0.5752039684237428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.729890625,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.6950526312503027,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,30,disruption,5,0.0,0.0,1.0,0.5,-1.8,7.988464862997588e-31,-0.0,0.0,0.0,0.574281559832808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.7306250000000001,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.6950526312503027,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,31,recovery,5,0.125,0.125,1.0,0.4583333333333333,-1.74375,0.005607199367088634,0.37677016125643675,0.11334315239531312,0.023548135078527297,0.5731282667768308,0.37677016125643675,0.37677016125643675,0.03677098459934445,0.3399991766570923,0.5,0.4512023663488608,0.0,0.0,0.0,0.0,0.0,0.0,0.7535403225128735,200.0,0.0,0.0,0.0,0.0,0.027689873417721517,-1.6666666666666665,0.010416666666666663,10.265689934348872,0.013563114674914938,0.9984177215189873,0.731640625,80,1.0,1440,0,qwen,nominal_markovized,markovized,2.855939804401591,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,32,recovery,5,0.0,0.0,1.0,0.5,-1.8,0.005607199367088634,0.37677016125643675,0.14085925191010074,0.023548135078527297,0.5725216523088797,0.37677016125643675,0.37677016125643675,0.03769235873023987,0.3390778025261969,0.5,0.4499796393051071,0.0,0.0,0.0,0.0,0.0,0.0,0.7535403225128735,200.0,0.0,0.0,0.0,0.0,0.027689873417721517,-1.6666666666666665,0.010416666666666663,8.968803945575075,0.0,0.9968354430379747,0.7322656249999999,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.4297060449841892,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,33,recovery,5,0.0,0.0,1.0,0.5,-1.8,0.005607199367088634,0.37677016125643675,0.14085925191010074,0.023548135078527297,0.5714311884574863,0.37677016125643675,0.37677016125643675,0.03206797229994729,0.34470218895648946,0.5,0.4574435881639241,0.0,0.0,0.0,0.0,0.0,0.0,0.7535403225128735,200.0,0.0,0.0,0.0,0.0,0.027689873417721517,-1.6666666666666665,0.010416666666666663,8.968803945575075,0.0,0.9968354430379747,0.73328125,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.4381069210214001,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,34,recovery,5,0.0,0.0,1.0,0.5,-1.8,0.0056071993670886375,0.37677016125643675,0.14085925191010074,0.023548135078527297,0.5700504149760276,0.37677016125643675,0.37677016125643675,0.041592007844427244,0.3351781534120095,0.5,0.44480453586647095,0.0,0.0,0.0,0.0,0.0,0.0,0.7535403225128735,200.0,0.0,0.0,0.0,0.0,0.027689873417721517,-1.6666666666666665,0.010416666666666663,8.968803945575075,0.0,0.9968354430379747,0.7345312500000001,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.4241667411727257,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,35,recovery,5,0.0,0.0,1.0,0.5,-1.8,0.005607199367088635,0.37677016125643675,0.14085925191010074,0.023548135078527297,0.5686696414945687,0.37677016125643675,0.37677016125643675,0.034418609355890736,0.342351551900546,0.5,0.4543241306037704,0.0,0.0,0.0,0.0,0.0,0.0,0.7535403225128735,200.0,0.0,0.0,0.0,0.0,0.027689873417721517,-1.6666666666666665,0.010416666666666663,9.063607163665964,0.0,0.9968354430379747,0.7357812499999999,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.4345371846324757,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,36,recovery,5,0.0,0.0,1.0,0.5,-1.8,7.988464862997588e-31,-0.0,0.0,0.0,0.5670993009918752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.7372265625,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.6950526312503027,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,37,recovery,5,0.0,0.0,1.0,0.5,-1.8,7.988464862997588e-31,-0.0,0.0,0.0,0.5654525540903669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.7387890625000001,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.6950526312503027,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,38,recovery,5,0.0,0.0,1.0,0.5,-1.8,7.988464862997588e-31,-0.0,0.0,0.0,0.5634917363121525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.7408984375000001,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.6950526312503027,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,39,recovery,5,0.0,0.0,1.0,0.5,-1.8,7.988464862997588e-31,-0.0,0.0,0.0,0.5610898012588678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.7436328124999999,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.6950526312503027,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,40,recovery,5,0.0,0.0,1.0,0.5,-1.8,7.988464862997588e-31,-0.0,0.0,0.0,0.5582037458135334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.7469140624999999,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.6950526312503027,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,41,recovery,5,0.0,0.0,1.0,0.5,-1.8,7.988464862997588e-31,-0.0,0.0,0.0,0.5554314305809397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.750078125,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.6950526312503027,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,42,recovery,5,0.0,0.0,1.0,0.5,-1.8,7.988464862997588e-31,-0.0,0.0,0.0,0.5529630021726425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.752890625,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.6950526312503027,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,43,recovery,5,0.0,0.0,1.0,0.5,-1.8,7.988464862997588e-31,-0.0,0.0,0.0,0.5512924940244937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.754765625,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.6950526312503027,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,44,recovery,5,0.0,0.0,1.0,0.5,-1.8,7.988464862997588e-31,-0.0,0.0,0.0,0.5503534127814808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.75578125,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.6950526312503027,6.722527244182037
V15Q_g0,V15Q_g0_nominal_markovized,nominal,16,modular,45,recovery,5,0.0,0.0,1.0,0.5,-1.8,7.988464862997588e-31,-0.0,0.0,0.0,0.5498984519305175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.75625,80,1.0,1440,0,qwen,nominal_markovized,markovized,1.6950526312503027,6.722527244182037
