actionable_opportunities,agent_count,allocation_inequality_gini,application,autonomous_action_coverage,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,baseline_calibration_sketch_messages,beneficial_actions,commitment_failures,completed_at,complexity,conservation_feasible,controller,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivery_completion,distributed_estimation_mae,dropped_messages,eligible_operational_proposals,environment_seed,event_count,fragmentation,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,net_causal_utility,network_disruption,neutral_actions,operational_bytes,operational_communication_policy,operational_messages,operational_node_count,operator_escalations,operator_executed_actions,operator_minutes,physical_actions,post_disruption_sketch_messages,privacy_boundary_pass,resource_waste,run_id,service_loss,service_reaching_actions,sketch_bytes,sketch_messages,sketch_policy,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,weighted_unmet_critical_need,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc
238,28,0.4641082524863501,humanitarian,0.6512605042016807,77,77,0,158,77,0,2026-08-16T15:27:40.137649+00:00,medium,True,always_act,low,8585.859670173075,10742,15,121.13337267488768,0.03240177003669591,1475,238,787006,51470,medium,77,60,200,private_fragmented,3,7.815970093361102e-14,185.20877777940308,medium,0,54325,agent_event_triggered,230,16,0,0,0.0,155,11884,True,2.5,v7-development_formal_reference-humanitarian-medium-low-medium-medium-random_geometric-private_fragmented-787006-always_act-event_triggered-agent_event_triggered,21047.511820543165,69,5153877,14942,event_triggered,2026-08-16T15:25:02.325134+00:00,4bfd5bdc98fe0614165908489c60c2577ce1b055ec50a5a72c8d6f0c932861f2,15,random_geometric,5208202,15172,907.3579744480967,,,,,,,,
236,28,0.4606138999425738,humanitarian,0.614406779661017,59,81,0,168,59,0,2026-08-16T15:23:52.637404+00:00,medium,True,always_act,low,10570.994107672259,10232,15,110.04140372803518,0.03350870621633023,4260,236,787004,73010,medium,81,60,198,private_fragmented,3,7.105427357601002e-14,140.56690718101498,medium,0,53885,agent_event_triggered,229,16,0,0,0.0,145,18717,True,2.5,v7-development_formal_reference-humanitarian-medium-low-medium-medium-small_world-private_fragmented-787004-always_act-event_triggered-agent_event_triggered,20510.990518824892,61,7948706,23060,event_triggered,2026-08-16T15:20:21.762028+00:00,de5521a4c3a6b18d3f729371407f9df013734d567e92a889985ffe48e1c10036,22,small_world,8002591,23289,924.8801831381471,,,,,,,,
227,28,0.453127056826253,humanitarian,0.6431718061674009,58,84,0,88,58,0,2026-08-16T15:56:59.698220+00:00,medium,True,always_act,medium,12323.616614554992,840,15,72.02760559538204,0.04214311743492651,837,227,787018,21923,high,84,60,420,private_fragmented,3,2.1316282072803006e-14,148.85098394528552,high,0,98566,agent_event_triggered,420,16,0,0,0.0,146,3674,True,3.5,v7-development_formal_reference-humanitarian-medium-medium-high-high-modular-private_fragmented-787018-always_act-event_triggered-agent_event_triggered,27713.312287921002,42,1591029,4618,event_triggered,2026-08-16T15:55:46.495191+00:00,09f3ce1cd6105609c2760b8853e0ebf6df1493aa436f57d91b437bc79044a2e9,22,modular,1689595,5038,1262.588172408021,,,,,,,,
262,28,0.4552842603218984,humanitarian,0.6145038167938931,53,103,0,174,53,0,2026-08-16T15:52:51.593050+00:00,medium,True,always_act,medium,12249.82597592928,10766,15,116.66219311337173,0.04151397987333748,4733,262,787016,45505,high,103,60,420,private_fragmented,3,3.197442310920451e-14,128.44729419106426,high,0,98568,agent_event_triggered,420,16,0,0,0.0,161,10486,True,3.0,v7-development_formal_reference-humanitarian-medium-medium-high-high-random_geometric-private_fragmented-787016-always_act-event_triggered-agent_event_triggered,26756.18264437884,64,4714960,13764,event_triggered,2026-08-16T15:50:20.974585+00:00,4b130d5da8093a3e05ef47a2c935dccc7865db07523eef9e099631dd7cf6c250,11,random_geometric,4813528,14184,1192.1344670478172,,,,,,,,
245,28,0.45840670203584144,humanitarian,0.6775510204081633,71,91,0,168,71,0,2026-08-16T15:55:42.298863+00:00,medium,True,always_act,medium,11043.83825336042,6196,15,130.18855904807975,0.041784107744375534,5071,245,787017,51428,high,91,60,420,private_fragmented,3,3.552713678800501e-14,211.39138256512626,high,0,98475,agent_event_triggered,420,16,0,0,0.0,166,13470,True,4.475971560211452,v7-development_formal_reference-humanitarian-medium-medium-high-high-small_world-private_fragmented-787017-always_act-event_triggered-agent_event_triggered,25557.15939499982,75,5440483,15856,event_triggered,2026-08-16T15:52:55.509635+00:00,a591725a292c3e8758dc9b639864c2b78857319fc2de5fb085a4f16944b781ab,10,small_world,5538958,16276,1206.4961530152784,,,,,,,,
210,28,0.4556042389009578,humanitarian,0.5,48,53,0,82,48,0,2026-08-16T15:40:06.883202+00:00,medium,True,always_act,medium,14027.86882059067,713,15,75.62281036276077,0.0308538681782064,804,210,787011,23506,low,53,60,92,private_fragmented,3,8.526512829121202e-14,123.75756319885475,medium,0,32012,agent_event_triggered,135,16,0,0,0.0,105,4575,True,3.9113805328130793,v7-development_formal_reference-humanitarian-medium-medium-low-medium-modular-private_fragmented-787011-always_act-event_triggered-agent_event_triggered,27122.741425317807,44,1916974,5556,event_triggered,2026-08-16T15:38:54.031677+00:00,8ddd1e8b7528271ee3ac5c3f071a67459be43487e39405359fd1b893cc1fc781,15,modular,1948986,5691,1225.2910419811355,,,,,,,,
198,28,0.46945525335905125,humanitarian,0.6161616161616161,58,59,0,158,58,0,2026-08-16T15:42:36.263786+00:00,medium,True,always_act,medium,12865.127823031722,13111,15,96.530598460565,0.02568249984703935,2671,198,787012,54830,low,59,60,95,private_fragmented,3,9.947598300641403e-14,157.43074111300555,medium,0,32396,agent_event_triggered,136,16,0,0,0.0,122,13904,True,0.5,v7-development_formal_reference-humanitarian-medium-medium-low-medium-random_geometric-private_fragmented-787012-always_act-event_triggered-agent_event_triggered,24846.81711939368,55,5723292,16620,event_triggered,2026-08-16T15:40:09.329051+00:00,ebe4a164fd52349c013dc26ba46809d5083ab5839bbbcab883d1cba7c70cd3fa,22,random_geometric,5755688,16756,1149.1376732175593,,,,,,,,
216,28,0.45919551878498543,humanitarian,0.5231481481481481,37,71,0,168,37,0,2026-08-16T15:38:49.379594+00:00,medium,True,always_act,medium,12602.749215428832,6422,15,83.58116652956178,0.028329076254477965,4555,216,787010,58830,low,71,60,125,private_fragmented,3,1.2789769243681803e-13,92.53554898297823,medium,0,38657,agent_event_triggered,163,16,0,0,0.0,113,17672,True,2.0,v7-development_formal_reference-humanitarian-medium-medium-low-medium-small_world-private_fragmented-787010-always_act-event_triggered-agent_event_triggered,24815.66665766275,47,6404139,18542,event_triggered,2026-08-16T15:36:37.709455+00:00,29bcac6f2c04800beccd151cc76e7ff2084c39eb313cd8225761bf8dbfe37d88,22,small_world,6442796,18705,1098.5580226228533,,,,,,,,
224,28,0.4627536266389296,humanitarian,0.5714285714285714,56,66,0,86,56,0,2026-08-16T15:43:53.776250+00:00,medium,True,always_act,medium,13193.608354885158,713,15,101.71326346641399,0.042873945968448894,1050,224,787013,22461,medium,66,60,157,private_fragmented,3,8.526512829121202e-14,145.3672535014689,medium,0,46960,agent_event_triggered,199,16,0,0,0.0,128,4114,True,3.0,v7-development_formal_reference-humanitarian-medium-medium-medium-medium-modular-private_fragmented-787013-always_act-event_triggered-agent_event_triggered,25281.075398210283,59,1791231,5197,event_triggered,2026-08-16T15:42:40.725089+00:00,fa46c07898222252413ed06576b9bbd1bd2ae31a59ed7f646c7fe4c623e7aa67,15,modular,1838191,5396,1187.3609291171813,,,,,,,,
234,28,0.4626683836283068,humanitarian,0.6282051282051282,70,74,0,132,70,0,2026-08-16T15:45:56.722187+00:00,medium,True,always_act,medium,11548.195937939134,8657,15,117.71888920746493,0.038235035124273314,2532,234,787014,36319,medium,74,60,188,private_fragmented,3,7.815970093361102e-14,195.64752693255738,medium,0,51531,agent_event_triggered,219,16,0,0,0.0,147,8140,True,3.5,v7-development_formal_reference-humanitarian-medium-medium-medium-medium-random_geometric-private_fragmented-787014-always_act-event_triggered-agent_event_triggered,25052.403657989165,66,3544473,10267,event_triggered,2026-08-16T15:43:56.112363+00:00,0e6547d0f53e31d12dda1a8507bda465be299020c1206fbd7cbcd25558369021,10,random_geometric,3596004,10486,1184.2392463644705,,,,,,,,
240,28,0.4581534748648428,humanitarian,0.6333333333333333,67,82,0,168,67,0,2026-08-16T15:50:14.222692+00:00,medium,True,always_act,medium,14200.839694387165,11827,15,99.5121177569858,0.03198353291621037,2622,240,787015,88735,medium,82,60,196,private_fragmented,3,1.2079226507921703e-13,177.13735234014433,medium,0,53341,agent_event_triggered,226,16,0,0,0.0,152,23452,True,2.0,v7-development_formal_reference-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-787015-always_act-event_triggered-agent_event_triggered,27967.57000630267,57,9550999,27747,event_triggered,2026-08-16T15:46:00.055427+00:00,c151455bc5d8f49a290f7031b281d6ddb86512c451bf0ee0c56d9634de0d208a,10,small_world,9604340,27973,1283.1593324922394,,,,,,,,
74,12,0.48736770591708023,humanitarian,0.7972972972972973,26,30,0,22,26,0,2026-08-16T16:43:21.322828+00:00,small,True,always_act,high,983.2499134843194,308,10,43.02718293686552,0.03409034615498605,99,74,787039,3206,high,30,30,120,private_fragmented,3,4.618527782440651e-14,42.496096228714165,high,0,28207,agent_event_triggered,120,8,0,0,0.0,59,249,True,2.5,v7-development_formal_reference-humanitarian-small-high-high-high-modular-private_fragmented-787039-always_act-event_triggered-agent_event_triggered,2229.2661632819772,28,100980,293,event_triggered,2026-08-16T16:43:12.234690+00:00,65020be381a0bf02249975a1b296d5a6dbf10e33082bbd09ba308039a2d51752,17,modular,129187,413,219.64270296308752,,,,,,,,
64,12,0.44378624650204596,humanitarian,0.828125,14,36,0,46,14,0,2026-08-16T16:42:47.716645+00:00,small,True,always_act,high,914.319767619626,1326,10,31.5,0.040792138492400896,345,64,787037,6420,high,36,30,120,private_fragmented,3,1.0658141036401503e-14,20.293419644482306,high,0,28291,agent_event_triggered,120,8,0,0,0.0,53,1303,True,2.0,v7-development_formal_reference-humanitarian-small-high-high-high-random_geometric-private_fragmented-787037-always_act-event_triggered-agent_event_triggered,2269.978990961539,19,502515,1458,event_triggered,2026-08-16T16:42:34.130554+00:00,ee274947e8e54b6ebcd6872452f315e410027b086cf634cb1fee516a98d21700,4,random_geometric,530806,1578,205.44447868266926,,,,,,,,
76,12,0.48728324798123984,humanitarian,0.8421052631578947,30,31,0,54,30,0,2026-08-16T16:43:36.768014+00:00,small,True,always_act,high,740.2412953179744,1505,10,59.84630214177041,0.02996517973705446,749,76,787040,6981,high,31,30,120,private_fragmented,3,1.0658141036401503e-14,54.42898568054696,high,0,28136,agent_event_triggered,120,8,0,0,0.0,64,1414,True,0.5,v7-development_formal_reference-humanitarian-small-high-high-high-random_geometric-private_fragmented-787040-always_act-event_triggered-agent_event_triggered,1907.4472880168828,35,609513,1766,event_triggered,2026-08-16T16:43:21.769379+00:00,83cc9ec7b85d6a6bd5fea5124e81e0c916c8e720fa98aa0a83a0da762572150c,11,random_geometric,637649,1886,180.15017095604657,,,,,,,,
71,12,0.5408550474540228,humanitarian,0.9154929577464789,28,36,0,72,28,0,2026-08-16T16:43:11.267519+00:00,small,True,always_act,high,979.6168268192429,2297,10,57.33398411187735,0.03330734178528482,595,71,787038,10899,high,36,30,120,private_fragmented,3,1.4210854715202004e-14,48.41812295517224,high,0,28138,agent_event_triggered,120,8,0,0,0.0,65,2503,True,2.0,v7-development_formal_reference-humanitarian-small-high-high-high-small_world-private_fragmented-787038-always_act-event_triggered-agent_event_triggered,2028.5534541703873,32,1040374,3031,event_triggered,2026-08-16T16:42:48.429262+00:00,4050eba7af697c8aaa1f05565b1388db0e13873b31e2944dc3b8b10422a8138b,6,small_world,1068512,3151,192.06807105763008,,,,,,,,
329,52,,utility_restoration,0.9027355623100304,121,132,44,178,121,,2026-08-16T19:27:56.579386+00:00,large,True,always_act,high,,4976,20,,0.04647384721341259,2482,329,787091,61897,high,132,100,631,private_fragmented,3,9.023892744153272e-13,-18.43452552280223,high,44,155287,agent_event_triggered,663,30,0,0,0.0,297,11066,True,,v7-development_formal_reference-utility_restoration-large-high-high-high-grid-private_fragmented-787091-always_act-event_triggered-agent_event_triggered,2104.5712214530868,35,5314943,15262,event_triggered,2026-08-16T19:22:42.179825+00:00,20442fa86fe8aea5c7c6ca24f1871039d2b5d08a73a54e00c74bc6d9e377512c,,grid,5470230,15925,,0.8024177948449293,42,24.0,0.0,5,29.5,128,917.1455095479312
394,52,,utility_restoration,0.7918781725888325,144,80,88,178,144,,2026-08-16T20:07:55.546739+00:00,large,True,always_act,high,,4649,20,,0.04679716808155479,2532,394,787094,58391,high,80,100,664,private_fragmented,3,9.023892744153272e-13,22.66153084654873,high,88,162780,agent_event_triggered,696,30,0,0,0.0,312,10306,True,,v7-development_formal_reference-utility_restoration-large-high-high-high-grid-private_fragmented-787094-always_act-event_triggered-agent_event_triggered,3235.7154177169373,19,4906524,14058,event_triggered,2026-08-16T20:02:55.291478+00:00,d909e900adf639770aa36968335978557cdd3b46bd2032b000613023ba44661f,,grid,5069304,14754,,0.9087421393117288,38,29.0,0.0,3,30.333333333333332,74,1554.0897893372191
349,52,,utility_restoration,0.8796561604584527,125,145,37,332,125,,2026-08-16T20:02:40.478060+00:00,large,True,always_act,high,,10991,20,,0.039732346197284565,7970,349,787093,195885,high,145,100,594,private_fragmented,3,1.3500311979441904e-12,-12.070816482659447,high,37,145335,agent_event_triggered,617,30,0,0,0.0,307,44124,True,,v7-development_formal_reference-utility_restoration-large-high-high-high-modular-private_fragmented-787093-always_act-event_triggered-agent_event_triggered,3668.5253545939445,20,21487981,61814,event_triggered,2026-08-16T19:48:03.771795+00:00,6d58f9b2a5e79136186f2e1437971b01e1ce3a52d9f2098b55b42cc906203385,,modular,21633316,62431,,0.8793094361135849,25,35.0,0.0,4,30.333333333333332,137,1840.26202496225
396,52,,utility_restoration,0.7777777777777778,155,79,74,294,155,,2026-08-16T19:47:45.493341+00:00,large,True,always_act,high,,54447,20,,0.03865820828238227,11934,396,787092,251487,high,79,100,672,private_fragmented,3,1.3500311979441904e-12,28.745576623642194,high,74,166463,agent_event_triggered,709,30,0,0,0.0,308,59269,True,,v7-development_formal_reference-utility_restoration-large-high-high-high-scale_free-private_fragmented-787092-always_act-event_triggered-agent_event_triggered,3223.0510646705443,31,28436679,81541,event_triggered,2026-08-16T19:28:02.712621+00:00,924c6ef7f391ac578242c5914f1beee5989a80d626ee5e0732ecdf6dbd4dc401,,scale_free,28603142,82250,,0.895988984794137,46,34.0,0.0,5,25.333333333333332,73,1601.5325208445327
101,28,,utility_restoration,0.9108910891089109,40,29,23,90,40,,2026-08-16T19:04:08.594138+00:00,medium,True,always_act,high,,2636,15,,0.045202154417615915,877,101,787077,22360,high,29,60,274,private_fragmented,3,1.5365486660812167e-13,8.061921482137288,high,23,65466,agent_event_triggered,280,16,0,0,0.0,92,4010,True,,v7-development_formal_reference-utility_restoration-medium-high-high-high-grid-private_fragmented-787077-always_act-event_triggered-agent_event_triggered,626.8074368720651,18,1795591,5192,event_triggered,2026-08-16T19:03:04.744466+00:00,2d8da995ea4dd315dd3fafd651b0b17da443dcff9dbf7b8817e770f651632e6d,,grid,1861057,5472,,0.8904359067795016,25,19.0,0.0,0,20.2,25,428.5094823460944
131,28,,utility_restoration,0.8702290076335878,57,37,20,90,57,,2026-08-16T19:05:31.604697+00:00,medium,True,always_act,high,,2656,15,,0.04328528739670945,728,131,787078,22817,high,37,60,277,private_fragmented,3,9.769962616701378e-14,7.759032079349682,high,20,66921,agent_event_triggered,284,16,0,0,0.0,114,4124,True,,v7-development_formal_reference-utility_restoration-medium-high-high-high-grid-private_fragmented-787078-always_act-event_triggered-agent_event_triggered,816.5170724252396,17,1833952,5271,event_triggered,2026-08-16T19:04:10.939147+00:00,4e4a547e8eb863c60e1a5bde2ddf5f3e4213bf0bfc1c4715602c63744702aa45,,grid,1900873,5555,,0.86612652193849,18,21.0,0.0,1,16.0,35,362.218467798298
125,28,,utility_restoration,0.848,37,44,25,90,37,,2026-08-16T19:11:36.307743+00:00,medium,True,always_act,high,,2687,15,,0.04815428049576051,627,125,787081,23035,high,44,60,264,private_fragmented,3,1.0480505352461478e-13,0.27706906553701105,high,25,64905,agent_event_triggered,275,16,0,0,0.0,106,4571,True,,v7-development_formal_reference-utility_restoration-medium-high-high-high-grid-private_fragmented-787081-always_act-event_triggered-agent_event_triggered,484.0837595226067,11,1839239,5331,event_triggered,2026-08-16T19:10:16.533082+00:00,c6f307c61d7e18837b609f8062a3761019f9672ea8b81f662a6174306840070b,,grid,1904144,5606,,0.8368634343040074,11,19.0,0.0,1,21.5,41,97.02412944745492
187,28,,utility_restoration,0.7540106951871658,79,32,30,90,79,,2026-08-16T19:17:07.260591+00:00,medium,True,always_act,high,,2417,15,,0.04620237310847794,1316,187,787084,20626,high,32,60,264,private_fragmented,3,1.5365486660812167e-13,18.169548058783693,high,30,65092,agent_event_triggered,278,16,0,0,0.0,141,4217,True,,v7-development_formal_reference-utility_restoration-medium-high-high-high-grid-private_fragmented-787084-always_act-event_triggered-agent_event_triggered,1241.3615237651277,13,1637901,4724,event_triggered,2026-08-16T19:15:55.997152+00:00,0f377a0e9dcd75eaabce16f07e6e77b22bd95301cdd273b6d0440a504d376112,,grid,1702993,5002,,0.8737867415463002,21,19.0,0.0,0,19.0,29,536.7543788841613
145,28,,utility_restoration,0.7310344827586207,54,27,25,90,54,,2026-08-16T20:09:21.925841+00:00,medium,True,always_act,high,,2983,15,,0.0111529095247946,905,145,787095,24517,high,27,60,28,public_shared,3,6.927791673660977e-14,15.134543317211657,high,25,16739,agent_event_triggered,71,16,0,0,0.0,106,5023,True,,v7-development_formal_reference-utility_restoration-medium-high-high-high-grid-public_shared-787095-always_act-event_triggered-agent_event_triggered,930.3616170139568,13,2162493,6205,event_triggered,2026-08-16T20:08:01.302924+00:00,c3f5c5d4673b281c090bd400d993ff7f65cf6e960b45dd3f7bc7acdd421f98ae,,grid,2179232,6276,,0.8035705286103997,19,21.0,0.0,1,26.0,26,343.8240427411755
83,28,,utility_restoration,0.9759036144578314,66,12,3,90,66,,2026-08-16T20:15:13.663980+00:00,medium,True,always_act,high,,2427,15,,0.006004083535543483,1295,83,787098,20876,high,12,60,24,public_shared,3,2.6645352591003757e-15,26.692433504656105,high,3,10767,agent_event_triggered,46,16,0,0,0.0,81,3986,True,,v7-development_formal_reference-utility_restoration-medium-high-high-high-grid-public_shared-787098-always_act-event_triggered-agent_event_triggered,230.29179146646376,18,1807480,5168,event_triggered,2026-08-16T20:14:12.290882+00:00,cc7986bbb68848a1b18fa39bef9b58c6dba332fed1ff723cf7dc4e39567ac677,,grid,1818247,5214,,0.7950692588580901,10,19.0,0.0,1,27.666666666666668,10,124.00120811767302
137,28,,utility_restoration,0.8248175182481752,51,42,20,88,51,,2026-08-16T19:03:02.426309+00:00,medium,True,always_act,high,,1004,15,,0.04788138640068425,857,137,787076,22566,high,42,60,293,private_fragmented,3,7.993605777301127e-14,5.302260656669408,high,20,71840,agent_event_triggered,305,16,0,0,0.0,113,4169,True,,v7-development_formal_reference-utility_restoration-medium-high-high-high-modular-private_fragmented-787076-always_act-event_triggered-agent_event_triggered,700.2926291944291,13,1809111,5207,event_triggered,2026-08-16T19:01:53.056071+00:00,2059e471918d7b244a7515a483c2ba04247c18c8cad6b10a253a3bb3ae1654df,,modular,1880951,5512,,0.7966111708815529,9,19.0,0.0,1,14.0,41,196.3708249843668
110,28,,utility_restoration,0.9,44,38,17,76,44,,2026-08-16T19:10:14.594167+00:00,medium,True,always_act,high,,811,15,,0.049652509649743305,995,110,787080,17026,high,38,60,274,private_fragmented,3,7.993605777301127e-14,5.927542640729728,high,17,65352,agent_event_triggered,279,16,0,0,0.0,99,3040,True,,v7-development_formal_reference-utility_restoration-medium-high-high-high-modular-private_fragmented-787080-always_act-event_triggered-agent_event_triggered,727.669755403934,16,1199631,3449,event_triggered,2026-08-16T19:09:17.377856+00:00,329bc7b45af3a98301269c3f67647dffe5f5e0bc22d73fccbd6e46350940f430,,modular,1264983,3728,,0.8581474357137799,13,15.0,0.0,0,21.0,34,431.6295303672641
103,28,,utility_restoration,0.912621359223301,38,34,22,80,38,,2026-08-16T19:15:53.728503+00:00,medium,True,always_act,high,,774,15,,0.04309463233713712,379,103,787083,21923,high,34,60,269,private_fragmented,3,7.283063041541027e-14,-3.512875319054557,high,22,65735,agent_event_triggered,279,16,0,0,0.0,94,3895,True,,v7-development_formal_reference-utility_restoration-medium-high-high-high-modular-private_fragmented-787083-always_act-event_triggered-agent_event_triggered,919.216139459613,12,1696631,4881,event_triggered,2026-08-16T19:14:38.094951+00:00,a1fc88a4362b68194583f2abcb521217d65e03658bcf4c22a18c432ba2cf5a18,,modular,1762366,5160,,0.8432183827546713,12,21.0,0.0,1,23.0,31,479.40095773309366
123,28,,utility_restoration,0.8536585365853658,42,46,17,102,42,,2026-08-16T19:22:13.802873+00:00,medium,True,always_act,high,,1023,15,,0.046068205588395895,1801,123,787086,20195,high,46,60,245,private_fragmented,3,8.704148513061227e-14,0.5978197967436432,high,17,60597,agent_event_triggered,258,16,0,0,0.0,105,4098,True,,v7-development_formal_reference-utility_restoration-medium-high-high-high-modular-private_fragmented-787086-always_act-event_triggered-agent_event_triggered,941.4488188281606,9,1658952,4800,event_triggered,2026-08-16T19:21:09.692140+00:00,e7e4287bd050c5a6b8a903d554c14005dc5f24fcfc4299cbd3d484d89e2a960e,,modular,1719549,5058,,0.8512537544617954,8,19.0,0.0,1,16.333333333333332,41,554.9519924850111
107,28,,utility_restoration,0.8037383177570093,52,23,11,78,52,,2026-08-16T20:14:10.090989+00:00,medium,True,always_act,high,,1150,15,,0.008123710704497541,866,107,787097,21103,high,23,60,21,public_shared,3,7.638334409421077e-14,14.745009525623425,high,11,12760,agent_event_triggered,54,16,0,0,0.0,86,4183,True,,v7-development_formal_reference-utility_restoration-medium-high-high-high-modular-public_shared-787097-always_act-event_triggered-agent_event_triggered,944.9144812793007,21,1773799,5086,event_triggered,2026-08-16T20:12:59.277033+00:00,f1c5f07dcf429560b21b8679faff0316bb866227a1f8657b61c07961e7398082,,modular,1786559,5140,,0.8083027591047105,21,19.0,0.0,1,23.0,21,463.5651611171803
137,28,,utility_restoration,0.7226277372262774,65,21,13,80,65,,2026-08-16T20:20:27.259566+00:00,medium,True,always_act,high,,824,15,,0.009107162977309187,1076,137,787100,18543,high,21,60,51,public_shared,3,1.2168044349891716e-13,17.38367799774374,high,13,20891,agent_event_triggered,89,16,0,0,0.0,99,3632,True,,v7-development_formal_reference-utility_restoration-medium-high-high-high-modular-public_shared-787100-always_act-event_triggered-agent_event_triggered,1261.899574416411,14,1473896,4248,event_triggered,2026-08-16T20:19:26.015622+00:00,323fb2d674e6e498191060be8e755f4a4b0beff0f416e1efbbdfccb28db0f7a1,,modular,1494787,4337,,0.8125679510059226,19,21.0,0.0,1,22.0,19,577.5032465957362
182,28,,utility_restoration,0.7472527472527473,69,32,35,150,69,,2026-08-16T19:01:48.177503+00:00,medium,True,always_act,high,,15515,15,,0.04037485201278349,5488,182,787075,62290,high,32,60,270,private_fragmented,3,1.5365486660812167e-13,21.56718709710432,high,35,68264,agent_event_triggered,293,16,0,0,0.0,136,15949,True,,v7-development_formal_reference-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787075-always_act-event_triggered-agent_event_triggered,1176.3526423086432,15,6870881,19990,event_triggered,2026-08-16T18:58:34.222119+00:00,44f8b8c835cf06387f688e33d146b7996c73a2db15d4a0d6cd406843a56bfad9,,scale_free,6939145,20283,,0.9049878410084196,24,19.0,0.0,0,16.333333333333332,30,637.7873605429276
138,28,,utility_restoration,0.6956521739130435,34,39,23,150,34,,2026-08-16T19:09:12.082359+00:00,medium,True,always_act,high,,16459,15,,0.03525843620778287,5437,138,787079,69323,high,39,60,270,private_fragmented,3,9.059419880941277e-14,1.2445359182035616,high,23,65609,agent_event_triggered,280,16,0,0,0.0,96,17652,True,,v7-development_formal_reference-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787079-always_act-event_triggered-agent_event_triggered,701.5450818233833,10,7773831,22363,event_triggered,2026-08-16T19:05:34.259789+00:00,743d38928b141a18595499e5c58bd686f33cd630d3c9900e15dabb670e2d886b,,scale_free,7839440,22643,,0.8918944220714977,15,19.0,0.0,0,13.666666666666666,36,256.5709871209364
104,28,,utility_restoration,0.8846153846153846,31,38,23,150,31,,2026-08-16T19:14:32.978483+00:00,medium,True,always_act,high,,15129,15,,0.03898953755049856,3985,104,787082,65418,high,38,60,246,private_fragmented,3,1.4299672557172016e-13,4.281014382801934,high,23,58986,agent_event_triggered,251,16,0,0,0.0,92,18833,True,,v7-development_formal_reference-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787082-always_act-event_triggered-agent_event_triggered,749.9009173456271,13,7087194,20621,event_triggered,2026-08-16T19:11:38.704840+00:00,d8a9026c9a6f8aef4b60e2a6154d0aae3ad38f14cfb6a1aad7cae82a0a83d4bf,,scale_free,7146180,20872,,0.8967262805415178,11,21.0,0.0,0,19.8,39,377.5310184618448
105,28,,utility_restoration,0.9523809523809523,51,33,16,150,51,,2026-08-16T19:21:03.890815+00:00,medium,True,always_act,high,,17509,15,,0.03703498823667673,3200,105,787085,76055,high,33,60,284,private_fragmented,3,1.3233858453531866e-13,7.8036526489811395,high,16,68184,agent_event_triggered,291,16,0,0,0.0,100,19402,True,,v7-development_formal_reference-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787085-always_act-event_triggered-agent_event_triggered,343.5431178910357,17,8290004,23844,event_triggered,2026-08-16T19:17:09.565277+00:00,5b151623090c763d296f186541a10f9ebcfee05a97ce47fa027792b6bf630844,,scale_free,8358188,24135,,0.8461793189282505,13,17.0,0.0,0,22.5,30,135.84306124146298
92,28,,utility_restoration,0.75,45,17,7,150,45,,2026-08-16T20:12:53.504320+00:00,medium,True,always_act,high,,17450,15,,0.02492005934690598,3560,92,787096,76971,high,17,60,43,public_shared,3,6.217248937900877e-14,14.153971443894838,high,7,15317,agent_event_triggered,65,16,0,0,0.0,69,19977,True,,v7-development_formal_reference-utility_restoration-medium-high-high-high-scale_free-public_shared-787096-always_act-event_triggered-agent_event_triggered,729.4574765050774,16,8611021,24603,event_triggered,2026-08-16T20:09:24.451710+00:00,9e7ec0bfca47d41057c9e0b09ae0cff469490d4a623175611ad66749a83eff9a,,scale_free,8626338,24668,,0.827078927493016,23,17.0,0.0,2,36.0,14,379.60912728709485
122,28,,utility_restoration,0.8114754098360656,46,35,18,150,46,,2026-08-16T20:19:20.123468+00:00,medium,True,always_act,high,,17564,15,,0.019902842939531228,5815,122,787099,72522,high,35,60,51,public_shared,3,1.1102230246251565e-13,12.016064348310561,high,18,19929,agent_event_triggered,84,16,0,0,0.0,99,19280,True,,v7-development_formal_reference-utility_restoration-medium-high-high-high-scale_free-public_shared-787099-always_act-event_triggered-agent_event_triggered,805.0394593481512,16,8318767,23827,event_triggered,2026-08-16T20:15:15.961143+00:00,9ef375dba7cf15515044cfe3445f243cf3962c4a11d91bbc41767318415c5525,,scale_free,8338696,23911,,0.8254473525326245,15,15.0,0.0,1,25.0,34,462.48875167350707
