cluster_id,disruption,estimator,ridge_fraction,nominal_fit_window,rolling_window_sweeps,ablation,deleted_family,deleted_observable,feature_count,training_clusters,held_out_cluster_excluded,maximum_distance,mean_distance,nominal_threshold_95,failure
V14Q_g3,network_partition,euclidean,0.0,all_nominal,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g4"", ""V14Q_g5""]",True,8.982318300084035,3.520263993007348,7.675351520836401,
V14Q_g3,nominal,euclidean,0.0,all_nominal,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g4"", ""V14Q_g5""]",True,8.982318300084035,3.4960780395097553,7.675351520836401,
V14Q_g4,field_reversal,euclidean,0.0,all_nominal,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g5""]",True,137.79368305977144,13.416832506008175,7.727710582268165,
V14Q_g4,message_corruption,euclidean,0.0,all_nominal,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g5""]",True,9.950300642835465,1.9888791613940682,7.727710582268165,
V14Q_g4,network_partition,euclidean,0.0,all_nominal,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g5""]",True,9.950300642835465,2.020473060332219,7.727710582268165,
V14Q_g4,nominal,euclidean,0.0,all_nominal,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g5""]",True,9.950300642835465,2.335567338623411,7.727710582268165,
V14Q_g5,field_reversal,euclidean,0.0,all_nominal,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4""]",True,268.1933031500589,26.890910121477894,8.229812205774449,
V14Q_g5,message_corruption,euclidean,0.0,all_nominal,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4""]",True,34.86610089536791,4.3915191624409005,8.229812205774449,
V14Q_g5,network_partition,euclidean,0.0,all_nominal,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4""]",True,34.86610089536791,4.431930908918099,8.229812205774449,
V14Q_g5,nominal,euclidean,0.0,all_nominal,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4""]",True,34.86610089536791,4.192890215239016,8.229812205774449,
V14Q_g0,field_reversal,euclidean,0.0,baseline_15,3,all,none,none,13,"[""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,78.8179001147063,8.931691282064476,6.856360242637636,
V14Q_g0,message_corruption,euclidean,0.0,baseline_15,3,all,none,none,13,"[""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,5.208477019861823,2.672201513895362,6.856360242637636,
V14Q_g0,network_partition,euclidean,0.0,baseline_15,3,all,none,none,13,"[""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,5.208477019861823,2.640860602566307,6.856360242637636,
V14Q_g0,nominal,euclidean,0.0,baseline_15,3,all,none,none,13,"[""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,5.208477019861823,2.56607001898738,6.856360242637636,
V14Q_g1,field_reversal,euclidean,0.0,baseline_15,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,76.60510504857218,8.79097439248928,6.127508834917086,
V14Q_g1,message_corruption,euclidean,0.0,baseline_15,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,7.8005249988051615,2.6461307973803767,6.127508834917086,
V14Q_g1,network_partition,euclidean,0.0,baseline_15,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,7.8005249988051615,2.6360056969618597,6.127508834917086,
V14Q_g1,nominal,euclidean,0.0,baseline_15,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,7.8005249988051615,2.6360056969618597,6.127508834917086,
V14Q_g2,field_reversal,euclidean,0.0,baseline_15,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,78.8086318578809,9.197749010744694,6.930402291513324,
V14Q_g2,message_corruption,euclidean,0.0,baseline_15,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,4.7456624037700355,3.2300663356641786,6.930402291513324,
V14Q_g2,network_partition,euclidean,0.0,baseline_15,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,4.7456624037700355,3.243155277731486,6.930402291513324,
V14Q_g2,nominal,euclidean,0.0,baseline_15,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,4.7456624037700355,3.271450998155483,6.930402291513324,
V14Q_g3,field_reversal,euclidean,0.0,baseline_15,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g4"", ""V14Q_g5""]",True,79.60120407637368,10.04122448001068,6.865493682968026,
V14Q_g3,message_corruption,euclidean,0.0,baseline_15,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g4"", ""V14Q_g5""]",True,5.259010858837265,3.7501748421830023,6.865493682968026,
V14Q_g3,network_partition,euclidean,0.0,baseline_15,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g4"", ""V14Q_g5""]",True,5.259010858837265,3.7452554401167966,6.865493682968026,
V14Q_g3,nominal,euclidean,0.0,baseline_15,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g4"", ""V14Q_g5""]",True,5.259010858837265,3.7497086966806394,6.865493682968026,
V14Q_g4,field_reversal,euclidean,0.0,baseline_15,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g5""]",True,82.22482702765303,8.803192193448384,6.9171732856379275,
V14Q_g4,message_corruption,euclidean,0.0,baseline_15,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g5""]",True,5.651295335062133,2.210466446804457,6.9171732856379275,
V14Q_g4,network_partition,euclidean,0.0,baseline_15,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g5""]",True,5.651295335062133,2.1535080034091836,6.9171732856379275,
V14Q_g4,nominal,euclidean,0.0,baseline_15,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g5""]",True,5.651295335062133,2.362170437529126,6.9171732856379275,
V14Q_g5,field_reversal,euclidean,0.0,baseline_15,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4""]",True,243.2362335159465,24.586240823994284,6.2784128091848395,
V14Q_g5,message_corruption,euclidean,0.0,baseline_15,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4""]",True,32.97028399352853,4.051625739345336,6.2784128091848395,
V14Q_g5,network_partition,euclidean,0.0,baseline_15,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4""]",True,32.97028399352853,4.247764560317711,6.2784128091848395,
V14Q_g5,nominal,euclidean,0.0,baseline_15,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4""]",True,32.97028399352853,4.088115619537596,6.2784128091848395,
V14Q_g0,field_reversal,euclidean,0.0,baseline_last_10,3,all,none,none,13,"[""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,995.8803509191752,89.25552130320867,6.102540491047111,
V14Q_g0,message_corruption,euclidean,0.0,baseline_last_10,3,all,none,none,13,"[""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,36.18279722648062,4.950798271044854,6.102540491047111,
V14Q_g0,network_partition,euclidean,0.0,baseline_last_10,3,all,none,none,13,"[""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,36.18279722648062,4.944688871820424,6.102540491047111,
V14Q_g0,nominal,euclidean,0.0,baseline_last_10,3,all,none,none,13,"[""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,36.18279722648062,5.017560402424777,6.102540491047111,
V14Q_g1,field_reversal,euclidean,0.0,baseline_last_10,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,1082.7743740930675,98.1698668986224,5.647024511263554,
V14Q_g1,message_corruption,euclidean,0.0,baseline_last_10,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,50.49985381601642,5.557780538673363,5.647024511263554,
V14Q_g1,network_partition,euclidean,0.0,baseline_last_10,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,50.49985381601642,5.4802043337933,5.647024511263554,
V14Q_g1,nominal,euclidean,0.0,baseline_last_10,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,50.49985381601642,5.4802043337933,5.647024511263554,
V14Q_g2,field_reversal,euclidean,0.0,baseline_last_10,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,1383.4448456112102,119.40146253797577,6.817966588393351,
V14Q_g2,message_corruption,euclidean,0.0,baseline_last_10,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,28.51557540899034,6.52998237814153,6.817966588393351,
V14Q_g2,network_partition,euclidean,0.0,baseline_last_10,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,28.51557540899034,6.682216642324183,6.817966588393351,
V14Q_g2,nominal,euclidean,0.0,baseline_last_10,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,28.51557540899034,6.633875106158881,6.817966588393351,
V14Q_g3,field_reversal,euclidean,0.0,baseline_last_10,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g4"", ""V14Q_g5""]",True,1068.651463830568,101.4499780029069,6.054383921056409,
V14Q_g3,message_corruption,euclidean,0.0,baseline_last_10,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g4"", ""V14Q_g5""]",True,89.12906460232907,9.631124129234527,6.054383921056409,
V14Q_g3,network_partition,euclidean,0.0,baseline_last_10,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g4"", ""V14Q_g5""]",True,89.12906460232907,9.619889978217165,6.054383921056409,
V14Q_g3,nominal,euclidean,0.0,baseline_last_10,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g4"", ""V14Q_g5""]",True,89.12906460232907,9.615466762692183,6.054383921056409,
V14Q_g4,field_reversal,euclidean,0.0,baseline_last_10,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g5""]",True,993.0740223567443,91.33269909155877,6.083718674087138,
V14Q_g4,message_corruption,euclidean,0.0,baseline_last_10,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g5""]",True,76.41854430019842,6.0746261851793735,6.083718674087138,
V14Q_g4,network_partition,euclidean,0.0,baseline_last_10,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g5""]",True,76.41854430019842,6.146124196077752,6.083718674087138,
V14Q_g4,nominal,euclidean,0.0,baseline_last_10,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g5""]",True,76.41854430019842,6.945667944906677,6.083718674087138,
V14Q_g5,field_reversal,euclidean,0.0,baseline_last_10,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4""]",True,990.0380614264315,96.0919738565194,6.007397394870152,
V14Q_g5,message_corruption,euclidean,0.0,baseline_last_10,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4""]",True,121.46136006510868,11.220429190900202,6.007397394870152,
V14Q_g5,network_partition,euclidean,0.0,baseline_last_10,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4""]",True,121.46136006510868,11.404032020675173,6.007397394870152,
V14Q_g5,nominal,euclidean,0.0,baseline_last_10,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4""]",True,121.46136006510868,11.012839233456345,6.007397394870152,
V14Q_g0,field_reversal,euclidean,0.0,baseline_last_5,3,all,none,none,13,"[""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,891.9006955516159,80.43025728830382,7.396641567244473,
V14Q_g0,message_corruption,euclidean,0.0,baseline_last_5,3,all,none,none,13,"[""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,34.31963948433444,4.6377022038602576,7.396641567244473,
V14Q_g0,network_partition,euclidean,0.0,baseline_last_5,3,all,none,none,13,"[""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,34.31963948433444,4.687449507425365,7.396641567244473,
V14Q_g0,nominal,euclidean,0.0,baseline_last_5,3,all,none,none,13,"[""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,34.31963948433444,4.812554706477259,7.396641567244473,
V14Q_g1,field_reversal,euclidean,0.0,baseline_last_5,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,892.648567034662,82.18601320000406,7.421580997960808,
V14Q_g1,message_corruption,euclidean,0.0,baseline_last_5,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,56.773898768899244,5.5277289052912115,7.421580997960808,
V14Q_g1,network_partition,euclidean,0.0,baseline_last_5,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,56.773898768899244,5.425962933574129,7.421580997960808,
V14Q_g1,nominal,euclidean,0.0,baseline_last_5,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,56.773898768899244,5.425962933574129,7.421580997960808,
V14Q_g2,field_reversal,euclidean,0.0,baseline_last_5,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,1712.4677695934347,226.41715129239523,5.51487822677877,
V14Q_g2,message_corruption,euclidean,0.0,baseline_last_5,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,411.30280211796185,42.771217105874285,5.51487822677877,
V14Q_g2,network_partition,euclidean,0.0,baseline_last_5,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,411.30280211796185,42.946675274904756,5.51487822677877,
V14Q_g2,nominal,euclidean,0.0,baseline_last_5,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,411.30280211796185,40.31903628507265,5.51487822677877,
V14Q_g3,field_reversal,euclidean,0.0,baseline_last_5,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g4"", ""V14Q_g5""]",True,894.023168242539,86.0030929940195,7.644093897428146,
V14Q_g3,message_corruption,euclidean,0.0,baseline_last_5,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g4"", ""V14Q_g5""]",True,86.13045147230424,8.997767043729045,7.644093897428146,
V14Q_g3,network_partition,euclidean,0.0,baseline_last_5,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g4"", ""V14Q_g5""]",True,86.13045147230424,8.951929235364311,7.644093897428146,
V14Q_g3,nominal,euclidean,0.0,baseline_last_5,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g4"", ""V14Q_g5""]",True,86.13045147230424,8.90008904510463,7.644093897428146,
V14Q_g4,field_reversal,euclidean,0.0,baseline_last_5,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g5""]",True,897.8244497472892,84.21001286598995,7.575205372213033,
V14Q_g4,message_corruption,euclidean,0.0,baseline_last_5,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g5""]",True,85.12212911230462,6.412620429542704,7.575205372213033,
V14Q_g4,network_partition,euclidean,0.0,baseline_last_5,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g5""]",True,85.12212911230462,6.620392813833489,7.575205372213033,
V14Q_g4,nominal,euclidean,0.0,baseline_last_5,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g5""]",True,85.12212911230462,7.118098937046893,7.575205372213033,
V14Q_g5,field_reversal,euclidean,0.0,baseline_last_5,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4""]",True,894.7857460373234,88.38832412143904,7.396641567244473,
V14Q_g5,message_corruption,euclidean,0.0,baseline_last_5,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4""]",True,133.07608469175423,11.664083337857894,7.396641567244473,
V14Q_g5,network_partition,euclidean,0.0,baseline_last_5,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4""]",True,133.07608469175423,11.646163043541618,7.396641567244473,
V14Q_g5,nominal,euclidean,0.0,baseline_last_5,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4""]",True,133.07608469175423,11.254212521935372,7.396641567244473,
V14Q_g0,field_reversal,diagonal,0.0,all_nominal,3,all,none,none,13,"[""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,129.39439531391182,13.204533838534612,8.388811178249457,
V14Q_g0,message_corruption,diagonal,0.0,all_nominal,3,all,none,none,13,"[""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,8.768531344384057,2.557322742008317,8.388811178249457,
V14Q_g0,network_partition,diagonal,0.0,all_nominal,3,all,none,none,13,"[""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,8.768531344384057,2.569067488468506,8.388811178249457,
V14Q_g0,nominal,diagonal,0.0,all_nominal,3,all,none,none,13,"[""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,8.768531344384057,2.5864181176359615,8.388811178249457,
V14Q_g1,field_reversal,diagonal,0.0,all_nominal,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,125.54297738612037,13.144198378971192,7.9945223132748495,
V14Q_g1,message_corruption,diagonal,0.0,all_nominal,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,12.455898156354841,2.834500119532781,7.9945223132748495,
V14Q_g1,network_partition,diagonal,0.0,all_nominal,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,12.455898156354841,2.789553397896094,7.9945223132748495,
V14Q_g1,nominal,diagonal,0.0,all_nominal,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,12.455898156354841,2.789553397896094,7.9945223132748495,
V14Q_g2,field_reversal,diagonal,0.0,all_nominal,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,128.88300782718483,13.501392316339487,8.528848101718548,
V14Q_g2,message_corruption,diagonal,0.0,all_nominal,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,7.413290366931298,3.441920347337607,8.528848101718548,
V14Q_g2,network_partition,diagonal,0.0,all_nominal,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,7.413290366931298,3.5146363785606796,8.528848101718548,
V14Q_g2,nominal,diagonal,0.0,all_nominal,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,7.413290366931298,3.5441546861904207,8.528848101718548,
V14Q_g3,field_reversal,diagonal,0.0,all_nominal,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g4"", ""V14Q_g5""]",True,131.08413762676648,14.289252712542549,7.675351520836395,
V14Q_g3,message_corruption,diagonal,0.0,all_nominal,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g4"", ""V14Q_g5""]",True,8.982318300084035,3.539680435254646,7.675351520836395,
V14Q_g3,network_partition,diagonal,0.0,all_nominal,3,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g4"", ""V14Q_g5""]",True,8.982318300084035,3.5202639930073456,7.675351520836395,
