replicate,full_statmech_balanced_accuracy,order_only_balanced_accuracy,simple_uncertainty_balanced_accuracy,full_minus_order_only_balanced_accuracy,full_minus_simple_uncertainty_balanced_accuracy
4945,0.2916666666666667,0.20833333333333334,0.25,0.08333333333333334,0.041666666666666685
4946,0.2916666666666667,0.16666666666666666,0.2916666666666667,0.12500000000000003,0.0
4947,0.25,0.3333333333333333,0.20833333333333334,-0.08333333333333331,0.04166666666666666
4948,0.2916666666666667,0.16666666666666666,0.2916666666666667,0.12500000000000003,0.0
4949,0.2916666666666667,0.2916666666666667,0.25,0.0,0.041666666666666685
4950,0.20833333333333334,0.2916666666666667,0.2916666666666667,-0.08333333333333334,-0.08333333333333334
4951,0.20833333333333334,0.4166666666666667,0.25,-0.20833333333333334,-0.04166666666666666
4952,0.16666666666666666,0.20833333333333334,0.16666666666666666,-0.041666666666666685,0.0
4953,0.20833333333333334,0.3333333333333333,0.3333333333333333,-0.12499999999999997,-0.12499999999999997
4954,0.08333333333333333,0.25,0.125,-0.16666666666666669,-0.04166666666666667
4955,0.2916666666666667,0.5416666666666666,0.16666666666666666,-0.24999999999999994,0.12500000000000003
4956,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.0,0.0
4957,0.3333333333333333,0.20833333333333334,0.375,0.12499999999999997,-0.041666666666666685
4958,0.20833333333333334,0.08333333333333333,0.3333333333333333,0.125,-0.12499999999999997
4959,0.375,0.25,0.2916666666666667,0.125,0.08333333333333331
4960,0.25,0.16666666666666666,0.08333333333333333,0.08333333333333334,0.16666666666666669
4961,0.4583333333333333,0.16666666666666666,0.4583333333333333,0.29166666666666663,0.0
4962,0.16666666666666666,0.08333333333333333,0.25,0.08333333333333333,-0.08333333333333334
4963,0.08333333333333333,0.2916666666666667,0.20833333333333334,-0.20833333333333337,-0.125
4964,0.16666666666666666,0.125,0.20833333333333334,0.04166666666666666,-0.041666666666666685
4965,0.16666666666666666,0.25,0.3333333333333333,-0.08333333333333334,-0.16666666666666666
4966,0.375,0.4166666666666667,0.25,-0.041666666666666685,0.125
4967,0.16666666666666666,0.125,0.2916666666666667,0.04166666666666666,-0.12500000000000003
4968,0.25,0.25,0.2916666666666667,0.0,-0.041666666666666685
4969,0.125,0.2916666666666667,0.16666666666666666,-0.16666666666666669,-0.04166666666666666
4970,0.16666666666666666,0.25,0.125,-0.08333333333333334,0.04166666666666666
4971,0.20833333333333334,0.25,0.08333333333333333,-0.04166666666666666,0.125
4972,0.125,0.25,0.2916666666666667,-0.125,-0.16666666666666669
4973,0.125,0.2916666666666667,0.3333333333333333,-0.16666666666666669,-0.20833333333333331
4974,0.20833333333333334,0.20833333333333334,0.125,0.0,0.08333333333333334
4975,0.20833333333333334,0.4166666666666667,0.25,-0.20833333333333334,-0.04166666666666666
4976,0.5,0.375,0.375,0.125,0.125
4977,0.20833333333333334,0.25,0.375,-0.04166666666666666,-0.16666666666666666
4978,0.25,0.25,0.125,0.0,0.125
4979,0.3333333333333333,0.20833333333333334,0.20833333333333334,0.12499999999999997,0.12499999999999997
4980,0.20833333333333334,0.125,0.25,0.08333333333333334,-0.04166666666666666
4981,0.125,0.2916666666666667,0.25,-0.16666666666666669,-0.125
4982,0.16666666666666666,0.2916666666666667,0.25,-0.12500000000000003,-0.08333333333333334
4983,0.25,0.2916666666666667,0.16666666666666666,-0.041666666666666685,0.08333333333333334
4984,0.375,0.375,0.375,0.0,0.0
4985,0.25,0.25,0.2916666666666667,0.0,-0.041666666666666685
4986,0.25,0.20833333333333334,0.2916666666666667,0.04166666666666666,-0.041666666666666685
4987,0.16666666666666666,0.25,0.2916666666666667,-0.08333333333333334,-0.12500000000000003
4988,0.3333333333333333,0.25,0.2916666666666667,0.08333333333333331,0.04166666666666663
4989,0.3333333333333333,0.20833333333333334,0.375,0.12499999999999997,-0.041666666666666685
4990,0.25,0.25,0.25,0.0,0.0
4991,0.20833333333333334,0.08333333333333333,0.375,0.125,-0.16666666666666666
4992,0.375,0.25,0.25,0.125,0.125
4993,0.2916666666666667,0.3333333333333333,0.125,-0.04166666666666663,0.16666666666666669
4994,0.16666666666666666,0.25,0.2916666666666667,-0.08333333333333334,-0.12500000000000003
4995,0.125,0.25,0.2916666666666667,-0.125,-0.16666666666666669
4996,0.2916666666666667,0.20833333333333334,0.25,0.08333333333333334,0.041666666666666685
4997,0.3333333333333333,0.3333333333333333,0.20833333333333334,0.0,0.12499999999999997
4998,0.2916666666666667,0.20833333333333334,0.25,0.08333333333333334,0.041666666666666685
4999,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.0,0.0
5000,0.25,0.25,0.20833333333333334,0.0,0.04166666666666666
5001,0.2916666666666667,0.4583333333333333,0.16666666666666666,-0.16666666666666663,0.12500000000000003
5002,0.5,0.3333333333333333,0.4166666666666667,0.16666666666666669,0.08333333333333331
5003,0.20833333333333334,0.20833333333333334,0.375,0.0,-0.16666666666666666
5004,0.20833333333333334,0.16666666666666666,0.20833333333333334,0.041666666666666685,0.0
5005,0.2916666666666667,0.25,0.2916666666666667,0.041666666666666685,0.0
5006,0.16666666666666666,0.25,0.20833333333333334,-0.08333333333333334,-0.041666666666666685
5007,0.2916666666666667,0.2916666666666667,0.16666666666666666,0.0,0.12500000000000003
5008,0.125,0.16666666666666666,0.25,-0.04166666666666666,-0.125
5009,0.25,0.20833333333333334,0.3333333333333333,0.04166666666666666,-0.08333333333333331
5010,0.125,0.20833333333333334,0.08333333333333333,-0.08333333333333334,0.04166666666666667
5011,0.08333333333333333,0.20833333333333334,0.125,-0.125,-0.04166666666666667
5012,0.2916666666666667,0.08333333333333333,0.20833333333333334,0.20833333333333337,0.08333333333333334
5013,0.375,0.375,0.20833333333333334,0.0,0.16666666666666666
5014,0.25,0.2916666666666667,0.25,-0.041666666666666685,0.0
5015,0.125,0.08333333333333333,0.20833333333333334,0.04166666666666667,-0.08333333333333334
5016,0.20833333333333334,0.20833333333333334,0.2916666666666667,0.0,-0.08333333333333334
5017,0.25,0.25,0.125,0.0,0.125
5018,0.4166666666666667,0.3333333333333333,0.375,0.08333333333333337,0.041666666666666685
5019,0.375,0.20833333333333334,0.20833333333333334,0.16666666666666666,0.16666666666666666
5020,0.25,0.16666666666666666,0.25,0.08333333333333334,0.0
5021,0.125,0.08333333333333333,0.25,0.04166666666666667,-0.125
5022,0.20833333333333334,0.20833333333333334,0.25,0.0,-0.04166666666666666
5023,0.16666666666666666,0.125,0.25,0.04166666666666666,-0.08333333333333334
5024,0.25,0.25,0.4166666666666667,0.0,-0.16666666666666669
5025,0.16666666666666666,0.20833333333333334,0.125,-0.041666666666666685,0.04166666666666666
5026,0.20833333333333334,0.3333333333333333,0.20833333333333334,-0.12499999999999997,0.0
5027,0.16666666666666666,0.2916666666666667,0.20833333333333334,-0.12500000000000003,-0.041666666666666685
5028,0.125,0.20833333333333334,0.125,-0.08333333333333334,0.0
5029,0.20833333333333334,0.4166666666666667,0.25,-0.20833333333333334,-0.04166666666666666
5030,0.16666666666666666,0.16666666666666666,0.20833333333333334,0.0,-0.041666666666666685
5031,0.20833333333333334,0.3333333333333333,0.20833333333333334,-0.12499999999999997,0.0
5032,0.25,0.125,0.125,0.125,0.125
5033,0.16666666666666666,0.2916666666666667,0.16666666666666666,-0.12500000000000003,0.0
5034,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
5035,0.20833333333333334,0.375,0.20833333333333334,-0.16666666666666666,0.0
5036,0.16666666666666666,0.2916666666666667,0.125,-0.12500000000000003,0.04166666666666666
5037,0.4166666666666667,0.2916666666666667,0.2916666666666667,0.125,0.125
5038,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.0,0.0
5039,0.25,0.2916666666666667,0.20833333333333334,-0.041666666666666685,0.04166666666666666
5040,0.25,0.4166666666666667,0.2916666666666667,-0.16666666666666669,-0.041666666666666685
5041,0.3333333333333333,0.25,0.3333333333333333,0.08333333333333331,0.0
5042,0.2916666666666667,0.16666666666666666,0.20833333333333334,0.12500000000000003,0.08333333333333334
5043,0.2916666666666667,0.16666666666666666,0.25,0.12500000000000003,0.041666666666666685
5044,0.16666666666666666,0.20833333333333334,0.25,-0.041666666666666685,-0.08333333333333334
5045,0.2916666666666667,0.20833333333333334,0.375,0.08333333333333334,-0.08333333333333331
5046,0.20833333333333334,0.20833333333333334,0.16666666666666666,0.0,0.041666666666666685
5047,0.08333333333333333,0.2916666666666667,0.125,-0.20833333333333337,-0.04166666666666667
5048,0.125,0.25,0.125,-0.125,0.0
5049,0.375,0.25,0.3333333333333333,0.125,0.041666666666666685
5050,0.375,0.16666666666666666,0.2916666666666667,0.20833333333333334,0.08333333333333331
5051,0.4583333333333333,0.2916666666666667,0.2916666666666667,0.16666666666666663,0.16666666666666663
5052,0.375,0.2916666666666667,0.25,0.08333333333333331,0.125
5053,0.125,0.16666666666666666,0.20833333333333334,-0.04166666666666666,-0.08333333333333334
5054,0.125,0.2916666666666667,0.2916666666666667,-0.16666666666666669,-0.16666666666666669
5055,0.2916666666666667,0.16666666666666666,0.25,0.12500000000000003,0.041666666666666685
5056,0.20833333333333334,0.25,0.20833333333333334,-0.04166666666666666,0.0
5057,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.0,0.0
5058,0.4583333333333333,0.2916666666666667,0.25,0.16666666666666663,0.20833333333333331
5059,0.20833333333333334,0.2916666666666667,0.3333333333333333,-0.08333333333333334,-0.12499999999999997
5060,0.125,0.20833333333333334,0.20833333333333334,-0.08333333333333334,-0.08333333333333334
5061,0.3333333333333333,0.3333333333333333,0.375,0.0,-0.041666666666666685
5062,0.2916666666666667,0.16666666666666666,0.3333333333333333,0.12500000000000003,-0.04166666666666663
5063,0.20833333333333334,0.16666666666666666,0.2916666666666667,0.041666666666666685,-0.08333333333333334
5064,0.4166666666666667,0.375,0.2916666666666667,0.041666666666666685,0.125
5065,0.16666666666666666,0.2916666666666667,0.2916666666666667,-0.12500000000000003,-0.12500000000000003
5066,0.3333333333333333,0.4166666666666667,0.2916666666666667,-0.08333333333333337,0.04166666666666663
5067,0.16666666666666666,0.20833333333333334,0.3333333333333333,-0.041666666666666685,-0.16666666666666666
5068,0.25,0.25,0.25,0.0,0.0
5069,0.20833333333333334,0.16666666666666666,0.25,0.041666666666666685,-0.04166666666666666
5070,0.25,0.4166666666666667,0.2916666666666667,-0.16666666666666669,-0.041666666666666685
5071,0.20833333333333334,0.125,0.20833333333333334,0.08333333333333334,0.0
5072,0.3333333333333333,0.375,0.3333333333333333,-0.041666666666666685,0.0
5073,0.08333333333333333,0.20833333333333334,0.16666666666666666,-0.125,-0.08333333333333333
5074,0.16666666666666666,0.20833333333333334,0.25,-0.041666666666666685,-0.08333333333333334
5075,0.16666666666666666,0.4166666666666667,0.20833333333333334,-0.25,-0.041666666666666685
5076,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,-0.16666666666666666
5077,0.25,0.25,0.20833333333333334,0.0,0.04166666666666666
5078,0.375,0.16666666666666666,0.3333333333333333,0.20833333333333334,0.041666666666666685
5079,0.20833333333333334,0.125,0.25,0.08333333333333334,-0.04166666666666666
5080,0.2916666666666667,0.16666666666666666,0.25,0.12500000000000003,0.041666666666666685
5081,0.3333333333333333,0.16666666666666666,0.375,0.16666666666666666,-0.041666666666666685
5082,0.3333333333333333,0.25,0.2916666666666667,0.08333333333333331,0.04166666666666663
5083,0.25,0.125,0.3333333333333333,0.125,-0.08333333333333331
5084,0.25,0.20833333333333334,0.25,0.04166666666666666,0.0
5085,0.2916666666666667,0.2916666666666667,0.3333333333333333,0.0,-0.04166666666666663
5086,0.25,0.2916666666666667,0.25,-0.041666666666666685,0.0
5087,0.25,0.25,0.16666666666666666,0.0,0.08333333333333334
5088,0.2916666666666667,0.2916666666666667,0.375,0.0,-0.08333333333333331
5089,0.25,0.2916666666666667,0.25,-0.041666666666666685,0.0
5090,0.2916666666666667,0.2916666666666667,0.375,0.0,-0.08333333333333331
5091,0.20833333333333334,0.125,0.2916666666666667,0.08333333333333334,-0.08333333333333334
5092,0.20833333333333334,0.2916666666666667,0.3333333333333333,-0.08333333333333334,-0.12499999999999997
5093,0.375,0.2916666666666667,0.3333333333333333,0.08333333333333331,0.041666666666666685
5094,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0
5095,0.125,0.2916666666666667,0.20833333333333334,-0.16666666666666669,-0.08333333333333334
5096,0.25,0.20833333333333334,0.16666666666666666,0.04166666666666666,0.08333333333333334
5097,0.20833333333333334,0.125,0.20833333333333334,0.08333333333333334,0.0
5098,0.375,0.4583333333333333,0.25,-0.08333333333333331,0.125
5099,0.20833333333333334,0.4583333333333333,0.16666666666666666,-0.24999999999999997,0.041666666666666685
5100,0.2916666666666667,0.20833333333333334,0.2916666666666667,0.08333333333333334,0.0
5101,0.2916666666666667,0.125,0.375,0.16666666666666669,-0.08333333333333331
5102,0.16666666666666666,0.16666666666666666,0.25,0.0,-0.08333333333333334
5103,0.20833333333333334,0.2916666666666667,0.125,-0.08333333333333334,0.08333333333333334
5104,0.20833333333333334,0.125,0.16666666666666666,0.08333333333333334,0.041666666666666685
5105,0.125,0.125,0.20833333333333334,0.0,-0.08333333333333334
5106,0.20833333333333334,0.25,0.25,-0.04166666666666666,-0.04166666666666666
5107,0.25,0.2916666666666667,0.3333333333333333,-0.041666666666666685,-0.08333333333333331
5108,0.20833333333333334,0.25,0.125,-0.04166666666666666,0.08333333333333334
5109,0.25,0.16666666666666666,0.20833333333333334,0.08333333333333334,0.04166666666666666
5110,0.25,0.08333333333333333,0.20833333333333334,0.16666666666666669,0.04166666666666666
5111,0.375,0.4166666666666667,0.375,-0.041666666666666685,0.0
5112,0.4166666666666667,0.2916666666666667,0.25,0.125,0.16666666666666669
5113,0.25,0.3333333333333333,0.16666666666666666,-0.08333333333333331,0.08333333333333334
5114,0.125,0.2916666666666667,0.125,-0.16666666666666669,0.0
5115,0.25,0.16666666666666666,0.375,0.08333333333333334,-0.125
5116,0.4583333333333333,0.3333333333333333,0.2916666666666667,0.125,0.16666666666666663
5117,0.3333333333333333,0.041666666666666664,0.3333333333333333,0.29166666666666663,0.0
5118,0.375,0.08333333333333333,0.4166666666666667,0.2916666666666667,-0.041666666666666685
5119,0.2916666666666667,0.2916666666666667,0.20833333333333334,0.0,0.08333333333333334
5120,0.375,0.3333333333333333,0.375,0.041666666666666685,0.0
5121,0.20833333333333334,0.20833333333333334,0.2916666666666667,0.0,-0.08333333333333334
5122,0.25,0.25,0.16666666666666666,0.0,0.08333333333333334
5123,0.20833333333333334,0.125,0.20833333333333334,0.08333333333333334,0.0
5124,0.2916666666666667,0.20833333333333334,0.3333333333333333,0.08333333333333334,-0.04166666666666663
5125,0.16666666666666666,0.3333333333333333,0.4166666666666667,-0.16666666666666666,-0.25
5126,0.4166666666666667,0.375,0.2916666666666667,0.041666666666666685,0.125
5127,0.2916666666666667,0.25,0.4166666666666667,0.041666666666666685,-0.125
5128,0.2916666666666667,0.16666666666666666,0.375,0.12500000000000003,-0.08333333333333331
5129,0.4583333333333333,0.3333333333333333,0.2916666666666667,0.125,0.16666666666666663
5130,0.2916666666666667,0.375,0.375,-0.08333333333333331,-0.08333333333333331
5131,0.2916666666666667,0.3333333333333333,0.20833333333333334,-0.04166666666666663,0.08333333333333334
5132,0.20833333333333334,0.16666666666666666,0.25,0.041666666666666685,-0.04166666666666666
5133,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0
5134,0.20833333333333334,0.16666666666666666,0.3333333333333333,0.041666666666666685,-0.12499999999999997
5135,0.08333333333333333,0.25,0.08333333333333333,-0.16666666666666669,0.0
5136,0.3333333333333333,0.4583333333333333,0.375,-0.125,-0.041666666666666685
5137,0.2916666666666667,0.2916666666666667,0.375,0.0,-0.08333333333333331
5138,0.4166666666666667,0.375,0.3333333333333333,0.041666666666666685,0.08333333333333337
5139,0.125,0.16666666666666666,0.2916666666666667,-0.04166666666666666,-0.16666666666666669
5140,0.16666666666666666,0.2916666666666667,0.125,-0.12500000000000003,0.04166666666666666
5141,0.25,0.3333333333333333,0.25,-0.08333333333333331,0.0
5142,0.3333333333333333,0.16666666666666666,0.25,0.16666666666666666,0.08333333333333331
5143,0.16666666666666666,0.2916666666666667,0.20833333333333334,-0.12500000000000003,-0.041666666666666685
5144,0.3333333333333333,0.20833333333333334,0.3333333333333333,0.12499999999999997,0.0
5145,0.16666666666666666,0.125,0.375,0.04166666666666666,-0.20833333333333334
5146,0.3333333333333333,0.2916666666666667,0.375,0.04166666666666663,-0.041666666666666685
5147,0.20833333333333334,0.16666666666666666,0.041666666666666664,0.041666666666666685,0.16666666666666669
5148,0.3333333333333333,0.375,0.20833333333333334,-0.041666666666666685,0.12499999999999997
5149,0.25,0.2916666666666667,0.125,-0.041666666666666685,0.125
5150,0.4166666666666667,0.16666666666666666,0.3333333333333333,0.25,0.08333333333333337
5151,0.3333333333333333,0.3333333333333333,0.20833333333333334,0.0,0.12499999999999997
5152,0.20833333333333334,0.16666666666666666,0.3333333333333333,0.041666666666666685,-0.12499999999999997
5153,0.2916666666666667,0.25,0.2916666666666667,0.041666666666666685,0.0
5154,0.5,0.4583333333333333,0.2916666666666667,0.041666666666666685,0.20833333333333331
5155,0.16666666666666666,0.4166666666666667,0.20833333333333334,-0.25,-0.041666666666666685
5156,0.4583333333333333,0.25,0.4166666666666667,0.20833333333333331,0.04166666666666663
5157,0.2916666666666667,0.16666666666666666,0.4166666666666667,0.12500000000000003,-0.125
5158,0.20833333333333334,0.16666666666666666,0.16666666666666666,0.041666666666666685,0.041666666666666685
5159,0.3333333333333333,0.25,0.4166666666666667,0.08333333333333331,-0.08333333333333337
5160,0.3333333333333333,0.16666666666666666,0.375,0.16666666666666666,-0.041666666666666685
5161,0.2916666666666667,0.25,0.2916666666666667,0.041666666666666685,0.0
5162,0.125,0.25,0.125,-0.125,0.0
5163,0.2916666666666667,0.2916666666666667,0.16666666666666666,0.0,0.12500000000000003
5164,0.16666666666666666,0.2916666666666667,0.16666666666666666,-0.12500000000000003,0.0
5165,0.20833333333333334,0.375,0.375,-0.16666666666666666,-0.16666666666666666
5166,0.125,0.08333333333333333,0.20833333333333334,0.04166666666666667,-0.08333333333333334
5167,0.20833333333333334,0.25,0.25,-0.04166666666666666,-0.04166666666666666
5168,0.125,0.16666666666666666,0.16666666666666666,-0.04166666666666666,-0.04166666666666666
5169,0.2916666666666667,0.125,0.2916666666666667,0.16666666666666669,0.0
5170,0.2916666666666667,0.20833333333333334,0.16666666666666666,0.08333333333333334,0.12500000000000003
5171,0.4166666666666667,0.16666666666666666,0.2916666666666667,0.25,0.125
5172,0.4166666666666667,0.25,0.25,0.16666666666666669,0.16666666666666669
5173,0.3333333333333333,0.20833333333333334,0.2916666666666667,0.12499999999999997,0.04166666666666663
5174,0.125,0.16666666666666666,0.08333333333333333,-0.04166666666666666,0.04166666666666667
5175,0.3333333333333333,0.5,0.2916666666666667,-0.16666666666666669,0.04166666666666663
5176,0.3333333333333333,0.2916666666666667,0.3333333333333333,0.04166666666666663,0.0
5177,0.3333333333333333,0.20833333333333334,0.2916666666666667,0.12499999999999997,0.04166666666666663
5178,0.375,0.4166666666666667,0.2916666666666667,-0.041666666666666685,0.08333333333333331
5179,0.2916666666666667,0.25,0.25,0.041666666666666685,0.041666666666666685
5180,0.16666666666666666,0.25,0.16666666666666666,-0.08333333333333334,0.0
5181,0.3333333333333333,0.16666666666666666,0.20833333333333334,0.16666666666666666,0.12499999999999997
5182,0.25,0.16666666666666666,0.125,0.08333333333333334,0.125
5183,0.125,0.25,0.25,-0.125,-0.125
5184,0.2916666666666667,0.3333333333333333,0.25,-0.04166666666666663,0.041666666666666685
5185,0.25,0.16666666666666666,0.2916666666666667,0.08333333333333334,-0.041666666666666685
5186,0.25,0.2916666666666667,0.20833333333333334,-0.041666666666666685,0.04166666666666666
5187,0.20833333333333334,0.25,0.2916666666666667,-0.04166666666666666,-0.08333333333333334
5188,0.4166666666666667,0.25,0.3333333333333333,0.16666666666666669,0.08333333333333337
5189,0.125,0.16666666666666666,0.2916666666666667,-0.04166666666666666,-0.16666666666666669
5190,0.375,0.16666666666666666,0.3333333333333333,0.20833333333333334,0.041666666666666685
5191,0.25,0.4166666666666667,0.25,-0.16666666666666669,0.0
5192,0.16666666666666666,0.16666666666666666,0.125,0.0,0.04166666666666666
5193,0.25,0.375,0.3333333333333333,-0.125,-0.08333333333333331
5194,0.25,0.20833333333333334,0.3333333333333333,0.04166666666666666,-0.08333333333333331
5195,0.125,0.25,0.16666666666666666,-0.125,-0.04166666666666666
5196,0.4166666666666667,0.3333333333333333,0.2916666666666667,0.08333333333333337,0.125
5197,0.20833333333333334,0.375,0.25,-0.16666666666666666,-0.04166666666666666
5198,0.20833333333333334,0.20833333333333334,0.16666666666666666,0.0,0.041666666666666685
5199,0.375,0.2916666666666667,0.3333333333333333,0.08333333333333331,0.041666666666666685
5200,0.16666666666666666,0.16666666666666666,0.20833333333333334,0.0,-0.041666666666666685
5201,0.3333333333333333,0.25,0.20833333333333334,0.08333333333333331,0.12499999999999997
5202,0.4166666666666667,0.2916666666666667,0.2916666666666667,0.125,0.125
5203,0.25,0.375,0.25,-0.125,0.0
5204,0.20833333333333334,0.125,0.20833333333333334,0.08333333333333334,0.0
5205,0.25,0.20833333333333334,0.20833333333333334,0.04166666666666666,0.04166666666666666
5206,0.20833333333333334,0.20833333333333334,0.25,0.0,-0.04166666666666666
5207,0.16666666666666666,0.20833333333333334,0.25,-0.041666666666666685,-0.08333333333333334
5208,0.3333333333333333,0.4583333333333333,0.3333333333333333,-0.125,0.0
5209,0.375,0.2916666666666667,0.2916666666666667,0.08333333333333331,0.08333333333333331
5210,0.25,0.2916666666666667,0.3333333333333333,-0.041666666666666685,-0.08333333333333331
5211,0.4166666666666667,0.2916666666666667,0.3333333333333333,0.125,0.08333333333333337
5212,0.375,0.375,0.3333333333333333,0.0,0.041666666666666685
5213,0.125,0.16666666666666666,0.20833333333333334,-0.04166666666666666,-0.08333333333333334
5214,0.125,0.2916666666666667,0.2916666666666667,-0.16666666666666669,-0.16666666666666669
5215,0.4166666666666667,0.2916666666666667,0.4166666666666667,0.125,0.0
5216,0.25,0.2916666666666667,0.125,-0.041666666666666685,0.125
5217,0.25,0.08333333333333333,0.3333333333333333,0.16666666666666669,-0.08333333333333331
5218,0.375,0.041666666666666664,0.2916666666666667,0.3333333333333333,0.08333333333333331
5219,0.08333333333333333,0.25,0.25,-0.16666666666666669,-0.16666666666666669
5220,0.2916666666666667,0.20833333333333334,0.375,0.08333333333333334,-0.08333333333333331
5221,0.20833333333333334,0.25,0.20833333333333334,-0.04166666666666666,0.0
5222,0.4583333333333333,0.4166666666666667,0.375,0.04166666666666663,0.08333333333333331
5223,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.0,0.0
5224,0.3333333333333333,0.20833333333333334,0.375,0.12499999999999997,-0.041666666666666685
5225,0.125,0.4166666666666667,0.125,-0.2916666666666667,0.0
5226,0.3333333333333333,0.2916666666666667,0.4583333333333333,0.04166666666666663,-0.125
5227,0.25,0.16666666666666666,0.25,0.08333333333333334,0.0
5228,0.2916666666666667,0.20833333333333334,0.2916666666666667,0.08333333333333334,0.0
5229,0.2916666666666667,0.16666666666666666,0.2916666666666667,0.12500000000000003,0.0
5230,0.2916666666666667,0.25,0.2916666666666667,0.041666666666666685,0.0
5231,0.16666666666666666,0.2916666666666667,0.375,-0.12500000000000003,-0.20833333333333334
5232,0.16666666666666666,0.3333333333333333,0.375,-0.16666666666666666,-0.20833333333333334
5233,0.3333333333333333,0.20833333333333334,0.3333333333333333,0.12499999999999997,0.0
5234,0.4583333333333333,0.16666666666666666,0.375,0.29166666666666663,0.08333333333333331
5235,0.20833333333333334,0.125,0.16666666666666666,0.08333333333333334,0.041666666666666685
5236,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.0,0.0
5237,0.3333333333333333,0.4166666666666667,0.4166666666666667,-0.08333333333333337,-0.08333333333333337
5238,0.25,0.08333333333333333,0.16666666666666666,0.16666666666666669,0.08333333333333334
5239,0.375,0.3333333333333333,0.2916666666666667,0.041666666666666685,0.08333333333333331
5240,0.4166666666666667,0.25,0.3333333333333333,0.16666666666666669,0.08333333333333337
5241,0.375,0.375,0.16666666666666666,0.0,0.20833333333333334
5242,0.25,0.20833333333333334,0.2916666666666667,0.04166666666666666,-0.041666666666666685
5243,0.4583333333333333,0.16666666666666666,0.3333333333333333,0.29166666666666663,0.125
5244,0.2916666666666667,0.3333333333333333,0.3333333333333333,-0.04166666666666663,-0.04166666666666663
5245,0.2916666666666667,0.16666666666666666,0.3333333333333333,0.12500000000000003,-0.04166666666666663
5246,0.25,0.25,0.25,0.0,0.0
5247,0.375,0.125,0.375,0.25,0.0
5248,0.16666666666666666,0.2916666666666667,0.20833333333333334,-0.12500000000000003,-0.041666666666666685
5249,0.25,0.20833333333333334,0.20833333333333334,0.04166666666666666,0.04166666666666666
5250,0.25,0.20833333333333334,0.20833333333333334,0.04166666666666666,0.04166666666666666
5251,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
5252,0.25,0.2916666666666667,0.08333333333333333,-0.041666666666666685,0.16666666666666669
5253,0.25,0.3333333333333333,0.25,-0.08333333333333331,0.0
5254,0.20833333333333334,0.375,0.20833333333333334,-0.16666666666666666,0.0
5255,0.20833333333333334,0.125,0.375,0.08333333333333334,-0.16666666666666666
5256,0.16666666666666666,0.2916666666666667,0.041666666666666664,-0.12500000000000003,0.125
5257,0.25,0.25,0.3333333333333333,0.0,-0.08333333333333331
5258,0.3333333333333333,0.16666666666666666,0.125,0.16666666666666666,0.20833333333333331
5259,0.25,0.20833333333333334,0.20833333333333334,0.04166666666666666,0.04166666666666666
5260,0.20833333333333334,0.4166666666666667,0.3333333333333333,-0.20833333333333334,-0.12499999999999997
5261,0.2916666666666667,0.2916666666666667,0.20833333333333334,0.0,0.08333333333333334
5262,0.2916666666666667,0.08333333333333333,0.2916666666666667,0.20833333333333337,0.0
5263,0.20833333333333334,0.25,0.25,-0.04166666666666666,-0.04166666666666666
5264,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.0,0.0
5265,0.2916666666666667,0.20833333333333334,0.2916666666666667,0.08333333333333334,0.0
5266,0.2916666666666667,0.4166666666666667,0.3333333333333333,-0.125,-0.04166666666666663
5267,0.2916666666666667,0.25,0.3333333333333333,0.041666666666666685,-0.04166666666666663
5268,0.08333333333333333,0.16666666666666666,0.125,-0.08333333333333333,-0.04166666666666667
5269,0.16666666666666666,0.375,0.25,-0.20833333333333334,-0.08333333333333334
5270,0.2916666666666667,0.4166666666666667,0.3333333333333333,-0.125,-0.04166666666666663
5271,0.375,0.20833333333333334,0.3333333333333333,0.16666666666666666,0.041666666666666685
5272,0.16666666666666666,0.125,0.16666666666666666,0.04166666666666666,0.0
5273,0.25,0.125,0.16666666666666666,0.125,0.08333333333333334
5274,0.2916666666666667,0.375,0.3333333333333333,-0.08333333333333331,-0.04166666666666663
5275,0.2916666666666667,0.16666666666666666,0.16666666666666666,0.12500000000000003,0.12500000000000003
5276,0.25,0.25,0.25,0.0,0.0
5277,0.2916666666666667,0.25,0.2916666666666667,0.041666666666666685,0.0
5278,0.2916666666666667,0.375,0.375,-0.08333333333333331,-0.08333333333333331
5279,0.25,0.25,0.25,0.0,0.0
5280,0.2916666666666667,0.25,0.375,0.041666666666666685,-0.08333333333333331
5281,0.16666666666666666,0.375,0.16666666666666666,-0.20833333333333334,0.0
5282,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.0,0.0
5283,0.2916666666666667,0.2916666666666667,0.25,0.0,0.041666666666666685
5284,0.20833333333333334,0.4583333333333333,0.2916666666666667,-0.24999999999999997,-0.08333333333333334
