representation,held_out_cluster,class,feature,standardized_coefficient
full_statmech,V14Q_g1,message_corruption,delta_belief_action_overlap,-0.038304638556488156
full_statmech,V14Q_g1,message_corruption,recovery_belief_action_overlap,-0.03636882642366803
full_statmech,V14Q_g1,message_corruption,peak_belief_action_overlap,-0.03772989821834325
full_statmech,V14Q_g1,message_corruption,delta_reference_energy_per_agent,0.05481004517529159
full_statmech,V14Q_g1,message_corruption,recovery_reference_energy_per_agent,-0.01169550167875173
full_statmech,V14Q_g1,message_corruption,peak_reference_energy_per_agent,-0.12154607675512617
full_statmech,V14Q_g1,message_corruption,delta_energy_variance,-0.04911401935978126
full_statmech,V14Q_g1,message_corruption,recovery_energy_variance,-0.06793641378424588
full_statmech,V14Q_g1,message_corruption,peak_energy_variance,0.010868745642704054
full_statmech,V14Q_g1,message_corruption,delta_configuration_entropy,0.13819170955868887
full_statmech,V14Q_g1,message_corruption,recovery_configuration_entropy,-0.3193669732900551
full_statmech,V14Q_g1,message_corruption,peak_configuration_entropy,-0.027405956707619503
full_statmech,V14Q_g1,message_corruption,delta_entropy_rate,0.0030471852627519127
full_statmech,V14Q_g1,message_corruption,recovery_entropy_rate,-0.15154989818172193
full_statmech,V14Q_g1,message_corruption,peak_entropy_rate,0.020925650091742527
full_statmech,V14Q_g1,message_corruption,delta_total_correlation,-0.04592848040434422
full_statmech,V14Q_g1,message_corruption,recovery_total_correlation,-0.08780288251332884
full_statmech,V14Q_g1,message_corruption,peak_total_correlation,-0.03488624758763632
full_statmech,V14Q_g1,message_corruption,delta_pairwise_mutual_information,-0.04643165889083837
full_statmech,V14Q_g1,message_corruption,recovery_pairwise_mutual_information,-0.04386989477105932
full_statmech,V14Q_g1,message_corruption,peak_pairwise_mutual_information,-0.03906721459391738
full_statmech,V14Q_g1,message_corruption,delta_edge_mutual_information,-0.05841097806871393
full_statmech,V14Q_g1,message_corruption,recovery_edge_mutual_information,-0.044608724434681994
full_statmech,V14Q_g1,message_corruption,peak_edge_mutual_information,-0.046501100385953495
full_statmech,V14Q_g1,message_corruption,delta_belief_susceptibility,-0.05659313434114288
full_statmech,V14Q_g1,message_corruption,recovery_belief_susceptibility,-0.23070068706809957
full_statmech,V14Q_g1,message_corruption,peak_belief_susceptibility,-0.26759492743906044
full_statmech,V14Q_g1,message_corruption,delta_spatial_belief_correlation,-0.03597987250989808
full_statmech,V14Q_g1,message_corruption,recovery_spatial_belief_correlation,0.004939269860636104
full_statmech,V14Q_g1,message_corruption,peak_spatial_belief_correlation,-0.07985864863739725
full_statmech,V14Q_g1,message_corruption,delta_belief_disagreement,0.03227076664793664
full_statmech,V14Q_g1,message_corruption,recovery_belief_disagreement,-0.07963372886628972
full_statmech,V14Q_g1,message_corruption,peak_belief_disagreement,-0.1126565875341351
full_statmech,V14Q_g1,message_corruption,delta_integrated_correlation_time,0.19689761854050766
full_statmech,V14Q_g1,message_corruption,recovery_integrated_correlation_time,-0.3822263653551526
full_statmech,V14Q_g1,message_corruption,peak_integrated_correlation_time,-0.3841605411983601
full_statmech,V14Q_g1,message_corruption,delta_path_reversal_divergence,-0.06118635313185925
full_statmech,V14Q_g1,message_corruption,recovery_path_reversal_divergence,-0.17167994968520722
full_statmech,V14Q_g1,message_corruption,peak_path_reversal_divergence,0.033982314453951536
full_statmech,V14Q_g1,message_corruption,delta_belief_action_lag,-0.034245915169899735
full_statmech,V14Q_g1,message_corruption,recovery_belief_action_lag,-0.007731036832496126
full_statmech,V14Q_g1,message_corruption,peak_belief_action_lag,-0.025304493700068178
full_statmech,V14Q_g1,network_partition,delta_belief_magnetization,-0.028314941292190966
full_statmech,V14Q_g1,network_partition,recovery_belief_magnetization,0.3234531418488033
full_statmech,V14Q_g1,network_partition,peak_belief_magnetization,-0.003106979934592112
full_statmech,V14Q_g1,network_partition,delta_action_magnetization,-0.13418246552381385
full_statmech,V14Q_g1,network_partition,recovery_action_magnetization,0.36539732114198614
full_statmech,V14Q_g1,network_partition,peak_action_magnetization,-0.08449094810864498
full_statmech,V14Q_g1,network_partition,delta_belief_action_overlap,0.0402475157468127
full_statmech,V14Q_g1,network_partition,recovery_belief_action_overlap,0.037755940952907296
full_statmech,V14Q_g1,network_partition,peak_belief_action_overlap,0.03584298496339059
full_statmech,V14Q_g1,network_partition,delta_reference_energy_per_agent,0.033021986670751076
full_statmech,V14Q_g1,network_partition,recovery_reference_energy_per_agent,0.08034447700972223
full_statmech,V14Q_g1,network_partition,peak_reference_energy_per_agent,-0.12941459308744674
full_statmech,V14Q_g1,network_partition,delta_energy_variance,-0.029109221658173763
full_statmech,V14Q_g1,network_partition,recovery_energy_variance,-0.020585951836779918
full_statmech,V14Q_g1,network_partition,peak_energy_variance,-0.06235174685217205
full_statmech,V14Q_g1,network_partition,delta_configuration_entropy,-0.24600037120524057
full_statmech,V14Q_g1,network_partition,recovery_configuration_entropy,0.16831669934255097
full_statmech,V14Q_g1,network_partition,peak_configuration_entropy,0.10507262405555354
full_statmech,V14Q_g1,network_partition,delta_entropy_rate,-0.07162267760405819
full_statmech,V14Q_g1,network_partition,recovery_entropy_rate,0.10709010296767763
full_statmech,V14Q_g1,network_partition,peak_entropy_rate,-0.016319753219648136
full_statmech,V14Q_g1,network_partition,delta_total_correlation,-0.06171340241067106
full_statmech,V14Q_g1,network_partition,recovery_total_correlation,-0.004501866278871164
full_statmech,V14Q_g1,network_partition,peak_total_correlation,-0.08635324959987777
full_statmech,V14Q_g1,network_partition,delta_pairwise_mutual_information,-0.07150194540290379
full_statmech,V14Q_g1,network_partition,recovery_pairwise_mutual_information,-0.06980710479288524
full_statmech,V14Q_g1,network_partition,peak_pairwise_mutual_information,-0.08145142715985651
full_statmech,V14Q_g1,network_partition,delta_edge_mutual_information,-0.06910151009205623
full_statmech,V14Q_g1,network_partition,recovery_edge_mutual_information,-0.06467832788246075
full_statmech,V14Q_g1,network_partition,peak_edge_mutual_information,-0.08319706079169037
full_statmech,V14Q_g1,network_partition,delta_belief_susceptibility,-0.08526877864442968
full_statmech,V14Q_g1,network_partition,recovery_belief_susceptibility,0.18208039222809214
full_statmech,V14Q_g1,network_partition,peak_belief_susceptibility,-0.04428345693609891
full_statmech,V14Q_g1,network_partition,delta_spatial_belief_correlation,0.009542939110034902
full_statmech,V14Q_g1,network_partition,recovery_spatial_belief_correlation,0.04228331154593971
full_statmech,V14Q_g1,network_partition,peak_spatial_belief_correlation,0.057088914346701505
full_statmech,V14Q_g1,network_partition,delta_belief_disagreement,0.028430546212844156
full_statmech,V14Q_g1,network_partition,recovery_belief_disagreement,-0.05941811939703529
full_statmech,V14Q_g1,network_partition,peak_belief_disagreement,-0.17410439623345253
full_statmech,V14Q_g1,network_partition,delta_integrated_correlation_time,-0.07634326529654532
full_statmech,V14Q_g1,network_partition,recovery_integrated_correlation_time,0.07261561784092523
full_statmech,V14Q_g1,network_partition,peak_integrated_correlation_time,0.6565989498065427
full_statmech,V14Q_g1,network_partition,delta_path_reversal_divergence,-0.05162484052280086
full_statmech,V14Q_g1,network_partition,recovery_path_reversal_divergence,0.07414844623645164
full_statmech,V14Q_g1,network_partition,peak_path_reversal_divergence,-0.03327708193330357
full_statmech,V14Q_g1,network_partition,delta_belief_action_lag,0.02567947329038962
full_statmech,V14Q_g1,network_partition,recovery_belief_action_lag,0.0005723882621071024
full_statmech,V14Q_g1,network_partition,peak_belief_action_lag,0.013186676800275677
full_statmech,V14Q_g1,nominal,delta_belief_magnetization,0.02344995361266488
full_statmech,V14Q_g1,nominal,recovery_belief_magnetization,-0.35920595175685205
full_statmech,V14Q_g1,nominal,peak_belief_magnetization,0.07939899971049905
full_statmech,V14Q_g1,nominal,delta_action_magnetization,0.10878718122759784
full_statmech,V14Q_g1,nominal,recovery_action_magnetization,-0.4342846540802692
full_statmech,V14Q_g1,nominal,peak_action_magnetization,-0.0320144101225877
full_statmech,V14Q_g1,nominal,delta_belief_action_overlap,-0.006445979388201985
full_statmech,V14Q_g1,nominal,recovery_belief_action_overlap,-0.007604726370384468
full_statmech,V14Q_g1,nominal,peak_belief_action_overlap,-0.008810709489245117
full_statmech,V14Q_g1,nominal,delta_reference_energy_per_agent,-0.08559360069026697
full_statmech,V14Q_g1,nominal,recovery_reference_energy_per_agent,-0.06553315113886121
full_statmech,V14Q_g1,nominal,peak_reference_energy_per_agent,0.2575328774661331
full_statmech,V14Q_g1,nominal,delta_energy_variance,-0.01699419343221592
full_statmech,V14Q_g1,nominal,recovery_energy_variance,-0.015347073036023574
full_statmech,V14Q_g1,nominal,peak_energy_variance,-0.0844815566536687
full_statmech,V14Q_g1,nominal,delta_configuration_entropy,0.028549145157498772
full_statmech,V14Q_g1,nominal,recovery_configuration_entropy,0.04234812988733654
full_statmech,V14Q_g1,nominal,peak_configuration_entropy,-0.09836770051619308
full_statmech,V14Q_g1,nominal,delta_entropy_rate,-0.05236829135761189
full_statmech,V14Q_g1,nominal,recovery_entropy_rate,-0.09310271633278065
full_statmech,V14Q_g1,nominal,peak_entropy_rate,-0.06908595029851979
full_statmech,V14Q_g1,nominal,delta_total_correlation,-0.06684207579486286
full_statmech,V14Q_g1,nominal,recovery_total_correlation,-0.08742411532476603
full_statmech,V14Q_g1,nominal,peak_total_correlation,-0.07616445526381338
full_statmech,V14Q_g1,nominal,delta_pairwise_mutual_information,-0.07815711058946394
full_statmech,V14Q_g1,nominal,recovery_pairwise_mutual_information,-0.08260031887293617
full_statmech,V14Q_g1,nominal,peak_pairwise_mutual_information,-0.07995313489229616
full_statmech,V14Q_g1,nominal,delta_edge_mutual_information,-0.0669501113001254
full_statmech,V14Q_g1,nominal,recovery_edge_mutual_information,-0.08222643466896996
full_statmech,V14Q_g1,nominal,peak_edge_mutual_information,-0.0727001493646274
full_statmech,V14Q_g1,nominal,delta_belief_susceptibility,0.13412241586470813
full_statmech,V14Q_g1,nominal,recovery_belief_susceptibility,0.0024935182726043897
full_statmech,V14Q_g1,nominal,peak_belief_susceptibility,0.22646433493825074
full_statmech,V14Q_g1,nominal,delta_spatial_belief_correlation,0.027129440930173214
full_statmech,V14Q_g1,nominal,recovery_spatial_belief_correlation,-0.04905138616678235
full_statmech,V14Q_g1,nominal,peak_spatial_belief_correlation,0.0384828695430374
full_statmech,V14Q_g1,nominal,delta_belief_disagreement,-0.0800323313524304
full_statmech,V14Q_g1,nominal,recovery_belief_disagreement,0.12493498763670065
full_statmech,V14Q_g1,nominal,peak_belief_disagreement,0.3376134078296268
full_statmech,V14Q_g1,nominal,delta_integrated_correlation_time,-0.07827370595169109
full_statmech,V14Q_g1,nominal,recovery_integrated_correlation_time,0.2802103052766778
full_statmech,V14Q_g1,nominal,peak_integrated_correlation_time,-0.24016560096973222
full_statmech,V14Q_g1,nominal,delta_path_reversal_divergence,0.0033070650524114013
full_statmech,V14Q_g1,nominal,recovery_path_reversal_divergence,-0.029350607943311874
full_statmech,V14Q_g1,nominal,peak_path_reversal_divergence,-0.07817227257145372
full_statmech,V14Q_g1,nominal,delta_belief_action_lag,0.0031676999758410594
full_statmech,V14Q_g1,nominal,recovery_belief_action_lag,0.0035462397574356716
full_statmech,V14Q_g1,nominal,peak_belief_action_lag,-0.018650795818617078
full_statmech,V14Q_g2,field_reversal,delta_belief_magnetization,-0.010358925815933834
full_statmech,V14Q_g2,field_reversal,recovery_belief_magnetization,-0.020988138535761956
full_statmech,V14Q_g2,field_reversal,peak_belief_magnetization,-0.058861892869705126
full_statmech,V14Q_g2,field_reversal,delta_action_magnetization,-0.032611580407470045
full_statmech,V14Q_g2,field_reversal,recovery_action_magnetization,-0.042406514649850555
full_statmech,V14Q_g2,field_reversal,peak_action_magnetization,-0.042938067505769666
full_statmech,V14Q_g2,field_reversal,delta_belief_action_overlap,0.00892342374390755
full_statmech,V14Q_g2,field_reversal,recovery_belief_action_overlap,0.004875930699492877
full_statmech,V14Q_g2,field_reversal,peak_belief_action_overlap,0.00892342374390755
full_statmech,V14Q_g2,field_reversal,delta_reference_energy_per_agent,0.0013804089546138626
full_statmech,V14Q_g2,field_reversal,recovery_reference_energy_per_agent,-0.0019716649751068756
full_statmech,V14Q_g2,field_reversal,peak_reference_energy_per_agent,-0.033268393865023144
full_statmech,V14Q_g2,field_reversal,delta_energy_variance,0.09853648520434308
full_statmech,V14Q_g2,field_reversal,recovery_energy_variance,0.10584411584669016
full_statmech,V14Q_g2,field_reversal,peak_energy_variance,0.14303340973855813
full_statmech,V14Q_g2,field_reversal,delta_configuration_entropy,0.07612287356852111
full_statmech,V14Q_g2,field_reversal,recovery_configuration_entropy,0.1271492661492656
full_statmech,V14Q_g2,field_reversal,peak_configuration_entropy,0.0359424668326024
full_statmech,V14Q_g2,field_reversal,delta_entropy_rate,0.11583057507022794
full_statmech,V14Q_g2,field_reversal,recovery_entropy_rate,0.13684456308093618
full_statmech,V14Q_g2,field_reversal,peak_entropy_rate,0.06106509555187954
full_statmech,V14Q_g2,field_reversal,delta_total_correlation,0.17472566425079852
full_statmech,V14Q_g2,field_reversal,recovery_total_correlation,0.17932528895401237
full_statmech,V14Q_g2,field_reversal,peak_total_correlation,0.19591225636856308
full_statmech,V14Q_g2,field_reversal,delta_pairwise_mutual_information,0.19425805507213742
full_statmech,V14Q_g2,field_reversal,recovery_pairwise_mutual_information,0.19508055418615644
full_statmech,V14Q_g2,field_reversal,peak_pairwise_mutual_information,0.19879990347607485
full_statmech,V14Q_g2,field_reversal,delta_edge_mutual_information,0.19271157820787424
full_statmech,V14Q_g2,field_reversal,recovery_edge_mutual_information,0.19110770489449821
full_statmech,V14Q_g2,field_reversal,peak_edge_mutual_information,0.20054374625227955
full_statmech,V14Q_g2,field_reversal,delta_belief_susceptibility,0.008675473493294698
full_statmech,V14Q_g2,field_reversal,recovery_belief_susceptibility,0.05461193260745013
full_statmech,V14Q_g2,field_reversal,peak_belief_susceptibility,0.06950519774411269
full_statmech,V14Q_g2,field_reversal,delta_spatial_belief_correlation,-0.002500753787494192
full_statmech,V14Q_g2,field_reversal,recovery_spatial_belief_correlation,0.005772734675756371
full_statmech,V14Q_g2,field_reversal,peak_spatial_belief_correlation,-0.018083604402831605
full_statmech,V14Q_g2,field_reversal,delta_belief_disagreement,0.040229854584173344
full_statmech,V14Q_g2,field_reversal,recovery_belief_disagreement,0.019204343492493166
full_statmech,V14Q_g2,field_reversal,peak_belief_disagreement,-0.0567232234671743
full_statmech,V14Q_g2,field_reversal,delta_integrated_correlation_time,-0.03442064127866499
full_statmech,V14Q_g2,field_reversal,recovery_integrated_correlation_time,0.03096769771375676
full_statmech,V14Q_g2,field_reversal,peak_integrated_correlation_time,-0.031155783012969614
full_statmech,V14Q_g2,field_reversal,delta_path_reversal_divergence,0.10456132576724378
full_statmech,V14Q_g2,field_reversal,recovery_path_reversal_divergence,0.12511706337809256
full_statmech,V14Q_g2,field_reversal,peak_path_reversal_divergence,0.07328170322676458
full_statmech,V14Q_g2,field_reversal,delta_belief_action_lag,0.00830816204230668
full_statmech,V14Q_g2,field_reversal,recovery_belief_action_lag,0.0037264078637078823
full_statmech,V14Q_g2,field_reversal,peak_belief_action_lag,0.025978781926750245
full_statmech,V14Q_g2,message_corruption,delta_belief_magnetization,-0.06199699532391873
full_statmech,V14Q_g2,message_corruption,recovery_belief_magnetization,0.06608170894960604
full_statmech,V14Q_g2,message_corruption,peak_belief_magnetization,0.00971307096763758
full_statmech,V14Q_g2,message_corruption,delta_action_magnetization,-0.016571476579032577
full_statmech,V14Q_g2,message_corruption,recovery_action_magnetization,0.15396491767231307
full_statmech,V14Q_g2,message_corruption,peak_action_magnetization,0.1756896910744697
full_statmech,V14Q_g2,message_corruption,delta_belief_action_overlap,0.028002900077132173
full_statmech,V14Q_g2,message_corruption,recovery_belief_action_overlap,0.02925191554597716
full_statmech,V14Q_g2,message_corruption,peak_belief_action_overlap,0.028002900077132173
full_statmech,V14Q_g2,message_corruption,delta_reference_energy_per_agent,0.08037207302430498
full_statmech,V14Q_g2,message_corruption,recovery_reference_energy_per_agent,-0.07957033471723711
full_statmech,V14Q_g2,message_corruption,peak_reference_energy_per_agent,-0.12085222588652743
full_statmech,V14Q_g2,message_corruption,delta_energy_variance,-0.046582206736884124
full_statmech,V14Q_g2,message_corruption,recovery_energy_variance,-0.061501494208542125
full_statmech,V14Q_g2,message_corruption,peak_energy_variance,-0.019039435508064684
full_statmech,V14Q_g2,message_corruption,delta_configuration_entropy,0.13324086746570402
full_statmech,V14Q_g2,message_corruption,recovery_configuration_entropy,-0.20260710820998357
full_statmech,V14Q_g2,message_corruption,peak_configuration_entropy,0.030276825156837526
full_statmech,V14Q_g2,message_corruption,delta_entropy_rate,0.10118569802749156
full_statmech,V14Q_g2,message_corruption,recovery_entropy_rate,-0.0858377097230471
full_statmech,V14Q_g2,message_corruption,peak_entropy_rate,0.009607859636385383
full_statmech,V14Q_g2,message_corruption,delta_total_correlation,-0.04345906402000716
full_statmech,V14Q_g2,message_corruption,recovery_total_correlation,-0.07589586521858006
full_statmech,V14Q_g2,message_corruption,peak_total_correlation,-0.053414685053976306
full_statmech,V14Q_g2,message_corruption,delta_pairwise_mutual_information,-0.057984822309940134
full_statmech,V14Q_g2,message_corruption,recovery_pairwise_mutual_information,-0.05703122751178505
full_statmech,V14Q_g2,message_corruption,peak_pairwise_mutual_information,-0.05584705904798827
full_statmech,V14Q_g2,message_corruption,delta_edge_mutual_information,-0.06788284123299795
full_statmech,V14Q_g2,message_corruption,recovery_edge_mutual_information,-0.05905690579516283
full_statmech,V14Q_g2,message_corruption,peak_edge_mutual_information,-0.06175149855951474
full_statmech,V14Q_g2,message_corruption,delta_belief_susceptibility,-0.05565102629892464
full_statmech,V14Q_g2,message_corruption,recovery_belief_susceptibility,-0.16197121916725404
full_statmech,V14Q_g2,message_corruption,peak_belief_susceptibility,-0.294466277484171
full_statmech,V14Q_g2,message_corruption,delta_spatial_belief_correlation,-0.031270249932344764
full_statmech,V14Q_g2,message_corruption,recovery_spatial_belief_correlation,0.030368172958790653
full_statmech,V14Q_g2,message_corruption,peak_spatial_belief_correlation,-0.1135703758743139
full_statmech,V14Q_g2,message_corruption,delta_belief_disagreement,-0.062138953040143496
full_statmech,V14Q_g2,message_corruption,recovery_belief_disagreement,-0.16522169715706134
full_statmech,V14Q_g2,message_corruption,peak_belief_disagreement,-0.08747831015061312
full_statmech,V14Q_g2,message_corruption,delta_integrated_correlation_time,0.08710531391165763
full_statmech,V14Q_g2,message_corruption,recovery_integrated_correlation_time,-0.16772993657445465
full_statmech,V14Q_g2,message_corruption,peak_integrated_correlation_time,-0.3124367983633523
full_statmech,V14Q_g2,message_corruption,delta_path_reversal_divergence,0.04856199741432793
full_statmech,V14Q_g2,message_corruption,recovery_path_reversal_divergence,-0.16216489184012758
full_statmech,V14Q_g2,message_corruption,peak_path_reversal_divergence,0.021618188564232962
full_statmech,V14Q_g2,message_corruption,delta_belief_action_lag,0.009393435116886764
full_statmech,V14Q_g2,message_corruption,recovery_belief_action_lag,0.03358990864598597
full_statmech,V14Q_g2,message_corruption,peak_belief_action_lag,0.024149158514382867
full_statmech,V14Q_g2,network_partition,delta_belief_magnetization,-0.018561231214645424
full_statmech,V14Q_g2,network_partition,recovery_belief_magnetization,0.15851694867846416
full_statmech,V14Q_g2,network_partition,peak_belief_magnetization,-0.05368641956488257
full_statmech,V14Q_g2,network_partition,delta_action_magnetization,0.04867795763438182
full_statmech,V14Q_g2,network_partition,recovery_action_magnetization,0.2825900342443137
full_statmech,V14Q_g2,network_partition,peak_action_magnetization,-0.12220580127847841
full_statmech,V14Q_g2,network_partition,delta_belief_action_overlap,0.038261594299595116
full_statmech,V14Q_g2,network_partition,recovery_belief_action_overlap,0.03985531495485626
full_statmech,V14Q_g2,network_partition,peak_belief_action_overlap,0.038261594299595116
full_statmech,V14Q_g2,network_partition,delta_reference_energy_per_agent,0.024862468343615583
full_statmech,V14Q_g2,network_partition,recovery_reference_energy_per_agent,0.18688153922427375
full_statmech,V14Q_g2,network_partition,peak_reference_energy_per_agent,-0.1347680099038742
full_statmech,V14Q_g2,network_partition,delta_energy_variance,-0.04251729939375238
full_statmech,V14Q_g2,network_partition,recovery_energy_variance,-0.020826057048444653
full_statmech,V14Q_g2,network_partition,peak_energy_variance,-0.07353920917007045
full_statmech,V14Q_g2,network_partition,delta_configuration_entropy,-0.1854312987084903
full_statmech,V14Q_g2,network_partition,recovery_configuration_entropy,0.1913584117152951
full_statmech,V14Q_g2,network_partition,peak_configuration_entropy,0.05985825424137677
full_statmech,V14Q_g2,network_partition,delta_entropy_rate,-0.1257118430346626
full_statmech,V14Q_g2,network_partition,recovery_entropy_rate,0.10122088527341871
full_statmech,V14Q_g2,network_partition,peak_entropy_rate,-0.03484915093131041
full_statmech,V14Q_g2,network_partition,delta_total_correlation,-0.07907491340803727
full_statmech,V14Q_g2,network_partition,recovery_total_correlation,-0.020542268882773117
full_statmech,V14Q_g2,network_partition,peak_total_correlation,-0.08638070829251988
full_statmech,V14Q_g2,network_partition,delta_pairwise_mutual_information,-0.07889501053809346
full_statmech,V14Q_g2,network_partition,recovery_pairwise_mutual_information,-0.07626403808544155
full_statmech,V14Q_g2,network_partition,peak_pairwise_mutual_information,-0.08412444863564901
full_statmech,V14Q_g2,network_partition,delta_edge_mutual_information,-0.07836894653059029
full_statmech,V14Q_g2,network_partition,recovery_edge_mutual_information,-0.07140990933617442
full_statmech,V14Q_g2,network_partition,peak_edge_mutual_information,-0.08552909451905807
full_statmech,V14Q_g2,network_partition,delta_belief_susceptibility,-0.07300183566428292
full_statmech,V14Q_g2,network_partition,recovery_belief_susceptibility,0.18264029519724365
full_statmech,V14Q_g2,network_partition,peak_belief_susceptibility,-0.0537918928950511
full_statmech,V14Q_g2,network_partition,delta_spatial_belief_correlation,-0.04548835780666952
full_statmech,V14Q_g2,network_partition,recovery_spatial_belief_correlation,-0.0634117116954704
full_statmech,V14Q_g2,network_partition,peak_spatial_belief_correlation,0.1310503099479744
full_statmech,V14Q_g2,network_partition,delta_belief_disagreement,0.10046075633829984
full_statmech,V14Q_g2,network_partition,recovery_belief_disagreement,0.036475886722392284
full_statmech,V14Q_g2,network_partition,peak_belief_disagreement,-0.1661374018980549
full_statmech,V14Q_g2,network_partition,delta_integrated_correlation_time,0.02684727468322413
full_statmech,V14Q_g2,network_partition,recovery_integrated_correlation_time,0.02464805634530525
full_statmech,V14Q_g2,network_partition,peak_integrated_correlation_time,0.5523737800583013
full_statmech,V14Q_g2,network_partition,delta_path_reversal_divergence,-0.11716719457692998
full_statmech,V14Q_g2,network_partition,recovery_path_reversal_divergence,0.09078074471892567
full_statmech,V14Q_g2,network_partition,peak_path_reversal_divergence,-0.04151564359838001
full_statmech,V14Q_g2,network_partition,delta_belief_action_lag,0.045044000885854474
full_statmech,V14Q_g2,network_partition,recovery_belief_action_lag,0.020776022354809805
full_statmech,V14Q_g2,network_partition,peak_belief_action_lag,0.030791908263356135
full_statmech,V14Q_g2,nominal,delta_belief_magnetization,0.09091715235449813
full_statmech,V14Q_g2,nominal,recovery_belief_magnetization,-0.2036105190923082
full_statmech,V14Q_g2,nominal,peak_belief_magnetization,0.10283524146695004
full_statmech,V14Q_g2,nominal,delta_action_magnetization,0.0005050993521208358
full_statmech,V14Q_g2,nominal,recovery_action_magnetization,-0.3941484372667766
full_statmech,V14Q_g2,nominal,peak_action_magnetization,-0.01054582229022175
full_statmech,V14Q_g2,nominal,delta_belief_action_overlap,-0.07518791812063502
full_statmech,V14Q_g2,nominal,recovery_belief_action_overlap,-0.07398316120032643
full_statmech,V14Q_g2,nominal,peak_belief_action_overlap,-0.07518791812063502
full_statmech,V14Q_g2,nominal,delta_reference_energy_per_agent,-0.10661495032253432
full_statmech,V14Q_g2,nominal,recovery_reference_energy_per_agent,-0.1053395395319297
full_statmech,V14Q_g2,nominal,peak_reference_energy_per_agent,0.2888886296554245
full_statmech,V14Q_g2,nominal,delta_energy_variance,-0.009436979073706546
full_statmech,V14Q_g2,nominal,recovery_energy_variance,-0.02351656458970337
full_statmech,V14Q_g2,nominal,peak_energy_variance,-0.050454765060422874
full_statmech,V14Q_g2,nominal,delta_configuration_entropy,-0.023932442325734694
full_statmech,V14Q_g2,nominal,recovery_configuration_entropy,-0.11590056965457687
full_statmech,V14Q_g2,nominal,peak_configuration_entropy,-0.12607754623081693
full_statmech,V14Q_g2,nominal,delta_entropy_rate,-0.09130443006305693
full_statmech,V14Q_g2,nominal,recovery_entropy_rate,-0.1522277386313077
full_statmech,V14Q_g2,nominal,peak_entropy_rate,-0.035823804256954465
full_statmech,V14Q_g2,nominal,delta_total_correlation,-0.05219168682275409
full_statmech,V14Q_g2,nominal,recovery_total_correlation,-0.08288715485265911
full_statmech,V14Q_g2,nominal,peak_total_correlation,-0.056116863022066796
full_statmech,V14Q_g2,nominal,delta_pairwise_mutual_information,-0.05737822222410378
full_statmech,V14Q_g2,nominal,recovery_pairwise_mutual_information,-0.061785288588929725
full_statmech,V14Q_g2,nominal,peak_pairwise_mutual_information,-0.05882839579243749
full_statmech,V14Q_g2,nominal,delta_edge_mutual_information,-0.04645979044428602
full_statmech,V14Q_g2,nominal,recovery_edge_mutual_information,-0.060640889763160885
full_statmech,V14Q_g2,nominal,peak_edge_mutual_information,-0.05326315317370674
full_statmech,V14Q_g2,nominal,delta_belief_susceptibility,0.11997738846991286
full_statmech,V14Q_g2,nominal,recovery_belief_susceptibility,-0.07528100863743963
full_statmech,V14Q_g2,nominal,peak_belief_susceptibility,0.27875297263510956
full_statmech,V14Q_g2,nominal,delta_spatial_belief_correlation,0.07925936152650849
full_statmech,V14Q_g2,nominal,recovery_spatial_belief_correlation,0.027270804060923436
full_statmech,V14Q_g2,nominal,peak_spatial_belief_correlation,0.0006036703291710349
full_statmech,V14Q_g2,nominal,delta_belief_disagreement,-0.07855165788232973
full_statmech,V14Q_g2,nominal,recovery_belief_disagreement,0.10954146694217565
full_statmech,V14Q_g2,nominal,peak_belief_disagreement,0.31033893551584185
full_statmech,V14Q_g2,nominal,delta_integrated_correlation_time,-0.0795319473162168
full_statmech,V14Q_g2,nominal,recovery_integrated_correlation_time,0.11211418251539283
full_statmech,V14Q_g2,nominal,peak_integrated_correlation_time,-0.20878119868197956
full_statmech,V14Q_g2,nominal,delta_path_reversal_divergence,-0.03595612860464162
full_statmech,V14Q_g2,nominal,recovery_path_reversal_divergence,-0.053732916256890625
full_statmech,V14Q_g2,nominal,peak_path_reversal_divergence,-0.05338424819261751
full_statmech,V14Q_g2,nominal,delta_belief_action_lag,-0.06274559804504808
full_statmech,V14Q_g2,nominal,recovery_belief_action_lag,-0.058092338864503795
full_statmech,V14Q_g2,nominal,peak_belief_action_lag,-0.08091984870448944
full_statmech,V14Q_g3,field_reversal,delta_belief_magnetization,-0.0033352188339379925
full_statmech,V14Q_g3,field_reversal,recovery_belief_magnetization,-0.009923005633306973
full_statmech,V14Q_g3,field_reversal,peak_belief_magnetization,-0.055143082004925265
full_statmech,V14Q_g3,field_reversal,delta_action_magnetization,-0.03155407106456914
full_statmech,V14Q_g3,field_reversal,recovery_action_magnetization,-0.04363342076290798
full_statmech,V14Q_g3,field_reversal,peak_action_magnetization,-0.0011889096550830064
full_statmech,V14Q_g3,field_reversal,delta_belief_action_overlap,0.002605855486135892
full_statmech,V14Q_g3,field_reversal,recovery_belief_action_overlap,0.00467989723723458
full_statmech,V14Q_g3,field_reversal,peak_belief_action_overlap,0.009639582591927391
full_statmech,V14Q_g3,field_reversal,delta_reference_energy_per_agent,0.00019529160245522465
full_statmech,V14Q_g3,field_reversal,recovery_reference_energy_per_agent,-0.004128336026348751
full_statmech,V14Q_g3,field_reversal,peak_reference_energy_per_agent,-0.023701750622578743
