episode_path,ledger_path,run_id,evidence_category,events,ledger_sha256_match,ledger_digest_match,metric_regeneration_match,privacy_boundary_pass,finite_metrics,maximum_reconstructed_conservation_residual,status,mismatch_reasons
raw/development_dynamic/v6-development_dynamic-humanitarian-ood-public_shared-e66125-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-ood-public_shared-e66125-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-ood-public_shared-e66125-combined_generalized_entropic_crossfit-c050-event_triggered,formal_or_qualified,655,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-ood-public_shared-e66125-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-ood-public_shared-e66125-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-ood-public_shared-e66125-kpi_confidence_crossfit-c050-event_triggered,formal_or_qualified,649,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-ood-public_shared-e66126-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-ood-public_shared-e66126-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-ood-public_shared-e66126-combined_generalized_entropic_crossfit-c050-event_triggered,formal_or_qualified,676,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-ood-public_shared-e66126-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-ood-public_shared-e66126-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-ood-public_shared-e66126-kpi_confidence_crossfit-c050-event_triggered,formal_or_qualified,677,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-ood-public_shared-e66127-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-ood-public_shared-e66127-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-ood-public_shared-e66127-combined_generalized_entropic_crossfit-c050-event_triggered,formal_or_qualified,677,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-ood-public_shared-e66127-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-ood-public_shared-e66127-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-ood-public_shared-e66127-kpi_confidence_crossfit-c050-event_triggered,formal_or_qualified,678,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-ood-public_shared-e66128-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-ood-public_shared-e66128-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-ood-public_shared-e66128-combined_generalized_entropic_crossfit-c050-event_triggered,formal_or_qualified,682,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-ood-public_shared-e66128-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-ood-public_shared-e66128-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-ood-public_shared-e66128-kpi_confidence_crossfit-c050-event_triggered,formal_or_qualified,686,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-ood-public_shared-e66129-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-ood-public_shared-e66129-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-ood-public_shared-e66129-combined_generalized_entropic_crossfit-c050-event_triggered,formal_or_qualified,666,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-ood-public_shared-e66129-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-ood-public_shared-e66129-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-ood-public_shared-e66129-kpi_confidence_crossfit-c050-event_triggered,formal_or_qualified,666,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-ood-public_shared-e66130-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-ood-public_shared-e66130-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-ood-public_shared-e66130-combined_generalized_entropic_crossfit-c050-event_triggered,formal_or_qualified,655,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-ood-public_shared-e66130-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-ood-public_shared-e66130-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-ood-public_shared-e66130-kpi_confidence_crossfit-c050-event_triggered,formal_or_qualified,655,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66101-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66101-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66101-combined_generalized_entropic_crossfit-c050-event_triggered,formal_or_qualified,640,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66101-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66101-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66101-kpi_confidence_crossfit-c050-event_triggered,formal_or_qualified,640,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66102-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66102-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66102-combined_generalized_entropic_crossfit-c050-event_triggered,formal_or_qualified,630,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66102-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66102-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66102-kpi_confidence_crossfit-c050-event_triggered,formal_or_qualified,625,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66103-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66103-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66103-combined_generalized_entropic_crossfit-c050-event_triggered,formal_or_qualified,625,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66103-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66103-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66103-kpi_confidence_crossfit-c050-event_triggered,formal_or_qualified,625,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66104-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66104-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66104-combined_generalized_entropic_crossfit-c050-event_triggered,formal_or_qualified,630,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66104-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66104-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66104-kpi_confidence_crossfit-c050-event_triggered,formal_or_qualified,633,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66105-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66105-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66105-combined_generalized_entropic_crossfit-c050-event_triggered,formal_or_qualified,611,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66105-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66105-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66105-kpi_confidence_crossfit-c050-event_triggered,formal_or_qualified,607,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66106-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66106-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66106-combined_generalized_entropic_crossfit-c050-event_triggered,formal_or_qualified,635,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66106-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66106-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66106-kpi_confidence_crossfit-c050-event_triggered,formal_or_qualified,634,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66107-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66107-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66107-combined_generalized_entropic_crossfit-c050-event_triggered,formal_or_qualified,633,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66107-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66107-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66107-kpi_confidence_crossfit-c050-event_triggered,formal_or_qualified,623,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66108-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66108-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66108-combined_generalized_entropic_crossfit-c050-event_triggered,formal_or_qualified,642,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66108-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66108-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66108-kpi_confidence_crossfit-c050-event_triggered,formal_or_qualified,642,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66109-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66109-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66109-combined_generalized_entropic_crossfit-c050-event_triggered,formal_or_qualified,629,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66109-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66109-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66109-kpi_confidence_crossfit-c050-event_triggered,formal_or_qualified,629,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66110-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66110-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66110-combined_generalized_entropic_crossfit-c050-event_triggered,formal_or_qualified,616,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66110-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66110-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66110-kpi_confidence_crossfit-c050-event_triggered,formal_or_qualified,621,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66111-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66111-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66111-combined_generalized_entropic_crossfit-c050-event_triggered,formal_or_qualified,633,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66111-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66111-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66111-kpi_confidence_crossfit-c050-event_triggered,formal_or_qualified,623,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66112-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66112-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66112-combined_generalized_entropic_crossfit-c050-event_triggered,formal_or_qualified,617,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66112-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66112-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66112-kpi_confidence_crossfit-c050-event_triggered,formal_or_qualified,617,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66113-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66113-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66113-combined_generalized_entropic_crossfit-c050-event_triggered,formal_or_qualified,644,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66113-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66113-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66113-kpi_confidence_crossfit-c050-event_triggered,formal_or_qualified,644,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66114-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66114-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66114-combined_generalized_entropic_crossfit-c050-event_triggered,formal_or_qualified,629,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66114-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66114-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66114-kpi_confidence_crossfit-c050-event_triggered,formal_or_qualified,629,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66115-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66115-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66115-combined_generalized_entropic_crossfit-c050-event_triggered,formal_or_qualified,641,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66115-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66115-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66115-kpi_confidence_crossfit-c050-event_triggered,formal_or_qualified,641,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66116-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66116-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66116-combined_generalized_entropic_crossfit-c050-event_triggered,formal_or_qualified,618,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66116-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66116-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66116-kpi_confidence_crossfit-c050-event_triggered,formal_or_qualified,618,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66117-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66117-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66117-combined_generalized_entropic_crossfit-c050-event_triggered,formal_or_qualified,643,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66117-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66117-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66117-kpi_confidence_crossfit-c050-event_triggered,formal_or_qualified,643,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66118-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66118-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66118-combined_generalized_entropic_crossfit-c050-event_triggered,formal_or_qualified,641,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66118-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66118-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66118-kpi_confidence_crossfit-c050-event_triggered,formal_or_qualified,640,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66119-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66119-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66119-combined_generalized_entropic_crossfit-c050-event_triggered,formal_or_qualified,614,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66119-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66119-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66119-kpi_confidence_crossfit-c050-event_triggered,formal_or_qualified,614,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66120-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66120-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66120-combined_generalized_entropic_crossfit-c050-event_triggered,formal_or_qualified,641,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66120-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66120-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66120-kpi_confidence_crossfit-c050-event_triggered,formal_or_qualified,641,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66121-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66121-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66121-combined_generalized_entropic_crossfit-c050-event_triggered,formal_or_qualified,613,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66121-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66121-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66121-kpi_confidence_crossfit-c050-event_triggered,formal_or_qualified,613,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66122-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66122-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66122-combined_generalized_entropic_crossfit-c050-event_triggered,formal_or_qualified,643,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66122-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66122-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66122-kpi_confidence_crossfit-c050-event_triggered,formal_or_qualified,639,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66123-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66123-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66123-combined_generalized_entropic_crossfit-c050-event_triggered,formal_or_qualified,619,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66123-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66123-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66123-kpi_confidence_crossfit-c050-event_triggered,formal_or_qualified,622,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66124-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66124-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66124-combined_generalized_entropic_crossfit-c050-event_triggered,formal_or_qualified,633,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66124-kpi_confidence_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66124-kpi_confidence_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66124-kpi_confidence_crossfit-c050-event_triggered,formal_or_qualified,633,True,True,True,True,True,0.0,pass,
raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66125-combined_generalized_entropic_crossfit-c050-event_triggered/episode.json.gz,raw/development_dynamic/v6-development_dynamic-humanitarian-partition-private_fragmented-e66125-combined_generalized_entropic_crossfit-c050-event_triggered/events.jsonl.gz,v6-development_dynamic-humanitarian-partition-private_fragmented-e66125-combined_generalized_entropic_crossfit-c050-event_triggered,formal_or_qualified,622,True,True,True,True,True,0.0,pass,
