acceptances,agreement_rate,application,coalition_formation_rate,coalition_proposals,coalition_recall_when_required,coalitions,coalitions_formed,commitment_breaches,commitment_memory_accuracy,commitment_memory_items,conservation_error,contradiction_rate,counteroffers,cumulative_unmet_weighted_need,delivered_messages,failed_actions,fairness,final_backlog,fulfillment_rate,generated_tokens,individually_rational_agreement_rate,information_disclosures,inventory_efficiency,llm_calls,llm_latency_seconds,manifest,max_free_energy,mean_agent_utility,mean_consensus_rmse,mean_time_to_agreement,message_bytes,message_delivery_rate,messages,method,minimum_agent_utility,monitor_sketch_bytes,monitor_sketch_messages,multi_step_completion_rate,n_agents,on_time_delivery_rate,option_counts,partner_reliability_brier,partner_reliability_observations,plan_revisions,planner_revision,primary_outcome,prompt_tokens,recovery_time,rejections,run_id,scenario,scenario_name,seed,service_loss_auc,social_welfare,status,tool_calls,tool_proposals,total_communication_bytes,total_communication_messages,total_cost,transport_efficiency,useful_coalition_precision,valid_structured_output_rate,valid_tool_call_rate,wall_clock_seconds
0,0.0,commercial,1.0,22,1.0,22,9,0,0.6666666666666666,12,-3.410605131648481e-13,0.0,2,6145.69411443439,79,53,0.9510260569283862,691.119337263328,0.021352654521410046,8631,0.0,0,0.016247606759980333,134,153.4072947241367,manifests/ablations-commercial-global_entropy_oracle-n11-s3102.json,0.3263443616909106,0.0033715368082850583,0.04330564190430551,,46724,0.4817073170731707,164,global_entropy_oracle,-0.6990600270498561,0,0,0.18867924528301888,11,0.0,"{0: 3, 1: 3, 2: 1, 3: 7, 4: 16, 5: 35, 6: 37, 7: 6, 8: 26}",,0,10,a09a35458c702b33eeacc393d103063234e8bc28,17.465004140011537,247511,14.0,0,ablations-commercial-global_entropy_oracle-n11-s3102,partition-compound-p1.0-o1.0,compound_partition,3102,17.465004140011537,0.2591091687535066,complete,94,134,46724,164,0.0,0.0,0.0,0.8955223880597015,0.6044776119402985,153.65459230169654
0,0.0,commercial,1.0,35,1.0,34,6,0,1.0,2,-1.1368683772161603e-13,0.0,0,6536.395966381843,79,75,0.9393268107258432,729.7641319608443,0.02263211828374061,10093,0.0,2,0.01846924616003221,144,140.44731246680016,manifests/ablations-commercial-global_entropy_oracle-n11-s3103.json,0.3263443616909106,-0.026645433648293283,0.04394990092874893,,49496,0.40512820512820513,195,global_entropy_oracle,-1.0505696105703777,0,0,0.30666666666666664,11,0.0,"{0: 1, 1: 3, 2: 1, 3: 5, 4: 0, 5: 25, 6: 73, 7: 14, 8: 22}",,0,23,a09a35458c702b33eeacc393d103063234e8bc28,17.345871016984137,246987,14.0,0,ablations-commercial-global_entropy_oracle-n11-s3103,partition-compound-p1.0-o1.0,compound_partition,3103,17.345871016984137,0.25746382096520143,complete,89,144,49496,195,0.0,0.0,0.0,1.0,0.4791666666666667,140.68694004788995
1,1.0,commercial,1.0,29,1.0,29,10,1,1.0,2,-2.2737367544323206e-13,0.0,0,6480.751941566722,80,62,0.6394750507224085,743.9463458318423,0.03550035865646862,9123,1.0,0,0.028964642187855636,134,128.07564763352275,manifests/ablations-commercial-global_entropy_oracle-n11-s3104.json,0.3263443616909106,-0.0004351696924766547,0.0430796739294857,1.0,47763,0.42328042328042326,189,global_entropy_oracle,-0.5742968817915572,0,0,0.27419354838709675,11,1.0,"{0: 1, 1: 2, 2: 0, 3: 5, 4: 1, 5: 33, 6: 60, 7: 9, 8: 23}",0.25,2,17,a09a35458c702b33eeacc393d103063234e8bc28,16.924399795511118,228302,14.0,0,ablations-commercial-global_entropy_oracle-n11-s3104,partition-compound-p1.0-o1.0,compound_partition,3104,16.924399795511118,0.19373679104548155,complete,87,134,47763,189,12.590633563396846,1.0,0.1,1.0,0.5373134328358209,128.30664847418666
0,0.0,commercial,1.0,27,1.0,27,12,0,1.0,24,1.1368683772161603e-13,0.0,0,7097.362614428015,67,53,0.9085297957413843,789.3719953830166,0.017389982389895,9065,0.0,1,0.015476378569317743,134,134.78997739031908,manifests/ablations-commercial-shuffled_entropy-n11-s3101.json,0.3263443616909106,-0.07060162139098135,0.04316439528205853,,47674,0.34536082474226804,194,shuffled_entropy,-0.8932388803162541,1135285,2954,0.33962264150943394,11,0.0,"{0: 2, 1: 3, 2: 1, 3: 21, 4: 0, 5: 26, 6: 53, 7: 12, 8: 16}",,0,18,a09a35458c702b33eeacc393d103063234e8bc28,17.99778203011229,234962,14.0,0,ablations-commercial-shuffled_entropy-n11-s3101,partition-compound-p1.0-o1.0,compound_partition,3101,17.99778203011229,0.24452243132524107,complete,90,134,1182959,3148,0.0,0.0,0.0,0.9925373134328358,0.6044776119402985,135.04558063298464
0,0.0,commercial,1.0,26,1.0,26,13,0,0.90625,32,-3.410605131648481e-13,0.0,1,6145.69411443439,60,47,0.9510260569283862,691.119337263328,0.021352654521410046,8500,0.0,1,0.016247606759980333,127,125.01108844950788,manifests/ablations-commercial-shuffled_entropy-n11-s3102.json,0.3263443616909106,0.003289969519286567,0.04330564190430551,,47764,0.2926829268292683,205,shuffled_entropy,-0.6990600270498561,1112175,2894,0.3617021276595745,11,0.0,"{0: 1, 1: 3, 2: 1, 3: 26, 4: 5, 5: 24, 6: 42, 7: 11, 8: 14}",,0,17,a09a35458c702b33eeacc393d103063234e8bc28,17.465004140011537,219871,14.0,0,ablations-commercial-shuffled_entropy-n11-s3102,partition-compound-p1.0-o1.0,compound_partition,3102,17.465004140011537,0.2591091687535066,complete,95,127,1159939,3099,0.0,0.0,0.0,1.0,0.6299212598425197,125.25840100646019
0,0.0,commercial,1.0,25,1.0,24,7,0,1.0,38,-2.2737367544323206e-13,0.0,0,6536.395966381843,68,65,0.9393268107258432,729.7641319608443,0.02263211828374061,9670,0.0,1,0.01846924616003221,142,140.51853021606806,manifests/ablations-commercial-shuffled_entropy-n11-s3103.json,0.3263443616909106,-0.024627785838446017,0.04394990092874893,,48596,0.3300970873786408,206,shuffled_entropy,-1.0505696105703777,1123691,2924,0.26153846153846155,11,1.0,"{0: 2, 1: 3, 2: 1, 3: 25, 4: 0, 5: 22, 6: 63, 7: 12, 8: 14}",,0,17,a09a35458c702b33eeacc393d103063234e8bc28,17.345871016984137,264412,14.0,0,ablations-commercial-shuffled_entropy-n11-s3103,partition-compound-p1.0-o1.0,compound_partition,3103,17.345871016984137,0.2562956288330891,complete,103,142,1172287,3130,8.722454801332836,1.0,0.0,1.0,0.5422535211267606,140.78717762976885
0,0.0,commercial,1.0,27,1.0,27,8,0,1.0,24,-2.2737367544323206e-13,0.0,0,6623.037441566722,59,72,0.8432227708065534,753.4320458318423,0.023202490269653105,11156,0.0,2,0.01893084616499354,143,160.93827611580485,manifests/ablations-commercial-shuffled_entropy-n11-s3104.json,0.3263443616909106,-0.008286667418040745,0.0430796739294857,,42225,0.25877192982456143,228,shuffled_entropy,-0.6335203237640055,1139983,2966,0.3055555555555556,11,1.0,"{0: 4, 1: 2, 2: 2, 3: 22, 4: 0, 5: 17, 6: 68, 7: 11, 8: 17}",,0,22,a09a35458c702b33eeacc393d103063234e8bc28,17.352288689885807,254498,14.0,0,ablations-commercial-shuffled_entropy-n11-s3104,partition-compound-p1.0-o1.0,compound_partition,3104,17.352288689885807,0.23241165293457133,complete,99,143,1182208,3194,12.314495889020968,1.0,0.0,0.993006993006993,0.4965034965034965,161.20361107587814
1,1.0,humanitarian,1.0,40,1.0,40,7,1,1.0,2,0.0,0.0,0,7607.4861282946395,90,30,0.9564438537843615,602.3340093919944,0.027036153291791043,8382,1.0,3,0.030395091218024906,119,126.72474075481301,manifests/ablations-humanitarian-thermoagent-n10-s3101.json,0.3433218945789384,-0.34543916899668503,0.05636964057512541,1.0,39009,0.45226130653266333,199,thermoagent,-1.0498351143447804,794007,2098,0.5,10,0.0,"{0: 1, 1: 1, 2: 3, 3: 1, 4: 1, 5: 39, 6: 30, 7: 19, 8: 24}",0.25,2,15,a09a35458c702b33eeacc393d103063234e8bc28,7607.4861282946395,208143,14.0,0,ablations-humanitarian-thermoagent-n10-s3101,partition-compound-p1.0-o1.0,compound_partition,3101,17.035770392326793,0.2661471167378814,complete,96,119,833016,2297,0.0,0.0,0.0,0.9747899159663865,0.7478991596638656,126.9542735517025
0,0.0,humanitarian,1.0,33,1.0,33,7,0,1.0,4,0.0,0.0,0,10364.503848985494,82,41,0.8439927140415231,818.3164133077964,0.018784635427945565,8687,0.0,5,0.027595675416194766,124,131.79962152242666,manifests/ablations-humanitarian-thermoagent-n10-s3102.json,0.3433218945789384,-0.1811052389089995,0.05658234841011127,,35958,0.4530386740331492,181,thermoagent,-1.03068624243816,793334,2096,0.5121951219512195,10,0.0,"{0: 2, 1: 3, 2: 5, 3: 2, 4: 0, 5: 32, 6: 41, 7: 12, 8: 27}",,0,21,a09a35458c702b33eeacc393d103063234e8bc28,10364.503848985494,215686,14.0,0,ablations-humanitarian-thermoagent-n10-s3102,partition-compound-p1.0-o1.0,compound_partition,3102,17.914086876214014,0.22978281393832634,complete,96,124,829292,2277,0.0,0.0,0.0,1.0,0.6693548387096774,132.0319406799972
0,0.0,humanitarian,1.0,39,1.0,39,13,0,1.0,2,-1.1368683772161603e-13,0.0,0,9206.058629972084,89,43,0.8878675631524221,732.483032754424,0.022205641740948478,9554,0.0,4,0.028379242344876668,120,152.99975009635094,manifests/ablations-humanitarian-thermoagent-n10-s3103.json,0.3433218945789384,-0.2218631481138495,0.05641582100172915,,38687,0.38197424892703863,233,thermoagent,-0.7931031740580261,799980,2114,0.46511627906976744,10,0.0,"{0: 1, 1: 3, 2: 4, 3: 4, 4: 0, 5: 39, 6: 41, 7: 16, 8: 12}",,0,20,a09a35458c702b33eeacc393d103063234e8bc28,9206.058629972084,213839,14.0,0,ablations-humanitarian-thermoagent-n10-s3103,partition-compound-p1.0-o1.0,compound_partition,3103,17.482388788936273,0.244172532529054,complete,93,120,838667,2347,0.0,0.0,0.0,0.9666666666666667,0.6416666666666667,153.22948805242777
2,1.0,humanitarian,1.0,34,1.0,34,8,2,1.0,4,0.0,0.0,0,10205.342852023361,88,19,0.8126877383925193,806.3107868980038,0.022995082710352027,7274,1.0,4,0.03451707387470613,105,108.39266024529927,manifests/ablations-humanitarian-thermoagent-n10-s3104.json,0.3433218945789384,-0.2115304819807164,0.05601013868482282,1.0,38631,0.44221105527638194,199,thermoagent,-0.9526652265607152,808933,2138,0.7368421052631579,10,0.0,"{0: 1, 1: 2, 2: 4, 3: 2, 4: 2, 5: 34, 6: 19, 7: 17, 8: 24}",0.25,4,14,a09a35458c702b33eeacc393d103063234e8bc28,10205.342852023361,185938,14.0,0,ablations-humanitarian-thermoagent-n10-s3104,partition-compound-p1.0-o1.0,compound_partition,3104,17.433651110686807,0.22616701730848185,complete,96,105,847564,2337,0.0,0.0,0.0,1.0,0.819047619047619,108.60102139040828
0,0.0,humanitarian,1.0,22,1.0,21,4,0,1.0,26,0.0,0.0,0,7607.4861282946395,50,49,0.9564438537843615,602.3340093919944,0.027036153291791043,8402,0.0,3,0.030395091218024906,110,137.88851971551784,manifests/ablations-humanitarian-learned_no_entropy-n10-s3101.json,0.3433218945789384,-0.345142029061222,0.05636964057512541,,41725,0.25906735751295334,193,learned_no_entropy,-1.0498351143447804,0,0,0.22448979591836735,10,0.0,"{0: 3, 1: 3, 2: 2, 3: 21, 4: 0, 5: 12, 6: 47, 7: 12, 8: 10}",,0,11,a09a35458c702b33eeacc393d103063234e8bc28,7607.4861282946395,183842,14.0,0,ablations-humanitarian-learned_no_entropy-n10-s3101,partition-compound-p1.0-o1.0,compound_partition,3101,17.035770392326793,0.2661471167378814,complete,71,110,41725,193,0.0,0.0,0.0,0.990909090909091,0.5545454545454546,138.09026749059558
0,0.0,humanitarian,1.0,20,1.0,20,4,0,0.8461538461538461,26,0.0,0.0,2,10364.503848985494,48,34,0.8439927140415231,818.3164133077964,0.018784635427945565,7083,0.0,2,0.027595675416194766,102,112.3089575767518,manifests/ablations-humanitarian-learned_no_entropy-n10-s3102.json,0.3433218945789384,-0.17866550697121322,0.05658234841011127,,34639,0.28402366863905326,169,learned_no_entropy,-1.03068624243816,0,0,0.29411764705882354,10,0.0,"{0: 2, 1: 3, 2: 1, 3: 17, 4: 23, 5: 18, 6: 13, 7: 15, 8: 10}",,0,10,a09a35458c702b33eeacc393d103063234e8bc28,10364.503848985494,176521,14.0,0,ablations-humanitarian-learned_no_entropy-n10-s3102,partition-compound-p1.0-o1.0,compound_partition,3102,17.914086876214014,0.22978281393832634,complete,97,102,34639,169,0.0,0.0,0.0,1.0,0.6666666666666666,112.50756486877799
1,0.125,humanitarian,1.0,17,1.0,17,4,1,1.0,16,-1.1368683772161603e-13,0.0,0,9206.058629972084,55,53,0.8878675631524221,732.483032754424,0.022205641740948478,8421,0.0,3,0.028379242344876668,111,125.19277801364657,manifests/ablations-humanitarian-learned_no_entropy-n10-s3103.json,0.3433218945789384,-0.22094585378375725,0.05641582100172915,1.0,36786,0.35947712418300654,153,learned_no_entropy,-0.7931031740580261,0,0,0.20754716981132076,10,0.0,"{0: 2, 1: 3, 2: 2, 3: 15, 4: 1, 5: 18, 6: 50, 7: 11, 8: 9}",0.125,2,11,a09a35458c702b33eeacc393d103063234e8bc28,9206.058629972084,191964,14.0,0,ablations-humanitarian-learned_no_entropy-n10-s3103,partition-compound-p1.0-o1.0,compound_partition,3103,17.482388788936273,0.244172532529054,complete,83,111,36786,153,0.0,0.0,0.0,0.990990990990991,0.5225225225225225,125.39471163973212
2,0.25,humanitarian,1.0,25,1.0,25,3,2,1.0,16,0.0,0.0,0,10205.342852023361,45,32,0.8126877383925193,806.3107868980038,0.022995082710352027,6828,1.0,5,0.03451707387470613,102,105.73201716691253,manifests/ablations-humanitarian-learned_no_entropy-n10-s3104.json,0.3433218945789384,-0.2142793241152507,0.05601013868482282,1.0,37456,0.24861878453038674,181,learned_no_entropy,-0.9526652265607152,0,0,0.5,10,0.0,"{0: 1, 1: 2, 2: 2, 3: 21, 4: 2, 5: 12, 6: 31, 7: 12, 8: 19}",0.1875,4,16,a09a35458c702b33eeacc393d103063234e8bc28,10205.342852023361,158157,14.0,0,ablations-humanitarian-learned_no_entropy-n10-s3104,partition-compound-p1.0-o1.0,compound_partition,3104,17.433651110686807,0.22616701730848185,complete,78,102,37456,181,0.0,0.0,0.0,0.9901960784313726,0.6862745098039216,105.91518314555287
1,0.09090909090909091,humanitarian,1.0,11,1.0,11,3,1,0.7333333333333333,30,0.0,0.0,4,7607.4861282946395,38,50,0.9564438537843615,602.3340093919944,0.027036153291791043,7431,1.0,5,0.030395091218024906,107,122.88588983193031,manifests/ablations-humanitarian-entropy_llm_only-n10-s3101.json,0.3433218945789384,-0.347270629437884,0.05636964057512541,1.0,29996,0.3392857142857143,112,entropy_llm_only,-1.0498351143447804,794007,2098,0.2,10,0.0,"{0: 5, 1: 1, 2: 0, 3: 18, 4: 39, 5: 14, 6: 9, 7: 14, 8: 7}",0.25,2,10,a09a35458c702b33eeacc393d103063234e8bc28,7607.4861282946395,184737,14.0,0,ablations-humanitarian-entropy_llm_only-n10-s3101,partition-compound-p1.0-o1.0,compound_partition,3101,17.035770392326793,0.2661471167378814,complete,92,107,824003,2210,0.0,0.0,0.0,1.0,0.5327102803738317,123.0900359749794
2,0.2222222222222222,humanitarian,1.0,19,1.0,19,5,2,0.9444444444444444,18,0.0,0.0,0,10364.503848985494,41,18,0.8439927140415231,818.3164133077964,0.018784635427945565,5965,0.0,3,0.027595675416194766,89,100.49552615359423,manifests/ablations-humanitarian-entropy_llm_only-n10-s3102.json,0.3433218945789384,-0.1799877490727381,0.05658234841011127,1.0,30804,0.2808219178082192,146,entropy_llm_only,-1.03068624243816,793385,2096,0.5555555555555556,10,0.0,"{0: 10, 1: 1, 2: 0, 3: 15, 4: 2, 5: 22, 6: 8, 7: 15, 8: 16}",0.125,4,10,a09a35458c702b33eeacc393d103063234e8bc28,10364.503848985494,144007,14.0,0,ablations-humanitarian-entropy_llm_only-n10-s3102,partition-compound-p1.0-o1.0,compound_partition,3102,17.914086876214014,0.22978281393832634,complete,79,89,824189,2242,0.0,0.0,0.0,1.0,0.797752808988764,100.66796086728573
0,0.0,humanitarian,1.0,17,1.0,17,4,0,0.7777777777777778,18,-1.1368683772161603e-13,0.0,2,9206.058629972084,38,52,0.8878675631524221,732.483032754424,0.022205641740948478,8009,0.0,5,0.028379242344876668,108,138.6774407699704,manifests/ablations-humanitarian-entropy_llm_only-n10-s3103.json,0.3433218945789384,-0.22225102063142083,0.05641582100172915,,32567,0.2714285714285714,140,entropy_llm_only,-0.7931031740580261,799980,2114,0.23076923076923078,10,0.0,"{0: 2, 1: 2, 2: 0, 3: 18, 4: 33, 5: 13, 6: 17, 7: 14, 8: 9}",,0,12,a09a35458c702b33eeacc393d103063234e8bc28,9206.058629972084,190951,14.0,1,ablations-humanitarian-entropy_llm_only-n10-s3103,partition-compound-p1.0-o1.0,compound_partition,3103,17.482388788936273,0.244172532529054,complete,95,108,832547,2254,0.0,0.0,0.0,0.9907407407407407,0.5185185185185185,138.8821135610342
2,0.3333333333333333,humanitarian,1.0,17,1.0,17,8,2,1.0,12,0.0,0.0,0,10205.342852023361,54,24,0.8126877383925193,806.3107868980038,0.022995082710352027,6735,1.0,2,0.03451707387470613,103,106.48897112160927,manifests/ablations-humanitarian-entropy_llm_only-n10-s3104.json,0.3433218945789384,-0.2115682850961827,0.05601013868482282,1.0,36652,0.31952662721893493,169,entropy_llm_only,-0.9526652265607152,808933,2138,0.5833333333333334,10,0.0,"{0: 7, 1: 1, 2: 0, 3: 17, 4: 2, 5: 25, 6: 19, 7: 13, 8: 19}",0.25,4,14,a09a35458c702b33eeacc393d103063234e8bc28,10205.342852023361,170671,14.0,0,ablations-humanitarian-entropy_llm_only-n10-s3104,partition-compound-p1.0-o1.0,compound_partition,3104,17.433651110686807,0.22616701730848185,complete,94,103,845585,2307,0.0,0.0,0.0,1.0,0.7669902912621359,106.67454398795962
0,0.0,humanitarian,1.0,35,1.0,35,6,0,1.0,2,0.0,0.0,0,7607.4861282946395,85,38,0.9564438537843615,602.3340093919944,0.027036153291791043,8084,0.0,2,0.030395091218024906,113,110.03464461117986,manifests/ablations-humanitarian-no_episodic_memory-n10-s3101.json,0.3433218945789384,-0.34394278712856624,0.05636964057512541,,41190,0.4358974358974359,195,no_episodic_memory,-1.0498351143447804,794007,2098,0.42105263157894735,10,0.0,"{0: 0, 1: 1, 2: 3, 3: 1, 4: 0, 5: 38, 6: 38, 7: 12, 8: 20}",,0,16,a09a35458c702b33eeacc393d103063234e8bc28,7607.4861282946395,192102,14.0,0,ablations-humanitarian-no_episodic_memory-n10-s3101,partition-compound-p1.0-o1.0,compound_partition,3101,17.035770392326793,0.2661471167378814,complete,85,113,835197,2293,0.0,0.0,0.0,0.9911504424778761,0.6637168141592921,110.24891845881939
0,0.0,humanitarian,1.0,24,1.0,24,8,0,1.0,4,0.0,0.0,0,10364.503848985494,80,41,0.8439927140415231,818.3164133077964,0.018784635427945565,9144,0.0,6,0.027595675416194766,122,144.47466708719725,manifests/ablations-humanitarian-no_episodic_memory-n10-s3102.json,0.3433218945789384,-0.18242748101052436,0.05658234841011127,,33806,0.49382716049382713,162,no_episodic_memory,-1.03068624243816,793334,2096,0.24390243902439024,10,0.0,"{0: 2, 1: 3, 2: 5, 3: 2, 4: 0, 5: 33, 6: 39, 7: 10, 8: 28}",,0,10,a09a35458c702b33eeacc393d103063234e8bc28,10364.503848985494,208099,14.0,0,ablations-humanitarian-no_episodic_memory-n10-s3102,partition-compound-p1.0-o1.0,compound_partition,3102,17.914086876214014,0.22978281393832634,complete,98,122,827140,2258,0.0,0.0,0.0,0.9836065573770492,0.6639344262295082,144.70341214165092
0,0.0,humanitarian,1.0,31,1.0,30,9,0,1.0,2,0.0,0.0,0,9154.595189972082,84,55,0.8868790539591404,729.419732754424,0.026294852444425844,11151,0.0,4,0.03360533321435365,128,166.90631118789338,manifests/ablations-humanitarian-no_episodic_memory-n10-s3103.json,0.3433218945789384,-0.2199997697093204,0.05641582100172915,,37157,0.4307692307692308,195,no_episodic_memory,-0.7916648183940536,799980,2114,0.32727272727272727,10,1.0,"{0: 1, 1: 3, 2: 4, 3: 3, 4: 0, 5: 33, 6: 54, 7: 12, 8: 18}",,0,18,a09a35458c702b33eeacc393d103063234e8bc28,9154.595189972082,223731,14.0,0,ablations-humanitarian-no_episodic_memory-n10-s3103,partition-compound-p1.0-o1.0,compound_partition,3103,17.37002987076898,0.2477107156188239,complete,94,128,837137,2309,2.276570965965101,1.0,0.0,0.9140625,0.5703125,167.1418518088758
1,1.0,humanitarian,1.0,31,1.0,30,9,1,1.0,2,0.0,0.0,0,10205.342852023361,88,47,0.8126877383925193,806.3107868980038,0.022995082710352027,9502,1.0,3,0.03451707387470613,124,157.39169228821987,manifests/ablations-humanitarian-no_episodic_memory-n10-s3104.json,0.3433218945789384,-0.21046161047960413,0.05601013868482282,1.0,40298,0.411214953271028,214,no_episodic_memory,-0.9526652265607152,808933,2138,0.3404255319148936,10,0.0,"{0: 1, 1: 2, 2: 4, 3: 1, 4: 1, 5: 34, 6: 45, 7: 13, 8: 23}",0.25,2,16,a09a35458c702b33eeacc393d103063234e8bc28,10205.342852023361,213324,14.0,0,ablations-humanitarian-no_episodic_memory-n10-s3104,partition-compound-p1.0-o1.0,compound_partition,3104,17.433651110686807,0.22616701730848185,complete,96,124,849231,2352,0.0,0.0,0.0,0.9758064516129032,0.6209677419354839,157.62460326775908
0,0.0,humanitarian,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,7607.4861282946395,17,7,0.9564438537843615,602.3340093919944,0.027036153291791043,2975,0.0,30,0.030395091218024906,66,34.13572333380581,manifests/ablations-humanitarian-autonomous_fixed_comm-n10-s3101.json,0.3433218945789384,-0.3651630745679589,0.05636964057512541,,5514,0.53125,32,autonomous_fixed_comm,-1.0498351143447804,0,0,0.8571428571428571,10,0.0,"{0: 34, 1: 0, 2: 32, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0}",,0,6,a09a35458c702b33eeacc393d103063234e8bc28,7607.4861282946395,78798,14.0,0,ablations-humanitarian-autonomous_fixed_comm-n10-s3101,partition-compound-p1.0-o1.0,compound_partition,3101,17.035770392326793,0.2661471167378814,complete,66,66,5514,32,0.0,0.0,0.0,1.0,0.8939393939393939,34.23742773011327
0,0.0,humanitarian,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,10364.503848985494,13,25,0.8439927140415231,818.3164133077964,0.018784635427945565,3825,0.0,27,0.027595675416194766,81,51.43317689374092,manifests/ablations-humanitarian-autonomous_fixed_comm-n10-s3102.json,0.3433218945789384,-0.1902667830195496,0.05658234841011127,,5047,0.2826086956521739,46,autonomous_fixed_comm,-1.043123947596263,0,0,0.44,10,0.0,"{0: 34, 1: 0, 2: 47, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0}",,0,11,a09a35458c702b33eeacc393d103063234e8bc28,10364.503848985494,97466,14.0,0,ablations-humanitarian-autonomous_fixed_comm-n10-s3102,partition-compound-p1.0-o1.0,compound_partition,3102,17.914086876214014,0.22978281393832634,complete,80,81,5047,46,0.0,0.0,0.0,1.0,0.691358024691358,51.55741602182388
0,0.0,humanitarian,0.0,0,0.0,0,0,0,0.0,0,-1.1368683772161603e-13,0.0,0,9206.058629972084,12,25,0.8878675631524221,732.483032754424,0.022205641740948478,3715,0.0,26,0.028379242344876668,80,50.18016080930831,manifests/ablations-humanitarian-autonomous_fixed_comm-n10-s3103.json,0.3433218945789384,-0.22923218116456373,0.05641582100172915,,4774,0.26666666666666666,45,autonomous_fixed_comm,-0.7931031740580261,0,0,0.32,10,0.0,"{0: 34, 1: 0, 2: 46, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0}",,0,8,a09a35458c702b33eeacc393d103063234e8bc28,9206.058629972084,97718,14.0,0,ablations-humanitarian-autonomous_fixed_comm-n10-s3103,partition-compound-p1.0-o1.0,compound_partition,3103,17.482388788936273,0.244172532529054,complete,79,80,4774,45,0.0,0.0,0.0,1.0,0.6875,50.30748379975557
0,0.0,humanitarian,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,10160.342852023361,15,17,0.8396422222250749,804.3107868980038,0.02541847808882223,3425,0.0,28,0.03815474364784507,74,41.07078124955298,manifests/ablations-humanitarian-autonomous_fixed_comm-n10-s3104.json,0.3433218945789384,-0.2244568709005713,0.05601013868482282,,5187,0.3488372093023256,43,autonomous_fixed_comm,-0.9740916953363759,0,0,0.5294117647058824,10,1.0,"{0: 31, 1: 0, 2: 43, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0}",,0,9,a09a35458c702b33eeacc393d103063234e8bc28,10160.342852023361,87429,14.0,0,ablations-humanitarian-autonomous_fixed_comm-n10-s3104,partition-compound-p1.0-o1.0,compound_partition,3104,17.349930538894014,0.2349812387073751,complete,74,74,5187,43,2.8703111411838256,1.0,0.0,1.0,0.7702702702702703,41.18569307029247
0,0.0,humanitarian,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,7607.4861282946395,0,9,0.9564438537843615,602.3340093919944,0.027036153291791043,2618,0.0,0,0.030395091218024906,69,32.48198306933047,manifests/ablations-humanitarian-autonomous_no_comm-n10-s3101.json,0.3433218945789384,-0.34151704681644124,0.05636964057512541,,0,0.0,0,autonomous_no_comm,-1.0498351143447804,0,0,0.8888888888888888,10,0.0,"{0: 51, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 18}",,0,8,a09a35458c702b33eeacc393d103063234e8bc28,7607.4861282946395,80873,14.0,0,ablations-humanitarian-autonomous_no_comm-n10-s3101,partition-compound-p1.0-o1.0,compound_partition,3101,17.035770392326793,0.2661471167378814,complete,69,69,0,0,0.0,0.0,0.0,1.0,0.8695652173913043,32.58255668357015
0,0.0,humanitarian,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,10364.503848985494,0,10,0.8439927140415231,818.3164133077964,0.018784635427945565,2634,0.0,0,0.027595675416194766,70,31.40982678160071,manifests/ablations-humanitarian-autonomous_no_comm-n10-s3102.json,0.3433218945789384,-0.1766590706050335,0.05658234841011127,,0,0.0,0,autonomous_no_comm,-1.03068624243816,0,0,0.8,10,0.0,"{0: 52, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 18}",,0,8,a09a35458c702b33eeacc393d103063234e8bc28,10364.503848985494,82272,14.0,0,ablations-humanitarian-autonomous_no_comm-n10-s3102,partition-compound-p1.0-o1.0,compound_partition,3102,17.914086876214014,0.22978281393832634,complete,69,70,0,0,0.0,0.0,0.0,1.0,0.8571428571428571,31.51221600547433
0,0.0,humanitarian,0.0,0,0.0,0,0,0,0.0,0,-1.1368683772161603e-13,0.0,0,9206.058629972084,0,2,0.8878675631524221,732.483032754424,0.022205641740948478,2182,0.0,0,0.028379242344876668,62,22.395172894000996,manifests/ablations-humanitarian-autonomous_no_comm-n10-s3103.json,0.3433218945789384,-0.21901894772383837,0.05641582100172915,,0,0.0,0,autonomous_no_comm,-0.7931031740580261,0,0,1.0,10,0.0,"{0: 44, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 18}",,0,2,a09a35458c702b33eeacc393d103063234e8bc28,9206.058629972084,72259,14.0,0,ablations-humanitarian-autonomous_no_comm-n10-s3103,partition-compound-p1.0-o1.0,compound_partition,3103,17.482388788936273,0.244172532529054,complete,62,62,0,0,0.0,0.0,0.0,1.0,0.967741935483871,22.482443001121283
