application,time,independent_n,belief_order_mean,belief_order_ci_low,belief_order_ci_high,action_order_mean,action_order_ci_low,action_order_ci_high,belief_action_consistency_mean,belief_action_consistency_ci_low,belief_action_consistency_ci_high,belief_entropy_mean,belief_entropy_ci_low,belief_entropy_ci_high,action_entropy_mean,action_entropy_ci_low,action_entropy_ci_high,entropy_flow_per_update_mean,entropy_flow_per_update_ci_low,entropy_flow_per_update_ci_high,workload_density_mean,workload_density_ci_low,workload_density_ci_high,service_loss_mean,service_loss_ci_low,service_loss_ci_high,cascade_depth_mean,cascade_depth_ci_low,cascade_depth_ci_high,activity_mean,activity_ci_low,activity_ci_high
utility,138,8,-0.359375,-0.8158240148,0.09707401481,-0.39453125,-0.6433130967,-0.1457494033,0.49609375,0.349935843,0.642251657,0.5650564094,0.3539975129,0.7761153058,0.7904707443,0.6806042448,0.9003372437,-0.01631272573,-0.05595557272,0.02333012127,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.2060546875,0.1614173242,0.2506920508
utility,139,8,-0.37890625,-0.8675971282,0.1097846282,-0.421875,-0.6865896164,-0.1571603836,0.48046875,0.3196875,0.64125,0.4921354541,0.2624816922,0.721789216,0.7586786422,0.63561236,0.8817449245,0.02995640867,-0.004060250627,0.06397306796,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.212890625,0.1485241112,0.2772571388
utility,140,8,-0.37109375,-0.8240713392,0.08188383917,-0.40625,-0.6357186457,-0.1767813543,0.49609375,0.3618830037,0.6303044963,0.5599539419,0.3427209214,0.7771869624,0.7959390031,0.6812527688,0.9106252374,-0.02111651001,-0.06153156283,0.0192985428,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.2109375,0.1750265043,0.2468484957
utility,141,8,-0.39453125,-0.8524364507,0.06337395073,-0.35546875,-0.6236873835,-0.08725011651,0.5078125,0.4037969325,0.6118280675,0.5394843609,0.3338608951,0.7451078268,0.7998425349,0.6943723097,0.9053127601,-0.01135914735,-0.07713805169,0.05441975698,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.2216796875,0.1727465972,0.2706127778
utility,142,8,-0.40234375,-0.8487666255,0.04407912552,-0.375,-0.6322708325,-0.1177291675,0.48828125,0.357867901,0.618694599,0.5533631787,0.3542503469,0.7524760105,0.7974971826,0.6990611973,0.895933168,-0.02087364331,-0.04894972107,0.007202434458,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.2255859375,0.1809954992,0.2701763758
utility,143,8,-0.4453125,-0.8743358504,-0.01628914964,-0.39453125,-0.6070032725,-0.1820592275,0.45703125,0.3460439152,0.5680185848,0.5455917498,0.348523276,0.7426602236,0.8165048196,0.7232015326,0.9098081066,0.0004797537795,-0.02721250168,0.02817200923,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.23828125,0.1980794276,0.2784830724
utility,144,8,-0.45703125,-0.9026280069,-0.01143449314,-0.3828125,-0.6709735945,-0.09465140546,0.50390625,0.4177218037,0.5900906963,0.5047213635,0.2892405935,0.7202021336,0.7668789837,0.6592002048,0.8745577625,0.02885643866,-0.001964089017,0.05967696633,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.240234375,0.1810883837,0.2993803663
utility,145,8,-0.5,-0.91863058,-0.08136942001,-0.37109375,-0.6644818665,-0.07770563348,0.55078125,0.4344883102,0.6670741898,0.5161906569,0.3387696629,0.6936116508,0.7675458759,0.6425653535,0.8925263983,-0.01767198649,-0.06273999638,0.02739602341,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.232421875,0.1787695632,0.2860741868
utility,146,8,-0.50390625,-0.9158320163,-0.09198048373,-0.4453125,-0.7139834549,-0.1766415451,0.53515625,0.388998343,0.681314157,0.519812646,0.3336152232,0.7060100688,0.7394536277,0.6207335213,0.858173734,0.008472451217,-0.04196345136,0.05890835379,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.23828125,0.1856333464,0.2909291536
utility,147,8,-0.51953125,-0.9323505216,-0.1067119784,-0.44140625,-0.721954724,-0.160857776,0.5390625,0.4156091782,0.6625158218,0.5042582556,0.3231606839,0.6853558274,0.7334213832,0.6225583255,0.8442844409,-0.002694400264,-0.02367640208,0.01828760156,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.2197265625,0.1782495997,0.2612035253
utility,148,8,-0.54296875,-0.9633459813,-0.1225915187,-0.51953125,-0.7842300488,-0.2548324512,0.5625,0.4713570834,0.6536429166,0.4727563809,0.3088664508,0.6366463111,0.684217491,0.5792665625,0.7891684195,0.03210353952,-0.008048142997,0.07225522203,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.23046875,0.19709593,0.26384157
utility,149,8,-0.54296875,-0.982967668,-0.102969832,-0.4765625,-0.7750019633,-0.1781230367,0.54296875,0.4828920981,0.6030454019,0.4391631436,0.2643630522,0.613963235,0.6912837133,0.5872328335,0.7953345932,0.02617230638,-0.02264109743,0.07498571018,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.1943359375,0.1588427388,0.2298291362
utility,150,8,-0.5703125,-1.021706716,-0.118918284,-0.484375,-0.8117700213,-0.1569799787,0.609375,0.4863293403,0.7324206597,0.3844814354,0.19866077,0.5703021008,0.6542366525,0.5335120764,0.7749612285,0.01881685853,-0.02286760489,0.06050132196,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.1943359375,0.1447652556,0.2439066194
utility,151,8,-0.5703125,-0.997928187,-0.142696813,-0.50390625,-0.8698420487,-0.1379704513,0.62109375,0.4634684743,0.7787190257,0.4300811731,0.2629037293,0.597258617,0.5906882234,0.4503375338,0.7310389131,0.001184198648,-0.02956289799,0.03193129528,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.1865234375,0.1552976412,0.2177492338
utility,152,8,-0.5625,-0.9985319118,-0.1264680882,-0.515625,-0.8626868866,-0.1685631134,0.65625,0.5149571415,0.7975428585,0.4244676828,0.2542358959,0.5946994697,0.5982334624,0.4378262689,0.7586406558,0.002940289401,-0.02896986205,0.03485044086,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.1552734375,0.1044515637,0.2060953113
utility,153,8,-0.546875,-0.9825995223,-0.1111504777,-0.515625,-0.8036116805,-0.2276383195,0.609375,0.4789295492,0.7398204508,0.4443894972,0.2784115835,0.610367411,0.6632028701,0.5284259725,0.7979797677,-0.02661359195,-0.08286674356,0.02963955965,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.18359375,0.1375651944,0.2296223056
utility,154,8,-0.55859375,-0.9850622893,-0.1321252107,-0.5,-0.8090806681,-0.1909193319,0.62890625,0.5389191361,0.7188933639,0.4461096496,0.2813130611,0.6109062382,0.658867842,0.5354178453,0.7823178386,-0.009365781613,-0.0506316245,0.03190006127,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.2119140625,0.182912925,0.2409152
utility,155,8,-0.51953125,-0.9622622819,-0.07680021811,-0.4921875,-0.7768400088,-0.2075349912,0.51171875,0.4069411535,0.6164963465,0.4573429282,0.2732999806,0.6413858758,0.6896607687,0.5766314852,0.8026900521,-0.02414984194,-0.05580253009,0.007502846223,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.185546875,0.1541455811,0.2169481689
utility,156,8,-0.53125,-0.9708014404,-0.09169855961,-0.41796875,-0.7270358711,-0.1089016289,0.51953125,0.4180008464,0.6210616536,0.4433154516,0.2390941858,0.6475367173,0.7245014409,0.6134532301,0.8355496517,0.008348323664,-0.02539137585,0.04208802318,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.1953125,0.1629589387,0.2276660613
utility,157,8,-0.55859375,-0.9836461652,-0.1335413348,-0.49609375,-0.793338298,-0.198849202,0.5,0.3417120405,0.6582879595,0.4397729214,0.2459767915,0.6335690514,0.665605542,0.4992664634,0.8319446205,0.0005067812433,-0.05555441874,0.05656798123,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.1865234375,0.1478680393,0.2251788357
utility,158,8,-0.5703125,-1.021706716,-0.118918284,-0.53125,-0.8140726863,-0.2484273137,0.578125,0.4695403556,0.6867096444,0.3777145232,0.1737948413,0.5816342052,0.6560301428,0.5374463536,0.7746139321,0.02907113788,-0.01255416035,0.07069643612,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.1875,0.1517057884,0.2232942116
utility,159,8,-0.54296875,-0.9902162182,-0.09572128175,-0.6171875,-0.8725634866,-0.3618115134,0.55859375,0.3859578632,0.7312296368,0.4286274178,0.2583408108,0.5989140248,0.5859682116,0.4314526063,0.7404838169,0.00410305742,-0.05069843805,0.05890455289,0.01190776526,0.01014003374,0.01367549678,0.3810484883,0.3244810798,0.4376158968,1,1,1,0.1826171875,0.1354264378,0.2298079372
