run_id,application,regime,information_condition,method,environment_seed,operator_seed,rl_seed,status,primary_outcome,service_loss_auc,cumulative_weighted_unmet_need,cumulative_critical_unserved_load,operator_interventions,operator_minutes,operator_workload_auc,maximum_operator_workload,mean_queue_wait_steps,maximum_queue_length,operator_requests,timely_activation,missed_activation,pre_disruption_false_activation,nominal_false_activation,first_request_step,first_visible_collapse_step,complete_causal_chains,harmful_interventions,beneficial_interventions,mean_counterfactual_effect,structured_attempts,first_pass_valid,valid_after_repair,material_actions_accepted,material_actions_next_stage,material_actions_reached_service,commitment_changes,agent_messages,agent_message_bytes,thermodynamic_sketch_messages,thermodynamic_sketch_bytes,tool_calls,llm_calls,prompt_tokens,generated_tokens,llm_latency_seconds,wall_clock_seconds,maximum_conservation_residual,conservation_feasible,active_incidents
implementation_pilot_v2_human-utility_restoration-autonomy_no_operator-telemetry_integrity-private_fragmented-e24003-o124003-rnone,utility_restoration,telemetry_integrity,private_fragmented,autonomy_no_operator,24003,124003,,complete,5.2635200000000015,5.2635200000000015,,5.2635200000000015,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,0,0,600,135810,1,0,0,0,0.0,0.17474912200123072,0.0,True,1
implementation_pilot_v2_human-utility_restoration-autonomy_no_operator-telemetry_integrity-private_fragmented-e24004-o124004-rnone,utility_restoration,telemetry_integrity,private_fragmented,autonomy_no_operator,24004,124004,,complete,5.2635200000000015,5.2635200000000015,,5.2635200000000015,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,0,0,600,135810,1,0,0,0,0.0,0.17882782802917063,0.0,True,1
implementation_pilot_v2_human-utility_restoration-autonomy_no_operator-telemetry_integrity-private_fragmented-e24005-o124005-rnone,utility_restoration,telemetry_integrity,private_fragmented,autonomy_no_operator,24005,124005,,complete,5.2635200000000015,5.2635200000000015,,5.2635200000000015,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,0,0,600,135810,1,0,0,0,0.0,0.16943510004784912,0.0,True,1
implementation_pilot_v2_human-utility_restoration-thermohitl_v4_rule-telemetry_integrity-private_fragmented-e24001-o124001-rnone,utility_restoration,telemetry_integrity,private_fragmented,thermohitl_v4_rule,24001,124001,,complete,5.2635200000000015,5.2635200000000015,,5.2635200000000015,1,8.0,0.7600000000000001,0.34,0.0,0,1,True,False,False,False,7,,0,0,0,0.0,1,1,1,1,1,1,2,0,0,600,135966,1,0,0,0,0.0,0.24538621300598606,0.0,True,1
implementation_pilot_v2_human-utility_restoration-thermohitl_v4_rule-telemetry_integrity-private_fragmented-e24002-o124002-rnone,utility_restoration,telemetry_integrity,private_fragmented,thermohitl_v4_rule,24002,124002,,complete,5.2635200000000015,5.2635200000000015,,5.2635200000000015,1,8.0,0.7600000000000001,0.34,0.0,0,1,True,False,False,False,7,,0,0,0,0.0,1,1,1,1,1,1,2,0,0,600,135966,1,0,0,0,0.0,0.25575273600406945,0.0,True,1
implementation_pilot_v2_human-utility_restoration-thermohitl_v4_rule-telemetry_integrity-private_fragmented-e24003-o124003-rnone,utility_restoration,telemetry_integrity,private_fragmented,thermohitl_v4_rule,24003,124003,,complete,5.2635200000000015,5.2635200000000015,,5.2635200000000015,1,8.0,0.7600000000000001,0.34,0.0,0,1,True,False,False,False,7,,0,0,0,0.0,1,1,1,1,1,1,2,0,0,600,135966,1,0,0,0,0.0,0.24414609704399481,0.0,True,1
implementation_pilot_v2_human-utility_restoration-thermohitl_v4_rule-telemetry_integrity-private_fragmented-e24004-o124004-rnone,utility_restoration,telemetry_integrity,private_fragmented,thermohitl_v4_rule,24004,124004,,complete,5.2635200000000015,5.2635200000000015,,5.2635200000000015,1,8.0,0.7600000000000001,0.34,0.0,0,1,True,False,False,False,7,,0,0,0,0.0,1,1,1,1,1,1,2,0,0,600,135966,1,0,0,0,0.0,0.2374147800146602,0.0,True,1
implementation_pilot_v2_human-utility_restoration-thermohitl_v4_rule-telemetry_integrity-private_fragmented-e24005-o124005-rnone,utility_restoration,telemetry_integrity,private_fragmented,thermohitl_v4_rule,24005,124005,,complete,5.2635200000000015,5.2635200000000015,,5.2635200000000015,1,8.0,0.7600000000000001,0.34,0.0,0,1,True,False,False,False,7,,0,0,0,0.0,1,1,1,1,1,1,1,0,0,600,135810,1,0,0,0,0.0,0.23036109399981797,0.0,True,1
implementation_pilot_v2_human-utility_restoration-autonomy_no_operator-partition-private_fragmented-e24001-o124001-rnone,utility_restoration,partition,private_fragmented,autonomy_no_operator,24001,124001,,complete,5.2635200000000015,5.2635200000000015,,5.2635200000000015,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,0,0,460,104129,1,0,0,0,0.0,0.1643297559930943,0.0,True,1
implementation_pilot_v2_human-utility_restoration-autonomy_no_operator-partition-private_fragmented-e24002-o124002-rnone,utility_restoration,partition,private_fragmented,autonomy_no_operator,24002,124002,,complete,5.2635200000000015,5.2635200000000015,,5.2635200000000015,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,0,0,460,104129,1,0,0,0,0.0,0.1675518749980256,0.0,True,1
implementation_pilot_v2_human-utility_restoration-autonomy_no_operator-partition-private_fragmented-e24003-o124003-rnone,utility_restoration,partition,private_fragmented,autonomy_no_operator,24003,124003,,complete,5.2635200000000015,5.2635200000000015,,5.2635200000000015,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,0,0,460,104129,1,0,0,0,0.0,0.17165218701120466,0.0,True,1
implementation_pilot_v2_human-utility_restoration-autonomy_no_operator-partition-private_fragmented-e24004-o124004-rnone,utility_restoration,partition,private_fragmented,autonomy_no_operator,24004,124004,,complete,5.2635200000000015,5.2635200000000015,,5.2635200000000015,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,0,0,460,104129,1,0,0,0,0.0,0.1646120059886016,0.0,True,1
implementation_pilot_v2_human-utility_restoration-autonomy_no_operator-partition-private_fragmented-e24005-o124005-rnone,utility_restoration,partition,private_fragmented,autonomy_no_operator,24005,124005,,complete,5.2635200000000015,5.2635200000000015,,5.2635200000000015,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,1,1,1,1,1,1,0,0,0,460,104129,1,0,0,0,0.0,0.1666138309519738,0.0,True,1
implementation_pilot_v2_human-utility_restoration-thermohitl_v4_rule-partition-private_fragmented-e24001-o124001-rnone,utility_restoration,partition,private_fragmented,thermohitl_v4_rule,24001,124001,,complete,5.2635200000000015,5.2635200000000015,,5.2635200000000015,1,8.0,0.7600000000000001,0.34,0.0,0,1,True,False,False,False,7,,0,0,0,0.0,1,1,1,1,1,1,2,0,0,460,104220,1,0,0,0,0.0,0.2362245310214348,0.0,True,1
implementation_pilot_v2_human-utility_restoration-thermohitl_v4_rule-partition-private_fragmented-e24002-o124002-rnone,utility_restoration,partition,private_fragmented,thermohitl_v4_rule,24002,124002,,complete,5.2635200000000015,5.2635200000000015,,5.2635200000000015,1,8.0,0.7600000000000001,0.34,0.0,0,1,True,False,False,False,7,,0,0,0,0.0,1,1,1,1,1,1,2,0,0,460,104220,1,0,0,0,0.0,0.2343156029819511,0.0,True,1
implementation_pilot_v2_human-utility_restoration-thermohitl_v4_rule-partition-private_fragmented-e24003-o124003-rnone,utility_restoration,partition,private_fragmented,thermohitl_v4_rule,24003,124003,,complete,5.2635200000000015,5.2635200000000015,,5.2635200000000015,1,8.0,0.7600000000000001,0.34,0.0,0,1,True,False,False,False,7,,0,0,0,0.0,1,1,1,1,1,1,2,0,0,460,104220,1,0,0,0,0.0,0.23140901199076325,0.0,True,1
implementation_pilot_v2_human-utility_restoration-thermohitl_v4_rule-partition-private_fragmented-e24004-o124004-rnone,utility_restoration,partition,private_fragmented,thermohitl_v4_rule,24004,124004,,complete,5.2635200000000015,5.2635200000000015,,5.2635200000000015,1,8.0,0.7600000000000001,0.34,0.0,0,1,True,False,False,False,7,,0,0,0,0.0,1,1,1,1,1,1,2,0,0,460,104220,1,0,0,0,0.0,0.24128572002518922,0.0,True,1
implementation_pilot_v2_human-utility_restoration-thermohitl_v4_rule-partition-private_fragmented-e24005-o124005-rnone,utility_restoration,partition,private_fragmented,thermohitl_v4_rule,24005,124005,,complete,5.2635200000000015,5.2635200000000015,,5.2635200000000015,1,8.0,0.7600000000000001,0.34,0.0,0,1,True,False,False,False,7,,0,0,0,0.0,1,1,1,1,1,1,1,0,0,460,104129,1,0,0,0,0.0,0.23991904099239036,0.0,True,1
implementation_pilot_v2_human-utility_restoration-autonomy_no_operator-compound-private_fragmented-e24001-o124001-rnone,utility_restoration,compound,private_fragmented,autonomy_no_operator,24001,124001,,complete,14.649142400000004,14.649142400000004,,14.649142400000004,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,2,0,0,0,460,104759,3,0,0,0,0.0,0.18047253304393962,0.0,True,3
implementation_pilot_v2_human-utility_restoration-autonomy_no_operator-compound-private_fragmented-e24002-o124002-rnone,utility_restoration,compound,private_fragmented,autonomy_no_operator,24002,124002,,complete,12.368640000000003,12.368640000000003,,12.368640000000003,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,3,0,0,0,460,104726,3,0,0,0,0.0,0.17139302502619103,0.0,True,3
implementation_pilot_v2_human-utility_restoration-autonomy_no_operator-compound-private_fragmented-e24003-o124003-rnone,utility_restoration,compound,private_fragmented,autonomy_no_operator,24003,124003,,complete,14.649142400000004,14.649142400000004,,14.649142400000004,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,2,0,0,0,460,104759,3,0,0,0,0.0,0.1709706069668755,0.0,True,3
implementation_pilot_v2_human-utility_restoration-autonomy_no_operator-compound-private_fragmented-e24004-o124004-rnone,utility_restoration,compound,private_fragmented,autonomy_no_operator,24004,124004,,complete,14.649142400000004,14.649142400000004,,14.649142400000004,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,2,0,0,0,460,104759,3,0,0,0,0.0,0.17301492299884558,0.0,True,3
implementation_pilot_v2_human-utility_restoration-autonomy_no_operator-compound-private_fragmented-e24005-o124005-rnone,utility_restoration,compound,private_fragmented,autonomy_no_operator,24005,124005,,complete,12.368640000000003,12.368640000000003,,12.368640000000003,0,0.0,0.0,0.0,0.0,0,0,False,True,False,False,,,0,0,0,0.0,3,3,3,3,3,3,0,0,0,460,104726,3,0,0,0,0.0,0.18094930797815323,0.0,True,3
implementation_pilot_v2_human-utility_restoration-thermohitl_v4_rule-compound-private_fragmented-e24001-o124001-rnone,utility_restoration,compound,private_fragmented,thermohitl_v4_rule,24001,124001,,complete,14.649142400000004,14.649142400000004,,14.649142400000004,2,16.0,1.98,0.48000000000000004,1.0,1,3,True,False,False,False,7,,0,0,0,0.0,3,3,3,3,3,2,4,0,0,460,104817,3,0,0,0,0.0,0.3385540359886363,0.0,True,3
implementation_pilot_v2_human-utility_restoration-thermohitl_v4_rule-compound-private_fragmented-e24002-o124002-rnone,utility_restoration,compound,private_fragmented,thermohitl_v4_rule,24002,124002,,complete,12.368640000000003,12.368640000000003,,12.368640000000003,2,16.0,1.98,0.48000000000000004,1.0,1,2,True,False,False,False,7,,0,0,0,0.0,3,3,3,3,3,3,3,0,0,460,104817,3,0,0,0,0.0,0.3280370510183275,0.0,True,3
implementation_pilot_v2_human-utility_restoration-thermohitl_v4_rule-compound-private_fragmented-e24003-o124003-rnone,utility_restoration,compound,private_fragmented,thermohitl_v4_rule,24003,124003,,complete,14.649142400000004,14.649142400000004,,14.649142400000004,2,16.0,1.98,0.48000000000000004,1.0,1,3,True,False,False,False,7,,0,0,0,0.0,3,3,3,3,3,2,3,0,0,460,104817,3,0,0,0,0.0,0.32058075501117855,0.0,True,3
implementation_pilot_v2_human-utility_restoration-thermohitl_v4_rule-compound-private_fragmented-e24004-o124004-rnone,utility_restoration,compound,private_fragmented,thermohitl_v4_rule,24004,124004,,complete,14.649142400000004,14.649142400000004,,14.649142400000004,2,16.0,1.98,0.48000000000000004,1.0,1,3,True,False,False,False,7,,0,0,0,0.0,3,3,3,3,3,2,4,0,0,460,104817,3,0,0,0,0.0,0.3433408900164068,0.0,True,3
implementation_pilot_v2_human-utility_restoration-thermohitl_v4_rule-compound-private_fragmented-e24005-o124005-rnone,utility_restoration,compound,private_fragmented,thermohitl_v4_rule,24005,124005,,complete,12.368640000000003,12.368640000000003,,12.368640000000003,2,16.0,1.98,0.48000000000000004,1.0,1,2,True,False,False,False,7,,0,0,0,0.0,3,3,3,3,3,3,3,0,0,460,104726,3,0,0,0,0.0,0.36541126295924187,0.0,True,3
