run_id,application,complexity,coupling,fragmentation,network_disruption,topology_family,environment_seed,method,coverage,selected_actions,harm_rate,mean_causal_utility,beneficial_rate
v7-pilots-utility_restoration-small-high-high-high-modular-private_fragmented-772102-always_act-event_triggered,utility_restoration,small,high,high,high,modular,772102,combined_generalized_entropic,0.6,3,1.0,-0.010868328055162501,0.0
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,772101,kpi_confidence,0.6,2,1.0,-0.01974163299002935,0.0
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,772101,predictive_uncertainty,0.6,2,1.0,-19.184541059970496,0.0
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,772101,shannon_js,0.6,2,1.0,-19.184541059970496,0.0
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,772101,generalized_tsallis_gini,0.6,2,1.0,-19.184541059970496,0.0
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,772101,graph_disagreement,0.6,2,1.0,-19.189583651999186,0.0
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-always_on,utility_restoration,small,low,low,low,grid,772101,combined_generalized_entropic,0.6,2,1.0,-19.184541059970496,0.0
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-event_triggered,utility_restoration,small,low,low,low,grid,772101,kpi_confidence,0.6,2,1.0,-0.01974163299002935,0.0
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-event_triggered,utility_restoration,small,low,low,low,grid,772101,predictive_uncertainty,0.6,2,1.0,-19.184541059970496,0.0
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-event_triggered,utility_restoration,small,low,low,low,grid,772101,shannon_js,0.6,2,1.0,-19.184541059970496,0.0
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-event_triggered,utility_restoration,small,low,low,low,grid,772101,generalized_tsallis_gini,0.6,2,1.0,-19.184541059970496,0.0
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-event_triggered,utility_restoration,small,low,low,low,grid,772101,graph_disagreement,0.6,2,1.0,-19.189583651999186,0.0
v7-pilots-utility_restoration-small-low-low-low-grid-private_fragmented-772101-always_act-event_triggered,utility_restoration,small,low,low,low,grid,772101,combined_generalized_entropic,0.6,2,1.0,-19.184541059970496,0.0
