cluster_id,application,regime,information_condition,environment_seed,topology_family,panel_baseline_loss,selected_effect,loss_after_selection,selected_count,operator_minutes,harmful_count,beneficial_count,service_reaching_count,selected_candidates,selected_scenario_families,mean_consensus_confidence,feature_block
humanitarian|compound|private_fragmented|51118,humanitarian,compound,private_fragmented,51118,humanitarian_topology_2,3.555752382084922,0.1283365034802787,3.427415878604643,2,15.0,0,2,2,humanitarian|compound|private_fragmented|51118|relief_02|deploy_repair_capacity;humanitarian|compound|private_fragmented|51118|relief_01|verify,compound_resource_shortage;compound_route_or_service_failure,0.8065309414077504,kpi_plus_entropy_disagreement
humanitarian|compound|private_fragmented|51119,humanitarian,compound,private_fragmented,51119,humanitarian_topology_3,3.2402846746882794,0.0,3.2402846746882794,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|compound|private_fragmented|51120,humanitarian,compound,private_fragmented,51120,humanitarian_topology_0,4.20681830634243,-0.6991366389541004,4.90595494529653,2,15.0,2,0,0,humanitarian|compound|private_fragmented|51120|relief_03|deploy_repair_capacity;humanitarian|compound|private_fragmented|51120|relief_01|verify,compound_evidence_conflict;compound_route_or_service_failure,0.7978266085023984,kpi_plus_entropy_disagreement
humanitarian|correlated|private_fragmented|51101,humanitarian,correlated,private_fragmented,51101,humanitarian_topology_1,3.3608398508994055,0.1197800371017445,3.241059813797661,1,9.0,0,1,1,humanitarian|correlated|private_fragmented|51101|relief_04|deploy_repair_capacity,correlated_resource_shortage,0.7495355009460265,kpi_plus_entropy_disagreement
humanitarian|correlated|private_fragmented|51102,humanitarian,correlated,private_fragmented,51102,humanitarian_topology_2,3.425141328680067,0.0,3.425141328680067,1,4.0,0,0,1,humanitarian|correlated|private_fragmented|51102|relief_02|request_peer_evidence,correlated_commitment_deadlock,0.7439514295142562,kpi_plus_entropy_disagreement
humanitarian|correlated|private_fragmented|51103,humanitarian,correlated,private_fragmented,51103,humanitarian_topology_3,3.223196814503323,0.2477051293220271,2.975491685181296,2,15.0,0,2,2,humanitarian|correlated|private_fragmented|51103|relief_04|deploy_repair_capacity;humanitarian|correlated|private_fragmented|51103|relief_02|verify,correlated_route_or_service_failure;correlated_unsafe_or_compromised_component,0.799056942119186,kpi_plus_entropy_disagreement
humanitarian|correlated|private_fragmented|51104,humanitarian,correlated,private_fragmented,51104,humanitarian_topology_0,3.432004226534645,0.0,3.432004226534645,2,10.0,0,0,2,humanitarian|correlated|private_fragmented|51104|relief_03|request_peer_evidence;humanitarian|correlated|private_fragmented|51104|relief_04|verify,correlated_commitment_deadlock;correlated_evidence_conflict,0.830019398707792,kpi_plus_entropy_disagreement
humanitarian|correlated|private_fragmented|51105,humanitarian,correlated,private_fragmented,51105,humanitarian_topology_1,3.057034685282293,0.0,3.057034685282293,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|correlated|private_fragmented|51106,humanitarian,correlated,private_fragmented,51106,humanitarian_topology_2,3.4738906620648415,0.0962999194808309,3.377590742584011,1,6.0,0,1,1,humanitarian|correlated|private_fragmented|51106|relief_01|verify,correlated_unsafe_or_compromised_component,0.8208960683537556,kpi_plus_entropy_disagreement
humanitarian|correlated|private_fragmented|51107,humanitarian,correlated,private_fragmented,51107,humanitarian_topology_3,3.1328993329303914,0.0,3.1328993329303914,1,7.0,0,0,1,humanitarian|correlated|private_fragmented|51107|relief_04|revise_commitment,correlated_commitment_deadlock,0.7369582049299782,kpi_plus_entropy_disagreement
humanitarian|correlated|private_fragmented|51108,humanitarian,correlated,private_fragmented,51108,humanitarian_topology_0,3.850346810441705,0.0,3.850346810441705,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|correlated|private_fragmented|51109,humanitarian,correlated,private_fragmented,51109,humanitarian_topology_1,3.587193382215246,0.1057410601227437,3.4814523220925024,1,4.0,0,1,0,humanitarian|correlated|private_fragmented|51109|relief_02|request_peer_evidence,correlated_commitment_deadlock,0.8075625082501946,kpi_plus_entropy_disagreement
humanitarian|correlated|private_fragmented|51110,humanitarian,correlated,private_fragmented,51110,humanitarian_topology_2,3.3050064127011822,0.1047058972932815,3.2003005154079007,2,10.0,0,1,2,humanitarian|correlated|private_fragmented|51110|relief_04|request_peer_evidence;humanitarian|correlated|private_fragmented|51110|relief_02|verify,correlated_commitment_deadlock;correlated_evidence_conflict,0.7957454410790815,kpi_plus_entropy_disagreement
humanitarian|correlated|private_fragmented|51111,humanitarian,correlated,private_fragmented,51111,humanitarian_topology_3,2.795897233367189,0.0,2.795897233367189,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|correlated|private_fragmented|51112,humanitarian,correlated,private_fragmented,51112,humanitarian_topology_0,2.5906996508792215,0.0814198959645535,2.509279754914668,1,4.0,0,1,1,humanitarian|correlated|private_fragmented|51112|relief_03|request_peer_evidence,correlated_commitment_deadlock,0.7921205280695891,kpi_plus_entropy_disagreement
humanitarian|correlated|private_fragmented|51113,humanitarian,correlated,private_fragmented,51113,humanitarian_topology_1,3.7429617116501745,0.0,3.7429617116501745,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|correlated|private_fragmented|51114,humanitarian,correlated,private_fragmented,51114,humanitarian_topology_2,3.0724373237243565,0.0,3.0724373237243565,1,7.0,0,0,1,humanitarian|correlated|private_fragmented|51114|relief_03|revise_commitment,correlated_commitment_deadlock,0.8174416814604775,kpi_plus_entropy_disagreement
humanitarian|correlated|private_fragmented|51115,humanitarian,correlated,private_fragmented,51115,humanitarian_topology_3,3.225896090491166,0.0849080282984489,3.1409880621927173,1,6.0,0,1,0,humanitarian|correlated|private_fragmented|51115|relief_04|verify,correlated_unsafe_or_compromised_component,0.8003701487270957,kpi_plus_entropy_disagreement
humanitarian|correlated|private_fragmented|51116,humanitarian,correlated,private_fragmented,51116,humanitarian_topology_0,3.0396930745126687,-0.31175165664281,3.3514447311554787,1,4.0,1,0,1,humanitarian|correlated|private_fragmented|51116|relief_04|request_peer_evidence,correlated_resource_shortage,0.7593932249213358,kpi_plus_entropy_disagreement
humanitarian|correlated|private_fragmented|51117,humanitarian,correlated,private_fragmented,51117,humanitarian_topology_1,3.1486185192606264,0.0,3.1486185192606264,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|correlated|private_fragmented|51118,humanitarian,correlated,private_fragmented,51118,humanitarian_topology_2,2.951354683390151,0.1113147929664436,2.840039890423707,1,9.0,0,1,1,humanitarian|correlated|private_fragmented|51118|relief_02|deploy_repair_capacity,correlated_route_or_service_failure,0.881634852734998,kpi_plus_entropy_disagreement
humanitarian|correlated|private_fragmented|51119,humanitarian,correlated,private_fragmented,51119,humanitarian_topology_3,3.0059998005798163,0.0,3.0059998005798163,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|correlated|private_fragmented|51120,humanitarian,correlated,private_fragmented,51120,humanitarian_topology_0,2.956090786881542,0.21806292939210908,2.7380278574894326,2,13.0,0,2,0,humanitarian|correlated|private_fragmented|51120|relief_03|deploy_repair_capacity;humanitarian|correlated|private_fragmented|51120|relief_02|request_peer_evidence,correlated_resource_shortage;correlated_commitment_deadlock,0.7854762827197859,kpi_plus_entropy_disagreement
humanitarian|isolated_physical|private_fragmented|51101,humanitarian,isolated_physical,private_fragmented,51101,humanitarian_topology_1,2.5970486881007737,-0.3647733132071628,2.9618220013079366,2,13.0,1,1,0,humanitarian|isolated_physical|private_fragmented|51101|relief_02|request_peer_evidence;humanitarian|isolated_physical|private_fragmented|51101|relief_04|deploy_repair_capacity,isolated_physical_commitment_deadlock;isolated_physical_evidence_conflict,0.8421538316344188,kpi_plus_entropy_disagreement
humanitarian|isolated_physical|private_fragmented|51102,humanitarian,isolated_physical,private_fragmented,51102,humanitarian_topology_2,2.6149343295081398,0.0,2.6149343295081398,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|isolated_physical|private_fragmented|51103,humanitarian,isolated_physical,private_fragmented,51103,humanitarian_topology_3,2.2309101250104444,0.0,2.2309101250104444,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|isolated_physical|private_fragmented|51104,humanitarian,isolated_physical,private_fragmented,51104,humanitarian_topology_0,2.7031443002333284,0.0765251304834367,2.6266191697498917,2,10.0,0,1,2,humanitarian|isolated_physical|private_fragmented|51104|relief_04|verify;humanitarian|isolated_physical|private_fragmented|51104|relief_03|request_peer_evidence,isolated_physical_evidence_conflict;isolated_physical_commitment_deadlock,0.8496858416943069,kpi_plus_entropy_disagreement
humanitarian|isolated_physical|private_fragmented|51105,humanitarian,isolated_physical,private_fragmented,51105,humanitarian_topology_1,2.4280491277953344,0.0,2.4280491277953344,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|isolated_physical|private_fragmented|51106,humanitarian,isolated_physical,private_fragmented,51106,humanitarian_topology_2,2.977892129329991,0.1022032352751812,2.8756888940548095,1,4.0,0,1,1,humanitarian|isolated_physical|private_fragmented|51106|relief_02|request_peer_evidence,isolated_physical_commitment_deadlock,0.8177848509188432,kpi_plus_entropy_disagreement
humanitarian|isolated_physical|private_fragmented|51107,humanitarian,isolated_physical,private_fragmented,51107,humanitarian_topology_3,2.2688342789877387,0.0,2.2688342789877387,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|isolated_physical|private_fragmented|51108,humanitarian,isolated_physical,private_fragmented,51108,humanitarian_topology_0,3.057378537061503,0.20182120524953828,2.8555573318119647,2,13.0,0,2,2,humanitarian|isolated_physical|private_fragmented|51108|relief_02|request_peer_evidence;humanitarian|isolated_physical|private_fragmented|51108|relief_03|deploy_repair_capacity,isolated_physical_commitment_deadlock;isolated_physical_resource_shortage,0.7766850404502047,kpi_plus_entropy_disagreement
humanitarian|isolated_physical|private_fragmented|51109,humanitarian,isolated_physical,private_fragmented,51109,humanitarian_topology_1,2.4672126964747916,0.0921004743807907,2.375112222094001,2,10.0,0,1,2,humanitarian|isolated_physical|private_fragmented|51109|relief_02|request_peer_evidence;humanitarian|isolated_physical|private_fragmented|51109|relief_04|verify,isolated_physical_commitment_deadlock;isolated_physical_evidence_conflict,0.7713673476140372,kpi_plus_entropy_disagreement
humanitarian|isolated_physical|private_fragmented|51110,humanitarian,isolated_physical,private_fragmented,51110,humanitarian_topology_2,2.827620139552941,0.0975164630596252,2.7301036764933158,1,6.0,0,1,0,humanitarian|isolated_physical|private_fragmented|51110|relief_04|verify,isolated_physical_unsafe_or_compromised_component,0.8511250027589988,kpi_plus_entropy_disagreement
humanitarian|isolated_physical|private_fragmented|51111,humanitarian,isolated_physical,private_fragmented,51111,humanitarian_topology_3,2.7184860656266503,0.2010439901019841,2.517442075524666,2,10.0,0,2,1,humanitarian|isolated_physical|private_fragmented|51111|relief_04|request_peer_evidence;humanitarian|isolated_physical|private_fragmented|51111|relief_03|verify,isolated_physical_commitment_deadlock;isolated_physical_unsafe_or_compromised_component,0.8133773494466374,kpi_plus_entropy_disagreement
humanitarian|isolated_physical|private_fragmented|51112,humanitarian,isolated_physical,private_fragmented,51112,humanitarian_topology_0,2.3140059674739177,0.0,2.3140059674739177,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|isolated_physical|private_fragmented|51113,humanitarian,isolated_physical,private_fragmented,51113,humanitarian_topology_1,2.489223856076924,-0.2657517465977405,2.7549756026746643,1,4.0,1,0,1,humanitarian|isolated_physical|private_fragmented|51113|relief_01|request_peer_evidence,isolated_physical_route_or_service_failure,0.8261363436825965,kpi_plus_entropy_disagreement
humanitarian|isolated_physical|private_fragmented|51114,humanitarian,isolated_physical,private_fragmented,51114,humanitarian_topology_2,2.547303091855249,0.0,2.547303091855249,1,7.0,0,0,1,humanitarian|isolated_physical|private_fragmented|51114|relief_03|revise_commitment,isolated_physical_commitment_deadlock,0.8285861554219475,kpi_plus_entropy_disagreement
humanitarian|isolated_physical|private_fragmented|51115,humanitarian,isolated_physical,private_fragmented,51115,humanitarian_topology_3,2.9065271874486953,0.0,2.9065271874486953,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|isolated_physical|private_fragmented|51116,humanitarian,isolated_physical,private_fragmented,51116,humanitarian_topology_0,2.695149541598169,0.0945088637001163,2.600640677898053,1,6.0,0,1,1,humanitarian|isolated_physical|private_fragmented|51116|relief_01|verify,isolated_physical_unsafe_or_compromised_component,0.8490612380793308,kpi_plus_entropy_disagreement
humanitarian|isolated_physical|private_fragmented|51117,humanitarian,isolated_physical,private_fragmented,51117,humanitarian_topology_1,2.7386207839381513,0.0,2.7386207839381513,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|isolated_physical|private_fragmented|51118,humanitarian,isolated_physical,private_fragmented,51118,humanitarian_topology_2,2.9014220129866723,0.0875372504109418,2.8138847625757304,1,4.0,0,1,1,humanitarian|isolated_physical|private_fragmented|51118|relief_01|request_peer_evidence,isolated_physical_commitment_deadlock,0.8783575093475688,kpi_plus_entropy_disagreement
humanitarian|isolated_physical|private_fragmented|51119,humanitarian,isolated_physical,private_fragmented,51119,humanitarian_topology_3,2.6491075704016644,0.0,2.6491075704016644,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|isolated_physical|private_fragmented|51120,humanitarian,isolated_physical,private_fragmented,51120,humanitarian_topology_0,2.6122965213939984,-0.6683514045143345,3.2806479259083328,2,15.0,1,0,1,humanitarian|isolated_physical|private_fragmented|51120|relief_02|verify;humanitarian|isolated_physical|private_fragmented|51120|relief_03|deploy_repair_capacity,isolated_physical_evidence_conflict;isolated_physical_unsafe_or_compromised_component,0.7989719535297537,kpi_plus_entropy_disagreement
humanitarian|nominal|private_fragmented|51101,humanitarian,nominal,private_fragmented,51101,humanitarian_topology_1,1.3316511825371753,0.0,1.3316511825371753,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|nominal|private_fragmented|51102,humanitarian,nominal,private_fragmented,51102,humanitarian_topology_2,1.4864571806382885,0.0,1.4864571806382885,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|nominal|private_fragmented|51103,humanitarian,nominal,private_fragmented,51103,humanitarian_topology_3,1.6956903437153819,0.0,1.6956903437153819,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|nominal|private_fragmented|51104,humanitarian,nominal,private_fragmented,51104,humanitarian_topology_0,1.8334214186396318,-0.2591962933023672,2.092617711941999,1,6.0,1,0,1,humanitarian|nominal|private_fragmented|51104|relief_04|verify,nominal_route_or_service_failure,0.8420196074184749,kpi_plus_entropy_disagreement
humanitarian|nominal|private_fragmented|51105,humanitarian,nominal,private_fragmented,51105,humanitarian_topology_1,1.8247549534672851,0.0,1.8247549534672851,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|nominal|private_fragmented|51106,humanitarian,nominal,private_fragmented,51106,humanitarian_topology_2,1.5057489380474294,0.0,1.5057489380474294,1,6.0,0,0,1,humanitarian|nominal|private_fragmented|51106|relief_02|verify,nominal_evidence_conflict,0.805268404101137,kpi_plus_entropy_disagreement
humanitarian|nominal|private_fragmented|51107,humanitarian,nominal,private_fragmented,51107,humanitarian_topology_3,1.5710107944940233,0.0,1.5710107944940233,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|nominal|private_fragmented|51108,humanitarian,nominal,private_fragmented,51108,humanitarian_topology_0,1.931794907460098,0.0,1.931794907460098,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|nominal|private_fragmented|51109,humanitarian,nominal,private_fragmented,51109,humanitarian_topology_1,1.6874607840389992,0.0,1.6874607840389992,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|nominal|private_fragmented|51110,humanitarian,nominal,private_fragmented,51110,humanitarian_topology_2,1.4878329689444736,0.0,1.4878329689444736,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|nominal|private_fragmented|51111,humanitarian,nominal,private_fragmented,51111,humanitarian_topology_3,1.6263696070906706,0.0,1.6263696070906706,1,6.0,0,0,1,humanitarian|nominal|private_fragmented|51111|relief_04|verify,nominal_evidence_conflict,0.8173864102717588,kpi_plus_entropy_disagreement
humanitarian|nominal|private_fragmented|51112,humanitarian,nominal,private_fragmented,51112,humanitarian_topology_0,1.446985725826518,0.0,1.446985725826518,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|nominal|private_fragmented|51113,humanitarian,nominal,private_fragmented,51113,humanitarian_topology_1,1.9962980366564977,0.0,1.9962980366564977,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|nominal|private_fragmented|51114,humanitarian,nominal,private_fragmented,51114,humanitarian_topology_2,1.614987170494101,0.0,1.614987170494101,1,7.0,0,0,1,humanitarian|nominal|private_fragmented|51114|relief_03|revise_commitment,nominal_commitment_deadlock,0.8254184968464469,kpi_plus_entropy_disagreement
humanitarian|nominal|private_fragmented|51115,humanitarian,nominal,private_fragmented,51115,humanitarian_topology_3,1.6946019570165824,0.0,1.6946019570165824,1,6.0,0,0,1,humanitarian|nominal|private_fragmented|51115|relief_04|verify,nominal_evidence_conflict,0.827983258412169,kpi_plus_entropy_disagreement
humanitarian|nominal|private_fragmented|51116,humanitarian,nominal,private_fragmented,51116,humanitarian_topology_0,1.2817655316355299,0.040121570771468,1.241643960864062,1,4.0,0,1,1,humanitarian|nominal|private_fragmented|51116|relief_03|request_peer_evidence,nominal_commitment_deadlock,0.8003282554352245,kpi_plus_entropy_disagreement
humanitarian|nominal|private_fragmented|51117,humanitarian,nominal,private_fragmented,51117,humanitarian_topology_1,1.5444229112003727,0.0,1.5444229112003727,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|nominal|private_fragmented|51118,humanitarian,nominal,private_fragmented,51118,humanitarian_topology_2,1.8644678312759977,0.0,1.8644678312759977,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|nominal|private_fragmented|51119,humanitarian,nominal,private_fragmented,51119,humanitarian_topology_3,1.5844349142338656,0.0,1.5844349142338656,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|nominal|private_fragmented|51120,humanitarian,nominal,private_fragmented,51120,humanitarian_topology_0,1.815057186493421,0.0,1.815057186493421,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|ood|private_fragmented|51101,humanitarian,ood,private_fragmented,51101,humanitarian_topology_1,3.979254439996751,-0.007387825852992,3.986642265849743,1,9.0,1,0,0,humanitarian|ood|private_fragmented|51101|relief_04|deploy_repair_capacity,ood_resource_shortage,0.729810173508221,kpi_plus_entropy_disagreement
humanitarian|ood|private_fragmented|51102,humanitarian,ood,private_fragmented,51102,humanitarian_topology_2,4.193482934869664,0.0,4.193482934869664,2,8.0,0,0,2,humanitarian|ood|private_fragmented|51102|relief_04|request_peer_evidence;humanitarian|ood|private_fragmented|51102|relief_01|request_peer_evidence,ood_commitment_deadlock;ood_resource_shortage,0.7213593909900862,kpi_plus_entropy_disagreement
humanitarian|ood|private_fragmented|51103,humanitarian,ood,private_fragmented,51103,humanitarian_topology_3,3.5057686521915157,0.1946495147637576,3.311119137427758,2,15.0,0,2,1,humanitarian|ood|private_fragmented|51103|relief_04|deploy_repair_capacity;humanitarian|ood|private_fragmented|51103|relief_02|verify,ood_resource_shortage;ood_unsafe_or_compromised_component,0.780791936222883,kpi_plus_entropy_disagreement
humanitarian|ood|private_fragmented|51104,humanitarian,ood,private_fragmented,51104,humanitarian_topology_0,4.349892286423336,0.0465460062830357,4.303346280140301,1,6.0,0,1,1,humanitarian|ood|private_fragmented|51104|relief_04|verify,ood_evidence_conflict,0.7768903331690902,kpi_plus_entropy_disagreement
humanitarian|ood|private_fragmented|51105,humanitarian,ood,private_fragmented,51105,humanitarian_topology_1,4.237832626388972,0.05893194248796568,4.1789006839010066,2,10.0,1,1,1,humanitarian|ood|private_fragmented|51105|relief_03|request_peer_evidence;humanitarian|ood|private_fragmented|51105|relief_01|verify,ood_commitment_deadlock;ood_resource_shortage,0.8038422025421912,kpi_plus_entropy_disagreement
humanitarian|ood|private_fragmented|51106,humanitarian,ood,private_fragmented,51106,humanitarian_topology_2,4.714846434345594,-0.4687352033089381,5.183581637654532,1,6.0,1,0,0,humanitarian|ood|private_fragmented|51106|relief_02|verify,ood_route_or_service_failure,0.7953147021553894,kpi_plus_entropy_disagreement
humanitarian|ood|private_fragmented|51107,humanitarian,ood,private_fragmented,51107,humanitarian_topology_3,3.5585348794777154,0.1581142481871975,3.400420631290518,1,7.0,0,1,1,humanitarian|ood|private_fragmented|51107|relief_04|revise_commitment,ood_commitment_deadlock,0.7015727832385703,kpi_plus_entropy_disagreement
humanitarian|ood|private_fragmented|51108,humanitarian,ood,private_fragmented,51108,humanitarian_topology_0,3.844876807059226,0.0,3.844876807059226,1,4.0,0,0,1,humanitarian|ood|private_fragmented|51108|relief_03|request_peer_evidence,ood_commitment_deadlock,0.7825705229588009,kpi_plus_entropy_disagreement
humanitarian|ood|private_fragmented|51109,humanitarian,ood,private_fragmented,51109,humanitarian_topology_1,3.159291219677381,-0.2325185050620704,3.391809724739451,2,10.0,1,0,1,humanitarian|ood|private_fragmented|51109|relief_02|request_peer_evidence;humanitarian|ood|private_fragmented|51109|relief_04|verify,ood_commitment_deadlock;ood_route_or_service_failure,0.6709780470740285,kpi_plus_entropy_disagreement
humanitarian|ood|private_fragmented|51110,humanitarian,ood,private_fragmented,51110,humanitarian_topology_2,3.9879321011238726,0.0,3.9879321011238726,2,10.0,0,0,2,humanitarian|ood|private_fragmented|51110|relief_03|request_peer_evidence;humanitarian|ood|private_fragmented|51110|relief_02|verify,ood_commitment_deadlock;ood_evidence_conflict,0.7259154288041376,kpi_plus_entropy_disagreement
humanitarian|ood|private_fragmented|51111,humanitarian,ood,private_fragmented,51111,humanitarian_topology_3,3.7580814774098554,0.0380700366032762,3.720011440806579,2,10.0,0,1,1,humanitarian|ood|private_fragmented|51111|relief_04|request_peer_evidence;humanitarian|ood|private_fragmented|51111|relief_03|verify,ood_commitment_deadlock;ood_unsafe_or_compromised_component,0.7875745985428488,kpi_plus_entropy_disagreement
humanitarian|ood|private_fragmented|51112,humanitarian,ood,private_fragmented,51112,humanitarian_topology_0,3.545738896082498,0.0,3.545738896082498,1,7.0,0,0,1,humanitarian|ood|private_fragmented|51112|relief_02|revise_commitment,ood_commitment_deadlock,0.8387712357619178,kpi_plus_entropy_disagreement
humanitarian|ood|private_fragmented|51113,humanitarian,ood,private_fragmented,51113,humanitarian_topology_1,5.04350807413671,0.0,5.04350807413671,2,8.0,0,0,1,humanitarian|ood|private_fragmented|51113|relief_03|request_peer_evidence;humanitarian|ood|private_fragmented|51113|relief_04|request_peer_evidence,ood_commitment_deadlock;ood_evidence_conflict,0.7525274711885468,kpi_plus_entropy_disagreement
humanitarian|ood|private_fragmented|51114,humanitarian,ood,private_fragmented,51114,humanitarian_topology_2,4.088939856121796,0.0,4.088939856121796,1,4.0,0,0,1,humanitarian|ood|private_fragmented|51114|relief_04|request_peer_evidence,ood_evidence_conflict,0.7244260624816706,kpi_plus_entropy_disagreement
humanitarian|ood|private_fragmented|51115,humanitarian,ood,private_fragmented,51115,humanitarian_topology_3,4.28675850919483,0.0,4.28675850919483,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|ood|private_fragmented|51116,humanitarian,ood,private_fragmented,51116,humanitarian_topology_0,3.3761760387708217,-0.3488888817944317,3.7250649205652535,2,10.0,1,1,1,humanitarian|ood|private_fragmented|51116|relief_01|verify;humanitarian|ood|private_fragmented|51116|relief_04|request_peer_evidence,ood_unsafe_or_compromised_component;ood_route_or_service_failure,0.7488151357036504,kpi_plus_entropy_disagreement
humanitarian|ood|private_fragmented|51117,humanitarian,ood,private_fragmented,51117,humanitarian_topology_1,3.548381488307606,0.0,3.548381488307606,2,8.0,0,0,2,humanitarian|ood|private_fragmented|51117|relief_02|request_peer_evidence;humanitarian|ood|private_fragmented|51117|relief_04|request_peer_evidence,ood_commitment_deadlock;ood_evidence_conflict,0.7106793513309244,kpi_plus_entropy_disagreement
humanitarian|ood|private_fragmented|51118,humanitarian,ood,private_fragmented,51118,humanitarian_topology_2,3.8774223497416846,-0.4504320223407648,4.32785437208245,2,15.0,1,1,1,humanitarian|ood|private_fragmented|51118|relief_02|deploy_repair_capacity;humanitarian|ood|private_fragmented|51118|relief_01|verify,ood_evidence_conflict;ood_resource_shortage,0.7568229218574731,kpi_plus_entropy_disagreement
humanitarian|ood|private_fragmented|51119,humanitarian,ood,private_fragmented,51119,humanitarian_topology_3,3.9153408374590506,0.0,3.9153408374590506,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|ood|private_fragmented|51120,humanitarian,ood,private_fragmented,51120,humanitarian_topology_0,3.519016209396217,-0.462660297266331,3.981676506662548,2,15.0,1,1,1,humanitarian|ood|private_fragmented|51120|relief_01|verify;humanitarian|ood|private_fragmented|51120|relief_03|deploy_repair_capacity,ood_route_or_service_failure;ood_unsafe_or_compromised_component,0.746187807881294,kpi_plus_entropy_disagreement
humanitarian|partition|private_fragmented|51101,humanitarian,partition,private_fragmented,51101,humanitarian_topology_1,2.860334245972045,-0.0038867382839804,2.864220984256025,1,9.0,1,0,0,humanitarian|partition|private_fragmented|51101|relief_04|deploy_repair_capacity,partition_route_or_service_failure,0.5092711379519802,kpi_plus_entropy_disagreement
humanitarian|partition|private_fragmented|51102,humanitarian,partition,private_fragmented,51102,humanitarian_topology_2,3.39136592558112,0.0,3.39136592558112,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|partition|private_fragmented|51103,humanitarian,partition,private_fragmented,51103,humanitarian_topology_3,2.787375838501713,0.0,2.787375838501713,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|partition|private_fragmented|51104,humanitarian,partition,private_fragmented,51104,humanitarian_topology_0,3.002190394542049,0.1043408516276372,2.8978495429144115,1,4.0,0,1,1,humanitarian|partition|private_fragmented|51104|relief_04|request_peer_evidence,partition_commitment_deadlock,0.5338629124314302,kpi_plus_entropy_disagreement
humanitarian|partition|private_fragmented|51105,humanitarian,partition,private_fragmented,51105,humanitarian_topology_1,3.0881295246338585,0.0,3.0881295246338585,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|partition|private_fragmented|51106,humanitarian,partition,private_fragmented,51106,humanitarian_topology_2,3.5814580652721975,0.0,3.5814580652721975,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|partition|private_fragmented|51107,humanitarian,partition,private_fragmented,51107,humanitarian_topology_3,3.2043279222283614,0.0,3.2043279222283614,0,0.0,0,0,0,,,0.0,kpi_plus_entropy_disagreement
humanitarian|partition|private_fragmented|51108,humanitarian,partition,private_fragmented,51108,humanitarian_topology_0,3.238571301325053,0.0,3.238571301325053,1,4.0,0,0,1,humanitarian|partition|private_fragmented|51108|relief_03|request_peer_evidence,partition_commitment_deadlock,0.5092933631495455,kpi_plus_entropy_disagreement
humanitarian|partition|private_fragmented|51109,humanitarian,partition,private_fragmented,51109,humanitarian_topology_1,3.3794930918549113,0.0,3.3794930918549113,1,4.0,0,0,1,humanitarian|partition|private_fragmented|51109|relief_02|request_peer_evidence,partition_commitment_deadlock,0.4678640795242866,kpi_plus_entropy_disagreement
