evidence_stage,source_stage,run_id,application,method,scenario,environment_seed,agent_accepted,classification,common_randomness_verified,incident_id,intervention_effect,intervention_id,loss_with_intervention,loss_without_intervention,material_action_accepted,material_reached_demand,material_reached_next_stage,primary_outcome_changed,probe_horizon,rng_digests,step
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11002-o41002-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,11002,False,no_causal_benefit,True,HA000010,0.0,HI000010,251.90396729792485,251.90396729792485,False,False,False,False,1,"{'communication': 'a4276328de875d208aabb16766c04b8485deb11cfd41e640c4e96b5b22be80ff', 'exogenous': 'e51426f420baea0049c41bb5db4c0e5d1a441f2e94aa43cda397914a9781a103', 'initialization': 'ae6bae4cbecde20cd134638e8eb856f623c331ad84150438899c66ca02d1fe62', 'observation': 'bf72fc957b1664b2d581ce89f047a475489f8c4aa176271cbb01caf304d01e87'}",23
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11003-o41003-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,11003,False,no_causal_benefit,True,HA000001,0.0,HI000001,1006.3312209015683,1006.3312209015683,False,False,False,False,6,"{'communication': 'fd7d9f125b4c2d9a25ade431183304be4534e85a92c5e48ddc769b4284ca82ab', 'exogenous': '4a2dfb5584bd0837363b4ca020869383c310a4bc9bed20dae66d2960d747de10', 'initialization': '5180f04959f61e21912d90840a5969a75c0fe496d8da67f21bae026fe349bf49', 'observation': '7cf19f3223710ccdf00d44d50660488218cc56d56609bb88f8ffccb9435168b6'}",4
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11003-o41003-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,11003,False,no_causal_benefit,True,HA000003,0.0,HI000002,1006.3312209015683,1006.3312209015683,False,False,False,False,6,"{'communication': 'fd7d9f125b4c2d9a25ade431183304be4534e85a92c5e48ddc769b4284ca82ab', 'exogenous': '4a2dfb5584bd0837363b4ca020869383c310a4bc9bed20dae66d2960d747de10', 'initialization': '5180f04959f61e21912d90840a5969a75c0fe496d8da67f21bae026fe349bf49', 'observation': '7cf19f3223710ccdf00d44d50660488218cc56d56609bb88f8ffccb9435168b6'}",4
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11003-o41003-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,11003,False,no_causal_benefit,True,HA000002,0.0,HI000003,959.1909661072766,959.1909661072766,False,False,False,False,6,"{'communication': '74298d89584b7cf90305acedd1acec7dc061784590e3b72679a406a26a71e2f2', 'exogenous': 'b00d002cf2e50aaf30ab2e290fb81f3af37271c1befd2b478aa7e703cd30da07', 'initialization': '5180f04959f61e21912d90840a5969a75c0fe496d8da67f21bae026fe349bf49', 'observation': '820c5ba076da0d0ba2cf71579bac18557a57049af0e58d613702f5fa13c19257'}",7
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11003-o41003-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,11003,False,no_causal_benefit,True,HA000004,0.0,HI000004,1246.5279851374496,1246.5279851374496,False,False,False,False,6,"{'communication': 'eedfb285447e04ff38b7561d37c280da93ef8859be77261ebbe3b885cf2a4188', 'exogenous': '25c1c443e6752db59e84da70ef5d6ffbe7687f6a7221c36d20b5a125b7c5bbff', 'initialization': '5180f04959f61e21912d90840a5969a75c0fe496d8da67f21bae026fe349bf49', 'observation': '22f1284b468675315da95155e9f9cfa0b9af36c82dfe3462af338967fec241bc'}",9
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11003-o41003-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,11003,True,beneficial,True,HA000005,44.681152709221806,HI000005,1633.6890305059724,1678.3701832151942,True,True,True,True,6,"{'communication': '4fb84a16f17c3e8211249e8c983cf3b6bb7a58bc0b3dcdca5750d41d0651d532', 'exogenous': 'c97ddaaa114889d3fa3e99b6bbb5bb0b71294ee309f941fc8acb0f8d4419aafb', 'initialization': '5180f04959f61e21912d90840a5969a75c0fe496d8da67f21bae026fe349bf49', 'observation': 'c3d7081373f4040e345f26b6aceef699f74d13a087a945c386fb5b5a3fc6b08a'}",14
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11003-o41003-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,11003,False,no_causal_benefit,True,HA000006,0.0,HI000006,334.9887660933057,334.9887660933057,False,False,False,False,1,"{'communication': 'a9a58795a8b3f370dcc4f5b3ea4fda348d367f4d506a46a5b697c8e68c7ae47b', 'exogenous': '7a581c2ec861ced76fceea5476a3fce8d5fe601de800ae5c12759a4a9291c754', 'initialization': '5180f04959f61e21912d90840a5969a75c0fe496d8da67f21bae026fe349bf49', 'observation': 'b76207042acf750ddafdc25acb3299d0a315667da304f301edf7749c7703855d'}",23
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11004-o41004-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,11004,False,no_causal_benefit,True,HA000002,0.0,HI000001,869.4331692649072,869.4331692649072,False,False,False,False,6,"{'communication': 'c95cfb7ebdca6685145b63902b89970c9124736819f2610c3c6c4f1134ad4762', 'exogenous': 'd6b7404bb8e3b5791adacdf8e2ef8c95d982b5721b2c2195a1e1803d0ba8bfb9', 'initialization': '79a594b61452a075ff20d9e746fa51bcdb27700a0447e74f073a8632aa45bb68', 'observation': '48d66ade95795faf2b327070d9cd6d27f3f0621d47d5505d072b270345915960'}",4
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11004-o41004-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,11004,False,no_causal_benefit,True,HA000001,0.0,HI000002,869.4331692649072,869.4331692649072,False,False,False,False,6,"{'communication': 'c95cfb7ebdca6685145b63902b89970c9124736819f2610c3c6c4f1134ad4762', 'exogenous': 'd6b7404bb8e3b5791adacdf8e2ef8c95d982b5721b2c2195a1e1803d0ba8bfb9', 'initialization': '79a594b61452a075ff20d9e746fa51bcdb27700a0447e74f073a8632aa45bb68', 'observation': '48d66ade95795faf2b327070d9cd6d27f3f0621d47d5505d072b270345915960'}",4
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11004-o41004-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,11004,False,no_causal_benefit,True,HA000003,0.0,HI000003,671.4645769585615,671.4645769585615,False,False,False,False,6,"{'communication': '9784a7c67131ab5d7def8bcc1784a606c271d7836e51869abf767d0dcd24bef1', 'exogenous': '6b1374c6117b8f9d50f579ada816a30c72a661e71de0355324af74f985528218', 'initialization': '79a594b61452a075ff20d9e746fa51bcdb27700a0447e74f073a8632aa45bb68', 'observation': '43b69386f7704dd34c0099ea5e9a1f14248852c0309976bfb47dc729520a6bc7'}",7
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11004-o41004-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,11004,False,no_causal_benefit,True,HA000004,0.0,HI000004,842.8061346273296,842.8061346273296,False,False,False,False,6,"{'communication': 'fc837b6511fa7a173fbefd560d0238ef226d966810a63aaf1816cf2c267d8ebc', 'exogenous': '8dca3efbdbf6fb4a62792d4f13d53ec86e6121cbf8f6ca6fc1cbcb7ab39d82a3', 'initialization': '79a594b61452a075ff20d9e746fa51bcdb27700a0447e74f073a8632aa45bb68', 'observation': 'b56b72b2dcf06ff7299c79c62820c1eab26584d338c6e5f6ba0c5c261c82fa40'}",8
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11004-o41004-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,11004,False,no_causal_benefit,True,HA000005,0.0,HI000005,856.8004572920063,856.8004572920063,False,False,False,False,6,"{'communication': '39e0a3527e0c161f1ca546057e60bb640ec4536cd9b9c000659d092794c29410', 'exogenous': '8a87a8c146699c120fa849af7cc9a9c52002eb4c8a7c9012dc63ce3fafb85709', 'initialization': '79a594b61452a075ff20d9e746fa51bcdb27700a0447e74f073a8632aa45bb68', 'observation': '37485c32f6b259e31ee7b7e7ade1cf20f51198229e41496efc4febdb2bda4679'}",11
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11004-o41004-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,11004,False,no_causal_benefit,True,HA000006,0.0,HI000006,1121.7012459447633,1121.7012459447633,False,False,False,False,6,"{'communication': '1e8f45ce047cf871b83b7eb63eeee5eca57cbb7b62a35ecfbc1ca5f5ca1d7d2c', 'exogenous': 'a40b6e3def523be016b8fa15d0b642b89306121d346407502fa83ab811bb7d08', 'initialization': '79a594b61452a075ff20d9e746fa51bcdb27700a0447e74f073a8632aa45bb68', 'observation': 'a7348ae569d8e8433d09a01955672b5b73987d32db8b35fb4d22e84c409b8491'}",13
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11004-o41004-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,11004,True,beneficial,True,HA000007,52.22496687729995,HI000007,1243.4576244724947,1295.6825913497946,True,True,True,True,6,"{'communication': '1e8f45ce047cf871b83b7eb63eeee5eca57cbb7b62a35ecfbc1ca5f5ca1d7d2c', 'exogenous': '95a9f3f44a9cee2094bf7ae97b92a2f61ffe093f61ab2ab4e3662cfd44bc5bd9', 'initialization': '79a594b61452a075ff20d9e746fa51bcdb27700a0447e74f073a8632aa45bb68', 'observation': '09d0a1f66cca03dc352a3c7259383a47fa6cce61645aa64756b62cbfed2cfe86'}",14
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11004-o41004-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,11004,False,no_causal_benefit,True,HA000008,0.0,HI000008,1241.6386838777585,1241.6386838777585,False,False,False,False,6,"{'communication': 'ef7f494d1c51d0562d147fd9cf4c61919fa0008bc29ce31d17a519fb199366e6', 'exogenous': 'd3fc4feb7db554241842a46e2bd92d94b79150edb33e9930ace5e2bc824324a4', 'initialization': '79a594b61452a075ff20d9e746fa51bcdb27700a0447e74f073a8632aa45bb68', 'observation': '13bfe52e071cdf74278270b0c783ccb27c58b7049418c6078c4ede481ec2d5cc'}",17
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11004-o41004-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,11004,False,no_causal_benefit,True,HA000009,0.0,HI000009,1241.6386838777585,1241.6386838777585,False,False,False,False,6,"{'communication': 'ef7f494d1c51d0562d147fd9cf4c61919fa0008bc29ce31d17a519fb199366e6', 'exogenous': 'd3fc4feb7db554241842a46e2bd92d94b79150edb33e9930ace5e2bc824324a4', 'initialization': '79a594b61452a075ff20d9e746fa51bcdb27700a0447e74f073a8632aa45bb68', 'observation': '13bfe52e071cdf74278270b0c783ccb27c58b7049418c6078c4ede481ec2d5cc'}",17
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11004-o41004-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,11004,False,no_causal_benefit,True,HA000010,0.0,HI000010,395.2519292645875,395.2519292645875,False,False,False,False,2,"{'communication': '008f4af07368db99ae7c5ab1695585321c7d5c9a2a11bad111a51117bdd75634', 'exogenous': '9fe299fd19da8e5514596f6880035471bbde754f70d6a03fe6831854cdd84b05', 'initialization': '79a594b61452a075ff20d9e746fa51bcdb27700a0447e74f073a8632aa45bb68', 'observation': 'a2012286daa3a76ab4c3f2fc8e9bc280e34e121d2db54dca190db49b48e1d4d3'}",21
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11005-o41005-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,11005,False,no_causal_benefit,True,HA000002,0.0,HI000001,1094.6761207179966,1094.6761207179966,False,False,False,False,6,"{'communication': '46ef9efbe694312b8b11ceea95c608ef8e080d4e49457d357ca089de86e9e6bf', 'exogenous': '628f3129ff517409de2b1cc6715c8e4faca1969d00b92b8c97e592a79b4852ae', 'initialization': '7b5dc8ad1453a05673b29c1f0ed5c400c02f8b21b89badabd98f05cbcafcc7ec', 'observation': '9ddca9a556b9f343546c25531a57e082854c347a11f7b22ac94a12ffcc07fc9c'}",4
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11005-o41005-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,11005,False,no_causal_benefit,True,HA000001,0.0,HI000002,1094.6761207179966,1094.6761207179966,False,False,False,False,6,"{'communication': '46ef9efbe694312b8b11ceea95c608ef8e080d4e49457d357ca089de86e9e6bf', 'exogenous': '628f3129ff517409de2b1cc6715c8e4faca1969d00b92b8c97e592a79b4852ae', 'initialization': '7b5dc8ad1453a05673b29c1f0ed5c400c02f8b21b89badabd98f05cbcafcc7ec', 'observation': '9ddca9a556b9f343546c25531a57e082854c347a11f7b22ac94a12ffcc07fc9c'}",4
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11005-o41005-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,11005,False,no_causal_benefit,True,HA000003,0.0,HI000003,1013.1761898234829,1013.1761898234829,False,False,False,False,6,"{'communication': '4b7f5715e49cfa0742e265533568df298db63b70c295087c1082693c5c0e2c08', 'exogenous': '60f93352411ee16d1c13f23f278f4758f9710e5cc6ff4f38146f5617a4bff8b4', 'initialization': '7b5dc8ad1453a05673b29c1f0ed5c400c02f8b21b89badabd98f05cbcafcc7ec', 'observation': '7d6fb279d73c3ea2c38d7942901e0ded4925f300333ce2db852915289810aef8'}",7
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11005-o41005-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,11005,False,no_causal_benefit,True,HA000004,0.0,HI000004,1197.9749672942278,1197.9749672942278,False,False,False,False,6,"{'communication': '158514c67d6b7e258084ff7ecd094db05d94baf1c2e4657957bf819ddd5635c0', 'exogenous': '65cb26c5ce1e7fca347e555076ee467d78d1cd3d06180cfa4a93b9cac2aaaa45', 'initialization': '7b5dc8ad1453a05673b29c1f0ed5c400c02f8b21b89badabd98f05cbcafcc7ec', 'observation': '11ecc751067a3a2126b82fdd37d224ab2c8ee3e7901f0ae9d37faa58b6bb0aac'}",8
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11005-o41005-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,11005,False,no_causal_benefit,True,HA000005,0.0,HI000005,1247.2232920352324,1247.2232920352324,False,False,False,False,6,"{'communication': '9053ecdc2bf70dd73014161159f84126639e2c622ca67836ce6f367049a285ac', 'exogenous': 'd0a1b3991444666fbcfac4c2c5888ab964db3e25d7c0e3b3cfa469318345c6ff', 'initialization': '7b5dc8ad1453a05673b29c1f0ed5c400c02f8b21b89badabd98f05cbcafcc7ec', 'observation': '398509ad8859887a03607dddbb4d46727b4855d6af65acbee5b6b4f318bfb92c'}",11
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-moderate-reliable-e11005-o41005-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,11005,True,beneficial,True,HA000006,37.25870567828292,HI000006,1686.8145833042188,1724.0732889825017,True,True,True,True,6,"{'communication': 'eeef7826b153998bfa6c57446df6b4dae359218bd3f2eecee5d9ada17c6e3a2c', 'exogenous': '4252405fdad7434299c47b8638bbbcc35b0df851c2c28f1459a4bfb746ee537f', 'initialization': '7b5dc8ad1453a05673b29c1f0ed5c400c02f8b21b89badabd98f05cbcafcc7ec', 'observation': '83dae7d09ec15a456327425ec7058dcfc178d0442d5db509eca7b0e37e7878ee'}",14
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-nominal-reliable-e11001-o41001-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-nominal-p0.5-o0.5,11001,False,no_causal_benefit,True,HA000001,0.0,HI000001,939.7270549023694,939.7270549023694,False,False,False,False,6,"{'communication': 'eed4e88b6a1aea5a5f614aedfd2ca5bb8d206b08eaf878b0bc402f3fb7e64637', 'exogenous': '074d0e37eaeb88584528c1644f103cad46a01e8e2befceeead2c978fa3fc6974', 'initialization': '0fe0eff1799b419dbdb557dddf267dd918d48f55927f8d454afb10cee921825c', 'observation': '98497ee25e4d4bf1955a63fef4af63c7e85ecc02a5940a664b67820148a74077'}",4
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-nominal-reliable-e11001-o41001-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-nominal-p0.5-o0.5,11001,False,no_causal_benefit,True,HA000002,0.0,HI000002,939.7270549023694,939.7270549023694,False,False,False,False,6,"{'communication': 'eed4e88b6a1aea5a5f614aedfd2ca5bb8d206b08eaf878b0bc402f3fb7e64637', 'exogenous': '074d0e37eaeb88584528c1644f103cad46a01e8e2befceeead2c978fa3fc6974', 'initialization': '0fe0eff1799b419dbdb557dddf267dd918d48f55927f8d454afb10cee921825c', 'observation': '98497ee25e4d4bf1955a63fef4af63c7e85ecc02a5940a664b67820148a74077'}",4
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-nominal-reliable-e11001-o41001-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-nominal-p0.5-o0.5,11001,False,no_causal_benefit,True,HA000003,0.0,HI000003,770.7442990587776,770.7442990587776,False,False,False,False,6,"{'communication': 'ebe588b24b9faae01890701427bbf8b4544bbdca06245586bc5bf80ec364a7a3', 'exogenous': 'b690eef6769f901c13e46ea81448ef3c192ff19d51fa6a90f615046c7aa3b961', 'initialization': '0fe0eff1799b419dbdb557dddf267dd918d48f55927f8d454afb10cee921825c', 'observation': 'a6c686e49c658a6d5d67750b4cbc557234eb02629dc3af2f45bff04438676118'}",7
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-nominal-reliable-e11001-o41001-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-nominal-p0.5-o0.5,11001,False,no_causal_benefit,True,HA000004,0.0,HI000004,770.7442990587776,770.7442990587776,False,False,False,False,6,"{'communication': 'ebe588b24b9faae01890701427bbf8b4544bbdca06245586bc5bf80ec364a7a3', 'exogenous': 'b690eef6769f901c13e46ea81448ef3c192ff19d51fa6a90f615046c7aa3b961', 'initialization': '0fe0eff1799b419dbdb557dddf267dd918d48f55927f8d454afb10cee921825c', 'observation': 'a6c686e49c658a6d5d67750b4cbc557234eb02629dc3af2f45bff04438676118'}",7
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-nominal-reliable-e11001-o41001-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-nominal-p0.5-o0.5,11001,False,no_causal_benefit,True,HA000005,0.0,HI000005,781.6452363955741,781.6452363955741,False,False,False,False,6,"{'communication': '627366ed286e47513ed4bd395c5b85467b48dd89f750c3d872bd37c45164d546', 'exogenous': '8c1c94954ea6101444563ac13a9a6843654dfc35e67373d635be10edc1732f60', 'initialization': '0fe0eff1799b419dbdb557dddf267dd918d48f55927f8d454afb10cee921825c', 'observation': 'fd472f599ba46769064f41de35a5a821925f915715064d6bf660a839572cd7e5'}",11
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-nominal-reliable-e11001-o41001-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-nominal-p0.5-o0.5,11001,False,no_causal_benefit,True,HA000006,0.0,HI000006,68.72557126570175,68.72557126570175,False,False,False,False,1,"{'communication': 'd8ef94390fde0a6b0aed50b2e709e0cde4f7d873c1e5210453f0cd263650e76c', 'exogenous': '5770552904b8835dfb99f3db9b826821d78ace4d403175a820d8e31b3b657f2d', 'initialization': '0fe0eff1799b419dbdb557dddf267dd918d48f55927f8d454afb10cee921825c', 'observation': '0aeca0aca5bd8a434ae8dd880ffa09ef233a3ce0677805ed169fe358eba10560'}",23
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-nominal-reliable-e11002-o41002-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-nominal-p0.5-o0.5,11002,False,no_causal_benefit,True,HA000001,0.0,HI000001,1057.4583453034625,1057.4583453034625,False,False,False,False,6,"{'communication': 'ceb01832e92fa26eab67739a2f5109aa68898d3a0973629e1423afedbcff9d15', 'exogenous': 'a551b25fb884f7b53ff82b1597cad8df9467d063c5696ef4b74d1626d89814ea', 'initialization': 'ae6bae4cbecde20cd134638e8eb856f623c331ad84150438899c66ca02d1fe62', 'observation': 'f12b655d57c1362775bdb7005d9be22c872f7c2148f2a22b7670f38678a76ac1'}",4
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-nominal-reliable-e11002-o41002-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-nominal-p0.5-o0.5,11002,False,no_causal_benefit,True,HA000002,0.0,HI000002,1057.4583453034625,1057.4583453034625,False,False,False,False,6,"{'communication': 'ceb01832e92fa26eab67739a2f5109aa68898d3a0973629e1423afedbcff9d15', 'exogenous': 'a551b25fb884f7b53ff82b1597cad8df9467d063c5696ef4b74d1626d89814ea', 'initialization': 'ae6bae4cbecde20cd134638e8eb856f623c331ad84150438899c66ca02d1fe62', 'observation': 'f12b655d57c1362775bdb7005d9be22c872f7c2148f2a22b7670f38678a76ac1'}",4
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-nominal-reliable-e11002-o41002-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-nominal-p0.5-o0.5,11002,False,no_causal_benefit,True,HA000003,0.0,HI000003,942.3282711432344,942.3282711432344,False,False,False,False,6,"{'communication': '486329daae257c9e0564fb5f3ee38d0ae26823770cf80619574aef25f9278d9e', 'exogenous': 'b8abce0b24aef151a989adab75ebc928cc880dd2a2516245b5c3b246f81923ea', 'initialization': 'ae6bae4cbecde20cd134638e8eb856f623c331ad84150438899c66ca02d1fe62', 'observation': '5e8a5127e769e249b3e9d30d415456e5bf422312f2b308171d0c0e8c7c5b27ae'}",7
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-nominal-reliable-e11002-o41002-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-nominal-p0.5-o0.5,11002,False,no_causal_benefit,True,HA000004,0.0,HI000004,1113.901287595492,1113.901287595492,False,False,False,False,6,"{'communication': '5a7181a0538005b53bebcddb577fbed9c47d26e6b684fd59f309e16eb9b10b3b', 'exogenous': 'f5b64a042a521d4a0f1bf59753916bc529c0ac89859c9270963a64aa4fd8948b', 'initialization': 'ae6bae4cbecde20cd134638e8eb856f623c331ad84150438899c66ca02d1fe62', 'observation': '2b16b54321812ace3096c129c712d156a8adddea1eef36ec2dfad86e7eac3ff1'}",8
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-nominal-reliable-e11002-o41002-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-nominal-p0.5-o0.5,11002,False,no_causal_benefit,True,HA000005,0.0,HI000005,1198.34563753436,1198.34563753436,False,False,False,False,6,"{'communication': '339d5532c0600df3b66a74864ccf42f89aacb2e438b93c3d8c68ef0a3121531a', 'exogenous': 'a77be5c45b312d59bb6208887aef6b8a4d00400090a9ab4aee8598bf10c4de0d', 'initialization': 'ae6bae4cbecde20cd134638e8eb856f623c331ad84150438899c66ca02d1fe62', 'observation': '7710863d5a9d0c5a4cf15754d2cdd3a21be5b06e90a7a9b9a6641aa673f1ca94'}",12
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-nominal-reliable-e11002-o41002-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-nominal-p0.5-o0.5,11002,False,no_causal_benefit,True,HA000006,0.0,HI000006,1254.9277334528279,1254.9277334528279,False,False,False,False,6,"{'communication': '82a20c2d98b48e58797b427edeed06964d5a799a403c46c7e4e16d3765837a5e', 'exogenous': '120938cafd29bdace795906c4ce5f51a659f736374f1d25d972df20941497c01', 'initialization': 'ae6bae4cbecde20cd134638e8eb856f623c331ad84150438899c66ca02d1fe62', 'observation': 'a0e72ad86009c1191e105dab62ed7bc472daaa70a6af36630259001474cdef5b'}",16
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-nominal-reliable-e11002-o41002-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-nominal-p0.5-o0.5,11002,False,no_causal_benefit,True,HA000007,0.0,HI000007,522.727196224974,522.727196224974,False,False,False,False,3,"{'communication': '3fbcb6ed6784d1220b8ed1c7e77ae16034d71b19249744f47d8939396f100801', 'exogenous': '1bed05781bbecdc2b72171426809fda0d533bfd2c22f3bf1697049e60eacdaee', 'initialization': 'ae6bae4cbecde20cd134638e8eb856f623c331ad84150438899c66ca02d1fe62', 'observation': '34e9e98e05e9d50de821d98d5544c2ec6940e0eb09712822f2658ceae76b223a'}",20
development,development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-humanitarian-local_kpi_trigger-nominal-reliable-e11002-o41002-rnone,humanitarian,local_kpi_trigger,human_v3_development-reliable-nominal-p0.5-o0.5,11002,False,no_causal_benefit,True,HA000008,0.0,HI000008,522.727196224974,522.727196224974,False,False,False,False,3,"{'communication': '3fbcb6ed6784d1220b8ed1c7e77ae16034d71b19249744f47d8939396f100801', 'exogenous': '1bed05781bbecdc2b72171426809fda0d533bfd2c22f3bf1697049e60eacdaee', 'initialization': 'ae6bae4cbecde20cd134638e8eb856f623c331ad84150438899c66ca02d1fe62', 'observation': '34e9e98e05e9d50de821d98d5544c2ec6940e0eb09712822f2658ceae76b223a'}",20
