cluster_id,panel_id,disruption,sweep,phase,macrostate_distance
V14Q_g3,V14Q_g3_message_corruption,message_corruption,11,baseline,2.3485100059359043
V14Q_g3,V14Q_g3_message_corruption,message_corruption,12,baseline,2.3485100059359043
V14Q_g3,V14Q_g3_message_corruption,message_corruption,13,baseline,2.3485100059359043
V14Q_g3,V14Q_g3_message_corruption,message_corruption,14,baseline,2.3485100059359043
V14Q_g3,V14Q_g3_message_corruption,message_corruption,15,baseline,2.3485100059359043
V14Q_g3,V14Q_g3_message_corruption,message_corruption,16,disruption,2.3485100059359043
V14Q_g3,V14Q_g3_message_corruption,message_corruption,17,disruption,3.4024583350403823
V14Q_g3,V14Q_g3_message_corruption,message_corruption,18,disruption,2.074574791399847
V14Q_g3,V14Q_g3_message_corruption,message_corruption,19,disruption,2.074574791399847
V14Q_g3,V14Q_g3_message_corruption,message_corruption,20,disruption,2.074574791399847
V14Q_g3,V14Q_g3_message_corruption,message_corruption,21,disruption,2.074574791399847
V14Q_g3,V14Q_g3_message_corruption,message_corruption,22,disruption,2.0862174201086074
V14Q_g3,V14Q_g3_message_corruption,message_corruption,23,disruption,2.3485100059359043
V14Q_g3,V14Q_g3_message_corruption,message_corruption,24,disruption,2.3485100059359043
V14Q_g3,V14Q_g3_message_corruption,message_corruption,25,disruption,2.3485100059359043
V14Q_g3,V14Q_g3_message_corruption,message_corruption,26,disruption,2.3485100059359043
V14Q_g3,V14Q_g3_message_corruption,message_corruption,27,disruption,2.3485100059359043
V14Q_g3,V14Q_g3_message_corruption,message_corruption,28,disruption,2.3485100059359043
V14Q_g3,V14Q_g3_message_corruption,message_corruption,29,disruption,2.3485100059359043
V14Q_g3,V14Q_g3_message_corruption,message_corruption,30,disruption,2.3485100059359043
V14Q_g3,V14Q_g3_message_corruption,message_corruption,31,recovery,2.3485100059359043
V14Q_g3,V14Q_g3_message_corruption,message_corruption,32,recovery,2.3485100059359043
V14Q_g3,V14Q_g3_message_corruption,message_corruption,33,recovery,2.3485100059359043
V14Q_g3,V14Q_g3_message_corruption,message_corruption,34,recovery,2.3485100059359043
V14Q_g3,V14Q_g3_message_corruption,message_corruption,35,recovery,2.3485100059359043
V14Q_g3,V14Q_g3_message_corruption,message_corruption,36,recovery,2.3485100059359043
V14Q_g3,V14Q_g3_message_corruption,message_corruption,37,recovery,2.3485100059359043
V14Q_g3,V14Q_g3_message_corruption,message_corruption,38,recovery,2.3485100059359043
V14Q_g3,V14Q_g3_message_corruption,message_corruption,39,recovery,3.139026541470948
V14Q_g3,V14Q_g3_message_corruption,message_corruption,40,recovery,2.149359103051226
V14Q_g3,V14Q_g3_message_corruption,message_corruption,41,recovery,2.149359103051226
V14Q_g3,V14Q_g3_message_corruption,message_corruption,42,recovery,2.149359103051226
V14Q_g3,V14Q_g3_message_corruption,message_corruption,43,recovery,2.149359103051226
V14Q_g3,V14Q_g3_message_corruption,message_corruption,44,recovery,3.14768094221684
V14Q_g3,V14Q_g3_message_corruption,message_corruption,45,recovery,2.0644166864853606
V14Q_g4,V14Q_g4_nominal,nominal,1,baseline,8.54348110848413
V14Q_g4,V14Q_g4_nominal,nominal,2,baseline,7.223602224512296
V14Q_g4,V14Q_g4_nominal,nominal,3,baseline,5.70770739050759
V14Q_g4,V14Q_g4_nominal,nominal,4,baseline,4.992880681089967
V14Q_g4,V14Q_g4_nominal,nominal,5,baseline,4.697340765289669
V14Q_g4,V14Q_g4_nominal,nominal,6,baseline,3.918979122976753
V14Q_g4,V14Q_g4_nominal,nominal,7,baseline,2.4781219001523875
V14Q_g4,V14Q_g4_nominal,nominal,8,baseline,0.986564145338662
V14Q_g4,V14Q_g4_nominal,nominal,9,baseline,0.8109651151423303
V14Q_g4,V14Q_g4_nominal,nominal,10,baseline,2.7584555179201504
V14Q_g4,V14Q_g4_nominal,nominal,11,baseline,0.8012436078620793
V14Q_g4,V14Q_g4_nominal,nominal,12,baseline,0.5305599630544141
V14Q_g4,V14Q_g4_nominal,nominal,13,baseline,0.530559963054414
V14Q_g4,V14Q_g4_nominal,nominal,14,baseline,0.530559963054414
V14Q_g4,V14Q_g4_nominal,nominal,15,baseline,0.5298988942190032
V14Q_g4,V14Q_g4_nominal,nominal,16,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_nominal,nominal,17,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_nominal,nominal,18,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_nominal,nominal,19,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_nominal,nominal,20,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_nominal,nominal,21,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_nominal,nominal,22,disruption,5.572939849579637
V14Q_g4,V14Q_g4_nominal,nominal,23,disruption,4.062410123404506
V14Q_g4,V14Q_g4_nominal,nominal,24,disruption,4.062410123404507
V14Q_g4,V14Q_g4_nominal,nominal,25,disruption,4.062410123404507
V14Q_g4,V14Q_g4_nominal,nominal,26,disruption,4.062410123404507
V14Q_g4,V14Q_g4_nominal,nominal,27,disruption,3.406046658069722
V14Q_g4,V14Q_g4_nominal,nominal,28,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_nominal,nominal,29,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_nominal,nominal,30,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_nominal,nominal,31,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_nominal,nominal,32,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_nominal,nominal,33,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_nominal,nominal,34,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_nominal,nominal,35,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_nominal,nominal,36,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_nominal,nominal,37,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_nominal,nominal,38,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_nominal,nominal,39,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_nominal,nominal,40,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_nominal,nominal,41,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_nominal,nominal,42,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_nominal,nominal,43,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_nominal,nominal,44,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_nominal,nominal,45,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_field_reversal,field_reversal,1,baseline,8.54348110848413
V14Q_g4,V14Q_g4_field_reversal,field_reversal,2,baseline,7.223602224512296
V14Q_g4,V14Q_g4_field_reversal,field_reversal,3,baseline,5.70770739050759
V14Q_g4,V14Q_g4_field_reversal,field_reversal,4,baseline,4.992880681089967
V14Q_g4,V14Q_g4_field_reversal,field_reversal,5,baseline,4.697340765289669
V14Q_g4,V14Q_g4_field_reversal,field_reversal,6,baseline,3.918979122976753
V14Q_g4,V14Q_g4_field_reversal,field_reversal,7,baseline,2.4781219001523875
V14Q_g4,V14Q_g4_field_reversal,field_reversal,8,baseline,0.986564145338662
V14Q_g4,V14Q_g4_field_reversal,field_reversal,9,baseline,0.8109651151423303
V14Q_g4,V14Q_g4_field_reversal,field_reversal,10,baseline,2.7584555179201504
V14Q_g4,V14Q_g4_field_reversal,field_reversal,11,baseline,0.8012436078620793
V14Q_g4,V14Q_g4_field_reversal,field_reversal,12,baseline,0.5305599630544141
V14Q_g4,V14Q_g4_field_reversal,field_reversal,13,baseline,0.530559963054414
V14Q_g4,V14Q_g4_field_reversal,field_reversal,14,baseline,0.530559963054414
V14Q_g4,V14Q_g4_field_reversal,field_reversal,15,baseline,0.5298988942190032
V14Q_g4,V14Q_g4_field_reversal,field_reversal,16,disruption,34.3328024736071
V14Q_g4,V14Q_g4_field_reversal,field_reversal,17,disruption,94.68047826327629
V14Q_g4,V14Q_g4_field_reversal,field_reversal,18,disruption,111.73985570170046
V14Q_g4,V14Q_g4_field_reversal,field_reversal,19,disruption,92.34177950259772
V14Q_g4,V14Q_g4_field_reversal,field_reversal,20,disruption,28.52386407582795
V14Q_g4,V14Q_g4_field_reversal,field_reversal,21,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_field_reversal,field_reversal,22,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_field_reversal,field_reversal,23,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_field_reversal,field_reversal,24,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_field_reversal,field_reversal,25,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_field_reversal,field_reversal,26,disruption,2.754677295884897
V14Q_g4,V14Q_g4_field_reversal,field_reversal,27,disruption,0.4951634896598669
V14Q_g4,V14Q_g4_field_reversal,field_reversal,28,disruption,0.4951634896598669
V14Q_g4,V14Q_g4_field_reversal,field_reversal,29,disruption,0.4951634896598669
V14Q_g4,V14Q_g4_field_reversal,field_reversal,30,disruption,0.4951634896598669
V14Q_g4,V14Q_g4_field_reversal,field_reversal,31,recovery,35.98602883835243
V14Q_g4,V14Q_g4_field_reversal,field_reversal,32,recovery,95.96644420032334
V14Q_g4,V14Q_g4_field_reversal,field_reversal,33,recovery,112.99616069045663
V14Q_g4,V14Q_g4_field_reversal,field_reversal,34,recovery,93.53778819899598
V14Q_g4,V14Q_g4_field_reversal,field_reversal,35,recovery,29.51657336433258
V14Q_g4,V14Q_g4_field_reversal,field_reversal,36,recovery,1.3857637900180706
V14Q_g4,V14Q_g4_field_reversal,field_reversal,37,recovery,3.381620736658528
V14Q_g4,V14Q_g4_field_reversal,field_reversal,38,recovery,0.6639559280945427
V14Q_g4,V14Q_g4_field_reversal,field_reversal,39,recovery,0.6639559280945427
V14Q_g4,V14Q_g4_field_reversal,field_reversal,40,recovery,0.6639559280945427
V14Q_g4,V14Q_g4_field_reversal,field_reversal,41,recovery,0.6639559280945427
V14Q_g4,V14Q_g4_field_reversal,field_reversal,42,recovery,0.7100595760383397
V14Q_g4,V14Q_g4_field_reversal,field_reversal,43,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_field_reversal,field_reversal,44,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_field_reversal,field_reversal,45,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_network_partition,network_partition,1,baseline,8.54348110848413
V14Q_g4,V14Q_g4_network_partition,network_partition,2,baseline,7.223602224512296
V14Q_g4,V14Q_g4_network_partition,network_partition,3,baseline,5.70770739050759
V14Q_g4,V14Q_g4_network_partition,network_partition,4,baseline,4.992880681089967
V14Q_g4,V14Q_g4_network_partition,network_partition,5,baseline,4.697340765289669
V14Q_g4,V14Q_g4_network_partition,network_partition,6,baseline,3.918979122976753
V14Q_g4,V14Q_g4_network_partition,network_partition,7,baseline,2.4781219001523875
V14Q_g4,V14Q_g4_network_partition,network_partition,8,baseline,0.986564145338662
V14Q_g4,V14Q_g4_network_partition,network_partition,9,baseline,0.8109651151423303
V14Q_g4,V14Q_g4_network_partition,network_partition,10,baseline,2.7584555179201504
V14Q_g4,V14Q_g4_network_partition,network_partition,11,baseline,0.8012436078620793
V14Q_g4,V14Q_g4_network_partition,network_partition,12,baseline,0.5305599630544141
V14Q_g4,V14Q_g4_network_partition,network_partition,13,baseline,0.530559963054414
V14Q_g4,V14Q_g4_network_partition,network_partition,14,baseline,0.530559963054414
V14Q_g4,V14Q_g4_network_partition,network_partition,15,baseline,0.5298988942190032
V14Q_g4,V14Q_g4_network_partition,network_partition,16,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_network_partition,network_partition,17,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_network_partition,network_partition,18,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_network_partition,network_partition,19,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_network_partition,network_partition,20,disruption,2.77812835547348
V14Q_g4,V14Q_g4_network_partition,network_partition,21,disruption,0.5133322952448759
V14Q_g4,V14Q_g4_network_partition,network_partition,22,disruption,0.5133322952448757
V14Q_g4,V14Q_g4_network_partition,network_partition,23,disruption,0.5133322952448757
V14Q_g4,V14Q_g4_network_partition,network_partition,24,disruption,0.5133322952448757
V14Q_g4,V14Q_g4_network_partition,network_partition,25,disruption,0.7864765702932918
V14Q_g4,V14Q_g4_network_partition,network_partition,26,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_network_partition,network_partition,27,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_network_partition,network_partition,28,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_network_partition,network_partition,29,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_network_partition,network_partition,30,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_network_partition,network_partition,31,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_network_partition,network_partition,32,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_network_partition,network_partition,33,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_network_partition,network_partition,34,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_network_partition,network_partition,35,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_network_partition,network_partition,36,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_network_partition,network_partition,37,recovery,3.381620736658528
V14Q_g4,V14Q_g4_network_partition,network_partition,38,recovery,0.6639559280945427
V14Q_g4,V14Q_g4_network_partition,network_partition,39,recovery,0.6639559280945427
V14Q_g4,V14Q_g4_network_partition,network_partition,40,recovery,0.6639559280945427
V14Q_g4,V14Q_g4_network_partition,network_partition,41,recovery,0.6639559280945427
V14Q_g4,V14Q_g4_network_partition,network_partition,42,recovery,0.7100595760383397
V14Q_g4,V14Q_g4_network_partition,network_partition,43,recovery,2.73556606491343
V14Q_g4,V14Q_g4_network_partition,network_partition,44,recovery,0.8109651151423303
V14Q_g4,V14Q_g4_network_partition,network_partition,45,recovery,0.8109651151423303
V14Q_g4,V14Q_g4_message_corruption,message_corruption,1,baseline,8.54348110848413
V14Q_g4,V14Q_g4_message_corruption,message_corruption,2,baseline,7.223602224512296
V14Q_g4,V14Q_g4_message_corruption,message_corruption,3,baseline,5.70770739050759
V14Q_g4,V14Q_g4_message_corruption,message_corruption,4,baseline,4.992880681089967
V14Q_g4,V14Q_g4_message_corruption,message_corruption,5,baseline,4.697340765289669
V14Q_g4,V14Q_g4_message_corruption,message_corruption,6,baseline,3.918979122976753
V14Q_g4,V14Q_g4_message_corruption,message_corruption,7,baseline,2.4781219001523875
V14Q_g4,V14Q_g4_message_corruption,message_corruption,8,baseline,0.986564145338662
V14Q_g4,V14Q_g4_message_corruption,message_corruption,9,baseline,0.8109651151423303
V14Q_g4,V14Q_g4_message_corruption,message_corruption,10,baseline,2.7584555179201504
V14Q_g4,V14Q_g4_message_corruption,message_corruption,11,baseline,0.8012436078620793
V14Q_g4,V14Q_g4_message_corruption,message_corruption,12,baseline,0.5305599630544141
V14Q_g4,V14Q_g4_message_corruption,message_corruption,13,baseline,0.530559963054414
V14Q_g4,V14Q_g4_message_corruption,message_corruption,14,baseline,0.530559963054414
V14Q_g4,V14Q_g4_message_corruption,message_corruption,15,baseline,0.5298988942190032
V14Q_g4,V14Q_g4_message_corruption,message_corruption,16,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_message_corruption,message_corruption,17,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_message_corruption,message_corruption,18,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_message_corruption,message_corruption,19,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_message_corruption,message_corruption,20,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_message_corruption,message_corruption,21,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_message_corruption,message_corruption,22,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_message_corruption,message_corruption,23,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_message_corruption,message_corruption,24,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_message_corruption,message_corruption,25,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_message_corruption,message_corruption,26,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_message_corruption,message_corruption,27,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_message_corruption,message_corruption,28,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_message_corruption,message_corruption,29,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_message_corruption,message_corruption,30,disruption,0.8843729347631278
V14Q_g4,V14Q_g4_message_corruption,message_corruption,31,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_message_corruption,message_corruption,32,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_message_corruption,message_corruption,33,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_message_corruption,message_corruption,34,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_message_corruption,message_corruption,35,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_message_corruption,message_corruption,36,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_message_corruption,message_corruption,37,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_message_corruption,message_corruption,38,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_message_corruption,message_corruption,39,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_message_corruption,message_corruption,40,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_message_corruption,message_corruption,41,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_message_corruption,message_corruption,42,recovery,0.8843729347631278
V14Q_g4,V14Q_g4_message_corruption,message_corruption,43,recovery,2.73556606491343
V14Q_g4,V14Q_g4_message_corruption,message_corruption,44,recovery,0.8109651151423303
V14Q_g4,V14Q_g4_message_corruption,message_corruption,45,recovery,0.8109651151423303
V14Q_g5,V14Q_g5_nominal,nominal,1,baseline,11.898093671875303
V14Q_g5,V14Q_g5_nominal,nominal,2,baseline,10.643319762643848
V14Q_g5,V14Q_g5_nominal,nominal,3,baseline,13.70407944214146
V14Q_g5,V14Q_g5_nominal,nominal,4,baseline,22.83857356884923
V14Q_g5,V14Q_g5_nominal,nominal,5,baseline,29.125379611852715
V14Q_g5,V14Q_g5_nominal,nominal,6,baseline,24.676908997832403
V14Q_g5,V14Q_g5_nominal,nominal,7,baseline,5.970711433614133
V14Q_g5,V14Q_g5_nominal,nominal,8,baseline,2.745746399960771
V14Q_g5,V14Q_g5_nominal,nominal,9,baseline,2.966005157173679
V14Q_g5,V14Q_g5_nominal,nominal,10,baseline,1.4548489866124283
V14Q_g5,V14Q_g5_nominal,nominal,11,baseline,1.485473860954943
V14Q_g5,V14Q_g5_nominal,nominal,12,baseline,1.485473860954943
V14Q_g5,V14Q_g5_nominal,nominal,13,baseline,1.485473860954943
V14Q_g5,V14Q_g5_nominal,nominal,14,baseline,1.485473860954943
V14Q_g5,V14Q_g5_nominal,nominal,15,baseline,1.485473860954943
V14Q_g5,V14Q_g5_nominal,nominal,16,disruption,1.485473860954943
V14Q_g5,V14Q_g5_nominal,nominal,17,disruption,1.485473860954943
V14Q_g5,V14Q_g5_nominal,nominal,18,disruption,1.485473860954943
V14Q_g5,V14Q_g5_nominal,nominal,19,disruption,1.485473860954943
V14Q_g5,V14Q_g5_nominal,nominal,20,disruption,1.485473860954943
V14Q_g5,V14Q_g5_nominal,nominal,21,disruption,1.485473860954943
V14Q_g5,V14Q_g5_nominal,nominal,22,disruption,1.485473860954943
V14Q_g5,V14Q_g5_nominal,nominal,23,disruption,1.485473860954943
V14Q_g5,V14Q_g5_nominal,nominal,24,disruption,1.485473860954943
V14Q_g5,V14Q_g5_nominal,nominal,25,disruption,1.485473860954943
V14Q_g5,V14Q_g5_nominal,nominal,26,disruption,1.485473860954943
V14Q_g5,V14Q_g5_nominal,nominal,27,disruption,1.485473860954943
V14Q_g5,V14Q_g5_nominal,nominal,28,disruption,1.485473860954943
V14Q_g5,V14Q_g5_nominal,nominal,29,disruption,1.485473860954943
V14Q_g5,V14Q_g5_nominal,nominal,30,disruption,2.9880331199990087
V14Q_g5,V14Q_g5_nominal,nominal,31,recovery,1.4956006311943422
V14Q_g5,V14Q_g5_nominal,nominal,32,recovery,1.495600631194342
V14Q_g5,V14Q_g5_nominal,nominal,33,recovery,1.4956006311943422
V14Q_g5,V14Q_g5_nominal,nominal,34,recovery,1.559216831551813
V14Q_g5,V14Q_g5_nominal,nominal,35,recovery,1.385074778203673
V14Q_g5,V14Q_g5_nominal,nominal,36,recovery,1.485473860954943
V14Q_g5,V14Q_g5_nominal,nominal,37,recovery,2.980794693011952
V14Q_g5,V14Q_g5_nominal,nominal,38,recovery,1.6730940559743837
V14Q_g5,V14Q_g5_nominal,nominal,39,recovery,1.6730940559743834
V14Q_g5,V14Q_g5_nominal,nominal,40,recovery,1.6730940559743837
V14Q_g5,V14Q_g5_nominal,nominal,41,recovery,1.6730940559743837
V14Q_g5,V14Q_g5_nominal,nominal,42,recovery,1.480280823356516
V14Q_g5,V14Q_g5_nominal,nominal,43,recovery,1.485473860954943
V14Q_g5,V14Q_g5_nominal,nominal,44,recovery,1.485473860954943
V14Q_g5,V14Q_g5_nominal,nominal,45,recovery,1.485473860954943
V14Q_g5,V14Q_g5_field_reversal,field_reversal,1,baseline,11.898093671875303
V14Q_g5,V14Q_g5_field_reversal,field_reversal,2,baseline,10.643319762643848
V14Q_g5,V14Q_g5_field_reversal,field_reversal,3,baseline,13.70407944214146
V14Q_g5,V14Q_g5_field_reversal,field_reversal,4,baseline,22.83857356884923
V14Q_g5,V14Q_g5_field_reversal,field_reversal,5,baseline,29.125379611852715
V14Q_g5,V14Q_g5_field_reversal,field_reversal,6,baseline,24.676908997832403
V14Q_g5,V14Q_g5_field_reversal,field_reversal,7,baseline,5.970711433614133
V14Q_g5,V14Q_g5_field_reversal,field_reversal,8,baseline,2.745746399960771
V14Q_g5,V14Q_g5_field_reversal,field_reversal,9,baseline,2.966005157173679
V14Q_g5,V14Q_g5_field_reversal,field_reversal,10,baseline,1.4548489866124283
V14Q_g5,V14Q_g5_field_reversal,field_reversal,11,baseline,1.485473860954943
V14Q_g5,V14Q_g5_field_reversal,field_reversal,12,baseline,1.485473860954943
V14Q_g5,V14Q_g5_field_reversal,field_reversal,13,baseline,1.485473860954943
V14Q_g5,V14Q_g5_field_reversal,field_reversal,14,baseline,1.485473860954943
V14Q_g5,V14Q_g5_field_reversal,field_reversal,15,baseline,1.485473860954943
V14Q_g5,V14Q_g5_field_reversal,field_reversal,16,disruption,86.1585890524293
V14Q_g5,V14Q_g5_field_reversal,field_reversal,17,disruption,223.6368717258806
V14Q_g5,V14Q_g5_field_reversal,field_reversal,18,disruption,262.25695416565173
V14Q_g5,V14Q_g5_field_reversal,field_reversal,19,disruption,218.3700826660738
V14Q_g5,V14Q_g5_field_reversal,field_reversal,20,disruption,72.84061244024443
V14Q_g5,V14Q_g5_field_reversal,field_reversal,21,disruption,1.485473860954943
V14Q_g5,V14Q_g5_field_reversal,field_reversal,22,disruption,1.485473860954943
V14Q_g5,V14Q_g5_field_reversal,field_reversal,23,disruption,1.485473860954943
V14Q_g5,V14Q_g5_field_reversal,field_reversal,24,disruption,1.485473860954943
V14Q_g5,V14Q_g5_field_reversal,field_reversal,25,disruption,1.485473860954943
V14Q_g5,V14Q_g5_field_reversal,field_reversal,26,disruption,1.485473860954943
V14Q_g5,V14Q_g5_field_reversal,field_reversal,27,disruption,1.485473860954943
V14Q_g5,V14Q_g5_field_reversal,field_reversal,28,disruption,1.485473860954943
V14Q_g5,V14Q_g5_field_reversal,field_reversal,29,disruption,1.485473860954943
V14Q_g5,V14Q_g5_field_reversal,field_reversal,30,disruption,1.485473860954943
V14Q_g5,V14Q_g5_field_reversal,field_reversal,31,recovery,83.20554926065324
V14Q_g5,V14Q_g5_field_reversal,field_reversal,32,recovery,220.05179500410827
V14Q_g5,V14Q_g5_field_reversal,field_reversal,33,recovery,258.5430873964591
V14Q_g5,V14Q_g5_field_reversal,field_reversal,34,recovery,214.69410893013605
V14Q_g5,V14Q_g5_field_reversal,field_reversal,35,recovery,69.45039358203043
V14Q_g5,V14Q_g5_field_reversal,field_reversal,36,recovery,1.485473860954943
V14Q_g5,V14Q_g5_field_reversal,field_reversal,37,recovery,2.980794693011952
V14Q_g5,V14Q_g5_field_reversal,field_reversal,38,recovery,1.6730940559743837
V14Q_g5,V14Q_g5_field_reversal,field_reversal,39,recovery,1.6730940559743834
V14Q_g5,V14Q_g5_field_reversal,field_reversal,40,recovery,1.6730940559743837
V14Q_g5,V14Q_g5_field_reversal,field_reversal,41,recovery,1.6730940559743837
V14Q_g5,V14Q_g5_field_reversal,field_reversal,42,recovery,1.480280823356516
V14Q_g5,V14Q_g5_field_reversal,field_reversal,43,recovery,1.485473860954943
V14Q_g5,V14Q_g5_field_reversal,field_reversal,44,recovery,1.485473860954943
V14Q_g5,V14Q_g5_field_reversal,field_reversal,45,recovery,1.485473860954943
V14Q_g5,V14Q_g5_network_partition,network_partition,1,baseline,11.898093671875303
V14Q_g5,V14Q_g5_network_partition,network_partition,2,baseline,10.643319762643848
V14Q_g5,V14Q_g5_network_partition,network_partition,3,baseline,13.70407944214146
V14Q_g5,V14Q_g5_network_partition,network_partition,4,baseline,22.83857356884923
V14Q_g5,V14Q_g5_network_partition,network_partition,5,baseline,29.125379611852715
V14Q_g5,V14Q_g5_network_partition,network_partition,6,baseline,24.676908997832403
V14Q_g5,V14Q_g5_network_partition,network_partition,7,baseline,5.970711433614133
V14Q_g5,V14Q_g5_network_partition,network_partition,8,baseline,2.745746399960771
V14Q_g5,V14Q_g5_network_partition,network_partition,9,baseline,2.966005157173679
V14Q_g5,V14Q_g5_network_partition,network_partition,10,baseline,1.4548489866124283
V14Q_g5,V14Q_g5_network_partition,network_partition,11,baseline,1.485473860954943
V14Q_g5,V14Q_g5_network_partition,network_partition,12,baseline,1.485473860954943
V14Q_g5,V14Q_g5_network_partition,network_partition,13,baseline,1.485473860954943
V14Q_g5,V14Q_g5_network_partition,network_partition,14,baseline,1.485473860954943
V14Q_g5,V14Q_g5_network_partition,network_partition,15,baseline,1.485473860954943
V14Q_g5,V14Q_g5_network_partition,network_partition,16,disruption,1.485473860954943
V14Q_g5,V14Q_g5_network_partition,network_partition,17,disruption,1.485473860954943
V14Q_g5,V14Q_g5_network_partition,network_partition,18,disruption,1.485473860954943
V14Q_g5,V14Q_g5_network_partition,network_partition,19,disruption,1.485473860954943
V14Q_g5,V14Q_g5_network_partition,network_partition,20,disruption,1.485473860954943
V14Q_g5,V14Q_g5_network_partition,network_partition,21,disruption,1.485473860954943
V14Q_g5,V14Q_g5_network_partition,network_partition,22,disruption,1.485473860954943
V14Q_g5,V14Q_g5_network_partition,network_partition,23,disruption,1.485473860954943
V14Q_g5,V14Q_g5_network_partition,network_partition,24,disruption,1.485473860954943
V14Q_g5,V14Q_g5_network_partition,network_partition,25,disruption,1.485473860954943
V14Q_g5,V14Q_g5_network_partition,network_partition,26,disruption,1.485473860954943
V14Q_g5,V14Q_g5_network_partition,network_partition,27,disruption,1.485473860954943
V14Q_g5,V14Q_g5_network_partition,network_partition,28,disruption,1.485473860954943
V14Q_g5,V14Q_g5_network_partition,network_partition,29,disruption,1.485473860954943
V14Q_g5,V14Q_g5_network_partition,network_partition,30,disruption,1.485473860954943
V14Q_g5,V14Q_g5_network_partition,network_partition,31,recovery,1.485473860954943
V14Q_g5,V14Q_g5_network_partition,network_partition,32,recovery,1.485473860954943
V14Q_g5,V14Q_g5_network_partition,network_partition,33,recovery,1.485473860954943
V14Q_g5,V14Q_g5_network_partition,network_partition,34,recovery,1.485473860954943
V14Q_g5,V14Q_g5_network_partition,network_partition,35,recovery,1.485473860954943
V14Q_g5,V14Q_g5_network_partition,network_partition,36,recovery,1.485473860954943
