acceptances,agreement_rate,application,coalition_formation_rate,coalition_proposals,coalition_recall_when_required,coalitions,coalitions_formed,commitment_breaches,commitment_memory_accuracy,commitment_memory_items,communication_active_decision_epochs,conservation_error,contradiction_rate,counteroffers,crisis_mode_fraction,cumulative_unmet_weighted_need,delivered_messages,failed_actions,fairness,final_backlog,fulfillment_rate,generated_tokens,individually_rational_agreement_rate,information_disclosures,inventory_efficiency,llm_calls,llm_latency_seconds,manifest,max_free_energy,mean_agent_utility,mean_consensus_rmse,mean_time_to_agreement,message_bytes,message_delivery_rate,messages,method,method_variant,minimum_agent_utility,monitor_sketch_bytes,monitor_sketch_messages,multi_step_completion_rate,n_agents,on_time_delivery_rate,option_counts,partner_reliability_brier,partner_reliability_observations,plan_revisions,planner_revision,primary_outcome,prompt_tokens,quiet_mode_fraction,recovery_time,rejections,rl_training_seed,run_id,scenario,scenario_name,seed,service_loss_auc,social_welfare,status,targeted_mode_fraction,tool_calls,tool_proposals,total_communication_bytes,total_communication_messages,total_cost,transport_efficiency,trigger_activations,trigger_alert_attempts,trigger_alert_successes,useful_coalition_precision,valid_structured_output_rate,valid_tool_call_rate,wall_clock_seconds
0,0.0,commercial,1.0,17,1.0,17,11,0,0.0,0,0,-2.2737367544323206e-13,0.0,0,0.0,6081.084853926191,39,15,0.9481774709043447,564.7051329104349,0.012836883304362128,4392,0.0,1,0.006992908469219918,74,63.617488201707616,manifests/ablations-commercial-doet_rule-n10-s8302-compound_partition-vselected.json,0.3534478133021639,-0.014615549843201358,0.09086585789644637,,14023,0.78,50,doet_rule,selected,-0.9673657807349648,7692,20,0.8666666666666667,10,0.0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 20, 6: 15, 7: 6, 8: 33}",,0,13,a09a35458c702b33eeacc393d103063234e8bc28,22.27355413891414,126316,1.0,16.0,0,0,ablations-commercial-doet_rule-n10-s8302-compound_partition-vselected,partition-compound-p1.0-o1.0,compound_partition,8302,22.27355413891414,0.2498812510304483,complete,0.0,60,74,21715,70,0.0,0.0,0,0,0,0.0,1.0,0.7972972972972973,63.76641654223204
0,0.0,commercial,1.0,21,1.0,21,19,0,0.0,0,0,2.2737367544323206e-13,0.0,0,0.0,6228.492673439557,52,25,0.8700825632349897,596.1115193937876,0.02119895297599204,5760,0.0,1,0.01267188605581309,94,89.07609519362448,manifests/ablations-commercial-doet_rule-n10-s8303-compound_partition-vselected.json,0.3534478133021639,0.008005988518298295,0.08987790062345995,,16355,0.8524590163934426,61,doet_rule,selected,-0.9220432138652773,8452,22,0.8,10,0.0,"{0: 1, 1: 0, 2: 0, 3: 0, 4: 0, 5: 29, 6: 24, 7: 5, 8: 35}",,0,20,a09a35458c702b33eeacc393d103063234e8bc28,21.120479944639165,164792,1.0,16.0,0,0,ablations-commercial-doet_rule-n10-s8303-compound_partition-vselected,partition-compound-p1.0-o1.0,compound_partition,8303,21.120479944639165,0.23871959378473945,complete,0.0,71,94,24807,83,0.0,0.0,0,0,0,0.0,1.0,0.7340425531914894,89.25404356047511
0,0.0,commercial,1.0,15,1.0,15,12,0,0.0,0,0,-1.1368683772161603e-13,0.0,0,0.0,6761.891317168919,41,15,0.9960282529791187,627.3071001713425,0.01108015993612166,4342,0.0,4,0.007467722880732651,72,58.293966285884416,manifests/ablations-commercial-doet_rule-n10-s8301-compound_partition-vwithout_hysteresis.json,0.3534478133021639,-0.005257580836896746,0.09428609203231438,,12909,0.8541666666666666,48,doet_rule,without_hysteresis,-0.7472406887335885,6908,18,0.8666666666666667,10,0.0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 20, 6: 15, 7: 7, 8: 30}",,0,13,a09a35458c702b33eeacc393d103063234e8bc28,22.327409902711967,122390,1.0,16.0,0,0,ablations-commercial-doet_rule-n10-s8301-compound_partition-vwithout_hysteresis,partition-compound-p1.0-o1.0,compound_partition,8301,22.327409902711967,0.26008722318090133,complete,0.0,58,72,19817,66,0.0,0.0,0,0,0,0.0,0.9861111111111112,0.7916666666666666,58.43033007159829
0,0.0,commercial,1.0,17,1.0,17,11,0,0.0,0,0,-2.2737367544323206e-13,0.0,0,0.0,6081.084853926191,39,15,0.9481774709043447,564.7051329104349,0.012836883304362128,4392,0.0,1,0.006992908469219918,74,63.52460076659917,manifests/ablations-commercial-doet_rule-n10-s8302-compound_partition-vwithout_hysteresis.json,0.3534478133021639,-0.014615549843201358,0.09086585789644637,,14023,0.78,50,doet_rule,without_hysteresis,-0.9673657807349648,7692,20,0.8666666666666667,10,0.0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 20, 6: 15, 7: 6, 8: 33}",,0,13,a09a35458c702b33eeacc393d103063234e8bc28,22.27355413891414,126316,1.0,16.0,0,0,ablations-commercial-doet_rule-n10-s8302-compound_partition-vwithout_hysteresis,partition-compound-p1.0-o1.0,compound_partition,8302,22.27355413891414,0.2498812510304483,complete,0.0,60,74,21715,70,0.0,0.0,0,0,0,0.0,1.0,0.7972972972972973,63.66906766593456
0,0.0,commercial,1.0,21,1.0,21,19,0,0.0,0,0,2.2737367544323206e-13,0.0,0,0.0,6228.492673439557,52,25,0.8700825632349897,596.1115193937876,0.02119895297599204,5760,0.0,1,0.01267188605581309,94,88.97179911658169,manifests/ablations-commercial-doet_rule-n10-s8303-compound_partition-vwithout_hysteresis.json,0.3534478133021639,0.008005988518298295,0.08987790062345995,,16355,0.8524590163934426,61,doet_rule,without_hysteresis,-0.9220432138652773,8452,22,0.8,10,0.0,"{0: 1, 1: 0, 2: 0, 3: 0, 4: 0, 5: 29, 6: 24, 7: 5, 8: 35}",,0,20,a09a35458c702b33eeacc393d103063234e8bc28,21.120479944639165,164792,1.0,16.0,0,0,ablations-commercial-doet_rule-n10-s8303-compound_partition-vwithout_hysteresis,partition-compound-p1.0-o1.0,compound_partition,8303,21.120479944639165,0.23871959378473945,complete,0.0,71,94,24807,83,0.0,0.0,0,0,0,0.0,1.0,0.7340425531914894,89.15515156835318
0,0.0,commercial,1.0,15,1.0,15,12,0,0.0,0,0,-1.1368683772161603e-13,0.0,0,0.0,6761.891317168919,41,15,0.9960282529791187,627.3071001713425,0.01108015993612166,4342,0.0,4,0.007467722880732651,72,58.57839878275994,manifests/ablations-commercial-doet_rule-n10-s8301-compound_partition-vwithout_local_surprisal.json,0.3534478133021639,-0.005257580836896746,0.09428609203231438,,12909,0.8541666666666666,48,doet_rule,without_local_surprisal,-0.7472406887335885,6908,18,0.8666666666666667,10,0.0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 20, 6: 15, 7: 7, 8: 30}",,0,13,a09a35458c702b33eeacc393d103063234e8bc28,22.327409902711967,122390,1.0,16.0,0,0,ablations-commercial-doet_rule-n10-s8301-compound_partition-vwithout_local_surprisal,partition-compound-p1.0-o1.0,compound_partition,8301,22.327409902711967,0.26008722318090133,complete,0.0,58,72,19817,66,0.0,0.0,0,0,0,0.0,0.9861111111111112,0.7916666666666666,58.720185469836
0,0.0,commercial,1.0,17,1.0,17,11,0,0.0,0,0,-2.2737367544323206e-13,0.0,0,0.0,6081.084853926191,39,15,0.9481774709043447,564.7051329104349,0.012836883304362128,4392,0.0,1,0.006992908469219918,74,63.55602277442814,manifests/ablations-commercial-doet_rule-n10-s8302-compound_partition-vwithout_local_surprisal.json,0.3534478133021639,-0.014615549843201358,0.09086585789644637,,14023,0.78,50,doet_rule,without_local_surprisal,-0.9673657807349648,7692,20,0.8666666666666667,10,0.0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 20, 6: 15, 7: 6, 8: 33}",,0,13,a09a35458c702b33eeacc393d103063234e8bc28,22.27355413891414,126316,1.0,16.0,0,0,ablations-commercial-doet_rule-n10-s8302-compound_partition-vwithout_local_surprisal,partition-compound-p1.0-o1.0,compound_partition,8302,22.27355413891414,0.2498812510304483,complete,0.0,60,74,21715,70,0.0,0.0,0,0,0,0.0,1.0,0.7972972972972973,63.698974162340164
0,0.0,commercial,1.0,21,1.0,21,19,0,0.0,0,0,2.2737367544323206e-13,0.0,0,0.0,6228.492673439557,52,25,0.8700825632349897,596.1115193937876,0.02119895297599204,5760,0.0,1,0.01267188605581309,94,88.95639541745186,manifests/ablations-commercial-doet_rule-n10-s8303-compound_partition-vwithout_local_surprisal.json,0.3534478133021639,0.008005988518298295,0.08987790062345995,,16355,0.8524590163934426,61,doet_rule,without_local_surprisal,-0.9220432138652773,8452,22,0.8,10,0.0,"{0: 1, 1: 0, 2: 0, 3: 0, 4: 0, 5: 29, 6: 24, 7: 5, 8: 35}",,0,20,a09a35458c702b33eeacc393d103063234e8bc28,21.120479944639165,164792,1.0,16.0,0,0,ablations-commercial-doet_rule-n10-s8303-compound_partition-vwithout_local_surprisal,partition-compound-p1.0-o1.0,compound_partition,8303,21.120479944639165,0.23871959378473945,complete,0.0,71,94,24807,83,0.0,0.0,0,0,0,0.0,1.0,0.7340425531914894,89.13471864536405
0,0.0,commercial,1.0,20,1.0,20,16,0,0.0,0,0,-1.1368683772161603e-13,0.0,0,0.0,6761.891317168919,50,20,0.9960282529791187,627.3071001713425,0.01108015993612166,5129,0.0,4,0.007467722880732651,86,73.72283392399555,manifests/ablations-commercial-doet_rule-n10-s8301-compound_partition-vwithout_distributed_gossip.json,0.3534478133021639,-0.0052524487128698715,0.09959554264056457,,15292,0.8771929824561403,57,doet_rule,without_distributed_gossip,-0.7472406887335885,0,0,0.85,10,0.0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 23, 6: 19, 7: 8, 8: 36}",,0,17,a09a35458c702b33eeacc393d103063234e8bc28,22.327409902711967,148155,1.0,16.0,0,0,ablations-commercial-doet_rule-n10-s8301-compound_partition-vwithout_distributed_gossip,partition-compound-p1.0-o1.0,compound_partition,8301,22.327409902711967,0.26008722318090133,complete,0.0,66,86,15292,57,0.0,0.0,0,0,0,0.0,1.0,0.7674418604651163,73.88808047398925
0,0.0,commercial,1.0,24,1.0,24,18,0,0.0,0,0,-2.2737367544323206e-13,0.0,0,0.0,6081.084853926191,53,32,0.9481774709043447,564.7051329104349,0.012836883304362128,6317,0.0,1,0.006992908469219918,99,104.40296127274634,manifests/ablations-commercial-doet_rule-n10-s8302-compound_partition-vwithout_distributed_gossip.json,0.3534478133021639,-0.014615549843201358,0.09959554264056457,,17579,0.828125,64,doet_rule,without_distributed_gossip,-0.9673657807349648,0,0,0.625,10,0.0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 29, 6: 32, 7: 6, 8: 32}",,0,20,a09a35458c702b33eeacc393d103063234e8bc28,22.27355413891414,176962,1.0,16.0,0,0,ablations-commercial-doet_rule-n10-s8302-compound_partition-vwithout_distributed_gossip,partition-compound-p1.0-o1.0,compound_partition,8302,22.27355413891414,0.2498812510304483,complete,0.0,78,99,17579,64,0.0,0.0,0,0,0,0.0,1.0,0.6767676767676768,104.60169741511345
0,0.0,commercial,1.0,17,1.0,17,13,0,0.0,0,0,2.2737367544323206e-13,0.0,0,0.0,6228.492673439557,40,15,0.8700825632349897,596.1115193937876,0.02119895297599204,4408,0.0,2,0.01267188605581309,75,62.782367408275604,manifests/ablations-commercial-doet_rule-n10-s8303-compound_partition-vwithout_distributed_gossip.json,0.3534478133021639,0.007999267749817601,0.09886448943823058,,14373,0.7692307692307693,52,doet_rule,without_distributed_gossip,-0.9220432138652773,0,0,0.9333333333333333,10,0.0,"{0: 1, 1: 0, 2: 0, 3: 0, 4: 0, 5: 21, 6: 14, 7: 6, 8: 33}",,0,14,a09a35458c702b33eeacc393d103063234e8bc28,21.120479944639165,126661,1.0,16.0,0,0,ablations-commercial-doet_rule-n10-s8303-compound_partition-vwithout_distributed_gossip,partition-compound-p1.0-o1.0,compound_partition,8303,21.120479944639165,0.23871959378473945,complete,0.0,60,75,14373,52,0.0,0.0,0,0,0,0.0,1.0,0.8,62.948345612734556
0,0.0,commercial,1.0,28,1.0,27,21,0,0.0,0,0,-1.1368683772161603e-13,0.0,0,0.0,6761.891317168919,58,33,0.9960282529791187,627.3071001713425,0.01108015993612166,6679,0.0,3,0.007467722880732651,105,100.99435480684039,manifests/ablations-commercial-doet_rule-n10-s8301-compound_partition-vpartition_signal_noise.json,0.3534478133021639,-0.005222543171012494,0.09428609203231438,,19571,0.8169014084507042,71,doet_rule,partition_signal_noise,-0.7472406887335885,6908,18,0.7878787878787878,10,0.0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 28, 6: 32, 7: 7, 8: 38}",,0,26,a09a35458c702b33eeacc393d103063234e8bc28,22.327409902711967,185821,1.0,16.0,0,0,ablations-commercial-doet_rule-n10-s8301-compound_partition-vpartition_signal_noise,partition-compound-p1.0-o1.0,compound_partition,8301,22.327409902711967,0.26008722318090133,complete,0.0,77,105,26479,89,0.0,0.0,0,0,0,0.0,1.0,0.6857142857142857,101.18560074269772
0,0.0,commercial,1.0,24,1.0,24,21,0,0.0,0,0,-2.2737367544323206e-13,0.0,0,0.0,6081.084853926191,59,33,0.9481774709043447,564.7051329104349,0.012836883304362128,6423,0.0,1,0.006992908469219918,102,104.46849070116873,manifests/ablations-commercial-doet_rule-n10-s8302-compound_partition-vpartition_signal_noise.json,0.3534478133021639,-0.014615549843201358,0.09086585789644637,,18255,0.8676470588235294,68,doet_rule,partition_signal_noise,-0.9673657807349648,7692,20,0.6363636363636364,10,0.0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 32, 6: 30, 7: 10, 8: 30}",,0,21,a09a35458c702b33eeacc393d103063234e8bc28,22.27355413891414,184521,1.0,16.0,0,0,ablations-commercial-doet_rule-n10-s8302-compound_partition-vpartition_signal_noise,partition-compound-p1.0-o1.0,compound_partition,8302,22.27355413891414,0.2498812510304483,complete,0.0,78,102,25947,88,0.0,0.0,0,0,0,0.0,0.9901960784313726,0.6764705882352942,104.65564495325089
0,0.0,commercial,1.0,14,1.0,14,12,0,0.0,0,0,2.2737367544323206e-13,0.0,0,0.0,6228.492673439557,42,18,0.8700825632349897,596.1115193937876,0.02119895297599204,4554,0.0,4,0.01267188605581309,77,63.51857796683909,manifests/ablations-commercial-doet_rule-n10-s8303-compound_partition-vpartition_signal_noise.json,0.3534478133021639,0.007922526477004449,0.08987790062345995,,12938,0.8571428571428571,49,doet_rule,partition_signal_noise,-0.9220432138652773,8452,22,0.7777777777777778,10,0.0,"{0: 1, 1: 0, 2: 0, 3: 0, 4: 0, 5: 21, 6: 18, 7: 6, 8: 31}",,0,14,a09a35458c702b33eeacc393d103063234e8bc28,21.120479944639165,131384,1.0,16.0,0,0,ablations-commercial-doet_rule-n10-s8303-compound_partition-vpartition_signal_noise,partition-compound-p1.0-o1.0,compound_partition,8303,21.120479944639165,0.23871959378473945,complete,0.0,62,77,21390,71,0.0,0.0,0,0,0,0.0,1.0,0.7662337662337663,63.791548021137714
0,0.0,commercial,1.0,19,1.0,19,15,0,0.0,0,0,-1.1368683772161603e-13,0.0,0,0.0,6761.891317168919,48,19,0.9960282529791187,627.3071001713425,0.01108015993612166,4974,0.0,3,0.007467722880732651,81,70.94621124491101,manifests/ablations-commercial-global_entropy_trigger_oracle-n10-s8301-compound_partition.json,0.3534478133021639,-0.005212278922958743,0.06820856278576938,,14550,0.8888888888888888,54,global_entropy_trigger_oracle,base,-0.7472406887335885,0,0,0.8947368421052632,10,0.0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 24, 6: 19, 7: 6, 8: 32}",,0,17,a09a35458c702b33eeacc393d103063234e8bc28,22.327409902711967,140656,1.0,16.0,0,0,ablations-commercial-global_entropy_trigger_oracle-n10-s8301-compound_partition,partition-compound-p1.0-o1.0,compound_partition,8301,22.327409902711967,0.26008722318090133,complete,0.0,62,81,14550,54,0.0,0.0,0,0,0,0.0,0.9876543209876543,0.7654320987654321,71.11567256599665
0,0.0,commercial,1.0,14,1.0,14,9,0,0.0,0,0,-2.2737367544323206e-13,0.0,0,0.0,6081.084853926191,33,14,0.9481774709043447,564.7051329104349,0.012836883304362128,3953,0.0,2,0.006992908469219918,67,53.874238081276445,manifests/ablations-commercial-global_entropy_trigger_oracle-n10-s8302-compound_partition.json,0.3534478133021639,-0.014663050474103084,0.06819658279775896,,11380,0.8048780487804879,41,global_entropy_trigger_oracle,base,-0.9673657807349648,0,0,0.8571428571428571,10,0.0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 16, 6: 13, 7: 6, 8: 32}",,0,12,a09a35458c702b33eeacc393d103063234e8bc28,22.27355413891414,112665,1.0,16.0,0,0,ablations-commercial-global_entropy_trigger_oracle-n10-s8302-compound_partition,partition-compound-p1.0-o1.0,compound_partition,8302,22.27355413891414,0.2498812510304483,complete,0.0,56,67,11380,41,0.0,0.0,0,0,0,0.0,0.9552238805970149,0.7910447761194029,54.01789265871048
0,0.0,commercial,1.0,17,1.0,17,13,0,0.0,0,0,2.2737367544323206e-13,0.0,0,0.0,6228.492673439557,41,22,0.8700825632349897,596.1115193937876,0.02119895297599204,4871,0.0,0,0.01267188605581309,83,69.49587849527599,manifests/ablations-commercial-global_entropy_trigger_oracle-n10-s8303-compound_partition.json,0.3534478133021639,0.008044359154704871,0.06780062836303595,,14081,0.803921568627451,51,global_entropy_trigger_oracle,base,-0.9220432138652773,0,0,0.6818181818181818,10,0.0,"{0: 1, 1: 0, 2: 0, 3: 0, 4: 0, 5: 22, 6: 22, 7: 5, 8: 33}",,0,15,a09a35458c702b33eeacc393d103063234e8bc28,21.120479944639165,143116,1.0,16.0,0,0,ablations-commercial-global_entropy_trigger_oracle-n10-s8303-compound_partition,partition-compound-p1.0-o1.0,compound_partition,8303,21.120479944639165,0.23871959378473945,complete,0.0,63,83,14081,51,0.0,0.0,0,0,0,0.0,1.0,0.7349397590361446,69.65251472964883
2,0.4,commercial,1.0,30,1.0,30,25,2,1.0,10,86,-1.1368683772161603e-13,0.007874015748031496,0,0.2833333333333333,6761.891317168919,92,46,0.9960282529791187,627.3071001713425,0.01108015993612166,8371,0.5,2,0.007467722880732651,127,121.27300295978787,manifests/ablations-commercial-disruption_label_oracle-n10-s8301-compound_partition.json,0.3534478133021639,-0.005177241257074491,0.06820856278576938,1.0,27596,0.8932038834951457,103,disruption_label_oracle,base,-0.7472406887335885,0,0,0.7391304347826086,10,0.0,"{0: 9, 1: 2, 2: 0, 3: 18, 4: 3, 5: 34, 6: 32, 7: 13, 8: 16}",0.125,4,34,a09a35458c702b33eeacc393d103063234e8bc28,22.327409902711967,237011,0.5166666666666667,16.0,0,0,ablations-commercial-disruption_label_oracle-n10-s8301-compound_partition,partition-compound-p1.0-o1.0,compound_partition,8301,22.327409902711967,0.26008722318090133,complete,0.2,94,127,27596,103,0.0,0.0,10,18,18,0.0,1.0,0.6377952755905512,121.50103271380067
0,0.0,commercial,1.0,21,1.0,21,16,0,0.6666666666666666,12,82,-2.2737367544323206e-13,0.0,2,0.2833333333333333,6081.084853926191,70,63,0.9481774709043447,564.7051329104349,0.012836883304362128,9487,0.0,4,0.006992908469219918,130,171.15223626047376,manifests/ablations-commercial-disruption_label_oracle-n10-s8302-compound_partition.json,0.3534478133021639,-0.014758051735906542,0.06819658279775896,,23264,0.8433734939759037,83,disruption_label_oracle,base,-0.9673657807349648,0,0,0.38095238095238093,10,0.0,"{0: 2, 1: 1, 2: 0, 3: 25, 4: 38, 5: 22, 6: 23, 7: 7, 8: 12}",,0,24,a09a35458c702b33eeacc393d103063234e8bc28,22.27355413891414,256438,0.5166666666666667,16.0,0,0,ablations-commercial-disruption_label_oracle-n10-s8302-compound_partition,partition-compound-p1.0-o1.0,compound_partition,8302,22.27355413891414,0.2498812510304483,complete,0.2,90,130,23264,83,0.0,0.0,10,18,18,0.0,0.8923076923076924,0.5153846153846153,171.390080191195
1,0.16666666666666666,commercial,1.0,29,1.0,29,23,1,0.8571428571428571,14,94,2.2737367544323206e-13,0.0072992700729927005,1,0.2833333333333333,6228.492673439557,89,53,0.8700825632349897,596.1115193937876,0.02119895297599204,9385,1.0,0,0.01267188605581309,137,139.2952198982238,manifests/ablations-commercial-disruption_label_oracle-n10-s8303-compound_partition.json,0.3534478133021639,0.008044359154704871,0.06780062836303595,2.0,29567,0.8317757009345794,107,disruption_label_oracle,base,-0.9220432138652773,0,0,0.5471698113207547,10,0.0,"{0: 4, 1: 1, 2: 0, 3: 22, 4: 21, 5: 34, 6: 31, 7: 12, 8: 12}",0.25,2,29,a09a35458c702b33eeacc393d103063234e8bc28,21.120479944639165,262604,0.5166666666666667,16.0,0,0,ablations-commercial-disruption_label_oracle-n10-s8303-compound_partition,partition-compound-p1.0-o1.0,compound_partition,8303,21.120479944639165,0.23871959378473945,complete,0.2,108,137,29567,107,0.0,0.0,10,18,18,0.0,0.9927007299270073,0.6131386861313869,139.53661557286978
1,0.14285714285714285,commercial,1.0,44,1.0,43,35,1,0.7777777777777778,18,152,-1.1368683772161603e-13,0.011363636363636364,2,0.8,6761.891317168919,101,63,0.9960282529791187,627.3071001713425,0.01108015993612166,11917,0.0,3,0.007467722880732651,176,160.81437412649382,manifests/ablations-commercial-kpi_cusum_trigger-n10-s8301-compound_partition-vprivate_local_kpi.json,0.3534478133021639,-0.005212278922958743,0.06820856278576938,3.0,38128,0.7709923664122137,131,kpi_cusum_trigger,private_local_kpi,-0.7472406887335885,0,0,0.38095238095238093,10,0.0,"{0: 2, 1: 0, 2: 0, 3: 31, 4: 41, 5: 75, 6: 18, 7: 6, 8: 3}",0.16999999999999998,2,24,a09a35458c702b33eeacc393d103063234e8bc28,22.327409902711967,348323,0.2,16.0,0,0,ablations-commercial-kpi_cusum_trigger-n10-s8301-compound_partition-vprivate_local_kpi,partition-compound-p1.0-o1.0,compound_partition,8301,22.327409902711967,0.26008722318090133,complete,0.0,147,176,38128,131,0.0,0.0,8,0,0,0.0,0.9886363636363636,0.6420454545454546,161.09804406389594
3,0.3,commercial,1.0,31,1.0,31,22,3,0.7692307692307693,26,151,-2.2737367544323206e-13,0.005747126436781609,3,0.8,6056.586753926191,75,66,0.9988883156036596,562.4780329104349,0.01673008499328949,11363,1.0,2,0.009113735029482418,174,164.10551948100345,manifests/ablations-commercial-kpi_cusum_trigger-n10-s8302-compound_partition-vprivate_local_kpi.json,0.3534478133021639,-0.012318318024925324,0.06819658279775896,1.0,27600,0.7978723404255319,94,kpi_cusum_trigger,private_local_kpi,-0.9684438769206934,0,0,0.3939393939393939,10,1.0,"{0: 15, 1: 0, 2: 0, 3: 45, 4: 48, 5: 42, 6: 15, 7: 8, 8: 1}",0.125,4,26,a09a35458c702b33eeacc393d103063234e8bc28,22.213710995390834,347724,0.2,16.0,1,0,ablations-commercial-kpi_cusum_trigger-n10-s8302-compound_partition-vprivate_local_kpi,partition-compound-p1.0-o1.0,compound_partition,8302,22.213710995390834,0.2658797058940513,complete,0.0,139,174,27600,94,3.2747371289983813,1.0,8,0,0,0.0,0.9827586206896551,0.6206896551724138,164.38684098049998
2,0.4,commercial,1.0,40,1.0,39,22,2,0.8333333333333334,12,130,2.2737367544323206e-13,0.0,1,0.8,6228.492673439557,74,45,0.8700825632349897,596.1115193937876,0.02119895297599204,10050,1.0,0,0.01267188605581309,159,145.25188513845217,manifests/ablations-commercial-kpi_cusum_trigger-n10-s8303-compound_partition-vprivate_local_kpi.json,0.3534478133021639,0.008044359154704871,0.06780062836303595,1.5,27706,0.7708333333333334,96,kpi_cusum_trigger,private_local_kpi,-0.9220432138652773,0,0,0.4666666666666667,10,0.0,"{0: 12, 1: 0, 2: 0, 3: 44, 4: 22, 5: 60, 6: 16, 7: 3, 8: 2}",0.21,4,21,a09a35458c702b33eeacc393d103063234e8bc28,21.120479944639165,298931,0.2,16.0,1,0,ablations-commercial-kpi_cusum_trigger-n10-s8303-compound_partition-vprivate_local_kpi,partition-compound-p1.0-o1.0,compound_partition,8303,21.120479944639165,0.23871959378473945,complete,0.0,137,159,27706,96,0.0,0.0,8,0,0,0.0,1.0,0.7169811320754716,145.51325088739395
0,0.0,humanitarian,1.0,15,1.0,15,9,0,0.0,0,0,-2.2737367544323206e-13,0.0,0,0.0,9645.381889942457,15,19,0.8725483316100028,627.1291166704144,0.025378523319859153,3746,0.0,4,0.022683843262077133,60,53.44345284998419,manifests/ablations-humanitarian-doet_rule-n10-s8301-correlated-vselected.json,0.3714717234518933,-0.055704566561883925,0.0922528670759631,,10275,0.40540540540540543,37,doet_rule,selected,-0.7433875061261711,8342,22,0.7894736842105263,10,0.0,"{0: 2, 1: 0, 2: 0, 3: 0, 4: 0, 5: 9, 6: 18, 7: 6, 8: 25}",,0,15,a09a35458c702b33eeacc393d103063234e8bc28,9645.381889942457,95439,1.0,16.0,0,0,ablations-humanitarian-doet_rule-n10-s8301-correlated-vselected,intermittent-correlated-p1.0-o1.0,correlated,8301,20.824387043503982,0.24351560622235985,complete,0.0,44,60,18617,59,0.0,0.0,0,0,0,0.0,0.9833333333333333,0.6833333333333333,53.56458192318678
0,0.0,humanitarian,1.0,14,1.0,14,10,0,0.0,0,0,-3.410605131648481e-13,0.0,0,0.0,10955.711303439466,22,20,0.9566407367976877,709.4245789810209,0.01878551940938901,4178,0.0,5,0.017649300084507036,65,59.010435264557586,manifests/ablations-humanitarian-doet_rule-n10-s8302-correlated-vselected.json,0.3714717234518933,-0.06999420085143795,0.08640836081813717,,10833,0.5365853658536586,41,doet_rule,selected,-0.7191408945327081,8342,22,0.75,10,0.0,"{0: 1, 1: 0, 2: 0, 3: 0, 4: 0, 5: 13, 6: 19, 7: 8, 8: 24}",,0,15,a09a35458c702b33eeacc393d103063234e8bc28,10955.711303439466,107536,1.0,16.0,0,0,ablations-humanitarian-doet_rule-n10-s8302-correlated-vselected,intermittent-correlated-p1.0-o1.0,correlated,8302,21.74180257745553,0.2579457036088109,complete,0.0,52,65,19175,63,0.0,0.0,0,0,0,0.0,0.9846153846153847,0.6923076923076923,59.13959664478898
0,0.0,humanitarian,1.0,20,1.0,20,11,0,0.0,0,0,1.1368683772161603e-13,0.0,0,0.0,12689.167453803908,27,32,0.9774026469620057,834.6908493155207,0.015805100450167076,5241,0.0,3,0.016414672465072038,83,76.72006660327314,manifests/ablations-humanitarian-doet_rule-n10-s8303-correlated-vselected.json,0.3714717234518933,0.09026971929564263,0.09205931063894908,,13049,0.5625,48,doet_rule,selected,-0.6310935746190615,7570,20,0.65625,10,0.0,"{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 17, 6: 28, 7: 9, 8: 29}",,0,21,a09a35458c702b33eeacc393d103063234e8bc28,12689.167453803908,139275,1.0,16.0,0,0,ablations-humanitarian-doet_rule-n10-s8303-correlated-vselected,intermittent-correlated-p1.0-o1.0,correlated,8303,22.000358137230577,0.2601557621906685,complete,0.0,61,83,20619,68,0.0,0.0,0,0,0,0.0,1.0,0.6144578313253012,76.88044457510114
