accepted_physical_actions_v8,action_policy_id,actionable_opportunities,agent_count,allocation_inequality_gini,application,attempted_sketch_messages,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,belief_updates_from_delivered_sketches,beneficial_actions,commitment_failures,completed_at,complexity,consensus_recovery_steps,conservation_feasible,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivered_sketch_messages,delivered_useful_sketch_bytes,delivery_completion,detected_groups,detection_groups,detection_recall,disagreement_time_integrated_error,dropped_messages,dropped_sketch_messages,encoding,environment_seed,estimator_target,event_count,event_ledger_scope,false_alarm_groups,false_alarm_rate,forwarded_sketch_messages,fragmentation,fully_counted_bytes,fully_counted_messages,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,maximum_detection_delay_steps,maximum_message_age,mean_detection_delay_steps,mean_message_age,mean_quantization_l1_error,net_causal_utility,network_disruption,neutral_actions,normalized_autonomous_reward,normalized_time_integrated_estimation_error,operational_bytes,operational_messages,operational_node_count,operator_escalation_requests,operator_executed_actions,physical_actions,pointwise_estimation_mae_max,pointwise_estimation_mae_p90,pointwise_estimation_mae_p95,policy_delegation_abstain,policy_delegation_defer,policy_delegation_diversity,policy_delegation_escalate_operator,policy_delegation_execute_autonomously,primary_distributed_state_error,primary_distributed_state_error_p95,privacy_boundary_pass,proposed_physical_actions,redundant_sketch_bytes,resource_waste,retries,run_id,scheduler,service_loss,service_reaching_actions,sketch_bytes,sketch_header_bytes,sketch_integrity_bytes,sketch_messages,sketch_on_wire_bytes,sketch_payload_bytes,stage,stale_belief_rows,stale_sketch_bytes,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,transmitted_sketch_messages,trigger_activation_rate,trigger_activations,trigger_compute_microseconds_per_evaluation,trigger_compute_seconds,trigger_configuration_digest,trigger_evaluations,trigger_reasons,weighted_unmet_critical_need,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc
240,frozen_local_rule,278,52,,utility_restoration,181569,78,117,45,22611,78,,2026-08-17T06:14:29.353906+00:00,large,17.0,True,high,,555,20,152995,1576818,,139,139,1.0,0.042420559481813926,88,28574,uint8_simplex,8812306,pooled_current_private_evidence_pre_exchange,349829,dynamic_delta,147,0.9423076923076923,164092,high,5922399,170117,117,100,663,private_fragmented,3,9.272582701669307e-13,0.0,75.0,0.0,19.947115384615383,0.00019066147755057602,-9.012624067682774,high,45,-0.3631232017266678,0.05635414062828929,161847,689,30,66,0,240,0.18430335285228006,0.0939251082298864,0.10464152701435264,28,396,4,66,550,0.04938735005505161,0.11273796064578569,True,372,3625012,,0,v8-hysteresis_repair_pilot_v2-utility_restoration-large-high-high-high-scale_free-private_fragmented-8812306-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,1719.6591915975557,20,0,4066272,677712,0,5760552,1016568,hysteresis_repair_pilot_v2,884,0,2026-08-17T06:13:34.925145+00:00,693b220475aece7a4efcc36a34e91d295687397b192f4fc50a17e2f3707b79a6,,scale_free,161847,689,169428,1.0,1040,711.8313371253092,0.7403045906103216,f06f6808d09b,1040,"{'always_on': 884, 'initial_reference': 156}",,0.8312472443854446,53,36.0,0.0,5,25.333333333333332,110,692.1390788730564
242,frozen_local_rule,285,52,,utility_restoration,101860,74,117,51,12955,74,,2026-08-17T06:14:15.182339+00:00,large,32.0,True,high,,559,20,87497,884476,,139,139,1.0,0.043464364568609644,88,14363,uint8_simplex,8812306,pooled_current_private_evidence_pre_exchange,204640,dynamic_delta,147,0.9423076923076923,93976,high,3459460,97646,117,100,662,private_fragmented,3,9.272582701669307e-13,0.0,90.0,0.0,28.182692307692307,0.00018586538350782688,-10.528404016774816,high,51,-0.37057609933454266,0.05877219664276552,163092,694,30,64,0,242,0.18430335285228006,0.09289470394206102,0.10388625900521811,30,396,4,64,550,0.05111828060568758,0.11273796064578569,True,379,2090422,,0,v8-hysteresis_repair_pilot_v2-utility_restoration-large-high-high-high-scale_free-private_fragmented-8812306-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule,generalized_information,1734.8985204440812,18,0,2326848,387808,0,3296368,581712,hysteresis_repair_pilot_v2,884,0,2026-08-17T06:13:39.420550+00:00,693b220475aece7a4efcc36a34e91d295687397b192f4fc50a17e2f3707b79a6,,scale_free,163092,694,96952,0.5509615384615385,573,710.0862894171419,0.7384897409938276,51c1900045ef,1040,"{'below_threshold': 71, 'hysteresis_wait': 396, 'initial_reference': 156, 'maximum_silence': 415, 'partition_recovery': 2}",,0.8312472443854446,51,36.0,0.0,5,25.333333333333332,111,692.1390788730564
242,frozen_local_rule,285,52,,utility_restoration,101860,74,117,51,12955,74,,2026-08-17T06:14:21.974803+00:00,large,32.0,True,high,,559,20,87497,884476,,139,139,1.0,0.043464364568609644,88,14363,uint8_simplex,8812306,pooled_current_private_evidence_pre_exchange,204640,dynamic_delta,147,0.9423076923076923,93976,high,3459460,97646,117,100,662,private_fragmented,3,9.272582701669307e-13,0.0,90.0,0.0,28.182692307692307,0.00018586538350782688,-10.528404016774816,high,51,-0.37057609933454266,0.05877219664276552,163092,694,30,64,0,242,0.18430335285228006,0.09289470394206102,0.10388625900521811,30,396,4,64,550,0.05111828060568758,0.11273796064578569,True,379,2090422,,0,v8-hysteresis_repair_pilot_v2-utility_restoration-large-high-high-high-scale_free-private_fragmented-8812306-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule,generalized_information,1734.8985204440812,18,0,2326848,387808,0,3296368,581712,hysteresis_repair_pilot_v2,884,0,2026-08-17T06:13:47.327605+00:00,693b220475aece7a4efcc36a34e91d295687397b192f4fc50a17e2f3707b79a6,,scale_free,163092,694,96952,0.5509615384615385,573,817.0199436090815,0.8497007413534448,f885a39c000a,1040,"{'below_threshold': 71, 'hysteresis_wait': 396, 'initial_reference': 156, 'maximum_silence': 415, 'partition_recovery': 2}",,0.8312472443854446,51,36.0,0.0,5,25.333333333333332,111,692.1390788730564
242,frozen_local_rule,280,52,,utility_restoration,133658,78,117,47,16819,78,,2026-08-17T06:14:29.732456+00:00,large,32.0,True,high,,562,20,113484,1165996,,139,139,1.0,0.04262660417889378,89,20174,uint8_simplex,8812306,pooled_current_private_evidence_pre_exchange,262437,dynamic_delta,147,0.9423076923076923,121801,high,4439125,126447,117,100,668,private_fragmented,3,9.272582701669307e-13,0.0,90.0,0.0,27.5625,0.00019082566475397842,-9.190394034487522,high,47,-0.3653462906780992,0.056657360981905186,163591,696,30,66,0,242,0.18430335285228006,0.09298327792577013,0.10464152701435264,30,398,4,66,546,0.04964198258039949,0.11273796064578569,True,376,2692460,,0,v8-hysteresis_repair_pilot_v2-utility_restoration-large-high-high-high-scale_free-private_fragmented-8812306-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,1729.1219651713477,19,0,3018024,503004,0,4275534,754506,hysteresis_repair_pilot_v2,884,0,2026-08-17T06:13:47.459460+00:00,693b220475aece7a4efcc36a34e91d295687397b192f4fc50a17e2f3707b79a6,,scale_free,163591,696,125751,0.7346153846153847,764,694.8260870838287,0.7226191305671819,314c8c128df2,1040,"{'initial_reference': 156, 'kpi_change': 646, 'maximum_silence': 236, 'partition_recovery': 2}",,0.8312472443854446,52,36.0,0.0,5,25.333333333333332,111,692.1390788730564
234,frozen_local_rule,275,52,,utility_restoration,0,77,113,44,0,77,,2026-08-17T06:13:46.287489+00:00,large,52.0,True,high,,553,20,0,0,,139,139,1.0,0.12971597599575826,85,0,uint8_simplex,8812306,pooled_current_private_evidence_pre_exchange,15239,dynamic_delta,146,0.9358974358974359,0,high,160857,684,113,100,658,private_fragmented,3,9.272582701669307e-13,0.0,0.0,0.0,0.0,0.0,-7.19912845087544,high,44,-0.35520198380927087,0.08750741609992761,160857,684,30,66,0,234,0.1868086841419017,0.12530783088101471,0.13691298539302074,25,398,4,66,551,0.10861169604784293,0.14790658695875478,True,366,0,,0,v8-hysteresis_repair_pilot_v2-utility_restoration-large-high-high-high-scale_free-private_fragmented-8812306-none-806ed450405e-uint8_simplex-frozen_local_rule,none,1710.9213414643818,21,0,0,0,0,0,0,hysteresis_repair_pilot_v2,0,0,2026-08-17T06:13:38.055595+00:00,693b220475aece7a4efcc36a34e91d295687397b192f4fc50a17e2f3707b79a6,,scale_free,160857,684,0,0.0,0,35.31384852696927,0.036726402468048036,806ed450405e,1040,{'disabled': 1040},,0.8312472443854446,54,34.0,0.0,4,30.333333333333332,106,692.1390788730564
163,frozen_local_rule,197,52,,utility_restoration,28020,41,71,51,2997,41,,2026-08-17T06:13:25.491478+00:00,large,52.0,True,medium,,86,20,25377,533086,,147,147,1.0,0.06121978961484442,49,2643,uint8_simplex,8812305,pooled_current_private_evidence_pre_exchange,66928,dynamic_delta,137,0.8782051282051282,24353,medium,1017240,28189,71,100,256,private_fragmented,3,1.3002932064409833e-12,15.0,90.0,0.20408163265306123,16.615384615384617,0.0007823370537090709,-1.0887317148908011,low,51,-0.4156304410537397,0.06609654688666829,68742,292,30,24,0,163,0.20278265549375885,0.10898046395491529,0.1280032631663603,13,177,4,24,826,0.06365816825075635,0.11963560659900747,True,234,329732,,0,v8-hysteresis_repair_pilot_v2-utility_restoration-large-medium-medium-low-grid-private_fragmented-8812305-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,2132.540197451872,18,0,669528,111588,0,948498,167382,hysteresis_repair_pilot_v2,879,0,2026-08-17T06:13:09.482043+00:00,e63448cfc6339e172a335b4ec6604b8acf55e5e20ea07641f98891b2849770c4,,grid,68742,292,27897,1.0,1040,716.8644872973135,0.7455390667892061,f06f6808d09b,1040,"{'always_on': 884, 'initial_reference': 156}",,0.8666909333698342,42,44.0,0.0,7,48.5,62,999.2888097858358
161,frozen_local_rule,197,52,,utility_restoration,15495,42,67,52,1673,42,,2026-08-17T06:13:32.276707+00:00,large,52.0,True,medium,,89,20,14092,294372,,147,147,1.0,0.06156178126083112,45,1403,uint8_simplex,8812305,pooled_current_private_evidence_pre_exchange,43118,dynamic_delta,137,0.8782051282051282,13537,medium,595532,15787,67,100,256,private_fragmented,3,1.3002932064409833e-12,15.0,90.0,0.40816326530612246,23.39423076923077,0.000775751833385774,0.06665254561084286,low,52,-0.4077321130014332,0.06664021745816695,68702,292,30,24,0,161,0.20278265549375885,0.11085888517436168,0.1271094773660407,12,177,4,24,827,0.06410099935949905,0.11961470821240348,True,233,184756,,0,v8-hysteresis_repair_pilot_v2-utility_restoration-large-medium-medium-low-grid-private_fragmented-8812305-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule,generalized_information,2121.9663441413427,18,0,371880,61980,0,526830,92970,hysteresis_repair_pilot_v2,872,0,2026-08-17T06:13:19.437573+00:00,e63448cfc6339e172a335b4ec6604b8acf55e5e20ea07641f98891b2849770c4,,grid,68702,292,15495,0.55,572,714.3120963099556,0.7428845801623538,51c1900045ef,1040,"{'below_threshold': 91, 'hysteresis_wait': 377, 'initial_reference': 156, 'maximum_silence': 416}",,0.8666909333698342,42,44.0,0.0,7,48.5,58,999.2888097858358
161,frozen_local_rule,197,52,,utility_restoration,15495,42,67,52,1673,42,,2026-08-17T06:13:33.702383+00:00,large,52.0,True,medium,,89,20,14092,294372,,147,147,1.0,0.06156178126083112,45,1403,uint8_simplex,8812305,pooled_current_private_evidence_pre_exchange,43118,dynamic_delta,137,0.8782051282051282,13537,medium,595532,15787,67,100,256,private_fragmented,3,1.3002932064409833e-12,15.0,90.0,0.40816326530612246,23.39423076923077,0.000775751833385774,0.06665254561084286,low,52,-0.4077321130014332,0.06664021745816695,68702,292,30,24,0,161,0.20278265549375885,0.11085888517436168,0.1271094773660407,12,177,4,24,827,0.06410099935949905,0.11961470821240348,True,233,184756,,0,v8-hysteresis_repair_pilot_v2-utility_restoration-large-medium-medium-low-grid-private_fragmented-8812305-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule,generalized_information,2121.9663441413427,18,0,371880,61980,0,526830,92970,hysteresis_repair_pilot_v2,872,0,2026-08-17T06:13:21.182048+00:00,e63448cfc6339e172a335b4ec6604b8acf55e5e20ea07641f98891b2849770c4,,grid,68702,292,15495,0.55,572,688.9382567001471,0.716495786968153,f885a39c000a,1040,"{'below_threshold': 91, 'hysteresis_wait': 377, 'initial_reference': 156, 'maximum_silence': 416}",,0.8666909333698342,42,44.0,0.0,7,48.5,58,999.2888097858358
160,frozen_local_rule,194,52,,utility_restoration,19889,42,68,50,2144,42,,2026-08-17T06:13:40.401697+00:00,large,52.0,True,medium,,93,20,18059,378352,,147,147,1.0,0.06248412005916318,47,1830,uint8_simplex,8812305,pooled_current_private_evidence_pre_exchange,51495,dynamic_delta,136,0.8717948717948718,17333,medium,744692,20144,68,100,261,private_fragmented,3,1.3002932064409833e-12,15.0,90.0,0.20408163265306123,21.576923076923077,0.0007794045065319536,-0.31748594337160096,low,50,-0.4112741446395096,0.06636860318824055,69894,297,30,25,0,160,0.20278265549375885,0.10731037483104858,0.12630837878801174,14,182,4,25,819,0.06442636162370187,0.11943427278948536,True,233,235654,,0,v8-hysteresis_repair_pilot_v2-utility_restoration-large-medium-medium-low-grid-private_fragmented-8812305-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,2130.115619622706,18,0,476328,79388,0,674798,119082,hysteresis_repair_pilot_v2,875,0,2026-08-17T06:13:27.005305+00:00,e63448cfc6339e172a335b4ec6604b8acf55e5e20ea07641f98891b2849770c4,,grid,69894,297,19847,0.7096153846153846,738,677.8503704341487,0.7049643852515146,314c8c128df2,1040,"{'initial_reference': 156, 'kpi_change': 645, 'maximum_silence': 239}",,0.8666909333698342,42,44.0,0.0,7,48.5,59,999.2888097858358
159,frozen_local_rule,196,52,,utility_restoration,0,41,66,52,0,41,,2026-08-17T06:13:20.104431+00:00,large,52.0,True,medium,,86,20,0,0,,147,147,1.0,0.1185910205270018,44,0,uint8_simplex,8812305,pooled_current_private_evidence_pre_exchange,13511,dynamic_delta,138,0.8846153846153846,0,medium,67761,288,66,100,251,private_fragmented,3,1.3002932064409833e-12,15.0,0.0,0.20408163265306123,0.0,0.0,0.1326525456108437,low,52,-0.40739365209431594,0.07756113637950347,67761,288,30,23,0,159,0.20278265549375885,0.12898313511519424,0.15397237249582202,12,179,4,23,826,0.09807607845325263,0.15371253019289274,True,231,0,,0,v8-hysteresis_repair_pilot_v2-utility_restoration-large-medium-medium-low-grid-private_fragmented-8812305-none-806ed450405e-uint8_simplex-frozen_local_rule,none,2121.9663441413427,18,0,0,0,0,0,0,hysteresis_repair_pilot_v2,0,0,2026-08-17T06:13:12.173409+00:00,e63448cfc6339e172a335b4ec6604b8acf55e5e20ea07641f98891b2849770c4,,grid,67761,288,0,0.0,0,32.31330556445755,0.03360583778703585,806ed450405e,1040,{'disabled': 1040},,0.8666909333698342,42,44.0,0.0,6,56.0,57,999.2888097858358
92,frozen_local_rule,122,28,,utility_restoration,48646,38,31,23,6527,38,,2026-08-17T06:13:05.109059+00:00,medium,31.0,True,high,,126,15,40522,351764,,84,84,1.0,0.06694564534747202,44,8124,uint8_simplex,8812304,pooled_current_private_evidence_pre_exchange,95004,dynamic_delta,53,0.6309523809523809,42524,medium,1553609,44668,31,60,141,private_fragmented,3,4.796163466380676e-14,12.0,40.0,0.2857142857142857,12.961904761904762,0.00026919176899470115,5.928274071725423,high,23,-0.6232540416862348,0.07516221305929476,40813,174,16,40,0,92,0.17588344429671618,0.12911956540937014,0.13699590561727887,2,83,4,40,295,0.0710539292033834,0.12591275763995682,True,164,1025984,,0,v8-hysteresis_repair_pilot_v2-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812304-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,1128.7020395451589,9,0,1067856,177976,0,1512796,266964,hysteresis_repair_pilot_v2,114,0,2026-08-17T06:12:49.772589+00:00,be408d2d5e307635686c10fdac7cd5d7d2db77ca619add86b35804f45afb39f0,,scale_free,40813,174,44494,1.0,420,678.9906192958975,0.285176060104277,f06f6808d09b,420,"{'always_on': 336, 'initial_reference': 84}",,0.8218729967104921,17,21.0,0.0,1,14.0,28,541.0936213976623
91,frozen_local_rule,120,28,,utility_restoration,22340,41,31,19,3127,41,,2026-08-17T06:13:02.714857+00:00,medium,31.0,True,high,,127,15,19450,151640,,84,84,1.0,0.0682915843357868,43,2890,uint8_simplex,8812304,pooled_current_private_evidence_pre_exchange,47637,dynamic_delta,51,0.6071428571428571,20443,medium,767020,21517,31,60,144,private_fragmented,3,4.796163466380676e-14,12.0,48.0,0.2857142857142857,18.580952380952382,0.0002564736963675262,6.642274071725423,high,19,-0.6164941681791685,0.08581554111272126,41460,177,16,44,0,91,0.17588344429671618,0.13238696531918795,0.1440454896063517,2,81,4,44,293,0.07705356272425404,0.1272496634735923,True,166,509660,,0,v8-hysteresis_repair_pilot_v2-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812304-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule,generalized_information,1128.7020395451589,9,0,512160,85360,0,725560,128040,hysteresis_repair_pilot_v2,235,0,2026-08-17T06:12:54.108376+00:00,be408d2d5e307635686c10fdac7cd5d7d2db77ca619add86b35804f45afb39f0,,scale_free,41460,177,21340,0.4023809523809524,169,648.3567126062034,0.2723098192946054,51c1900045ef,420,"{'below_threshold': 28, 'generalized_information_on': 10, 'hysteresis_wait': 223, 'initial_reference': 84, 'maximum_silence': 74, 'partition_recovery': 1}",,0.8255700662782814,17,21.0,0.0,1,14.0,28,541.0936213976623
91,frozen_local_rule,120,28,,utility_restoration,22340,41,31,19,3127,41,,2026-08-17T06:13:05.319601+00:00,medium,31.0,True,high,,127,15,19450,151640,,84,84,1.0,0.0682915843357868,43,2890,uint8_simplex,8812304,pooled_current_private_evidence_pre_exchange,47637,dynamic_delta,51,0.6071428571428571,20443,medium,767020,21517,31,60,144,private_fragmented,3,4.796163466380676e-14,12.0,48.0,0.2857142857142857,18.580952380952382,0.0002564736963675262,6.642274071725423,high,19,-0.6164941681791685,0.08581554111272126,41460,177,16,44,0,91,0.17588344429671618,0.13238696531918795,0.1440454896063517,2,81,4,44,293,0.07705356272425404,0.1272496634735923,True,166,509660,,0,v8-hysteresis_repair_pilot_v2-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812304-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule,generalized_information,1128.7020395451589,9,0,512160,85360,0,725560,128040,hysteresis_repair_pilot_v2,235,0,2026-08-17T06:12:56.731696+00:00,be408d2d5e307635686c10fdac7cd5d7d2db77ca619add86b35804f45afb39f0,,scale_free,41460,177,21340,0.4023809523809524,169,681.9776787389336,0.2864306250703521,f885a39c000a,420,"{'below_threshold': 28, 'generalized_information_on': 10, 'hysteresis_wait': 223, 'initial_reference': 84, 'maximum_silence': 74, 'partition_recovery': 1}",,0.8255700662782814,17,21.0,0.0,1,14.0,28,541.0936213976623
88,frozen_local_rule,118,28,,utility_restoration,33071,35,31,22,4265,35,,2026-08-17T06:13:17.521235+00:00,medium,31.0,True,high,,124,15,26940,240176,,84,84,1.0,0.06645885398711321,44,6131,uint8_simplex,8812304,pooled_current_private_evidence_pre_exchange,65825,dynamic_delta,53,0.6309523809523809,28225,medium,1045164,29731,31,60,139,private_fragmented,3,4.796163466380676e-14,12.0,48.0,0.2857142857142857,19.133333333333333,0.0002758077798524184,5.214274071725422,high,22,-0.6276576887905067,0.07719220904831953,40124,171,16,38,0,88,0.17588344429671618,0.13130735356696366,0.13805765730598565,2,83,4,38,297,0.07182553151771637,0.12597291310535583,True,158,675784,,0,v8-hysteresis_repair_pilot_v2-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812304-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,1128.7020395451589,9,0,709440,118240,0,1005040,177360,hysteresis_repair_pilot_v2,238,0,2026-08-17T06:13:06.346280+00:00,be408d2d5e307635686c10fdac7cd5d7d2db77ca619add86b35804f45afb39f0,,scale_free,40124,171,29560,0.6976190476190476,293,661.6936456079462,0.2779113311553374,314c8c128df2,420,"{'initial_reference': 84, 'kpi_change': 315, 'maximum_silence': 20, 'partition_recovery': 1}",,0.8218729967104921,17,21.0,0.0,1,14.0,28,541.0936213976623
96,frozen_local_rule,126,28,,utility_restoration,0,45,31,20,0,45,,2026-08-17T06:12:53.653004+00:00,medium,31.0,True,high,,123,15,0,0,,84,84,1.0,0.12456351836791553,38,0,uint8_simplex,8812304,pooled_current_private_evidence_pre_exchange,5839,dynamic_delta,52,0.6190476190476191,0,medium,40054,171,31,60,137,private_fragmented,3,8.348877145181177e-14,12.0,0.0,0.14285714285714285,0.0,0.0,8.487735678150512,high,20,-0.5958520887660351,0.08147387805044297,40054,171,16,40,0,96,0.19760698659739026,0.14755305436888674,0.16141315372818693,3,75,4,40,302,0.10301869820917925,0.1662113924009165,True,169,0,,0,v8-hysteresis_repair_pilot_v2-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812304-none-806ed450405e-uint8_simplex-frozen_local_rule,none,1114.2013181689458,10,0,0,0,0,0,0,hysteresis_repair_pilot_v2,0,0,2026-08-17T06:12:51.071094+00:00,be408d2d5e307635686c10fdac7cd5d7d2db77ca619add86b35804f45afb39f0,,scale_free,40054,171,0,0.0,0,31.26563859127817,0.01313156820833683,806ed450405e,420,{'disabled': 420},,0.8255700662782814,17,21.0,0.0,1,14.0,28,541.0936213976623
68,frozen_local_rule,78,28,,utility_restoration,9125,36,23,9,1141,36,,2026-08-17T06:12:46.646071+00:00,medium,31.0,True,medium,,181,15,8058,174080,,79,79,1.0,0.058404354829181285,18,1067,uint8_simplex,8812303,pooled_current_private_evidence_pre_exchange,23513,dynamic_delta,78,0.9285714285714286,7527,high,369618,9111,23,60,288,private_fragmented,3,1.5987211554602254e-14,0.0,40.0,0.0,11.81904761904762,0.0008790978000661248,8.054966189795282,medium,9,-0.6256920796951444,0.0692051474453853,69976,298,16,74,0,68,0.1556969238671033,0.10336650310537009,0.11382112285547563,6,162,4,74,178,0.0638047511372833,0.11516198634196807,True,158,99892,,0,v8-hysteresis_repair_pilot_v2-utility_restoration-medium-medium-high-medium-grid-private_fragmented-8812303-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,1224.6542733603562,16,0,211512,35252,0,299642,52878,hysteresis_repair_pilot_v2,100,0,2026-08-17T06:12:41.262397+00:00,ce401d79527afe9a0ef6397508848d6b1eec8f4fba7e9c2451541e9053197797,,grid,69976,298,8813,1.0,420,679.7974349908708,0.28551492269616574,f06f6808d09b,420,"{'always_on': 336, 'initial_reference': 84}",,0.8512926416816704,18,23.0,0.0,0,30.6,22,615.2517814798105
69,frozen_local_rule,81,28,,utility_restoration,3952,37,24,8,493,37,,2026-08-17T06:12:47.875761+00:00,medium,31.0,True,medium,,180,15,3526,75208,,79,79,1.0,0.05860911361154953,19,426,uint8_simplex,8812303,pooled_current_private_evidence_pre_exchange,13803,dynamic_delta,78,0.9285714285714286,3314,high,201245,4166,24,60,284,private_fragmented,3,1.5987211554602254e-14,0.0,52.0,0.0,18.38095238095238,0.0008774877278729143,7.988966189795281,medium,8,-0.6303316647805173,0.07124561022714397,69699,297,16,73,0,69,0.1556969238671033,0.10391840493290129,0.11448955235621368,6,159,4,73,182,0.06492736191934675,0.11516198634196807,True,160,44676,,0,v8-hysteresis_repair_pilot_v2-utility_restoration-medium-medium-high-medium-grid-private_fragmented-8812303-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule,generalized_information,1224.6542733603562,16,0,92856,15476,0,131546,23214,hysteresis_repair_pilot_v2,224,0,2026-08-17T06:12:43.900977+00:00,ce401d79527afe9a0ef6397508848d6b1eec8f4fba7e9c2451541e9053197797,,grid,69699,297,3869,0.41904761904761906,176,648.5083917920877,0.2723735245526768,51c1900045ef,420,"{'below_threshold': 25, 'generalized_information_on': 20, 'hysteresis_wait': 219, 'initial_reference': 84, 'maximum_silence': 70, 'partition_recovery': 2}",,0.8512926416816704,18,23.0,0.0,0,30.6,23,615.2517814798105
69,frozen_local_rule,81,28,,utility_restoration,3952,37,24,8,493,37,,2026-08-17T06:12:49.390597+00:00,medium,31.0,True,medium,,180,15,3526,75208,,79,79,1.0,0.05860911361154953,19,426,uint8_simplex,8812303,pooled_current_private_evidence_pre_exchange,13803,dynamic_delta,78,0.9285714285714286,3314,high,201245,4166,24,60,284,private_fragmented,3,1.5987211554602254e-14,0.0,52.0,0.0,18.38095238095238,0.0008774877278729143,7.988966189795281,medium,8,-0.6303316647805173,0.07124561022714397,69699,297,16,73,0,69,0.1556969238671033,0.10391840493290129,0.11448955235621368,6,159,4,73,182,0.06492736191934675,0.11516198634196807,True,160,44676,,0,v8-hysteresis_repair_pilot_v2-utility_restoration-medium-medium-high-medium-grid-private_fragmented-8812303-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule,generalized_information,1224.6542733603562,16,0,92856,15476,0,131546,23214,hysteresis_repair_pilot_v2,224,0,2026-08-17T06:12:45.442697+00:00,ce401d79527afe9a0ef6397508848d6b1eec8f4fba7e9c2451541e9053197797,,grid,69699,297,3869,0.41904761904761906,176,637.0158354651982,0.2675466508953832,f885a39c000a,420,"{'below_threshold': 25, 'generalized_information_on': 20, 'hysteresis_wait': 219, 'initial_reference': 84, 'maximum_silence': 70, 'partition_recovery': 2}",,0.8512926416816704,18,23.0,0.0,0,30.6,23,615.2517814798105
67,frozen_local_rule,78,28,,utility_restoration,7064,35,24,8,893,35,,2026-08-17T06:12:54.204818+00:00,medium,31.0,True,medium,,181,15,6235,133960,,79,79,1.0,0.05892374339028704,18,829,uint8_simplex,8812303,pooled_current_private_evidence_pre_exchange,19632,dynamic_delta,78,0.9285714285714286,5810,high,301864,7106,24,60,288,private_fragmented,3,1.5987211554602254e-14,0.0,52.0,0.0,15.114285714285714,0.0008764078889089349,7.6809661897952815,medium,8,-0.6304869514900161,0.06898730182392694,70460,300,16,75,0,67,0.1556969238671033,0.10034783659762911,0.11257432879820825,6,161,4,75,178,0.06395552260710699,0.11344571558645174,True,159,78030,,0,v8-hysteresis_repair_pilot_v2-utility_restoration-medium-medium-high-medium-grid-private_fragmented-8812303-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,1224.6542733603562,16,0,163344,27224,0,231404,40836,hysteresis_repair_pilot_v2,166,0,2026-08-17T06:12:49.523200+00:00,ce401d79527afe9a0ef6397508848d6b1eec8f4fba7e9c2451541e9053197797,,grid,70460,300,6806,0.7714285714285715,324,638.5875132677722,0.2682067555724643,314c8c128df2,420,"{'initial_reference': 84, 'kpi_change': 327, 'maximum_silence': 7, 'partition_recovery': 2}",,0.8512926416816704,18,23.0,0.0,0,30.6,23,615.2517814798105
