cluster_id,disruption,estimator,ridge_fraction,nominal_fit_window,rolling_window_sweeps,ablation,deleted_family,deleted_observable,feature_count,training_clusters,held_out_cluster_excluded,maximum_distance,mean_distance,nominal_threshold_95,failure
V14Q_g4,network_partition,diagonal,0.0,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g5""]",True,8.810695758651418,2.103950969069838,6.819066975593649,nan
V14Q_g4,nominal,diagonal,0.0,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g5""]",True,8.810695758651418,2.415012821675124,6.819066975593649,nan
V14Q_g5,field_reversal,diagonal,0.0,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4""]",True,196.31874652943856,32.975226528653174,8.029659636391525,nan
V14Q_g5,message_corruption,diagonal,0.0,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4""]",True,31.33113272329242,4.809542672695896,8.029659636391525,nan
V14Q_g5,network_partition,diagonal,0.0,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4""]",True,31.33113272329242,4.919716976974569,8.029659636391525,nan
V14Q_g5,nominal,diagonal,0.0,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4""]",True,31.33113272329242,4.705831184955005,8.029659636391525,nan
V14Q_g0,field_reversal,shrinkage,0.05,all_nominal,5,all,none,none,13,"[""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,125.2024358137504,19.598380782021756,6.12263635735249,nan
V14Q_g0,message_corruption,shrinkage,0.05,all_nominal,5,all,none,none,13,"[""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,9.270862262955363,2.298463611179587,6.12263635735249,nan
V14Q_g0,network_partition,shrinkage,0.05,all_nominal,5,all,none,none,13,"[""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,9.270862262955363,2.3226783147511307,6.12263635735249,nan
V14Q_g0,nominal,shrinkage,0.05,all_nominal,5,all,none,none,13,"[""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,9.270862262955363,2.432753046968919,6.12263635735249,nan
V14Q_g1,field_reversal,shrinkage,0.05,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,128.77026202763216,21.18010934068302,6.6983933181501865,nan
V14Q_g1,message_corruption,shrinkage,0.05,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,27.26110670426298,3.350657390678061,6.6983933181501865,nan
V14Q_g1,network_partition,shrinkage,0.05,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,27.26110670426298,3.286352399933348,6.6983933181501865,nan
V14Q_g1,nominal,shrinkage,0.05,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,27.26110670426298,3.286352399933348,6.6983933181501865,nan
V14Q_g2,field_reversal,shrinkage,0.05,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,126.2438130032706,19.261059203942366,6.693552828956698,nan
V14Q_g2,message_corruption,shrinkage,0.05,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,7.216000542201174,3.103163471299002,6.693552828956698,nan
V14Q_g2,network_partition,shrinkage,0.05,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,7.216000542201174,3.18738599348796,6.693552828956698,nan
V14Q_g2,nominal,shrinkage,0.05,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,7.216000542201174,3.187320139696727,6.693552828956698,nan
V14Q_g3,field_reversal,shrinkage,0.05,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g4"", ""V14Q_g5""]",True,127.5476809517853,20.676596201684628,6.708876576983798,nan
V14Q_g3,message_corruption,shrinkage,0.05,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g4"", ""V14Q_g5""]",True,7.318910891941233,2.868411352039915,6.708876576983798,nan
V14Q_g3,network_partition,shrinkage,0.05,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g4"", ""V14Q_g5""]",True,7.318910891941233,2.852031343004441,6.708876576983798,nan
V14Q_g3,nominal,shrinkage,0.05,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g4"", ""V14Q_g5""]",True,7.318910891941233,2.85861643226266,6.708876576983798,nan
V14Q_g4,field_reversal,shrinkage,0.05,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g5""]",True,126.55310463944116,19.73710417593673,6.146078577096464,nan
V14Q_g4,message_corruption,shrinkage,0.05,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g5""]",True,9.315650302223682,1.7087634555677846,6.146078577096464,nan
V14Q_g4,network_partition,shrinkage,0.05,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g5""]",True,9.315650302223682,1.761428897245629,6.146078577096464,nan
V14Q_g4,nominal,shrinkage,0.05,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g5""]",True,9.315650302223682,2.155243167644332,6.146078577096464,nan
V14Q_g5,field_reversal,shrinkage,0.05,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4""]",True,288.05072979350285,45.49701792669176,6.440292760786688,nan
V14Q_g5,message_corruption,shrinkage,0.05,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4""]",True,30.18650357346264,4.455154716230025,6.440292760786688,nan
V14Q_g5,network_partition,shrinkage,0.05,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4""]",True,30.18650357346264,4.444528197965591,6.440292760786688,nan
V14Q_g5,nominal,shrinkage,0.05,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4""]",True,30.18650357346264,4.2074034954969335,6.440292760786688,nan
V14Q_g0,field_reversal,shrinkage,0.1,all_nominal,5,all,none,none,13,"[""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,111.23173812064744,17.451287297285322,5.7488559988786,nan
V14Q_g0,message_corruption,shrinkage,0.1,all_nominal,5,all,none,none,13,"[""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,7.982955450224765,2.1542505858732417,5.7488559988786,nan
V14Q_g0,network_partition,shrinkage,0.1,all_nominal,5,all,none,none,13,"[""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,7.982955450224765,2.175364407487677,5.7488559988786,nan
V14Q_g0,nominal,shrinkage,0.1,all_nominal,5,all,none,none,13,"[""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,7.982955450224765,2.262691000097175,5.7488559988786,nan
V14Q_g1,field_reversal,shrinkage,0.1,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,112.7828491088068,18.65494537409138,6.254243934364358,nan
V14Q_g1,message_corruption,shrinkage,0.1,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,22.878661749881942,3.016639846081697,6.254243934364358,nan
V14Q_g1,network_partition,shrinkage,0.1,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,22.878661749881942,2.960842329744211,6.254243934364358,nan
V14Q_g1,nominal,shrinkage,0.1,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,22.878661749881942,2.960842329744211,6.254243934364358,nan
V14Q_g2,field_reversal,shrinkage,0.1,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,113.05226001318532,17.384787233762175,6.33188832312639,nan
V14Q_g2,message_corruption,shrinkage,0.1,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,6.771268263314761,2.9736681305747754,6.33188832312639,nan
V14Q_g2,network_partition,shrinkage,0.1,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,6.771268263314761,3.054502735136714,6.33188832312639,nan
V14Q_g2,nominal,shrinkage,0.1,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,6.771268263314761,3.0609793050882668,6.33188832312639,nan
V14Q_g3,field_reversal,shrinkage,0.1,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g4"", ""V14Q_g5""]",True,114.03302182867814,18.66197052304099,6.409750119008652,nan
V14Q_g3,message_corruption,shrinkage,0.1,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g4"", ""V14Q_g5""]",True,6.517361402011977,2.7816114973684187,6.409750119008652,nan
V14Q_g3,network_partition,shrinkage,0.1,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g4"", ""V14Q_g5""]",True,6.517361402011977,2.7641950926668257,6.409750119008652,nan
V14Q_g3,nominal,shrinkage,0.1,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g4"", ""V14Q_g5""]",True,6.517361402011977,2.7709395179672978,6.409750119008652,nan
V14Q_g4,field_reversal,shrinkage,0.1,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g5""]",True,112.99616069045663,17.657917293774474,5.9377263237829006,nan
V14Q_g4,message_corruption,shrinkage,0.1,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g5""]",True,8.54348110848413,1.6283663532546837,5.9377263237829006,nan
V14Q_g4,network_partition,shrinkage,0.1,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g5""]",True,8.54348110848413,1.6673210846916566,5.9377263237829006,nan
V14Q_g4,nominal,shrinkage,0.1,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g5""]",True,8.54348110848413,2.0332110621831263,5.9377263237829006,nan
V14Q_g5,field_reversal,shrinkage,0.1,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4""]",True,262.25695416565173,41.6579814745474,6.023345118287734,nan
V14Q_g5,message_corruption,shrinkage,0.1,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4""]",True,29.125379611852715,4.268753459161367,6.023345118287734,nan
V14Q_g5,network_partition,shrinkage,0.1,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4""]",True,29.125379611852715,4.253180894930465,6.023345118287734,nan
V14Q_g5,nominal,shrinkage,0.1,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4""]",True,29.125379611852715,4.039158759958294,6.023345118287734,nan
V14Q_g0,field_reversal,shrinkage,0.25,all_nominal,5,all,none,none,13,"[""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,94.75777753842802,15.015792717228118,5.529838776039501,nan
V14Q_g0,message_corruption,shrinkage,0.25,all_nominal,5,all,none,none,13,"[""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,7.118338279856869,2.046252353444524,5.529838776039501,nan
V14Q_g0,network_partition,shrinkage,0.25,all_nominal,5,all,none,none,13,"[""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,7.118338279856869,2.0628604794535312,5.529838776039501,nan
V14Q_g0,nominal,shrinkage,0.25,all_nominal,5,all,none,none,13,"[""V14Q_g1"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,7.118338279856869,2.120552618172235,5.529838776039501,nan
V14Q_g1,field_reversal,shrinkage,0.25,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,94.3040833730053,15.666145593009809,5.76317227088741,nan
V14Q_g1,message_corruption,shrinkage,0.25,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,17.253410822334867,2.637292796159939,5.76317227088741,nan
V14Q_g1,network_partition,shrinkage,0.25,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,17.253410822334867,2.5902685575739577,5.76317227088741,nan
V14Q_g1,nominal,shrinkage,0.25,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g2"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,17.253410822334867,2.5902685575739577,5.76317227088741,nan
V14Q_g2,field_reversal,shrinkage,0.25,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,96.26944441932228,15.08413724905034,5.975068753709893,nan
V14Q_g2,message_corruption,shrinkage,0.25,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,6.239338177912919,2.865493267586426,5.975068753709893,nan
V14Q_g2,network_partition,shrinkage,0.25,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,6.239338177912919,2.943327686652004,5.975068753709893,nan
V14Q_g2,nominal,shrinkage,0.25,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g3"", ""V14Q_g4"", ""V14Q_g5""]",True,6.239338177912919,2.9592302487333155,5.975068753709893,nan
V14Q_g3,field_reversal,shrinkage,0.25,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g4"", ""V14Q_g5""]",True,96.99065232495886,16.145877051646558,5.955630142337188,nan
V14Q_g3,message_corruption,shrinkage,0.25,all_nominal,5,all,none,none,13,"[""V14Q_g0"", ""V14Q_g1"", ""V14Q_g2"", ""V14Q_g4"", ""V14Q_g5""]",True,5.706430362123087,2.7158649782717106,5.955630142337188,nan
