accepted_physical_action,action_value_margin,agent_id,application,communication_action,complexity,consensus,consensus_residual,controller,counterfactual_beneficial,counterfactual_causal_utility,counterfactual_evaluated,counterfactual_harmful,coupling,delegation_action,disagreement_slope,entropy_slope,environment_seed,fragmentation,graph_disagreement,information_action,information_condition,js_disagreement,jt_disagreement_0_5,jt_disagreement_2,network_disruption,pooled_uncertainty,predictive_uncertainty,proposed_operational_action,resource_scarcity,risk_combined_generalized_entropic,risk_generalized_tsallis_gini,risk_graph_disagreement,risk_kpi_confidence,risk_predictive_uncertainty,risk_shannon_js,run_id,safety_risk,severity,shannon_local,sketch_policy,step,target,topology_family
False,0.02646445024187838,HUM-22-depot,humanitarian,send_targeted_summary,medium,0.993246383478514,0.725,always_act,False,0.0,False,False,medium,execute_autonomously,0.006753616521485983,0.11454083548287364,771103,medium,0.04049199231002665,request_peer_evidence,private_fragmented,0.006753616521485983,0.005197352860744298,0.005851652781436734,medium,0.901373392686235,0.6811531784781749,redirect_vehicle,1.0,0.40074551473975584,0.5580381059618653,0.49263216327207393,0.6488485245462536,0.6811531784781749,0.5066254851152349,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.6210685160986424,0.8680238180051381,0.8988366023755381,always_on,32,H12,small_world
False,0.22452993370145102,HUM-23-hub,humanitarian,no_communication_action,medium,0.9965467785984765,0.725,always_act,False,0.0,False,False,medium,execute_autonomously,0.0034532214015234874,-0.05142277997072142,771103,medium,0.01181276768440731,no_information_action,private_fragmented,0.0034532214015234874,0.00335389619777815,0.0018056941339936738,medium,0.8624862049328186,0.5724435210248325,release_emergency_reserve,1.0,0.32538190220893753,0.49930613167236526,0.40338168571072874,0.5759323600431867,0.5724435210248325,0.4487259232267389,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.4712565120614319,0.7738428054611034,0.8596560194186919,always_on,32,H15,small_world
False,0.1265426818492216,HUM-24-ngo,humanitarian,send_targeted_summary,medium,1.0,0.8,always_act,False,0.0,False,False,medium,execute_autonomously,0.0,0.038333460876910364,771103,medium,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,medium,0.9038868010221287,0.644593281567632,release_emergency_reserve,1.0,0.33101153005955053,0.5357249541152393,0.43072917825840545,0.5804125381742219,0.644593281567632,0.48380901288258493,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.38771176017177933,0.7203373389850308,0.9038868010221287,always_on,32,H13,small_world
True,0.0921044661139735,HUM-25-transport,humanitarian,send_targeted_summary,medium,0.9931817559629774,0.7916666666666666,always_act,False,0.0,False,False,medium,execute_autonomously,-0.00695245274441969,-0.062392930296571,771103,medium,0.02392639211859049,request_peer_evidence,private_fragmented,0.0068182440370225805,0.006531823637150658,0.003620093329839036,medium,0.8934265842813001,0.7365555492622733,cancel_risky_dispatch,1.0,0.41616586833721253,0.5792725769864153,0.5040547800437456,0.686224815348923,0.7365555492622733,0.5261102114198039,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.698316369165625,0.9189176793780647,0.8877698002522514,always_on,32,H11,small_world
False,0.020500537904102584,HUM-26-local_authority,humanitarian,send_targeted_summary,medium,1.0,0.8,always_act,False,0.0,False,False,medium,execute_autonomously,0.0,0.03148939249602778,771103,medium,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,medium,0.944983806707644,0.7511316766822925,release_emergency_reserve,1.0,0.3761797655165452,0.5897318770546034,0.47547530420656287,0.6473105621629859,0.7511316766822925,0.536698622349828,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.5155241337125269,0.8013314686649226,0.944983806707644,always_on,32,H14,small_world
False,0.07340123572653828,HUM-27-assessment,humanitarian,send_targeted_summary,medium,0.9957631166662453,0.7916666666666666,always_act,False,0.0,False,False,medium,execute_autonomously,-0.02333596216362055,0.0066105861317965475,771103,medium,0.01586218790929439,request_peer_evidence,private_fragmented,0.004236883333754715,0.003469943498838224,0.002929793979451145,medium,0.9067760303574784,0.7283623189964363,allocate_shipment,1.0,0.38392276051329843,0.5732301069076753,0.488356032933964,0.6393621860377622,0.7283623189964363,0.5219818034376755,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.5146624899123906,0.8004313056663006,0.8988209566873773,always_on,32,H11,small_world
True,0.13673933094705606,HUM-00-ngo,humanitarian,negotiate_commitment,medium,0.9957856092937989,0.7916666666666666,always_act,False,0.0,False,False,medium,execute_autonomously,-0.004064029135170011,-0.0024212429987774398,771103,medium,0.05876558247640373,request_peer_evidence,private_fragmented,0.00421439070620111,0.0036738709759190913,0.0032359227442264604,medium,0.8855492181942011,0.6413075118928477,allocate_shipment,0.0,0.3574647666577202,0.5373709878325421,0.517006173692463,0.32290603624568626,0.6413075118928477,0.4827978509558858,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.23608950917549162,0.15231581237128491,0.8814987968402603,always_on,36,H00,small_world
True,0.018447809313482277,HUM-01-transport,humanitarian,negotiate_commitment,medium,0.9904872268447422,0.6666666666666666,always_act,False,0.0,False,False,medium,execute_autonomously,-0.007768142046421178,0.04197272712107747,771103,medium,0.02538400028669306,request_peer_evidence,private_fragmented,0.009512773155257781,0.008074268374638427,0.007873850382943193,medium,0.896452483993843,0.6888107611818257,redirect_vehicle,0.0,0.30699019780925607,0.5657397801330861,0.46121753346547356,0.28239565880182077,0.6888107611818257,0.5126415460786592,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.0,0.0,0.8951974367542722,always_on,36,H03,small_world
False,0.2061766477339376,HUM-02-local_authority,humanitarian,no_communication_action,medium,1.0,0.8333333333333334,always_act,False,0.0,False,False,medium,execute_autonomously,0.0,0.1516298359989693,771103,medium,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,medium,0.9114943309844122,0.6169216390501184,no_operational_action,0.0,0.28107139226736655,0.5242818563864634,0.4257737550677164,0.2579533572770403,0.6169216390501184,0.47464223836615044,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.0,0.0,0.9114943309844122,always_on,36,H00,small_world
False,0.17428801786446582,HUM-03-assessment,humanitarian,no_communication_action,medium,0.9907000879222125,0.7916666666666666,always_act,False,0.0,False,False,medium,execute_autonomously,0.004670315943592129,0.057248412249370606,771103,medium,0.051881304398988304,no_information_action,private_fragmented,0.009299912077787464,0.006084489307709551,0.010158891970361017,medium,0.8936902765119439,0.62460557855146,no_operational_action,0.0,0.33242556632512704,0.5333559123292669,0.49952725901140876,0.26804795572357076,0.62460557855146,0.48468780435733394,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.031175245900309866,0.020113061871167653,0.8873027841113899,always_on,36,H03,small_world
True,0.19312037014740238,HUM-04-clinic,humanitarian,negotiate_commitment,medium,1.0,0.8,always_act,False,0.0,False,False,medium,execute_autonomously,0.0,-0.03665353547337191,771103,medium,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,medium,0.8635818604778004,0.5891894479854904,revise_delivery_priority,0.0,0.30142896867182556,0.5030179488307731,0.40745956815390605,0.31343625878684334,0.5891894479854904,0.45157124431364626,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.2704660269657356,0.17449421094563586,0.8635818604778004,always_on,36,H01,small_world
True,0.01944974488094725,HUM-05-shelter,humanitarian,negotiate_commitment,medium,1.0,0.75,always_act,False,0.0,False,False,medium,execute_autonomously,0.0,0.06347569257087904,771103,medium,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,medium,0.8570770187213389,0.701384243470008,cancel_risky_dispatch,0.0,0.29388758817160227,0.5525937983749569,0.4445813822574034,0.28667064277980275,0.701384243470008,0.49482295206833793,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.0,0.0,0.8570770187213389,always_on,36,H04,small_world
False,0.2132483000755864,HUM-06-depot,humanitarian,no_communication_action,medium,0.9950155927861388,0.725,always_act,False,0.0,False,False,medium,execute_autonomously,-0.010286976932082137,-0.022087254399035472,771103,medium,0.016396600540993345,no_information_action,private_fragmented,0.004984407213861175,0.0050543821570721015,0.0026228824974847686,medium,0.8813006769228106,0.5894850047748128,no_operational_action,0.0,0.27551495963654604,0.5143683926273205,0.41750653482773126,0.24862490162343637,0.5894850047748128,0.4645799012596024,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.0,0.0,0.8872309170010866,always_on,36,H02,small_world
False,0.21705343727006268,HUM-07-hub,humanitarian,no_communication_action,medium,0.9840222358093129,0.7666666666666666,always_act,False,0.0,False,False,medium,execute_autonomously,0.0018550460193750284,0.026460604482090533,771103,medium,0.03823756430729974,no_information_action,private_fragmented,0.015977764190687083,0.011364597905348828,0.01493990019847602,medium,0.8845269982900269,0.5906076879887582,no_operational_action,0.0,0.30971322813308744,0.5231299499024326,0.45950966003570737,0.2490066139161778,0.5906076879887582,0.4766529652611652,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.0,0.0,0.8721640807948,always_on,36,H05,small_world
False,0.30268885275681745,HUM-08-ngo,humanitarian,no_communication_action,medium,0.9931660772320572,0.725,always_act,False,0.0,False,False,medium,execute_autonomously,0.0014982831087673176,0.08877762325366345,771103,medium,0.02267460062778026,no_information_action,private_fragmented,0.006833922767942813,0.004582192805598795,0.007759458697573662,medium,0.8554362034463737,0.5319543752506471,no_operational_action,0.0,0.27501468466554957,0.47776214376458814,0.4028862305594978,0.24324900147280015,0.5319543752506471,0.43328659394380475,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.05910214119825047,0.03813041367629062,0.8437494078737038,always_on,36,H02,small_world
False,0.26692015444758543,HUM-09-transport,humanitarian,no_communication_action,medium,1.0,0.8333333333333334,always_act,False,0.0,False,False,medium,execute_autonomously,0.0,0.012462883857734641,771103,medium,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,medium,0.8986016971374067,0.585903712220267,no_operational_action,0.0,0.2930299827134415,0.5069623874525309,0.41274622579917886,0.2886944820717576,0.585903712220267,0.4590119091724585,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.17203008298694472,0.11098715031415789,0.8986016971374067,always_on,36,H00,small_world
False,0.3020864816167132,HUM-10-local_authority,humanitarian,no_communication_action,medium,1.0,0.8333333333333334,always_act,False,0.0,False,False,medium,execute_autonomously,0.0,-0.06923648194863496,771103,medium,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,medium,0.8157902476076347,0.5163838656890141,no_operational_action,0.0,0.2555555171215629,0.45857909832597643,0.3835478902560526,0.22903991712487595,0.5163838656890141,0.4105011081775143,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.021955844960879885,0.014165061265083795,0.8157902476076347,always_on,36,H03,small_world
True,0.05504780172677931,HUM-11-assessment,humanitarian,send_targeted_summary,medium,0.9908091503722845,0.725,always_act,False,-0.01185011721750367,True,True,medium,execute_autonomously,0.0003606760230094874,0.13258063677041276,771103,medium,0.05112092143863611,request_peer_evidence,private_fragmented,0.009190849627715547,0.006805495070645873,0.009613348484265427,medium,0.9127306356770917,0.7534520465449757,cancel_risky_dispatch,0.0,0.3603103650910208,0.5940031559271066,0.5391536601356166,0.3211151493223373,0.7534520465449757,0.5433325807839685,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.06975605623768973,0.045003907250122405,0.9163382907487062,always_on,36,H01,small_world
True,0.10429779511212156,HUM-12-clinic,humanitarian,send_targeted_summary,medium,0.9846433324867341,0.625,always_act,False,0.0,False,False,medium,execute_autonomously,0.007485969334506959,0.08193264404336642,771103,medium,0.06053629654136927,request_peer_evidence,private_fragmented,0.01535666751326592,0.010158003384475367,0.01595653821446963,medium,0.9394080204074976,0.7843914663904797,revise_delivery_priority,0.0,0.3734821206954123,0.6142928371886224,0.5464595866268828,0.32957507635015404,0.7843914663904797,0.5688676113579186,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.06117490740579526,0.03946768219728726,0.9344467611326176,always_on,36,H04,small_world
False,0.30740629867467595,HUM-13-shelter,humanitarian,no_communication_action,medium,0.9844153171647163,0.725,always_act,False,0.0,False,False,medium,execute_autonomously,0.005182196082024193,0.16169989774765114,771103,medium,0.07386880898465797,no_information_action,private_fragmented,0.015584682835283692,0.009867501631491082,0.01836834939438936,medium,0.8476434017862984,0.5263063553171071,no_operational_action,0.0,0.3156869435414258,0.4816581764064789,0.4783292588898651,0.22714416080781644,0.5263063553171071,0.44138433824084594,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.0,0.0,0.8361729605784236,always_on,36,H01,small_world
True,0.13177246669054707,HUM-14-depot,humanitarian,send_targeted_summary,medium,0.9842464882693344,0.625,always_act,False,0.0,False,False,medium,execute_autonomously,0.00758702690550439,0.1414711005096846,771103,medium,0.06899396761561105,request_peer_evidence,private_fragmented,0.015753511730665637,0.012198411835096401,0.013057893596589931,medium,0.9241167410914813,0.6625698603045844,cancel_risky_dispatch,0.0,0.34685898959604183,0.5644272258935337,0.5081501721036542,0.291741823088256,0.6625698603045844,0.5152829590765754,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.07611696076957214,0.049107716625530415,0.912800394127239,always_on,36,H04,small_world
False,0.32564942596490554,HUM-15-hub,humanitarian,no_communication_action,medium,1.0,0.8,always_act,False,0.0,False,False,medium,execute_autonomously,0.0,0.08353371385458386,771103,medium,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,medium,0.8493109080561095,0.5253749912168303,no_operational_action,0.0,0.26217133552235883,0.46797145749877034,0.3806574963110687,0.24896017297701503,0.5253749912168303,0.4224777235007595,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.09221948318038636,0.059496440761539586,0.8493109080561095,always_on,36,H02,small_world
False,0.15480494955797552,HUM-16-ngo,humanitarian,send_targeted_summary,medium,0.9973598017093681,0.7916666666666666,always_act,False,0.0,False,False,medium,execute_autonomously,-0.0028927404021705794,0.027300192287112335,771103,medium,0.04858295322298223,request_peer_evidence,private_fragmented,0.00264019829063189,0.0022064807483817006,0.0023109284890339143,medium,0.8674705569273515,0.6181127491914542,no_operational_action,0.0,0.3266263731030655,0.521606332506997,0.491786776892677,0.2838849093624951,0.6181127491914542,0.46715388513312556,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.10636072765583604,0.06861982429408776,0.8648500313986369,always_on,36,H00,small_world
False,0.2526971055683884,HUM-17-transport,humanitarian,no_communication_action,medium,0.9933851989362573,0.7916666666666666,always_act,False,0.0,False,False,medium,execute_autonomously,0.003383079451705795,-0.03204920567155567,771103,medium,0.03044346141099996,no_information_action,private_fragmented,0.006614801063742681,0.005387241538884591,0.004809529688654557,medium,0.8798550660207025,0.5730896382355763,no_operational_action,0.0,0.2941930845682696,0.5049096879712922,0.44530504273699534,0.24305047700009597,0.5730896382355763,0.4565144647131937,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.0,0.0,0.8720715517188936,always_on,36,H03,small_world
False,0.16916617193969535,HUM-18-local_authority,humanitarian,no_communication_action,medium,0.9976348391376717,0.7916666666666666,always_act,False,0.0,False,False,medium,execute_autonomously,-0.008400139499086023,-0.011675095801394919,771103,medium,0.03557003542146886,no_information_action,private_fragmented,0.002365160862328297,0.0015224791058940923,0.0026311204577980085,medium,0.8693106389897309,0.6071398727339682,no_operational_action,0.0,0.3221817931031164,0.5147470653524161,0.46739853372223267,0.29660707323713437,0.6071398727339682,0.46307320295772686,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.174914652114938,0.11284816265479872,0.8676241146275196,always_on,36,H00,small_world
False,0.28372350973272487,HUM-19-assessment,humanitarian,no_communication_action,medium,0.9918485319546773,0.7916666666666666,always_act,False,0.0,False,False,medium,execute_autonomously,0.005040395290281996,-0.05513878638185643,771103,medium,0.04182783641512821,no_information_action,private_fragmented,0.00815146804532274,0.005923981233963205,0.008075052538746186,medium,0.8414739482608351,0.5343702277994073,no_operational_action,0.0,0.2950263362220779,0.479276797806123,0.4463471403600793,0.2298858774517985,0.5343702277994073,0.43247571298957616,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.0,0.0,0.8292622664254454,always_on,36,H03,small_world
True,0.029410632912155232,HUM-20-clinic,humanitarian,send_targeted_summary,medium,1.0,0.8,always_act,False,0.0,False,False,medium,execute_autonomously,0.0,0.04351571937358345,771103,medium,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,medium,0.889728100026352,0.6818811926186716,revise_delivery_priority,0.0,0.3030207473114704,0.5493643003939829,0.4463901008998421,0.296227632246833,0.6818811926186716,0.49518450205405673,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.06745011148535254,0.04351620095829196,0.889728100026352,always_on,36,H01,small_world
True,0.033238330237601255,HUM-21-shelter,humanitarian,send_targeted_summary,medium,1.0,0.75,always_act,False,0.0,False,False,medium,execute_autonomously,0.0,0.16557166899282416,771103,medium,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,medium,0.9549171399288,0.7494503790363695,cancel_risky_dispatch,0.0,0.33438480940012916,0.5907379778238826,0.46476915919527517,0.35709053541225694,0.7494503790363695,0.5385094365967478,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.22532252724954704,0.14536937241906261,0.9549171399288,always_on,36,H04,small_world
False,0.38264342401096263,HUM-22-depot,humanitarian,send_targeted_summary,medium,0.9974275116148276,0.725,always_act,False,0.0,False,False,medium,execute_autonomously,-0.003073729857365093,0.014507169022238142,771103,medium,0.007998822821407625,request_peer_evidence,private_fragmented,0.0025724883851724334,0.002601804527042506,0.0013294822312235333,medium,0.8024002653742079,0.4807286432266702,no_operational_action,0.0,0.2908808391340453,0.4410032916404378,0.35906424084374106,0.31966719965351653,0.4807286432266702,0.39747291965913023,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.4500810873185361,0.2903748950442168,0.806319914516883,always_on,36,H02,small_world
False,0.13987531680726428,HUM-23-hub,humanitarian,send_targeted_summary,medium,1.0,0.8333333333333334,always_act,False,0.0,False,False,medium,execute_autonomously,0.0,-0.01406576645461366,771103,medium,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,medium,0.8466014868458035,0.5952924565990829,no_operational_action,0.0,0.31693081806195367,0.5025891449948874,0.4166894984382815,0.3344306290054424,0.5952924565990829,0.44976735435108406,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.3492966406739758,0.225352671402565,0.8466014868458035,always_on,36,H05,small_world
False,0.2700888500728228,HUM-24-ngo,humanitarian,no_communication_action,medium,0.9960363459889147,0.725,always_act,False,0.0,False,False,medium,execute_autonomously,0.002463299679553277,0.07182343809974712,771103,medium,0.01392452300389524,no_information_action,private_fragmented,0.003963654011085338,0.0036398165895491497,0.0023349855903962435,medium,0.8107559651967401,0.5270673923496785,no_operational_action,0.0,0.2573633449044088,0.46879815388292073,0.3875335797527857,0.22740291339889068,0.5270673923496785,0.4185894273203267,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.0,0.0,0.8088534190597434,always_on,36,H02,small_world
False,0.31177959453319154,HUM-25-transport,humanitarian,no_communication_action,medium,0.9969470727122427,0.7916666666666666,always_act,False,0.0,False,False,medium,execute_autonomously,-0.013602897454747964,-0.008572288166036834,771103,medium,0.044046679923090644,no_information_action,private_fragmented,0.003052927287757301,0.002138848651475622,0.002952988366796361,medium,0.8823627221515592,0.5567189666071614,no_operational_action,0.0,0.29380003748573225,0.4922978995795908,0.45910625279143885,0.23748444864643486,0.5567189666071614,0.44680080838330843,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.0,0.0,0.8793564941503345,always_on,36,H00,small_world
False,0.1953214585376276,HUM-26-local_authority,humanitarian,send_targeted_summary,medium,0.9860457436866797,0.7916666666666666,always_act,False,0.0,False,False,medium,execute_autonomously,0.009995322731952583,0.05778747010596297,771103,medium,0.06773851417443777,request_peer_evidence,private_fragmented,0.013954256313320257,0.009398143972954576,0.014803312462248974,medium,0.865000383470579,0.5836701849748455,no_operational_action,0.0,0.36930271892646405,0.5131829316845874,0.5064373525679138,0.3100373211854612,0.5836701849748455,0.466124856287392,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.26412274289172377,0.1704017696075637,0.8524832938352217,always_on,36,H03,small_world
False,0.08900842190420455,HUM-27-assessment,humanitarian,send_targeted_summary,medium,1.0,0.8,always_act,False,0.0,False,False,medium,execute_autonomously,0.0,0.13935895428722345,771103,medium,0.0,request_peer_evidence,private_fragmented,0.0,0.0,0.0,medium,0.8909777992151069,0.6758781811495638,no_operational_action,0.0,0.2932458907218779,0.5486963260562738,0.4438688360828168,0.2779985815908517,0.6758781811495638,0.49309572226360227,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.0,0.0,0.8909777992151069,always_on,36,H01,small_world
True,0.10351818053122508,HUM-00-ngo,humanitarian,negotiate_commitment,medium,0.9904478354804994,0.7916666666666666,always_act,False,0.0,False,False,medium,execute_autonomously,-0.011374784193079912,0.1017379970414416,771103,medium,0.044898347622554735,request_peer_evidence,private_fragmented,0.009552164519500583,0.0065844976554151335,0.008929768299834828,medium,0.9620544387730625,0.7038450791072296,allocate_shipment,0.0,0.34807854309983804,0.5819671883893505,0.5221937549446529,0.30004645149100423,0.7038450791072296,0.5345582513193394,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.05224635247727553,0.033707324178887436,0.9585887573965868,always_on,40,H05,small_world
False,0.3118360784586508,HUM-01-transport,humanitarian,no_communication_action,medium,0.9725110715531593,0.7916666666666666,always_act,False,0.0,False,False,medium,execute_autonomously,0.022029996912460326,0.0279256018480748,771103,medium,0.11750793981053631,no_information_action,private_fragmented,0.0274889284468407,0.018772663290501312,0.02898650206966069,medium,0.8210434383646803,0.8075035246964372,no_operational_action,1.0,0.5105179115653504,0.5970746744882827,0.6760968822178521,0.6445416456573223,0.8075035246964372,0.560670717071158,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.4241268635855569,0.7411208801782706,0.7967392294680243,always_on,40,H08,small_world
False,0.26363830431865276,HUM-02-local_authority,humanitarian,negotiate_commitment,medium,0.9998898620552984,0.7916666666666666,always_act,False,0.0,False,False,medium,execute_autonomously,-0.0020748071567141535,-0.07341691971759368,771103,medium,0.04515593535788165,no_information_action,private_fragmented,0.00011013794470160487,8.330568967795937e-05,0.00011170718688857662,medium,0.8290331896578805,0.5451507693007758,release_emergency_reserve,1.0,0.3375697220977827,0.47663452078319185,0.4559336781836392,0.5516712237012357,0.5451507693007758,0.425431321494968,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.40883317557904947,0.7363642800529082,0.8288672826083018,always_on,40,H06,small_world
False,0.2083168163281585,HUM-03-assessment,humanitarian,no_communication_action,medium,0.9998975018727163,0.725,always_act,False,0.0,False,False,medium,execute_autonomously,-0.004340940790631298,-0.0846170690161131,771103,medium,0.0314287152762055,no_information_action,private_fragmented,0.00010249812728369001,7.132313233715326e-05,0.00010983732338676333,medium,0.8429135522366321,0.7848455614268331,no_operational_action,1.0,0.3683288195458861,0.5777963418805154,0.5224067830191023,0.5977699822213427,0.7848455614268331,0.5247986962454295,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.2613437139009144,0.6420285399576804,0.8428678971859962,always_on,40,H09,small_world
False,0.11150414402495268,HUM-04-clinic,humanitarian,send_targeted_summary,medium,0.9997485258885568,0.7916666666666666,always_act,False,0.0,False,False,medium,execute_autonomously,-0.005604293006243322,0.09073913598229366,771103,medium,0.06651514418235205,request_peer_evidence,private_fragmented,0.0002514741114432173,0.0002175162200847014,0.00017417745958092645,medium,0.9138954034443044,0.8311799312296907,no_operational_action,1.0,0.48659793308979615,0.615431961163214,0.6085319236069786,0.7555016278273856,0.8311799312296907,0.5612386530004146,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.8529185467053779,1.0,0.9136584670100716,always_on,40,H06,small_world
True,0.3862743514760675,HUM-05-shelter,humanitarian,negotiate_commitment,medium,0.9998066316833683,0.725,always_act,False,0.0,False,False,medium,execute_autonomously,-0.006062205054822134,-0.011782939000723136,771103,medium,0.059618957070180056,no_information_action,private_fragmented,0.00019336831663174792,0.00013077901469260578,0.00020769971607170756,medium,0.8139574611400687,0.87122222858409,allocate_shipment,1.0,0.39285503015473583,0.595255596263733,0.6015341507519915,0.5866331693412138,0.87122222858409,0.5522027828018463,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.09257338176092988,0.5331444547060775,0.8137727028997033,always_on,40,H09,small_world
False,0.5199212220284891,HUM-06-depot,humanitarian,negotiate_commitment,medium,1.0,0.75,always_act,False,0.0,False,False,medium,execute_autonomously,0.0,-0.10443217274203787,771103,medium,0.0,no_information_action,private_fragmented,0.0,0.0,0.0,medium,0.7134253677410711,0.3847787798967517,release_emergency_reserve,1.0,0.23991541461809548,0.3665985715442427,0.3116070875566357,0.46837949765890563,0.3847787798967517,0.33226785389396846,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.28897796872504167,0.6575027312187508,0.7134253677410711,always_on,40,H07,small_world
False,0.1500944645079728,HUM-07-hub,humanitarian,negotiate_commitment,medium,0.999741526477184,0.725,always_act,False,0.0,False,False,medium,execute_autonomously,-0.010668213301013751,-0.03806578097331381,771103,medium,0.08536776526227596,no_information_action,private_fragmented,0.0002584735228160495,0.00020796302575165626,0.00019980660155793917,medium,0.8584399535048328,0.5929945554709175,release_emergency_reserve,1.0,0.37882772835430606,0.5033638170372907,0.5238167164964448,0.5822511168815246,0.5929945554709175,0.45209961815601357,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.4684707000892194,0.7687003094332531,0.8581597321428165,always_on,40,H10,small_world
True,0.3370033516482435,HUM-08-ngo,humanitarian,no_communication_action,medium,0.9914690730041439,0.7916666666666666,always_act,False,0.0,False,False,medium,execute_autonomously,0.005339673629223718,-0.010477353370544895,771103,medium,0.03925430830999577,no_information_action,private_fragmented,0.008530926995856114,0.005190979716723332,0.011600844955377831,medium,0.7774655161115702,0.46759171865310334,release_emergency_reserve,1.0,0.2760611924677671,0.431559850279207,0.4143884037988303,0.4271811843420552,0.46759171865310334,0.38982182478424504,v7-pilots-humanitarian-medium-medium-medium-medium-small_world-private_fragmented-771103-always_act-always_on,0.0,0.4348390076035302,0.7633673581152205,always_on,40,H08,small_world
