run_id,stage,application,ledger_locator,events,logical_sha256_match,stored_sha256_match,event_sequence_contiguous,event_digest_match,metric_regeneration_match,privacy_failures,finite_metrics,maximum_conservation_residual,status,mismatch_reasons
v8-hysteresis_repair_pilot_v2-utility_restoration-small-low-low-low-grid-private_fragmented-8812301-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v2,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v2/utility_restoration-part03.tar.xz::v8-hysteresis_repair_pilot_v2-utility_restoration-small-low-low-low-grid-private_fragmented-8812301-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/events.jsonl,2286,True,True,True,True,True,0,True,9.769962616701378e-15,pass,
v8-hysteresis_repair_pilot_v2-utility_restoration-small-low-low-low-grid-private_fragmented-8812301-none-806ed450405e-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v2,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v2/utility_restoration-part03.tar.xz::v8-hysteresis_repair_pilot_v2-utility_restoration-small-low-low-low-grid-private_fragmented-8812301-none-806ed450405e-uint8_simplex-frozen_local_rule/events.jsonl,862,True,True,True,True,True,0,True,9.769962616701378e-15,pass,
v8-hysteresis_repair_pilot_v3-humanitarian-large-high-high-high-small_world-private_fragmented-8812406-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/humanitarian-part01.tar.xz::v8-hysteresis_repair_pilot_v3-humanitarian-large-high-high-high-small_world-private_fragmented-8812406-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl,227247,True,True,True,True,True,0,True,1.1084466677857563e-12,pass,
v8-hysteresis_repair_pilot_v3-humanitarian-large-high-high-high-small_world-private_fragmented-8812406-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/humanitarian-part01.tar.xz::v8-hysteresis_repair_pilot_v3-humanitarian-large-high-high-high-small_world-private_fragmented-8812406-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule/events.jsonl,206823,True,True,True,True,True,0,True,1.1084466677857563e-12,pass,
v8-hysteresis_repair_pilot_v3-humanitarian-large-high-high-high-small_world-private_fragmented-8812406-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/humanitarian-part01.tar.xz::v8-hysteresis_repair_pilot_v3-humanitarian-large-high-high-high-small_world-private_fragmented-8812406-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/events.jsonl,201156,True,True,True,True,True,0,True,1.1084466677857563e-12,pass,
v8-hysteresis_repair_pilot_v3-humanitarian-large-high-high-high-small_world-private_fragmented-8812406-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/humanitarian-part01.tar.xz::v8-hysteresis_repair_pilot_v3-humanitarian-large-high-high-high-small_world-private_fragmented-8812406-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/events.jsonl,176641,True,True,True,True,True,0,True,1.3358203432289883e-12,pass,
v8-hysteresis_repair_pilot_v3-humanitarian-large-high-high-high-small_world-private_fragmented-8812406-none-806ed450405e-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/humanitarian-part01.tar.xz::v8-hysteresis_repair_pilot_v3-humanitarian-large-high-high-high-small_world-private_fragmented-8812406-none-806ed450405e-uint8_simplex-frozen_local_rule/events.jsonl,11970,True,True,True,True,True,0,True,3.979039320256561e-13,pass,
v8-hysteresis_repair_pilot_v3-humanitarian-large-medium-medium-low-random_geometric-private_fragmented-8812405-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/humanitarian-part01.tar.xz::v8-hysteresis_repair_pilot_v3-humanitarian-large-medium-medium-low-random_geometric-private_fragmented-8812405-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl,500897,True,True,True,True,True,0,True,3.126388037344441e-13,pass,
v8-hysteresis_repair_pilot_v3-humanitarian-large-medium-medium-low-random_geometric-private_fragmented-8812405-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/humanitarian-part01.tar.xz::v8-hysteresis_repair_pilot_v3-humanitarian-large-medium-medium-low-random_geometric-private_fragmented-8812405-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule/events.jsonl,450568,True,True,True,True,True,0,True,1.7053025658242404e-13,pass,
v8-hysteresis_repair_pilot_v3-humanitarian-large-medium-medium-low-random_geometric-private_fragmented-8812405-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/humanitarian-part01.tar.xz::v8-hysteresis_repair_pilot_v3-humanitarian-large-medium-medium-low-random_geometric-private_fragmented-8812405-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/events.jsonl,436206,True,True,True,True,True,0,True,8.260059303211165e-14,pass,
v8-hysteresis_repair_pilot_v3-humanitarian-large-medium-medium-low-random_geometric-private_fragmented-8812405-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/humanitarian-part01.tar.xz::v8-hysteresis_repair_pilot_v3-humanitarian-large-medium-medium-low-random_geometric-private_fragmented-8812405-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/events.jsonl,371415,True,True,True,True,True,0,True,2.8421709430404007e-13,pass,
v8-hysteresis_repair_pilot_v3-humanitarian-large-medium-medium-low-random_geometric-private_fragmented-8812405-none-806ed450405e-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/humanitarian-part01.tar.xz::v8-hysteresis_repair_pilot_v3-humanitarian-large-medium-medium-low-random_geometric-private_fragmented-8812405-none-806ed450405e-uint8_simplex-frozen_local_rule/events.jsonl,10084,True,True,True,True,True,0,True,4.547473508864641e-13,pass,
v8-hysteresis_repair_pilot_v3-humanitarian-medium-high-medium-high-small_world-private_fragmented-8812404-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/humanitarian-part01.tar.xz::v8-hysteresis_repair_pilot_v3-humanitarian-medium-high-medium-high-small_world-private_fragmented-8812404-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl,85309,True,True,True,True,True,0,True,1.2079226507921703e-13,pass,
v8-hysteresis_repair_pilot_v3-humanitarian-medium-high-medium-high-small_world-private_fragmented-8812404-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/humanitarian-part01.tar.xz::v8-hysteresis_repair_pilot_v3-humanitarian-medium-high-medium-high-small_world-private_fragmented-8812404-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule/events.jsonl,72266,True,True,True,True,True,0,True,9.947598300641403e-14,pass,
v8-hysteresis_repair_pilot_v3-humanitarian-medium-high-medium-high-small_world-private_fragmented-8812404-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/humanitarian-part02.tar.xz::v8-hysteresis_repair_pilot_v3-humanitarian-medium-high-medium-high-small_world-private_fragmented-8812404-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/events.jsonl,69222,True,True,True,True,True,0,True,9.947598300641403e-14,pass,
v8-hysteresis_repair_pilot_v3-humanitarian-medium-high-medium-high-small_world-private_fragmented-8812404-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/humanitarian-part02.tar.xz::v8-hysteresis_repair_pilot_v3-humanitarian-medium-high-medium-high-small_world-private_fragmented-8812404-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/events.jsonl,62732,True,True,True,True,True,0,True,1.5631940186722204e-13,pass,
v8-hysteresis_repair_pilot_v3-humanitarian-medium-high-medium-high-small_world-private_fragmented-8812404-none-806ed450405e-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/humanitarian-part02.tar.xz::v8-hysteresis_repair_pilot_v3-humanitarian-medium-high-medium-high-small_world-private_fragmented-8812404-none-806ed450405e-uint8_simplex-frozen_local_rule/events.jsonl,4126,True,True,True,True,True,0,True,4.973799150320701e-14,pass,
v8-hysteresis_repair_pilot_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-8812403-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/humanitarian-part02.tar.xz::v8-hysteresis_repair_pilot_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-8812403-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl,51152,True,True,True,True,True,0,True,2.1316282072803006e-14,pass,
v8-hysteresis_repair_pilot_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-8812403-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/humanitarian-part02.tar.xz::v8-hysteresis_repair_pilot_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-8812403-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule/events.jsonl,43555,True,True,True,True,True,0,True,2.1316282072803006e-14,pass,
v8-hysteresis_repair_pilot_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-8812403-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/humanitarian-part02.tar.xz::v8-hysteresis_repair_pilot_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-8812403-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/events.jsonl,42259,True,True,True,True,True,0,True,2.1316282072803006e-14,pass,
v8-hysteresis_repair_pilot_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-8812403-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/humanitarian-part02.tar.xz::v8-hysteresis_repair_pilot_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-8812403-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/events.jsonl,39493,True,True,True,True,True,0,True,4.263256414560601e-14,pass,
v8-hysteresis_repair_pilot_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-8812403-none-806ed450405e-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/humanitarian-part02.tar.xz::v8-hysteresis_repair_pilot_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-8812403-none-806ed450405e-uint8_simplex-frozen_local_rule/events.jsonl,4867,True,True,True,True,True,0,True,1.7763568394002505e-13,pass,
v8-hysteresis_repair_pilot_v3-humanitarian-small-high-high-high-small_world-private_fragmented-8812402-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/humanitarian-part02.tar.xz::v8-hysteresis_repair_pilot_v3-humanitarian-small-high-high-high-small_world-private_fragmented-8812402-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl,19328,True,True,True,True,True,0,True,1.7763568394002505e-14,pass,
v8-hysteresis_repair_pilot_v3-humanitarian-small-high-high-high-small_world-private_fragmented-8812402-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/humanitarian-part02.tar.xz::v8-hysteresis_repair_pilot_v3-humanitarian-small-high-high-high-small_world-private_fragmented-8812402-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule/events.jsonl,12968,True,True,True,True,True,0,True,1.7763568394002505e-14,pass,
v8-hysteresis_repair_pilot_v3-humanitarian-small-high-high-high-small_world-private_fragmented-8812402-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/humanitarian-part02.tar.xz::v8-hysteresis_repair_pilot_v3-humanitarian-small-high-high-high-small_world-private_fragmented-8812402-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/events.jsonl,12750,True,True,True,True,True,0,True,1.7763568394002505e-14,pass,
v8-hysteresis_repair_pilot_v3-humanitarian-small-high-high-high-small_world-private_fragmented-8812402-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/humanitarian-part02.tar.xz::v8-hysteresis_repair_pilot_v3-humanitarian-small-high-high-high-small_world-private_fragmented-8812402-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/events.jsonl,14028,True,True,True,True,True,0,True,2.1316282072803006e-14,pass,
v8-hysteresis_repair_pilot_v3-humanitarian-small-high-high-high-small_world-private_fragmented-8812402-none-806ed450405e-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/humanitarian-part03.tar.xz::v8-hysteresis_repair_pilot_v3-humanitarian-small-high-high-high-small_world-private_fragmented-8812402-none-806ed450405e-uint8_simplex-frozen_local_rule/events.jsonl,1461,True,True,True,True,True,0,True,2.1316282072803006e-14,pass,
v8-hysteresis_repair_pilot_v3-humanitarian-small-low-low-low-random_geometric-private_fragmented-8812401-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/humanitarian-part03.tar.xz::v8-hysteresis_repair_pilot_v3-humanitarian-small-low-low-low-random_geometric-private_fragmented-8812401-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl,9192,True,True,True,True,True,0,True,5.329070518200751e-15,pass,
v8-hysteresis_repair_pilot_v3-humanitarian-small-low-low-low-random_geometric-private_fragmented-8812401-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/humanitarian-part03.tar.xz::v8-hysteresis_repair_pilot_v3-humanitarian-small-low-low-low-random_geometric-private_fragmented-8812401-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule/events.jsonl,5937,True,True,True,True,True,0,True,1.0658141036401503e-14,pass,
v8-hysteresis_repair_pilot_v3-humanitarian-small-low-low-low-random_geometric-private_fragmented-8812401-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/humanitarian-part03.tar.xz::v8-hysteresis_repair_pilot_v3-humanitarian-small-low-low-low-random_geometric-private_fragmented-8812401-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/events.jsonl,5826,True,True,True,True,True,0,True,1.0658141036401503e-14,pass,
v8-hysteresis_repair_pilot_v3-humanitarian-small-low-low-low-random_geometric-private_fragmented-8812401-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/humanitarian-part03.tar.xz::v8-hysteresis_repair_pilot_v3-humanitarian-small-low-low-low-random_geometric-private_fragmented-8812401-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/events.jsonl,5760,True,True,True,True,True,0,True,8.881784197001252e-15,pass,
v8-hysteresis_repair_pilot_v3-humanitarian-small-low-low-low-random_geometric-private_fragmented-8812401-none-806ed450405e-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,humanitarian,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/humanitarian-part03.tar.xz::v8-hysteresis_repair_pilot_v3-humanitarian-small-low-low-low-random_geometric-private_fragmented-8812401-none-806ed450405e-uint8_simplex-frozen_local_rule/events.jsonl,1036,True,True,True,True,True,0,True,1.0658141036401503e-14,pass,
v8-hysteresis_repair_pilot_v3-utility_restoration-large-high-high-high-scale_free-private_fragmented-8812506-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/utility_restoration-part01.tar.xz::v8-hysteresis_repair_pilot_v3-utility_restoration-large-high-high-high-scale_free-private_fragmented-8812506-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl,299391,True,True,True,True,True,0,True,4.636291350834654e-13,pass,
v8-hysteresis_repair_pilot_v3-utility_restoration-large-high-high-high-scale_free-private_fragmented-8812506-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/utility_restoration-part01.tar.xz::v8-hysteresis_repair_pilot_v3-utility_restoration-large-high-high-high-scale_free-private_fragmented-8812506-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule/events.jsonl,262120,True,True,True,True,True,0,True,4.636291350834654e-13,pass,
v8-hysteresis_repair_pilot_v3-utility_restoration-large-high-high-high-scale_free-private_fragmented-8812506-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/utility_restoration-part01.tar.xz::v8-hysteresis_repair_pilot_v3-utility_restoration-large-high-high-high-scale_free-private_fragmented-8812506-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/events.jsonl,251856,True,True,True,True,True,0,True,4.636291350834654e-13,pass,
v8-hysteresis_repair_pilot_v3-utility_restoration-large-high-high-high-scale_free-private_fragmented-8812506-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/utility_restoration-part01.tar.xz::v8-hysteresis_repair_pilot_v3-utility_restoration-large-high-high-high-scale_free-private_fragmented-8812506-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/events.jsonl,226728,True,True,True,True,True,0,True,4.636291350834654e-13,pass,
v8-hysteresis_repair_pilot_v3-utility_restoration-large-high-high-high-scale_free-private_fragmented-8812506-none-806ed450405e-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/utility_restoration-part01.tar.xz::v8-hysteresis_repair_pilot_v3-utility_restoration-large-high-high-high-scale_free-private_fragmented-8812506-none-806ed450405e-uint8_simplex-frozen_local_rule/events.jsonl,8710,True,True,True,True,True,0,True,4.636291350834654e-13,pass,
v8-hysteresis_repair_pilot_v3-utility_restoration-large-medium-medium-low-grid-private_fragmented-8812505-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/utility_restoration-part01.tar.xz::v8-hysteresis_repair_pilot_v3-utility_restoration-large-medium-medium-low-grid-private_fragmented-8812505-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl,61139,True,True,True,True,True,0,True,9.023892744153272e-13,pass,
v8-hysteresis_repair_pilot_v3-utility_restoration-large-medium-medium-low-grid-private_fragmented-8812505-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/utility_restoration-part01.tar.xz::v8-hysteresis_repair_pilot_v3-utility_restoration-large-medium-medium-low-grid-private_fragmented-8812505-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule/events.jsonl,52726,True,True,True,True,True,0,True,9.023892744153272e-13,pass,
v8-hysteresis_repair_pilot_v3-utility_restoration-large-medium-medium-low-grid-private_fragmented-8812505-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/utility_restoration-part01.tar.xz::v8-hysteresis_repair_pilot_v3-utility_restoration-large-medium-medium-low-grid-private_fragmented-8812505-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/events.jsonl,50733,True,True,True,True,True,0,True,9.023892744153272e-13,pass,
v8-hysteresis_repair_pilot_v3-utility_restoration-large-medium-medium-low-grid-private_fragmented-8812505-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/utility_restoration-part01.tar.xz::v8-hysteresis_repair_pilot_v3-utility_restoration-large-medium-medium-low-grid-private_fragmented-8812505-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/events.jsonl,43556,True,True,True,True,True,0,True,9.023892744153272e-13,pass,
v8-hysteresis_repair_pilot_v3-utility_restoration-large-medium-medium-low-grid-private_fragmented-8812505-none-806ed450405e-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/utility_restoration-part01.tar.xz::v8-hysteresis_repair_pilot_v3-utility_restoration-large-medium-medium-low-grid-private_fragmented-8812505-none-806ed450405e-uint8_simplex-frozen_local_rule/events.jsonl,7287,True,True,True,True,True,0,True,9.023892744153272e-13,pass,
v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/utility_restoration-part01.tar.xz::v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl,92759,True,True,True,True,True,0,True,7.283063041541027e-14,pass,
v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/utility_restoration-part01.tar.xz::v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule/events.jsonl,74506,True,True,True,True,True,0,True,7.283063041541027e-14,pass,
v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/utility_restoration-part02.tar.xz::v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/events.jsonl,71803,True,True,True,True,True,0,True,7.283063041541027e-14,pass,
v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/utility_restoration-part02.tar.xz::v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/events.jsonl,71750,True,True,True,True,True,0,True,7.283063041541027e-14,pass,
v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-none-806ed450405e-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/utility_restoration-part02.tar.xz::v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-none-806ed450405e-uint8_simplex-frozen_local_rule/events.jsonl,3014,True,True,True,True,True,0,True,7.283063041541027e-14,pass,
v8-hysteresis_repair_pilot_v3-utility_restoration-medium-medium-high-medium-grid-private_fragmented-8812503-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/utility_restoration-part02.tar.xz::v8-hysteresis_repair_pilot_v3-utility_restoration-medium-medium-high-medium-grid-private_fragmented-8812503-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl,20770,True,True,True,True,True,0,True,1.5365486660812167e-13,pass,
v8-hysteresis_repair_pilot_v3-utility_restoration-medium-medium-high-medium-grid-private_fragmented-8812503-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule,hysteresis_repair_pilot_v3,utility_restoration,results/entropy_triggered_belief_monitoring_v8/raw/packed/hysteresis_repair_pilot_v3/utility_restoration-part02.tar.xz::v8-hysteresis_repair_pilot_v3-utility_restoration-medium-medium-high-medium-grid-private_fragmented-8812503-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule/events.jsonl,17077,True,True,True,True,True,0,True,1.5365486660812167e-13,pass,
