artifact_path,artifact_type,stage,description,application,method,size_bytes,sha256
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-autonomous_no_human-nominal-reliable-e10804-o40804-rnone/counterfactuals.json,json,raw,counterfactuals,both_or_na,not_encoded,3,37517e5f3dc66819f61f5a7bb8ace1921282415f10551d2defa5c3eb0985b570
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-autonomous_no_human-nominal-reliable-e10804-o40804-rnone/episode.json,json,raw,episode,both_or_na,not_encoded,125879,fb8aea4dedba58ece66b8606e3f5e1cac9dbc69986ba5cd15e2d7a40cf9be7c7
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-autonomous_no_human-nominal-reliable-e10804-o40804-rnone/events.jsonl.gz,gz,raw,events.jsonl,both_or_na,not_encoded,33002,3acfd746daac79d1409058ac289eb309f036040f3dae7a9be3cc55dc3ec84aac
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-autonomous_no_human-nominal-reliable-e10805-o40805-rnone/counterfactuals.json,json,raw,counterfactuals,both_or_na,not_encoded,3,37517e5f3dc66819f61f5a7bb8ace1921282415f10551d2defa5c3eb0985b570
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-autonomous_no_human-nominal-reliable-e10805-o40805-rnone/episode.json,json,raw,episode,both_or_na,not_encoded,126307,59aa7de2d3d5e91f86c4da949babe47f021f8f352dac7257b305f03b2e16311d
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-autonomous_no_human-nominal-reliable-e10805-o40805-rnone/events.jsonl.gz,gz,raw,events.jsonl,both_or_na,not_encoded,38970,8faa66b778947315ed2e90ec31e3f5cee920f42d33d2157d5e996a16b8c120df
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-compound-reliable-e10801-o40801-rnone/counterfactuals.json,json,raw,counterfactuals,both_or_na,not_encoded,4524,2dde7a36c5000843f01376708b3ad581b92efba407057f3d234cabf6a22d4fcc
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-compound-reliable-e10801-o40801-rnone/episode.json,json,raw,episode,both_or_na,not_encoded,136655,366c7a00284974c84c042d1cc30d590b6c5a8f34b3039e86c8bdbeacefc61477
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-compound-reliable-e10801-o40801-rnone/events.jsonl.gz,gz,raw,events.jsonl,both_or_na,not_encoded,48543,a49db20cb4bce46bb1b9a0c5744e98fef40bb6242c7f48bac8245b77ff2227d0
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-compound-reliable-e10802-o40802-rnone/counterfactuals.json,json,raw,counterfactuals,both_or_na,not_encoded,3623,8c200aed07b37f232f5865177a37e39c0c0b00bfa6f87182d754ff14a2de8e7e
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-compound-reliable-e10802-o40802-rnone/episode.json,json,raw,episode,both_or_na,not_encoded,134491,8861bb9bf42a47f5d96437ab9db3098b6490db18749830cc0a446490c38016ad
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-compound-reliable-e10802-o40802-rnone/events.jsonl.gz,gz,raw,events.jsonl,both_or_na,not_encoded,47861,eac7b898a602603fd6035450e16cb2e5dd6baf06a8031447208344e1003f0591
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-compound-reliable-e10803-o40803-rnone/counterfactuals.json,json,raw,counterfactuals,both_or_na,not_encoded,2719,f4898242cfe80f452a8d93afd29d0702a8503e5f157383312e08c7a0a86a72f5
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-compound-reliable-e10803-o40803-rnone/episode.json,json,raw,episode,both_or_na,not_encoded,133070,508279828e925db8177f9d53cbb9470f50b67768111919a61fb630100265032d
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-compound-reliable-e10803-o40803-rnone/events.jsonl.gz,gz,raw,events.jsonl,both_or_na,not_encoded,44707,cfbc47048512b624eb1df9756ce7adb1676676a857dcb3ed508852f1ac1dd61b
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-compound-reliable-e10804-o40804-rnone/counterfactuals.json,json,raw,counterfactuals,both_or_na,not_encoded,3617,56a8cf3519b6c15cb252b54c6aec5a2295869c0c085e93d674bf416f9f64fe17
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-compound-reliable-e10804-o40804-rnone/episode.json,json,raw,episode,both_or_na,not_encoded,134103,6f6ab21b835d08bce4a32c806d5a48ff6fea8df646b94994718bf1827d5870be
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-compound-reliable-e10804-o40804-rnone/events.jsonl.gz,gz,raw,events.jsonl,both_or_na,not_encoded,47107,ed10d5df39cd7e6b8c534f51dad3013648f5b139d86b8d0a1c4c1e7ad15956da
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-compound-reliable-e10805-o40805-rnone/counterfactuals.json,json,raw,counterfactuals,both_or_na,not_encoded,2713,ab54c245b579894f1d3f29fe8de6c16f119b0d6ab4d9d4ae477c02b28e664c14
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-compound-reliable-e10805-o40805-rnone/episode.json,json,raw,episode,both_or_na,not_encoded,133309,ab5859bbb645c04b0e3fcf1902b6d0fd3d5cefc8d8e7e4ab7a617766f32f8339
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-compound-reliable-e10805-o40805-rnone/events.jsonl.gz,gz,raw,events.jsonl,both_or_na,not_encoded,44781,680770820f24fa6c76aec7803f498d2f0e09ea56e9aca8467e30a430f534a79c
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-correlated-reliable-e10801-o40801-rnone/counterfactuals.json,json,raw,counterfactuals,both_or_na,not_encoded,4525,fb490033ff4036f863dc775fb36da8105abf0fae60d6fc5e028a727c44e7e421
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-correlated-reliable-e10801-o40801-rnone/episode.json,json,raw,episode,both_or_na,not_encoded,137033,d83f017c6917b55782ee280b62efc84d773e6b078951edc2b320c977dbe29ea6
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-correlated-reliable-e10801-o40801-rnone/events.jsonl.gz,gz,raw,events.jsonl,both_or_na,not_encoded,49237,5c2aec1467f7c4938fa035e148fa59a3211cd989902d61d279a8c67dc7c933b0
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-correlated-reliable-e10802-o40802-rnone/counterfactuals.json,json,raw,counterfactuals,both_or_na,not_encoded,3628,a44797b805ba4d0d2b3d2f74dae40244407d9914068119b19e7a8731f3616a28
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-correlated-reliable-e10802-o40802-rnone/episode.json,json,raw,episode,both_or_na,not_encoded,134879,31a927550d632b5903fbd10035d85037c6cd18d8baa1b9bb4ae433643c407c68
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-correlated-reliable-e10802-o40802-rnone/events.jsonl.gz,gz,raw,events.jsonl,both_or_na,not_encoded,49303,1025420c2823c0a9fabba1b675df63c462b5a3bd1b42b01e30c678abbaece08f
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-correlated-reliable-e10803-o40803-rnone/counterfactuals.json,json,raw,counterfactuals,both_or_na,not_encoded,2717,f525297fe9e781d52be3a1762d01efc362aedf3a51114859324060636883b149
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-correlated-reliable-e10803-o40803-rnone/episode.json,json,raw,episode,both_or_na,not_encoded,133570,ecc7319045c715bfd355feec03377b05cf4f3af0fd45d349f9909444251f6dbf
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-correlated-reliable-e10803-o40803-rnone/events.jsonl.gz,gz,raw,events.jsonl,both_or_na,not_encoded,45922,5701bf5b0afacdfff9e863c1511ac09e21354975dbad9f515d790839401b230a
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-correlated-reliable-e10804-o40804-rnone/counterfactuals.json,json,raw,counterfactuals,both_or_na,not_encoded,3623,07fe523ece5c07b48788029977f5fbab803d908e42325de70e88a430cd10e8f9
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-correlated-reliable-e10804-o40804-rnone/episode.json,json,raw,episode,both_or_na,not_encoded,134658,52a9bf520ecf8684c13e66379972a9e3155902d5a13b83ef6e318a936609291a
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-correlated-reliable-e10804-o40804-rnone/events.jsonl.gz,gz,raw,events.jsonl,both_or_na,not_encoded,48254,0643793025bf51679edd7ce15bdd082343ff5571984d615345ceefb9b9761bd5
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-correlated-reliable-e10805-o40805-rnone/counterfactuals.json,json,raw,counterfactuals,both_or_na,not_encoded,2716,8dc6fe583a2c1d98d9f496e66fe7f959b9bd059d6858f0153708b1b0942c6a66
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-correlated-reliable-e10805-o40805-rnone/episode.json,json,raw,episode,both_or_na,not_encoded,133634,66e3f9356d7870e61241b04876b4bdf8d37ef221b84ed3804f4ce65ec29ea8d2
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-correlated-reliable-e10805-o40805-rnone/events.jsonl.gz,gz,raw,events.jsonl,both_or_na,not_encoded,45784,dbb5ee76cd2dd5e58d0d9e925e3fdcc0016b0b38a04d687b83300557ea643d1c
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-moderate-reliable-e10801-o40801-rnone/counterfactuals.json,json,raw,counterfactuals,both_or_na,not_encoded,3617,8fac2b404860d3f8deb674ae02bdd4fc11a410354bd021ac09e36234f9dd79c7
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-moderate-reliable-e10801-o40801-rnone/episode.json,json,raw,episode,both_or_na,not_encoded,135632,931ac45fbbc75a84a3e8a3a879b5ebb49e19d34a937ee6709c91c398ed776edc
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-moderate-reliable-e10801-o40801-rnone/events.jsonl.gz,gz,raw,events.jsonl,both_or_na,not_encoded,46532,011c79ac18482faa107d07fd4aaf49c987f2c70a8736ae5e44490334bc0a947e
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-moderate-reliable-e10802-o40802-rnone/counterfactuals.json,json,raw,counterfactuals,both_or_na,not_encoded,3620,643f624b70f2ff51fa9df530d437c3a7de8477d0842ddf945bec93441e30dfcd
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-moderate-reliable-e10802-o40802-rnone/episode.json,json,raw,episode,both_or_na,not_encoded,134536,20ff897051cec9673b4bc49420e56ce975a212087816b806117a3cc9efde9903
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-moderate-reliable-e10802-o40802-rnone/events.jsonl.gz,gz,raw,events.jsonl,both_or_na,not_encoded,48445,b4f75c793290f22c0344b406e36fac2c5e58dcbfe9f4dbb5a0469f361251f48a
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-moderate-reliable-e10803-o40803-rnone/counterfactuals.json,json,raw,counterfactuals,both_or_na,not_encoded,2720,512872f3782db6c86277f79cc28ca049bce52a7155fb0a24d99bbaaf6199e348
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-moderate-reliable-e10803-o40803-rnone/episode.json,json,raw,episode,both_or_na,not_encoded,133204,b897583334b5385680912737d307302bd4958761ede84d9dd5b532ee496b2614
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-moderate-reliable-e10803-o40803-rnone/events.jsonl.gz,gz,raw,events.jsonl,both_or_na,not_encoded,45227,19f7038f8bc6d4e0c0463fa2fb007903f16ae3128f2e29eef2ccf49aadd0f3b0
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-moderate-reliable-e10804-o40804-rnone/counterfactuals.json,json,raw,counterfactuals,both_or_na,not_encoded,3619,8af12a9c8d172d4c136bc52b7b688c49424d5d602d40da9cf69acc22dc88bb02
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-moderate-reliable-e10804-o40804-rnone/episode.json,json,raw,episode,both_or_na,not_encoded,135142,061c09ff4ffa50bb56cdb3a2302314a2281b5b99b86da3a27f62401a48f0e85e
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-moderate-reliable-e10804-o40804-rnone/events.jsonl.gz,gz,raw,events.jsonl,both_or_na,not_encoded,45273,4af009e67b482844aeff752d18a6a9400e23adc52716f454dea7059711f0fc81
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-moderate-reliable-e10805-o40805-rnone/counterfactuals.json,json,raw,counterfactuals,both_or_na,not_encoded,2715,4d1d9ee4cf42d4d8712e1a8e8b42585d484a633656f2c02d1caf7fb9e0a8db31
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-moderate-reliable-e10805-o40805-rnone/episode.json,json,raw,episode,both_or_na,not_encoded,133291,a84466594474ce2e56bfbc81b61178c44e58903fa1a2e01591324f5b2f335b28
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-moderate-reliable-e10805-o40805-rnone/events.jsonl.gz,gz,raw,events.jsonl,both_or_na,not_encoded,44960,b4f9ab39e97de9e6b2f6ff17baea1b7d90927b556bf90298aa1cf697cd8003f4
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-nominal-reliable-e10801-o40801-rnone/counterfactuals.json,json,raw,counterfactuals,both_or_na,not_encoded,3619,8758dce603b761e3f275822b376d1082e542e175d68fcd18327f0d3119364d76
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-nominal-reliable-e10801-o40801-rnone/episode.json,json,raw,episode,both_or_na,not_encoded,130295,6d23677a8ed66333dccb544dfc0612fe5f2de9991795d115617803d64cfc1bd9
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-nominal-reliable-e10801-o40801-rnone/events.jsonl.gz,gz,raw,events.jsonl,both_or_na,not_encoded,46985,c08bab3eca49d1838aa56156854ff3347445adaf902e93b5468008e21b8287df
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-nominal-reliable-e10802-o40802-rnone/counterfactuals.json,json,raw,counterfactuals,both_or_na,not_encoded,2706,0176bd15678276e70b4a52869fe49cc3034e09e7763af94538fee4b971ddcbe4
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-nominal-reliable-e10802-o40802-rnone/episode.json,json,raw,episode,both_or_na,not_encoded,129569,3edb630f7909b433765c665505cb3c8be48a02d90a85631c3bfc5a7affc78c83
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-nominal-reliable-e10802-o40802-rnone/events.jsonl.gz,gz,raw,events.jsonl,both_or_na,not_encoded,44443,c974e15448c9f889143a78b345603d1ff2966559792143c92ada1237d7525fd5
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-nominal-reliable-e10803-o40803-rnone/counterfactuals.json,json,raw,counterfactuals,both_or_na,not_encoded,906,e10b4415123ded39d96dda6842dc479816304dbbd4da84e2f146bce1a23d95f2
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-nominal-reliable-e10803-o40803-rnone/episode.json,json,raw,episode,both_or_na,not_encoded,127815,e3b94feb8d45abbd4a66ec0c7c005a916c9803cfb0f9ce63c3fce7480d2fdacb
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-nominal-reliable-e10803-o40803-rnone/events.jsonl.gz,gz,raw,events.jsonl,both_or_na,not_encoded,41806,b3e9c4e054ec4cc3de9cda6a1bd8ba0d7e679844725d0823f251fc4e897fcaad
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-nominal-reliable-e10804-o40804-rnone/counterfactuals.json,json,raw,counterfactuals,both_or_na,not_encoded,2713,149c213645a6bd8cd2b91f5b04a995f929e1615de77641ce8aca0255c51bd8b6
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-nominal-reliable-e10804-o40804-rnone/episode.json,json,raw,episode,both_or_na,not_encoded,129423,acd0f3e5fc82b5efc5d88f0737b339a717c8b4549f30aed4db70f9ed14ac6205
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-nominal-reliable-e10804-o40804-rnone/events.jsonl.gz,gz,raw,events.jsonl,both_or_na,not_encoded,41925,b5e8a357db3deb5b46a30482275d23a3b5094bc145b0a087b33eb8dbc3f313c1
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-nominal-reliable-e10805-o40805-rnone/counterfactuals.json,json,raw,counterfactuals,both_or_na,not_encoded,904,ba8b4076a7144faace102647cd61d1117551d7950defd314dacceb0065d399ba
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-nominal-reliable-e10805-o40805-rnone/episode.json,json,raw,episode,both_or_na,not_encoded,127942,2b9831df05f7c0bb757b70cbfabea8ad04ffaa192b7e4e0d2f77f2032a0ed069
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-local_kpi_trigger-nominal-reliable-e10805-o40805-rnone/events.jsonl.gz,gz,raw,events.jsonl,both_or_na,not_encoded,41433,c347e391fe041bdfa7a85bfaafc676bff5db4992726d194c400715677cad7c13
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-thermohitl_rule-compound-reliable-e10801-o40801-rnone/counterfactuals.json,json,raw,counterfactuals,both_or_na,not_encoded,2716,86e64840b7e6fac2b30a307730555db38ecee0e0b3b20b1896358fff5cf943be
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-thermohitl_rule-compound-reliable-e10801-o40801-rnone/episode.json,json,raw,episode,both_or_na,not_encoded,133749,307a11a2fd34f689f2b8bfd51b63e9f7cee3276cd1bdc769562bd178bf19f9f9
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-thermohitl_rule-compound-reliable-e10801-o40801-rnone/events.jsonl.gz,gz,raw,events.jsonl,both_or_na,not_encoded,80192,3a20ea5fcb0aed6b42c7d1c0721c1cffc8c95f9ccf3324a7fcf9df13b9695c10
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-thermohitl_rule-compound-reliable-e10802-o40802-rnone/counterfactuals.json,json,raw,counterfactuals,both_or_na,not_encoded,2720,267e78658b9b493300e350162089942a4a3020f286fdcc18876900722a0b8cc3
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-thermohitl_rule-compound-reliable-e10802-o40802-rnone/episode.json,json,raw,episode,both_or_na,not_encoded,134309,5d7b4bbbaf958a441283cdc4df9bd8d3e9d8b080f8014fa72c3de450d59e727a
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-thermohitl_rule-compound-reliable-e10802-o40802-rnone/events.jsonl.gz,gz,raw,events.jsonl,both_or_na,not_encoded,81120,46f317420edc190f10e935637e2b751828d4e1f6af9e9c25f068f56e0ad1419e
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-thermohitl_rule-compound-reliable-e10803-o40803-rnone/counterfactuals.json,json,raw,counterfactuals,both_or_na,not_encoded,2721,ea39c86551845b9a887acec739e509a1639f1d7d3f9751967b80627114d24f46
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-thermohitl_rule-compound-reliable-e10803-o40803-rnone/episode.json,json,raw,episode,both_or_na,not_encoded,133828,5df6022bbd32cdb8b1921a67b632c906202b4f8d2b8f25787919d06f52fba40a
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-thermohitl_rule-compound-reliable-e10803-o40803-rnone/events.jsonl.gz,gz,raw,events.jsonl,both_or_na,not_encoded,82692,1fb2dac1cfcce88d2c7026e1a41e7cedbc0421fd51fb9423f8ef1b0c0e532876
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-thermohitl_rule-compound-reliable-e10804-o40804-rnone/counterfactuals.json,json,raw,counterfactuals,both_or_na,not_encoded,2720,e6c678eb9658d539d5140c85a903813b7e14b2a490e730f641534a34e6259f42
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-thermohitl_rule-compound-reliable-e10804-o40804-rnone/episode.json,json,raw,episode,both_or_na,not_encoded,134001,3ff27bcf5cded979d1755c0c3bfb0c6efd585072f750bbf7e0a05797758b9ead
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-thermohitl_rule-compound-reliable-e10804-o40804-rnone/events.jsonl.gz,gz,raw,events.jsonl,both_or_na,not_encoded,79762,7fb9c0f2f0934d51f9f82219fb8421cda5fcdc85eb449438c70b0da867179dad
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-thermohitl_rule-compound-reliable-e10805-o40805-rnone/counterfactuals.json,json,raw,counterfactuals,both_or_na,not_encoded,2722,fbb8466dc26a7a82e956c79031e766e387856d3d0ea0a005ed852c2c8f7d72f7
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-thermohitl_rule-compound-reliable-e10805-o40805-rnone/episode.json,json,raw,episode,both_or_na,not_encoded,134055,a4bb4e7a98ef7b7e6456f61e854558d00f615d13276bac3dd98c9d581d59f968
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-thermohitl_rule-compound-reliable-e10805-o40805-rnone/events.jsonl.gz,gz,raw,events.jsonl,both_or_na,not_encoded,82784,5bf67446f25b69dbbf6342095c76d6d4f65c82f8dc08d7260fff7e34894e1fe9
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-thermohitl_rule-correlated-reliable-e10801-o40801-rnone/counterfactuals.json,json,raw,counterfactuals,both_or_na,not_encoded,2719,d110a71c9a9437ac11cc9f3b51a9005b31f7bf94f69eb485da351972ac917c4e
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-thermohitl_rule-correlated-reliable-e10801-o40801-rnone/episode.json,json,raw,episode,both_or_na,not_encoded,134191,2267df96e291422352690d98da8b8e82280cb8d73925721b2ed1d19a3e2d6073
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-thermohitl_rule-correlated-reliable-e10801-o40801-rnone/events.jsonl.gz,gz,raw,events.jsonl,both_or_na,not_encoded,80305,756737b9138d490e776b5c535c729f45764c84e0394eea00881319c7ac18b8d6
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-thermohitl_rule-correlated-reliable-e10802-o40802-rnone/counterfactuals.json,json,raw,counterfactuals,both_or_na,not_encoded,2725,bb57a228022d9ffcec93afada5688de9477c56ae9afb5133e659de53e8d9d2d3
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-thermohitl_rule-correlated-reliable-e10802-o40802-rnone/episode.json,json,raw,episode,both_or_na,not_encoded,134597,0c757a3b15b58338fedd43e4e8cf96b0f3eb818e7bdce8380fcd700c4563c35f
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-thermohitl_rule-correlated-reliable-e10802-o40802-rnone/events.jsonl.gz,gz,raw,events.jsonl,both_or_na,not_encoded,81525,760747dde953a0c59cf5fb0c991858d644f1a5f2586bf1c5009371072195c7a5
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-thermohitl_rule-correlated-reliable-e10803-o40803-rnone/counterfactuals.json,json,raw,counterfactuals,both_or_na,not_encoded,2721,b0a9b8cb3e4b269c3ca83108ac1bde82338c867fba58719360c8c79b4ec3ae29
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-thermohitl_rule-correlated-reliable-e10803-o40803-rnone/episode.json,json,raw,episode,both_or_na,not_encoded,134170,461163b5f4027a7fdc3b632b2b1a791f295e0cd14c3a9d92f7d4e5d906b03d55
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-thermohitl_rule-correlated-reliable-e10803-o40803-rnone/events.jsonl.gz,gz,raw,events.jsonl,both_or_na,not_encoded,83007,e3b209fe174f6638ad8f90618cd1625882b56b8c630abd071af3ee10958968e8
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-thermohitl_rule-correlated-reliable-e10804-o40804-rnone/counterfactuals.json,json,raw,counterfactuals,both_or_na,not_encoded,2720,6a9a2a65cae176f368ab362b40f64d6850f5072aa2896f4b64482a1f5de948ea
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-thermohitl_rule-correlated-reliable-e10804-o40804-rnone/episode.json,json,raw,episode,both_or_na,not_encoded,135004,bfffedc30e03beef7df435d695ca4dad35c86df70b83053ce056458608a8d7a7
results/human_operator_v3/raw/development_gate_preliminary_v2/development_gate_preliminary_v2-commercial-thermohitl_rule-correlated-reliable-e10804-o40804-rnone/events.jsonl.gz,gz,raw,events.jsonl,both_or_na,not_encoded,79821,8d3c6bde05cc82bacf87715b7428e4becaaac8e30e665092f2e928cedec3a43a
