evidence_stage,run_id,application,method,scenario,environment_seed,llm_seed,rl_seed,operator_seed,operator_profile,completion_status,primary_outcome,service_loss_auc,cumulative_unmet_weighted_need,operator_requests,operator_interventions,operator_minutes,trigger_activations,pre_disruption_false_activation,nominal_false_activation,timely_activation,missed_activation,material_actions_accepted,material_actions_reached_demand,first_pass_valid_rate,valid_after_one_repair_rate,conservation_error,total_communication_messages,llm_calls,prompt_tokens,generated_tokens,llm_latency_seconds,manifest,episode_directory
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-autonomous_no_human-moderate-reliable-e11003-o41003-rnone,commercial,autonomous_no_human,human_v3_development-reliable-moderate-p0.5-o0.5,11003,0,,41003,high_accuracy_bounded,complete,14.168851361981174,14.168851361981174,2708.891898842275,0,0,0.0,0,False,False,False,True,17,17,1.0,1.0,0.0,79,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-autonomous_no_human-moderate-reliable-e11003-o41003-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-autonomous_no_human-moderate-reliable-e11003-o41003-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-moderate-reliable-e11003-o41003-rnone,commercial,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,11003,0,,41003,high_accuracy_bounded,complete,13.87125836416644,13.87125836416644,2609.631898842276,3,1,18.0,3,True,False,True,False,21,21,1.0,1.0,0.0,78,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-moderate-reliable-e11003-o41003-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-moderate-reliable-e11003-o41003-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-thermohitl_rule-moderate-reliable-e11003-o41003-rnone,commercial,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,11003,0,,41003,high_accuracy_bounded,complete,14.168851361981174,14.168851361981174,2708.891898842275,1,0,6.0,1,True,False,False,True,17,17,1.0,1.0,0.0,2621,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-thermohitl_rule-moderate-reliable-e11003-o41003-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-thermohitl_rule-moderate-reliable-e11003-o41003-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-autonomous_no_human-moderate-reliable-e11004-o41004-rnone,commercial,autonomous_no_human,human_v3_development-reliable-moderate-p0.5-o0.5,11004,0,,41004,high_accuracy_bounded,complete,8.759195449442526,8.759195449442526,1246.7644902149675,0,0,0.0,0,False,False,False,True,17,17,1.0,1.0,-2.273736754432321e-13,77,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-autonomous_no_human-moderate-reliable-e11004-o41004-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-autonomous_no_human-moderate-reliable-e11004-o41004-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-moderate-reliable-e11004-o41004-rnone,commercial,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,11004,0,,41004,high_accuracy_bounded,complete,8.759195449442526,8.759195449442526,1246.7644902149675,7,1,42.0,7,True,False,True,False,17,17,1.0,1.0,-2.273736754432321e-13,78,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-moderate-reliable-e11004-o41004-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-moderate-reliable-e11004-o41004-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-thermohitl_rule-moderate-reliable-e11004-o41004-rnone,commercial,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,11004,0,,41004,high_accuracy_bounded,complete,8.759195449442526,8.759195449442526,1246.7644902149675,1,0,6.0,1,True,False,False,True,17,17,1.0,1.0,-2.273736754432321e-13,2595,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-thermohitl_rule-moderate-reliable-e11004-o41004-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-thermohitl_rule-moderate-reliable-e11004-o41004-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-autonomous_no_human-moderate-reliable-e11005-o41005-rnone,commercial,autonomous_no_human,human_v3_development-reliable-moderate-p0.5-o0.5,11005,0,,41005,high_accuracy_bounded,complete,10.31133277174376,10.31133277174376,1565.4415041838045,0,0,0.0,0,False,False,False,True,16,16,1.0,1.0,0.0,77,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-autonomous_no_human-moderate-reliable-e11005-o41005-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-autonomous_no_human-moderate-reliable-e11005-o41005-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-moderate-reliable-e11005-o41005-rnone,commercial,local_kpi_trigger,human_v3_development-reliable-moderate-p0.5-o0.5,11005,0,,41005,high_accuracy_bounded,complete,10.013401040885784,10.013401040885784,1482.6815041838045,6,2,36.0,6,True,False,True,False,20,20,1.0,1.0,0.0,77,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-moderate-reliable-e11005-o41005-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-moderate-reliable-e11005-o41005-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-thermohitl_rule-moderate-reliable-e11005-o41005-rnone,commercial,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,11005,0,,41005,high_accuracy_bounded,complete,10.31133277174376,10.31133277174376,1565.4415041838045,2,1,12.0,2,True,False,True,False,17,16,1.0,1.0,0.0,2608,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-thermohitl_rule-moderate-reliable-e11005-o41005-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-thermohitl_rule-moderate-reliable-e11005-o41005-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-autonomous_no_human-correlated-reliable-e11001-o41001-rnone,commercial,autonomous_no_human,human_v3_development-reliable-correlated-p0.5-o0.5,11001,0,,41001,high_accuracy_bounded,complete,15.073948645879142,15.073948645879142,3484.256986312077,0,0,0.0,0,False,False,False,True,8,8,1.0,1.0,1.1368683772161605e-13,82,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-autonomous_no_human-correlated-reliable-e11001-o41001-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-autonomous_no_human-correlated-reliable-e11001-o41001-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-correlated-reliable-e11001-o41001-rnone,commercial,local_kpi_trigger,human_v3_development-reliable-correlated-p0.5-o0.5,11001,0,,41001,high_accuracy_bounded,complete,14.616261210298587,14.616261210298587,3300.817986312078,7,4,42.0,7,True,False,True,False,21,20,1.0,1.0,2.273736754432321e-13,81,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-correlated-reliable-e11001-o41001-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-correlated-reliable-e11001-o41001-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-thermohitl_rule-correlated-reliable-e11001-o41001-rnone,commercial,thermohitl_rule,human_v3_development-reliable-correlated-p0.5-o0.5,11001,0,,41001,high_accuracy_bounded,complete,14.342327061019969,14.342327061019969,3213.806986312077,8,5,48.0,8,True,False,True,False,21,20,1.0,1.0,2.273736754432321e-13,2618,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-thermohitl_rule-correlated-reliable-e11001-o41001-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-thermohitl_rule-correlated-reliable-e11001-o41001-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-autonomous_no_human-correlated-reliable-e11002-o41002-rnone,commercial,autonomous_no_human,human_v3_development-reliable-correlated-p0.5-o0.5,11002,0,,41002,high_accuracy_bounded,complete,16.870274185036156,16.870274185036156,4589.846909068204,0,0,0.0,0,False,False,False,True,7,7,1.0,1.0,-2.273736754432321e-13,83,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-autonomous_no_human-correlated-reliable-e11002-o41002-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-autonomous_no_human-correlated-reliable-e11002-o41002-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-correlated-reliable-e11002-o41002-rnone,commercial,local_kpi_trigger,human_v3_development-reliable-correlated-p0.5-o0.5,11002,0,,41002,high_accuracy_bounded,complete,16.493501766947375,16.493501766947375,4406.358909068204,6,4,36.0,6,True,False,True,False,19,18,1.0,1.0,-2.273736754432321e-13,82,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-correlated-reliable-e11002-o41002-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-correlated-reliable-e11002-o41002-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-thermohitl_rule-correlated-reliable-e11002-o41002-rnone,commercial,thermohitl_rule,human_v3_development-reliable-correlated-p0.5-o0.5,11002,0,,41002,high_accuracy_bounded,complete,16.101161080312764,16.101161080312764,4250.314909068204,8,5,48.0,8,True,False,True,False,21,20,1.0,1.0,-2.273736754432321e-13,2608,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-thermohitl_rule-correlated-reliable-e11002-o41002-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-thermohitl_rule-correlated-reliable-e11002-o41002-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-autonomous_no_human-correlated-reliable-e11003-o41003-rnone,commercial,autonomous_no_human,human_v3_development-reliable-correlated-p0.5-o0.5,11003,0,,41003,high_accuracy_bounded,complete,17.213281763212922,17.213281763212922,4784.5648879248365,0,0,0.0,0,False,False,False,True,8,8,1.0,1.0,1.1368683772161605e-13,82,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-autonomous_no_human-correlated-reliable-e11003-o41003-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-autonomous_no_human-correlated-reliable-e11003-o41003-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-correlated-reliable-e11003-o41003-rnone,commercial,local_kpi_trigger,human_v3_development-reliable-correlated-p0.5-o0.5,11003,0,,41003,high_accuracy_bounded,complete,16.923204035019015,16.923204035019015,4639.333887924837,6,4,36.0,6,True,False,True,False,20,19,1.0,1.0,1.1368683772161605e-13,81,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-correlated-reliable-e11003-o41003-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-correlated-reliable-e11003-o41003-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-thermohitl_rule-correlated-reliable-e11003-o41003-rnone,commercial,thermohitl_rule,human_v3_development-reliable-correlated-p0.5-o0.5,11003,0,,41003,high_accuracy_bounded,complete,16.62753958442373,16.62753958442373,4518.602887924836,8,5,48.0,8,True,False,True,False,22,21,1.0,1.0,1.1368683772161605e-13,2623,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-thermohitl_rule-correlated-reliable-e11003-o41003-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-thermohitl_rule-correlated-reliable-e11003-o41003-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-autonomous_no_human-correlated-reliable-e11004-o41004-rnone,commercial,autonomous_no_human,human_v3_development-reliable-correlated-p0.5-o0.5,11004,0,,41004,high_accuracy_bounded,complete,14.010776630004791,14.010776630004791,3294.772061381209,0,0,0.0,0,False,False,False,True,8,8,1.0,1.0,-2.273736754432321e-13,82,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-autonomous_no_human-correlated-reliable-e11004-o41004-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-autonomous_no_human-correlated-reliable-e11004-o41004-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-correlated-reliable-e11004-o41004-rnone,commercial,local_kpi_trigger,human_v3_development-reliable-correlated-p0.5-o0.5,11004,0,,41004,high_accuracy_bounded,complete,13.7857183800234,13.7857183800234,3201.646061381209,7,3,42.0,7,True,False,True,False,15,14,1.0,1.0,-1.1368683772161605e-13,82,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-correlated-reliable-e11004-o41004-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-correlated-reliable-e11004-o41004-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-thermohitl_rule-correlated-reliable-e11004-o41004-rnone,commercial,thermohitl_rule,human_v3_development-reliable-correlated-p0.5-o0.5,11004,0,,41004,high_accuracy_bounded,complete,13.565660526298366,13.565660526298366,3121.1000613812093,8,4,48.0,8,True,False,True,False,20,19,1.0,1.0,0.0,2599,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-thermohitl_rule-correlated-reliable-e11004-o41004-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-thermohitl_rule-correlated-reliable-e11004-o41004-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-autonomous_no_human-correlated-reliable-e11005-o41005-rnone,commercial,autonomous_no_human,human_v3_development-reliable-correlated-p0.5-o0.5,11005,0,,41005,high_accuracy_bounded,complete,14.764895163198442,14.764895163198442,3519.3201121176257,0,0,0.0,0,False,False,False,True,8,8,1.0,1.0,-4.547473508864641e-13,82,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-autonomous_no_human-correlated-reliable-e11005-o41005-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-autonomous_no_human-correlated-reliable-e11005-o41005-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-correlated-reliable-e11005-o41005-rnone,commercial,local_kpi_trigger,human_v3_development-reliable-correlated-p0.5-o0.5,11005,0,,41005,high_accuracy_bounded,complete,14.224833219192222,14.224833219192222,3291.9821121176265,7,4,42.0,7,True,False,True,False,21,20,1.0,1.0,-4.547473508864641e-13,81,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-correlated-reliable-e11005-o41005-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-correlated-reliable-e11005-o41005-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-thermohitl_rule-correlated-reliable-e11005-o41005-rnone,commercial,thermohitl_rule,human_v3_development-reliable-correlated-p0.5-o0.5,11005,0,,41005,high_accuracy_bounded,complete,13.915336679774576,13.915336679774576,3197.2381121176268,8,5,48.0,8,True,False,True,False,21,20,1.0,1.0,-4.547473508864641e-13,2616,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-thermohitl_rule-correlated-reliable-e11005-o41005-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-thermohitl_rule-correlated-reliable-e11005-o41005-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-autonomous_no_human-compound-reliable-e11001-o41001-rnone,commercial,autonomous_no_human,human_v3_development-reliable-compound-p0.5-o0.5,11001,0,,41001,high_accuracy_bounded,complete,15.662171457575887,15.662171457575887,4229.122363936975,0,0,0.0,0,False,False,False,True,8,8,1.0,1.0,1.1368683772161605e-13,82,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-autonomous_no_human-compound-reliable-e11001-o41001-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-autonomous_no_human-compound-reliable-e11001-o41001-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-compound-reliable-e11001-o41001-rnone,commercial,local_kpi_trigger,human_v3_development-reliable-compound-p0.5-o0.5,11001,0,,41001,high_accuracy_bounded,complete,15.387491521898555,15.387491521898555,4095.018363936975,6,3,36.0,6,True,False,True,False,20,19,1.0,1.0,2.273736754432321e-13,80,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-compound-reliable-e11001-o41001-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-compound-reliable-e11001-o41001-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-thermohitl_rule-compound-reliable-e11001-o41001-rnone,commercial,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,11001,0,,41001,high_accuracy_bounded,complete,15.07877041331469,15.07877041331469,3971.762363936976,8,5,48.0,8,True,False,True,False,22,21,1.0,1.0,2.273736754432321e-13,2613,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-thermohitl_rule-compound-reliable-e11001-o41001-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-thermohitl_rule-compound-reliable-e11001-o41001-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-autonomous_no_human-compound-reliable-e11002-o41002-rnone,commercial,autonomous_no_human,human_v3_development-reliable-compound-p0.5-o0.5,11002,0,,41002,high_accuracy_bounded,complete,17.325199350620775,17.325199350620775,5461.694959942841,0,0,0.0,0,False,False,False,True,7,7,1.0,1.0,-2.273736754432321e-13,83,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-autonomous_no_human-compound-reliable-e11002-o41002-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-autonomous_no_human-compound-reliable-e11002-o41002-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-compound-reliable-e11002-o41002-rnone,commercial,local_kpi_trigger,human_v3_development-reliable-compound-p0.5-o0.5,11002,0,,41002,high_accuracy_bounded,complete,17.065723219305756,17.065723219305756,5310.366959942841,5,3,30.0,5,True,False,True,False,19,18,1.0,1.0,-2.273736754432321e-13,81,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-compound-reliable-e11002-o41002-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-compound-reliable-e11002-o41002-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-thermohitl_rule-compound-reliable-e11002-o41002-rnone,commercial,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,11002,0,,41002,high_accuracy_bounded,complete,16.763038425909475,16.763038425909475,5165.042959942842,8,5,48.0,8,True,False,True,False,21,20,1.0,1.0,-2.273736754432321e-13,2608,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-thermohitl_rule-compound-reliable-e11002-o41002-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-thermohitl_rule-compound-reliable-e11002-o41002-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-autonomous_no_human-compound-reliable-e11003-o41003-rnone,commercial,autonomous_no_human,human_v3_development-reliable-compound-p0.5-o0.5,11003,0,,41003,high_accuracy_bounded,complete,17.664298356303178,17.664298356303178,5703.961309867818,0,0,0.0,0,False,False,False,True,8,8,1.0,1.0,1.1368683772161605e-13,82,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-autonomous_no_human-compound-reliable-e11003-o41003-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-autonomous_no_human-compound-reliable-e11003-o41003-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-compound-reliable-e11003-o41003-rnone,commercial,local_kpi_trigger,human_v3_development-reliable-compound-p0.5-o0.5,11003,0,,41003,high_accuracy_bounded,complete,17.459154819043633,17.459154819043633,5580.94530986782,5,3,30.0,5,True,False,True,False,20,19,1.0,1.0,1.1368683772161605e-13,80,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-compound-reliable-e11003-o41003-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-compound-reliable-e11003-o41003-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-thermohitl_rule-compound-reliable-e11003-o41003-rnone,commercial,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,11003,0,,41003,high_accuracy_bounded,complete,17.22899180846383,17.22899180846383,5467.619309867821,8,5,48.0,8,True,False,True,False,22,21,1.0,1.0,1.1368683772161605e-13,2623,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-thermohitl_rule-compound-reliable-e11003-o41003-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-thermohitl_rule-compound-reliable-e11003-o41003-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-autonomous_no_human-compound-reliable-e11004-o41004-rnone,commercial,autonomous_no_human,human_v3_development-reliable-compound-p0.5-o0.5,11004,0,,41004,high_accuracy_bounded,complete,14.663496440181886,14.663496440181886,4030.41611997426,0,0,0.0,0,False,False,False,True,8,8,1.0,1.0,-2.273736754432321e-13,82,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-autonomous_no_human-compound-reliable-e11004-o41004-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-autonomous_no_human-compound-reliable-e11004-o41004-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-compound-reliable-e11004-o41004-rnone,commercial,local_kpi_trigger,human_v3_development-reliable-compound-p0.5-o0.5,11004,0,,41004,high_accuracy_bounded,complete,14.51538302853487,14.51538302853487,3957.084119974261,6,2,36.0,6,True,False,True,False,15,14,1.0,1.0,-1.1368683772161605e-13,81,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-compound-reliable-e11004-o41004-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-compound-reliable-e11004-o41004-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-thermohitl_rule-compound-reliable-e11004-o41004-rnone,commercial,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,11004,0,,41004,high_accuracy_bounded,complete,14.32876297464716,14.32876297464716,3876.538119974261,8,4,48.0,8,True,False,True,False,20,19,1.0,1.0,-1.1368683772161605e-13,2599,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-thermohitl_rule-compound-reliable-e11004-o41004-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-thermohitl_rule-compound-reliable-e11004-o41004-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-autonomous_no_human-compound-reliable-e11005-o41005-rnone,commercial,autonomous_no_human,human_v3_development-reliable-compound-p0.5-o0.5,11005,0,,41005,high_accuracy_bounded,complete,15.375976358327556,15.375976358327556,4274.131633605406,0,0,0.0,0,False,False,False,True,8,8,1.0,1.0,-4.547473508864641e-13,82,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-autonomous_no_human-compound-reliable-e11005-o41005-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-autonomous_no_human-compound-reliable-e11005-o41005-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-compound-reliable-e11005-o41005-rnone,commercial,local_kpi_trigger,human_v3_development-reliable-compound-p0.5-o0.5,11005,0,,41005,high_accuracy_bounded,complete,15.064788914709547,15.064788914709547,4117.851633605406,6,3,36.0,6,True,False,True,False,20,19,1.0,1.0,-4.547473508864641e-13,80,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-compound-reliable-e11005-o41005-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-local_kpi_trigger-compound-reliable-e11005-o41005-rnone
development_gate_preliminary_v3_n10,development_gate_preliminary_v3_n10-commercial-thermohitl_rule-compound-reliable-e11005-o41005-rnone,commercial,thermohitl_rule,human_v3_development-reliable-compound-p0.5-o0.5,11005,0,,41005,high_accuracy_bounded,complete,14.670905679394206,14.670905679394206,3957.2656336054074,8,5,48.0,8,True,False,True,False,22,21,1.0,1.0,-4.547473508864641e-13,2611,0,0,0,0.0,results/human_operator_v3/manifests/development_gate_preliminary_v3_n10-commercial-thermohitl_rule-compound-reliable-e11005-o41005-rnone.json,results/human_operator_v3/raw/development_gate_preliminary_v3_n10/development_gate_preliminary_v3_n10-commercial-thermohitl_rule-compound-reliable-e11005-o41005-rnone
