accepted_physical_actions_v8,action_policy_id,actionable_opportunities,agent_count,allocation_inequality_gini,application,attempted_sketch_messages,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,belief_updates_from_delivered_sketches,beneficial_actions,commitment_failures,completed_at,complexity,consensus_recovery_steps,conservation_feasible,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivered_sketch_messages,delivered_useful_sketch_bytes,delivery_completion,detected_groups,detection_groups,detection_recall,disagreement_time_integrated_error,dropped_messages,dropped_sketch_messages,encoding,environment_seed,estimator_target,event_count,event_ledger_scope,false_alarm_groups,false_alarm_rate,forwarded_sketch_messages,fragmentation,fully_counted_bytes,fully_counted_messages,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,maximum_detection_delay_steps,maximum_message_age,mean_detection_delay_steps,mean_message_age,mean_quantization_l1_error,net_causal_utility,network_disruption,neutral_actions,normalized_autonomous_reward,normalized_time_integrated_estimation_error,operational_bytes,operational_messages,operational_node_count,operator_escalation_requests,operator_executed_actions,physical_actions,pointwise_estimation_mae_max,pointwise_estimation_mae_p90,pointwise_estimation_mae_p95,policy_delegation_abstain,policy_delegation_defer,policy_delegation_diversity,policy_delegation_escalate_operator,policy_delegation_execute_autonomously,primary_distributed_state_error,primary_distributed_state_error_p95,privacy_boundary_pass,proposed_physical_actions,redundant_sketch_bytes,resource_waste,retries,run_id,scheduler,service_loss,service_reaching_actions,sketch_bytes,sketch_header_bytes,sketch_integrity_bytes,sketch_messages,sketch_on_wire_bytes,sketch_payload_bytes,stage,stale_belief_rows,stale_sketch_bytes,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,transmitted_sketch_messages,trigger_activation_rate,trigger_activations,trigger_configuration_digest,trigger_evaluations,trigger_reasons,weighted_unmet_critical_need,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc,candidate_name,configuration_digest,method,panel_id,sketch_on_wire_bytes_always,fully_counted_bytes_always,transmitted_sketch_messages_always,fully_counted_messages_always,normalized_time_integrated_estimation_error_always,primary_distributed_state_error_always,primary_distributed_state_error_p95_always,pointwise_estimation_mae_p95_always,disagreement_time_integrated_error_always,mean_detection_delay_steps_always,service_loss_always,autonomous_harmful_actions_always,normalized_autonomous_reward_always,sketch_byte_reduction,fully_counted_byte_reduction,message_reduction,log_sketch_message_ratio,log_wire_byte_ratio,estimation_error_increase,primary_estimation_error_increase,primary_p95_increase,pointwise_p95_increase,disagreement_error_increase,detection_delay_increase,service_loss_increase,harmful_action_increase,reward_degradation
233,frozen_local_rule,477,52,0.4138724091210106,humanitarian,263910,116,109,0,18755,116,0.0,2026-08-17T05:43:35.228903+00:00,large,52.0,True,medium,85987.06584773852,304,20,219227,906712,125.71452797219902,144,144,1.0,0.067222805386125,100,44683,uint8_simplex,8810023,pooled_current_private_evidence_pre_exchange,498976,dynamic_delta,29,0.1858974358974359,234349,low,8292486,241415,109,100,296,private_fragmented,3,2.273736754432321e-13,30.0,90.0,5.3125,22.3125,0.0001645331886216,687.796829808438,high,0,-29.44012165931666,0.0672999873124263,98452,414,30,88,0,233,0.2137146897017415,0.1502286962819406,0.1738239731873028,5,96,4,88,851,0.0672613963492756,0.1517433060950252,True,570,6547006,6.691015794710435,0,v8-development_final-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule,kpi_change,160586.62741881114,73,0,5784024,964004,0,8194034,1446006,development_final,884,0,2026-08-17T05:42:21.879997+00:00,bfb67d559eb40cc1f994b64a8d92804b2f52c93b6f0eafa28a7120148deae10e,12.0,random_geometric,98452,414,241001,0.7028846153846153,731,99bcd7363413,1040,"{'initial_reference': 156, 'kpi_change': 621, 'maximum_silence': 263}",4234.436638876259,nan,nan,nan,nan,nan,nan,nan,nan,kpi_010_u8,99bcd7363413,kpi_change,humanitarian:8810023,11640104,11738059,342356,342768,0.0677261271573527,0.0676900972481018,0.1584780471795251,0.1734431732581225,0.0676540673388508,6.354166666666667,160479.63093993053,109,-29.454098749454097,0.29605147857785463,0.29353856544766044,0.29605147857785463,-0.35104882005768534,-0.3510500123474952,-0.00042613984492639867,-0.0004287008988261981,-0.006734741084499896,0.00038079992918030325,-0.00043126195272580325,-1.041666666666667,106.99647888061008,0,-0.013977090137437642
235,frozen_local_rule,480,52,0.4160213129336019,humanitarian,0,109,118,0,0,109,0.0,2026-08-17T05:40:14.223276+00:00,large,52.0,True,medium,86385.7473426394,304,20,0,0,125.28029856284904,144,144,1.0,0.0693371062857016,99,0,uint8_simplex,8810023,pooled_current_private_evidence_pre_exchange,15836,dynamic_delta,28,0.1794871794871795,0,low,97949,412,118,100,294,private_fragmented,3,3.694822225952521e-13,30.0,0.0,0.3125,0.0,0.0,634.2793956738714,high,0,-29.20861201627249,0.0499848348696258,97949,412,30,93,0,235,0.2086936708306548,0.0712833127911717,0.0950921165646735,5,87,4,93,855,0.0596609705776637,0.1361830342613148,True,578,0,2.959231797125099,0,v8-development_final-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-none-806ed450405e-uint8_simplex-frozen_local_rule,none,158756.1426044172,70,0,0,0,0,0,0,development_final,0,0,2026-08-17T05:40:07.141956+00:00,bfb67d559eb40cc1f994b64a8d92804b2f52c93b6f0eafa28a7120148deae10e,12.0,random_geometric,97949,412,0,0.0,0,806ed450405e,1040,{'disabled': 1040},4168.92558248109,nan,nan,nan,nan,nan,nan,nan,nan,none_u8,806ed450405e,none,humanitarian:8810023,11640104,11738059,342356,342768,0.0677261271573527,0.0676900972481018,0.1584780471795251,0.1734431732581225,0.0676540673388508,6.354166666666667,160479.63093993053,109,-29.454098749454097,1.0,0.9916554346847294,1.0,-12.74360933125123,-16.26996702084544,-0.017741292287726897,-0.008029126670438091,-0.02229501291821029,-0.078351056693449,0.00168303894685079,-6.041666666666667,-1723.4883355133352,9,-0.24548673318160752
284,frozen_local_rule,446,52,0.4105567046901494,humanitarian,114397,135,142,0,4637,135,0.0,2026-08-17T05:30:46.715572+00:00,large,52.0,True,medium,76481.8284335696,176,20,97763,1173646,176.38268561928618,146,146,1.0,0.0601165991162352,100,16634,uint8_simplex,8810018,pooled_current_private_evidence_pre_exchange,228785,dynamic_delta,104,0.6666666666666666,101828,medium,3793678,108173,142,100,496,private_fragmented,3,5.400124791776761e-13,15.0,90.0,1.0273972602739727,18.115384615384617,0.0003283784255596,599.404884374089,medium,0,-28.38748940503521,0.0689131777178915,135278,573,30,146,0,284,0.1793176927592343,0.1213210888571429,0.1358290329432568,12,154,4,146,728,0.0645148884170633,0.1188679353625255,True,604,2150296,10.203118757864925,0,v8-development_final-humanitarian-large-medium-medium-medium-small_world-private_fragmented-8810018-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,154603.52203341466,109,0,2582400,430400,0,3658400,645600,development_final,866,0,2026-08-17T05:30:11.365089+00:00,548160e0120b763719974194f706942fb035abc3e21fb901b8b8fb670d6f2c45,12.0,small_world,135278,573,107600,1.0,1040,f06f6808d09b,1040,"{'always_on': 884, 'initial_reference': 156}",3958.7699260219015,nan,nan,nan,nan,nan,nan,nan,nan,always_on_u8,f06f6808d09b,always_on,humanitarian:8810018,3658400,3793678,107600,108173,0.0689131777178915,0.0645148884170633,0.1188679353625255,0.1358290329432568,0.0601165991162352,1.0273972602739727,154603.52203341466,142,-28.38748940503521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
285,frozen_local_rule,448,52,0.4106590533462782,humanitarian,63309,133,144,0,2569,133,0.0,2026-08-17T05:31:18.838452+00:00,large,52.0,True,medium,76680.03952612507,176,20,54569,648822,177.58002620022108,146,146,1.0,0.0604278233596434,101,8740,uint8_simplex,8810018,pooled_current_private_evidence_pre_exchange,134495,dynamic_delta,104,0.6666666666666666,56825,medium,2175581,60594,144,100,494,private_fragmented,3,3.694822225952521e-13,30.0,90.0,1.4383561643835616,25.932692307692307,0.000325591871827,577.345153049594,medium,0,-28.170767577202334,0.0741838652247114,134799,571,30,145,0,285,0.1859303150357056,0.1277298094627554,0.1410582397613199,12,151,4,145,732,0.0673058442921774,0.1213562908238968,True,605,1206524,12.680380826661736,0,v8-development_final-humanitarian-large-medium-medium-medium-small_world-private_fragmented-8810018-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule,generalized_information,153189.31907077777,112,0,1440552,240092,0,2040782,360138,development_final,865,0,2026-08-17T05:30:55.310438+00:00,548160e0120b763719974194f706942fb035abc3e21fb901b8b8fb670d6f2c45,12.0,small_world,134799,571,60023,0.55,572,347f2bd91f38,1040,"{'hysteresis_wait': 468, 'initial_reference': 156, 'maximum_silence': 416}",3920.681800673695,nan,nan,nan,nan,nan,nan,nan,nan,generalized_013_u8,347f2bd91f38,generalized_information,humanitarian:8810018,3658400,3793678,107600,108173,0.0689131777178915,0.0645148884170633,0.1188679353625255,0.1358290329432568,0.0601165991162352,1.0273972602739727,154603.52203341466,142,-28.38748940503521,0.44216542750929366,0.42652460224615796,0.44216542750929366,-0.5836854591213679,-0.5836926089610803,0.005270687506819902,0.00279095587511409,0.0024883554613713,0.0052292068180631035,0.0003112242434081952,0.4109589041095889,-1414.2029626368894,2,-0.21672182783287752
285,frozen_local_rule,448,52,0.4106590533462782,humanitarian,63309,133,144,0,2569,133,0.0,2026-08-17T05:31:01.347481+00:00,large,52.0,True,medium,76680.03952612507,176,20,54569,648822,177.58002620022108,146,146,1.0,0.0604278233596434,101,8740,uint8_simplex,8810018,pooled_current_private_evidence_pre_exchange,134495,dynamic_delta,104,0.6666666666666666,56825,medium,2175581,60594,144,100,494,private_fragmented,3,3.694822225952521e-13,30.0,90.0,1.4383561643835616,25.932692307692307,0.000325591871827,577.345153049594,medium,0,-28.170767577202334,0.0741838652247114,134799,571,30,145,0,285,0.1859303150357056,0.1277298094627554,0.1410582397613199,12,151,4,145,732,0.0673058442921774,0.1213562908238968,True,605,1206524,12.680380826661736,0,v8-development_final-humanitarian-large-medium-medium-medium-small_world-private_fragmented-8810018-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,153189.31907077777,112,0,1440552,240092,0,2040782,360138,development_final,865,0,2026-08-17T05:30:38.255539+00:00,548160e0120b763719974194f706942fb035abc3e21fb901b8b8fb670d6f2c45,12.0,small_world,134799,571,60023,0.55,572,e25eb5b9df1b,1040,"{'hysteresis_wait': 468, 'initial_reference': 156, 'maximum_silence': 416}",3920.681800673695,nan,nan,nan,nan,nan,nan,nan,nan,generalized_0125_u8,e25eb5b9df1b,generalized_information,humanitarian:8810018,3658400,3793678,107600,108173,0.0689131777178915,0.0645148884170633,0.1188679353625255,0.1358290329432568,0.0601165991162352,1.0273972602739727,154603.52203341466,142,-28.38748940503521,0.44216542750929366,0.42652460224615796,0.44216542750929366,-0.5836854591213679,-0.5836926089610803,0.005270687506819902,0.00279095587511409,0.0024883554613713,0.0052292068180631035,0.0003112242434081952,0.4109589041095889,-1414.2029626368894,2,-0.21672182783287752
282,frozen_local_rule,448,52,0.4106382687058973,humanitarian,81361,129,143,0,3314,129,0.0,2026-08-17T05:31:51.013810+00:00,large,52.0,True,medium,77376.07696621984,176,20,69591,836774,174.95800333096855,146,146,1.0,0.0597769982381312,102,11770,uint8_simplex,8810018,pooled_current_private_evidence_pre_exchange,167568,dynamic_delta,104,0.6666666666666666,72510,medium,2740552,77199,143,100,496,private_fragmented,3,2.842170943040401e-13,15.0,90.0,0.9246575342465754,23.610576923076923,0.0003280695426678,539.1109126032416,medium,0,-28.5373939574039,0.0688658154185,135268,573,30,146,0,282,0.1793176927592343,0.1209489993177415,0.1351613787589529,11,155,4,146,728,0.0643214068283156,0.1187216400997532,True,605,1529320,12.831877552518089,0,v8-development_final-humanitarian-large-medium-medium-medium-small_world-private_fragmented-8810018-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,154651.98595693076,109,0,1839024,306504,0,2605284,459756,development_final,866,0,2026-08-17T05:31:23.372446+00:00,548160e0120b763719974194f706942fb035abc3e21fb901b8b8fb670d6f2c45,12.0,small_world,135268,573,76626,0.7134615384615385,742,314c8c128df2,1040,"{'initial_reference': 156, 'kpi_change': 645, 'maximum_silence': 239}",3948.353067581991,nan,nan,nan,nan,nan,nan,nan,nan,kpi_012_u8,314c8c128df2,kpi_change,humanitarian:8810018,3658400,3793678,107600,108173,0.0689131777178915,0.0645148884170633,0.1188679353625255,0.1358290329432568,0.0601165991162352,1.0273972602739727,154603.52203341466,142,-28.38748940503521,0.28786245353159856,0.2776002602224016,0.28786245353159856,-0.339480446307124,-0.33948409249376543,-4.7362299391506824e-05,-0.0001934815887477126,-0.00014629526277230853,-0.0006676541843038952,-0.00033960087810400164,-0.10273972602739734,48.463923516101204,1,0.14990455236868883
283,frozen_local_rule,449,52,0.4106382687058973,humanitarian,84004,130,144,0,3401,130,0.0,2026-08-17T05:31:52.548825+00:00,large,52.0,True,medium,76836.88881427367,176,20,71782,864008,174.95800333096855,146,146,1.0,0.0597103533882704,102,12222,uint8_simplex,8810018,pooled_current_private_evidence_pre_exchange,172405,dynamic_delta,104,0.6666666666666666,74791,medium,2822679,79615,144,100,496,private_fragmented,3,2.557953848736361e-13,15.0,90.0,1.0273972602739727,23.25,0.0003288020154259,553.4687345795472,medium,0,-28.285460304980223,0.0690772091263954,135251,573,30,146,0,283,0.1793176927592343,0.1209816008502956,0.1358290329432568,11,154,4,146,729,0.0643937812573329,0.1187216400997532,True,606,1576580,12.831877552518089,0,v8-development_final-humanitarian-large-medium-medium-medium-small_world-private_fragmented-8810018-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule,kpi_change,153494.27648080507,109,0,1897008,316168,0,2687428,474252,development_final,866,0,2026-08-17T05:31:24.494089+00:00,548160e0120b763719974194f706942fb035abc3e21fb901b8b8fb670d6f2c45,12.0,small_world,135251,573,79042,0.739423076923077,769,99bcd7363413,1040,"{'initial_reference': 156, 'kpi_change': 670, 'maximum_silence': 214}",3920.234929180826,nan,nan,nan,nan,nan,nan,nan,nan,kpi_010_u8,99bcd7363413,kpi_change,humanitarian:8810018,3658400,3793678,107600,108173,0.0689131777178915,0.0645148884170633,0.1188679353625255,0.1358290329432568,0.0601165991162352,1.0273972602739727,154603.52203341466,142,-28.38748940503521,0.2654089219330855,0.25595187572587863,0.2654089219330855,-0.3084379331798865,-0.3084411922050566,0.00016403140850389242,-0.00012110715973040476,-0.00014629526277230853,0.0,-0.0004062457279647991,0.0,-1109.2455526095873,2,-0.10202910005498822
285,frozen_local_rule,451,52,0.4107581263517256,humanitarian,0,130,147,0,0,130,0.0,2026-08-17T05:30:36.713235+00:00,large,52.0,True,medium,77222.51230123668,175,20,0,0,178.36170575903512,146,146,1.0,0.1014072571788864,101,0,uint8_simplex,8810018,pooled_current_private_evidence_pre_exchange,16597,dynamic_delta,106,0.6794871794871795,0,medium,133699,566,147,100,489,private_fragmented,3,8.668621376273222e-13,0.0,0.0,0.0,0.0,0.0,573.4714475797595,medium,0,-28.016309999006552,0.0709136569112107,133699,566,30,142,0,285,0.2236211356616979,0.1237173095923658,0.1473402100516102,11,149,4,142,738,0.0861604570450486,0.1547938724935588,True,604,0,13.108317614866753,0,v8-development_final-humanitarian-large-medium-medium-medium-small_world-private_fragmented-8810018-none-806ed450405e-uint8_simplex-frozen_local_rule,none,152296.89963876922,112,0,0,0,0,0,0,development_final,0,0,2026-08-17T05:30:29.473588+00:00,548160e0120b763719974194f706942fb035abc3e21fb901b8b8fb670d6f2c45,12.0,small_world,133699,566,0,0.0,0,806ed450405e,1040,{'disabled': 1040},3907.397030562739,nan,nan,nan,nan,nan,nan,nan,nan,none_u8,806ed450405e,none,humanitarian:8810018,3658400,3793678,107600,108173,0.0689131777178915,0.0645148884170633,0.1188679353625255,0.1358290329432568,0.0601165991162352,1.0273972602739727,154603.52203341466,142,-28.38748940503521,1.0,0.9647574201078742,1.0,-11.586185220346932,-15.112536724669484,0.0020004791933191934,0.021645568627985293,0.0359259371310333,0.011511177108353393,0.041290658062651205,-1.0273972602739727,-2306.622394645441,5,-0.3711794060286593
121,frozen_local_rule,149,28,0.4619886342240765,humanitarian,41332,43,76,0,4816,43,0.0,2026-08-17T05:26:30.879469+00:00,medium,31.0,True,high,15710.411790937273,165,15,34508,325414,93.52449396763744,82,82,1.0,0.0534147140288523,66,6824,uint8_simplex,8810011,pooled_current_private_evidence_pre_exchange,83292,dynamic_delta,74,0.8809523809523809,35874,high,1393132,38494,76,60,420,private_fragmented,3,1.0658141036401505e-13,0.0,48.0,0.0,15.038095238095238,0.0003580550312558,153.02235736843957,high,0,-17.482274293894545,0.0709596524531142,98616,420,16,100,0,121,0.1687584439463665,0.1115770735185789,0.1212587091865683,10,161,4,100,149,0.0621871832409833,0.1237853488680811,True,259,847858,3.5,0,v8-development_final-humanitarian-medium-high-high-high-small_world-private_fragmented-8810011-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,31095.57356796417,53,0,913776,152296,0,1294516,228444,development_final,138,0,2026-08-17T05:26:17.463033+00:00,2e6809d93f0422696972e45fb68cdb9111794bbcd60fa0b355514365a57fe426,35.0,small_world,98616,420,38074,1.0,420,f06f6808d09b,420,"{'always_on': 336, 'initial_reference': 84}",1452.6621163600255,nan,nan,nan,nan,nan,nan,nan,nan,always_on_u8,f06f6808d09b,always_on,humanitarian:8810011,1294516,1393132,38074,38494,0.0709596524531142,0.0621871832409833,0.1237853488680811,0.1212587091865683,0.0534147140288523,0.0,31095.57356796417,76,-17.482274293894545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
122,frozen_local_rule,146,28,0.4590987694019227,humanitarian,19546,44,76,0,2438,44,0.0,2026-08-17T05:26:40.454824+00:00,medium,31.0,True,high,15739.67019191071,165,15,17310,145962,94.66988852722233,82,82,1.0,0.0516187008150373,66,2236,uint8_simplex,8810011,pooled_current_private_evidence_pre_exchange,44310,dynamic_delta,74,0.8809523809523809,18045,high,746429,19473,76,60,420,private_fragmented,3,1.0658141036401505e-13,0.0,48.0,0.0,18.16190476190476,0.0003272526406266,163.73385963594652,high,0,-17.29122602782676,0.0759143263187008,98627,420,16,100,0,122,0.1687584439463665,0.1154090264156683,0.1251038862101763,10,164,4,100,146,0.0637665135668691,0.1235311736811388,True,256,442578,1.5,0,v8-development_final-humanitarian-medium-high-high-high-small_world-private_fragmented-8810011-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule,generalized_information,30933.320577354367,52,0,457272,76212,0,647802,114318,development_final,193,0,2026-08-17T05:26:32.262945+00:00,2e6809d93f0422696972e45fb68cdb9111794bbcd60fa0b355514365a57fe426,34.0,small_world,98627,420,19053,0.4,168,347f2bd91f38,420,"{'hysteresis_wait': 252, 'initial_reference': 84, 'maximum_silence': 84}",1441.959574099755,nan,nan,nan,nan,nan,nan,nan,nan,generalized_013_u8,347f2bd91f38,generalized_information,humanitarian:8810011,1294516,1393132,38074,38494,0.0709596524531142,0.0621871832409833,0.1237853488680811,0.1212587091865683,0.0534147140288523,0.0,31095.57356796417,76,-17.482274293894545,0.49957976571938856,0.46420798603434565,0.49957976571938856,-0.6922808454966379,-0.692306293803472,0.004954673865586609,0.0015793303258858013,-0.00025417518694229035,0.0038451770236079957,-0.0017960132138149995,0.0,-162.2529906098025,0,-0.19104826606778502
122,frozen_local_rule,146,28,0.4590987694019227,humanitarian,19546,44,76,0,2438,44,0.0,2026-08-17T05:26:29.675575+00:00,medium,31.0,True,high,15739.67019191071,165,15,17310,145962,94.66988852722233,82,82,1.0,0.0516187008150373,66,2236,uint8_simplex,8810011,pooled_current_private_evidence_pre_exchange,44310,dynamic_delta,74,0.8809523809523809,18045,high,746429,19473,76,60,420,private_fragmented,3,1.0658141036401505e-13,0.0,48.0,0.0,18.16190476190476,0.0003272526406266,163.73385963594652,high,0,-17.29122602782676,0.0759143263187008,98627,420,16,100,0,122,0.1687584439463665,0.1154090264156683,0.1251038862101763,10,164,4,100,146,0.0637665135668691,0.1235311736811388,True,256,442578,1.5,0,v8-development_final-humanitarian-medium-high-high-high-small_world-private_fragmented-8810011-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,30933.320577354367,52,0,457272,76212,0,647802,114318,development_final,193,0,2026-08-17T05:26:21.529909+00:00,2e6809d93f0422696972e45fb68cdb9111794bbcd60fa0b355514365a57fe426,34.0,small_world,98627,420,19053,0.4,168,e25eb5b9df1b,420,"{'hysteresis_wait': 252, 'initial_reference': 84, 'maximum_silence': 84}",1441.959574099755,nan,nan,nan,nan,nan,nan,nan,nan,generalized_0125_u8,e25eb5b9df1b,generalized_information,humanitarian:8810011,1294516,1393132,38074,38494,0.0709596524531142,0.0621871832409833,0.1237853488680811,0.1212587091865683,0.0534147140288523,0.0,31095.57356796417,76,-17.482274293894545,0.49957976571938856,0.46420798603434565,0.49957976571938856,-0.6922808454966379,-0.692306293803472,0.004954673865586609,0.0015793303258858013,-0.00025417518694229035,0.0038451770236079957,-0.0017960132138149995,0.0,-162.2529906098025,0,-0.19104826606778502
120,frozen_local_rule,148,28,0.4619886342240765,humanitarian,30702,41,77,0,3550,41,0.0,2026-08-17T05:26:46.642024+00:00,medium,31.0,True,high,15405.050685660157,165,15,25534,239802,93.52449396763744,82,82,1.0,0.0524455681277768,66,5168,uint8_simplex,8810011,pooled_current_private_evidence_pre_exchange,63686,dynamic_delta,74,0.8809523809523809,26544,high,1056667,28597,77,60,420,private_fragmented,3,1.0658141036401505e-13,0.0,48.0,0.0,20.29523809523809,0.0003590002081909,134.29138169746778,high,0,-17.44025036110904,0.0720299387593716,98649,420,16,100,0,120,0.1687584439463665,0.1120979557029114,0.1216514349149584,10,162,4,100,148,0.0622377534435742,0.1237853488680811,True,258,628354,3.5,0,v8-development_final-humanitarian-medium-high-high-high-small_world-private_fragmented-8810011-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,30824.00926376958,53,0,676248,112708,0,958018,169062,development_final,230,0,2026-08-17T05:26:35.936697+00:00,2e6809d93f0422696972e45fb68cdb9111794bbcd60fa0b355514365a57fe426,35.0,small_world,98649,420,28177,0.7333333333333333,308,314c8c128df2,420,"{'initial_reference': 84, 'kpi_change': 315, 'maximum_silence': 21}",1428.4163396772424,nan,nan,nan,nan,nan,nan,nan,nan,kpi_012_u8,314c8c128df2,kpi_change,humanitarian:8810011,1294516,1393132,38074,38494,0.0709596524531142,0.0621871832409833,0.1237853488680811,0.1212587091865683,0.0534147140288523,0.0,31095.57356796417,76,-17.482274293894545,0.25994116720071436,0.24151695603862378,0.25994116720071436,-0.30101636715014063,-0.30102532082937067,0.001070286306257398,5.057020259089523e-05,0.0,0.00039272572839010866,-0.0009691459010754966,0.0,-271.56430419458775,1,-0.042023932785504314
121,frozen_local_rule,149,28,0.4619886342240765,humanitarian,32632,43,76,0,3806,43,0.0,2026-08-17T05:26:47.953217+00:00,medium,31.0,True,high,15710.411790937273,165,15,27262,253980,93.52449396763744,82,82,1.0,0.0521444426872354,66,5370,uint8_simplex,8810011,pooled_current_private_evidence_pre_exchange,67346,dynamic_delta,74,0.8809523809523809,28335,high,1120932,30487,76,60,420,private_fragmented,3,1.0658141036401505e-13,0.0,48.0,0.0,19.666666666666668,0.000356507029854,153.02235736843957,high,0,-17.482274293894545,0.071846987962371,98654,420,16,100,0,121,0.1687584439463665,0.1120979557029114,0.1216514349149584,10,161,4,100,149,0.0619957153248032,0.1237853488680811,True,259,672928,3.5,0,v8-development_final-humanitarian-medium-high-high-high-small_world-private_fragmented-8810011-kpi_change-99bcd7363413-uint8_simplex-frozen_local_rule,kpi_change,31095.57356796417,53,0,721608,120268,0,1022278,180402,development_final,224,0,2026-08-17T05:26:36.624252+00:00,2e6809d93f0422696972e45fb68cdb9111794bbcd60fa0b355514365a57fe426,35.0,small_world,98654,420,30067,0.7738095238095238,325,99bcd7363413,420,"{'initial_reference': 84, 'kpi_change': 318, 'maximum_silence': 18}",1452.6621163600255,nan,nan,nan,nan,nan,nan,nan,nan,kpi_010_u8,99bcd7363413,kpi_change,humanitarian:8810011,1294516,1393132,38074,38494,0.0709596524531142,0.0621871832409833,0.1237853488680811,0.1212587091865683,0.0534147140288523,0.0,31095.57356796417,76,-17.482274293894545,0.2103009928034879,0.19538708464093857,0.2103009928034879,-0.23609641546600302,-0.2361032039522551,0.0008873355092568064,-0.00019146791618010472,0.0,0.00039272572839010866,-0.0012702713416168979,0.0,0.0,0,0.0
123,frozen_local_rule,148,28,0.4624054387980081,humanitarian,0,44,76,0,0,44,0.0,2026-08-17T05:26:20.834802+00:00,medium,31.0,True,high,15897.254083898808,165,15,0,0,99.698465202078,82,82,1.0,0.1143596104688582,66,0,uint8_simplex,8810011,pooled_current_private_evidence_pre_exchange,7455,dynamic_delta,73,0.8690476190476191,0,high,98659,420,76,60,420,private_fragmented,3,1.9184653865522705e-13,0.0,0.0,0.0,0.0,0.0,153.13976000289108,high,0,-17.488615010633467,0.0803954860980844,98659,420,16,102,0,123,0.1732778396528147,0.1192057524924024,0.134628204252781,9,161,4,102,148,0.0973775482834713,0.1494243602897879,True,259,0,3.449733733695929,0,v8-development_final-humanitarian-medium-high-high-high-small_world-private_fragmented-8810011-none-806ed450405e-uint8_simplex-frozen_local_rule,none,31119.21643951866,56,0,0,0,0,0,0,development_final,0,0,2026-08-17T05:26:17.961480+00:00,2e6809d93f0422696972e45fb68cdb9111794bbcd60fa0b355514365a57fe426,34.0,small_world,98659,420,0,0.0,0,806ed450405e,420,{'disabled': 420},1448.6843422788988,nan,nan,nan,nan,nan,nan,nan,nan,none_u8,806ed450405e,none,humanitarian:8810011,1294516,1393132,38074,38494,0.0709596524531142,0.0621871832409833,0.1237853488680811,0.1212587091865683,0.0534147140288523,0.0,31095.57356796417,76,-17.482274293894545,1.0,0.929181872213114,1.0,-10.547313177763362,-14.073648210571083,0.009435833644970207,0.035190365042487994,0.025639011421706798,0.013369495066212697,0.060944896440005905,0.0,23.64287155448983,0,0.006340716738922225
