agent_id,application,communication,consensus_disagreement,disruption,disruption_active,disruption_step,distributed_entropy,entropy_change,local_kpi_composite,role,seed,step,topology
warehouse_08,commercial,intermittent,0.0,correlated,1,8,0.5595398020644178,0.11929961448722959,0.13999999999999996,warehouse,5201,8,ring_plus_hubs
carrier_05,commercial,intermittent,1.0,correlated,1,8,0.5431646983783698,0.00765301881568925,0.8,carrier,5201,9,ring_plus_hubs
carrier_06,commercial,intermittent,1.0,correlated,1,8,0.3954817055263646,-0.01940992040197831,0.13999999999999996,carrier,5201,9,ring_plus_hubs
manufacturer_03,commercial,intermittent,1.0,correlated,1,8,0.3954817055263646,-0.01940992040197831,0.244,manufacturer,5201,9,ring_plus_hubs
manufacturer_04,commercial,intermittent,1.0,correlated,1,8,0.5357890259674222,-0.023750776096995607,0.27,manufacturer,5201,9,ring_plus_hubs
retailer_09,commercial,intermittent,1.0,correlated,1,8,0.4131578603554139,-0.02418911684198899,2.4652902371028733,retailer,5201,9,ring_plus_hubs
retailer_10,commercial,intermittent,1.0,correlated,1,8,0.4131578603554139,-0.02418911684198899,2.3559344707158245,retailer,5201,9,ring_plus_hubs
retailer_11,commercial,intermittent,1.0,correlated,1,8,0.3954817055263646,-0.019409920401978364,2.727807589274538,retailer,5201,9,ring_plus_hubs
supplier_01,commercial,intermittent,1.0,correlated,1,8,0.5431646983783698,0.00765301881568925,0.8,supplier,5201,9,ring_plus_hubs
supplier_02,commercial,intermittent,1.0,correlated,1,8,0.5511449792495751,0.004518075110278796,0.8,supplier,5201,9,ring_plus_hubs
warehouse_07,commercial,intermittent,1.0,correlated,1,8,0.40487278741679433,-0.022087949653508132,0.13999999999999996,warehouse,5201,9,ring_plus_hubs
warehouse_08,commercial,intermittent,1.0,correlated,1,8,0.5357890259674222,-0.023750776096995607,0.13999999999999996,warehouse,5201,9,ring_plus_hubs
carrier_05,commercial,intermittent,1.0,correlated,1,8,0.5267676715567692,-0.016397026821600602,0.8,carrier,5201,10,ring_plus_hubs
carrier_06,commercial,intermittent,1.0,correlated,1,8,0.38069054853067413,-0.014791156995690447,0.13999999999999996,carrier,5201,10,ring_plus_hubs
manufacturer_03,commercial,intermittent,1.0,correlated,1,8,0.38069054853067413,-0.014791156995690447,0.244,manufacturer,5201,10,ring_plus_hubs
manufacturer_04,commercial,intermittent,1.0,correlated,1,8,0.5070265131359916,-0.02876251283143061,0.27,manufacturer,5201,10,ring_plus_hubs
retailer_09,commercial,intermittent,1.0,correlated,1,8,0.3944878064119759,-0.018670053943438014,3.059291659301438,retailer,5201,10,ring_plus_hubs
retailer_10,commercial,intermittent,1.0,correlated,1,8,0.3944878064119759,-0.018670053943438014,2.440832704832305,retailer,5201,10,ring_plus_hubs
retailer_11,commercial,intermittent,1.0,correlated,1,8,0.3806905485306742,-0.014791156995690391,3.3041822517368327,retailer,5201,10,ring_plus_hubs
supplier_01,commercial,intermittent,1.0,correlated,1,8,0.5267676715567692,-0.016397026821600602,0.8,supplier,5201,10,ring_plus_hubs
supplier_02,commercial,intermittent,1.0,correlated,1,8,0.5324555899701587,-0.018689389279416324,0.8,supplier,5201,10,ring_plus_hubs
warehouse_07,commercial,intermittent,1.0,correlated,1,8,0.3879461800445541,-0.01692660737224022,0.13999999999999996,warehouse,5201,10,ring_plus_hubs
warehouse_08,commercial,intermittent,1.0,correlated,1,8,0.5070265131359916,-0.02876251283143061,0.13999999999999996,warehouse,5201,10,ring_plus_hubs
carrier_05,commercial,intermittent,1.0,correlated,1,8,0.5023645300276462,-0.02440314152912293,0.8,carrier,5201,11,ring_plus_hubs
carrier_06,commercial,intermittent,1.0,correlated,1,8,0.3694611381264124,-0.01122941040426173,0.13999999999999996,carrier,5201,11,ring_plus_hubs
manufacturer_03,commercial,intermittent,1.0,correlated,1,8,0.3694611381264124,-0.01122941040426173,0.244,manufacturer,5201,11,ring_plus_hubs
manufacturer_04,commercial,intermittent,1.0,correlated,1,8,0.4786191912446602,-0.028407321891331383,0.27,manufacturer,5201,11,ring_plus_hubs
retailer_09,commercial,intermittent,1.0,correlated,1,8,0.38015411999278315,-0.014333686419192748,2.8769646519939096,retailer,5201,11,ring_plus_hubs
retailer_10,commercial,intermittent,1.0,correlated,1,8,0.38015411999278315,-0.014333686419192748,2.7508427299946345,retailer,5201,11,ring_plus_hubs
retailer_11,commercial,intermittent,1.0,correlated,1,8,0.3694611381264124,-0.011229410404261786,3.581906871879688,retailer,5201,11,ring_plus_hubs
supplier_01,commercial,intermittent,1.0,correlated,1,8,0.5023645300276462,-0.02440314152912293,0.8,supplier,5201,11,ring_plus_hubs
supplier_02,commercial,intermittent,1.0,correlated,1,8,0.5063869453473201,-0.026068644622838644,0.8,supplier,5201,11,ring_plus_hubs
warehouse_07,commercial,intermittent,1.0,correlated,1,8,0.37503394511097815,-0.012912234933575961,0.13999999999999996,warehouse,5201,11,ring_plus_hubs
warehouse_08,commercial,intermittent,1.0,correlated,1,8,0.4786191912446602,-0.028407321891331383,0.13999999999999996,warehouse,5201,11,ring_plus_hubs
carrier_05,commercial,intermittent,1.0,correlated,1,8,0.47656332351020786,-0.02580120651743839,0.8,carrier,5201,12,ring_plus_hubs
carrier_06,commercial,intermittent,1.0,correlated,1,8,0.360960426444017,-0.008500711682395412,0.13999999999999996,carrier,5201,12,ring_plus_hubs
manufacturer_03,commercial,intermittent,1.0,correlated,1,8,0.360960426444017,-0.008500711682395412,0.244,manufacturer,5201,12,ring_plus_hubs
manufacturer_04,commercial,intermittent,1.0,correlated,1,8,0.4528029060825985,-0.025816285162061692,0.27,manufacturer,5201,12,ring_plus_hubs
retailer_09,commercial,intermittent,1.0,correlated,1,8,0.36919738608933195,-0.010956733903451199,3.6981116100878753,retailer,5201,12,ring_plus_hubs
retailer_10,commercial,intermittent,1.0,correlated,1,8,0.36919738608933195,-0.010956733903451199,2.9022229881095987,retailer,5201,12,ring_plus_hubs
retailer_11,commercial,intermittent,1.0,correlated,1,8,0.360960426444017,-0.008500711682395412,3.9343297980273992,retailer,5201,12,ring_plus_hubs
supplier_01,commercial,intermittent,1.0,correlated,1,8,0.47656332351020786,-0.02580120651743839,0.8,supplier,5201,12,ring_plus_hubs
supplier_02,commercial,intermittent,1.0,correlated,1,8,0.4793842426270376,-0.02700270272028249,0.8,supplier,5201,12,ring_plus_hubs
warehouse_07,commercial,intermittent,1.0,correlated,1,8,0.3652198484574717,-0.009814096653506466,0.13999999999999996,warehouse,5201,12,ring_plus_hubs
warehouse_08,commercial,intermittent,1.0,correlated,1,8,0.4528029060825985,-0.025816285162061692,0.13999999999999996,warehouse,5201,12,ring_plus_hubs
carrier_05,commercial,intermittent,1.0,correlated,1,8,0.4522758882791976,-0.024287435231010235,0.8,carrier,5201,13,ring_plus_hubs
carrier_06,commercial,intermittent,1.0,correlated,1,8,0.35453968067649644,-0.006420745767520553,0.13999999999999996,carrier,5201,13,ring_plus_hubs
manufacturer_03,commercial,intermittent,1.0,correlated,1,8,0.35453968067649644,-0.006420745767520553,0.244,manufacturer,5201,13,ring_plus_hubs
manufacturer_04,commercial,intermittent,1.0,correlated,1,8,0.4303677467680208,-0.02243515931457768,0.27,manufacturer,5201,13,ring_plus_hubs
retailer_09,commercial,intermittent,1.0,correlated,1,8,0.3608521016330931,-0.008345284456238833,3.3915540301881464,retailer,5201,13,ring_plus_hubs
retailer_10,commercial,intermittent,1.0,correlated,1,8,0.3608521016330931,-0.008345284456238833,3.0851904454486765,retailer,5201,13,ring_plus_hubs
retailer_11,commercial,intermittent,1.0,correlated,1,8,0.35453968067649644,-0.006420745767520553,4.385978285328533,retailer,5201,13,ring_plus_hubs
supplier_01,commercial,intermittent,1.0,correlated,1,8,0.4522758882791976,-0.024287435231010235,0.8,supplier,5201,13,ring_plus_hubs
supplier_02,commercial,intermittent,1.0,correlated,1,8,0.45423668897336855,-0.025147553653669052,0.8,supplier,5201,13,ring_plus_hubs
warehouse_07,commercial,intermittent,1.0,correlated,1,8,0.35778220889089596,-0.007437639566575727,0.13999999999999996,warehouse,5201,13,ring_plus_hubs
warehouse_08,commercial,intermittent,1.0,correlated,1,8,0.4303677467680208,-0.02243515931457768,0.13999999999999996,warehouse,5201,13,ring_plus_hubs
carrier_05,commercial,intermittent,1.0,correlated,1,8,0.43069749730139634,-0.021578390977801287,0.8,carrier,5201,14,ring_plus_hubs
carrier_06,commercial,intermittent,1.0,correlated,1,8,0.3496982562490866,-0.004841424427409813,0.13999999999999996,carrier,5201,14,ring_plus_hubs
manufacturer_03,commercial,intermittent,1.0,correlated,1,8,0.3496982562490866,-0.004841424427409813,0.244,manufacturer,5201,14,ring_plus_hubs
manufacturer_04,commercial,intermittent,1.0,correlated,1,8,0.4114085561794583,-0.01895919058856249,0.27,manufacturer,5201,14,ring_plus_hubs
retailer_09,commercial,intermittent,1.0,correlated,1,8,0.35451486608078703,-0.006337235552306086,3.8773219140674233,retailer,5201,14,ring_plus_hubs
retailer_10,commercial,intermittent,1.0,correlated,1,8,0.35451486608078703,-0.006337235552306086,3.344318681318681,retailer,5201,14,ring_plus_hubs
retailer_11,commercial,intermittent,1.0,correlated,1,8,0.3496982562490866,-0.004841424427409813,4.211949887729627,retailer,5201,14,ring_plus_hubs
supplier_01,commercial,intermittent,1.0,correlated,1,8,0.43069749730139634,-0.021578390977801287,0.8,supplier,5201,14,ring_plus_hubs
supplier_02,commercial,intermittent,1.0,correlated,1,8,0.43204760629270617,-0.022189082680662386,0.8,supplier,5201,14,ring_plus_hubs
warehouse_07,commercial,intermittent,1.0,correlated,1,8,0.35215862678497634,-0.005623582105919622,0.13999999999999996,warehouse,5201,14,ring_plus_hubs
warehouse_08,commercial,intermittent,1.0,correlated,1,8,0.4114085561794583,-0.01895919058856249,0.13999999999999996,warehouse,5201,14,ring_plus_hubs
carrier_05,commercial,intermittent,1.0,correlated,1,8,0.4121768144634681,-0.018520682837928237,0.8,carrier,5201,15,ring_plus_hubs
carrier_06,commercial,intermittent,1.0,correlated,1,8,0.34605244768712945,-0.0036458085619571756,0.13999999999999996,carrier,5201,15,ring_plus_hubs
manufacturer_03,commercial,intermittent,1.0,correlated,1,8,0.34605244768712945,-0.0036458085619571756,0.244,manufacturer,5201,15,ring_plus_hubs
manufacturer_04,commercial,intermittent,1.0,correlated,1,8,0.3956937873580822,-0.015714768821376124,0.27,manufacturer,5201,15,ring_plus_hubs
retailer_09,commercial,intermittent,1.0,correlated,1,8,0.3497144829085634,-0.004800383172223643,3.9425081834102396,retailer,5201,15,ring_plus_hubs
retailer_10,commercial,intermittent,1.0,correlated,1,8,0.3497144829085634,-0.004800383172223643,3.793489789744945,retailer,5201,15,ring_plus_hubs
retailer_11,commercial,intermittent,1.0,correlated,1,8,0.34605244768712945,-0.0036458085619571756,5.215290997215158,retailer,5201,15,ring_plus_hubs
supplier_01,commercial,intermittent,1.0,correlated,1,8,0.4121768144634681,-0.018520682837928237,0.8,supplier,5201,15,ring_plus_hubs
supplier_02,commercial,intermittent,1.0,correlated,1,8,0.4130971040693264,-0.01895050222337974,0.8,supplier,5201,15,ring_plus_hubs
warehouse_07,commercial,intermittent,1.0,correlated,1,8,0.34791445246414293,-0.004244174320833405,0.13999999999999996,warehouse,5201,15,ring_plus_hubs
warehouse_08,commercial,intermittent,1.0,correlated,1,8,0.3956937873580822,-0.015714768821376124,0.13999999999999996,warehouse,5201,15,ring_plus_hubs
carrier_05,commercial,intermittent,1.0,correlated,1,8,0.39664447022194205,-0.015532344241526053,0.8,carrier,5201,16,ring_plus_hubs
carrier_06,commercial,intermittent,0.0,correlated,1,8,0.5254501182859129,0.17939767059878348,0.13999999999999996,carrier,5201,16,ring_plus_hubs
manufacturer_03,commercial,intermittent,0.0,correlated,1,8,0.36537424619026715,0.0193217985031377,0.244,manufacturer,5201,16,ring_plus_hubs
manufacturer_04,commercial,intermittent,0.0,correlated,1,8,0.36537424619026715,-0.030319541167815045,0.27,manufacturer,5201,16,ring_plus_hubs
retailer_09,commercial,intermittent,0.0,correlated,1,8,0.3460857357175093,-0.0036287471910541047,4.922270049030613,retailer,5201,16,ring_plus_hubs
retailer_10,commercial,intermittent,0.0,correlated,1,8,0.3460857357175093,-0.0036287471910541047,4.222764259144451,retailer,5201,16,ring_plus_hubs
retailer_11,commercial,intermittent,1.0,correlated,1,8,0.34330971647822994,-0.002742731208899507,5.680802027447265,retailer,5201,16,ring_plus_hubs
supplier_01,commercial,intermittent,1.0,correlated,1,8,0.39664447022194205,-0.015532344241526053,0.8,supplier,5201,16,ring_plus_hubs
supplier_02,commercial,intermittent,0.0,correlated,1,8,0.5254501182859129,0.1123530142165865,0.8,supplier,5201,16,ring_plus_hubs
warehouse_07,commercial,intermittent,0.0,correlated,1,8,0.36589226665598645,0.017977814191843522,0.13999999999999996,warehouse,5201,16,ring_plus_hubs
warehouse_08,commercial,intermittent,0.0,correlated,1,8,0.36589226665598645,-0.02980152070209574,0.13999999999999996,warehouse,5201,16,ring_plus_hubs
carrier_05,commercial,intermittent,1.0,correlated,1,8,0.3838364229190486,-0.012808047302893422,0.8,carrier,5201,17,ring_plus_hubs
carrier_06,commercial,intermittent,1.0,correlated,1,8,0.5092826768073477,-0.016167441478565192,0.13999999999999996,carrier,5201,17,ring_plus_hubs
manufacturer_03,commercial,intermittent,1.0,correlated,1,8,0.35840037560819493,-0.006973870582072217,0.244,manufacturer,5201,17,ring_plus_hubs
manufacturer_04,commercial,intermittent,1.0,correlated,1,8,0.35840037560819493,-0.006973870582072217,0.27,manufacturer,5201,17,ring_plus_hubs
retailer_09,commercial,intermittent,1.0,correlated,1,8,0.3433472877524182,-0.0027384479650910953,4.552513980532057,retailer,5201,17,ring_plus_hubs
retailer_10,commercial,intermittent,1.0,correlated,1,8,0.3433472877524182,-0.0027384479650910953,5.012022957630303,retailer,5201,17,ring_plus_hubs
retailer_11,commercial,intermittent,1.0,correlated,1,8,0.3412479211546053,-0.00206179532362466,5.330578976809766,retailer,5201,17,ring_plus_hubs
supplier_01,commercial,intermittent,1.0,correlated,1,8,0.3838364229190486,-0.012808047302893422,0.8,supplier,5201,17,ring_plus_hubs
supplier_02,commercial,intermittent,1.0,correlated,1,8,0.5125355934621615,-0.012914524823751439,0.8,supplier,5201,17,ring_plus_hubs
warehouse_07,commercial,intermittent,1.0,correlated,1,8,0.35881260673788484,-0.007079659918101611,0.13999999999999996,warehouse,5201,17,ring_plus_hubs
warehouse_08,commercial,intermittent,1.0,correlated,1,8,0.35881260673788484,-0.007079659918101611,0.13999999999999996,warehouse,5201,17,ring_plus_hubs
carrier_05,commercial,intermittent,1.0,correlated,1,8,0.3734128826203548,-0.0104235402986938,0.8,carrier,5201,18,ring_plus_hubs
carrier_06,commercial,intermittent,1.0,correlated,1,8,0.4868193904671021,-0.022463286340245636,0.13999999999999996,carrier,5201,18,ring_plus_hubs
manufacturer_03,commercial,intermittent,1.0,correlated,1,8,0.35295532357593756,-0.005445052032257369,0.244,manufacturer,5201,18,ring_plus_hubs
manufacturer_04,commercial,intermittent,1.0,correlated,1,8,0.35295532357593756,-0.005445052032257369,0.27,manufacturer,5201,18,ring_plus_hubs
retailer_09,commercial,intermittent,1.0,correlated,1,8,0.34128352814557117,-0.0020637596068470154,5.328061982921937,retailer,5201,18,ring_plus_hubs
retailer_10,commercial,intermittent,1.0,correlated,1,8,0.34128352814557117,-0.0020637596068470154,4.454954525049222,retailer,5201,18,ring_plus_hubs
retailer_11,commercial,intermittent,1.0,correlated,1,8,0.33969888899346035,-0.0015490321611449365,5.367049046757733,retailer,5201,18,ring_plus_hubs
supplier_01,commercial,intermittent,1.0,correlated,1,8,0.3734128826203548,-0.0104235402986938,0.8,supplier,5201,18,ring_plus_hubs
supplier_02,commercial,intermittent,1.0,correlated,1,8,0.491266989018934,-0.02126860444322748,0.8,supplier,5201,18,ring_plus_hubs
warehouse_07,commercial,intermittent,1.0,correlated,1,8,0.35328052679701166,-0.00553207994087318,0.13999999999999996,warehouse,5201,18,ring_plus_hubs
warehouse_08,commercial,intermittent,1.0,correlated,1,8,0.35328052679701166,-0.00553207994087318,0.13999999999999996,warehouse,5201,18,ring_plus_hubs
carrier_05,commercial,intermittent,1.0,correlated,1,8,0.36502118564154584,-0.008391696978808982,0.8,carrier,5201,19,ring_plus_hubs
carrier_06,commercial,intermittent,1.0,correlated,1,8,0.463358827252255,-0.023460563214847074,0.13999999999999996,carrier,5201,19,ring_plus_hubs
manufacturer_03,commercial,intermittent,1.0,correlated,1,8,0.34872817720882004,-0.004227146367117518,0.244,manufacturer,5201,19,ring_plus_hubs
manufacturer_04,commercial,intermittent,1.0,correlated,1,8,0.34872817720882004,-0.004227146367117518,0.27,manufacturer,5201,19,ring_plus_hubs
retailer_09,commercial,intermittent,1.0,correlated,1,8,0.339729926890656,-0.00155360125491516,6.080737857188284,retailer,5201,19,ring_plus_hubs
retailer_10,commercial,intermittent,1.0,correlated,1,8,0.339729926890656,-0.00155360125491516,4.613889905683291,retailer,5201,19,ring_plus_hubs
retailer_11,commercial,intermittent,1.0,correlated,1,8,0.3385355975367164,-0.0011632914567439312,6.413279954928113,retailer,5201,19,ring_plus_hubs
supplier_01,commercial,intermittent,1.0,correlated,1,8,0.36502118564154584,-0.008391696978808982,0.8,supplier,5201,19,ring_plus_hubs
supplier_02,commercial,intermittent,1.0,correlated,1,8,0.4680174622114415,-0.023249526807492482,0.8,supplier,5201,19,ring_plus_hubs
warehouse_07,commercial,intermittent,1.0,correlated,1,8,0.34898272687956355,-0.0042977999174481085,0.13999999999999996,warehouse,5201,19,ring_plus_hubs
warehouse_08,commercial,intermittent,1.0,correlated,1,8,0.34898272687956355,-0.0042977999174481085,0.13999999999999996,warehouse,5201,19,ring_plus_hubs
carrier_05,commercial,intermittent,1.0,correlated,1,8,0.358327718137853,-0.006693467503692818,0.8,carrier,5201,20,ring_plus_hubs
carrier_06,commercial,intermittent,1.0,correlated,1,8,0.4413322318137951,-0.022026595438459917,0.13999999999999996,carrier,5201,20,ring_plus_hubs
manufacturer_03,commercial,intermittent,1.0,correlated,1,8,0.3454637362371186,-0.003264440971701421,0.244,manufacturer,5201,20,ring_plus_hubs
manufacturer_04,commercial,intermittent,1.0,correlated,1,8,0.3454637362371186,-0.003264440971701421,0.27,manufacturer,5201,20,ring_plus_hubs
retailer_09,commercial,intermittent,1.0,correlated,1,8,0.3385613821308963,-0.0011685447597596932,6.285592799483266,retailer,5201,20,ring_plus_hubs
retailer_10,commercial,intermittent,1.0,correlated,1,8,0.3385613821308963,-0.0011685447597596932,6.298174530943714,retailer,5201,20,ring_plus_hubs
retailer_11,commercial,intermittent,1.0,correlated,1,8,0.33766227260721227,-0.000873324929504149,7.310056091826537,retailer,5201,20,ring_plus_hubs
supplier_01,commercial,intermittent,1.0,correlated,1,8,0.358327718137853,-0.006693467503692818,0.8,supplier,5201,20,ring_plus_hubs
supplier_02,commercial,intermittent,1.0,correlated,1,8,0.4457296530124788,-0.022287809198962727,0.8,supplier,5201,20,ring_plus_hubs
warehouse_07,commercial,intermittent,1.0,correlated,1,8,0.3456615876246502,-0.003321139254913341,0.13999999999999996,warehouse,5201,20,ring_plus_hubs
warehouse_08,commercial,intermittent,1.0,correlated,1,8,0.3456615876246502,-0.003321139254913341,0.13999999999999996,warehouse,5201,20,ring_plus_hubs
carrier_05,commercial,intermittent,1.0,correlated,1,8,0.3530325879306604,-0.005295130207192633,0.8,carrier,5201,21,ring_plus_hubs
carrier_06,commercial,intermittent,1.0,correlated,1,8,0.42176441499903916,-0.019567816814755945,0.13999999999999996,carrier,5201,21,ring_plus_hubs
manufacturer_03,commercial,intermittent,1.0,correlated,1,8,0.34295480955597785,-0.0025089266811407773,0.244,manufacturer,5201,21,ring_plus_hubs
manufacturer_04,commercial,intermittent,1.0,correlated,1,8,0.34295480955597785,-0.0025089266811407773,0.27,manufacturer,5201,21,ring_plus_hubs
retailer_09,commercial,intermittent,1.0,correlated,1,8,0.3376830512961064,-0.0008783308347899421,6.357198414641326,retailer,5201,21,ring_plus_hubs
retailer_10,commercial,intermittent,1.0,correlated,1,8,0.3376830512961064,-0.0008783308347899421,5.545283501388281,retailer,5201,21,ring_plus_hubs
retailer_11,commercial,intermittent,1.0,correlated,1,8,0.33700679601433314,-0.0006554765928791229,6.28423605041306,retailer,5201,21,ring_plus_hubs
supplier_01,commercial,intermittent,1.0,correlated,1,8,0.3530325879306604,-0.005295130207192633,0.8,supplier,5201,21,ring_plus_hubs
supplier_02,commercial,intermittent,1.0,correlated,1,8,0.4256922669837245,-0.020037386028754323,0.8,supplier,5201,21,ring_plus_hubs
warehouse_07,commercial,intermittent,1.0,correlated,1,8,0.3431076328162377,-0.0025539548084125285,0.13999999999999996,warehouse,5201,21,ring_plus_hubs
warehouse_08,commercial,intermittent,1.0,correlated,1,8,0.3431076328162377,-0.0025539548084125285,0.13999999999999996,warehouse,5201,21,ring_plus_hubs
carrier_05,commercial,intermittent,1.0,correlated,1,8,0.34887476499047454,-0.004157822940185851,0.8,carrier,5201,22,ring_plus_hubs
carrier_06,commercial,intermittent,1.0,correlated,1,8,0.4049608709913576,-0.01680354400768158,0.13999999999999996,carrier,5201,22,ring_plus_hubs
manufacturer_03,commercial,intermittent,1.0,correlated,1,8,0.341034821706323,-0.0019199878496548584,0.244,manufacturer,5201,22,ring_plus_hubs
manufacturer_04,commercial,intermittent,1.0,correlated,1,8,0.341034821706323,-0.0019199878496548584,0.27,manufacturer,5201,22,ring_plus_hubs
retailer_09,commercial,intermittent,1.0,correlated,1,8,0.33702320351337084,-0.0006598477827355342,6.106307489029162,retailer,5201,22,ring_plus_hubs
retailer_10,commercial,intermittent,1.0,correlated,1,8,0.33702320351337084,-0.0006598477827355342,6.4818705671993655,retailer,5201,22,ring_plus_hubs
retailer_11,commercial,intermittent,1.0,correlated,1,8,0.3365149164287479,-0.0004918795855852198,7.585502075431286,retailer,5201,22,ring_plus_hubs
supplier_01,commercial,intermittent,1.0,correlated,1,8,0.34887476499047454,-0.004157822940185851,0.8,supplier,5201,22,ring_plus_hubs
supplier_02,commercial,intermittent,1.0,correlated,1,8,0.4083507369791319,-0.017341530004592598,0.8,supplier,5201,22,ring_plus_hubs
warehouse_07,commercial,intermittent,1.0,correlated,1,8,0.34115221916334054,-0.001955413652897142,0.13999999999999996,warehouse,5201,22,ring_plus_hubs
warehouse_08,commercial,intermittent,1.0,correlated,1,8,0.34115221916334054,-0.001955413652897142,0.13999999999999996,warehouse,5201,22,ring_plus_hubs
carrier_05,commercial,intermittent,1.0,correlated,1,8,0.34563211001691135,-0.003242654973563186,0.8,carrier,5201,23,ring_plus_hubs
carrier_06,commercial,intermittent,1.0,correlated,1,8,0.3908617687917386,-0.014099102199618962,0.13999999999999996,carrier,5201,23,ring_plus_hubs
manufacturer_03,commercial,intermittent,1.0,correlated,1,8,0.3395710741436947,-0.0014637475626282925,0.244,manufacturer,5201,23,ring_plus_hubs
manufacturer_04,commercial,intermittent,1.0,correlated,1,8,0.3395710741436947,-0.0014637475626282925,0.27,manufacturer,5201,23,ring_plus_hubs
retailer_09,commercial,intermittent,1.0,correlated,1,8,0.3365276910479621,-0.0004955124654087428,8.522561091681379,retailer,5201,23,ring_plus_hubs
retailer_10,commercial,intermittent,1.0,correlated,1,8,0.3365276910479621,-0.0004955124654087428,6.457417183855421,retailer,5201,23,ring_plus_hubs
retailer_11,commercial,intermittent,1.0,correlated,1,8,0.3361458534432424,-0.0003690629855055416,6.186148870873247,retailer,5201,23,ring_plus_hubs
supplier_01,commercial,intermittent,1.0,correlated,1,8,0.34563211001691135,-0.003242654973563186,0.8,supplier,5201,23,ring_plus_hubs
supplier_02,commercial,intermittent,1.0,correlated,1,8,0.3937186539567074,-0.014632083022424469,0.8,supplier,5201,23,ring_plus_hubs
warehouse_07,commercial,intermittent,1.0,correlated,1,8,0.33966083351656795,-0.0014913856467725917,0.13999999999999996,warehouse,5201,23,ring_plus_hubs
warehouse_08,commercial,intermittent,1.0,correlated,1,8,0.33966083351656795,-0.0014913856467725917,0.13999999999999996,warehouse,5201,23,ring_plus_hubs
carrier_05,commercial,partition,0.0,compound,0,8,0.9245993925852682,0.0,0.007999999999999964,carrier,5201,0,ring_plus_hubs
carrier_06,commercial,partition,0.0,compound,0,8,0.9245993925852682,0.0,0.007999999999999964,carrier,5201,0,ring_plus_hubs
manufacturer_03,commercial,partition,0.0,compound,0,8,0.9513029380385896,0.0,0.16480000000000003,manufacturer,5201,0,ring_plus_hubs
manufacturer_04,commercial,partition,0.0,compound,0,8,0.9513029380385896,0.0,0.20400000000000001,manufacturer,5201,0,ring_plus_hubs
retailer_09,commercial,partition,0.0,compound,0,8,0.9513029380385896,0.0,0.20400000000000001,retailer,5201,0,ring_plus_hubs
retailer_10,commercial,partition,0.0,compound,0,8,0.9513029380385896,0.0,0.16479999999999997,retailer,5201,0,ring_plus_hubs
retailer_11,commercial,partition,0.0,compound,0,8,0.9513029380385896,0.0,0.5813,retailer,5201,0,ring_plus_hubs
supplier_01,commercial,partition,0.0,compound,0,8,0.9513029380385896,0.0,0.16479999999999997,supplier,5201,0,ring_plus_hubs
supplier_02,commercial,partition,0.0,compound,0,8,0.9245993925852682,0.0,0.16480000000000003,supplier,5201,0,ring_plus_hubs
warehouse_07,commercial,partition,0.0,compound,0,8,0.9245993925852682,0.0,0.007999999999999964,warehouse,5201,0,ring_plus_hubs
warehouse_08,commercial,partition,1.0,compound,0,8,0.9245993925852682,0.0,0.007999999999999964,warehouse,5201,0,ring_plus_hubs
carrier_05,commercial,partition,1.0,compound,0,8,0.8183165435914309,-0.10628284899383733,0.007999999999999964,carrier,5201,1,ring_plus_hubs
carrier_06,commercial,partition,1.0,compound,0,8,0.8183165435914309,-0.10628284899383733,0.007999999999999964,carrier,5201,1,ring_plus_hubs
manufacturer_03,commercial,partition,1.0,compound,0,8,0.8587166108228226,-0.09258632721576698,0.16480000000000003,manufacturer,5201,1,ring_plus_hubs
manufacturer_04,commercial,partition,1.0,compound,0,8,0.8587166108228226,-0.09258632721576698,0.20400000000000001,manufacturer,5201,1,ring_plus_hubs
retailer_09,commercial,partition,1.0,compound,0,8,0.8933249839517545,-0.05797795408683504,1.0,retailer,5201,1,ring_plus_hubs
retailer_10,commercial,partition,1.0,compound,0,8,0.8933249839517545,-0.05797795408683504,0.7232,retailer,5201,1,ring_plus_hubs
retailer_11,commercial,partition,1.0,compound,0,8,0.8587166108228225,-0.0925863272157671,1.0,retailer,5201,1,ring_plus_hubs
supplier_01,commercial,partition,1.0,compound,0,8,0.8587166108228225,-0.0925863272157671,0.16479999999999997,supplier,5201,1,ring_plus_hubs
supplier_02,commercial,partition,1.0,compound,0,8,0.8183165435914309,-0.10628284899383733,0.16480000000000003,supplier,5201,1,ring_plus_hubs
warehouse_07,commercial,partition,1.0,compound,0,8,0.8183165435914309,-0.10628284899383733,0.007999999999999964,warehouse,5201,1,ring_plus_hubs
warehouse_08,commercial,partition,1.0,compound,0,8,0.8183165435914309,-0.10628284899383733,0.007999999999999964,warehouse,5201,1,ring_plus_hubs
carrier_05,commercial,partition,1.0,compound,0,8,0.7202140416063354,-0.09810250198509551,0.007999999999999964,carrier,5201,2,ring_plus_hubs
carrier_06,commercial,partition,1.0,compound,0,8,0.7202140416063354,-0.09810250198509551,0.007999999999999964,carrier,5201,2,ring_plus_hubs
manufacturer_03,commercial,partition,1.0,compound,0,8,0.7598401274408811,-0.09887648338194144,0.16480000000000003,manufacturer,5201,2,ring_plus_hubs
manufacturer_04,commercial,partition,1.0,compound,0,8,0.7598401274408811,-0.09887648338194144,0.20400000000000001,manufacturer,5201,2,ring_plus_hubs
