run_id,stage,application,method,scenario,seed,completion_status,wall_clock_seconds,disruption_sources,analysis_valid,exclusion_reason,scenario_name,n_agents,agreement_rate,coalition_proposals,coalition_recall_when_required,coalitions,coalitions_formed,commitment_breaches,commitment_memory_accuracy,commitment_memory_items,conservation_error,cumulative_unmet_weighted_need,delivered_messages,fairness,final_backlog,fulfillment_rate,individually_rational_agreement_rate,information_disclosures,inventory_efficiency,max_free_energy,mean_agent_utility,mean_consensus_rmse,mean_time_to_agreement,message_bytes,message_delivery_rate,messages,minimum_agent_utility,monitor_sketch_bytes,monitor_sketch_messages,on_time_delivery_rate,partner_reliability_brier,partner_reliability_observations,primary_outcome,recovery_time,service_loss_auc,social_welfare,tool_calls,total_communication_bytes,total_communication_messages,total_cost,transport_efficiency,useful_coalition_precision,generated_tokens,llm_calls,llm_latency_seconds,planner_revision,prompt_tokens
pilot-commercial-centralized_lookahead-n08-s1102-paired_nominal_v5,pilot,commercial,centralized_lookahead,reliable-nominal-p0.5-o0.5,1102,complete,0.02421342208981514,,False,Pre-freeze privacy audit found evaluator-only consensus error and global interaction entropy in actor features; interrupted after 16 published rows and retained only as an engineering diagnostic.,reliable-nominal-p0.5-o0.5,,0.0,,,0,,0,0.0,0,0.0,100.16177157086504,0,0.9999999989093653,6.572476890640677,0.9575475077725888,0.0,0,0.13943892575793124,0.22095759747061972,0.9465082560444371,0.003991933365328094,,0,0.0,0,0.7822140188363325,,,1.0,,0,1.8560894598819897,1.0,1.8560894598819897,1.095214761320827,18,,,173.913082503939,1.0,0.0,0,0,0.0,mock-v2,0
pilot-commercial-centralized_lookahead-n08-s1102-paired_nominal_v6,pilot,commercial,centralized_lookahead,reliable-nominal-p0.5-o0.5,1102,complete,0.03378338739275932,,False,Pre-freeze factorial audit found that private-information severity changed true marginal costs and local forecast noise; interrupted after 13 published rows before outcome comparison and retained only as an engineering diagnostic.,reliable-nominal-p0.5-o0.5,,0.0,,,0,,0,0.0,0,0.0,100.16177157086504,0,0.9999999989093653,6.572476890640677,0.9575475077725888,0.0,0,0.13943892575793124,0.22095759747061972,0.9465082560444371,0.004675867118123877,,0,0.0,0,0.7822140188363325,,,1.0,,0,1.8560894598819897,1.0,1.8560894598819897,1.095214761320827,18,,,173.913082503939,1.0,0.0,0,0,0.0,mock-v2,0
pilot-commercial-centralized_lookahead-n08-s1102-paired_nominal_v7,pilot,commercial,centralized_lookahead,reliable-nominal-p0.5-o0.5,1102,complete,0.04356459528207779,,False,Pre-freeze communication audit found inconsistent partition onset between ordinary messages and entropy-sketch gossip; interrupted after 10 published rows before outcome comparison and retained only as an engineering diagnostic.,reliable-nominal-p0.5-o0.5,,0.0,,,0,,0,0.0,0,0.0,100.16177157086504,0,0.9999999989093653,6.572476890640677,0.9575475077725888,0.0,0,0.13943892575793124,0.22095759747061972,0.9465082560444371,0.004675867118123877,,0,0.0,0,0.7822140188363325,,,1.0,,0,1.8560894598819897,1.0,1.8560894598819897,1.1139368856840108,18,,,144.9275687532825,1.0,0.0,0,0,0.0,mock-v2,0
pilot-commercial-centralized_lookahead-n08-s1103-final_nominal_v3,pilot,commercial,centralized_lookahead,reliable-nominal-p0.5-o0.5,1103,complete,0.019671469926834106,,False,Pre-freeze action-dependent RNG coupling invalidated paired treatment inference; retained for planner behavior and throughput only.,reliable-nominal-p0.5-o0.5,,0.0,,,0,,0,0.0,0,0.0,70.37195933777355,0,0.9999999988943871,5.427501368876064,0.951039222485335,0.0,0,0.10340865251237492,0.22095759747061972,0.9435861102238102,0.0043911267018609005,,0,0.0,0,0.782872721263445,,,1.0,,0,1.3535971738425214,1.0,1.3535971738425214,1.1136429534878562,14,,,96.88231931697187,1.0,0.0,0,0,0.0,mock-v2,0
pilot-commercial-centralized_lookahead-n08-s1103-paired_nominal_v5,pilot,commercial,centralized_lookahead,reliable-nominal-p0.5-o0.5,1103,complete,0.024395566433668137,,False,Pre-freeze privacy audit found evaluator-only consensus error and global interaction entropy in actor features; interrupted after 16 published rows and retained only as an engineering diagnostic.,reliable-nominal-p0.5-o0.5,,0.0,,,0,,0,0.0,0,-1.1368683772161603e-13,76.58042670332146,0,0.9999999988592273,7.37345814559661,0.9362685430927168,0.0,0,0.10649977837444075,0.22095759747061972,0.9370588244767137,0.004790320038393708,,0,0.0,0,0.7769365992288393,,,1.0,,0,1.4053022301675333,1.0,1.4053022301675333,1.0996476244915703,14,,,100.21671349283633,1.0,0.0,0,0,0.0,mock-v2,0
pilot-commercial-centralized_lookahead-n08-s1103-paired_nominal_v6,pilot,commercial,centralized_lookahead,reliable-nominal-p0.5-o0.5,1103,complete,0.033476509153842926,,False,Pre-freeze factorial audit found that private-information severity changed true marginal costs and local forecast noise; interrupted after 13 published rows before outcome comparison and retained only as an engineering diagnostic.,reliable-nominal-p0.5-o0.5,,0.0,,,0,,0,0.0,0,-1.1368683772161603e-13,76.58042670332146,0,0.9999999988592273,7.37345814559661,0.9362685430927168,0.0,0,0.10649977837444075,0.22095759747061972,0.9370588244767137,0.0048416999553545104,,0,0.0,0,0.7769365992288393,,,1.0,,0,1.4053022301675333,1.0,1.4053022301675333,1.0996476244915703,14,,,100.21671349283633,1.0,0.0,0,0,0.0,mock-v2,0
pilot-commercial-centralized_lookahead-n08-s1103-paired_nominal_v7,pilot,commercial,centralized_lookahead,reliable-nominal-p0.5-o0.5,1103,complete,0.041850097477436066,,False,Pre-freeze communication audit found inconsistent partition onset between ordinary messages and entropy-sketch gossip; interrupted after 10 published rows before outcome comparison and retained only as an engineering diagnostic.,reliable-nominal-p0.5-o0.5,,0.0,,,0,,0,0.0,0,-1.1368683772161603e-13,76.58042670332146,0,0.9999999988592273,7.37345814559661,0.9362685430927168,0.0,0,0.10649977837444075,0.22095759747061972,0.9370588244767137,0.0048416999553545104,,0,0.0,0,0.7769365992288393,,,1.0,,0,1.4053022301675333,1.0,1.4053022301675333,1.114084444210896,14,,,83.51392791069695,1.0,0.0,0,0,0.0,mock-v2,0
pilot-commercial-learned_no_entropy-n08-s1101-final_nominal_v3,pilot,commercial,learned_no_entropy,reliable-nominal-p0.5-o0.5,1101,complete,150.60400971025229,,False,Pre-freeze action-dependent RNG coupling invalidated paired treatment inference; retained for planner behavior and throughput only.,reliable-nominal-p0.5-o0.5,,0.07692307692307693,,,2,,1,1.0,26,-2.2737367544323206e-13,1013.289209483359,23,0.9999999699105865,113.97573237075547,0.182302713136184,1.0,0,0.023294815561930957,0.2386201504677115,0.5986166029241582,0.007584673394123364,2.0,11366,0.7666666666666667,30,0.03999037503523967,,,1.0,0.125,2,12.922756607062306,14.0,12.922756607062306,0.41669934033906014,81,,,21.748940753628453,1.0,0.0,11872,112,150.40783870220187,a09a35458c702b33eeacc393d103063234e8bc28,177817
pilot-commercial-learned_no_entropy-n08-s1101-paired_nominal_v5,pilot,commercial,learned_no_entropy,reliable-nominal-p0.5-o0.5,1101,complete,95.15928509831429,,False,Pre-freeze privacy audit found evaluator-only consensus error and global interaction entropy in actor features; interrupted after 16 published rows and retained only as an engineering diagnostic.,reliable-nominal-p0.5-o0.5,,0.2222222222222222,,,13,,6,0.9642857142857143,56,-2.2737367544323206e-13,1247.5557889557626,39,0.9999996234027997,125.7263946894865,0.05153014620201873,1.0,0,0.006300614204285418,0.2386201504677115,0.5386242840959301,0.007584673394123364,1.0,19969,0.639344262295082,61,-0.10649947894439304,,,0.0,0.125,12,16.261044089715497,14.0,16.261044089715497,0.30153005205271866,68,,,0.0,0.0,0.0,5646,84,94.97361080348489,a09a35458c702b33eeacc393d103063234e8bc28,156605
pilot-commercial-learned_no_entropy-n08-s1102-final_nominal_v3,pilot,commercial,learned_no_entropy,reliable-nominal-p0.5-o0.5,1102,complete,159.76211097463965,,False,Pre-freeze action-dependent RNG coupling invalidated paired treatment inference; retained for planner behavior and throughput only.,reliable-nominal-p0.5-o0.5,,0.0,,,4,,0,0.8666666666666667,30,2.2737367544323206e-13,1483.6755625836395,21,0.9999987852538199,148.13217451006474,0.028691745187329244,0.0,0,0.004128545565312354,0.22095759747061972,0.5744423967201586,0.007983866730656172,,12475,0.65625,32,-0.25720258905180576,,,0.0,,0,17.889495983720646,14.0,17.889495983720646,0.27869144150078423,74,,,0.0,0.0,0.0,12947,120,159.55046075955028,a09a35458c702b33eeacc393d103063234e8bc28,199861
pilot-commercial-learned_no_entropy-n08-s1103-final_nominal_v3,pilot,commercial,learned_no_entropy,reliable-nominal-p0.5-o0.5,1103,complete,155.58333376795053,,False,Pre-freeze action-dependent RNG coupling invalidated paired treatment inference; retained for planner behavior and throughput only.,reliable-nominal-p0.5-o0.5,,0.09090909090909091,,,3,,1,1.0,22,0.0,820.6568289475432,17,0.9999999618223953,90.50236843728689,0.16184364579276247,1.0,0,0.017198887718999693,0.2386201504677115,0.594834038467964,0.007584673394123364,1.0,9638,0.6296296296296297,27,-0.11342344577144745,,,1.0,0.125,2,13.13064414937539,14.0,13.13064414937539,0.40220373413737814,86,,,10.408964486975243,1.0,0.6666666666666666,12026,118,155.38528015464559,a09a35458c702b33eeacc393d103063234e8bc28,181386
pilot-commercial-scripted_independent-n08-s1101-final_nominal_v3,pilot,commercial,scripted_independent,reliable-nominal-p0.5-o0.5,1101,complete,0.028469614684581757,,False,Pre-freeze action-dependent RNG coupling invalidated paired treatment inference; retained for planner behavior and throughput only.,reliable-nominal-p0.5-o0.5,,0.09090909090909091,,,0,,1,0.7916666666666666,24,-2.2737367544323206e-13,1312.4084365420626,5,0.9999995852120063,132.28544286508205,0.04910060251907371,1.0,0,0.006321122616991785,0.2386201504677115,0.5375097234304067,0.007584673394123364,1.0,5783,0.35714285714285715,14,-0.10922102450777499,,,0.0,0.125,2,16.429190607396954,14.0,16.429190607396954,0.2991004988220753,52,,,0.0,0.0,0.0,0,0,0.0,mock-v2,0
pilot-commercial-scripted_independent-n08-s1101-paired_nominal_v5,pilot,commercial,scripted_independent,reliable-nominal-p0.5-o0.5,1101,complete,0.0327061302959919,,False,Pre-freeze privacy audit found evaluator-only consensus error and global interaction entropy in actor features; interrupted after 16 published rows and retained only as an engineering diagnostic.,reliable-nominal-p0.5-o0.5,,0.11764705882352941,,,0,,2,0.8611111111111112,36,-2.2737367544323206e-13,1247.5557889557626,12,0.9999996234027997,125.7263946894865,0.05153014620201873,1.0,0,0.006300614204285418,0.2386201504677115,0.5386242840959301,0.007584673394123364,1.0,8798,0.5454545454545454,22,-0.10649947894439304,,,0.0,0.125,4,16.261044089715497,14.0,16.261044089715497,0.30153005205271866,53,,,0.0,0.0,0.0,0,0,0.0,mock-v2,0
pilot-commercial-scripted_independent-n08-s1101-paired_nominal_v6,pilot,commercial,scripted_independent,reliable-nominal-p0.5-o0.5,1101,complete,0.04341628775000572,,False,Pre-freeze factorial audit found that private-information severity changed true marginal costs and local forecast noise; interrupted after 13 published rows before outcome comparison and retained only as an engineering diagnostic.,reliable-nominal-p0.5-o0.5,,0.11764705882352941,,,0,,2,0.8611111111111112,36,-2.2737367544323206e-13,1247.5557889557626,12,0.9999996234027997,125.7263946894865,0.05153014620201873,1.0,0,0.006300614204285418,0.2386201504677115,0.5386242840959301,0.0076691297487872815,1.0,8798,0.5454545454545454,22,-0.10649947894439304,,,0.0,0.125,4,16.261044089715497,14.0,16.261044089715497,0.30153005205271866,53,,,0.0,0.0,0.0,0,0,0.0,mock-v2,0
pilot-commercial-scripted_independent-n08-s1101-paired_nominal_v7,pilot,commercial,scripted_independent,reliable-nominal-p0.5-o0.5,1101,complete,0.0464254766702652,,False,Pre-freeze communication audit found inconsistent partition onset between ordinary messages and entropy-sketch gossip; interrupted after 10 published rows before outcome comparison and retained only as an engineering diagnostic.,reliable-nominal-p0.5-o0.5,,0.1875,,,0,,3,0.8529411764705882,34,-2.2737367544323206e-13,1247.5557889557626,15,0.9999996234027997,125.7263946894865,0.05153014620201873,1.0,2,0.006300614204285418,0.2685703618133188,0.5381056041761094,0.007669129748787281,2.0,9137,0.6,25,-0.11064891830295866,,,0.0,0.125,6,16.261044089715497,14.0,16.261044089715497,0.30153005205271866,52,,,0.0,0.0,0.0,0,0,0.0,mock-v2,0
pilot-commercial-scripted_independent-n08-s1102-final_nominal_v3,pilot,commercial,scripted_independent,reliable-nominal-p0.5-o0.5,1102,complete,0.03004399687051773,,False,Pre-freeze action-dependent RNG coupling invalidated paired treatment inference; retained for planner behavior and throughput only.,reliable-nominal-p0.5-o0.5,,0.0,,,2,,0,0.9,30,2.2737367544323206e-13,1318.3122957627058,17,0.9999999502071438,131.69361598211512,0.14171521168973045,0.0,2,0.0206193842955244,0.22095759747061972,0.6184963244455707,0.007983866730656172,,9600,0.6538461538461539,26,-0.1349836572539289,,,1.0,,0,15.963922927969815,14.0,15.963922927969815,0.37809125453123926,44,,,20.904326480830218,1.0,0.0,0,0,0.0,mock-v2,0
pilot-commercial-scripted_independent-n08-s1102-paired_nominal_v5,pilot,commercial,scripted_independent,reliable-nominal-p0.5-o0.5,1102,complete,0.03408266231417656,,False,Pre-freeze privacy audit found evaluator-only consensus error and global interaction entropy in actor features; interrupted after 16 published rows and retained only as an engineering diagnostic.,reliable-nominal-p0.5-o0.5,,0.0,,,2,,0,0.9285714285714286,42,0.0,1356.0448412924457,23,0.9999999493065116,133.0750594540369,0.140450697486729,0.0,2,0.020452556369822232,0.22095759747061972,0.6179898060144872,0.007983866730656172,,12251,0.71875,32,-0.13646017176256442,,,1.0,,0,16.083918281110613,14.0,16.083918281110613,0.37694830553971587,44,,,20.904326480830218,1.0,0.0,0,0,0.0,mock-v2,0
pilot-commercial-scripted_independent-n08-s1102-paired_nominal_v6,pilot,commercial,scripted_independent,reliable-nominal-p0.5-o0.5,1102,complete,0.04367661476135254,,False,Pre-freeze factorial audit found that private-information severity changed true marginal costs and local forecast noise; interrupted after 13 published rows before outcome comparison and retained only as an engineering diagnostic.,reliable-nominal-p0.5-o0.5,,0.0,,,2,,0,0.9285714285714286,42,0.0,1356.0448412924457,23,0.9999999493065116,133.0750594540369,0.140450697486729,0.0,2,0.020452556369822232,0.22095759747061972,0.6179898060144872,0.00846616770468051,,12251,0.71875,32,-0.13646017176256442,,,1.0,,0,16.083918281110613,14.0,16.083918281110613,0.37694830553971587,44,,,20.904326480830218,1.0,0.0,0,0,0.0,mock-v2,0
pilot-commercial-scripted_independent-n08-s1102-paired_nominal_v7,pilot,commercial,scripted_independent,reliable-nominal-p0.5-o0.5,1102,complete,0.045755837112665176,,False,Pre-freeze communication audit found inconsistent partition onset between ordinary messages and entropy-sketch gossip; interrupted after 10 published rows before outcome comparison and retained only as an engineering diagnostic.,reliable-nominal-p0.5-o0.5,,0.21739130434782608,,,0,,0,0.9347826086956522,46,-2.2737367544323206e-13,1156.321641292446,26,0.9999999895076257,107.02385945403695,0.3087188228702675,1.0,2,0.044955911506070804,0.22095759747061972,0.6853919013553825,0.00846616770468051,1.0,12725,0.7222222222222222,36,0.060018703587329324,,,1.0,0.125,10,13.916302531523371,14.0,13.916302531523371,0.5305901590816793,48,,,43.54867424143905,1.0,0.0,0,0,0.0,mock-v2,0
pilot-commercial-scripted_independent-n08-s1103-final_nominal_v3,pilot,commercial,scripted_independent,reliable-nominal-p0.5-o0.5,1103,complete,0.028040677309036255,,False,Pre-freeze action-dependent RNG coupling invalidated paired treatment inference; retained for planner behavior and throughput only.,reliable-nominal-p0.5-o0.5,,0.07692307692307693,,,0,,0,0.8214285714285714,28,-1.1368683772161603e-13,916.3020114782473,7,0.9999999511414268,95.74563989816109,0.1430637482597633,1.0,0,0.015785758948474175,0.22095759747061972,0.5865350459679751,0.007584673394123364,1.0,6674,0.4375,16,-0.13845231429716318,,,1.0,0.125,2,13.396688728111325,14.0,13.396688728111325,0.3842943544666475,55,,,9.798045642682364,1.0,0.0,0,0,0.0,mock-v2,0
pilot-commercial-scripted_independent-n08-s1103-paired_nominal_v5,pilot,commercial,scripted_independent,reliable-nominal-p0.5-o0.5,1103,complete,0.03324189409613609,,False,Pre-freeze privacy audit found evaluator-only consensus error and global interaction entropy in actor features; interrupted after 16 published rows and retained only as an engineering diagnostic.,reliable-nominal-p0.5-o0.5,,0.05263157894736842,,,0,,0,0.875,40,-1.1368683772161603e-13,924.7645340560679,13,0.9999999476116714,99.71120316378703,0.13816012485250537,1.0,0,0.015715600812960116,0.22095759747061972,0.584368094108515,0.007584673394123364,1.0,9322,0.5909090909090909,22,-0.14498760797191418,,,1.0,0.125,2,13.381454675489117,14.0,13.381454675489117,0.37969130768382053,55,,,9.798045642682364,1.0,0.0,0,0,0.0,mock-v2,0
pilot-commercial-scripted_independent-n08-s1103-paired_nominal_v6,pilot,commercial,scripted_independent,reliable-nominal-p0.5-o0.5,1103,complete,0.04354804754257202,,False,Pre-freeze factorial audit found that private-information severity changed true marginal costs and local forecast noise; interrupted after 13 published rows before outcome comparison and retained only as an engineering diagnostic.,reliable-nominal-p0.5-o0.5,,0.05263157894736842,,,0,,0,0.875,40,-1.1368683772161603e-13,924.7645340560679,13,0.9999999476116714,99.71120316378703,0.13816012485250537,1.0,0,0.015715600812960116,0.22095759747061972,0.584368094108515,0.007637734493127246,1.0,9322,0.5909090909090909,22,-0.14498760797191418,,,1.0,0.125,2,13.381454675489117,14.0,13.381454675489117,0.37969130768382053,55,,,9.798045642682364,1.0,0.0,0,0,0.0,mock-v2,0
pilot-commercial-scripted_independent-n08-s1103-paired_nominal_v7,pilot,commercial,scripted_independent,reliable-nominal-p0.5-o0.5,1103,complete,0.04651839658617973,,False,Pre-freeze communication audit found inconsistent partition onset between ordinary messages and entropy-sketch gossip; interrupted after 10 published rows before outcome comparison and retained only as an engineering diagnostic.,reliable-nominal-p0.5-o0.5,,0.2857142857142857,,,0,,1,0.8863636363636364,44,0.0,678.0035340560678,24,0.9999999946501941,65.67520316378702,0.4323455429377367,1.0,0,0.04917895068005772,0.2386201504677115,0.7143710706426204,0.007637734493127246,1.0,12044,0.7058823529411765,34,0.2470873827728346,,,1.0,0.125,12,10.175638424759576,14.0,10.175638424759576,0.6470588579686074,56,,,40.82519017784318,1.0,0.0,0,0,0.0,mock-v2,0
pilot-commercial-thermoagent-n08-s1101-final_nominal_v3,pilot,commercial,thermoagent,reliable-nominal-p0.5-o0.5,1101,complete,160.7032765261829,,False,Pre-freeze action-dependent RNG coupling invalidated paired treatment inference; retained for planner behavior and throughput only.,reliable-nominal-p0.5-o0.5,,0.0,,,3,,0,0.8571428571428571,14,2.2737367544323206e-13,1261.761070233549,28,0.9999996373428149,123.2499128431737,0.05251118006104641,0.0,0,0.00628284622901998,0.22095759747061972,0.5390743364076027,0.007584673394123364,,12592,0.8484848484848485,33,-0.10540053663464702,,,0.0,,0,16.35549055196862,14.0,16.35549055196862,0.30251108939675014,69,,,0.0,0.0,0.0,13737,128,160.4900367334485,a09a35458c702b33eeacc393d103063234e8bc28,222759
