accepted_physical_action,action_value_margin,agent_id,application,communication_action,complexity,consensus,consensus_residual,controller,counterfactual_action_accepted,counterfactual_beneficial,counterfactual_causal_utility,counterfactual_evaluated,counterfactual_harmful,coupling,delegation_action,disagreement_slope,distributed_contributor_count,distributed_missing_agent_count,entropy_slope,environment_seed,fragmentation,graph_disagreement,information_action,information_condition,js_disagreement,jt_disagreement_0_5,jt_disagreement_2,network_disruption,pooled_uncertainty,predictive_uncertainty,proposed_operational_action,resource_scarcity,risk_combined_generalized_entropic,risk_generalized_tsallis_gini,risk_graph_disagreement,risk_kpi_confidence,risk_predictive_uncertainty,risk_shannon_js,run_id,safety_risk,severity,shannon_local,sketch_policy,step,target,topology_family
False,0.11976507698180308,UTL-39-communications,utility_restoration,send_targeted_summary,large,0.9986951926134039,0.8333333333333333,always_act,False,False,0.0,True,False,high,execute_autonomously,0.0012369842525791208,3,6,0.15328040151628453,774107,high,0.0,request_peer_evidence,private_fragmented,0.0013048073865961074,0.0012619892316100279,0.0006663965784360348,high,0.9272199010581597,0.6765389656757693,dispatch_repair_crew,0.0,0.36197469991340264,0.5565854931951022,0.45081303225048974,0.419056429627651,0.6765389656757693,0.5041543681655453,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.5176382554078724,0.8052677623502569,0.9268482062160119,event_triggered,85,U29,grid
False,0.18241965708416635,UTL-40-resource_allocation,utility_restoration,send_targeted_summary,large,0.9967461141351247,0.7916666666666666,always_act,False,False,0.0,False,False,high,execute_autonomously,0.000488216873727243,3,5,-0.016970239939583354,774107,high,0.0,request_peer_evidence,private_fragmented,0.0032538858648752944,0.0034156537755278826,0.0013563581134288238,high,0.8878131203929228,0.6154030843858505,dispatch_repair_crew,0.0,0.37102802272716906,0.5245799584259302,0.4168026287753905,0.4594807889154216,0.6154030843858505,0.47135181697399675,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.7726822509343019,0.9138799604924623,0.8825405720353244,event_triggered,85,U27,grid
False,0.11138443731625103,UTL-41-critical_load,utility_restoration,send_targeted_summary,large,0.9999998892323495,0.875,always_act,False,False,0.0,False,False,high,execute_autonomously,-1.7149407726124721e-06,2,6,0.03722197853636422,774107,high,0.0,request_peer_evidence,private_fragmented,1.1076765049633508e-07,1.1154794266055035e-07,5.830375593429693e-08,high,0.8795272648571868,0.9232446985987516,no_operational_action,0.0,0.4177152874893142,0.6434942535676007,0.5627627734114756,0.469616550546407,0.9232446985987516,0.5891798220661232,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.378805637595131,0.6865326236288259,0.8795271502076469,event_triggered,85,U25,grid
True,0.22851577896851613,UTL-42-zone_operator,utility_restoration,no_communication_action,large,0.9923324682951685,0.7430555555555556,always_act,False,False,0.0,False,False,high,execute_autonomously,-0.014920504169403492,4,5,0.12149571926447056,774107,high,0.0,no_information_action,private_fragmented,0.007667531704831476,0.006242581119145774,0.005292295618412379,high,0.9188011337314148,0.6145281205539879,isolate_component,0.0,0.3228517178919987,0.5330499435027676,0.40671292174378604,0.3684940568913996,0.6145281205539879,0.4851803146731389,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.3948103995960152,0.720558896273114,0.9145380882591184,event_triggered,85,U14,grid
False,0.3188233076617273,UTL-43-crew_dispatch,utility_restoration,no_communication_action,large,0.9912019326193385,0.7430555555555556,always_act,False,False,0.0,False,False,high,execute_autonomously,0.003490796415226538,4,5,0.08220391264460114,774107,high,0.0,no_information_action,private_fragmented,0.008798067380661467,0.00813272479158944,0.005727319694513122,high,0.8716230016587626,0.5417223933555448,dispatch_repair_crew,0.0,0.33128246266936756,0.4902291775997829,0.3761345163204399,0.3937250397382099,0.5417223933555448,0.4429430858758973,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.6030809416555192,0.8641937528658753,0.8557473368030133,event_triggered,85,U19,grid
True,0.1456271469060969,UTL-44-cyber_defense,utility_restoration,no_communication_action,large,0.9849167157470308,0.7430555555555556,always_act,False,False,0.0,False,False,high,execute_autonomously,0.004471550386210166,4,5,-0.06786884395825732,774107,high,0.0,no_information_action,private_fragmented,0.015083284252969231,0.011687464631324196,0.013564997917598687,high,0.8691351474540947,0.6105890660331476,isolate_component,0.0,0.38616176249050066,0.5305258504272757,0.4050585188450331,0.4734912331081746,0.6105890660331476,0.48017192814133763,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.8378789610704348,1.0,0.8592788150956867,event_triggered,85,U24,grid
False,0.01067712299875817,UTL-45-communications,utility_restoration,send_targeted_summary,large,0.9891727607078561,0.7430555555555556,always_act,False,False,0.0,False,False,high,execute_autonomously,0.006189159015265844,4,5,-0.02959068937563647,774107,high,0.0,request_peer_evidence,private_fragmented,0.010827239292143909,0.008890060232694452,0.008013492999755067,high,0.8846482964076184,0.6757868255772148,dispatch_repair_crew,0.0,0.36063962335731575,0.5570890751749503,0.4324415778535413,0.41463551235369467,0.6757868255772148,0.5051854365694567,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.5002832985726733,0.7932988266018437,0.8788502853182774,event_triggered,85,U29,grid
False,0.11722601699989871,UTL-46-resource_allocation,utility_restoration,send_targeted_summary,large,0.995642527123062,0.875,always_act,False,False,0.0,False,False,high,execute_autonomously,0.004356388515305842,2,6,0.1330557761744673,774107,high,0.0,request_peer_evidence,private_fragmented,0.0043574728769379956,0.0034178267825676345,0.0030909126155843625,high,0.9701693152219245,0.7109445226715186,dispatch_repair_crew,0.0,0.38322706545124574,0.581658105038888,0.47359669952203787,0.432616847149586,0.7109445226715186,0.5320512436777783,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.5253987893386233,0.7863045514981366,0.9662918903258305,event_triggered,85,U27,grid
False,0.17083265147860283,UTL-47-critical_load,utility_restoration,no_communication_action,large,0.999999096788978,0.875,always_act,False,False,0.0,False,False,high,execute_autonomously,-2.4387852011531486e-05,2,6,0.02011979847952239,774107,high,0.0,no_information_action,private_fragmented,9.032110219742151e-07,6.303104933547132e-07,8.29035531668687e-07,high,0.9159284518087701,0.8176111538122198,no_operational_action,0.0,0.4405049361840256,0.6080248355973894,0.5183966846011323,0.5384336948469075,0.8176111538122198,0.5560275940272632,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.8151912606281365,0.987488225720554,0.9159274720277777,event_triggered,85,U25,grid
True,0.16017331684788533,UTL-48-zone_operator,utility_restoration,no_communication_action,large,0.9869059641608344,0.9027777777777778,always_act,False,False,0.0,False,False,high,execute_autonomously,0.01308982926257063,2,7,0.06173014766862739,774107,high,0.0,no_information_action,private_fragmented,0.013094035839165574,0.01113110958204988,0.009525979139156981,high,0.924947834554896,0.6597009491710978,isolate_component,0.0,0.42427362746018354,0.5626925707607688,0.45762995420741664,0.4887466594776766,0.6597009491710978,0.5120368534555086,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.8318680698312638,1.0,0.9192992944489506,event_triggered,85,U14,grid
False,0.17445983435748336,UTL-49-crew_dispatch,utility_restoration,no_communication_action,large,0.9954672038444035,0.8333333333333333,always_act,False,False,0.0,False,False,high,execute_autonomously,0.0005841330395219835,3,6,-0.026185334939365146,774107,high,0.0,no_information_action,private_fragmented,0.004532796155596541,0.0039212415531620914,0.0030800215556894273,high,0.8653482032172986,0.5909022457046244,dispatch_repair_crew,0.0,0.3923215932136579,0.5096430130447059,0.4148456098626089,0.493754196658349,0.5909022457046244,0.45893634549216744,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.950197637994903,1.0,0.86491813036993,event_triggered,85,U19,grid
True,0.151386653643416,UTL-50-cyber_defense,utility_restoration,no_communication_action,large,0.9999999201027215,0.9027777777777778,always_act,False,False,0.0,False,False,high,execute_autonomously,-1.5327408963150546e-06,2,7,0.1339278396461856,774107,high,0.0,no_information_action,private_fragmented,7.989727845991723e-08,5.852280637874685e-08,6.829747078995752e-08,high,0.9208593611776906,0.6396835001858281,isolate_component,0.0,0.3277016517987148,0.5363247306353717,0.4492226256336034,0.3447505617558684,0.6396835001858281,0.4860883320393418,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.26024238205286154,0.35319099960858824,0.9208592804352829,event_triggered,85,U24,grid
False,0.11441674647641392,UTL-51-communications,utility_restoration,send_targeted_summary,large,0.9954522123730642,0.8333333333333333,always_act,False,False,0.0,False,False,high,execute_autonomously,0.004539268509707983,3,6,-0.032919331848930145,774107,high,0.0,request_peer_evidence,private_fragmented,0.004547787626935751,0.0046500098392808775,0.0021659379253042843,high,0.9040797537101023,0.6827550005313376,dispatch_repair_crew,0.0,0.39300536870398395,0.5609991923964309,0.45342376688982844,0.4689922212257231,0.6827550005313376,0.5042568312685186,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.7168980043544512,0.9426882788651387,0.8991517135130943,event_triggered,85,U29,grid
False,0.16701458632851934,UTL-00-zone_operator,utility_restoration,no_communication_action,large,0.9999577086193598,0.9027777777777778,always_act,False,False,0.0,False,False,high,execute_autonomously,-0.000601792903652365,2,7,-0.08110439581920847,774107,high,0.0,no_information_action,private_fragmented,4.229138064015814e-05,3.466730426360254e-05,3.110889990887156e-05,high,0.8552913971020186,0.5879176825564656,no_operational_action,0.0,0.3065566176983119,0.5005996542512307,0.4274809822292711,0.313772510536459,0.5879176825564656,0.4490375407228367,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.20450207694691952,0.17551867375649624,0.8552450390694171,event_triggered,90,U00,grid
False,0.2358204948779428,UTL-01-crew_dispatch,utility_restoration,negotiate_commitment,large,0.9999994455044801,0.9027777777777778,always_act,False,False,0.0,False,False,high,execute_autonomously,-1.5913734856654038e-05,2,7,0.028260356158626765,774107,high,0.0,no_information_action,private_fragmented,5.544955199443535e-07,4.105389883601873e-07,5.337099778790488e-07,high,0.8742385538590678,0.5797142525449946,dispatch_repair_crew,0.0,0.3401700097288728,0.5002642419523451,0.42403554162445334,0.382879577909705,0.5797142525449946,0.4504458403309101,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.504069716851695,0.7614273909322035,0.8742374520767372,event_triggered,90,U05,grid
True,0.2879842890122827,UTL-02-cyber_defense,utility_restoration,no_communication_action,large,0.9993289013304101,0.8333333333333333,always_act,False,False,0.0,False,False,high,execute_autonomously,-0.00860356489832692,3,6,-0.1617124575002432,774107,high,0.0,no_information_action,private_fragmented,0.0006710986695899201,0.0004272475267437237,0.0008245261652610747,high,0.7983965788195512,0.9094536798767477,isolate_component,0.0,0.4195945620660355,0.610524983278952,0.5486372122149007,0.4858226559686139,0.9094536798767477,0.5641271714892232,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.46586835337716515,0.7523230023290794,0.7976246456043931,event_triggered,90,U10,grid
False,0.05975484959264704,UTL-03-communications,utility_restoration,send_targeted_summary,large,0.9998916791874854,0.8333333333333333,always_act,False,False,0.0,False,False,high,execute_autonomously,-0.005384725178296357,3,6,0.0395255175858189,774107,high,0.0,request_peer_evidence,private_fragmented,0.00010832081251455072,8.463833507166285e-05,7.82010087719831e-05,high,0.9386285586001469,0.6991383746414795,no_operational_action,0.0,0.4051401395730921,0.5661514979726989,0.4603047840160881,0.5044093312511129,0.6991383746414795,0.5144170783669652,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.8412595161375405,1.0,0.9384403174914115,event_triggered,90,U15,grid
False,0.07502591939320724,UTL-04-resource_allocation,utility_restoration,send_targeted_summary,large,0.9922231737536423,0.7916666666666666,always_act,False,False,0.0,False,False,high,execute_autonomously,-0.009447417721032858,3,5,0.0832191191920596,774107,high,0.0,request_peer_evidence,private_fragmented,0.007776826246357671,0.0065778052728947545,0.005036819165490813,high,0.9731714007116388,0.7391893181940591,no_operational_action,0.0,0.4189084301545407,0.5999246672987284,0.46879284697483814,0.5205159744779879,0.7391893181940591,0.5501211631775147,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.8516316928833657,1.0,0.9742315166199612,event_triggered,90,U04,grid
False,0.22560664278375714,UTL-05-critical_load,utility_restoration,no_communication_action,large,0.999999283415975,0.7916666666666666,always_act,False,False,0.0,False,False,high,execute_autonomously,-1.687489752533189e-05,3,5,-0.014112457779318022,774107,high,0.0,no_information_action,private_fragmented,7.16584025006739e-07,4.6748699999987764e-07,7.934840157153289e-07,high,0.8832988686903424,0.8787289686959995,no_operational_action,0.0,0.37085800998613794,0.6215881350580563,0.5273995001856531,0.4073608563530518,0.8787289686959995,0.572317064318595,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.18247086248504973,0.5511293304494596,0.8832978944902409,event_triggered,90,U02,grid
False,0.06014477858107553,UTL-06-zone_operator,utility_restoration,negotiate_commitment,large,0.999476516645671,0.8333333333333333,always_act,False,False,0.0,False,False,high,execute_autonomously,-0.0053052569321657694,3,6,-0.03655360797448337,774107,high,0.0,request_peer_evidence,private_fragmented,0.0005234833543289463,0.00044275723413367274,0.00038042583291675314,high,0.9165715731698499,0.7127024461513936,dispatch_repair_crew,0.0,0.35280468665081516,0.5698343502666776,0.46600169405025194,0.3959979601431034,0.7127024461513936,0.5148365897443954,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.3703297018817897,0.28988255302192395,0.9160909383511099,event_triggered,90,U00,grid
False,0.028633967422730666,UTL-07-crew_dispatch,utility_restoration,negotiate_commitment,large,0.9955134729798985,0.8333333333333333,always_act,False,False,0.0,False,False,high,execute_autonomously,0.004459262819669352,3,6,0.08867916605509163,774107,high,0.0,request_peer_evidence,private_fragmented,0.0044865270201015495,0.003300920112485506,0.004133130028597387,high,0.9392474567603122,0.7167377185895251,dispatch_repair_crew,0.0,0.3355165668093458,0.5786917299337224,0.46769650847426714,0.34572880377963033,0.7167377185895251,0.5281925278708107,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.1551582477466324,0.5207987915494017,0.940865210427434,event_triggered,90,U05,grid
True,0.03747317592639843,UTL-08-cyber_defense,utility_restoration,send_targeted_summary,large,0.9973883311846228,0.8333333333333333,always_act,False,False,0.0,False,False,high,execute_autonomously,0.002466987214191807,3,6,-0.01755846479649159,774107,high,0.0,request_peer_evidence,private_fragmented,0.0026116688153772216,0.0021086308738675896,0.002006894788469382,high,0.8913889624072157,0.8356556954009987,restore_communication_relay,0.0,0.4159724459979778,0.6124805165841801,0.5176420587350861,0.48750055264347597,0.8356556954009987,0.5592661329152139,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.5774067341964015,0.8292460235837252,0.8853900736531453,event_triggered,90,U10,grid
False,0.10350009855680603,UTL-09-communications,utility_restoration,negotiate_commitment,large,0.9936953606343778,0.8333333333333333,always_act,False,False,0.0,True,False,high,execute_autonomously,-0.0017527354585430421,3,6,-0.04803928825438908,774107,high,0.0,request_peer_evidence,private_fragmented,0.0063046393656222,0.006004797675023377,0.003307972152041594,high,0.8589586630495555,0.6167568876871192,dispatch_repair_crew,0.0,0.4053001689483616,0.5221536809255493,0.42570455949525676,0.5123379501190517,0.6167568876871192,0.4682105597077679,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.9910025346059633,1.0,0.8507252380841966,event_triggered,90,U15,grid
False,0.08188450169222719,UTL-10-resource_allocation,utility_restoration,send_targeted_summary,large,0.986840548711297,0.6875,always_act,False,False,0.0,False,False,high,execute_autonomously,0.0131321772746541,4,4,0.0643351791459792,774107,high,0.0,request_peer_evidence,private_fragmented,0.013159451288702995,0.011400663982713444,0.008500953472656003,high,0.9571706503192025,0.7266247392634662,no_operational_action,0.0,0.41415840024574224,0.5986219474089864,0.4426823904906558,0.5103193017299889,0.7266247392634662,0.5480847464239129,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.8269453765850431,1.0,0.956046475657369,event_triggered,90,U04,grid
False,0.32532757659653183,UTL-11-critical_load,utility_restoration,no_communication_action,large,0.9977757413070252,0.6875,always_act,False,False,0.0,False,False,high,execute_autonomously,0.0020768603401148944,4,4,-0.09754600195013619,774107,high,0.0,no_information_action,private_fragmented,0.002224258692974823,0.0021593845302366743,0.001106856475322937,high,0.8358250304696649,0.8896950314755004,no_operational_action,0.0,0.4381417540174597,0.6136845310538053,0.5111719132197101,0.5595339358929354,0.8896950314755004,0.5679881989527109,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.8009901049636053,0.9776943252622565,0.8359848967693839,event_triggered,90,U02,grid
False,0.018634601000008466,UTL-12-zone_operator,utility_restoration,negotiate_commitment,large,0.9951771745129894,0.7430555555555556,always_act,False,False,0.0,False,False,high,execute_autonomously,-0.01649799526704765,4,5,0.040152426328101676,774107,high,0.0,request_peer_evidence,private_fragmented,0.004822825487010629,0.004097910890174861,0.0035684475065518306,high,0.8771130708344919,0.6579369773862812,dispatch_repair_crew,0.0,0.33588562774804587,0.5386636894383083,0.4249446416133492,0.3898258257221931,0.6579369773862812,0.4860202939131272,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.422196889211906,0.32565302704269383,0.8643741891071992,event_triggered,90,U00,grid
False,0.014701174609221879,UTL-13-crew_dispatch,utility_restoration,negotiate_commitment,large,0.9847593381988178,0.7430555555555556,always_act,False,False,0.0,True,False,high,execute_autonomously,0.006498149972599565,4,5,0.06115762746822462,774107,high,0.0,request_peer_evidence,private_fragmented,0.01524066180118222,0.01151061039010548,0.012720838530518863,high,0.9611667837107694,0.7664796758841337,dispatch_repair_crew,0.0,0.33441678860734586,0.6155172333358083,0.47053257498244727,0.33299861690346316,0.7664796758841337,0.5681332946055835,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.03164802959524021,0.4356193307553381,0.9608179909210998,event_triggered,90,U05,grid
False,0.21080300514085465,UTL-14-cyber_defense,utility_restoration,no_communication_action,large,0.9995957855980039,0.8333333333333333,always_act,False,False,0.0,False,False,high,execute_autonomously,-0.00663842521055269,3,6,-0.05993867549230969,774107,high,0.0,no_information_action,private_fragmented,0.0004042144019961169,0.00039635650627312113,0.0001999666399914446,high,0.8629485534745853,0.8621768245731647,no_operational_action,0.0,0.42339146523629867,0.6115961328997748,0.5287809329873958,0.5045557453533924,0.8621768245731647,0.5611119982670812,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.6108984374938187,0.852343749995737,0.8627014731000829,event_triggered,90,U10,grid
False,0.0817133555555549,UTL-15-communications,utility_restoration,send_targeted_summary,large,0.9942769967870948,0.8333333333333333,always_act,False,False,0.0,False,False,high,execute_autonomously,7.795347158334742e-06,3,6,0.10574430945910251,774107,high,0.0,request_peer_evidence,private_fragmented,0.005723003212905198,0.004255774949674107,0.004775772742869888,high,0.9665474917957321,0.7247751062103291,no_operational_action,0.0,0.3925138429214685,0.5888501692776313,0.47107221127500487,0.463047537150306,0.7247751062103291,0.5395777097706439,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.6326000043283085,0.8845517271229714,0.9666218511537799,event_triggered,90,U15,grid
True,0.03053725400392593,UTL-16-resource_allocation,utility_restoration,negotiate_commitment,large,0.9803955927779633,0.7916666666666666,always_act,True,False,-0.03910657677638543,True,True,high,execute_autonomously,0.019602682292062634,3,5,0.015429848089432707,774107,high,0.0,request_peer_evidence,private_fragmented,0.019604407222036713,0.016899093514208263,0.01497326911313579,high,0.8894587754124238,0.6936542399996639,reconfigure_service_edge,0.0,0.41884937353321244,0.5795121279254933,0.44966811413319213,0.4764787322059569,0.6936542399996639,0.5239454472837938,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.7326512108586296,0.953552559212848,0.8761503246923074,event_triggered,90,U04,grid
False,0.12876759586778472,UTL-17-critical_load,utility_restoration,send_targeted_summary,large,0.9950001366448067,0.7916666666666666,always_act,False,False,0.0,False,False,high,execute_autonomously,-0.0016000596161546143,3,5,0.12298567288781703,774107,high,0.0,request_peer_evidence,private_fragmented,0.0049998633551933125,0.005063979795337903,0.0023050659653042205,high,0.917180373728843,0.8507442157955056,no_operational_action,0.0,0.4460998181215972,0.627974478117985,0.5156459039674457,0.5556418498847802,0.8507442157955056,0.5749518005741046,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.8399534021429509,1.0,0.9106172222345266,event_triggered,90,U02,grid
False,0.15017779827389421,UTL-18-zone_operator,utility_restoration,no_communication_action,large,0.9997421894355208,0.7430555555555556,always_act,False,False,0.0,False,False,high,execute_autonomously,-0.00557960021234194,4,5,-0.10174072451957705,774107,high,0.0,no_information_action,private_fragmented,0.00025781056447915507,0.00018863393192791733,0.00024562755819612647,high,0.8459333008590937,0.59363724308006,no_operational_action,0.0,0.29489606398596796,0.5020872740363197,0.3979387532047363,0.3302960884892081,0.59363724308006,0.4491920021551336,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.26524760767494854,0.21741214322410246,0.845504680531355,event_triggered,90,U00,grid
False,0.24986572804747514,UTL-19-crew_dispatch,utility_restoration,negotiate_commitment,large,0.997600116676571,0.7430555555555556,always_act,False,False,0.0,False,False,high,execute_autonomously,-0.00706608493523142,4,5,0.029682101689285423,774107,high,0.0,no_information_action,private_fragmented,0.0023998833234289974,0.002451401305998857,0.0010008198302697835,high,0.8725487010672205,0.5775990477688754,dispatch_repair_crew,0.0,0.29655652148863654,0.5023304511518429,0.39120271117403876,0.33370928637519587,0.5775990477688754,0.4516899727884263,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.30219004222407597,0.6222000291200525,0.8691620681123022,event_triggered,90,U05,grid
True,0.10209416137145655,UTL-20-cyber_defense,utility_restoration,send_targeted_summary,large,0.9857663218673676,0.7430555555555556,always_act,False,False,0.0,False,False,high,execute_autonomously,0.009117907989795615,4,5,0.04610767404894811,774107,high,0.0,request_peer_evidence,private_fragmented,0.014233678132632432,0.013791092654054316,0.007509917960372592,high,0.882420066568874,0.7343327225739598,restore_communication_relay,0.0,0.41021474137967806,0.5855087304341893,0.4570308545921742,0.4915805208560781,0.7343327225739598,0.530511708443371,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.7379474799205491,0.9399637792555512,0.8674058801124072,event_triggered,90,U10,grid
False,0.25477513679903624,UTL-21-communications,utility_restoration,no_communication_action,large,0.9993721467021184,0.7430555555555556,always_act,False,False,0.0,False,False,high,execute_autonomously,-0.0061489309962284855,4,5,0.04317668506298222,774107,high,0.0,no_information_action,private_fragmented,0.0006278532978816198,0.0005065784031194065,0.00047151218494467795,high,0.8994895007358782,0.5892018118209543,dispatch_repair_crew,0.0,0.3232635730039506,0.5094472794938913,0.3960758720759119,0.38736696323665937,0.5892018118209543,0.46127364830373063,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.5093264467397285,0.7995354805101575,0.8988557158332584,event_triggered,90,U15,grid
True,0.07763518198062386,UTL-22-resource_allocation,utility_restoration,send_targeted_summary,large,0.9955198079890695,0.7916666666666666,always_act,False,False,0.0,False,False,high,execute_autonomously,-0.002304771112145665,3,5,0.014225664626599688,774107,high,0.0,request_peer_evidence,private_fragmented,0.004480192010930528,0.0033299976333962533,0.003943734250029918,high,0.9157980048501142,0.6925415807212896,reconfigure_service_edge,0.0,0.4210749878592487,0.564171409696713,0.44920079723627493,0.5402641374452385,0.6925415807212896,0.5117538608131904,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,1.0,1.0,0.9138598388374873,event_triggered,90,U04,grid
False,0.1750925156213788,UTL-23-critical_load,utility_restoration,no_communication_action,large,0.9999817137327192,0.7916666666666666,always_act,False,False,0.0,False,False,high,execute_autonomously,-0.0001809185996385354,3,5,-0.017540674829044534,774107,high,0.0,no_information_action,private_fragmented,1.8286267280842594e-05,1.673292552795136e-05,1.0344804522111062e-05,high,0.8644655914825028,0.774646980961374,no_operational_action,0.0,0.4065010444702225,0.5785997304954107,0.48368506533711036,0.5015150137718162,0.774646980961374,0.5259950376371977,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.7222293343539542,0.9233765524280144,0.8644425779138195,event_triggered,90,U02,grid
False,0.01159089563910426,UTL-24-zone_operator,utility_restoration,send_targeted_summary,large,0.9872955355459736,0.7430555555555556,always_act,False,False,0.0,False,False,high,execute_autonomously,-0.003975972174278253,4,5,-0.11042135092521954,774107,high,0.0,request_peer_evidence,private_fragmented,0.012704464454026398,0.01190628314993869,0.008161602900861431,high,0.8244913098041294,0.6302256406298394,no_operational_action,0.0,0.28439230714518593,0.5259831842998837,0.4133058801756436,0.27907671781414545,0.6302256406298394,0.46957675892091233,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.0,0.0,0.7988010097333585,event_triggered,90,U00,grid
False,0.032525339524403285,UTL-25-crew_dispatch,utility_restoration,send_targeted_summary,large,0.9880671967586835,0.7430555555555556,always_act,False,False,0.0,False,False,high,execute_autonomously,0.01132567358765113,4,5,0.09836933024895711,774107,high,0.0,request_peer_evidence,private_fragmented,0.011932803241316514,0.010308849956510158,0.007950322964563994,high,0.9673823053891057,0.7697586509712503,dispatch_repair_crew,0.0,0.3791111585026235,0.6172962620293008,0.4719097445190362,0.4211792096626901,0.7697586509712503,0.5665101810001942,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.3944219513852706,0.6858082423346694,0.9676031842954039,event_triggered,90,U05,grid
False,0.18409203491476808,UTL-26-cyber_defense,utility_restoration,no_communication_action,large,0.9964417353234621,0.6444444444444444,always_act,False,False,0.0,False,False,high,execute_autonomously,-0.015781831685824144,5,4,0.0860703119875671,774107,high,0.0,no_information_action,private_fragmented,0.003558264676537859,0.002440980929402703,0.0035192661222909205,high,0.9225013688890007,0.8681463370191569,no_operational_action,0.0,0.4272658429979427,0.6299467356785143,0.49351035043693475,0.5538207714068883,0.8681463370191569,0.5815650353433408,v7-pilots_iteration2-utility_restoration-large-high-high-high-grid-private_fragmented-774107-always_act-event_triggered,0.8077125700848957,0.9880776345413075,0.9172997199541,event_triggered,90,U10,grid
