acceptances,agreement_rate,application,coalition_formation_rate,coalition_recall_when_required,coalitions,commitment_breaches,commitment_memory_accuracy,commitment_memory_items,conservation_error,contradiction_rate,counteroffers,cumulative_unmet_weighted_need,delivered_messages,failed_actions,fairness,final_backlog,fulfillment_rate,generated_tokens,individually_rational_agreement_rate,information_disclosures,inventory_efficiency,llm_calls,llm_latency_seconds,manifest,max_free_energy,mean_agent_utility,mean_consensus_rmse,mean_time_to_agreement,message_bytes,message_delivery_rate,messages,method,minimum_agent_utility,multi_step_completion_rate,n_agents,on_time_delivery_rate,option_counts,partner_reliability_brier,partner_reliability_observations,plan_revisions,planner_revision,primary_outcome,prompt_tokens,recovery_time,rejections,resumed,run_id,scenario,scenario_name,seed,service_loss_auc,social_welfare,status,tool_calls,tool_proposals,total_cost,transport_efficiency,useful_coalition_precision,valid_structured_output_rate,valid_tool_call_rate,wall_clock_seconds
0,0.0,humanitarian,0.0,,0,0,0.0,0,2.2737367544323206e-13,0.0,0,277.69571901573465,0,2,0.9999999972572404,43.84947562499061,0.603818108986803,2895,0.0,2,0.06359726400038128,40,27.587649069726467,manifests/pilot-humanitarian-learned_no_entropy-n08-s1101-single_disruption.json,0.22509015786347805,0.6850086161022763,0.0006458367133993219,,396,0.0,4,learned_no_entropy,0.20864533597988977,0.0,8,1.0,"{'0': 36, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 4, '8': 0}",,0,0,a09a35458c702b33eeacc393d103063234e8bc28,277.69571901573465,47282,1.0,0,True,pilot-humanitarian-learned_no_entropy-n08-s1101-single_disruption,reliable-moderate-p0.5-o0.5,single_disruption,1101,5.345137391600835,0.6836086353397733,complete,40,40,188.38811932249962,0.5454545454545454,0.0,1.0,0.95,27.643527626991272
0,0.0,humanitarian,0.0,,0,0,0.0,0,0.0,0.0,0,1025.7202054040918,2,6,0.9999991730673368,121.45438090903333,0.034774808503333296,2891,0.0,3,0.004273569747582057,40,28.596386563032866,manifests/pilot-humanitarian-learned_no_entropy-n08-s1102-single_disruption.json,0.22509015786347805,0.4962798568458193,0.0007948759549530044,,606,0.6666666666666666,3,learned_no_entropy,-0.2647296600754994,0.0,8,0.0,"{'0': 35, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 5, '8': 0}",,0,0,a09a35458c702b33eeacc393d103063234e8bc28,1025.7202054040918,48122,11.0,0,True,pilot-humanitarian-learned_no_entropy-n08-s1102-single_disruption,reliable-moderate-p0.5-o0.5,single_disruption,1102,14.30884461361998,0.2847746017701675,complete,38,40,0.0,0.0,0.0,1.0,0.85,28.651052944362164
0,0.0,humanitarian,0.0,,0,0,0.0,0,0.0,0.0,0,656.8705684358148,0,3,0.9999998536499635,82.95995397069953,0.0826615511679121,2832,0.0,2,0.00782073345949339,40,27.448977954685688,manifests/pilot-humanitarian-learned_no_entropy-n08-s1103-single_disruption.json,0.22509015786347805,0.47123183783926303,0.000745196207768442,,396,0.0,4,learned_no_entropy,-0.24039039251076016,0.3333333333333333,8,0.0,"{'0': 36, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 4, '8': 0}",,0,1,a09a35458c702b33eeacc393d103063234e8bc28,656.8705684358148,47220,11.0,0,True,pilot-humanitarian-learned_no_entropy-n08-s1103-single_disruption,reliable-moderate-p0.5-o0.5,single_disruption,1103,11.799375762083066,0.33266151458040294,complete,40,40,0.0,0.0,0.0,1.0,0.925,27.50451985001564
0,0.0,humanitarian,0.0,,0,0,0.0,0,-2.2737367544323206e-13,0.0,0,31.53501332542548,3,7,0.9999999989999999,0.0,1.0,2796,0.0,4,0.10765714223411262,40,28.893856938928366,manifests/pilot-humanitarian-thermoagent-n08-s1101-single_disruption.json,0.22509015786347805,0.844005076632772,0.0001987189887382813,,790,0.6,5,thermoagent,0.1172761760829038,0.5714285714285714,8,1.0,"{'0': 31, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 9, '8': 0}",,0,4,a09a35458c702b33eeacc393d103063234e8bc28,31.53501332542548,51270,1.0,0,True,pilot-humanitarian-thermoagent-n08-s1101-single_disruption,reliable-moderate-p0.5-o0.5,single_disruption,1101,1.4758938375593584,1.0556051419157915,complete,40,40,218.80743104795846,1.0,0.0,1.0,0.825,28.953040409833193
0,0.0,humanitarian,0.0,,0,0,0.0,0,0.0,0.0,0,40.504572245590175,3,6,0.9999999989999999,0.0,1.0,2942,0.0,4,0.11928716649112724,40,30.59196239337325,manifests/pilot-humanitarian-thermoagent-n08-s1102-single_disruption.json,0.22509015786347805,0.83743286665335,0.00014903924155371887,,783,0.75,4,thermoagent,-0.07558983607458877,0.5,8,1.0,"{'0': 32, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 8, '8': 0}",,0,3,a09a35458c702b33eeacc393d103063234e8bc28,40.504572245590175,50914,1.0,0,True,pilot-humanitarian-thermoagent-n08-s1102-single_disruption,reliable-moderate-p0.5-o0.5,single_disruption,1102,2.130540116900371,1.0428222630427246,complete,40,40,254.37458582932965,1.0,0.0,1.0,0.85,30.648549005389214
0,0.0,humanitarian,0.0,,0,0,0.0,0,0.0,0.0,0,23.04349198640151,3,6,0.9999999987339666,9.698505871536021,0.8887454862121986,2828,0.0,4,0.08166588632834963,40,30.22170079872012,manifests/pilot-humanitarian-thermoagent-n08-s1103-single_disruption.json,0.22509015786347805,0.8113233725461454,0.0001987189887382766,,784,0.6,5,thermoagent,0.0006410639033600507,0.6666666666666666,8,1.0,"{'0': 31, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 9, '8': 0}",,0,4,a09a35458c702b33eeacc393d103063234e8bc28,23.04349198640151,51073,1.0,0,True,pilot-humanitarian-thermoagent-n08-s1103-single_disruption,reliable-moderate-p0.5-o0.5,single_disruption,1103,0.9224228833019372,1.0225715674728295,complete,40,40,101.27350267266192,1.0,0.0,1.0,0.85,30.279174584895372
2,0.09090909090909091,humanitarian,0.0,,0,2,0.4772727272727273,44,-4.547473508864641e-13,0.0,0,386.59236980737813,6,0,0.9999999982225045,27.268233239220155,0.7500595469160859,0,1.0,2,0.0785801319333888,0,0.0,manifests/pilot-humanitarian-scripted_independent-n08-s1101-communication_loss.json,0.3195312465222615,0.74391581032618,0.01822418535718043,2.5,8045,0.21428571428571427,28,scripted_independent,0.17591926825220333,0.0,8,1.0,"{'0': 14, '1': 0, '2': 0, '3': 22, '4': 2, '5': 0, '6': 0, '7': 2, '8': 0}",0.125,4,0,mock-v2,386.59236980737813,0,11.0,0,True,pilot-humanitarian-scripted_independent-n08-s1101-communication_loss,partition-moderate-p0.5-o0.5,communication_loss,1101,7.522962315192694,0.9245560614448797,complete,40,40,82.3734859516481,1.0,0.0,1.0,1.0,0.017670150846242905
0,0.0,humanitarian,0.0,,0,0,0.62,50,1.1368683772161603e-13,0.0,0,1083.2307333565493,6,4,0.999999048854561,130.57430297702942,0.032424727027439676,0,0.0,0,0.004283282781291784,0,0.0,manifests/pilot-humanitarian-scripted_independent-n08-s1102-communication_loss.json,0.3137759497842679,0.49716724731378314,0.018273865104364996,,7886,0.24,25,scripted_independent,-0.25284375952319066,0.0,8,0.0,"{'0': 11, '1': 0, '2': 0, '3': 25, '4': 4, '5': 0, '6': 0, '7': 0, '8': 0}",,0,0,mock-v2,1083.2307333565493,0,11.0,0,True,pilot-humanitarian-scripted_independent-n08-s1102-communication_loss,partition-moderate-p0.5-o0.5,communication_loss,1102,14.347369181159792,0.28242448924107993,complete,36,40,0.0,0.0,0.0,1.0,0.9,0.01816975325345993
1,0.047619047619047616,humanitarian,0.0,,0,1,0.40384615384615385,52,-1.1368683772161603e-13,0.025,5,633.275703771555,9,2,0.9999998616590818,80.4505625535619,0.08502069351132796,0,1.0,0,0.007876550712588162,0,0.0,manifests/pilot-humanitarian-scripted_independent-n08-s1103-communication_loss.json,0.3195312465222615,0.47495400971093177,0.01822418535718043,,8592,0.32142857142857145,28,scripted_independent,-0.21580907215895678,0.0,8,0.0,"{'0': 11, '1': 0, '2': 0, '3': 21, '4': 8, '5': 0, '6': 0, '7': 0, '8': 0}",0.13,2,0,mock-v2,633.275703771555,0,11.0,0,True,pilot-humanitarian-scripted_independent-n08-s1103-communication_loss,partition-moderate-p0.5-o0.5,communication_loss,1103,11.768538627044542,0.33502065892609845,complete,38,40,0.0,0.0,0.0,1.0,0.95,0.01817207783460617
0,0.0,humanitarian,1.0,,1,0,0.0,0,0.0,0.0,0,817.8599485505889,0,3,0.9999997472705955,101.75991773335684,0.06290310133863794,2787,0.0,2,0.006553158241206773,40,27.329960640519857,manifests/pilot-humanitarian-learned_no_entropy-n08-s1101-communication_loss.json,0.3195312465222615,0.4398730550352786,0.01822418535718043,,1094,0.0,5,learned_no_entropy,-0.09790907097611841,0.6666666666666666,8,0.0,"{'0': 35, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 5, '8': 0}",,0,2,a09a35458c702b33eeacc393d103063234e8bc28,817.8599485505889,47755,11.0,0,True,pilot-humanitarian-learned_no_entropy-n08-s1101-communication_loss,partition-moderate-p0.5-o0.5,communication_loss,1101,12.607854464047362,0.31290303815628684,complete,40,40,0.0,0.0,0.0,1.0,0.925,27.38410571962595
0,0.0,humanitarian,1.0,,1,0,0.0,0,-2.2737367544323206e-13,0.0,0,757.9205708984624,2,4,0.9999999984969022,23.589840297997412,0.8156547692255142,3046,0.0,2,0.10241470888042212,40,31.36288334429264,manifests/pilot-humanitarian-learned_no_entropy-n08-s1102-communication_loss.json,0.3137759497842679,0.7836860339101936,0.018273865104364996,,3023,0.2222222222222222,9,learned_no_entropy,0.002051308868316004,0.5,8,1.0,"{'0': 35, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 5, '8': 0}",,0,2,a09a35458c702b33eeacc393d103063234e8bc28,757.9205708984624,48112,8.0,0,True,pilot-humanitarian-learned_no_entropy-n08-s1102-communication_loss,partition-moderate-p0.5-o0.5,communication_loss,1102,11.856158588069281,0.9531702175378386,complete,39,40,143.94148361156826,1.0,1.0,1.0,0.9,31.41975223645568
0,0.0,humanitarian,1.0,,1,0,0.0,0,-1.1368683772161603e-13,0.0,0,422.8075805109579,3,5,0.9999999989999999,0.0,1.0000000000000002,3201,0.0,2,0.09619292439094657,40,31.349034942686558,manifests/pilot-humanitarian-learned_no_entropy-n08-s1103-communication_loss.json,0.3195312465222615,0.8565807192687378,0.018077404804596044,,3095,0.3333333333333333,9,learned_no_entropy,-0.012783987603084496,0.6,8,1.0,"{'0': 35, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 5, '8': 0}",,0,3,a09a35458c702b33eeacc393d103063234e8bc28,422.8075805109579,48242,8.0,0,True,pilot-humanitarian-learned_no_entropy-n08-s1103-communication_loss,partition-moderate-p0.5-o0.5,communication_loss,1103,9.035815430965618,1.0292285234015484,complete,39,40,201.85915940111977,1.0,1.0,1.0,0.875,31.404202599078417
0,0.0,humanitarian,0.0,,0,0,0.0,0,-2.2737367544323206e-13,0.0,0,25.821273633244584,0,5,0.9999999989999999,0.0,0.9999999999999999,2927,0.0,5,0.10382756468178758,40,27.367710448801517,manifests/pilot-humanitarian-thermoagent-n08-s1101-communication_loss.json,0.3195312465222615,0.8432776449121244,0.01763631025051978,,987,0.0,5,thermoagent,0.1172761760829038,0.8,8,1.0,"{'0': 28, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 12, '8': 0}",,0,4,a09a35458c702b33eeacc393d103063234e8bc28,25.821273633244584,50875,1.0,0,True,pilot-humanitarian-thermoagent-n08-s1101-communication_loss,partition-moderate-p0.5-o0.5,communication_loss,1101,1.3306752153116344,0.9158639182652271,complete,40,40,363.3962437417982,0.7970492585803515,0.0,1.0,0.875,27.422502774745226
0,0.0,humanitarian,0.0,,0,0,0.0,0,0.0,0.0,0,42.19170163781969,1,3,0.9999999989999999,0.0,1.0,2852,0.0,3,0.13327172124046385,40,30.848643597215414,manifests/pilot-humanitarian-thermoagent-n08-s1102-communication_loss.json,0.3195312465222615,0.8380228338366202,0.01763631025051978,,583,0.25,4,thermoagent,-0.07558983607458877,1.0,8,1.0,"{'0': 31, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 9, '8': 0}",,0,3,a09a35458c702b33eeacc393d103063234e8bc28,42.19170163781969,50670,1.0,0,True,pilot-humanitarian-thermoagent-n08-s1102-communication_loss,partition-moderate-p0.5-o0.5,communication_loss,1102,2.1412217718616207,1.0819767457374667,complete,40,40,229.59571868737532,1.0,0.0,1.0,0.925,30.906106382608414
0,0.0,humanitarian,1.0,,1,0,0.0,0,1.1368683772161603e-13,0.0,0,11.262761511667076,1,9,0.9999999989999999,0.0,1.0,3190,0.0,4,0.09411307101471772,40,31.58637312427163,manifests/pilot-humanitarian-thermoagent-n08-s1103-communication_loss.json,0.3195312465222615,0.8557155893562847,0.017586630503335216,,1485,0.125,8,thermoagent,-0.012783987603084468,0.5555555555555556,8,1.0,"{'0': 23, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 17, '8': 0}",,0,5,a09a35458c702b33eeacc393d103063234e8bc28,11.262761511667076,51514,1.0,0,True,pilot-humanitarian-thermoagent-n08-s1103-communication_loss,partition-moderate-p0.5-o0.5,communication_loss,1103,0.8012047190967081,0.8789570620692939,complete,39,40,334.0225998770154,1.0,0.0,1.0,0.775,31.643593676388264
4,0.16,humanitarian,0.0,,0,4,0.9,50,0.0,0.0,0,1150.890745308263,28,0,0.9999997684775171,97.10410371621691,0.06572087912490349,0,1.0,0,0.008705259418938268,0,0.0,manifests/pilot-humanitarian-scripted_independent-n08-s1101-single_disruption_route_v2.json,0.22509015786347805,0.44315879727907814,0.000745196207768442,3.0,10825,0.8484848484848485,33,scripted_independent,-0.09060319088893348,0.0,8,0.0,"{0: 11, 1: 0, 2: 0, 3: 25, 4: 4, 5: 0, 6: 0, 7: 0, 8: 0}",0.125,8,0,mock-v2,1150.890745308263,0,11.0,0,,pilot-humanitarian-scripted_independent-n08-s1101-single_disruption_route_v2,reliable-moderate-p0.5-o0.5,single_disruption_route_v2,1101,12.484198421490612,0.3157208212442828,complete,40,40,0.0,0.0,0.0,1.0,1.0,0.021736811846494675
0,0.0,humanitarian,0.0,,0,0,0.88,50,-2.2737367544323206e-13,0.0,0,1493.6350853429512,19,4,0.9999991714124661,121.5802246665271,0.03474006466759063,0,0.0,0,0.00598961391495139,0,0.0,manifests/pilot-humanitarian-scripted_independent-n08-s1102-single_disruption_route_v2.json,0.22509015786347805,0.49923052518511085,0.0007948759549530044,,9395,0.76,25,scripted_independent,-0.25014024728903916,0.0,8,0.0,"{0: 11, 1: 0, 2: 0, 3: 25, 4: 4, 5: 0, 6: 0, 7: 0, 8: 0}",,0,0,mock-v2,1493.6350853429512,0,11.0,0,,pilot-humanitarian-scripted_independent-n08-s1102-single_disruption_route_v2,reliable-moderate-p0.5-o0.5,single_disruption_route_v2,1102,14.16586893335381,0.28473985752070713,complete,36,40,0.0,0.0,0.0,1.0,0.9,0.02135518565773964
0,0.0,humanitarian,0.0,,0,0,0.82,50,-1.1368683772161603e-13,0.0,2,939.3747016716283,20,4,0.99999986413227,79.66106906777479,0.08579101594989477,0,0.0,0,0.011084599333755545,0,0.0,manifests/pilot-humanitarian-scripted_independent-n08-s1103-single_disruption_route_v2.json,0.22509015786347805,0.47840909971191015,0.000745196207768442,,9405,0.8,25,scripted_independent,-0.21478242656606042,0.25,8,0.0,"{0: 11, 1: 0, 2: 0, 3: 23, 4: 6, 5: 0, 6: 0, 7: 0, 8: 0}",,0,1,mock-v2,939.3747016716283,0,11.0,0,,pilot-humanitarian-scripted_independent-n08-s1103-single_disruption_route_v2,reliable-moderate-p0.5-o0.5,single_disruption_route_v2,1103,11.692303869952752,0.3357909819829623,complete,38,40,0.0,0.0,0.0,1.0,0.9,0.021509017795324326
0,0.0,humanitarian,0.0,,0,0,0.0,0,-1.1368683772161603e-13,0.0,0,1201.2903984696181,4,1,0.9999997581653217,99.3935575303962,0.06430439534719642,2803,0.0,4,0.008758718815765839,40,28.982557825744152,manifests/pilot-humanitarian-learned_no_entropy-n08-s1101-single_disruption_route_v2.json,0.22509015786347805,0.44147162113316213,0.000745196207768442,,810,1.0,4,learned_no_entropy,-0.10048879766857406,1.0,8,0.0,"{0: 36, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 4, 8: 0}",,0,1,a09a35458c702b33eeacc393d103063234e8bc28,1201.2903984696181,49389,11.0,0,,pilot-humanitarian-learned_no_entropy-n08-s1101-single_disruption_route_v2,reliable-moderate-p0.5-o0.5,single_disruption_route_v2,1101,12.54656340426149,0.3143043348885268,complete,40,40,0.0,0.0,0.0,1.0,0.975,29.040525436401367
0,0.0,humanitarian,0.0,,0,0,0.0,0,1.1368683772161603e-13,0.0,0,1483.9081017923163,0,0,0.9999992293712154,117.0951307106209,0.036022779460995746,2689,0.0,5,0.006019886214960399,40,25.059934079647064,manifests/pilot-humanitarian-learned_no_entropy-n08-s1102-single_disruption_route_v2.json,0.22509015786347805,0.4966964212883169,0.0007948759549530044,,981,0.0,5,learned_no_entropy,-0.273025783379412,0.0,8,0.0,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 5, 8: 0}",,0,0,a09a35458c702b33eeacc393d103063234e8bc28,1483.9081017923163,49098,11.0,0,,pilot-humanitarian-learned_no_entropy-n08-s1102-single_disruption_route_v2,reliable-moderate-p0.5-o0.5,single_disruption_route_v2,1102,14.166334683698834,0.2860225868037996,complete,40,40,0.0,0.0,0.0,1.0,1.0,25.11758203804493
0,0.0,humanitarian,1.0,,1,0,0.0,0,1.1368683772161603e-13,0.0,0,999.4023814407022,6,3,0.9999998538988244,82.88303073047832,0.08273192185265496,2725,0.0,0,0.01096082647685665,40,33.61815597862005,manifests/pilot-humanitarian-learned_no_entropy-n08-s1103-single_disruption_route_v2.json,0.22509015786347805,0.47705726065500675,0.000745196207768442,,2672,0.6666666666666666,9,learned_no_entropy,-0.21885942772291295,0.3333333333333333,8,0.0,"{0: 36, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 4, 8: 0}",,0,1,a09a35458c702b33eeacc393d103063234e8bc28,999.4023814407022,49948,11.0,0,,pilot-humanitarian-learned_no_entropy-n08-s1103-single_disruption_route_v2,reliable-moderate-p0.5-o0.5,single_disruption_route_v2,1103,11.862370688856586,0.3327318853273611,complete,39,40,0.0,0.0,0.0,1.0,0.925,33.67890214174986
0,0.0,humanitarian,0.0,,0,0,0.0,0,0.0,0.0,0,565.423747902603,3,5,0.9999999945501105,59.29274318022072,0.4283572785753745,3079,0.0,7,0.05700185256371287,40,35.25837403535843,manifests/pilot-humanitarian-thermoagent-n08-s1101-single_disruption_route_v2.json,0.22509015786347805,0.6071658718350288,0.000745196207768442,,1361,0.375,8,thermoagent,0.20255150883997952,0.6,8,1.0,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 14, 8: 0}",,0,3,a09a35458c702b33eeacc393d103063234e8bc28,565.423747902603,54153,1.0,0,,pilot-humanitarian-thermoagent-n08-s1101-single_disruption_route_v2,reliable-moderate-p0.5-o0.5,single_disruption_route_v2,1101,6.140133841986408,0.6338401073915493,complete,40,40,46.174734994431006,1.0,0.0,1.0,0.875,35.31896089762449
0,0.0,humanitarian,0.0,,0,0,0.0,0,1.1368683772161603e-13,0.0,0,983.2202077021669,7,4,0.9999999910999775,83.0517151153876,0.3352003373138758,2841,0.0,8,0.057556741194285964,40,30.179221510887146,manifests/pilot-humanitarian-thermoagent-n08-s1102-single_disruption_route_v2.json,0.22509015786347805,0.6138703538794912,0.0007948759549530044,,1538,0.875,8,thermoagent,0.025558590100187795,0.75,8,1.0,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 13, 8: 0}",,0,3,a09a35458c702b33eeacc393d103063234e8bc28,983.2202077021669,54244,11.0,0,,pilot-humanitarian-thermoagent-n08-s1102-single_disruption_route_v2,reliable-moderate-p0.5-o0.5,single_disruption_route_v2,1102,9.86595844565541,0.5415406118116902,complete,40,40,54.54297141159914,1.0,0.0,1.0,0.9,30.241827227175236
0,0.0,humanitarian,0.0,,0,0,0.0,0,-1.1368683772161603e-13,0.0,0,502.3328495882592,2,8,0.9999999919320474,59.768440832792265,0.35206133174303,2803,0.0,3,0.047975768201692214,40,30.531268544495106,manifests/pilot-humanitarian-thermoagent-n08-s1103-single_disruption_route_v2.json,0.22509015786347805,0.5933205245179201,0.0005464772190301947,,586,0.4,5,thermoagent,0.0506290971305369,0.75,8,1.0,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 11, 8: 0}",,0,6,a09a35458c702b33eeacc393d103063234e8bc28,502.3328495882592,53621,1.0,0,,pilot-humanitarian-thermoagent-n08-s1103-single_disruption_route_v2,reliable-moderate-p0.5-o0.5,single_disruption_route_v2,1103,4.806957905220774,0.5640122949869985,complete,39,40,35.09794357023097,1.0,0.0,1.0,0.8,30.59271189197898
4,0.25,humanitarian,0.0,0.0,0,4,0.75,32,0.0,0.0,0,1887.8649211133245,9,12,0.9999992585760074,179.16282143167186,0.03672539885091729,0,1.0,0,0.010894211196101468,0,0.0,manifests/pilot-humanitarian-scripted_independent-n08-s1101-compound_stress_v2.json,0.3195312465222615,-0.27525754895994986,0.024043809393760038,3.0,7429,0.375,24,scripted_independent,-1.172429961852281,0.0,8,0.0,"{0: 8, 1: 0, 2: 0, 3: 16, 4: 4, 5: 0, 6: 8, 7: 4, 8: 0}",0.25,8,0,mock-v2,1887.8649211133245,0,11.0,0,,pilot-humanitarian-scripted_independent-n08-s1101-compound_stress_v2,intermittent-compound-p1.0-o1.0,compound_stress_v2,1101,12.887065671642983,0.28672521349491914,complete,37,40,0.0,0.0,0.0,1.0,0.7,0.020915962755680084
0,0.0,humanitarian,0.0,0.0,0,0,0.6875,32,0.0,0.0,1,2279.233608323587,10,14,0.999997593519093,210.2792860455748,0.0203848850713403,0,0.0,0,0.007243402982407085,0,0.0,manifests/pilot-humanitarian-scripted_independent-n08-s1102-compound_stress_v2.json,0.3137759497842679,0.0022142034720502024,0.024093489140944602,,6466,0.5555555555555556,18,scripted_independent,-1.0197245485739028,0.07142857142857142,8,0.0,"{0: 8, 1: 0, 2: 0, 3: 15, 4: 5, 5: 0, 6: 8, 7: 4, 8: 0}",,0,1,mock-v2,2279.233608323587,0,11.0,2,,pilot-humanitarian-scripted_independent-n08-s1102-compound_stress_v2,intermittent-compound-p1.0-o1.0,compound_stress_v2,1102,14.347956126650743,0.27038428345111354,complete,36,40,0.0,0.0,0.0,1.0,0.65,0.020311396569013596
1,0.0625,humanitarian,0.0,0.0,0,1,0.71875,32,-1.1368683772161603e-13,0.0,0,1584.151097464945,12,12,0.999999547329356,151.5744790998122,0.04700117727157733,0,1.0,0,0.013094666875670215,0,0.0,manifests/pilot-humanitarian-scripted_independent-n08-s1103-compound_stress_v2.json,0.3195312465222615,-0.27048388035086224,0.024043809393760038,5.0,7040,0.5714285714285714,21,scripted_independent,-0.9731703898469952,0.0,8,0.0,"{0: 8, 1: 0, 2: 0, 3: 16, 4: 4, 5: 0, 6: 8, 7: 4, 8: 0}",0.125,2,0,mock-v2,1584.151097464945,0,11.0,3,,pilot-humanitarian-scripted_independent-n08-s1103-compound_stress_v2,intermittent-compound-p1.0-o1.0,compound_stress_v2,1103,12.247154010656295,0.29700106410391636,complete,37,40,0.0,0.0,0.0,1.0,0.7,0.021551623940467834
0,0.0,humanitarian,1.0,1.0,1,0,0.0,0,0.0,0.0,0,1925.2578975808246,0,3,0.9999992695134271,177.785843591663,0.036999318312884305,2556,0.0,0,0.010776462644376754,40,24.9121238514781,manifests/pilot-humanitarian-learned_no_entropy-n08-s1101-compound_stress_v2.json,0.3195312465222615,-0.27519281869677625,0.024043809393760038,,644,0.0,5,learned_no_entropy,-1.1725143140296599,0.3333333333333333,8,0.0,"{0: 36, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 4, 8: 0}",,0,1,a09a35458c702b33eeacc393d103063234e8bc28,1925.2578975808246,42425,11.0,0,,pilot-humanitarian-learned_no_entropy-n08-s1101-compound_stress_v2,intermittent-compound-p1.0-o1.0,compound_stress_v2,1101,12.899851437097222,0.2869991356912411,complete,40,40,0.0,0.0,0.0,1.0,0.925,24.967544946819544
0,0.0,humanitarian,0.0,0.0,0,0,0.0,0,-1.1368683772161603e-13,0.0,0,2368.781547897816,0,0,0.9999973037633727,222.83503028769425,0.019258409296034732,2583,0.0,5,0.0072023033409497695,40,24.67626430094242,manifests/pilot-humanitarian-learned_no_entropy-n08-s1102-compound_stress_v2.json,0.3137759497842679,-9.681672803305008e-05,0.024093489140944602,,991,0.0,5,learned_no_entropy,-1.0197020190583967,0.0,8,0.0,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 5, 8: 0}",,0,0,a09a35458c702b33eeacc393d103063234e8bc28,2368.781547897816,42940,11.0,0,,pilot-humanitarian-learned_no_entropy-n08-s1102-compound_stress_v2,intermittent-compound-p1.0-o1.0,compound_stress_v2,1102,14.351507705026751,0.2692577352368779,complete,40,40,0.0,0.0,0.0,1.0,1.0,24.731690887361765
0,0.0,humanitarian,0.0,0.0,0,0,0.0,0,0.0,0.0,0,1555.5197647382322,0,0,0.9999995680111219,147.89863603420594,0.04811313138213713,2600,0.0,5,0.01301796966666524,40,24.338866971433163,manifests/pilot-humanitarian-learned_no_entropy-n08-s1103-compound_stress_v2.json,0.3195312465222615,-0.27919482523589806,0.024043809393760038,,989,0.0,5,learned_no_entropy,-0.9731926289292065,0.0,8,0.0,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 5, 8: 0}",,0,0,a09a35458c702b33eeacc393d103063234e8bc28,1555.5197647382322,42902,11.0,0,,pilot-humanitarian-learned_no_entropy-n08-s1103-compound_stress_v2,intermittent-compound-p1.0-o1.0,compound_stress_v2,1103,12.23308301436571,0.29811302338491763,complete,40,40,0.0,0.0,0.0,1.0,1.0,24.39521674439311
0,0.0,humanitarian,0.0,0.0,0,0,0.0,0,-1.1368683772161603e-13,0.0,0,1679.6290667731316,1,7,0.9999999101826309,168.1087490833781,0.10551636357524191,2806,0.0,4,0.031499829855688395,40,27.50006653368473,manifests/pilot-humanitarian-thermoagent-n08-s1101-compound_stress_v2.json,0.3195312465222615,-0.2590014669035824,0.024043809393760038,,1427,0.125,8,thermoagent,-1.1936138077054042,0.7142857142857143,8,1.0,"{0: 26, 1: 2, 2: 0, 3: 0, 4: 0, 5: 0, 6: 3, 7: 9, 8: 0}",,0,5,a09a35458c702b33eeacc393d103063234e8bc28,1679.6290667731316,46528,11.0,0,,pilot-humanitarian-thermoagent-n08-s1101-compound_stress_v2,intermittent-compound-p1.0-o1.0,compound_stress_v2,1101,10.878992752214723,0.34360225124677957,complete,40,40,22.39127317309785,1.0,0.0,1.0,0.825,27.560262456536293
