accepted_physical_actions_v8,action_policy_id,actionable_opportunities,agent_count,allocation_inequality_gini,application,attempted_sketch_messages,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,belief_updates_from_delivered_sketches,beneficial_actions,commitment_failures,completed_at,complexity,consensus_recovery_steps,conservation_feasible,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivered_sketch_messages,delivered_useful_sketch_bytes,delivery_completion,detected_groups,detection_groups,detection_recall,disagreement_time_integrated_error,dropped_messages,dropped_sketch_messages,encoding,environment_seed,estimator_target,event_count,false_alarm_groups,false_alarm_rate,forwarded_sketch_messages,fragmentation,fully_counted_bytes,fully_counted_messages,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,maximum_detection_delay_steps,maximum_message_age,mean_detection_delay_steps,mean_message_age,mean_quantization_l1_error,net_causal_utility,network_disruption,neutral_actions,normalized_autonomous_reward,normalized_time_integrated_estimation_error,operational_bytes,operational_messages,operational_node_count,operator_escalation_requests,operator_executed_actions,physical_actions,pointwise_estimation_mae_max,pointwise_estimation_mae_p90,pointwise_estimation_mae_p95,privacy_boundary_pass,proposed_physical_actions,redundant_sketch_bytes,resource_waste,retries,run_id,scheduler,service_loss,service_reaching_actions,sketch_bytes,sketch_header_bytes,sketch_integrity_bytes,sketch_messages,sketch_on_wire_bytes,sketch_payload_bytes,stage,stale_belief_rows,stale_sketch_bytes,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,transmitted_sketch_messages,trigger_activation_rate,trigger_activations,trigger_configuration_digest,trigger_evaluations,trigger_reasons,weighted_unmet_critical_need,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc,candidate_name,configuration_digest,method,panel_id,sketch_on_wire_bytes_always,fully_counted_bytes_always,transmitted_sketch_messages_always,fully_counted_messages_always,normalized_time_integrated_estimation_error_always,pointwise_estimation_mae_p95_always,disagreement_time_integrated_error_always,mean_detection_delay_steps_always,service_loss_always,autonomous_harmful_actions_always,normalized_autonomous_reward_always,sketch_byte_reduction,fully_counted_byte_reduction,message_reduction,estimation_error_increase,pointwise_p95_increase,disagreement_error_increase,detection_delay_increase,service_loss_increase,harmful_action_increase,reward_degradation
223,frozen_local_rule,295,52,nan,utility_restoration,32229,96,72,55,2459,96,nan,2026-08-17T03:45:59.758590+00:00,large,52.0,True,high,nan,149,20,26471,739480,nan,156,156,1.0,0.0588929721833182,92,5758,fp16,880254,pooled_current_private_evidence_pre_exchange,72585,114,0.7307692307692307,23803,medium,1259543,29687,72,100,282,private_fragmented,3,1.2327916465437738e-12,30.0,75.0,0.2884615384615384,22.240384615384617,2.5859357386189206e-05,11.698174594559802,high,55,-0.4240327230372706,0.0683421674675288,86823,369,30,89,0,223,0.2015381173764657,0.1144678227213476,0.1275475651878122,True,392,319360,nan,0,v8-pilots_v2-utility_restoration-large-high-medium-high-small_world-private_fragmented-880254-l1_belief_drift-c1987b7c3312-fp16-frozen_local_rule,l1_belief_drift,2411.1752712911325,28,0,703632,117272,0,1172720,351816,pilots_v2,880,0,2026-08-17T03:45:45.611451+00:00,16c71c866022fea48bddeecf68aab351a3245f588b7cb20a4a728608b03f0d09,nan,small_world,86823,369,29318,0.989423076923077,1029,c1987b7c3312,1040,"{'initial_reference': 156, 'l1_belief_drift': 876, 'maximum_silence': 8}",nan,0.8617950306590821,52.0,36.0,0.0,6.0,25.33333333333333,65.0,674.25271052743,l1_024,c1987b7c3312,l1_belief_drift,utility_restoration:880254,1184560,1271381,29614,29983,0.0683664073813798,0.1275475651878122,0.0588759594515654,0.2884615384615384,2411.1752712911325,72,-0.4240327230372706,0.0099952725062471,0.009311134899766427,0.0099952725062471,-2.4239913851004102e-05,0.0,1.701273175280099e-05,0.0,0.0,0,0.0
222,frozen_local_rule,294,52,nan,utility_restoration,20460,100,69,53,1582,100,nan,2026-08-17T03:44:52.081048+00:00,large,52.0,True,high,nan,149,20,17084,475160,nan,156,156,1.0,0.0591784670802047,93,3376,fp16,880254,pooled_current_private_evidence_pre_exchange,51431,114,0.7307692307692307,15417,medium,844029,19293,69,100,284,private_fragmented,3,1.2327916465437738e-12,15.0,90.0,0.0961538461538461,29.29326923076923,2.469000222263645e-05,13.760137952363278,high,53,-0.4168843618572108,0.069553992130956,87109,370,30,88,0,222,0.2015381173764657,0.1145425296150207,0.1275317813874026,True,390,208200,nan,0,v8-pilots_v2-utility_restoration-large-high-medium-high-small_world-private_fragmented-880254-matched_random-38fb0a18a6da-fp16-frozen_local_rule,matched_random,2411.1752712911325,29,0,454152,75692,0,756920,227076,pilots_v2,879,0,2026-08-17T03:44:39.706131+00:00,16c71c866022fea48bddeecf68aab351a3245f588b7cb20a4a728608b03f0d09,nan,small_world,87109,370,18923,0.6211538461538462,646,38fb0a18a6da,1040,"{'initial_reference': 156, 'matched_random_selected': 156, 'matched_random_wait': 394, 'maximum_silence': 334}",nan,0.8617950306590821,52.0,36.0,0.0,6.0,25.33333333333333,62.0,674.25271052743,random_030,38fb0a18a6da,matched_random,utility_restoration:880254,1184560,1271381,29614,29983,0.0683664073813798,0.1275475651878122,0.0588759594515654,0.2884615384615384,2411.1752712911325,72,-0.4240327230372706,0.3610116836631323,0.3361321271908263,0.3610116836631323,0.0011875847495761982,-1.578380040961891e-05,0.0003025076286393008,-0.1923076923076923,0.0,-3,-0.007148361180059792
219,frozen_local_rule,290,52,nan,utility_restoration,18893,97,70,52,1456,97,nan,2026-08-17T03:44:41.975819+00:00,large,52.0,True,high,nan,149,20,15792,438400,nan,156,156,1.0,0.0591439786511464,93,3101,fp16,880254,pooled_current_private_evidence_pre_exchange,48572,114,0.7307692307692307,14274,medium,787660,17880,70,100,287,private_fragmented,3,1.2327916465437738e-12,15.0,90.0,0.0961538461538461,30.28846153846154,2.423746861967696e-05,12.3761745945598,high,52,-0.4210110880521999,0.0700082380752005,87300,371,30,91,0,219,0.2015381173764657,0.114462725678962,0.1278355842249477,True,389,193280,nan,0,v8-pilots_v2-utility_restoration-large-high-medium-high-small_world-private_fragmented-880254-matched_random-51434b2214b6-fp16-frozen_local_rule,matched_random,2411.1752712911325,28,0,420216,70036,0,700360,210108,pilots_v2,879,0,2026-08-17T03:44:29.685792+00:00,16c71c866022fea48bddeecf68aab351a3245f588b7cb20a4a728608b03f0d09,nan,small_world,87300,371,17509,0.575,598,51434b2214b6,1040,"{'initial_reference': 156, 'matched_random_selected': 72, 'matched_random_wait': 442, 'maximum_silence': 370}",nan,0.8617950306590821,52.0,36.0,0.0,6.0,25.33333333333333,63.0,674.25271052743,random_015,51434b2214b6,matched_random,utility_restoration:880254,1184560,1271381,29614,29983,0.0683664073813798,0.1275475651878122,0.0588759594515654,0.2884615384615384,2411.1752712911325,72,-0.4240327230372706,0.4087593705679746,0.38046895462493147,0.4087593705679746,0.0016418306938206922,0.0002880190371354896,0.00026801919958099885,-0.1923076923076923,0.0,-2,-0.003021634985070687
222,frozen_local_rule,294,52,nan,utility_restoration,22111,100,68,54,1696,100,nan,2026-08-17T03:45:03.609496+00:00,large,52.0,True,high,nan,149,20,18349,511520,nan,156,156,1.0,0.0595649929022983,93,3762,fp16,880254,pooled_current_private_evidence_pre_exchange,54355,114,0.7307692307692307,16542,medium,900862,20705,68,100,286,private_fragmented,3,1.2327916465437738e-12,15.0,90.0,0.0961538461538461,28.673076923076923,2.4856272583847825e-05,13.980137952363275,high,54,-0.4161360625374829,0.0692745811286378,87542,372,30,90,0,222,0.2015381173764657,0.114462725678962,0.1257874375682281,True,392,222440,nan,0,v8-pilots_v2-utility_restoration-large-high-medium-high-small_world-private_fragmented-880254-matched_random-681a73b1e0f1-fp16-frozen_local_rule,matched_random,2411.1752712911325,29,0,487992,81332,0,813320,243996,pilots_v2,880,0,2026-08-17T03:44:50.666645+00:00,16c71c866022fea48bddeecf68aab351a3245f588b7cb20a4a728608b03f0d09,nan,small_world,87542,372,20333,0.675,702,681a73b1e0f1,1040,"{'initial_reference': 156, 'matched_random_selected': 268, 'matched_random_wait': 338, 'maximum_silence': 278}",nan,0.8617950306590821,52.0,36.0,0.0,6.0,25.33333333333333,61.0,674.25271052743,random_045,681a73b1e0f1,matched_random,utility_restoration:880254,1184560,1271381,29614,29983,0.0683664073813798,0.1275475651878122,0.0588759594515654,0.2884615384615384,2411.1752712911325,72,-0.4240327230372706,0.31339906800837447,0.291430342281346,0.31339906800837447,0.0009081737472579898,-0.0017601276195841065,0.000689033450732901,-0.1923076923076923,0.0,-4,-0.007896660499787655
218,frozen_local_rule,291,52,nan,utility_restoration,0,99,66,53,0,99,nan,2026-08-17T03:44:11.605828+00:00,large,52.0,True,high,nan,149,20,0,0,nan,156,156,1.0,0.1175781443326446,93,0,fp16,880254,pooled_current_private_evidence_pre_exchange,13882,117,0.75,0,medium,87065,370,66,100,287,private_fragmented,3,1.2327916465437738e-12,15.0,0.0,0.1923076923076923,0.0,0.0,14.18213795236328,high,53,-0.4149516829192641,0.0771243892087417,87065,370,30,92,0,218,0.2087548421619585,0.1341605463199587,0.156036570284324,True,391,0,nan,0,v8-pilots_v2-utility_restoration-large-high-medium-high-small_world-private_fragmented-880254-none-806ed450405e-fp16-frozen_local_rule,none,2411.1752712911325,29,0,0,0,0,0,0,pilots_v2,0,0,2026-08-17T03:44:04.093601+00:00,16c71c866022fea48bddeecf68aab351a3245f588b7cb20a4a728608b03f0d09,nan,small_world,87065,370,0,0.0,0,806ed450405e,1040,{'disabled': 1040},nan,0.8617950306590821,52.0,37.0,0.0,5.0,30.33333333333333,59.0,674.25271052743,none_fp16,806ed450405e,none,utility_restoration:880254,1184560,1271381,29614,29983,0.0683664073813798,0.1275475651878122,0.0588759594515654,0.2884615384615384,2411.1752712911325,72,-0.4240327230372706,1.0,0.9315193478587457,1.0,0.0087579818273619,0.028489005096511782,0.0587021848810792,-0.09615384615384609,0.0,-6,-0.009081040118006478
222,frozen_local_rule,294,52,nan,utility_restoration,13944,99,67,56,1128,99,nan,2026-08-17T03:44:40.260061+00:00,large,52.0,True,high,nan,149,20,12331,333400,nan,156,156,1.0,0.0576542800146207,92,1613,fp16,880254,pooled_current_private_evidence_pre_exchange,40168,112,0.717948717948718,11236,medium,633860,14035,67,100,286,private_fragmented,3,1.2327916465437738e-12,15.0,90.0,0.1923076923076923,33.05769230769231,2.44248732617784e-05,13.962137952363282,high,56,-0.4161972870272789,0.0725593234804395,87300,371,30,90,0,222,0.2015381173764657,0.1176965158054035,0.1309865578233731,True,392,159840,nan,0,v8-pilots_v2-utility_restoration-large-high-medium-high-small_world-private_fragmented-880254-periodic-4caef583da51-fp16-frozen_local_rule,periodic,2411.1752712911325,29,0,327936,54656,0,546560,163968,pilots_v2,869,0,2026-08-17T03:44:29.132253+00:00,16c71c866022fea48bddeecf68aab351a3245f588b7cb20a4a728608b03f0d09,nan,small_world,87300,371,13664,0.4,416,4caef583da51,1040,"{'initial_reference': 156, 'maximum_silence': 260, 'periodic_wait': 624}",nan,0.8617950306590821,52.0,36.0,0.0,6.0,25.33333333333333,60.0,674.25271052743,periodic_42,4caef583da51,periodic,utility_restoration:880254,1184560,1271381,29614,29983,0.0683664073813798,0.1275475651878122,0.0588759594515654,0.2884615384615384,2411.1752712911325,72,-0.4240327230372706,0.5385966097116228,0.5014397729712808,0.5385966097116228,0.004192916099059696,0.0034389926355608835,-0.001221679436944699,-0.09615384615384609,0.0,-5,-0.007835436009991703
218,frozen_local_rule,289,52,nan,utility_restoration,18058,97,69,52,1400,97,nan,2026-08-17T03:44:17.249735+00:00,large,52.0,True,high,nan,149,20,15158,420640,nan,156,156,1.0,0.0577597242343166,93,2900,fp16,880254,pooled_current_private_evidence_pre_exchange,47096,114,0.7307692307692307,13667,medium,757102,17121,69,100,285,private_fragmented,3,1.2327916465437738e-12,15.0,90.0,0.0961538461538461,29.322115384615383,2.459749081783969e-05,12.596174594559802,high,52,-0.4201021729514415,0.0706810769256214,87062,370,30,92,0,218,0.2015381173764657,0.1145425296150207,0.129094866055812,True,389,185680,nan,0,v8-pilots_v2-utility_restoration-large-high-medium-high-small_world-private_fragmented-880254-periodic-52761a8cde7f-fp16-frozen_local_rule,periodic,2411.1752712911325,28,0,402024,67004,0,670040,201012,pilots_v2,874,0,2026-08-17T03:44:05.327253+00:00,16c71c866022fea48bddeecf68aab351a3245f588b7cb20a4a728608b03f0d09,nan,small_world,87062,370,16751,0.55,572,52761a8cde7f,1040,"{'initial_reference': 156, 'maximum_silence': 416, 'periodic_wait': 468}",nan,0.8617950306590821,52.0,36.0,0.0,6.0,25.33333333333333,62.0,674.25271052743,periodic_18,52761a8cde7f,periodic,utility_restoration:880254,1184560,1271381,29614,29983,0.0683664073813798,0.1275475651878122,0.0588759594515654,0.2884615384615384,2411.1752712911325,72,-0.4240327230372706,0.43435537245897216,0.40450423594500784,0.43435537245897216,0.0023146695442415877,0.0015473008679997846,-0.0011162352172488024,-0.1923076923076923,0.0,-3,-0.003930550085829099
218,frozen_local_rule,289,52,nan,utility_restoration,18058,97,69,52,1400,97,nan,2026-08-17T03:44:27.834416+00:00,large,52.0,True,high,nan,149,20,15158,420640,nan,156,156,1.0,0.0577597242343166,93,2900,fp16,880254,pooled_current_private_evidence_pre_exchange,47096,114,0.7307692307692307,13667,medium,757102,17121,69,100,285,private_fragmented,3,1.2327916465437738e-12,15.0,90.0,0.0961538461538461,29.322115384615383,2.459749081783969e-05,12.596174594559802,high,52,-0.4201021729514415,0.0706810769256214,87062,370,30,92,0,218,0.2015381173764657,0.1145425296150207,0.129094866055812,True,389,185680,nan,0,v8-pilots_v2-utility_restoration-large-high-medium-high-small_world-private_fragmented-880254-periodic-6ad813e35c14-fp16-frozen_local_rule,periodic,2411.1752712911325,28,0,402024,67004,0,670040,201012,pilots_v2,874,0,2026-08-17T03:44:15.902506+00:00,16c71c866022fea48bddeecf68aab351a3245f588b7cb20a4a728608b03f0d09,nan,small_world,87062,370,16751,0.55,572,6ad813e35c14,1040,"{'initial_reference': 156, 'maximum_silence': 416, 'periodic_wait': 468}",nan,0.8617950306590821,52.0,36.0,0.0,6.0,25.33333333333333,62.0,674.25271052743,periodic_30,6ad813e35c14,periodic,utility_restoration:880254,1184560,1271381,29614,29983,0.0683664073813798,0.1275475651878122,0.0588759594515654,0.2884615384615384,2411.1752712911325,72,-0.4240327230372706,0.43435537245897216,0.40450423594500784,0.43435537245897216,0.0023146695442415877,0.0015473008679997846,-0.0011162352172488024,-0.1923076923076923,0.0,-3,-0.003930550085829099
225,frozen_local_rule,296,52,nan,utility_restoration,22521,97,71,57,1711,97,nan,2026-08-17T03:45:36.145464+00:00,large,52.0,True,high,nan,148,20,18732,520080,nan,156,156,1.0,0.0593969667825624,92,3789,fp16,880254,pooled_current_private_evidence_pre_exchange,55143,114,0.7307692307692307,16896,medium,916476,21110,71,100,283,private_fragmented,3,1.2327916465437738e-12,15.0,90.0,0.0961538461538461,28.658653846153847,2.578975512188244e-05,12.1561745945598,high,57,-0.4226193947573182,0.0697995965676618,86836,369,30,90,0,225,0.2015381173764657,0.1134724979660444,0.1287195632559309,True,394,229200,nan,0,v8-pilots_v2-utility_restoration-large-high-medium-high-small_world-private_fragmented-880254-predictive_uncertainty_change-71c476debc21-fp16-frozen_local_rule,predictive_uncertainty_change,2411.1752712911325,28,0,497784,82964,0,829640,248892,pilots_v2,876,0,2026-08-17T03:45:23.590967+00:00,16c71c866022fea48bddeecf68aab351a3245f588b7cb20a4a728608b03f0d09,nan,small_world,86836,369,20741,0.6875,715,71c476debc21,1040,"{'initial_reference': 156, 'maximum_silence': 270, 'predictive_uncertainty_change': 614}",nan,0.8617950306590821,52.0,36.0,0.0,6.0,25.33333333333333,64.0,674.25271052743,uncertainty_008,71c476debc21,predictive_uncertainty_change,utility_restoration:880254,1184560,1271381,29614,29983,0.0683664073813798,0.1275475651878122,0.0588759594515654,0.2884615384615384,2411.1752712911325,72,-0.4240327230372706,0.2996218004997636,0.2791492086164572,0.2996218004997636,0.0014331891862819912,0.0011719980681186848,0.0005210073309969976,-0.1923076923076923,0.0,-1,-0.001413328279952386
224,frozen_local_rule,296,52,nan,utility_restoration,25810,96,71,57,1967,96,nan,2026-08-17T03:45:30.590058+00:00,large,52.0,True,high,nan,148,20,21323,593040,nan,156,156,1.0,0.0590908775177118,92,4487,fp16,880254,pooled_current_private_evidence_pre_exchange,61020,114,0.7307692307692307,19207,medium,1031302,23981,71,100,282,private_fragmented,3,1.2327916465437738e-12,30.0,90.0,0.2884615384615384,26.610576923076923,2.60188563083475e-05,11.9181745945598,high,57,-0.4234234488113723,0.06941287290969,86822,369,30,89,0,224,0.2015381173764657,0.1134724979660444,0.1286361278923971,True,393,259880,nan,0,v8-pilots_v2-utility_restoration-large-high-medium-high-small_world-private_fragmented-880254-predictive_uncertainty_change-725a913ab228-fp16-frozen_local_rule,predictive_uncertainty_change,2411.1752712911325,28,0,566688,94448,0,944480,283344,pilots_v2,880,0,2026-08-17T03:45:17.185427+00:00,16c71c866022fea48bddeecf68aab351a3245f588b7cb20a4a728608b03f0d09,nan,small_world,86822,369,23612,0.7894230769230769,821,725a913ab228,1040,"{'initial_reference': 156, 'maximum_silence': 183, 'predictive_uncertainty_change': 701}",nan,0.8617950306590821,52.0,36.0,0.0,6.0,25.33333333333333,64.0,674.25271052743,uncertainty_004,725a913ab228,predictive_uncertainty_change,utility_restoration:880254,1184560,1271381,29614,29983,0.0683664073813798,0.1275475651878122,0.0588759594515654,0.2884615384615384,2411.1752712911325,72,-0.4240327230372706,0.20267441075167147,0.18883324510905852,0.20267441075167147,0.0010464655283101976,0.0010885627045848778,0.00021491806614639536,0.0,0.0,-1,-0.000609274225898293
221,frozen_local_rule,293,52,nan,utility_restoration,24484,96,69,56,1885,96,nan,2026-08-17T03:47:11.912740+00:00,large,52.0,True,high,nan,148,20,20284,564880,nan,156,156,1.0,0.0592141942611928,93,4200,fp16,880254,pooled_current_private_evidence_pre_exchange,58649,114,0.7307692307692307,18254,medium,984236,22804,69,100,283,private_fragmented,3,1.2327916465437738e-12,15.0,90.0,0.0961538461538461,27.60576923076923,2.5592488679310662e-05,12.358174594559804,high,56,-0.4215094818827716,0.0693846792621684,86836,369,30,91,0,221,0.2015381173764657,0.113949673507136,0.1281658505204089,True,392,246480,nan,0,v8-pilots_v2-utility_restoration-large-high-medium-high-small_world-private_fragmented-880254-tsallis_spectrum_change-1013b09ad56f-fp16-frozen_local_rule,tsallis_spectrum_change,2411.1752712911325,28,0,538440,89740,0,897400,269220,pilots_v2,879,0,2026-08-17T03:46:58.822335+00:00,16c71c866022fea48bddeecf68aab351a3245f588b7cb20a4a728608b03f0d09,nan,small_world,86836,369,22435,0.7451923076923077,775,1013b09ad56f,1040,"{'initial_reference': 156, 'maximum_silence': 221, 'tsallis_spectrum_change': 663}",nan,0.8617950306590821,52.0,36.0,0.0,6.0,25.33333333333333,62.0,674.25271052743,spectrum_008,1013b09ad56f,tsallis_spectrum_change,utility_restoration:880254,1184560,1271381,29614,29983,0.0683664073813798,0.1275475651878122,0.0588759594515654,0.2884615384615384,2411.1752712911325,72,-0.4240327230372706,0.24241912608901195,0.2258528324711475,0.24241912608901195,0.001018271880788596,0.0006182853325966964,0.0003382348096273996,-0.1923076923076923,0.0,-3,-0.0025232411544989786
224,frozen_local_rule,296,52,nan,utility_restoration,29213,97,72,55,2234,97,nan,2026-08-17T03:46:59.935352+00:00,large,52.0,True,high,nan,148,20,24079,672560,nan,156,156,1.0,0.0592223908708626,92,5134,fp16,880254,pooled_current_private_evidence_pre_exchange,67175,114,0.7307692307692307,21659,medium,1153346,27037,72,100,281,private_fragmented,3,1.2327916465437738e-12,30.0,90.0,0.2884615384615384,25.02403846153846,2.596641551393794e-05,11.936174594559802,high,55,-0.4233626380005615,0.0687772789828515,86586,368,30,89,0,224,0.2015381173764657,0.1131388390491663,0.1287433665022775,True,393,290600,nan,0,v8-pilots_v2-utility_restoration-large-high-medium-high-small_world-private_fragmented-880254-tsallis_spectrum_change-6f94beebed2c-fp16-frozen_local_rule,tsallis_spectrum_change,2411.1752712911325,28,0,640056,106676,0,1066760,320028,pilots_v2,880,0,2026-08-17T03:46:45.907670+00:00,16c71c866022fea48bddeecf68aab351a3245f588b7cb20a4a728608b03f0d09,nan,small_world,86586,368,26669,0.8903846153846153,926,6f94beebed2c,1040,"{'initial_reference': 156, 'maximum_silence': 94, 'tsallis_spectrum_change': 790}",nan,0.8617950306590821,52.0,36.0,0.0,6.0,25.33333333333333,65.0,674.25271052743,spectrum_004,6f94beebed2c,tsallis_spectrum_change,utility_restoration:880254,1184560,1271381,29614,29983,0.0683664073813798,0.1275475651878122,0.0588759594515654,0.2884615384615384,2411.1752712911325,72,-0.4240327230372706,0.09944620787465386,0.09283999052998271,0.09944620787465386,0.000410871601471699,0.0011958013144652835,0.0003464314192971954,0.0,0.0,0,-0.0006700850367090672
225,frozen_local_rule,297,52,nan,utility_restoration,28081,98,72,55,2161,98,nan,2026-08-17T03:46:27.042488+00:00,large,52.0,True,high,nan,148,20,23140,647680,nan,156,156,1.0,0.0589325954322048,93,4941,fp16,880254,pooled_current_private_evidence_pre_exchange,65109,114,0.7307692307692307,20797,medium,1111025,25974,72,100,282,private_fragmented,3,1.2327916465437738e-12,30.0,90.0,0.2884615384615384,25.39903846153846,2.591248651770112e-05,12.62413795236328,high,55,-0.4211820371802495,0.068800319402772,86825,369,30,89,0,225,0.2015381173764657,0.1139299390727736,0.1288276426243101,True,394,277920,nan,0,v8-pilots_v2-utility_restoration-large-high-medium-high-small_world-private_fragmented-880254-v7_shannon_change-c35510bd725e-fp16-frozen_local_rule,v7_shannon_change,2411.1752712911325,29,0,614520,102420,0,1024200,307260,pilots_v2,880,0,2026-08-17T03:46:13.496587+00:00,16c71c866022fea48bddeecf68aab351a3245f588b7cb20a4a728608b03f0d09,nan,small_world,86825,369,25605,0.8586538461538461,893,c35510bd725e,1040,"{'initial_reference': 156, 'maximum_silence': 120, 'v7_shannon_change': 764}",nan,0.8617950306590821,52.0,36.0,0.0,6.0,25.33333333333333,65.0,674.25271052743,v7_shannon_003,c35510bd725e,v7_shannon_change,utility_restoration:880254,1184560,1271381,29614,29983,0.0683664073813798,0.1275475651878122,0.0588759594515654,0.2884615384615384,2411.1752712911325,72,-0.4240327230372706,0.1353751603971095,0.12612741577859032,0.1353751603971095,0.0004339120213921882,0.001280077436497884,5.66359806393954e-05,0.0,0.0,0,-0.0028506858570210847
223,frozen_local_rule,295,52,nan,utility_restoration,24780,98,71,54,1909,98,nan,2026-08-17T03:46:30.921639+00:00,large,52.0,True,high,nan,148,20,20493,571440,nan,156,156,1.0,0.0582368119001771,93,4287,fp16,880254,pooled_current_private_evidence_pre_exchange,59157,114,0.7307692307692307,18441,medium,994062,23051,71,100,282,private_fragmented,3,1.2327916465437738e-12,30.0,90.0,0.2884615384615384,27.57692307692308,2.5551447142990013e-05,12.844137952363278,high,54,-0.4201481014853944,0.0691514356236077,86782,369,30,90,0,223,0.2015381173764657,0.114359363396123,0.1284825366998589,True,393,248280,nan,0,v8-pilots_v2-utility_restoration-large-high-medium-high-small_world-private_fragmented-880254-v7_shannon_change-c5a26765fa92-fp16-frozen_local_rule,v7_shannon_change,2411.1752712911325,29,0,544368,90728,0,907280,272184,pilots_v2,880,0,2026-08-17T03:46:17.562180+00:00,16c71c866022fea48bddeecf68aab351a3245f588b7cb20a4a728608b03f0d09,nan,small_world,86782,369,22682,0.7528846153846154,783,c5a26765fa92,1040,"{'initial_reference': 156, 'maximum_silence': 210, 'v7_shannon_change': 674}",nan,0.8617950306590821,52.0,36.0,0.0,6.0,25.33333333333333,64.0,674.25271052743,v7_shannon_006,c5a26765fa92,v7_shannon_change,utility_restoration:880254,1184560,1271381,29614,29983,0.0683664073813798,0.1275475651878122,0.0588759594515654,0.2884615384615384,2411.1752712911325,72,-0.4240327230372706,0.23407847639629908,0.21812422869305115,0.23407847639629908,0.0007850282422278976,0.0009349715120466895,-0.0006391475513883027,0.0,0.0,-1,-0.0038846215518761884
76,frozen_local_rule,80,28,nan,utility_restoration,2856,26,28,22,270,26,nan,2026-08-17T03:42:17.546600+00:00,medium,31.0,True,high,nan,49,15,2416,70640,nan,57,57,1.0,0.0843239907420578,53,440,fp16,880252,pooled_current_private_evidence_pre_exchange,11545,79,0.9404761904761904,1900,high,174779,2958,28,60,284,private_fragmented,3,1.4299672557172016e-13,0.0,52.0,0.0,13.39047619047619,4.020561526759309e-05,2.907386900085578,high,22,-0.3783713493675108,0.0757312043959181,68059,290,16,26,0,76,0.1631232583489054,0.1157925734078995,0.1261145574419765,True,120,26000,nan,0,v8-pilots_v2-utility_restoration-medium-high-high-high-modular-private_fragmented-880252-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule,age_of_information,696.7189918392154,9,0,64032,10672,0,106720,32016,pilots_v2,160,0,2026-08-17T03:42:14.268259+00:00,84ca840d497a36c1664d6339cec7df08a391629fd86a1530d9eebeffb99c3721,nan,modular,68059,290,2668,0.6,252,e1d6ce4d93c3,420,"{'age_deadline': 168, 'initial_reference': 84, 'maximum_silence': 165, 'partition_recovery': 3}",nan,0.87439856100175,8.0,15.0,0.0,1.0,33.0,27.0,418.002718027397,aoi_18,e1d6ce4d93c3,age_of_information,utility_restoration:880252,164480,232792,4112,4403,0.0749739337839034,0.1260901788237102,0.0801542122037291,0.0,696.7189918392154,28,-0.379043817459607,0.35116731517509725,0.24920529915117362,0.35116731517509725,0.0007572706120147071,2.437861826629084e-05,0.0041697785383287,0.0,0.0,0,-0.0006724680920962012
76,frozen_local_rule,80,28,nan,utility_restoration,2026,26,29,21,195,26,nan,2026-08-17T03:42:22.104278+00:00,medium,31.0,True,high,nan,49,15,1756,50880,nan,57,57,1.0,0.0819189899299323,52,270,fp16,880252,pooled_current_private_evidence_pre_exchange,10055,79,0.9404761904761904,1407,high,146459,2250,29,60,283,private_fragmented,3,1.4299672557172016e-13,0.0,52.0,0.0,13.38095238095238,4.2004272604002034e-05,2.5979195845589107,high,21,-0.3822396908115942,0.0769362905598161,68059,290,16,25,0,76,0.1631232583489054,0.1150795611793055,0.1270149795230525,True,119,19360,nan,0,v8-pilots_v2-utility_restoration-medium-high-high-high-modular-private_fragmented-880252-age_of_information-e27491322545-fp16-frozen_local_rule,age_of_information,696.7189918392154,9,0,47040,7840,0,78400,23520,pilots_v2,149,0,2026-08-17T03:42:18.746817+00:00,84ca840d497a36c1664d6339cec7df08a391629fd86a1530d9eebeffb99c3721,nan,modular,68059,290,1960,0.4023809523809524,169,e27491322545,420,"{'age_deadline': 251, 'initial_reference': 84, 'maximum_silence': 82, 'partition_recovery': 3}",nan,0.87439856100175,8.0,15.0,0.0,1.0,33.0,28.0,418.002718027397,aoi_30,e27491322545,age_of_information,utility_restoration:880252,164480,232792,4112,4403,0.0749739337839034,0.1260901788237102,0.0801542122037291,0.0,696.7189918392154,28,-0.379043817459607,0.5233463035019454,0.37085896422557474,0.5233463035019454,0.0019623567759127075,0.0009248006993422819,0.00176477772620319,0.0,0.0,1,0.0031958733519871774
