model_key,condition,phase,agent_i,agent_j,community_i,community_j,connected_correlation,between_cluster_sd,independent_clusters,source_type,graph_distance,metric,estimate,ci_low,ci_high,clusters_total,undefined_clusters,bootstrap_replicates
qwen,field_persistent,disruption,10.0,5.0,1.0,0.0,0.028900462962963,0.1217449045808877,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,10.0,6.0,1.0,0.0,0.0229629629629629,0.1368210627608942,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,10.0,7.0,1.0,0.0,-0.0053124999999999,0.0619166565412982,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,10.0,8.0,1.0,1.0,-0.0205555555555556,0.0984665901069187,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,10.0,9.0,1.0,1.0,-0.0106828703703703,0.1073661276737518,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,10.0,10.0,1.0,1.0,0.1353356481481481,0.0745282930660255,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,10.0,11.0,1.0,1.0,0.0027546296296296,0.0780803843797987,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,10.0,12.0,1.0,1.0,0.0626388888888888,0.1087109426812314,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,10.0,13.0,1.0,1.0,-0.1002546296296296,0.0614999728160801,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,10.0,14.0,1.0,1.0,0.0280208333333333,0.1218626240155054,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,10.0,15.0,1.0,1.0,0.0417361111111111,0.0810138662685455,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,11.0,0.0,1.0,0.0,-0.0608912037037037,0.0664598414531465,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,11.0,1.0,1.0,0.0,0.0127314814814814,0.1127923727100542,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,11.0,2.0,1.0,0.0,-0.0184259259259259,0.079942430417582,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,11.0,3.0,1.0,0.0,0.0102893518518518,0.0580949231334253,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,11.0,4.0,1.0,0.0,-0.055324074074074,0.0712048355157361,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,11.0,5.0,1.0,0.0,0.0028125,0.1053811401671669,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,11.0,6.0,1.0,0.0,0.0473726851851851,0.0789494878836365,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,11.0,7.0,1.0,0.0,-0.0080208333333333,0.0763239085995977,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,11.0,8.0,1.0,1.0,-0.0134374999999999,0.0804263301380543,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,11.0,9.0,1.0,1.0,0.0499305555555555,0.0875166099755066,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,11.0,10.0,1.0,1.0,0.0027546296296296,0.0780803843797987,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,11.0,11.0,1.0,1.0,0.1042476851851852,0.0694624478977862,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,11.0,12.0,1.0,1.0,-0.0078935185185185,0.0613083569733659,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,11.0,13.0,1.0,1.0,-0.0074537037037036,0.0892782560083068,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,11.0,14.0,1.0,1.0,-0.0110532407407407,0.1288595693473989,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,11.0,15.0,1.0,1.0,-0.015625,0.0923379356888811,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,12.0,0.0,1.0,0.0,0.0050462962962963,0.064200307839986,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,12.0,1.0,1.0,0.0,-0.0424537037037036,0.0162395304988489,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,12.0,2.0,1.0,0.0,0.0342939814814814,0.0969127257951147,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,12.0,3.0,1.0,0.0,0.0373958333333333,0.1340381598598365,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,12.0,4.0,1.0,0.0,-0.0449305555555555,0.0652411983799299,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,12.0,5.0,1.0,0.0,0.0133912037037036,0.0916421307300457,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,12.0,6.0,1.0,0.0,-0.010636574074074,0.1183474448473784,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,12.0,7.0,1.0,0.0,-0.0288773148148148,0.0615111028424214,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,12.0,8.0,1.0,1.0,-0.0582407407407407,0.0731635986378325,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,12.0,9.0,1.0,1.0,-0.0155902777777778,0.0790519728389002,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,12.0,10.0,1.0,1.0,0.0626388888888888,0.1087109426812314,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,12.0,11.0,1.0,1.0,-0.0078935185185185,0.0613083569733659,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,12.0,12.0,1.0,1.0,0.1118055555555555,0.0783786068931983,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,12.0,13.0,1.0,1.0,-0.0425925925925926,0.0963797192511049,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,12.0,14.0,1.0,1.0,0.0271875,0.109549730360544,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,12.0,15.0,1.0,1.0,0.0688310185185185,0.0726356544938857,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,13.0,0.0,1.0,0.0,-0.0159953703703704,0.097791405957876,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,13.0,1.0,1.0,0.0,-0.0101504629629629,0.0878648523884074,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,13.0,2.0,1.0,0.0,0.0577199074074074,0.0881362495738293,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,13.0,3.0,1.0,0.0,-0.036574074074074,0.1104520878428639,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,13.0,4.0,1.0,0.0,0.0057060185185185,0.107639779715549,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,13.0,5.0,1.0,0.0,-0.0316087962962963,0.1253127754812607,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,13.0,6.0,1.0,0.0,-0.017824074074074,0.1462909596717693,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,13.0,7.0,1.0,0.0,-0.0129282407407407,0.0917971337609084,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,13.0,8.0,1.0,1.0,-0.0128356481481481,0.096553158300644,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,13.0,9.0,1.0,1.0,-0.0051273148148147,0.1264834690122973,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,13.0,10.0,1.0,1.0,-0.1002546296296296,0.0614999728160801,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,13.0,11.0,1.0,1.0,-0.0074537037037036,0.0892782560083068,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,13.0,12.0,1.0,1.0,-0.0425925925925926,0.0963797192511049,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,13.0,13.0,1.0,1.0,0.1402430555555555,0.0808274715085345,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,13.0,14.0,1.0,1.0,-0.0053587962962963,0.1157639798428845,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,13.0,15.0,1.0,1.0,-0.0501967592592591,0.0893757545149308,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,14.0,0.0,1.0,0.0,0.0025347222222222,0.1134260050547721,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,14.0,1.0,1.0,0.0,0.0490277777777777,0.1198313420609293,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,14.0,2.0,1.0,0.0,0.0453819444444444,0.1015561572093471,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,14.0,3.0,1.0,0.0,-0.0439004629629629,0.0999985090230927,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,14.0,4.0,1.0,0.0,0.0049768518518518,0.1328167486006479,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,14.0,5.0,1.0,0.0,0.0546296296296296,0.1320429870808851,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,14.0,6.0,1.0,0.0,0.0424074074074073,0.1140358694742534,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,14.0,7.0,1.0,0.0,-0.0181018518518518,0.0802498229232819,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,14.0,8.0,1.0,1.0,-0.0532523148148148,0.0900733306437666,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,14.0,9.0,1.0,1.0,0.0027083333333333,0.1133862383325678,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,14.0,10.0,1.0,1.0,0.0280208333333333,0.1218626240155054,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,14.0,11.0,1.0,1.0,-0.0110532407407407,0.1288595693473989,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,14.0,12.0,1.0,1.0,0.0271875,0.109549730360544,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,14.0,13.0,1.0,1.0,-0.0053587962962963,0.1157639798428845,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,14.0,14.0,1.0,1.0,0.1612384259259259,0.0641500762683617,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,14.0,15.0,1.0,1.0,-0.0359143518518518,0.1019287039076743,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,15.0,0.0,1.0,0.0,0.0023842592592592,0.0925086923120859,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,15.0,1.0,1.0,0.0,-0.0582407407407407,0.0648723620188864,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,15.0,2.0,1.0,0.0,-0.0023842592592592,0.0471889111813079,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,15.0,3.0,1.0,0.0,0.0761921296296296,0.0837356079474141,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,15.0,4.0,1.0,0.0,-0.021261574074074,0.0929860895015602,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,15.0,5.0,1.0,0.0,0.0106018518518518,0.0894288576251071,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,15.0,6.0,1.0,0.0,-0.0233912037037036,0.1067866297408503,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,15.0,7.0,1.0,0.0,-0.0104629629629629,0.0658920077645445,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,15.0,8.0,1.0,1.0,-0.0242592592592593,0.0612882323777047,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,15.0,9.0,1.0,1.0,-0.0444097222222222,0.0858284984929212,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,15.0,10.0,1.0,1.0,0.0417361111111111,0.0810138662685455,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,15.0,11.0,1.0,1.0,-0.015625,0.0923379356888811,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,15.0,12.0,1.0,1.0,0.0688310185185185,0.0726356544938857,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,15.0,13.0,1.0,1.0,-0.0501967592592591,0.0893757545149308,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,15.0,14.0,1.0,1.0,-0.0359143518518518,0.1019287039076743,6.0,mean_connected_matrix,,,,,,,,
qwen,field_persistent,disruption,15.0,15.0,1.0,1.0,0.1035532407407407,0.0884436158255549,6.0,mean_connected_matrix,,,,,,,,
granite,field_persistent,baseline,,,,,,,6.0,graph_distance_profile,1.0,connected_correlation,0.0274845679012345,0.0034577546296296,0.0573635223765432,6.0,0.0,10000.0
granite,field_persistent,baseline,,,,,,,6.0,graph_distance_profile,2.0,connected_correlation,0.0167296470136144,0.0055129519400352,0.0286197784870792,6.0,0.0,10000.0
granite,field_persistent,baseline,,,,,,,6.0,graph_distance_profile,3.0,connected_correlation,0.0198705532156984,0.0077140378963924,0.0322480883248172,6.0,0.0,10000.0
granite,field_persistent,baseline,,,,,,,6.0,graph_distance_profile,4.0,connected_correlation,0.0445672811948853,0.0138082148368606,0.0855121527777777,6.0,0.0,10000.0
granite,field_persistent,disruption,,,,,,,6.0,graph_distance_profile,1.0,connected_correlation,0.0071614583333333,7.233796296295886e-06,0.0156539351851851,6.0,0.0,10000.0
granite,field_persistent,disruption,,,,,,,6.0,graph_distance_profile,2.0,connected_correlation,0.0141670823138214,0.0034222906471547,0.0320641233766233,6.0,0.0,10000.0
granite,field_persistent,disruption,,,,,,,6.0,graph_distance_profile,3.0,connected_correlation,0.0094995685565916,0.0011262194322735,0.0225767821031344,6.0,0.0,10000.0
granite,field_persistent,disruption,,,,,,,6.0,graph_distance_profile,4.0,connected_correlation,0.0052604166666666,0.0,0.0157812499999999,6.0,0.0,10000.0
granite,field_persistent,recovery,,,,,,,6.0,graph_distance_profile,1.0,connected_correlation,0.0,0.0,0.0,6.0,0.0,10000.0
granite,field_persistent,recovery,,,,,,,6.0,graph_distance_profile,2.0,connected_correlation,0.0,0.0,0.0,6.0,0.0,10000.0
granite,field_persistent,recovery,,,,,,,6.0,graph_distance_profile,3.0,connected_correlation,0.0,0.0,0.0,6.0,0.0,10000.0
granite,field_persistent,recovery,,,,,,,6.0,graph_distance_profile,4.0,connected_correlation,0.0,0.0,0.0,6.0,0.0,10000.0
qwen,field_persistent,baseline,,,,,,,6.0,graph_distance_profile,1.0,connected_correlation,-0.0116102430555555,-0.0301963493441358,0.0027676504629629,6.0,0.0,10000.0
qwen,field_persistent,baseline,,,,,,,6.0,graph_distance_profile,2.0,connected_correlation,-0.0062221702390973,-0.0243516992246045,0.0077199445771116,6.0,0.0,10000.0
qwen,field_persistent,baseline,,,,,,,6.0,graph_distance_profile,3.0,connected_correlation,-0.0019157221439198,-0.0097536288270299,0.0049075126262626,6.0,0.0,10000.0
qwen,field_persistent,baseline,,,,,,,6.0,graph_distance_profile,4.0,connected_correlation,-0.0142975777116402,-0.0366877893518518,0.0052048941798941,6.0,0.0,10000.0
qwen,field_persistent,disruption,,,,,,,6.0,graph_distance_profile,1.0,connected_correlation,-0.0092312885802469,-0.0218272569444444,0.0094782021604938,6.0,0.0,10000.0
qwen,field_persistent,disruption,,,,,,,6.0,graph_distance_profile,2.0,connected_correlation,0.0018768584852144,-0.0083765759954618,0.0119174992680427,6.0,0.0,10000.0
qwen,field_persistent,disruption,,,,,,,6.0,graph_distance_profile,3.0,connected_correlation,-0.0071076505119019,-0.0221278623199044,0.0041539474199357,6.0,0.0,10000.0
qwen,field_persistent,disruption,,,,,,,6.0,graph_distance_profile,4.0,connected_correlation,0.0028772872574955,-0.0295787725970017,0.0341465498236331,6.0,0.0,10000.0
qwen,field_persistent,recovery,,,,,,,6.0,graph_distance_profile,1.0,connected_correlation,-0.0108097029320987,-0.0232050540123456,0.0031761188271604,6.0,0.0,10000.0
qwen,field_persistent,recovery,,,,,,,6.0,graph_distance_profile,2.0,connected_correlation,-0.0067012923565799,-0.0157638860296808,0.0021277147771712,6.0,0.0,10000.0
qwen,field_persistent,recovery,,,,,,,6.0,graph_distance_profile,3.0,connected_correlation,-0.0030934936819747,-0.0128182013937827,0.0053407894809283,6.0,0.0,10000.0
qwen,field_persistent,recovery,,,,,,,6.0,graph_distance_profile,4.0,connected_correlation,-0.0014278824955908,-0.0275026179453262,0.0232428075396825,6.0,0.0,10000.0
