actionable_opportunities,agent_count,allocation_inequality_gini,application,autonomous_action_coverage,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,baseline_calibration_sketch_messages,beneficial_actions,commitment_failures,completed_at,complexity,conservation_feasible,controller,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivery_completion,distributed_estimation_mae,dropped_messages,eligible_operational_proposals,environment_seed,event_count,fragmentation,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,net_causal_utility,network_disruption,neutral_actions,operational_bytes,operational_communication_policy,operational_messages,operational_node_count,operator_escalations,operator_executed_actions,operator_minutes,physical_actions,post_disruption_sketch_messages,privacy_boundary_pass,resource_waste,run_id,service_loss,service_reaching_actions,sketch_bytes,sketch_messages,sketch_policy,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,weighted_unmet_critical_need,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc
110,28,,utility_restoration,0.9,44,38,17,76,44,,2026-08-17T00:56:10.192825+00:00,medium,True,always_act,high,,1347,15,,0.0468138425484303,1463,110,787080,24025,high,38,60,274,private_fragmented,3,7.993605777301127e-14,5.927542640729728,high,17,65352,agent_event_triggered,279,16,0,0,0.0,99,5546,True,,v7-development_formal_communication-utility_restoration-medium-high-high-high-modular-private_fragmented-787080-always_act-always_on-agent_event_triggered,727.669755403934,16,2067992,5955,always_on,2026-08-17T00:55:42.964187+00:00,329bc7b45af3a98301269c3f67647dffe5f5e0bc22d73fccbd6e46350940f430,,modular,2133344,6234,,0.8581474357137799,13,15.0,0.0,0,21.0,34,431.6295303672641
110,28,,utility_restoration,0.9,44,38,17,76,44,,2026-08-17T00:55:41.039127+00:00,medium,True,always_act,high,,811,15,,0.049652509649743305,995,110,787080,16975,high,38,60,274,private_fragmented,3,7.993605777301127e-14,5.927542640729728,high,17,65352,agent_event_triggered,279,16,0,0,0.0,99,3040,True,,v7-development_formal_communication-utility_restoration-medium-high-high-high-modular-private_fragmented-787080-always_act-event_triggered-agent_event_triggered,727.669755403934,16,1199631,3449,event_triggered,2026-08-17T00:55:18.716194+00:00,329bc7b45af3a98301269c3f67647dffe5f5e0bc22d73fccbd6e46350940f430,,modular,1264983,3728,,0.8581474357137799,13,15.0,0.0,0,21.0,34,431.6295303672641
110,28,,utility_restoration,0.9,44,38,17,0,44,,2026-08-17T00:54:56.034844+00:00,medium,True,always_act,high,,52,15,,0.05408690206893945,69,110,787080,7554,high,38,60,274,private_fragmented,3,7.993605777301127e-14,5.927542640729728,high,17,65352,agent_event_triggered,279,16,0,0,0.0,99,0,True,,v7-development_formal_communication-utility_restoration-medium-high-high-high-modular-private_fragmented-787080-always_act-none-agent_event_triggered,727.669755403934,16,0,0,none,2026-08-17T00:54:43.124179+00:00,329bc7b45af3a98301269c3f67647dffe5f5e0bc22d73fccbd6e46350940f430,,modular,65352,279,,0.8581474357137799,13,15.0,0.0,0,21.0,34,431.6295303672641
110,28,,utility_restoration,0.9,44,38,17,76,44,,2026-08-17T00:55:16.913396+00:00,medium,True,always_act,high,,679,15,,0.050547870834478814,627,110,787080,15771,high,38,60,274,private_fragmented,3,7.993605777301127e-14,5.927542640729728,high,17,65352,agent_event_triggered,279,16,0,0,0.0,99,2764,True,,v7-development_formal_communication-utility_restoration-medium-high-high-high-modular-private_fragmented-787080-always_act-periodic-agent_event_triggered,727.669755403934,16,1014861,2925,periodic,2026-08-17T00:54:57.316308+00:00,329bc7b45af3a98301269c3f67647dffe5f5e0bc22d73fccbd6e46350940f430,,modular,1080213,3204,,0.8581474357137799,13,15.0,0.0,0,21.0,34,431.6295303672641
182,28,,utility_restoration,0.7472527472527473,69,32,35,150,69,,2026-08-17T00:44:16.580114+00:00,medium,True,always_act,high,,26719,15,,0.03507815682461244,7833,182,787075,104020,high,32,60,270,private_fragmented,3,1.5365486660812167e-13,21.56718709710432,high,35,68264,agent_event_triggered,293,16,0,0,0.0,136,30659,True,,v7-development_formal_communication-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787075-always_act-always_on-agent_event_triggered,1176.3526423086432,15,11899312,34700,always_on,2026-08-17T00:42:55.577145+00:00,44f8b8c835cf06387f688e33d146b7996c73a2db15d4a0d6cd406843a56bfad9,,scale_free,11967576,34993,,0.9049878410084196,24,19.0,0.0,0,16.333333333333332,30,637.7873605429276
182,28,,utility_restoration,0.7472527472527473,69,32,35,150,69,,2026-08-17T00:42:51.252247+00:00,medium,True,always_act,high,,15515,15,,0.04037485201278349,5488,182,787075,62235,high,32,60,270,private_fragmented,3,1.5365486660812167e-13,21.56718709710432,high,35,68264,agent_event_triggered,293,16,0,0,0.0,136,15949,True,,v7-development_formal_communication-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787075-always_act-event_triggered-agent_event_triggered,1176.3526423086432,15,6870881,19990,event_triggered,2026-08-17T00:41:52.596320+00:00,44f8b8c835cf06387f688e33d146b7996c73a2db15d4a0d6cd406843a56bfad9,,scale_free,6939145,20283,,0.9049878410084196,24,19.0,0.0,0,16.333333333333332,30,637.7873605429276
182,28,,utility_restoration,0.7472527472527473,69,32,35,0,69,,2026-08-17T00:40:57.520271+00:00,medium,True,always_act,high,,234,15,,0.05274354556774282,77,182,787075,7676,high,32,60,270,private_fragmented,3,1.5365486660812167e-13,21.56718709710432,high,35,68264,agent_event_triggered,293,16,0,0,0.0,136,0,True,,v7-development_formal_communication-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787075-always_act-none-agent_event_triggered,1176.3526423086432,15,0,0,none,2026-08-17T00:40:46.100863+00:00,44f8b8c835cf06387f688e33d146b7996c73a2db15d4a0d6cd406843a56bfad9,,scale_free,68264,293,,0.9049878410084196,24,19.0,0.0,0,16.333333333333332,30,637.7873605429276
182,28,,utility_restoration,0.7472527472527473,69,32,35,150,69,,2026-08-17T00:41:48.408306+00:00,medium,True,always_act,high,,14345,15,,0.042127393667294774,3967,182,787075,59091,high,32,60,270,private_fragmented,3,1.5365486660812167e-13,21.56718709710432,high,35,68264,agent_event_triggered,293,16,0,0,0.0,136,15576,True,,v7-development_formal_communication-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787075-always_act-periodic-agent_event_triggered,1176.3526423086432,15,6329538,18435,periodic,2026-08-17T00:40:58.742727+00:00,44f8b8c835cf06387f688e33d146b7996c73a2db15d4a0d6cd406843a56bfad9,,scale_free,6397802,18728,,0.9049878410084196,24,19.0,0.0,0,16.333333333333332,30,637.7873605429276
138,28,,utility_restoration,0.6956521739130435,34,39,23,150,34,,2026-08-17T00:54:35.213757+00:00,medium,True,always_act,high,,26880,15,,0.030332952720073112,7332,138,787079,110350,high,39,60,270,private_fragmented,3,9.059419880941277e-14,1.2445359182035616,high,23,65609,agent_event_triggered,280,16,0,0,0.0,96,31976,True,,v7-development_formal_communication-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787079-always_act-always_on-agent_event_triggered,701.5450818233833,10,12698731,36687,always_on,2026-08-17T00:52:52.078977+00:00,743d38928b141a18595499e5c58bd686f33cd630d3c9900e15dabb670e2d886b,,scale_free,12764340,36967,,0.8918944220714977,15,19.0,0.0,0,13.666666666666666,36,256.5709871209364
138,28,,utility_restoration,0.6956521739130435,34,39,23,150,34,,2026-08-17T00:52:46.491197+00:00,medium,True,always_act,high,,16459,15,,0.03525843620778287,5437,138,787079,69273,high,39,60,270,private_fragmented,3,9.059419880941277e-14,1.2445359182035616,high,23,65609,agent_event_triggered,280,16,0,0,0.0,96,17652,True,,v7-development_formal_communication-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787079-always_act-event_triggered-agent_event_triggered,701.5450818233833,10,7773831,22363,event_triggered,2026-08-17T00:51:29.566943+00:00,743d38928b141a18595499e5c58bd686f33cd630d3c9900e15dabb670e2d886b,,scale_free,7839440,22643,,0.8918944220714977,15,19.0,0.0,0,13.666666666666666,36,256.5709871209364
138,28,,utility_restoration,0.6956521739130435,34,39,23,0,34,,2026-08-17T00:50:17.704764+00:00,medium,True,always_act,high,,221,15,,0.0521062478487401,51,138,787079,7570,high,39,60,270,private_fragmented,3,9.059419880941277e-14,1.2445359182035616,high,23,65609,agent_event_triggered,280,16,0,0,0.0,96,0,True,,v7-development_formal_communication-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787079-always_act-none-agent_event_triggered,701.5450818233833,10,0,0,none,2026-08-17T00:50:03.843723+00:00,743d38928b141a18595499e5c58bd686f33cd630d3c9900e15dabb670e2d886b,,scale_free,65609,280,,0.8918944220714977,15,19.0,0.0,0,13.666666666666666,36,256.5709871209364
138,28,,utility_restoration,0.6956521739130435,34,39,23,150,34,,2026-08-17T00:51:24.257703+00:00,medium,True,always_act,high,,14358,15,,0.03783363268932064,4420,138,787079,61320,high,39,60,270,private_fragmented,3,9.059419880941277e-14,1.2445359182035616,high,23,65609,agent_event_triggered,280,16,0,0,0.0,96,15768,True,,v7-development_formal_communication-utility_restoration-medium-high-high-high-scale_free-private_fragmented-787079-always_act-periodic-agent_event_triggered,701.5450818233833,10,6702609,19373,periodic,2026-08-17T00:50:19.388264+00:00,743d38928b141a18595499e5c58bd686f33cd630d3c9900e15dabb670e2d886b,,scale_free,6768218,19653,,0.8918944220714977,15,19.0,0.0,0,13.666666666666666,36,256.5709871209364
