run_id,application,scenario,method,environment_seed,operator_seed,step,agent_id,role,disruption_step,affected_demand,eligible_intervention,future_loss,component_backlog,component_unmet,component_congestion,component_lateness,component_commitment,component_safety,local_kpi_risk,local_disruption_risk,distributed_energy,energy_residual,distributed_entropy,entropy_residual,entropy_slope,entropy_acceleration,flow_entropy,belief_entropy,disagreement,consensus_confidence,free_energy,free_energy_residual
monitoring_development-commercial-thermohitl_rule-compound-partition-e10603-o40603-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10603,40603,20,supplier_01,supplier,8,0,0,0.836597628686934,0.0,0.0,0.8,0.5,0.0,0.77,0.195,0.5314285714285715,0.16666666666666666,4.085956198960196,0.20796262199404386,8.95960899675777,5.551115123125783e-17,1.1102230246251565e-16,0.0,0.9930121816649432,0.04386858731552116,1.0,0.12024370399840753,5.676425607512805
monitoring_development-commercial-thermohitl_rule-compound-partition-e10603-o40603-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10603,40603,20,supplier_02,supplier,8,0,0,0.836597628686934,0.0,0.0,0.0,0.5,0.0,0.1,0.075,0.25142857142857145,0.13703703703703707,2.990892561047917,0.2079626219940438,8.959608996757773,-5.551115123125783e-17,-5.551115123125783e-17,0.0,0.87982466595497,0.0002240936135846248,0.9999999999999999,0.10067346156169674,4.893615910044373
monitoring_development-commercial-thermohitl_rule-compound-partition-e10603-o40603-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10603,40603,20,warehouse_07,warehouse,8,0,0,0.836597628686934,0.0,0.0,1.0,0.5,0.0,0.75,0.22499999999999998,0.6014285714285714,0.4,13.361848563228046,0.4649239400962002,5.00382378073541,0.0453634211479545,0.06341943408485673,0.0,0.9621047576760863,0.015042681795467536,0.7741345477272938,0.3107266659861219,14.471705522034384
monitoring_development-commercial-thermohitl_rule-compound-partition-e10603-o40603-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10603,40603,21,carrier_05,carrier,8,0,0,0.8411842203170155,0.0,0.0,0.8,0.5,0.0,0.62,0.195,0.5314285714285715,0.3592592592592592,12.195792176906432,0.43761653188514793,1.186814433294232,0.018056012936902233,0.036112025873804465,0.0,0.9930121816649432,0.005361509762545619,0.9523833817382796,0.2755732938436881,12.796138112894258
monitoring_development-commercial-thermohitl_rule-compound-partition-e10603-o40603-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10603,40603,21,carrier_06,carrier,8,0,0,0.8411842203170155,0.0,0.0,0.0,0.5,0.0,0.1,0.075,0.25142857142857145,0.3296296296296296,11.053797240226482,0.41956051894824575,1.5508341301112578,0.033451747664319076,0.06690349532863815,0.0,0.87982466595497,0.033856280220288595,0.9326599326599326,0.214260621226374,10.343631208201693
monitoring_development-commercial-thermohitl_rule-compound-partition-e10603-o40603-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10603,40603,21,manufacturer_03,manufacturer,8,0,0,0.8411842203170155,0.0,0.0,0.0,0.5,0.0,0.25,0.075,0.25142857142857145,0.14444444444444446,3.2001130974907723,0.20796262199404386,4.008051965395871,0.0,-5.551115123125783e-17,0.0,0.87982466595497,0.00068821552633898,1.0,0.10903354946331523,5.6052660034089214
monitoring_development-commercial-thermohitl_rule-compound-partition-e10603-o40603-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10603,40603,21,manufacturer_04,manufacturer,8,0,0,0.8411842203170155,0.0,0.0,0.0,0.5,0.0,0.1,0.075,0.25142857142857145,0.14444444444444446,3.2001130974907723,0.20796262199404386,4.008051965395871,0.0,-5.551115123125783e-17,0.0,0.87982466595497,0.00068821552633898,1.0,0.10734905222516346,5.537886113882851
monitoring_development-commercial-thermohitl_rule-compound-partition-e10603-o40603-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10603,40603,21,retailer_08,retailer,8,1,1,0.8411842203170155,1.0,1.0,0.9850257634987342,0.5,0.0,0.1,0.92275386452481,0.5014285714285714,0.3592592592592593,12.325925925925926,0.43761653188514793,2.5014449498224467,-0.007883419677117254,-0.0007209156515090576,0.0,0.9817075791008616,0.0044462170701558765,1.0,0.22581524189243013,12.762170968907323
monitoring_development-commercial-thermohitl_rule-compound-partition-e10603-o40603-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10603,40603,21,supplier_01,supplier,8,0,0,0.8411842203170155,0.0,0.0,0.8,0.5,0.0,0.77,0.195,0.5314285714285715,0.15925925925925927,3.8121902894821265,0.20796262199404386,8.95960899675777,0.0,-5.551115123125783e-17,0.0,0.9930121816649432,0.049044312230553895,1.0,0.11171254492139997,5.335179244432502
monitoring_development-commercial-thermohitl_rule-compound-partition-e10603-o40603-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10603,40603,21,supplier_02,supplier,8,0,0,0.8411842203170155,0.0,0.0,0.0,0.5,0.0,0.1,0.075,0.25142857142857145,0.15185185185185188,3.538424380004057,0.20796262199404386,8.95960899675777,5.551115123125783e-17,1.1102230246251565e-16,0.0,0.87982466595497,0.0014909765665534185,1.0,0.11399647317628767,5.42653637462801
monitoring_development-commercial-thermohitl_rule-compound-partition-e10603-o40603-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10603,40603,21,warehouse_07,warehouse,8,0,0,0.8411842203170155,0.0,0.0,1.0,0.5,0.0,0.75,0.22499999999999998,0.6014285714285714,0.35185185185185186,11.513441738838956,0.43761653188514793,6.096120109177501,-0.027307408211052264,-0.07267082935900676,0.0,0.9621047576760863,0.02296831251084172,0.9523833817382796,0.27591634313969304,13.079292608177228
monitoring_development-commercial-thermohitl_rule-compound-partition-e10603-o40603-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10603,40603,22,carrier_05,carrier,8,0,0,0.8447674122477173,0.0,0.0,0.8,0.5,0.0,0.62,0.195,0.5314285714285715,0.3592592592592592,12.195792176906432,0.43761653188514793,1.186814433294232,0.0,-0.018056012936902233,0.0,0.9930121816649432,0.005361509762545619,0.9523833817382796,0.2755732938436881,12.796138112894258
monitoring_development-commercial-thermohitl_rule-compound-partition-e10603-o40603-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10603,40603,22,carrier_06,carrier,8,0,0,0.8447674122477173,0.0,0.0,0.0,0.5,0.0,0.1,0.075,0.25142857142857145,0.3296296296296296,11.053797240226482,0.41956051894824575,1.5508341301112578,0.0,-0.033451747664319076,0.0,0.87982466595497,0.033856280220288595,0.9326599326599326,0.214260621226374,10.343631208201693
monitoring_development-commercial-thermohitl_rule-compound-partition-e10603-o40603-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10603,40603,22,manufacturer_03,manufacturer,8,0,0,0.8447674122477173,0.0,0.0,0.0,0.5,0.0,0.25,0.075,0.25142857142857145,0.14444444444444446,3.2001130974907723,0.20796262199404386,4.008051965395871,0.0,0.0,0.0,0.87982466595497,0.00068821552633898,1.0,0.10903354946331523,5.6052660034089214
monitoring_development-commercial-thermohitl_rule-compound-partition-e10603-o40603-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10603,40603,22,manufacturer_04,manufacturer,8,0,0,0.8447674122477173,0.0,0.0,0.0,0.5,0.0,0.1,0.075,0.25142857142857145,0.14444444444444446,3.2001130974907723,0.20796262199404386,4.008051965395871,0.0,0.0,0.0,0.87982466595497,0.00068821552633898,1.0,0.10734905222516346,5.537886113882851
monitoring_development-commercial-thermohitl_rule-compound-partition-e10603-o40603-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10603,40603,22,retailer_08,retailer,8,1,1,0.8447674122477173,1.0,1.0,0.9860652895152152,0.5,0.0,0.1,0.9229097934272822,0.5014285714285714,0.3592592592592593,12.325925925925926,0.43761653188514793,2.5014449498224467,0.0,0.007883419677117254,0.0,0.9817075791008616,0.0044462170701558765,1.0,0.22578248810098034,12.760911317563089
monitoring_development-commercial-thermohitl_rule-compound-partition-e10603-o40603-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10603,40603,22,supplier_01,supplier,8,0,0,0.8447674122477173,0.0,0.0,0.8,0.5,0.0,0.77,0.195,0.5314285714285715,0.15925925925925927,3.8121902894821265,0.20796262199404386,8.95960899675777,0.0,0.0,0.0,0.9930121816649432,0.049044312230553895,1.0,0.11171254492139997,5.335179244432502
monitoring_development-commercial-thermohitl_rule-compound-partition-e10603-o40603-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10603,40603,22,supplier_02,supplier,8,0,0,0.8447674122477173,0.0,0.0,0.0,0.5,0.0,0.1,0.075,0.25142857142857145,0.15185185185185188,3.538424380004057,0.20796262199404386,8.95960899675777,0.0,-5.551115123125783e-17,0.0,0.87982466595497,0.0014909765665534185,1.0,0.11399647317628767,5.42653637462801
monitoring_development-commercial-thermohitl_rule-compound-partition-e10603-o40603-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10603,40603,22,warehouse_07,warehouse,8,0,0,0.8447674122477173,0.0,0.0,1.0,0.5,0.0,0.75,0.22499999999999998,0.6014285714285714,0.35185185185185186,11.513441738838956,0.43761653188514793,6.096120109177501,0.0,0.027307408211052264,0.0,0.9621047576760863,0.02296831251084172,0.9523833817382796,0.27591634313969304,13.079292608177228
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,0,carrier_05,carrier,8,0,0,0.4608404556603829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11600000000000002,0.023611111111111117,-0.7408692151711168,0.4661549016044883,0.6114643419318804,-0.004844453389733161,-0.004844453389733161,0.0,0.5495260767704996,0.003270733981029854,0.8613236244745905,-0.05187488742995038,0.30178913805128077
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,0,carrier_06,carrier,8,0,0,0.4608404556603829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11600000000000002,0.021250000000000005,-0.8318719366878004,0.5241190806271339,0.5571271376935948,0.053119725632912396,0.053119725632912396,0.0,0.5495260767704996,0.0026653242827362803,0.7516528724020665,-0.0629385297276234,0.7443348299582014
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,0,manufacturer_03,manufacturer,8,0,0,0.4608404556603829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08800000000000002,0.026111111111111113,-0.5266451844421663,0.4623960532171614,0.691696109737334,-0.00860330177706009,-0.00860330177706009,0.0,0.46114108320798414,0.0065978465485693714,0.8724645593628645,-0.049901777778281114,0.7521470862549314
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,0,manufacturer_04,manufacturer,8,0,0,0.4608404556603829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11600000000000002,0.021250000000000005,-0.6797397148032612,0.3667601801928553,1.0748347584704772,-0.10423917480136619,-0.10423917480136619,0.0,0.5495260767704996,0.0033885780161281073,0.8600762459774324,-0.03776828944553954,0.2668075529452685
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,0,retailer_08,retailer,8,1,0,0.4608404556603829,0.09848687609314022,0.6128,0.4835436848699691,0.0,0.0,0.0,0.2957663031677515,0.2132,0.025000000000000005,-1.0444444444444445,0.4996094260620401,0.021729182746759168,0.028610071067818654,0.028610071067818654,0.0,0.7799471334988042,0.01337869702875625,0.7794654015086946,-0.10001247380048124,0.2314286671929878
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,0,supplier_01,supplier,8,0,0,0.4608404556603829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11600000000000002,0.028472222222222225,-1.021489049740049,0.4417967062723314,0.3937543743737315,-0.029202648721890045,-0.029202648721890045,0.0,0.5495260767704996,0.003223697903903473,0.8997949802569625,-0.04402749166412636,0.8944222189885511
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,0,supplier_02,supplier,8,0,0,0.4608404556603829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11600000000000002,0.02791666666666667,-1.0420214929509044,0.44159756526909755,0.38578873424437665,-0.029401789725123917,-0.029401789725123917,0.0,0.5495260767704996,0.002872292470578329,0.9209465539314957,-0.04437789648209026,0.908438411707107
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,0,warehouse_07,warehouse,8,0,0,0.4608404556603829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144,0.026388888888888892,-0.9810774683295931,0.5987817199258791,0.35048741245174764,0.12778236493165768,0.12778236493165768,0.0,0.6244002033632365,0.0016118766642910492,0.6005199357253451,-0.07092496693665383,0.7943597948766459
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,1,carrier_05,carrier,8,0,0,0.2777746196766381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11600000000000002,0.04555555555555556,0.10492078480747037,0.47099935499422146,0.5137973508670506,0.004844453389733161,0.009688906779466322,0.0,0.5495260767704996,0.005041678364825534,0.8679992763096821,-0.035699685374127654,0.34521894418162835
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,1,carrier_06,carrier,8,0,0,0.2777746196766381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11600000000000002,0.042833333333333334,0.0,0.5342125921681555,0.7606181865658846,0.010093511541021671,-0.043026214091890724,0.0,0.5495260767704996,0.004611159541317673,0.790668847896107,-0.048580839002518486,0.17002720095400492
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,1,manufacturer_03,manufacturer,8,0,0,0.2777746196766381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08800000000000002,0.052444444444444446,0.30268975717107904,0.46926904673488157,0.8186500949114868,0.006872993517720194,0.015476295294780285,0.0,0.46114108320798414,0.011231138886690698,0.8751777336589902,-0.031128832404372753,0.0012292712985970122
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,1,manufacturer_04,manufacturer,8,0,0,0.2777746196766381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11600000000000002,0.042833333333333334,0.0,0.405022156369161,0.3680815302451487,0.03826197617630572,0.1425011509776719,0.0,0.5495260767704996,0.004613482610188127,0.9025375197440206,-0.0264742172561164,0.1849553346316571
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,1,retailer_08,retailer,8,1,0,0.2777746196766381,0.3005751053847985,1.0,0.6984619776612069,0.0,0.0,0.0,0.5249993388031005,0.31,0.05111111111111112,0.0,0.5001526556307091,0.0,0.0005432295686689792,-0.028066841499149675,0.0,0.9052321189295571,0.03783332587425962,0.810243448511295,-0.1108806837741083,0.18654295370127813
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,1,supplier_01,supplier,8,0,0,0.2777746196766381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11600000000000002,0.05611111111111111,0.0,0.4218926295779746,0.4024086934005422,-0.019904076694356843,0.009298572027533203,0.0,0.5495260767704996,0.0054878669974306234,0.9012429329551904,-0.018751688477757003,0.1166099084662231
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,1,supplier_02,supplier,8,0,0,0.2777746196766381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11600000000000002,0.05716666666666667,0.03901164210062514,0.44352468395329264,0.46287348161218045,0.001927118684195095,0.03132890840931901,0.0,0.5495260767704996,0.005046098902587646,0.9179326887807218,-0.02166693618941258,0.0
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,1,warehouse_07,warehouse,8,0,0,0.2777746196766381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144,0.051944444444444446,0.0,0.5900195346145855,0.0,-0.008762185311293691,-0.13654455024295137,0.0,0.6244002033632365,0.0027658000018251725,0.6963912662043004,-0.051002942781324875,0.0025211713365122512
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,2,carrier_05,carrier,8,0,0,0.10761303969146943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11600000000000002,0.05694444444444444,0.5438750885938257,0.47099935499422146,0.5137973508670506,0.0,-0.004844453389733161,0.0,0.5495260767704996,0.005041678364825534,0.8258295155747923,-0.026724668179584167,0.7042196319633678
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,2,carrier_06,carrier,8,0,0,0.10761303969146943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11600000000000002,0.055555555555555566,0.49034407593695356,0.5572483169117621,1.225031762610143,0.0230357247436066,0.012942213202584929,0.0,0.5495260767704996,0.005183980180330705,0.790307453579383,-0.04311840559616009,0.04847013530033084
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,2,manufacturer_03,manufacturer,8,0,0,0.10761303969146943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08800000000000002,0.06597222222222222,0.7287299645188117,0.43506047933217123,0.18676910336455177,-0.03420856740271033,-0.04108156092043053,0.0,0.46114108320798414,0.010692071601912117,0.916074742930846,-0.014063386776250006,0.6813885538263128
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,2,manufacturer_04,manufacturer,8,0,0,0.10761303969146943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11600000000000002,0.053125000000000006,0.3241229914216325,0.4088412007150033,0.2975383385468799,0.003819044345842293,-0.03444293183046343,0.0,0.5495260767704996,0.004497739685486608,0.9224109569413205,-0.018710584579250678,0.495500641706286
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,2,retailer_08,retailer,8,1,0,0.10761303969146943,0.6359971310303445,1.0,0.8005534935592941,0.0,0.0,0.0,0.674481876446032,0.31,0.0638888888888889,0.5111111111111111,0.5001526556307091,0.0,0.0,-0.0005432295686689792,0.0,0.9052321189295571,0.03783332587425962,0.8155516409101897,-0.1170217643310414,0.4227177608362355
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,2,supplier_01,supplier,8,0,0,0.10761303969146943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11600000000000002,0.07013888888888889,0.5184441910740953,0.4218926295779746,0.4024086934005422,0.0,0.019904076694356843,0.0,0.5495260767704996,0.0054878669974306234,0.90112659326363,-0.0073871079241902005,0.5711931306088952
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,2,supplier_02,supplier,8,0,0,0.10761303969146943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11600000000000002,0.06979166666666667,0.5056114140673108,0.4438126084812162,0.4743904627291218,0.0002879245279235332,-0.0016391941562715617,0.0,0.5495260767704996,0.004920616476373451,0.924960930012019,-0.01159224699411493,0.40298756781190603
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,2,warehouse_07,warehouse,8,0,0,0.10761303969146943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144,0.06458333333333333,0.4852067914021354,0.5855200673784625,0.17997868944491735,-0.004499467236122934,0.004262718075170757,0.0,0.6244002033632365,0.0027878920428859857,0.7542948902139859,-0.04091430042634041,0.40606686553589094
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,3,carrier_05,carrier,8,0,0,0.10761303969146943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11600000000000002,0.0,-1.6508964303379516,0.48198646119643934,0.2922909151658584,0.010987106202217878,0.010987106202217878,0.0,0.5495260767704996,0.0022728646616718452,0.8879854833262084,-0.07273616517748896,1.1362402479528237
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,3,carrier_06,carrier,8,0,0,0.10761303969146943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11600000000000002,0.0,-1.6508964303379516,0.5342125921681555,0.7606181865658846,-0.0230357247436066,-0.0460714494872132,0.0,0.5495260767704996,0.0016457589656693064,0.7999994951626954,-0.080483562890477,1.4461361564723456
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,3,manufacturer_03,manufacturer,8,0,0,0.10761303969146943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08800000000000002,0.0,-1.3489815189531904,0.46926904673488157,0.8186500949114868,0.03420856740271033,0.06841713480542067,0.0,0.46114108320798414,0.003191145196267253,0.8682881835392192,-0.07098935927593021,1.5956503461608953
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,3,manufacturer_04,manufacturer,8,0,0,0.10761303969146943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11600000000000002,0.0,-1.3489815189531904,0.383100153278205,0.7730121690157962,-0.02574104743679828,-0.029560091782640574,0.0,0.5495260767704996,0.0030607321638117784,0.8935231099857381,-0.057934049776170685,1.0734379661705142
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,3,retailer_08,retailer,8,1,0,0.10761303969146943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05999999999999999,0.0,-2.0444444444444447,0.5001526556307091,0.0,0.0,0.0,0.0,0.35528207089212605,0.011463622236283168,0.8112294668878206,-0.07731632278645607,1.1042814231125764
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,3,supplier_01,supplier,8,0,0,0.10761303969146943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11600000000000002,0.0,-2.0737767642963814,0.4218926295779745,0.4024086934005444,-5.551115123125783e-17,-5.551115123125783e-17,0.0,0.5495260767704996,0.0027316293318734603,0.899632315493618,-0.06374487614943875,1.6831175984010465
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,3,supplier_02,supplier,8,0,0,0.10761303969146943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11600000000000002,0.0,-2.0737767642963814,0.44352468395329264,0.46287348161218045,-0.0002879245279235332,-0.0005758490558470664,0.0,0.5495260767704996,0.0023323608687405763,0.9179326887807218,-0.06694248643986317,1.8110220100180234
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,3,warehouse_07,warehouse,8,0,0,0.10761303969146943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144,0.0,-1.9941465932351512,0.5900195346145855,0.0,0.004499467236122934,0.008998934472245868,0.0,0.6244002033632365,0.002297245555798761,0.6963912662043004,-0.08904509809367893,1.5191650411576498
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,4,carrier_05,carrier,8,0,0,0.08362117081081727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11600000000000002,0.03625,-0.25373699999357635,0.4779059079419818,0.3745572362924655,-0.004080553254457553,-0.01506765945667543,0.0,0.5495260767704996,0.0054744548783403285,0.8628251102866261,-0.04427823604624911,0.002076917296770231
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,4,carrier_06,carrier,8,0,0,0.08362117081081727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11600000000000002,0.03170833333333333,-0.4287834113815498,0.535344391005563,0.7834359077920859,0.0011317988374074384,0.02416752358101404,0.0,0.5495260767704996,0.004431557318797097,0.8022094418461432,-0.05718098433827681,0.5140330143843377
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,4,manufacturer_03,manufacturer,8,0,0,0.08362117081081727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08800000000000002,0.03766666666666667,-0.16271761512664942,0.4806105583858547,1.0281439782212631,0.011341511650973135,-0.022867055751737198,0.0,0.46114108320798414,0.009625968300825426,0.8738150070316195,-0.04442180285587746,0.5329480893587853
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,4,manufacturer_04,manufacturer,8,0,0,0.08362117081081727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11600000000000002,0.035250000000000004,-0.23882746736330795,0.3943111567265784,0.5659289581990514,0.011211003448373391,0.03695205088517167,0.0,0.5495260767704996,0.005500320532068106,0.8765158687555115,-0.031018969333108798,0.003165251551961179
monitoring_development-commercial-thermohitl_rule-compound-partition-e10604-o40604-rnone,commercial,human_v3_development-partition-compound-p0.5-o0.5,thermohitl_rule,10604,40604,4,retailer_08,retailer,8,1,0,0.08362117081081727,0.26818189738794046,0.7776,0.5773467882107264,0.0,0.0,0.0,0.42715477718678513,0.25439999999999996,0.03972222222222223,-0.4555555555555557,0.492160857669352,0.3196719184542829,-0.007991797961357072,-0.007991797961357072,0.0,0.8422279882465551,0.022604658053385573,0.8120782847153798,-0.1023556979017672,0.14131252312605969
