accepted_physical_actions_v8,action_policy_id,actionable_opportunities,agent_count,allocation_inequality_gini,application,attempted_sketch_messages,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,belief_updates_from_delivered_sketches,beneficial_actions,commitment_failures,completed_at,complexity,consensus_recovery_steps,conservation_feasible,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivered_sketch_messages,delivered_useful_sketch_bytes,delivery_completion,detected_groups,detection_groups,detection_recall,disagreement_time_integrated_error,dropped_messages,dropped_sketch_messages,encoding,environment_seed,estimator_target,event_count,false_alarm_groups,false_alarm_rate,forwarded_sketch_messages,fragmentation,fully_counted_bytes,fully_counted_messages,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,maximum_detection_delay_steps,maximum_message_age,mean_detection_delay_steps,mean_message_age,mean_quantization_l1_error,net_causal_utility,network_disruption,neutral_actions,normalized_autonomous_reward,normalized_time_integrated_estimation_error,operational_bytes,operational_messages,operational_node_count,operator_escalation_requests,operator_executed_actions,physical_actions,pointwise_estimation_mae_max,pointwise_estimation_mae_p90,pointwise_estimation_mae_p95,primary_distributed_state_error,primary_distributed_state_error_p95,privacy_boundary_pass,proposed_physical_actions,redundant_sketch_bytes,resource_waste,retries,run_id,scheduler,service_loss,service_reaching_actions,sketch_bytes,sketch_header_bytes,sketch_integrity_bytes,sketch_messages,sketch_on_wire_bytes,sketch_payload_bytes,stage,stale_belief_rows,stale_sketch_bytes,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,transmitted_sketch_messages,trigger_activation_rate,trigger_activations,trigger_configuration_digest,trigger_evaluations,trigger_reasons,weighted_unmet_critical_need,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc,candidate_name,configuration_digest,method,panel_id,sketch_on_wire_bytes_always,fully_counted_bytes_always,transmitted_sketch_messages_always,fully_counted_messages_always,normalized_time_integrated_estimation_error_always,primary_distributed_state_error_always,primary_distributed_state_error_p95_always,pointwise_estimation_mae_p95_always,disagreement_time_integrated_error_always,mean_detection_delay_steps_always,service_loss_always,autonomous_harmful_actions_always,normalized_autonomous_reward_always,sketch_byte_reduction,fully_counted_byte_reduction,message_reduction,estimation_error_increase,primary_estimation_error_increase,primary_p95_increase,pointwise_p95_increase,disagreement_error_increase,detection_delay_increase,service_loss_increase,harmful_action_increase,reward_degradation
139,frozen_local_rule,177,28,0.4649249781463079,humanitarian,9286,50,88,0,997,50,0.0,2026-08-17T03:52:17.788164+00:00,medium,31.0,True,high,13952.997169717986,162,15,7873,154666,112.14427783702172,84,84,1.0,0.0664288014209126,103,1413,uint8_simplex,880302,pooled_current_private_evidence_pre_exchange,24601,72,0.8571428571428571,6992,high,390561,9006,88,60,420,private_fragmented,3,9.947598300641405e-14,12.0,52.0,0.4285714285714285,17.066666666666666,0.0011497629186043,128.39276700390718,high,0,-15.46644630125145,0.0776574603631705,98637,420,16,88,0,139,0.1813209544249915,0.1236032802318236,0.138641054822767,0.0720431308920415,0.1314097712486509,True,281,113016,3.0,0,v8-pilots_v3-humanitarian-medium-high-high-high-small_world-private_fragmented-880302-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,27202.272998342916,61,0,206064,34344,0,291924,51516,pilots_v3,178,0,2026-08-17T03:52:12.447329+00:00,a400bc044a7208b988280d5bd749cebf207602176cac46eab925e013f3014c1c,12.0,small_world,98637,420,8586,0.7119047619047619,299,314c8c128df2,420,"{'initial_reference': 84, 'kpi_change': 312, 'maximum_silence': 24}",1257.5332413682784,nan,nan,nan,nan,nan,nan,nan,nan,kpi_012_u8,314c8c128df2,kpi_change,humanitarian:880302,401268,499916,11802,12222,0.0762740239596123,0.0707203719490159,0.1314097712486509,0.1370325091595054,0.0651667199384195,0.4285714285714285,27202.272998342916,88,-15.46644630125145,0.27249618708693446,0.21874674945390826,0.27249618708693446,0.0013834364035582025,0.0013227589430255954,0.0,0.0016085456632616013,0.0012620814824930993,0.0,0.0,0,0.0
139,frozen_local_rule,177,28,0.4649249781463079,humanitarian,8303,50,88,0,900,50,0.0,2026-08-17T03:52:23.022684+00:00,medium,31.0,True,high,13952.997169717986,162,15,7113,138924,112.14427783702172,84,84,1.0,0.0648357121397712,103,1190,uint8_simplex,880302,pooled_current_private_evidence_pre_exchange,22858,72,0.8571428571428571,6353,high,362946,8194,88,60,420,private_fragmented,3,9.947598300641405e-14,24.0,48.0,0.5714285714285714,17.6,0.0011101963372041,128.39276700390718,high,0,-15.46644630125145,0.0778538601155079,98630,420,16,87,0,139,0.1813209544249915,0.1245177648094386,0.1417971159791216,0.0713447861276395,0.1299651811815571,True,280,102918,3.0,0,v8-pilots_v3-humanitarian-medium-high-high-high-small_world-private_fragmented-880302-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule,matched_random,27202.272998342916,61,0,186576,31096,0,264316,46644,pilots_v3,197,0,2026-08-17T03:52:17.694858+00:00,a400bc044a7208b988280d5bd749cebf207602176cac46eab925e013f3014c1c,12.0,small_world,98630,420,7774,0.6357142857142857,267,681a73b1e0f1,420,"{'initial_reference': 84, 'matched_random_selected': 158, 'matched_random_wait': 153, 'maximum_silence': 25}",1257.5332413682784,nan,nan,nan,nan,nan,nan,nan,nan,random_045_u8,681a73b1e0f1,matched_random,humanitarian:880302,401268,499916,11802,12222,0.0762740239596123,0.0707203719490159,0.1314097712486509,0.1370325091595054,0.0651667199384195,0.4285714285714285,27202.272998342916,88,-15.46644630125145,0.3412980850703271,0.2739860296529817,0.3412980850703271,0.0015798361558956031,0.0006244141786236057,-0.0014445900670937983,0.004764606819616185,-0.0003310077986483084,0.1428571428571429,0.0,0,0.0
139,frozen_local_rule,177,28,0.4649249781463079,humanitarian,8303,50,88,0,900,50,0.0,2026-08-17T03:52:23.022684+00:00,medium,31.0,True,high,13952.997169717986,162,15,7113,138924,112.14427783702172,84,84,1.0,0.0648357121397712,103,1190,uint8_simplex,880302,pooled_current_private_evidence_pre_exchange,22858,72,0.8571428571428571,6353,high,362946,8194,88,60,420,private_fragmented,3,9.947598300641405e-14,24.0,48.0,0.5714285714285714,17.6,0.0011101963372041,128.39276700390718,high,0,-15.46644630125145,0.0778538601155079,98630,420,16,87,0,139,0.1813209544249915,0.1245177648094386,0.1417971159791216,0.0713447861276395,0.1299651811815571,True,280,102918,3.0,0,v8-pilots_v3-humanitarian-medium-high-high-high-small_world-private_fragmented-880302-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule,matched_random,27202.272998342916,61,0,186576,31096,0,264316,46644,pilots_v3,197,0,2026-08-17T03:52:17.694858+00:00,a400bc044a7208b988280d5bd749cebf207602176cac46eab925e013f3014c1c,12.0,small_world,98630,420,7774,0.6357142857142857,267,681a73b1e0f1,420,"{'initial_reference': 84, 'matched_random_selected': 158, 'matched_random_wait': 153, 'maximum_silence': 25}",1257.5332413682784,nan,nan,nan,nan,nan,nan,nan,nan,random_045_u8,681a73b1e0f1,matched_random,humanitarian:880302,401268,499916,11802,12222,0.0762740239596123,0.0707203719490159,0.1314097712486509,0.1370325091595054,0.0651667199384195,0.4285714285714285,27202.272998342916,88,-15.46644630125145,0.3412980850703271,0.2739860296529817,0.3412980850703271,0.0015798361558956031,0.0006244141786236057,-0.0014445900670937983,0.004764606819616185,-0.0003310077986483084,0.1428571428571429,0.0,0,0.0
136,frozen_local_rule,172,28,0.4663303004115029,humanitarian,0,49,85,0,0,49,0.0,2026-08-17T03:51:51.594849+00:00,medium,31.0,True,high,14051.573128104836,162,15,0,0,109.12028281437374,84,84,1.0,0.1134558072161921,103,0,uint8_simplex,880302,pooled_current_private_evidence_pre_exchange,7435,72,0.8571428571428571,0,high,98625,420,85,60,420,private_fragmented,3,9.947598300641405e-14,0.0,0.0,0.0,0.0,0.0,125.56437639587116,high,0,-15.480888504240465,0.0798032003925438,98625,420,16,87,0,136,0.1829343437136954,0.1255025815743143,0.1409435888301828,0.096629503804368,0.1586391102457386,True,275,0,5.5,0,v8-pilots_v3-humanitarian-medium-high-high-high-small_world-private_fragmented-880302-none-806ed450405e-uint8_simplex-frozen_local_rule,none,27234.33543331621,61,0,0,0,0,0,0,pilots_v3,0,0,2026-08-17T03:51:48.632156+00:00,a400bc044a7208b988280d5bd749cebf207602176cac46eab925e013f3014c1c,12.0,small_world,98625,420,0,0.0,0,806ed450405e,420,{'disabled': 420},1261.1427685628892,nan,nan,nan,nan,nan,nan,nan,nan,none_u8,806ed450405e,none,humanitarian:880302,401268,499916,11802,12222,0.0762740239596123,0.0707203719490159,0.1314097712486509,0.1370325091595054,0.0651667199384195,0.4285714285714285,27202.272998342916,88,-15.46644630125145,1.0,0.8027168564318805,1.0,0.003529176432931491,0.025909131855352097,0.02722933899708771,0.0039110796706773865,0.04828908727777259,-0.4285714285714285,32.06243497329342,-3,0.014442202989014774
136,frozen_local_rule,172,28,0.4663303004115029,humanitarian,0,49,85,0,0,49,0.0,2026-08-17T03:51:51.594849+00:00,medium,31.0,True,high,14051.573128104836,162,15,0,0,109.12028281437374,84,84,1.0,0.1134558072161921,103,0,uint8_simplex,880302,pooled_current_private_evidence_pre_exchange,7435,72,0.8571428571428571,0,high,98625,420,85,60,420,private_fragmented,3,9.947598300641405e-14,0.0,0.0,0.0,0.0,0.0,125.56437639587116,high,0,-15.480888504240465,0.0798032003925438,98625,420,16,87,0,136,0.1829343437136954,0.1255025815743143,0.1409435888301828,0.096629503804368,0.1586391102457386,True,275,0,5.5,0,v8-pilots_v3-humanitarian-medium-high-high-high-small_world-private_fragmented-880302-none-806ed450405e-uint8_simplex-frozen_local_rule,none,27234.33543331621,61,0,0,0,0,0,0,pilots_v3,0,0,2026-08-17T03:51:48.632156+00:00,a400bc044a7208b988280d5bd749cebf207602176cac46eab925e013f3014c1c,12.0,small_world,98625,420,0,0.0,0,806ed450405e,420,{'disabled': 420},1261.1427685628892,nan,nan,nan,nan,nan,nan,nan,nan,none_u8,806ed450405e,none,humanitarian:880302,401268,499916,11802,12222,0.0762740239596123,0.0707203719490159,0.1314097712486509,0.1370325091595054,0.0651667199384195,0.4285714285714285,27202.272998342916,88,-15.46644630125145,1.0,0.8027168564318805,1.0,0.003529176432931491,0.025909131855352097,0.02722933899708771,0.0039110796706773865,0.04828908727777259,-0.4285714285714285,32.06243497329342,-3,0.014442202989014774
137,frozen_local_rule,175,28,0.4649249781463079,humanitarian,8044,50,86,0,891,50,0.0,2026-08-17T03:52:28.405473+00:00,medium,31.0,True,high,13952.997169717986,162,15,7077,137258,110.64427783702172,84,84,1.0,0.0660650652364018,103,967,uint8_simplex,880302,pooled_current_private_evidence_pre_exchange,22559,72,0.8571428571428571,6324,high,360689,8128,86,60,420,private_fragmented,3,9.947598300641405e-14,24.0,52.0,0.5714285714285714,18.561904761904763,0.0010953023246094,128.67276700390718,high,0,-15.456556211372265,0.0807590699018084,98617,420,16,87,0,137,0.1813209544249915,0.1269104980249886,0.1428251769054321,0.0734120675691051,0.1299651811815571,True,278,103360,3.0,0,v8-pilots_v3-humanitarian-medium-high-high-high-small_world-private_fragmented-880302-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule,periodic,27202.272998342916,60,0,184992,30832,0,262072,46248,pilots_v3,209,0,2026-08-17T03:52:23.270463+00:00,a400bc044a7208b988280d5bd749cebf207602176cac46eab925e013f3014c1c,12.0,small_world,98617,420,7708,0.6,252,52761a8cde7f,420,"{'initial_reference': 84, 'periodic_due': 168, 'periodic_wait': 168}",1257.5332413682784,nan,nan,nan,nan,nan,nan,nan,nan,periodic_18_u8,52761a8cde7f,periodic,humanitarian:880302,401268,499916,11802,12222,0.0762740239596123,0.0707203719490159,0.1314097712486509,0.1370325091595054,0.0651667199384195,0.4285714285714285,27202.272998342916,88,-15.46644630125145,0.3468903575665141,0.2785007881324062,0.3468903575665141,0.004485045942196092,0.002691695620089196,-0.0014445900670937983,0.005792667745926683,0.0008983452979822865,0.1428571428571429,0.0,-2,-0.009890089879185382
137,frozen_local_rule,175,28,0.4649249781463079,humanitarian,8044,50,86,0,891,50,0.0,2026-08-17T03:52:28.405473+00:00,medium,31.0,True,high,13952.997169717986,162,15,7077,137258,110.64427783702172,84,84,1.0,0.0660650652364018,103,967,uint8_simplex,880302,pooled_current_private_evidence_pre_exchange,22559,72,0.8571428571428571,6324,high,360689,8128,86,60,420,private_fragmented,3,9.947598300641405e-14,24.0,52.0,0.5714285714285714,18.561904761904763,0.0010953023246094,128.67276700390718,high,0,-15.456556211372265,0.0807590699018084,98617,420,16,87,0,137,0.1813209544249915,0.1269104980249886,0.1428251769054321,0.0734120675691051,0.1299651811815571,True,278,103360,3.0,0,v8-pilots_v3-humanitarian-medium-high-high-high-small_world-private_fragmented-880302-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule,periodic,27202.272998342916,60,0,184992,30832,0,262072,46248,pilots_v3,209,0,2026-08-17T03:52:23.270463+00:00,a400bc044a7208b988280d5bd749cebf207602176cac46eab925e013f3014c1c,12.0,small_world,98617,420,7708,0.6,252,52761a8cde7f,420,"{'initial_reference': 84, 'periodic_due': 168, 'periodic_wait': 168}",1257.5332413682784,nan,nan,nan,nan,nan,nan,nan,nan,periodic_18_u8,52761a8cde7f,periodic,humanitarian:880302,401268,499916,11802,12222,0.0762740239596123,0.0707203719490159,0.1314097712486509,0.1370325091595054,0.0651667199384195,0.4285714285714285,27202.272998342916,88,-15.46644630125145,0.3468903575665141,0.2785007881324062,0.3468903575665141,0.004485045942196092,0.002691695620089196,-0.0014445900670937983,0.005792667745926683,0.0008983452979822865,0.1428571428571429,0.0,-2,-0.009890089879185382
138,frozen_local_rule,176,28,0.4649249781463079,humanitarian,8656,50,87,0,923,50,0.0,2026-08-17T03:52:17.810746+00:00,medium,31.0,True,high,13952.997169717986,162,15,7351,144636,110.64427783702172,84,84,1.0,0.0649854750335897,103,1305,uint8_simplex,880302,pooled_current_private_evidence_pre_exchange,23447,72,0.8571428571428571,6538,high,371430,8443,87,60,420,private_fragmented,3,9.947598300641405e-14,12.0,52.0,0.4285714285714285,18.07619047619048,0.0011405306191903,128.5127670039072,high,0,-15.46164298952174,0.0775367131791876,98648,420,16,87,0,138,0.1813209544249915,0.1199509941902567,0.1370325091595054,0.0712610941063887,0.1314097712486509,True,279,105298,3.0,0,v8-pilots_v3-humanitarian-medium-high-high-high-small_world-private_fragmented-880302-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule,predictive_uncertainty_change,27202.272998342916,60,0,192552,32092,0,272782,48138,pilots_v3,190,0,2026-08-17T03:52:12.614119+00:00,a400bc044a7208b988280d5bd749cebf207602176cac46eab925e013f3014c1c,12.0,small_world,98648,420,8023,0.6619047619047619,278,71c476debc21,420,"{'initial_reference': 84, 'maximum_silence': 34, 'predictive_uncertainty_change': 302}",1257.5332413682784,nan,nan,nan,nan,nan,nan,nan,nan,uncertainty_008_u8,71c476debc21,predictive_uncertainty_change,humanitarian:880302,401268,499916,11802,12222,0.0762740239596123,0.0707203719490159,0.1314097712486509,0.1370325091595054,0.0651667199384195,0.4285714285714285,27202.272998342916,88,-15.46644630125145,0.3201999661074394,0.25701517854999645,0.3201999661074394,0.0012626892195752998,0.0005407221573728027,0.0,0.0,-0.00018124490482980538,0.0,0.0,-1,-0.004803311729709492
138,frozen_local_rule,176,28,0.4649249781463079,humanitarian,8656,50,87,0,923,50,0.0,2026-08-17T03:52:17.810746+00:00,medium,31.0,True,high,13952.997169717986,162,15,7351,144636,110.64427783702172,84,84,1.0,0.0649854750335897,103,1305,uint8_simplex,880302,pooled_current_private_evidence_pre_exchange,23447,72,0.8571428571428571,6538,high,371430,8443,87,60,420,private_fragmented,3,9.947598300641405e-14,12.0,52.0,0.4285714285714285,18.07619047619048,0.0011405306191903,128.5127670039072,high,0,-15.46164298952174,0.0775367131791876,98648,420,16,87,0,138,0.1813209544249915,0.1199509941902567,0.1370325091595054,0.0712610941063887,0.1314097712486509,True,279,105298,3.0,0,v8-pilots_v3-humanitarian-medium-high-high-high-small_world-private_fragmented-880302-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule,predictive_uncertainty_change,27202.272998342916,60,0,192552,32092,0,272782,48138,pilots_v3,190,0,2026-08-17T03:52:12.614119+00:00,a400bc044a7208b988280d5bd749cebf207602176cac46eab925e013f3014c1c,12.0,small_world,98648,420,8023,0.6619047619047619,278,71c476debc21,420,"{'initial_reference': 84, 'maximum_silence': 34, 'predictive_uncertainty_change': 302}",1257.5332413682784,nan,nan,nan,nan,nan,nan,nan,nan,uncertainty_008_u8,71c476debc21,predictive_uncertainty_change,humanitarian:880302,401268,499916,11802,12222,0.0762740239596123,0.0707203719490159,0.1314097712486509,0.1370325091595054,0.0651667199384195,0.4285714285714285,27202.272998342916,88,-15.46644630125145,0.3201999661074394,0.25701517854999645,0.3201999661074394,0.0012626892195752998,0.0005407221573728027,0.0,0.0,-0.00018124490482980538,0.0,0.0,-1,-0.004803311729709492
127,frozen_local_rule,172,28,0.459198231132796,humanitarian,9308,49,76,0,1308,49,0.0,2026-08-17T03:52:28.782341+00:00,medium,31.0,True,medium,12999.310189023745,319,15,7780,124202,101.15015824808984,84,84,1.0,0.0715487494547517,51,1528,uint8_simplex,880303,pooled_current_private_evidence_pre_exchange,24543,80,0.9523809523809524,6831,high,393519,9091,76,60,420,private_fragmented,3,4.263256414560601e-14,0.0,52.0,0.0,9.723809523809525,0.0013042672801271,124.1332069339928,medium,0,-14.259406817124894,0.0713396677758276,98705,420,16,86,0,127,0.1764559865796899,0.1087861597505481,0.1209714846834256,0.0714442086152896,0.129116511853724,True,273,140318,2.5,0,v8-pilots_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880303-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,25168.267334450684,57,0,208104,34684,0,294814,52026,pilots_v3,50,0,2026-08-17T03:52:23.468610+00:00,fc29a88ae789ed4e2a3b1fc37176fb2c30833a832779c47db12651cb57587065,22.0,random_geometric,98705,420,8671,1.0,420,f06f6808d09b,420,"{'always_on': 336, 'initial_reference': 84}",1141.48741542641,nan,nan,nan,nan,nan,nan,nan,nan,always_on_u8,f06f6808d09b,always_on,humanitarian:880303,294814,393519,8671,9091,0.0713396677758276,0.0714442086152896,0.129116511853724,0.1209714846834256,0.0715487494547517,0.0,25168.267334450684,76,-14.259406817124894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
127,frozen_local_rule,172,28,0.459198231132796,humanitarian,9308,49,76,0,1308,49,0.0,2026-08-17T03:52:28.782341+00:00,medium,31.0,True,medium,12999.310189023745,319,15,7780,124202,101.15015824808984,84,84,1.0,0.0715487494547517,51,1528,uint8_simplex,880303,pooled_current_private_evidence_pre_exchange,24543,80,0.9523809523809524,6831,high,393519,9091,76,60,420,private_fragmented,3,4.263256414560601e-14,0.0,52.0,0.0,9.723809523809525,0.0013042672801271,124.1332069339928,medium,0,-14.259406817124894,0.0713396677758276,98705,420,16,86,0,127,0.1764559865796899,0.1087861597505481,0.1209714846834256,0.0714442086152896,0.129116511853724,True,273,140318,2.5,0,v8-pilots_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880303-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,25168.267334450684,57,0,208104,34684,0,294814,52026,pilots_v3,50,0,2026-08-17T03:52:23.468610+00:00,fc29a88ae789ed4e2a3b1fc37176fb2c30833a832779c47db12651cb57587065,22.0,random_geometric,98705,420,8671,1.0,420,f06f6808d09b,420,"{'always_on': 336, 'initial_reference': 84}",1141.48741542641,nan,nan,nan,nan,nan,nan,nan,nan,always_on_u8,f06f6808d09b,always_on,humanitarian:880303,294814,393519,8671,9091,0.0713396677758276,0.0714442086152896,0.129116511853724,0.1209714846834256,0.0715487494547517,0.0,25168.267334450684,76,-14.259406817124894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
127,frozen_local_rule,172,28,0.459198231132796,humanitarian,9308,49,76,0,1308,49,0.0,2026-08-17T03:52:28.782341+00:00,medium,31.0,True,medium,12999.310189023745,319,15,7780,124202,101.15015824808984,84,84,1.0,0.0715487494547517,51,1528,uint8_simplex,880303,pooled_current_private_evidence_pre_exchange,24543,80,0.9523809523809524,6831,high,393519,9091,76,60,420,private_fragmented,3,4.263256414560601e-14,0.0,52.0,0.0,9.723809523809525,0.0013042672801271,124.1332069339928,medium,0,-14.259406817124894,0.0713396677758276,98705,420,16,86,0,127,0.1764559865796899,0.1087861597505481,0.1209714846834256,0.0714442086152896,0.129116511853724,True,273,140318,2.5,0,v8-pilots_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880303-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,25168.267334450684,57,0,208104,34684,0,294814,52026,pilots_v3,50,0,2026-08-17T03:52:23.468610+00:00,fc29a88ae789ed4e2a3b1fc37176fb2c30833a832779c47db12651cb57587065,22.0,random_geometric,98705,420,8671,1.0,420,f06f6808d09b,420,"{'always_on': 336, 'initial_reference': 84}",1141.48741542641,nan,nan,nan,nan,nan,nan,nan,nan,always_on_uint8,f06f6808d09b,always_on,humanitarian:880303,294814,393519,8671,9091,0.0713396677758276,0.0714442086152896,0.129116511853724,0.1209714846834256,0.0715487494547517,0.0,25168.267334450684,76,-14.259406817124894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
127,frozen_local_rule,172,28,0.459198231132796,humanitarian,9308,49,76,0,1308,49,0.0,2026-08-17T03:52:28.782341+00:00,medium,31.0,True,medium,12999.310189023745,319,15,7780,124202,101.15015824808984,84,84,1.0,0.0715487494547517,51,1528,uint8_simplex,880303,pooled_current_private_evidence_pre_exchange,24543,80,0.9523809523809524,6831,high,393519,9091,76,60,420,private_fragmented,3,4.263256414560601e-14,0.0,52.0,0.0,9.723809523809525,0.0013042672801271,124.1332069339928,medium,0,-14.259406817124894,0.0713396677758276,98705,420,16,86,0,127,0.1764559865796899,0.1087861597505481,0.1209714846834256,0.0714442086152896,0.129116511853724,True,273,140318,2.5,0,v8-pilots_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880303-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,25168.267334450684,57,0,208104,34684,0,294814,52026,pilots_v3,50,0,2026-08-17T03:52:23.468610+00:00,fc29a88ae789ed4e2a3b1fc37176fb2c30833a832779c47db12651cb57587065,22.0,random_geometric,98705,420,8671,1.0,420,f06f6808d09b,420,"{'always_on': 336, 'initial_reference': 84}",1141.48741542641,nan,nan,nan,nan,nan,nan,nan,nan,always_on_uint8,f06f6808d09b,always_on,humanitarian:880303,294814,393519,8671,9091,0.0713396677758276,0.0714442086152896,0.129116511853724,0.1209714846834256,0.0715487494547517,0.0,25168.267334450684,76,-14.259406817124894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
128,frozen_local_rule,173,28,0.459198231132796,humanitarian,7523,50,76,0,1047,50,0.0,2026-08-17T03:52:39.543266+00:00,medium,31.0,True,medium,12950.375131215673,318,15,6297,100334,101.15015824808984,84,84,1.0,0.0714558467271551,51,1226,uint8_simplex,880303,pooled_current_private_evidence_pre_exchange,21273,80,0.9523809523809524,5518,high,336919,7431,76,60,419,private_fragmented,3,4.263256414560601e-14,0.0,52.0,0.0,11.257142857142858,0.0013238010221232,128.38455463713132,medium,0,-14.312562494929734,0.0715504382189424,98511,419,16,85,0,128,0.1764559865796899,0.1087861597505481,0.1209714846834256,0.0715031424730487,0.129116511853724,True,273,113764,2.5,0,v8-pilots_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880303-generalized_information-189d159ea878-uint8_simplex-frozen_local_rule,generalized_information,25291.84517524138,57,0,168288,28048,0,238408,42072,pilots_v3,97,0,2026-08-17T03:52:34.588866+00:00,fc29a88ae789ed4e2a3b1fc37176fb2c30833a832779c47db12651cb57587065,22.0,random_geometric,98511,419,7012,0.8095238095238095,340,189d159ea878,420,"{'below_threshold': 80, 'generalized_information_on': 253, 'initial_reference': 84, 'maximum_silence': 2, 'partition_recovery': 1}",1149.540351504863,nan,nan,nan,nan,nan,nan,nan,nan,generalized_012_u8,189d159ea878,generalized_information,humanitarian:880303,294814,393519,8671,9091,0.0713396677758276,0.0714442086152896,0.129116511853724,0.1209714846834256,0.0715487494547517,0.0,25168.267334450684,76,-14.259406817124894,0.19132741321646873,0.1438304122545544,0.19132741321646873,0.00021077044311479387,5.8933857759096986e-05,0.0,0.0,-9.29027275965999e-05,0.0,123.57784079069461,0,0.053155677804840096
128,frozen_local_rule,173,28,0.459198231132796,humanitarian,7523,50,76,0,1047,50,0.0,2026-08-17T03:52:39.543266+00:00,medium,31.0,True,medium,12950.375131215673,318,15,6297,100334,101.15015824808984,84,84,1.0,0.0714558467271551,51,1226,uint8_simplex,880303,pooled_current_private_evidence_pre_exchange,21273,80,0.9523809523809524,5518,high,336919,7431,76,60,419,private_fragmented,3,4.263256414560601e-14,0.0,52.0,0.0,11.257142857142858,0.0013238010221232,128.38455463713132,medium,0,-14.312562494929734,0.0715504382189424,98511,419,16,85,0,128,0.1764559865796899,0.1087861597505481,0.1209714846834256,0.0715031424730487,0.129116511853724,True,273,113764,2.5,0,v8-pilots_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880303-generalized_information-189d159ea878-uint8_simplex-frozen_local_rule,generalized_information,25291.84517524138,57,0,168288,28048,0,238408,42072,pilots_v3,97,0,2026-08-17T03:52:34.588866+00:00,fc29a88ae789ed4e2a3b1fc37176fb2c30833a832779c47db12651cb57587065,22.0,random_geometric,98511,419,7012,0.8095238095238095,340,189d159ea878,420,"{'below_threshold': 80, 'generalized_information_on': 253, 'initial_reference': 84, 'maximum_silence': 2, 'partition_recovery': 1}",1149.540351504863,nan,nan,nan,nan,nan,nan,nan,nan,generalized_012_u8,189d159ea878,generalized_information,humanitarian:880303,294814,393519,8671,9091,0.0713396677758276,0.0714442086152896,0.129116511853724,0.1209714846834256,0.0715487494547517,0.0,25168.267334450684,76,-14.259406817124894,0.19132741321646873,0.1438304122545544,0.19132741321646873,0.00021077044311479387,5.8933857759096986e-05,0.0,0.0,-9.29027275965999e-05,0.0,123.57784079069461,0,0.053155677804840096
