accepted_physical_actions_v8,action_policy_id,actionable_opportunities,agent_count,allocation_inequality_gini,application,attempted_sketch_messages,autonomous_beneficial_actions,autonomous_harmful_actions,autonomous_neutral_actions,belief_updates_from_delivered_sketches,beneficial_actions,commitment_failures,completed_at,complexity,consensus_recovery_steps,conservation_feasible,coupling,critical_shortage_exposure,cross_community_messages,decision_epochs,delivered_sketch_messages,delivered_useful_sketch_bytes,delivery_completion,detected_groups,detection_groups,detection_recall,disagreement_time_integrated_error,dropped_messages,dropped_sketch_messages,encoding,environment_seed,estimator_target,event_count,false_alarm_groups,false_alarm_rate,forwarded_sketch_messages,fragmentation,fully_counted_bytes,fully_counted_messages,harmful_actions,horizon,information_actions,information_condition,maximum_cascade_depth,maximum_conservation_residual,maximum_detection_delay_steps,maximum_message_age,mean_detection_delay_steps,mean_message_age,mean_quantization_l1_error,net_causal_utility,network_disruption,neutral_actions,normalized_autonomous_reward,normalized_time_integrated_estimation_error,operational_bytes,operational_messages,operational_node_count,operator_escalation_requests,operator_executed_actions,physical_actions,pointwise_estimation_mae_max,pointwise_estimation_mae_p90,pointwise_estimation_mae_p95,primary_distributed_state_error,primary_distributed_state_error_p95,privacy_boundary_pass,proposed_physical_actions,redundant_sketch_bytes,resource_waste,retries,run_id,scheduler,service_loss,service_reaching_actions,sketch_bytes,sketch_header_bytes,sketch_integrity_bytes,sketch_messages,sketch_on_wire_bytes,sketch_payload_bytes,stage,stale_belief_rows,stale_sketch_bytes,started_at,stochastic_tape_digest,time_to_first_critical_delivery,topology_family,total_bytes,total_messages,transmitted_sketch_messages,trigger_activation_rate,trigger_activations,trigger_configuration_digest,trigger_evaluations,trigger_reasons,weighted_unmet_critical_need,belief_consensus_recovery,cascaded_failures,crew_travel,crew_utilization,repeated_work_orders,restoration_time_mean,unsafe_switching_or_isolation,unserved_critical_load_auc
31,frozen_local_rule,38,12,0.47007477109564716,humanitarian,0,17,13,0,0,17,0,2026-08-17T03:51:44.149987+00:00,small,16.0,True,high,957.7816448278796,20,10,0,0,24.77081908337635,20,20,1.0,0.06520074096979388,5,0,uint8_simplex,880301,pooled_current_private_evidence_pre_exchange,1583,5,0.20833333333333334,0,low,6428,27,13,30,18,private_fragmented,3,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,30.860213538163716,medium,0,-5.067476888104586,0.0474568642221858,6428,27,8,2,0,31,0.20760437832109221,0.06690523721553192,0.10408484438964809,0.05632880259598984,0.13765004677616796,True,40,0,0.0,0,v8-pilots_v3-humanitarian-small-high-low-medium-modular-private_fragmented-880301-none-806ed450405e-uint8_simplex-frozen_local_rule,none,2116.6515974476233,16,0,0,0,0,0,0,pilots_v3,0,0,2026-08-17T03:51:43.422481+00:00,4a4e59bdc79961d377e69735c52835c4f18ef5de30b55b9a118bd74a23c309d7,11,modular,6428,27,0,0.0,0,806ed450405e,120,{'disabled': 120},203.01107807502055,,,,,,,,
31,frozen_local_rule,38,12,0.47007477109564716,humanitarian,237,18,13,0,28,18,0,2026-08-17T03:51:48.211252+00:00,small,16.0,True,high,954.3958056449097,19,10,217,5984,24.77081908337635,20,20,1.0,0.07612645867561382,4,20,uint8_simplex,880301,pooled_current_private_evidence_pre_exchange,2035,7,0.2916666666666667,132,low,14233,262,13,30,17,private_fragmented,3,3.552713678800501e-15,0.0,24.0,0.0,4.1,0.00261322675075647,32.744390737608526,medium,0,-5.063896168788217,0.058858107389228455,6209,26,8,2,0,31,0.20760437832109221,0.10904071093430787,0.13135364132961075,0.06749228303242114,0.1701534286400756,True,40,1394,0.0,0,v8-pilots_v3-humanitarian-small-high-low-medium-modular-private_fragmented-880301-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule,periodic,2133.2126382779443,16,0,5664,944,0,8024,1416,pilots_v3,13,0,2026-08-17T03:51:47.482736+00:00,4a4e59bdc79961d377e69735c52835c4f18ef5de30b55b9a118bd74a23c309d7,11,modular,6209,26,236,0.4,48,52761a8cde7f,120,"{'initial_reference': 24, 'periodic_due': 24, 'periodic_wait': 72}",206.7724949191366,,,,,,,,
31,frozen_local_rule,38,12,0.47007477109564716,humanitarian,267,18,12,0,26,18,0,2026-08-17T03:51:47.005640+00:00,small,16.0,True,high,954.3958056449097,20,10,224,6256,24.77081908337635,20,20,1.0,0.07745995024202952,4,43,uint8_simplex,880301,pooled_current_private_evidence_pre_exchange,2075,7,0.2916666666666667,136,low,14951,277,12,30,18,private_fragmented,3,7.105427357601002e-15,0.0,27.0,0.0,4.7,0.002830872840011395,32.90439073760853,medium,0,-5.059685642472427,0.06080176331271671,6451,27,8,2,0,31,0.20760437832109221,0.11299058335971898,0.13135364132961075,0.06913085677737314,0.17119763661629314,True,40,1360,0.0,0,v8-pilots_v3-humanitarian-small-high-low-medium-modular-private_fragmented-880301-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule,predictive_uncertainty_change,2133.2126382779443,16,0,6000,1000,0,8500,1500,pilots_v3,15,0,2026-08-17T03:51:46.237147+00:00,4a4e59bdc79961d377e69735c52835c4f18ef5de30b55b9a118bd74a23c309d7,11,modular,6451,27,250,0.48333333333333334,58,71c476debc21,120,"{'initial_reference': 24, 'predictive_uncertainty_change': 96}",206.7724949191366,,,,,,,,
189,frozen_local_rule,229,52,,utility_restoration,32565,84,58,47,2528,84,,2026-08-17T03:55:52.278931+00:00,large,52.0,True,high,,199,20,26716,586364,,156,156,1.0,0.05516601846517209,228,5849,uint8_simplex,880354,pooled_current_private_evidence_pre_exchange,74263,146,0.9358974358974359,24010,high,1168291,30327,58,100,631,private_fragmented,3,1.3500311979441904e-12,0.0,90.0,0.0,22.254807692307693,0.001164170624993417,13.736265720992403,high,47,-0.6158832191782182,0.06466464426942578,160599,689,30,210,0,189,0.16776996298158817,0.09951467901453492,0.11699192835364064,0.05991533136729893,0.11263603635846749,True,446,321980,,0,v8-pilots_v3-utility_restoration-large-high-high-high-small_world-private_fragmented-880354-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,3514.5079438715406,19,0,711312,118552,0,1007692,177828,pilots_v3,881,0,2026-08-17T03:55:36.333432+00:00,35fa4af15a6dde3196c0fe31416fad872bf53d7b1ec6835a62ce98bcc574579d,,small_world,160599,689,29638,1.0,1040,f06f6808d09b,1040,"{'always_on': 884, 'initial_reference': 156}",,0.8456650449992017,43,31.0,0.0,4,40.333333333333336,53,1896.9347449698519
187,frozen_local_rule,227,52,,utility_restoration,25099,84,58,45,1927,84,,2026-08-17T03:56:24.804806+00:00,large,52.0,True,high,,199,20,20482,451962,,156,156,1.0,0.05509359484851922,229,4617,uint8_simplex,880354,pooled_current_private_evidence_pre_exchange,60556,146,0.9358974358974359,18367,high,932426,23398,58,100,631,private_fragmented,3,1.3500311979441904e-12,15.0,90.0,0.09615384615384616,27.764423076923077,0.0011725706015294937,13.892265720992402,high,45,-0.614667503820467,0.06560446921032377,160286,688,30,211,0,187,0.16776996298158817,0.09951467901453492,0.11686913773656867,0.06034903202942149,0.1129929066773665,True,445,244426,,0,v8-pilots_v3-utility_restoration-large-high-high-high-small_world-private_fragmented-880354-generalized_information-189d159ea878-uint8_simplex-frozen_local_rule,generalized_information,3514.5079438715406,19,0,545040,90840,0,772140,136260,pilots_v3,881,0,2026-08-17T03:56:10.565068+00:00,35fa4af15a6dde3196c0fe31416fad872bf53d7b1ec6835a62ce98bcc574579d,,small_world,160286,688,22710,0.7807692307692308,812,189d159ea878,1040,"{'below_threshold': 228, 'generalized_information_on': 480, 'initial_reference': 156, 'maximum_silence': 176}",,0.8456650449992017,43,31.0,0.0,4,40.333333333333336,53,1896.9347449698519
188,frozen_local_rule,228,52,,utility_restoration,23688,84,58,46,1828,84,,2026-08-17T03:56:32.994832+00:00,large,52.0,True,high,,200,20,19470,427040,,156,156,1.0,0.055659319632355604,228,4218,uint8_simplex,880354,pooled_current_private_evidence_pre_exchange,58134,146,0.9358974358974359,17474,high,893721,22259,58,100,630,private_fragmented,3,1.3500311979441904e-12,15.0,90.0,0.09615384615384616,28.54326923076923,0.0011628234229231645,13.814265720992402,high,46,-0.6152780275417938,0.06573376221364789,160307,688,30,209,0,188,0.16776996298158817,0.09981877220150423,0.11698914546968689,0.060696540923001745,0.11345700721268398,True,444,234940,,0,v8-pilots_v3-utility_restoration-large-high-high-high-small_world-private_fragmented-880354-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule,generalized_information,3514.5079438715406,19,0,517704,86284,0,733414,129426,pilots_v3,881,0,2026-08-17T03:56:19.291380+00:00,35fa4af15a6dde3196c0fe31416fad872bf53d7b1ec6835a62ce98bcc574579d,,small_world,160307,688,21571,0.7326923076923076,762,347f2bd91f38,1040,"{'below_threshold': 278, 'generalized_information_on': 382, 'initial_reference': 156, 'maximum_silence': 224}",,0.8456650449992017,43,31.0,0.0,4,40.333333333333336,53,1896.9347449698519
189,frozen_local_rule,229,52,,utility_restoration,30217,84,58,47,2332,84,,2026-08-17T03:55:53.726307+00:00,large,52.0,True,high,,199,20,24657,543762,,156,156,1.0,0.055336991001379426,229,5560,uint8_simplex,880354,pooled_current_private_evidence_pre_exchange,69860,146,0.9358974358974359,22151,high,1091756,28070,58,100,632,private_fragmented,3,1.3500311979441904e-12,15.0,90.0,0.19230769230769232,24.14423076923077,0.001170889071669576,13.892265720992402,high,47,-0.6152019964707947,0.0649839363598339,160836,690,30,210,0,189,0.16776996298158817,0.09951467901453492,0.11772775240943376,0.06016046368060666,0.1129929066773665,True,446,294576,,0,v8-pilots_v3-utility_restoration-large-high-high-high-small_world-private_fragmented-880354-generalized_information-44ac3fea1aa8-uint8_simplex-frozen_local_rule,generalized_information,3514.5079438715406,19,0,657120,109520,0,930920,164280,pilots_v3,881,0,2026-08-17T03:55:38.612757+00:00,35fa4af15a6dde3196c0fe31416fad872bf53d7b1ec6835a62ce98bcc574579d,,small_world,160836,690,27380,0.9355769230769231,973,44ac3fea1aa8,1040,"{'below_threshold': 67, 'generalized_information_on': 767, 'initial_reference': 156, 'maximum_silence': 50}",,0.8456650449992017,43,31.0,0.0,4,40.333333333333336,53,1896.9347449698519
189,frozen_local_rule,229,52,,utility_restoration,27815,84,58,47,2129,84,,2026-08-17T03:56:03.368037+00:00,large,52.0,True,high,,199,20,22666,501772,,156,156,1.0,0.055180963066193515,229,5149,uint8_simplex,880354,pooled_current_private_evidence_pre_exchange,65459,146,0.9358974358974359,20351,high,1016003,25855,58,100,630,private_fragmented,3,1.3500311979441904e-12,15.0,90.0,0.09615384615384616,26.120192307692307,0.0011731907510607051,13.892265720992402,high,47,-0.6152019964707947,0.06537305889160767,160325,688,30,210,0,189,0.16776996298158817,0.0997767793973998,0.11698914546968689,0.0602770109789006,0.1129929066773665,True,446,268872,,0,v8-pilots_v3-utility_restoration-large-high-high-high-small_world-private_fragmented-880354-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule,generalized_information,3514.5079438715406,19,0,604008,100668,0,855678,151002,pilots_v3,881,0,2026-08-17T03:55:48.682420+00:00,35fa4af15a6dde3196c0fe31416fad872bf53d7b1ec6835a62ce98bcc574579d,,small_world,160325,688,25167,0.864423076923077,899,51c1900045ef,1040,"{'below_threshold': 141, 'generalized_information_on': 634, 'initial_reference': 156, 'maximum_silence': 109}",,0.8456650449992017,43,31.0,0.0,4,40.333333333333336,53,1896.9347449698519
188,frozen_local_rule,228,52,,utility_restoration,24531,84,58,46,1892,84,,2026-08-17T03:56:24.537914+00:00,large,52.0,True,high,,200,20,20061,441694,,156,156,1.0,0.0555232011784292,228,4470,uint8_simplex,880354,pooled_current_private_evidence_pre_exchange,59572,146,0.9358974358974359,18004,high,916844,22933,58,100,631,private_fragmented,3,1.3500311979441904e-12,15.0,90.0,0.09615384615384616,27.735576923076923,0.0011667301271280767,13.814265720992402,high,46,-0.6152780275417938,0.06567857424753586,160548,689,30,209,0,188,0.16776996298158817,0.09957960027639157,0.11698914546968689,0.060600887712982526,0.1129929066773665,True,444,240380,,0,v8-pilots_v3-utility_restoration-large-high-high-high-small_world-private_fragmented-880354-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,3514.5079438715406,19,0,533856,88976,0,756296,133464,pilots_v3,881,0,2026-08-17T03:56:10.568552+00:00,35fa4af15a6dde3196c0fe31416fad872bf53d7b1ec6835a62ce98bcc574579d,,small_world,160548,689,22244,0.760576923076923,791,e25eb5b9df1b,1040,"{'below_threshold': 249, 'generalized_information_on': 442, 'initial_reference': 156, 'maximum_silence': 193}",,0.8456650449992017,43,31.0,0.0,4,40.333333333333336,53,1896.9347449698519
188,frozen_local_rule,228,52,,utility_restoration,23916,86,57,45,1852,86,,2026-08-17T03:56:53.202148+00:00,large,52.0,True,high,,199,20,19647,431086,,156,156,1.0,0.0563646201963701,228,4269,uint8_simplex,880354,pooled_current_private_evidence_pre_exchange,58540,146,0.9358974358974359,17651,high,900930,22470,57,100,631,private_fragmented,3,1.3500311979441904e-12,0.0,90.0,0.0,28.341346153846153,0.0011669824671633445,14.354265720992403,high,45,-0.6129096064891623,0.06574581061339031,160342,688,30,209,0,188,0.16776996298158817,0.09981877220150423,0.11772775240943376,0.06105521540488021,0.11407543118607495,True,444,236912,,0,v8-pilots_v3-utility_restoration-large-high-high-high-small_world-private_fragmented-880354-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,3514.5079438715406,19,0,522768,87128,0,740588,130692,pilots_v3,881,0,2026-08-17T03:56:39.475827+00:00,35fa4af15a6dde3196c0fe31416fad872bf53d7b1ec6835a62ce98bcc574579d,,small_world,160342,688,21782,0.739423076923077,769,314c8c128df2,1040,"{'initial_reference': 156, 'kpi_change': 658, 'maximum_silence': 226}",,0.8456650449992017,43,31.0,0.0,4,40.333333333333336,52,1896.9347449698519
184,frozen_local_rule,224,52,,utility_restoration,22218,85,55,44,1725,85,,2026-08-17T03:57:00.603300+00:00,large,52.0,True,high,,200,20,18365,401030,,156,156,1.0,0.056354284756937295,230,3853,uint8_simplex,880354,pooled_current_private_evidence_pre_exchange,55559,146,0.9358974358974359,16519,high,853994,21077,55,100,633,private_fragmented,3,1.3500311979441904e-12,0.0,90.0,0.0,29.033653846153847,0.0011672824448318755,14.712265720992404,high,44,-0.6101871545999867,0.06571681311578316,160836,690,30,212,0,184,0.16776996298158817,0.09901431987338773,0.11469095659168625,0.06103554893636022,0.11325448457425678,True,443,223380,,0,v8-pilots_v3-utility_restoration-large-high-high-high-small_world-private_fragmented-880354-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule,matched_random,3514.5079438715406,19,0,489288,81548,0,693158,122322,pilots_v3,881,0,2026-08-17T03:56:47.381151+00:00,35fa4af15a6dde3196c0fe31416fad872bf53d7b1ec6835a62ce98bcc574579d,,small_world,160836,690,20387,0.6807692307692308,708,681a73b1e0f1,1040,"{'initial_reference': 156, 'matched_random_selected': 282, 'matched_random_wait': 332, 'maximum_silence': 270}",,0.8456650449992017,43,31.0,0.0,4,40.333333333333336,50,1896.9347449698519
188,frozen_local_rule,227,52,,utility_restoration,0,87,55,46,0,87,,2026-08-17T03:55:44.284010+00:00,large,52.0,True,high,,204,20,0,0,,156,156,1.0,0.12527219708105106,230,0,uint8_simplex,880354,pooled_current_private_evidence_pre_exchange,15003,146,0.9358974358974359,0,high,161953,695,55,100,639,private_fragmented,3,1.3500311979441904e-12,0.0,0.0,0.0,0.0,0.0,15.512454850658296,high,46,-0.6055890032095452,0.08526962210231022,161953,695,30,209,0,188,0.18746981870654214,0.12671676201989443,0.140162496233208,0.10527090959168064,0.1475444894412669,True,444,0,,0,v8-pilots_v3-utility_restoration-large-high-high-high-small_world-private_fragmented-880354-none-806ed450405e-uint8_simplex-frozen_local_rule,none,3504.4142053390765,19,0,0,0,0,0,0,pilots_v3,0,0,2026-08-17T03:55:36.741561+00:00,35fa4af15a6dde3196c0fe31416fad872bf53d7b1ec6835a62ce98bcc574579d,,small_world,161953,695,0,0.0,0,806ed450405e,1040,{'disabled': 1040},,0.8456650449992017,43,31.0,0.0,4,40.333333333333336,50,1896.9347449698519
187,frozen_local_rule,227,52,,utility_restoration,18009,87,55,45,1433,87,,2026-08-17T03:57:19.850983+00:00,large,52.0,True,high,,202,20,15125,329188,,156,156,1.0,0.05686904969076276,229,2884,uint8_simplex,880354,pooled_current_private_evidence_pre_exchange,48120,146,0.9358974358974359,13645,high,731464,17468,55,100,634,private_fragmented,3,1.3500311979441904e-12,0.0,90.0,0.0,30.259615384615383,0.001141574957862091,15.110265720992404,high,45,-0.6093018650539471,0.06643840315907212,161046,691,30,206,0,187,0.16776996298158817,0.10025892527844561,0.115815880472296,0.06165372642491744,0.11407543118607495,True,440,185062,,0,v8-pilots_v3-utility_restoration-large-high-high-high-small_world-private_fragmented-880354-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule,periodic,3514.5079438715406,19,0,402648,67108,0,570418,100662,pilots_v3,880,0,2026-08-17T03:57:07.499030+00:00,35fa4af15a6dde3196c0fe31416fad872bf53d7b1ec6835a62ce98bcc574579d,,small_world,161046,691,16777,0.55,572,52761a8cde7f,1040,"{'initial_reference': 156, 'maximum_silence': 416, 'periodic_wait': 468}",,0.8456650449992017,43,31.0,0.0,4,40.333333333333336,50,1896.9347449698519
189,frozen_local_rule,229,52,,utility_restoration,22943,85,58,46,1771,85,,2026-08-17T03:56:53.348457+00:00,large,52.0,True,high,,200,20,19036,416602,,156,156,1.0,0.05687631676200224,227,3907,uint8_simplex,880354,pooled_current_private_evidence_pre_exchange,56959,146,0.9358974358974359,17155,high,879030,21826,58,100,630,private_fragmented,3,1.3500311979441904e-12,15.0,90.0,0.19230769230769232,28.658653846153847,0.0011464820174257276,14.052265720992402,high,46,-0.6145033065144628,0.06599725563550303,160338,688,30,208,0,189,0.16776996298158817,0.10156112658784218,0.1176729000561564,0.06143678619875263,0.11352291028173321,True,444,230622,,0,v8-pilots_v3-utility_restoration-large-high-high-high-small_world-private_fragmented-880354-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule,predictive_uncertainty_change,3514.5079438715406,19,0,507312,84552,0,718692,126828,pilots_v3,880,0,2026-08-17T03:56:39.740464+00:00,35fa4af15a6dde3196c0fe31416fad872bf53d7b1ec6835a62ce98bcc574579d,,small_world,160338,688,21138,0.7028846153846153,731,71c476debc21,1040,"{'initial_reference': 156, 'maximum_silence': 256, 'predictive_uncertainty_change': 628}",,0.8456650449992017,43,31.0,0.0,4,40.333333333333336,53,1896.9347449698519
80,frozen_local_rule,84,28,,utility_restoration,3923,37,33,10,215,37,,2026-08-17T03:54:50.544727+00:00,medium,31.0,True,high,,178,15,3196,91358,,66,66,1.0,0.08425755215820369,50,727,uint8_simplex,880352,pooled_current_private_evidence_pre_exchange,13364,79,0.9404761904761905,2336,high,185168,3811,33,60,269,private_fragmented,3,1.3233858453531866e-13,12.0,48.0,0.18181818181818182,8.39047619047619,0.002058548611715508,6.236553737322989,high,10,-0.15349550522247127,0.07613279881947678,65080,279,16,14,0,80,0.1676985861347896,0.11648758017035928,0.12870837761385479,0.08019517548884024,0.13889645438270054,True,126,17306,,0,v8-pilots_v3-utility_restoration-medium-high-high-high-grid-private_fragmented-880352-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule,always_on,382.6035235202115,16,0,84768,14128,0,120088,21192,pilots_v3,79,0,2026-08-17T03:54:46.738584+00:00,bb75b8937e911861b9fdde855f37992ae30eee9b27fa6153660a2228cf5473cc,,grid,65080,279,3532,1.0,420,f06f6808d09b,420,"{'always_on': 336, 'initial_reference': 84}",,0.8104482449709312,14,19.0,0.0,1,35.0,30,169.60217800277633
81,frozen_local_rule,85,28,,utility_restoration,2869,37,34,10,158,37,,2026-08-17T03:55:01.279267+00:00,medium,31.0,True,high,,178,15,2359,67320,,66,66,1.0,0.08439581952384352,49,510,uint8_simplex,880352,pooled_current_private_evidence_pre_exchange,11473,79,0.9404761904761905,1736,high,153715,2892,34,60,268,private_fragmented,3,1.3233858453531866e-13,12.0,48.0,0.18181818181818182,9.904761904761905,0.00206050994046413,5.80090834511425,high,10,-0.16245778613745665,0.07601528564087141,64839,278,16,13,0,81,0.1676985861347896,0.11648758017035928,0.13035179185028747,0.08020555258235747,0.13968912377521792,True,126,12886,,0,v8-pilots_v3-utility_restoration-medium-high-high-high-grid-private_fragmented-880352-generalized_information-189d159ea878-uint8_simplex-frozen_local_rule,generalized_information,387.582328002597,16,0,62736,10456,0,88876,15684,pilots_v3,107,0,2026-08-17T03:54:57.784249+00:00,bb75b8937e911861b9fdde855f37992ae30eee9b27fa6153660a2228cf5473cc,,grid,64839,278,2614,0.7142857142857143,300,189d159ea878,420,"{'below_threshold': 120, 'generalized_information_on': 216, 'initial_reference': 84}",,0.8104482449709312,14,19.0,0.0,1,35.0,31,169.60217800277633
81,frozen_local_rule,85,28,,utility_restoration,2757,37,34,10,156,37,,2026-08-17T03:55:04.237519+00:00,medium,31.0,True,high,,178,15,2288,65110,,66,66,1.0,0.08489943912404437,49,469,uint8_simplex,880352,pooled_current_private_evidence_pre_exchange,11290,79,0.9404761904761905,1682,high,150678,2803,34,60,268,private_fragmented,3,1.3233858453531866e-13,12.0,48.0,0.18181818181818182,9.933333333333334,0.002043107040034063,5.80090834511425,high,10,-0.16245778613745665,0.076237162747243,64828,278,16,13,0,81,0.1676985861347896,0.11648758017035928,0.13035179185028747,0.08056830093564368,0.13968912377521792,True,126,12682,,0,v8-pilots_v3-utility_restoration-medium-high-high-high-grid-private_fragmented-880352-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule,generalized_information,387.582328002597,16,0,60600,10100,0,85850,15150,pilots_v3,110,0,2026-08-17T03:55:00.684447+00:00,bb75b8937e911861b9fdde855f37992ae30eee9b27fa6153660a2228cf5473cc,,grid,64828,278,2525,0.6857142857142857,288,347f2bd91f38,420,"{'below_threshold': 132, 'generalized_information_on': 203, 'initial_reference': 84, 'maximum_silence': 1}",,0.8104482449709312,14,19.0,0.0,1,35.0,31,169.60217800277633
81,frozen_local_rule,85,28,,utility_restoration,3299,37,34,10,188,37,,2026-08-17T03:54:54.665213+00:00,medium,31.0,True,high,,178,15,2695,77316,,66,66,1.0,0.08420006390971974,49,604,uint8_simplex,880352,pooled_current_private_evidence_pre_exchange,12239,79,0.9404761904761905,1965,high,165919,3251,34,60,268,private_fragmented,3,1.3233858453531866e-13,12.0,48.0,0.18181818181818182,9.076190476190476,0.002058694041382629,5.80090834511425,high,10,-0.16245778613745665,0.07618824524328101,64837,278,16,13,0,81,0.1676985861347896,0.11641525293117785,0.13035179185028747,0.08019415457650038,0.13889645438270054,True,126,14314,,0,v8-pilots_v3-utility_restoration-medium-high-high-high-grid-private_fragmented-880352-generalized_information-44ac3fea1aa8-uint8_simplex-frozen_local_rule,generalized_information,387.582328002597,16,0,71352,11892,0,101082,17838,pilots_v3,93,0,2026-08-17T03:54:51.017131+00:00,bb75b8937e911861b9fdde855f37992ae30eee9b27fa6153660a2228cf5473cc,,grid,64837,278,2973,0.8404761904761905,353,44ac3fea1aa8,420,"{'below_threshold': 67, 'generalized_information_on': 269, 'initial_reference': 84}",,0.8104482449709312,14,19.0,0.0,1,35.0,31,169.60217800277633
81,frozen_local_rule,85,28,,utility_restoration,3006,37,34,10,168,37,,2026-08-17T03:54:57.579565+00:00,medium,31.0,True,high,,178,15,2463,70346,,66,66,1.0,0.0844142624889669,49,543,uint8_simplex,880352,pooled_current_private_evidence_pre_exchange,11714,79,0.9404761904761905,1801,high,157319,2998,34,60,268,private_fragmented,3,1.3233858453531866e-13,12.0,48.0,0.18181818181818182,9.466666666666667,0.002054763947914966,5.80090834511425,high,10,-0.16245778613745665,0.0760714672725791,64839,278,16,13,0,81,0.1676985861347896,0.11648758017035928,0.13035179185028747,0.080242864880773,0.13968912377521792,True,126,13396,,0,v8-pilots_v3-utility_restoration-medium-high-high-high-grid-private_fragmented-880352-generalized_information-51c1900045ef-uint8_simplex-frozen_local_rule,generalized_information,387.582328002597,16,0,65280,10880,0,92480,16320,pilots_v3,99,0,2026-08-17T03:54:53.971869+00:00,bb75b8937e911861b9fdde855f37992ae30eee9b27fa6153660a2228cf5473cc,,grid,64839,278,2720,0.7595238095238095,319,51c1900045ef,420,"{'below_threshold': 101, 'generalized_information_on': 235, 'initial_reference': 84}",,0.8104482449709312,14,19.0,0.0,1,35.0,31,169.60217800277633
81,frozen_local_rule,85,28,,utility_restoration,2804,37,34,10,155,37,,2026-08-17T03:55:02.793083+00:00,medium,31.0,True,high,,178,15,2321,66062,,66,66,1.0,0.08436235221361939,49,483,uint8_simplex,880352,pooled_current_private_evidence_pre_exchange,11370,79,0.9404761904761905,1704,high,151907,2839,34,60,268,private_fragmented,3,1.3233858453531866e-13,12.0,48.0,0.18181818181818182,10.076190476190476,0.0020563316402553195,5.80090834511425,high,10,-0.16245778613745665,0.07613508455681585,64833,278,16,13,0,81,0.1676985861347896,0.11648758017035928,0.13035179185028747,0.0802487183852176,0.13968912377521792,True,126,12852,,0,v8-pilots_v3-utility_restoration-medium-high-high-high-grid-private_fragmented-880352-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule,generalized_information,387.582328002597,16,0,61464,10244,0,87074,15366,pilots_v3,110,0,2026-08-17T03:54:59.112230+00:00,bb75b8937e911861b9fdde855f37992ae30eee9b27fa6153660a2228cf5473cc,,grid,64833,278,2561,0.6976190476190476,293,e25eb5b9df1b,420,"{'below_threshold': 127, 'generalized_information_on': 209, 'initial_reference': 84}",,0.8104482449709312,14,19.0,0.0,1,35.0,31,169.60217800277633
80,frozen_local_rule,84,28,,utility_restoration,2704,37,33,10,148,37,,2026-08-17T03:55:07.720918+00:00,medium,31.0,True,high,,178,15,2217,63376,,66,66,1.0,0.08510046810209122,50,487,uint8_simplex,880352,pooled_current_private_evidence_pre_exchange,11166,79,0.9404761904761905,1621,high,148349,2728,33,60,269,private_fragmented,3,1.3233858453531866e-13,12.0,52.0,0.18181818181818182,10.276190476190477,0.0020653718194431066,6.236553737322989,high,10,-0.15349550522247127,0.07603824709437355,65083,279,16,14,0,80,0.1676985861347896,0.11648758017035928,0.13035179185028747,0.0805693575982324,0.13889645438270054,True,126,12002,,0,v8-pilots_v3-utility_restoration-medium-high-high-high-grid-private_fragmented-880352-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule,kpi_change,382.6035235202115,16,0,58776,9796,0,83266,14694,pilots_v3,110,0,2026-08-17T03:55:04.250124+00:00,bb75b8937e911861b9fdde855f37992ae30eee9b27fa6153660a2228cf5473cc,,grid,65083,279,2449,0.6880952380952381,289,314c8c128df2,420,"{'initial_reference': 84, 'kpi_change': 314, 'maximum_silence': 22}",,0.8104482449709312,14,19.0,0.0,1,35.0,30,169.60217800277633
